"","disease","Method","split","date","mean","lower_95","lower_80","upper_80","upper_95"
"193","Leptospirosis","ETS","2017-2019",2018-01-01,148.397448848321,55.8500870625414,82.8662264759136,232.886201350033,285.28583948966
"194","Leptospirosis","ETS","2017-2019",2018-02-01,106.540476798726,38.4833389957421,58.201640406469,169.382138134131,208.519237033799
"195","Leptospirosis","ETS","2017-2019",2018-03-01,121.403251587618,42.100750722119,64.9061276040091,195.44584711724,241.744023514788
"196","Leptospirosis","ETS","2017-2019",2018-04-01,113.421538049905,37.7718593401556,59.3654774826507,184.824299603883,229.644570131888
"197","Leptospirosis","ETS","2017-2019",2018-05-01,141.835667671663,45.3688653996711,72.7009996837515,233.859577515113,291.83964101371
"198","Leptospirosis","ETS","2017-2019",2018-06-01,210.484650015806,64.6778965128415,105.684746896649,351.032807811954,439.905375452705
"199","Leptospirosis","ETS","2017-2019",2018-07-01,273.584338736404,80.76668300537,134.595051541706,461.358585430561,580.508382911943
"200","Leptospirosis","ETS","2017-2019",2018-08-01,295.118309856507,83.7078606113845,142.291466921856,503.078744774978,635.484386569484
"201","Leptospirosis","ETS","2017-2019",2018-09-01,311.813418915473,84.9767043479157,147.371034679712,537.165522530624,681.115929721469
"202","Leptospirosis","ETS","2017-2019",2018-10-01,358.244295075091,93.8013065246658,166.001832458382,623.526629910859,793.525101610326
"203","Leptospirosis","ETS","2017-2019",2018-11-01,266.327321146907,66.9952427237193,121.015183809306,468.219743755376,597.998794245419
"204","Leptospirosis","ETS","2017-2019",2018-12-01,160.01098777872,38.6666200404353,71.306988374973,284.082374853414,364.078492263552
"205","Leptospirosis","ETS","2017-2019",2019-01-01,148.397959033649,34.4424162676646,64.8661639360046,266.00914809735,342.064064352981
"206","Leptospirosis","ETS","2017-2019",2019-02-01,106.540843081223,23.7474859232995,45.6858898585185,192.781866095873,248.711368335209
"207","Leptospirosis","ETS","2017-2019",2019-03-01,121.403668967823,25.982942739482,51.0768677529128,221.707883233057,286.94056159617
"208","Leptospirosis","ETS","2017-2019",2019-04-01,113.421927989254,23.3031751597749,46.8233029892966,209.010365207868,271.346881908064
"209","Leptospirosis","ETS","2017-2019",2019-05-01,141.836155297813,27.9679538991508,57.4600851971976,263.697130894271,343.380296805877
"210","Leptospirosis","ETS","2017-2019",2019-06-01,210.485373654797,39.8229292972939,83.6860728175437,394.746122190007,515.548222130282
"211","Leptospirosis","ETS","2017-2019",2019-07-01,273.585279309957,49.6490838057194,106.760306359864,517.48693300219,677.801252905911
"212","Leptospirosis","ETS","2017-2019",2019-08-01,295.119324463112,51.3547884702676,113.039670957953,562.926070091905,739.39666141843
"213","Leptospirosis","ETS","2017-2019",2019-09-01,311.814490919289,52.010345284922,117.239158704859,599.703099525022,789.875268765345
"214","Leptospirosis","ETS","2017-2019",2019-10-01,358.245526706663,57.2555297903378,132.228243221738,694.622717345346,917.363654989497
"215","Leptospirosis","ETS","2017-2019",2019-11-01,266.328236771082,40.7678414056535,96.5047443757076,520.54472730669,689.281031896372
"216","Leptospirosis","ETS","2017-2019",2019-12-01,160.011537890995,23.448960805074,56.9231483203509,315.218375760519,418.477422220264
"217","Leptospirosis","ARIMA + Fourier","2019",2019-01-01,183.320426360581,102.254354370821,127.655356253182,249.030737681181,287.881981541325
"218","Leptospirosis","ARIMA + Fourier","2019",2019-02-01,123.381418372203,45.4743999686522,68.1300102040605,194.919216072002,239.381757121306
"219","Leptospirosis","ARIMA + Fourier","2019",2019-03-01,123.892482984802,40.3185537070039,64.0730627016173,203.257342167681,253.182540066942
"220","Leptospirosis","ARIMA + Fourier","2019",2019-04-01,112.981695575021,32.0793924452931,54.5023810351919,192.543287966998,243.19474141263
"221","Leptospirosis","ARIMA + Fourier","2019",2019-05-01,137.260754836506,44.3403791709402,70.7155600525537,225.672880058958,281.327149363318
"222","Leptospirosis","ARIMA + Fourier","2019",2019-06-01,213.427633944676,89.9730709513193,126.763352140171,322.540124466383,389.387806249788
"223","Leptospirosis","ARIMA + Fourier","2019",2019-07-01,284.065724888888,135.755106532956,180.964069179246,410.314055691917,486.51564204723
"224","Leptospirosis","ARIMA + Fourier","2019",2019-08-01,328.093770368273,163.592935152341,214.119638952257,466.296100137703,549.263551115579
"225","Leptospirosis","ARIMA + Fourier","2019",2019-09-01,340.704863135992,167.777883987809,220.774483065196,486.551073827387,574.248103238308
"226","Leptospirosis","ARIMA + Fourier","2019",2019-10-01,425.579947177773,221.302885852146,284.5187787224,594.94496908762,696.05877498818
"227","Leptospirosis","ARIMA + Fourier","2019",2019-11-01,286.641145011274,118.380284808641,168.336625870991,436.245840603882,528.11207096563
"228","Leptospirosis","ARIMA + Fourier","2019",2019-12-01,166.328825932738,42.642416627693,76.2804438932344,291.038107815208,371.085920586236
"229","Leptospirosis","ARIMA + Fourier","2018-2019",2018-01-01,267.569677556375,165.655239419008,198.179722062353,347.355751102432,393.800288074157
"230","Leptospirosis","ARIMA + Fourier","2018-2019",2018-02-01,182.836507281305,82.9430539286488,113.109303637048,269.22654324605,321.703768070826
"231","Leptospirosis","ARIMA + Fourier","2018-2019",2018-03-01,185.893929017202,75.7544000897135,108.375419505062,284.200027560035,344.654933356336
"232","Leptospirosis","ARIMA + Fourier","2018-2019",2018-04-01,171.97325425385,61.5210629791296,93.4659641885032,274.231446578211,337.978011460386
"233","Leptospirosis","ARIMA + Fourier","2018-2019",2018-05-01,210.493344461797,80.7863165501218,118.785576357928,328.258225460526,401.147087841302
"234","Leptospirosis","ARIMA + Fourier","2018-2019",2018-06-01,304.484381928454,137.579326789119,187.945866730762,449.000278760966,536.827596886662
"235","Leptospirosis","ARIMA + Fourier","2018-2019",2018-07-01,398.353351824512,197.932414750601,259.453578884735,566.917047551582,668.15721205924
"236","Leptospirosis","ARIMA + Fourier","2018-2019",2018-08-01,437.456222940279,221.247716763745,287.825471523346,618.292516151568,726.653447569014
"237","Leptospirosis","ARIMA + Fourier","2018-2019",2018-09-01,450.273861475729,226.196321470469,295.113982686736,638.089474348092,750.732071189219
"238","Leptospirosis","ARIMA + Fourier","2018-2019",2018-10-01,548.338196961541,292.631306174999,372.128609407892,758.595321285662,883.68113738656
"239","Leptospirosis","ARIMA + Fourier","2018-2019",2018-11-01,384.680921088517,173.682520645958,237.346210304738,567.417363634969,678.482787959382
"240","Leptospirosis","ARIMA + Fourier","2018-2019",2018-12-01,222.324988518886,69.8296070064709,112.891360207255,368.490181420193,460.734270959937
"241","Leptospirosis","ARIMA + Fourier","2018-2019",2019-01-01,214.525184472401,63.6217281531406,105.784667935964,361.311255655625,454.415920511777
"242","Leptospirosis","ARIMA + Fourier","2018-2019",2019-02-01,153.777248757757,31.5509167105096,63.4426376951424,283.461075436951,368.040079926865
"243","Leptospirosis","ARIMA + Fourier","2018-2019",2019-03-01,166.404314450863,36.0626518007666,70.4201012060672,303.034658514365,391.815917499637
"244","Leptospirosis","ARIMA + Fourier","2018-2019",2019-04-01,159.58224627476,31.6886097715438,64.856605961302,296.246522106544,385.568948435633
"245","Leptospirosis","ARIMA + Fourier","2018-2019",2019-05-01,201.442625864437,50.166965555835,91.0869604527588,355.026545699094,453.827727311779
"246","Leptospirosis","ARIMA + Fourier","2018-2019",2019-06-01,297.316297952767,100.551802863161,156.876240714237,482.272339424697,598.202191133975
"247","Leptospirosis","ARIMA + Fourier","2018-2019",2019-07-01,392.967575712155,156.364587032293,226.138013589233,605.599614849186,736.70102606536
"248","Leptospirosis","ARIMA + Fourier","2018-2019",2019-08-01,433.753468697702,179.718485264259,255.185438241259,659.409658739312,797.926082332961
"249","Leptospirosis","ARIMA + Fourier","2018-2019",2019-09-01,447.810587409219,186.052716557402,263.85267315009,680.141813093868,822.712015629955
"250","Leptospirosis","ARIMA + Fourier","2018-2019",2019-10-01,546.556103226104,248.311017058041,338.400414116552,804.369907913256,960.949860698949
"251","Leptospirosis","ARIMA + Fourier","2018-2019",2019-11-01,383.70273024123,140.890771091351,211.452807837776,606.895344586046,745.667941842497
"252","Leptospirosis","ARIMA + Fourier","2018-2019",2019-12-01,221.837689400076,50.1112164711037,95.7281007769748,400.174397086797,515.721646856157
"253","Leptospirosis","ARIMA + Fourier","2017-2019",2017-01-01,152.851893530828,78.0836957577165,101.148437934714,215.191272398987,252.497160072632
"254","Leptospirosis","ARIMA + Fourier","2017-2019",2017-02-01,110.482065083679,30.5074303699037,52.5591445157908,189.676832195658,240.21083733484
"255","Leptospirosis","ARIMA + Fourier","2017-2019",2017-03-01,122.735106740066,24.700282689373,50.1881042602568,227.18987903601,295.401137096836
"256","Leptospirosis","ARIMA + Fourier","2017-2019",2017-04-01,124.104203479338,16.699852746078,42.6156379594622,248.136462087393,331.016829287368
"257","Leptospirosis","ARIMA + Fourier","2017-2019",2017-05-01,152.80340343876,20.0268271330773,51.9096724978556,306.87675073989,409.965323587907
"258","Leptospirosis","ARIMA + Fourier","2017-2019",2017-06-01,242.871105636225,48.2383998373026,98.7166667461088,450.841084158612,586.766224047304
"259","Leptospirosis","ARIMA + Fourier","2017-2019",2017-07-01,324.487947040468,75.3846286914646,141.901930162466,581.525426822786,747.73074677032
"260","Leptospirosis","ARIMA + Fourier","2017-2019",2017-08-01,370.453089648209,85.9658025245991,161.915580337154,664.077985135625,853.95692692136
"261","Leptospirosis","ARIMA + Fourier","2017-2019",2017-09-01,382.658262397185,80.6612515688894,159.856601304726,701.183232938049,908.548892143714
"262","Leptospirosis","ARIMA + Fourier","2017-2019",2017-10-01,473.485699155315,112.506514033604,209.30250841217,844.02812261891,1083.23557196395
"263","Leptospirosis","ARIMA + Fourier","2017-2019",2017-11-01,323.252754439587,39.4642433574949,106.726673705669,656.773991166,880.689021977298
"264","Leptospirosis","ARIMA + Fourier","2017-2019",2017-12-01,172.01,0.806329580475716,26.2840308837952,445.367048380745,641.738495643836
"265","Leptospirosis","ARIMA + Fourier","2017-2019",2018-01-01,152.851893530828,0.01,16.3917511690275,427.579038429214,628.981184886699
"266","Leptospirosis","ARIMA + Fourier","2017-2019",2018-02-01,110.482065083679,0.01,3.5438770134178,366.323178962571,562.033078420624
"267","Leptospirosis","ARIMA + Fourier","2017-2019",2018-03-01,122.735106740066,0.01,4.61053101205806,400.398531548749,611.965878516441
