"","disease","Method","split","date","mean","lower_95","lower_80","upper_80","upper_95"
"1","Influenza","Hybrid","2019",2019-01-01,20936.6664251571,6972.37344386687,8661.42593512937,37653.410246269,46449.0823569607
"2","Influenza","Hybrid","2019",2019-02-01,22140.841296954,4027.52134386724,6034.98529510329,59060.3010451537,88337.884997245
"3","Influenza","Hybrid","2019",2019-03-01,15777.1004188768,2993.94473645066,4675.96021752059,49127.8796342617,79205.8652226794
"4","Influenza","Hybrid","2019",2019-04-01,8136.9019637013,1917.324409042,3251.05907504381,23902.9459569564,40530.3812996742
"5","Influenza","Hybrid","2019",2019-05-01,7674.58200715564,1793.55756922655,2860.1247900333,27463.4762841208,48562.2993582239
"6","Influenza","Hybrid","2019",2019-06-01,13614.5877384875,2511.10233833404,3610.62116238639,81219.2992253458,160961.484936059
"7","Influenza","Hybrid","2019",2019-07-01,21425.97193339,2769.47835523735,4363.49171404995,171877.151295433,375300.144877431
"8","Influenza","Hybrid","2019",2019-08-01,32014.2847526043,3365.23192615873,5050.66644184983,335064.997044434,803003.963185439
"9","Influenza","Hybrid","2019",2019-09-01,35305.8269606751,3905.83596400148,5904.57751511817,385064.679212085,976151.148181349
"10","Influenza","Hybrid","2019",2019-10-01,24855.3811844353,2687.23772681502,5847.22826577143,235969.311129236,602030.322338876
"11","Influenza","Hybrid","2019",2019-11-01,17083.3441073632,1570.4932866832,3986.83826081252,134652.863730153,341828.388315574
"12","Influenza","Hybrid","2019",2019-12-01,12258.1775732212,944.300156980649,2372.56892052065,77066.5243326656,193630.848298141
"13","Influenza","Hybrid","2018-2019",2018-01-01,10522.7763747225,3154.69976917591,4094.86303919947,22673.1606811734,29905.6057385055
"14","Influenza","Hybrid","2018-2019",2018-02-01,11380.1976579625,2192.92635007415,3024.46507176146,33485.4898010322,49850.8176707861
"15","Influenza","Hybrid","2018-2019",2018-03-01,8758.90753626006,2236.05843888745,2951.56954861863,29027.1055147262,47043.7658177129
"16","Influenza","Hybrid","2018-2019",2018-04-01,5540.39340780651,1222.94608337383,2011.69135155864,18675.3513408671,31186.1764635467
"17","Influenza","Hybrid","2018-2019",2018-05-01,5185.7076313104,964.618491577563,1674.06526265176,17205.6130153645,29085.7702338452
"18","Influenza","Hybrid","2018-2019",2018-06-01,8398.34659964876,1393.53697923939,2671.8613662894,31250.9087463595,59918.1055004423
"19","Influenza","Hybrid","2018-2019",2018-07-01,12906.8795902052,1870.18050842989,3618.25642503045,66561.2622914076,140572.054655158
"20","Influenza","Hybrid","2018-2019",2018-08-01,19344.0914068001,2298.52544244667,4686.28179982511,126084.8465984,291514.767056647
"21","Influenza","Hybrid","2018-2019",2018-09-01,22966.3882201878,2229.25730303135,5234.17379585487,166801.187566494,411542.054576886
"22","Influenza","Hybrid","2018-2019",2018-10-01,18979.3764798963,1495.05702850132,3751.5570697806,121272.335466301,304309.520516063
