"","disease","Method","split","date","mean","lower_95","lower_80","upper_80","upper_95"
"62","Scrub Typhus","Neural Network","2017-2019",2019-02-01,696.986702028007,NA,NA,NA,NA
"63","Scrub Typhus","Neural Network","2017-2019",2019-03-01,679.05353072305,NA,NA,NA,NA
"64","Scrub Typhus","Neural Network","2017-2019",2019-04-01,610.882043119633,NA,NA,NA,NA
"65","Scrub Typhus","Neural Network","2017-2019",2019-05-01,538.073106890452,NA,NA,NA,NA
"66","Scrub Typhus","Neural Network","2017-2019",2019-06-01,496.236498905357,NA,NA,NA,NA
"67","Scrub Typhus","Neural Network","2017-2019",2019-07-01,572.367977190082,NA,NA,NA,NA
"68","Scrub Typhus","Neural Network","2017-2019",2019-08-01,692.245007541091,NA,NA,NA,NA
"69","Scrub Typhus","Neural Network","2017-2019",2019-09-01,721.663399124652,NA,NA,NA,NA
"70","Scrub Typhus","Neural Network","2017-2019",2019-10-01,752.666982333237,NA,NA,NA,NA
"71","Scrub Typhus","Neural Network","2017-2019",2019-11-01,776.705229086302,NA,NA,NA,NA
"72","Scrub Typhus","Neural Network","2017-2019",2019-12-01,765.805301598788,NA,NA,NA,NA
"73","Scrub Typhus","Hybrid","2019",2019-01-01,554.062413334716,358.634513657524,421.945537703186,752.552198113406,861.566149673939
"74","Scrub Typhus","Hybrid","2019",2019-02-01,435.770451911188,230.420515942715,287.956005559246,689.365605092363,814.260775392132
"75","Scrub Typhus","Hybrid","2019",2019-03-01,406.836767450757,194.514364490511,256.539435081384,637.592421027552,742.887242516823
"76","Scrub Typhus","Hybrid","2019",2019-04-01,378.631997240444,149.088649228334,209.487384222154,598.614508625914,699.157188293006
"77","Scrub Typhus","Hybrid","2019",2019-05-01,519.476594703688,222.18249077655,299.584049521797,781.365992752191,933.589337917807
"78","Scrub Typhus","Hybrid","2019",2019-06-01,833.8822833469,386.277827073366,520.882184428484,1323.50212916041,1662.97838440249
"79","Scrub Typhus","Hybrid","2019",2019-07-01,1007.60428059353,448.983400443155,627.85144855886,1615.16278236734,2066.01717502252
"80","Scrub Typhus","Hybrid","2019",2019-08-01,1022.57932691666,414.277140480635,598.084269196461,1710.02531615116,2223.85227104752
"81","Scrub Typhus","Hybrid","2019",2019-09-01,1032.9903186878,392.665795185569,585.193951866545,1716.52760937052,2267.51939589589
"82","Scrub Typhus","Hybrid","2019",2019-10-01,1091.08836658543,390.59948264177,600.957544098933,1933.19299500224,2591.64334224834
"83","Scrub Typhus","Hybrid","2019",2019-11-01,911.520328867239,299.789612109132,476.26788713894,1541.64604253239,2095.9330936795
"84","Scrub Typhus","Hybrid","2019",2019-12-01,637.858513832946,183.04487457005,300.36626467854,1116.17730616294,1505.42419855639
"85","Scrub Typhus","Hybrid","2018-2019",2018-01-01,501.15556240965,338.205024191373,393.073707517069,732.720174399052,846.696591644182
"86","Scrub Typhus","Hybrid","2018-2019",2018-02-01,392.797805523251,210.287064696735,266.126079802486,673.189628766236,818.357998600977
"87","Scrub Typhus","Hybrid","2018-2019",2018-03-01,350.665906177604,169.162118105527,224.840560830078,584.023066765464,685.718693179594
"88","Scrub Typhus","Hybrid","2018-2019",2018-04-01,327.683591523966,140.494777153047,193.442747379492,506.305443077083,596.756717509649
"89","Scrub Typhus","Hybrid","2018-2019",2018-05-01,422.044141082736,210.919430098277,273.710503477883,658.906916348691,780.539282460493
"90","Scrub Typhus","Hybrid","2018-2019",2018-06-01,685.24367432065,331.035645929485,441.477179012494,1108.16829047673,1328.48055786517
"91","Scrub Typhus","Hybrid","2018-2019",2018-07-01,865.065236790477,389.734812772566,555.908758856744,1449.36504498433,1756.15828698278
"92","Scrub Typhus","Hybrid","2018-2019",2018-08-01,894.480237370041,359.005595755148,530.165478967376,1477.01234590846,1807.08291700635
"93","Scrub Typhus","Hybrid","2018-2019",2018-09-01,892.704971006725,334.778708692371,511.85747253209,1518.91245396519,1874.9363949902
"94","Scrub Typhus","Hybrid","2018-2019",2018-10-01,950.17662454818,325.667431005717,515.619776871509,1625.4570253099,2023.01702982261
"95","Scrub Typhus","Hybrid","2018-2019",2018-11-01,790.185384724103,253.577778116735,415.890162007656,1389.69773944882,1742.88794789192
"96","Scrub Typhus","Hybrid","2018-2019",2018-12-01,560.343100246614,155.587469432054,264.459625223284,934.918089746407,1180.96520601726
"97","Scrub Typhus","Hybrid","2018-2019",2019-01-01,516.409184870133,136.065453175583,239.833801138401,895.559143993575,1138.9108245986
"98","Scrub Typhus","Hybrid","2018-2019",2019-02-01,408.170633796017,93.880058039303,171.717628667426,839.273254173644,965.706677020075
"99","Scrub Typhus","Hybrid","2018-2019",2019-03-01,371.629061128599,82.1180074539916,155.994912723968,759.652716713672,934.595465857312
"100","Scrub Typhus","Hybrid","2018-2019",2019-04-01,345.474181144117,72.1610737736014,142.496065870788,675.632758281373,816.091115114968
"101","Scrub Typhus","Hybrid","2018-2019",2019-05-01,432.999950621961,92.139685314109,189.329366972299,869.036340511218,1131.66179585117
"102","Scrub Typhus","Hybrid","2018-2019",2019-06-01,683.112386185891,139.54603049953,298.710772937168,1440.24063204861,1885.36529465434
"103","Scrub Typhus","Hybrid","2018-2019",2019-07-01,860.250444687456,164.617041145765,367.54470836585,1860.09738543425,2447.27937852878
"104","Scrub Typhus","Hybrid","2018-2019",2019-08-01,894.507359424064,151.44804953258,353.177065404264,1874.88120124444,2478.69369579338
"105","Scrub Typhus","Hybrid","2018-2019",2019-09-01,899.435000393508,140.6561872313,343.10523202463,1909.46577464177,2536.19791405179
"106","Scrub Typhus","Hybrid","2018-2019",2019-10-01,952.143943803843,135.931064701484,347.401718084631,2025.80159895533,2702.82217279744
"107","Scrub Typhus","Hybrid","2018-2019",2019-11-01,800.18212337957,104.901747762002,281.390424602856,1718.53539805893,2302.82531499645
"108","Scrub Typhus","Hybrid","2018-2019",2019-12-01,576.239853711761,63.6507733525564,179.548354718265,1148.00248158736,1544.77354700856
"109","Scrub Typhus","Hybrid","2017-2019",2017-01-01,477.245689623182,286.268821941846,336.140914755511,693.085208472072,786.37075148733
"110","Scrub Typhus","Hybrid","2017-2019",2017-02-01,376.205378119276,161.910571356502,214.717922340531,659.686770815756,793.129560801569
"111","Scrub Typhus","Hybrid","2017-2019",2017-03-01,368.75975030231,146.513063082581,202.239511822649,690.722011554234,834.762833920665
"112","Scrub Typhus","Hybrid","2017-2019",2017-04-01,335.176571028041,108.640477818792,159.019733300393,554.057356724072,657.978040428179
"113","Scrub Typhus","Hybrid","2017-2019",2017-05-01,413.084695835392,159.970957152695,222.110960508454,661.579762200302,787.203472471628
"114","Scrub Typhus","Hybrid","2017-2019",2017-06-01,638.732767522604,206.816507998217,274.659961643346,1091.26004093299,1324.14405093477
"115","Scrub Typhus","Hybrid","2017-2019",2017-07-01,826.121863749377,365.212078036412,471.00060076371,1427.35309233351,1737.86474103599
"116","Scrub Typhus","Hybrid","2017-2019",2017-08-01,854.215280112736,340.51453395021,512.565647144001,1479.04159249634,1818.61194005023
"117","Scrub Typhus","Hybrid","2017-2019",2017-09-01,855.762867124649,317.377526181331,486.010014510222,1527.2797738616,1894.94971479363
"118","Scrub Typhus","Hybrid","2017-2019",2017-10-01,922.701597039951,310.12465287679,502.867098621279,1649.47388198374,2063.70840263776
"119","Scrub Typhus","Hybrid","2017-2019",2017-11-01,801.666726195254,240.557677172964,405.104916476108,1411.63860488892,1783.83493502617
"120","Scrub Typhus","Hybrid","2017-2019",2017-12-01,558.435715473363,144.266685635106,252.475824358011,959.920005853835,1304.76539127221
"121","Scrub Typhus","Hybrid","2017-2019",2018-01-01,501.968700260399,125.980595543317,229.297829822148,896.818995737193,1152.07246649201
"122","Scrub Typhus","Hybrid","2017-2019",2018-02-01,396.48782760311,86.7333425631863,160.57243183953,807.222654087114,944.069954835495
"123","Scrub Typhus","Hybrid","2017-2019",2018-03-01,383.064983647987,77.020409484522,151.060204225906,808.525785042701,945.505241923702
"124","Scrub Typhus","Hybrid","2017-2019",2018-04-01,353.24162262777,56.7960036222123,113.85217435574,726.029505210296,935.748437989773
"125","Scrub Typhus","Hybrid","2017-2019",2018-05-01,427.623390711186,84.3701215330291,167.773440309868,880.248588453093,1202.72063839595
"126","Scrub Typhus","Hybrid","2017-2019",2018-06-01,649.406784678949,124.47603763899,267.60176636106,1430.08711713304,2041.5367083937
"127","Scrub Typhus","Hybrid","2017-2019",2018-07-01,817.59097450591,145.820119811012,343.77968974258,1846.35906222531,2483.71333388645
"128","Scrub Typhus","Hybrid","2017-2019",2018-08-01,853.991434329327,135.410143855804,335.028375315991,1891.64440620481,2597.73321421175
"129","Scrub Typhus","Hybrid","2017-2019",2018-09-01,854.709865403185,125.306721188411,325.978962749851,1933.86697363992,2584.35923007367
"130","Scrub Typhus","Hybrid","2017-2019",2018-10-01,920.28700321497,121.218485505103,332.249666161299,2069.99319105985,2934.63605139661
"131","Scrub Typhus","Hybrid","2017-2019",2018-11-01,801.556454980147,92.8330195177258,268.695565438681,1757.31055559245,2548.40866408529
"132","Scrub Typhus","Hybrid","2017-2019",2018-12-01,569.684575512315,54.8207552534065,167.974151680003,1210.75783708479,1852.07482944813
"133","Scrub Typhus","Hybrid","2017-2019",2019-01-01,513.425319541958,47.0133210588146,152.914044920639,1100.922658136,1624.12382891025
"134","Scrub Typhus","Hybrid","2017-2019",2019-02-01,412.875812526773,31.7002164401392,109.77759522557,960.788962192681,1309.10594172166
"135","Scrub Typhus","Hybrid","2017-2019",2019-03-01,399.685897970849,27.4922449692198,101.70050069674,928.311255920324,1305.92808506166
"136","Scrub Typhus","Hybrid","2017-2019",2019-04-01,373.281251158555,20.1429331046626,74.3807855589389,870.123641237669,1289.40779565807
"137","Scrub Typhus","Hybrid","2017-2019",2019-05-01,447.774188599406,28.4603314893215,118.709477631378,1057.19197978976,1640.46063193723
"138","Scrub Typhus","Hybrid","2017-2019",2019-06-01,667.287931276215,40.6098581103319,187.493671311042,1722.64424705609,2750.01857801464
"139","Scrub Typhus","Hybrid","2017-2019",2019-07-01,821.387129558896,45.8322864677787,229.986997201328,2198.08841951438,3318.39050662982
"140","Scrub Typhus","Hybrid","2017-2019",2019-08-01,854.695456962621,40.825482332818,223.929806173082,2243.03194324956,3449.3814392067
"141","Scrub Typhus","Hybrid","2017-2019",2019-09-01,854.105186317879,36.0624652180419,217.611016230235,2284.50412528004,3405.59316400004
"142","Scrub Typhus","Hybrid","2017-2019",2019-10-01,918.45659318869,33.1149900566777,221.451157381454,2436.66871742175,3852.00330755245
"143","Scrub Typhus","Hybrid","2017-2019",2019-11-01,800.113369415043,23.9183621875328,178.757023741524,2061.68719810306,3334.40712001051
"144","Scrub Typhus","Hybrid","2017-2019",2019-12-01,573.517403650658,13.2212806107935,111.508059211329,1446.47560412503,2419.7918589508
"145","Scrub Typhus","ARIMA + Fourier","2019",2019-01-01,608.639843153928,444.720571956935,498.554501430941,729.697858657412,798.223831294799
"146","Scrub Typhus","ARIMA + Fourier","2019",2019-02-01,493.867155468481,299.319877659701,361.17596866351,647.275722504541,736.87169265507
"147","Scrub Typhus","ARIMA + Fourier","2019",2019-03-01,461.931075500403,257.295290800233,321.399173997262,627.881036357419,726.018850811962
"148","Scrub Typhus","ARIMA + Fourier","2019",2019-04-01,432.788266596056,229.048518013157,292.295901217762,600.762852276939,700.80800920456
"149","Scrub Typhus","ARIMA + Fourier","2019",2019-05-01,580.61503610147,331.884222561979,410.15824418168,780.61820927256,898.453847080782
"150","Scrub Typhus","ARIMA + Fourier","2019",2019-06-01,900.649173979785,572.677732590609,677.833370061278,1155.0755200983,1302.556616223
"151","Scrub Typhus","ARIMA + Fourier","2019",2019-07-01,1082.66250357212,709.067910600827,829.468973882698,1369.53073641027,1535.02110081167
"152","Scrub Typhus","ARIMA + Fourier","2019",2019-08-01,1075.6274353761,693.362460485652,816.218297274205,1370.77543757543,1541.48441794901
"153","Scrub Typhus","ARIMA + Fourier","2019",2019-09-01,1091.71819046371,696.542865088824,823.321077520389,1397.91832845318,1575.31352693528
"154","Scrub Typhus","ARIMA + Fourier","2019",2019-10-01,1147.49834886881,731.516816411311,864.950437958475,1469.91344577402,1656.72789583722
"155","Scrub Typhus","ARIMA + Fourier","2019",2019-11-01,944.7796907043,563.329070593329,684.263979370031,1247.22674898215,1424.30632874039
"156","Scrub Typhus","ARIMA + Fourier","2019",2019-12-01,653.026218407072,337.874835982493,435.314898074411,914.733046632023,1071.08162217099
"157","Scrub Typhus","ARIMA + Fourier","2018-2019",2018-01-01,508.649982092786,358.767864138604,407.694400113007,620.762009509556,684.626652748347
"158","Scrub Typhus","ARIMA + Fourier","2018-2019",2018-02-01,378.621717516112,211.638254651661,263.979903160414,513.881311822856,593.829478034913
"159","Scrub Typhus","ARIMA + Fourier","2018-2019",2018-03-01,343.906242701412,172.645781914836,225.312589288613,487.482353878415,573.599836551721
"160","Scrub Typhus","ARIMA + Fourier","2018-2019",2018-04-01,319.403966162862,150.592529679864,201.925866638873,463.699832762174,550.941262798416
"161","Scrub Typhus","ARIMA + Fourier","2018-2019",2018-05-01,432.966360112071,225.574039882815,289.775799620406,604.80999699018,707.377267582708
"162","Scrub Typhus","ARIMA + Fourier","2018-2019",2018-06-01,711.024074165638,428.233311193319,518.047344850406,934.489189178437,1065.12615146816
"163","Scrub Typhus","ARIMA + Fourier","2018-2019",2018-07-01,881.086983558606,553.885615794167,658.585943572364,1135.91171855353,1283.89239274208
"164","Scrub Typhus","ARIMA + Fourier","2018-2019",2018-08-01,875.431856533568,541.363726751376,647.955105168738,1137.0676122182,1289.39675482362
"165","Scrub Typhus","ARIMA + Fourier","2018-2019",2018-09-01,889.345309118459,544.468396492015,654.31529750095,1160.3696343669,1318.41171734159
"166","Scrub Typhus","ARIMA + Fourier","2018-2019",2018-10-01,946.173880445328,581.221717188478,697.531590964569,1232.64579286813,1399.60826638768
"167","Scrub Typhus","ARIMA + Fourier","2018-2019",2018-11-01,783.911469450446,448.913713355112,554.369537018421,1053.11833413564,1211.68417532011
"168","Scrub Typhus","ARIMA + Fourier","2018-2019",2018-12-01,517.170980144051,248.84338014039,330.736542592238,745.105659260153,882.566257010868
"169","Scrub Typhus","ARIMA + Fourier","2018-2019",2019-01-01,483.799668413855,221.308575976508,300.695741001507,710.239146701613,847.651164803182
"170","Scrub Typhus","ARIMA + Fourier","2018-2019",2019-02-01,363.890579286657,139.422431341809,205.162741910863,567.789276848981,694.011858272311
"171","Scrub Typhus","ARIMA + Fourier","2018-2019",2019-03-01,343.906242701412,123.884382833987,187.599899801279,547.218755099197,673.873960698468
"172","Scrub Typhus","ARIMA + Fourier","2018-2019",2019-04-01,319.403966162862,106.381602570723,167.188570845152,520.460840289343,646.664914973455
"173","Scrub Typhus","ARIMA + Fourier","2018-2019",2019-05-01,432.966360112071,171.857014591142,248.822800321856,667.786708022179,812.60701794028
"174","Scrub Typhus","ARIMA + Fourier","2018-2019",2019-06-01,711.024074165638,354.510624678336,464.013346787226,1010.54689897506,1190.36156304905
"175","Scrub Typhus","ARIMA + Fourier","2018-2019",2019-07-01,881.086983558606,471.357022676835,598.794072670042,1217.7273011893,1417.93371092531
"176","Scrub Typhus","ARIMA + Fourier","2018-2019",2019-08-01,875.431856533568,461.469933797936,589.886037492172,1217.16039162822,1420.80327284295
"177","Scrub Typhus","ARIMA + Fourier","2018-2019",2019-09-01,889.345309118459,465.89990331469,597.112796769642,1239.59584683165,1448.49293558481
"178","Scrub Typhus","ARIMA + Fourier","2018-2019",2019-10-01,946.173880445328,501.468405122782,639.554378803225,1312.64671676293,1530.87430351928
"179","Scrub Typhus","ARIMA + Fourier","2018-2019",2019-11-01,783.911469450446,380.432003809005,503.762429598347,1125.74915328916,1331.67860993212
"180","Scrub Typhus","ARIMA + Fourier","2018-2019",2019-12-01,517.170980144051,199.43701834346,292.602134652406,805.263778933433,983.485343873696
"181","Scrub Typhus","ARIMA + Fourier","2017-2019",2017-01-01,453.295246965857,308.223191741487,355.281373638708,563.234113527775,626.259462483192
"182","Scrub Typhus","ARIMA + Fourier","2017-2019",2017-02-01,331.033719630614,170.173267174406,219.851670303544,464.888286849192,544.924433054284
"183","Scrub Typhus","ARIMA + Fourier","2017-2019",2017-03-01,327.150292227302,153.863559930896,206.534353649458,475.383443252089,565.032760659558
"184","Scrub Typhus","ARIMA + Fourier","2017-2019",2017-04-01,305.349369086592,134.100836199424,185.513440791284,454.890647582836,546.077722469372
"185","Scrub Typhus","ARIMA + Fourier","2017-2019",2017-05-01,413.680822804975,202.818741450098,267.390290727651,591.764842837232,698.90680901523
"186","Scrub Typhus","ARIMA + Fourier","2017-2019",2017-06-01,680.677231193014,391.843308019398,482.850955433459,912.385132661497,1048.75914358177
"187","Scrub Typhus","ARIMA + Fourier","2017-2019",2017-07-01,845.034103047502,510.020648663937,616.459958155633,1109.57801140229,1264.17963100597
"188","Scrub Typhus","ARIMA + Fourier","2017-2019",2017-08-01,843.251672149852,500.29872333048,608.933474206446,1115.62777131018,1275.22077890389
"189","Scrub Typhus","ARIMA + Fourier","2017-2019",2017-09-01,870.711843301111,513.285770651988,626.377481673246,1155.19224389989,1322.03815824467
"190","Scrub Typhus","ARIMA + Fourier","2017-2019",2017-10-01,915.415480206962,539.534315376571,658.461285737915,1214.60385140092,1390.08097169155
"191","Scrub Typhus","ARIMA + Fourier","2017-2019",2017-11-01,762.682338470024,416.858233017457,524.828702079672,1044.85828933928,1212.17485493655
"192","Scrub Typhus","ARIMA + Fourier","2017-2019",2017-12-01,491.559248244843,219.155276080517,301.159759945588,728.369188776998,872.515715782895
"193","Scrub Typhus","ARIMA + Fourier","2017-2019",2018-01-01,453.705446018083,189.591087911623,268.173548330907,687.735933692154,831.256383858032
"194","Scrub Typhus","ARIMA + Fourier","2017-2019",2018-02-01,336.478988741062,113.460592314867,177.265599380226,546.279105842787,677.81804926051
"195","Scrub Typhus","ARIMA + Fourier","2017-2019",2018-03-01,327.150292227302,104.828488335088,167.839683564738,539.135766384752,672.676844572535
"196","Scrub Typhus","ARIMA + Fourier","2017-2019",2018-04-01,305.349369086592,89.7088045361174,149.854691336391,515.607050085673,649.078766449848
"197","Scrub Typhus","ARIMA + Fourier","2017-2019",2018-05-01,413.680822804975,148.479639816477,225.22750181408,658.985284798748,811.85492296602
"198","Scrub Typhus","ARIMA + Fourier","2017-2019",2018-06-01,680.677231193014,316.394185244208,426.885065618008,993.408675524893,1182.81727867413
"199","Scrub Typhus","ARIMA + Fourier","2017-2019",2018-07-01,845.034103047502,425.240548191519,554.392869965993,1196.70275263988,1407.56874379556
"200","Scrub Typhus","ARIMA + Fourier","2017-2019",2018-08-01,843.251672149852,418.09497632499,548.550973001557,1201.06792556301,1416.03353822655
"201","Scrub Typhus","ARIMA + Fourier","2017-2019",2018-09-01,870.711843301111,431.618793395988,566.345955342499,1240.28142327858,1462.31414781784
"202","Scrub Typhus","ARIMA + Fourier","2017-2019",2018-10-01,915.415480206962,457.306227639151,598.062868983885,1300.05992120289,1530.91807174614
"203","Scrub Typhus","ARIMA + Fourier","2017-2019",2018-11-01,762.682338470024,346.294920757287,472.05747204566,1122.68717242124,1341.34717951389
"204","Scrub Typhus","ARIMA + Fourier","2017-2019",2018-12-01,491.559248244843,169.751829949042,262.224222698709,792.362379071821,980.528174231539
"205","Scrub Typhus","ARIMA + Fourier","2017-2019",2019-01-01,453.705446018083,144.613013086619,232.13160584937,748.835529221636,934.843471000206
"206","Scrub Typhus","ARIMA + Fourier","2017-2019",2019-02-01,336.478988741062,79.8840680729366,148.67873011158,599.923628159379,770.00358581961
"207","Scrub Typhus","ARIMA + Fourier","2017-2019",2019-03-01,327.150292227302,73.1501562531699,140.49397543658,591.539127560855,762.964188971623
"208","Scrub Typhus","ARIMA + Fourier","2017-2019",2019-04-01,305.349369086592,61.0355332068227,124.473886819962,566.045507650047,736.361050096313
"209","Scrub Typhus","ARIMA + Fourier","2017-2019",2019-05-01,413.680822804975,111.34173285446,194.311969551403,714.958470109369,907.601842245207
"210","Scrub Typhus","ARIMA + Fourier","2017-2019",2019-06-01,680.677231193014,261.744998894172,384.51952320646,1060.83187098439,1296.07547734134
"211","Scrub Typhus","ARIMA + Fourier","2017-2019",2019-07-01,845.034103047502,362.360714871667,506.645596771221,1269.5076788826,1529.05758943258
"212","Scrub Typhus","ARIMA + Fourier","2017-2019",2019-08-01,843.251672149852,356.610644701304,501.71616932028,1272.96038229223,1536.12688216741
"213","Scrub Typhus","ARIMA + Fourier","2017-2019",2019-09-01,870.711843301111,369.932498105125,519.379094717372,1312.30593695165,1582.60945542587
"214","Scrub Typhus","ARIMA + Fourier","2017-2019",2019-10-01,915.415480206962,394.557536285284,550.401344911618,1372.77909832311,1652.27577541718
"215","Scrub Typhus","ARIMA + Fourier","2017-2019",2019-11-01,762.682338470024,292.666801038377,430.359569218291,1189.44272829655,1453.58431154997
"216","Scrub Typhus","ARIMA + Fourier","2017-2019",2019-12-01,491.559248244843,133.319074651809,231.769764326716,847.874490491759,1075.56994184594
"217","Scrub Typhus","Bayesian structural","2019",2019-01-01,580.926715977708,336.634512533021,417.055880279049,770.280355551856,922.730155070804
"218","Scrub Typhus","Bayesian structural","2019",2019-02-01,426.045786473426,171.781738035083,240.562362341437,633.571635388624,736.521971550466
"219","Scrub Typhus","Bayesian structural","2019",2019-03-01,384.861499294779,95.4947264265979,173.933579612029,627.75016339833,729.841762814636
"220","Scrub Typhus","Bayesian structural","2019",2019-04-01,338.571994971414,36.0859093021056,109.207450584803,607.406527590975,750.339353367731
"221","Scrub Typhus","Bayesian structural","2019",2019-05-01,451.961458521986,33.9568583718841,151.312707093481,830.75050834531,982.079649707958
