"","disease","Method","split","date","mean","lower_95","lower_80","upper_80","upper_95"
"1","Mumps","ETS","2019",2019-01-01,180.578109898188,145.401361167214,156.725124375765,208.061431785627,224.265120440668
"2","Mumps","ETS","2019",2019-02-01,188.118710673938,142.28863969268,156.726771167275,225.798368983525,248.710293260646
"3","Mumps","ETS","2019",2019-03-01,204.056442229703,146.098516285627,164.010470457655,253.880325440532,285.006533085104
"4","Mumps","ETS","2019",2019-04-01,165.412278766047,115.051081869873,130.457265559457,209.733216844917,237.818032841474
"5","Mumps","ETS","2019",2019-05-01,158.980964753695,106.813867223607,122.577633426083,206.195424463444,236.626084337013
"6","Mumps","ETS","2019",2019-06-01,177.312438928079,114.0563807607,132.87579333219,236.609695492274,275.650522916268
"7","Mumps","ETS","2019",2019-07-01,184.89536237454,114.702581391403,135.314797685691,252.642694016513,298.042943872008
"8","Mumps","ETS","2019",2019-08-01,186.374570067053,112.052045470265,133.630067283715,259.937610402683,309.994165853013
"9","Mumps","ETS","2019",2019-09-01,179.806790549043,105.413618253117,126.814438631055,254.943224734901,306.701187790709
"10","Mumps","ETS","2019",2019-10-01,159.686609823322,92.2792311840826,111.568368668981,228.557732456614,276.333179521161
"11","Mumps","ETS","2019",2019-11-01,144.076092808857,82.1214566522147,99.7609196900277,208.076675551554,252.770973205901
"12","Mumps","ETS","2019",2019-12-01,128.97739512143,72.7279418305466,88.6796520645082,187.587209298121,228.731461850918
"13","Mumps","ETS","2018-2019",2018-01-01,207.554873446732,167.873095658085,180.666690159458,238.444759537395,256.616614607679
"14","Mumps","ETS","2018-2019",2018-02-01,214.278992853086,161.360860715318,178.006397802829,257.942901743296,284.551573253812
"15","Mumps","ETS","2018-2019",2018-03-01,229.669711762397,162.418266033242,183.112262588925,288.064686412832,324.767514081371
"16","Mumps","ETS","2018-2019",2018-04-01,179.98805057409,122.943850955161,140.282965413393,230.931091697383,263.499948128973
"17","Mumps","ETS","2018-2019",2018-05-01,166.625159247426,109.373029280459,126.530215007654,219.425405169433,253.846344723949
"18","Mumps","ETS","2018-2019",2018-06-01,185.682622125669,115.651603147654,136.246021237802,253.057196432082,298.11982904764
"19","Mumps","ETS","2018-2019",2018-07-01,197.986698355369,117.567059990178,140.809991127137,278.380336593215,333.415947706226
"20","Mumps","ETS","2018-2019",2018-08-01,197.963937969774,112.920029078678,137.139940747066,285.764457261799,347.057302909432
"21","Mumps","ETS","2018-2019",2018-09-01,191.72005025111,105.572743881648,129.789891197378,283.200620088282,348.163515665501
"22","Mumps","ETS","2018-2019",2018-10-01,169.96553011077,91.4657133428215,113.345470155503,254.869306962175,315.837272460327
"23","Mumps","ETS","2018-2019",2018-11-01,156.170475505502,81.9702610634693,102.459986853954,238.036507406338,297.537388599142
"24","Mumps","ETS","2018-2019",2018-12-01,136.997376710613,70.7082449418105,88.8985497469694,211.120218260135,265.43271214036
"25","Mumps","ETS","2018-2019",2019-01-01,195.278864601975,92.7690630030643,120.030626475576,317.700874184773,411.061982581165
"26","Mumps","ETS","2018-2019",2019-02-01,201.795598769456,92.1511022209353,120.872860260423,336.89501179163,441.898823793689
"27","Mumps","ETS","2018-2019",2019-03-01,216.402667494299,94.4615416597336,125.853792012245,372.099352350795,495.758524324513
"28","Mumps","ETS","2018-2019",2019-04-01,170.250578903627,74.6275722113438,99.2844451917344,291.941598314268,388.398801651145
"29","Mumps","ETS","2018-2019",2019-05-01,157.925902631201,67.8650862279825,90.9099013717447,274.34405213898,367.502527560274
"30","Mumps","ETS","2018-2019",2019-06-01,175.994981157107,71.9205618837,98.0341823131829,315.953401779178,430.672850450995
"31","Mumps","ETS","2018-2019",2019-07-01,187.751802387959,73.4618057357492,101.65282782931,346.775786298031,479.851249868923
"32","Mumps","ETS","2018-2019",2019-08-01,187.944322923272,71.2112455217838,99.6409457608661,354.503545197784,496.032168237834
"33","Mumps","ETS","2018-2019",2019-09-01,182.275709092961,67.3045222576599,95.0192450972854,349.660051406691,493.643413709255
"34","Mumps","ETS","2018-2019",2019-10-01,161.951713518039,59.3315506595103,83.9914702363964,312.274061135118,442.064251142655
"35","Mumps","ETS","2018-2019",2019-11-01,149.077851393761,53.8883567185029,76.6405045920599,289.979898938226,412.412014941799
"36","Mumps","ETS","2018-2019",2019-12-01,131.060932806897,47.2543517462871,67.2652194471957,255.361808812625,363.500238040271
"37","Mumps","ETS","2017-2019",2017-01-01,236.574464044762,193.747409363521,207.614118624949,269.574523200759,288.868260081128
"38","Mumps","ETS","2017-2019",2017-02-01,243.634737156915,188.677847292097,206.133343183775,287.958678749994,314.599122268051
"39","Mumps","ETS","2017-2019",2017-03-01,265.351811975918,195.004580187549,216.945086478943,324.559478445422,361.076565746215
"40","Mumps","ETS","2017-2019",2017-04-01,203.72658324088,145.655031544854,163.593133082695,253.705763419929,284.950820296393
