"","disease","Method","split","date","mean","lower_95","lower_80","upper_80","upper_95"
"1","CA","Bayesian structural","2019",2019-01-01,484.175102752187,365.213521621337,401.951014028486,588.085085026274,634.618764637872
"2","CA","Bayesian structural","2019",2019-02-01,362.617350673705,269.86813094024,304.340963704452,435.109982197383,482.689924144243
"3","CA","Bayesian structural","2019",2019-03-01,379.014642368557,287.646160620543,311.288682832014,456.222967441425,506.593227558235
"4","CA","Bayesian structural","2019",2019-04-01,351.31817273556,259.516240011625,292.962246011073,424.323826895328,471.703582761619
"5","CA","Bayesian structural","2019",2019-05-01,371.585223697468,273.274982249334,300.935802234849,455.104068852559,508.293518199364
"6","CA","Bayesian structural","2019",2019-06-01,406.384428682042,297.94822816587,327.626350068892,508.145947395894,568.696553302979
"7","CA","Bayesian structural","2019",2019-07-01,369.930063520554,265.467526961785,291.628387992202,460.36276919857,527.705104047472
"8","CA","Bayesian structural","2019",2019-08-01,376.947393043585,254.954344349481,296.161614229523,478.51333124387,539.482654060899
"9","CA","Bayesian structural","2019",2019-09-01,374.738146937693,247.248917734795,288.840879170394,487.756654644262,563.647094993614
"10","CA","Bayesian structural","2019",2019-10-01,351.46194272607,227.453140069843,269.319379468238,454.858431002185,532.106046700576
"11","CA","Bayesian structural","2019",2019-11-01,316.707879715496,201.467877005603,237.443933046595,419.597218689354,490.789165253586
"12","CA","Bayesian structural","2019",2019-12-01,259.183905223274,161.594268885864,193.135953839383,345.223337587206,410.359269728089
"13","CA","Bayesian structural","2018-2019",2018-01-01,475.10272352003,345.461045164279,390.049345494623,578.203033674259,634.89166963132
"14","CA","Bayesian structural","2018-2019",2018-02-01,356.080532945289,262.837158602999,295.046105967785,432.059952658134,477.332001268491
"15","CA","Bayesian structural","2018-2019",2018-03-01,370.020838466928,269.13276177489,304.325287387482,449.486001269299,495.71777669157
"16","CA","Bayesian structural","2018-2019",2018-04-01,342.690058870988,246.406911211134,279.093113164749,421.267828481123,474.801383271715
"17","CA","Bayesian structural","2018-2019",2018-05-01,361.627840032587,255.508341738875,290.196491470367,448.258710298856,504.244674586805
"18","CA","Bayesian structural","2018-2019",2018-06-01,389.825959815755,267.598665841138,308.378006126179,488.665165546927,535.006104971025
"19","CA","Bayesian structural","2018-2019",2018-07-01,353.844534958238,243.01092189278,278.58776194849,449.206487903833,501.778220650087
"20","CA","Bayesian structural","2018-2019",2018-08-01,353.088211051599,232.746604932229,273.491253292774,454.198914488905,515.954722808534
"21","CA","Bayesian structural","2018-2019",2018-09-01,349.21120172655,226.790057909516,267.316915771042,448.556730737775,513.093622660503
"22","CA","Bayesian structural","2018-2019",2018-10-01,333.929097224651,207.570162039965,251.039950738032,438.90236846404,515.598044249671
"23","CA","Bayesian structural","2018-2019",2018-11-01,286.790740123021,178.626263825373,215.160695631934,379.402955868279,438.774551626343
"24","CA","Bayesian structural","2018-2019",2018-12-01,240.581453031184,142.897108287453,176.358684542181,321.608031879834,371.927076876818
"25","CA","Bayesian structural","2018-2019",2019-01-01,473.79036105073,255.750773824246,337.300326501818,659.487182836962,776.892828087602
"26","CA","Bayesian structural","2018-2019",2019-02-01,357.613637776457,198.849813259176,249.771732728501,497.431379230108,610.788446111488
"27","CA","Bayesian structural","2018-2019",2019-03-01,372.573573590221,200.254129461886,259.04405924847,527.30609682646,639.57627846391
"28","CA","Bayesian structural","2018-2019",2019-04-01,344.763896377507,180.29029635203,231.277847834276,496.972941058675,581.120598105563
"29","CA","Bayesian structural","2018-2019",2019-05-01,360.89021790296,190.379110466296,245.152521386184,530.586551259653,630.640748522007
"30","CA","Bayesian structural","2018-2019",2019-06-01,392.106846437148,194.196140230354,254.92229887746,586.144049369347,756.842501217671
"31","CA","Bayesian structural","2018-2019",2019-07-01,354.500771275461,176.879189794725,226.763049249571,548.082175921538,674.622311876064
"32","CA","Bayesian structural","2018-2019",2019-08-01,357.203165662072,170.168832362764,223.398909690456,551.559572310238,696.858942910972
"33","CA","Bayesian structural","2018-2019",2019-09-01,350.432111357628,154.50985146767,220.037100193771,553.333491954559,703.3925438773
"34","CA","Bayesian structural","2018-2019",2019-10-01,334.170549176081,150.188820366425,202.871788777837,533.832999027047,722.158173482304
"35","CA","Bayesian structural","2018-2019",2019-11-01,288.478545488102,122.859712150785,168.836454275045,469.805672654958,614.930994885119
"36","CA","Bayesian structural","2018-2019",2019-12-01,241.170938266091,96.9641043785904,140.090178943904,386.810611719266,535.08920827914
"37","CA","Bayesian structural","2017-2019",2017-01-01,489.242497975935,367.850285907276,405.945087101501,585.741269679756,654.709439801818
"38","CA","Bayesian structural","2017-2019",2017-02-01,372.737929387563,280.217387501128,305.275851081195,449.116989203424,500.784504573453
"39","CA","Bayesian structural","2017-2019",2017-03-01,394.456512135352,294.051821503229,323.910110168873,473.987288442974,526.976364154293
"40","CA","Bayesian structural","2017-2019",2017-04-01,378.865883425866,277.059503728,311.112283042957,465.921515785992,523.329630865982
"41","CA","Bayesian structural","2017-2019",2017-05-01,388.098494426204,280.014682354513,316.819095115801,474.385701035916,542.092284528484
"42","CA","Bayesian structural","2017-2019",2017-06-01,432.094594613535,311.057755222423,349.790209453725,533.846508524244,596.41918391019
"43","CA","Bayesian structural","2017-2019",2017-07-01,394.047233571434,273.555871103915,317.216368683674,496.089412849335,561.141902566997
"44","CA","Bayesian structural","2017-2019",2017-08-01,400.010756757111,274.717043037999,315.699112467816,505.175086027248,577.249443140676
"45","CA","Bayesian structural","2017-2019",2017-09-01,409.306849672736,275.979561535527,321.497644698117,512.885778673538,596.422147278599
"46","CA","Bayesian structural","2017-2019",2017-10-01,397.165429199957,267.359756087841,310.970735214623,508.329531545666,585.557671303893
"47","CA","Bayesian structural","2017-2019",2017-11-01,332.850256945331,217.531848172022,255.749843917988,430.2114855015,501.177317986602
"48","CA","Bayesian structural","2017-2019",2017-12-01,286.926799687718,187.142424329265,223.351948241708,372.994375388021,441.189421810518
"49","CA","Bayesian structural","2017-2019",2018-01-01,560.549407394701,352.573181303963,415.438017294227,741.976907788185,883.30963629663
"50","CA","Bayesian structural","2017-2019",2018-02-01,432.941871721028,256.30652258692,324.244783032819,571.776667987804,681.371337855569
"51","CA","Bayesian structural","2017-2019",2018-03-01,457.916387523763,280.41999696233,332.030930997166,625.499050772686,752.092985043186
"52","CA","Bayesian structural","2017-2019",2018-04-01,436.42884392665,264.766566855922,318.049470859047,597.327997538258,715.59583906985
"53","CA","Bayesian structural","2017-2019",2018-05-01,450.31316989529,257.710099413091,324.697329332151,618.929706724197,760.119130295575
"54","CA","Bayesian structural","2017-2019",2018-06-01,494.611591732362,280.325257119204,354.261924183619,689.760066418404,854.78438474851
"55","CA","Bayesian structural","2017-2019",2018-07-01,451.114629170314,241.753478889957,321.829845128383,647.741117005006,759.909752730977
"56","CA","Bayesian structural","2017-2019",2018-08-01,466.517825691755,234.446110965315,323.725726728522,659.331581458678,851.480654292726
"57","CA","Bayesian structural","2017-2019",2018-09-01,469.907886908408,242.199924721189,324.360466149931,676.327280812198,844.681705660177
"58","CA","Bayesian structural","2017-2019",2018-10-01,459.08123036007,226.793523431863,315.476920753881,670.395109057912,851.795460105247
"59","CA","Bayesian structural","2017-2019",2018-11-01,388.460466563063,191.074265824369,257.630784472251,578.071356447338,770.154627459405
"60","CA","Bayesian structural","2017-2019",2018-12-01,332.625567319528,156.517589311491,219.928949838234,503.142877883346,617.418713647839
"61","CA","Bayesian structural","2017-2019",2019-01-01,647.125632372053,291.527586890703,421.474657808201,981.184761667035,1350.29701747907
"62","CA","Bayesian structural","2017-2019",2019-02-01,495.647535163559,220.345974255851,309.419562951283,778.827262590553,1072.16761220597
"63","CA","Bayesian structural","2017-2019",2019-03-01,527.472177599068,228.220404765869,338.465966398735,826.203043872001,1125.83463336855
"64","CA","Bayesian structural","2017-2019",2019-04-01,503.579054346078,215.947880563209,309.115457187849,803.059763490433,1105.49101586674
"65","CA","Bayesian structural","2017-2019",2019-05-01,521.556985383191,210.874209610351,314.347550638777,848.068010837429,1172.76297796264
"66","CA","Bayesian structural","2017-2019",2019-06-01,576.600154177938,237.16567646205,344.434904245448,942.382763195435,1336.78409685028
"67","CA","Bayesian structural","2017-2019",2019-07-01,521.911686688298,208.44098461213,307.433239078074,878.266067700396,1273.3799072915
"68","CA","Bayesian structural","2017-2019",2019-08-01,535.858165254247,202.731930325127,311.399078119441,910.341201062644,1237.20014725382
"69","CA","Bayesian structural","2017-2019",2019-09-01,545.883548989243,193.780855154622,310.015396469935,927.615931274952,1365.89636925887
"70","CA","Bayesian structural","2017-2019",2019-10-01,531.414401234334,184.678655591512,303.753720500479,937.504326039032,1382.25811913404
"71","CA","Bayesian structural","2017-2019",2019-11-01,449.335673712209,151.395481598267,246.247133327419,793.911777029741,1185.74085877667
"72","CA","Bayesian structural","2017-2019",2019-12-01,386.905728105635,125.902853113563,209.651279964998,689.475601244614,1022.07177523842
"73","CA","ETS","2019",2019-01-01,476.703399872515,372.374059438096,405.61025937846,560.257355911651,610.263055898481
"74","CA","ETS","2019",2019-02-01,363.140803016622,281.382591902021,307.355736994833,429.050858477302,468.6545884881
"75","CA","ETS","2019",2019-03-01,382.403744632829,293.824140256773,321.882475398932,454.304397056639,497.687575232645
"76","CA","ETS","2019",2019-04-01,358.75339195819,273.250706737727,300.252399369612,428.65268191603,471.010661886559
"77","CA","ETS","2019",2019-05-01,369.794944827643,279.117797728148,307.663553136891,444.473516039889,489.930424835423
"78","CA","ETS","2019",2019-06-01,405.3943854644,303.131712892198,335.219809069305,490.259236834303,542.155771819571
"79","CA","ETS","2019",2019-07-01,373.77405344439,276.796126029363,307.123494473284,454.888816851498,504.729040223016
"80","CA","ETS","2019",2019-08-01,375.238476942165,275.12479711609,306.323989549905,459.656831920884,511.781984226099
"81","CA","ETS","2019",2019-09-01,374.247723348006,271.600992280994,303.475050402824,461.525117947101,515.687948173107
"82","CA","ETS","2019",2019-10-01,356.983214330591,256.360976609069,287.491311869362,443.272579213484,497.099897961975
"83","CA","ETS","2019",2019-11-01,307.710433066284,218.606987521571,246.069369605757,384.792754862345,433.132132194525
"84","CA","ETS","2019",2019-12-01,266.688641745602,187.384320516373,211.731669546683,335.910219705857,379.555938512473
"85","CA","ETS","2018-2019",2018-01-01,488.105962826994,378.542277507825,413.359206374169,576.368996440367,629.381300592882
"86","CA","ETS","2018-2019",2018-02-01,377.953251093197,291.53817927066,318.947814145925,447.874710771843,489.982685524351
"87","CA","ETS","2018-2019",2018-03-01,389.582920571124,298.813151559227,327.547694072415,463.367182084852,507.925609059558
"88","CA","ETS","2018-2019",2018-04-01,374.861671483807,285.825093739545,313.953209396543,447.586673879631,491.633785225598
"89","CA","ETS","2018-2019",2018-05-01,391.269244976741,296.499177312989,326.374514837641,469.067329417024,516.330680752828
"90","CA","ETS","2018-2019",2018-06-01,418.036709590713,314.754264883834,347.240431332481,503.267116374774,555.209921078994
"91","CA","ETS","2018-2019",2018-07-01,385.043668493952,287.984884313602,318.442688568728,465.573969726368,514.813918100762
"92","CA","ETS","2018-2019",2018-08-01,394.838569572307,293.276364041593,325.070697907802,479.580279075544,531.571974889172
"93","CA","ETS","2018-2019",2018-09-01,396.253905478827,292.231059119561,324.714565712212,483.554401887793,537.304823382864
"94","CA","ETS","2018-2019",2018-10-01,378.049276581763,276.755569585149,308.305364714302,463.570446321736,516.416908025486
"95","CA","ETS","2018-2019",2018-11-01,322.054221815041,233.977560202679,261.337731537412,396.876949909714,443.285765092374
"96","CA","ETS","2018-2019",2018-12-01,276.009452592864,198.962310684198,222.83069444524,341.879372185567,382.892707963826
"97","CA","ETS","2018-2019",2019-01-01,538.039288978112,384.739476376177,432.096131724636,669.958037644628,752.421558636806
"98","CA","ETS","2018-2019",2019-02-01,416.617935391269,295.466314258832,332.783448758183,521.571925338776,587.445998793735
"99","CA","ETS","2018-2019",2019-03-01,429.4373221095,301.993866700294,341.132237047344,540.600956440784,610.66277814045
"100","CA","ETS","2018-2019",2019-04-01,413.210086642154,288.07845685706,326.38963580283,523.124992259133,592.694703955374
"101","CA","ETS","2018-2019",2019-05-01,431.29615779946,298.038433437088,338.710071912507,549.190564904804,624.13553039911
"102","CA","ETS","2018-2019",2019-06-01,460.801938768075,315.562287963871,359.749187534923,590.240184355674,672.889108969596
"103","CA","ETS","2018-2019",2019-07-01,424.433703743626,287.987760800443,329.36359352308,546.945601809232,625.52647505864
