"","disease","Method","split","date","mean","lower_95","lower_80","upper_80","upper_95"
"85","Amebiasis","Hybrid","2018-2019",2018-01-01,237.845734893477,144.928481118195,166.562833465843,298.086968753741,325.143410175899
"86","Amebiasis","Hybrid","2018-2019",2018-02-01,211.111334065176,137.69856091968,160.527385276672,277.341581450332,309.645486979893
"87","Amebiasis","Hybrid","2018-2019",2018-03-01,233.327492847372,155.820705998782,180.857799493945,316.844444378394,356.896770178766
"88","Amebiasis","Hybrid","2018-2019",2018-04-01,234.746518828024,149.164764807415,177.561492829342,325.898293628677,371.516495625128
"89","Amebiasis","Hybrid","2018-2019",2018-05-01,253.204593533321,155.985899007093,186.333950962766,356.906541967078,409.331761123877
"90","Amebiasis","Hybrid","2018-2019",2018-06-01,270.710379300194,162.416897045444,200.170315680066,386.685933978732,445.742635683293
"91","Amebiasis","Hybrid","2018-2019",2018-07-01,267.961242500381,154.797621350019,195.626418972112,393.753394694121,457.628792313558
"92","Amebiasis","Hybrid","2018-2019",2018-08-01,237.125546420568,127.568249412918,167.398054936497,366.646529326179,432.292494833643
"93","Amebiasis","Hybrid","2018-2019",2018-09-01,201.376846780897,95.732286232931,132.649353455332,326.344790450069,391.963893829697
"94","Amebiasis","Hybrid","2018-2019",2018-10-01,183.954020763844,75.963647195589,110.961256584989,302.856359122914,369.441880842884
"95","Amebiasis","Hybrid","2018-2019",2018-11-01,178.885137874462,66.8896208976352,101.564993882265,297.694208163238,366.84336965178
"96","Amebiasis","Hybrid","2018-2019",2018-12-01,161.38132530555,49.4036560846944,81.1086615721157,271.468649718678,340.534134869747
"97","Amebiasis","Hybrid","2018-2019",2019-01-01,225.883142320691,97.7775390211115,142.574570271797,387.848959026183,472.892346113859
"98","Amebiasis","Hybrid","2018-2019",2019-02-01,203.891468640713,76.2841211594239,117.908939721255,356.649973508564,441.407024080728
"99","Amebiasis","Hybrid","2018-2019",2019-03-01,222.407772733981,88.3271803011797,134.390382349579,395.351577969473,487.432888201549
"100","Amebiasis","Hybrid","2018-2019",2019-04-01,226.111632200511,84.7955700834322,131.575711147165,400.697116704125,496.381242124876
"101","Amebiasis","Hybrid","2018-2019",2019-05-01,244.247018319181,92.8339256974632,143.113884636819,430.909466739555,532.979286209272
"102","Amebiasis","Hybrid","2018-2019",2019-06-01,262.684347124181,100.359391443893,154.006123018268,459.97322478253,568.295693060609
"103","Amebiasis","Hybrid","2018-2019",2019-07-01,262.174835245325,96.5598258084896,150.817241226944,464.543111335353,576.362139630853
"104","Amebiasis","Hybrid","2018-2019",2019-08-01,233.058457830213,77.0362512690527,127.511111098632,432.397695873305,543.320044753273
"105","Amebiasis","Hybrid","2018-2019",2019-09-01,197.749585834258,54.0762872890495,98.5661135427618,386.2922530719,494.115444549344
"106","Amebiasis","Hybrid","2018-2019",2019-10-01,180.483549822862,40.4903626555172,80.9206763263794,358.761162090785,465.410717158721
"107","Amebiasis","Hybrid","2018-2019",2019-11-01,174.819551898477,34.7727633067305,73.7190632423578,351.404361512406,459.45577901845
"108","Amebiasis","Hybrid","2018-2019",2019-12-01,157.853841078447,23.1507852398151,57.0969857725931,321.344548227461,427.282557490392
"109","Amebiasis","Hybrid","2017-2019",2017-01-01,259.7887237611,174.233817338397,196.013696834825,325.131989221381,354.561200460071
"110","Amebiasis","Hybrid","2017-2019",2017-02-01,237.507749486888,147.301077218896,171.314733444526,307.52723062349,344.730058506008
"111","Amebiasis","Hybrid","2017-2019",2017-03-01,254.456205832,152.168366450755,180.040556918107,333.811638228931,372.196582856444
"112","Amebiasis","Hybrid","2017-2019",2017-04-01,250.03551176095,140.509306370997,170.358555613793,327.777050397663,366.633197474313
"113","Amebiasis","Hybrid","2017-2019",2017-05-01,271.466904163556,150.13295835312,183.799487295845,357.015810498013,398.302486797675
"114","Amebiasis","Hybrid","2017-2019",2017-06-01,295.855537755681,155.388581484031,192.316364295864,383.984390729103,427.659022428276
"115","Amebiasis","Hybrid","2017-2019",2017-07-01,300.607609799242,146.672197308681,185.087208992286,395.558665988952,440.827957148754
"116","Amebiasis","Hybrid","2017-2019",2017-08-01,272.125752615557,120.199366694869,157.342531775039,372.381009066,408.576730855562
"117","Amebiasis","Hybrid","2017-2019",2017-09-01,229.469059528852,93.9846472487752,128.968028181707,334.610437197021,372.367872921931
"118","Amebiasis","Hybrid","2017-2019",2017-10-01,209.668252669497,77.2390102699131,110.845917309057,309.72798503625,354.986954450226
"119","Amebiasis","Hybrid","2017-2019",2017-11-01,199.259185587922,65.8844571550513,98.630149883075,285.862850072505,345.974336050364
"120","Amebiasis","Hybrid","2017-2019",2017-12-01,176.855524085967,50.1654188117879,80.438635518877,278.009363113132,323.289562160904
"121","Amebiasis","Hybrid","2017-2019",2018-01-01,262.686435921081,97.3175910465629,139.711974382545,368.87816417578,447.797033735348
"122","Amebiasis","Hybrid","2017-2019",2018-02-01,239.819903237064,81.8359900529373,122.500508410458,349.916166663166,429.638225779881
"123","Amebiasis","Hybrid","2017-2019",2018-03-01,256.99558174313,89.0239084723082,132.743709750042,376.487555569365,461.797952141899
"124","Amebiasis","Hybrid","2017-2019",2018-04-01,253.196802963116,82.9592232104657,126.719673521973,375.402148967823,463.286249109737
"125","Amebiasis","Hybrid","2017-2019",2018-05-01,274.199821772955,92.8846732411137,140.357940341108,407.852825442352,501.98279690836
"126","Amebiasis","Hybrid","2017-2019",2018-06-01,297.301252804272,99.2457677939531,149.597646251561,432.753237867198,532.294875226428
"127","Amebiasis","Hybrid","2017-2019",2018-07-01,302.01300125653,94.19323152795,144.764152328079,433.532359534259,535.826093771615
"128","Amebiasis","Hybrid","2017-2019",2018-08-01,275.129145685459,74.7282177299846,121.601640233374,401.18542026607,502.314710742295
"129","Amebiasis","Hybrid","2017-2019",2018-09-01,234.445241416337,55.5460841703763,97.8254973873531,364.837751101044,463.906086826463
"130","Amebiasis","Hybrid","2017-2019",2018-10-01,214.568820735568,43.7807279674678,82.9598170795599,343.043821422663,441.544887578804
"131","Amebiasis","Hybrid","2017-2019",2018-11-01,203.60823644863,36.101425977976,73.1471671958589,329.956245256034,428.857018053573
"132","Amebiasis","Hybrid","2017-2019",2018-12-01,181.126551053977,25.3236229524581,58.1865529436684,312.187669197254,401.231008846367
"133","Amebiasis","Hybrid","2017-2019",2019-01-01,265.392092308494,61.9016146385576,110.545806781592,420.746516556231,536.312660969487
"134","Amebiasis","Hybrid","2017-2019",2019-02-01,242.424239426631,50.3864223933336,95.9278360886021,399.191023764521,514.187444265618
"135","Amebiasis","Hybrid","2017-2019",2019-03-01,259.447915385141,56.7450177480162,105.628772223174,426.304677875731,547.176493692324
"136","Amebiasis","Hybrid","2017-2019",2019-04-01,255.965328506817,52.5393279896293,100.820267819457,424.003739449837,546.805795156707
"137","Amebiasis","Hybrid","2017-2019",2019-05-01,276.417659405903,61.1150664606364,113.576005686052,457.336944876905,586.852054514971
"138","Amebiasis","Hybrid","2017-2019",2019-06-01,299.314239052136,66.9026758815216,122.440729824152,482.612339074106,617.737617964993
"139","Amebiasis","Hybrid","2017-2019",2019-07-01,304.296991242386,63.3220756424415,118.569683136723,482.429013505112,619.796900483257
"140","Amebiasis","Hybrid","2017-2019",2019-08-01,278.206139942097,48.0212431056988,98.1299828164317,447.359262462511,582.121336192714
"141","Amebiasis","Hybrid","2017-2019",2019-09-01,238.523228198566,33.2845260767615,77.2605416033571,408.104891664538,539.267295746211
"142","Amebiasis","Hybrid","2017-2019",2019-10-01,219.45037871947,24.6268952300437,64.4268936833649,384.278929598356,513.798371142362
"143","Amebiasis","Hybrid","2017-2019",2019-11-01,207.814259392602,19.2043354235339,56.0898481987466,369.715749032644,498.853759434148
"144","Amebiasis","Hybrid","2017-2019",2019-12-01,185.177648081033,11.7833254245035,43.3241229303523,341.543795913356,467.870957200455
"145","Amebiasis","ARIMA + Fourier","2019",2019-01-01,238.367206678081,178.668171734722,198.360013302604,282.047053242463,306.656454582464
"146","Amebiasis","ARIMA + Fourier","2019",2019-02-01,196.670824640084,132.206950391641,153.076270405,245.720534519811,273.894125469987
"147","Amebiasis","ARIMA + Fourier","2019",2019-03-01,212.233396242122,139.541667458178,162.984442827529,267.974569343251,300.110209712405
"148","Amebiasis","ARIMA + Fourier","2019",2019-04-01,202.624939781814,128.399333141077,152.183697159501,260.273747097396,293.70879915182
"149","Amebiasis","ARIMA + Fourier","2019",2019-05-01,221.000144143162,140.448727201111,166.273097956109,283.499876171716,319.731613277268
"150","Amebiasis","ARIMA + Fourier","2019",2019-06-01,235.765622576494,149.964001710683,177.475768979469,302.318873881393,340.895054275818
"151","Amebiasis","ARIMA + Fourier","2019",2019-07-01,236.459708579541,148.464619197215,176.615885728297,305.019307357918,344.840706318472
"152","Amebiasis","ARIMA + Fourier","2019",2019-08-01,206.301062589301,123.040274482283,149.438450448806,272.311598042793,310.958537333415
"153","Amebiasis","ARIMA + Fourier","2019",2019-09-01,173.313975895152,96.4239768423738,120.505482418613,235.691711650072,272.586112552219
"154","Amebiasis","ARIMA + Fourier","2019",2019-10-01,158.817937185942,84.3668317433162,107.494180485593,220.12641286321,256.622966333316
"155","Amebiasis","ARIMA + Fourier","2019",2019-11-01,154.114474915962,79.6964625733946,102.703224611174,215.922754781962,252.850791628419
"156","Amebiasis","ARIMA + Fourier","2019",2019-12-01,136.425906276883,66.015079323886,87.5261369078965,196.133295764341,232.115395179216
"157","Amebiasis","ARIMA + Fourier","2018-2019",2018-01-01,246.612833727253,186.191146831568,206.145970573293,290.70381319369,315.51120745352
"158","Amebiasis","ARIMA + Fourier","2018-2019",2018-02-01,210.69523836191,143.429540245431,165.253391448572,261.649964551919,290.855376704344
"159","Amebiasis","ARIMA + Fourier","2018-2019",2018-03-01,231.18192652346,157.954193091006,181.727445172256,286.581006025659,318.313876188203
"160","Amebiasis","ARIMA + Fourier","2018-2019",2018-04-01,227.42188751725,152.516656064395,176.756280083481,284.463811976338,317.241111208726
"161","Amebiasis","ARIMA + Fourier","2018-2019",2018-05-01,246.512296503977,165.869387538718,191.980754314927,307.85187459267,343.078973714188
"162","Amebiasis","ARIMA + Fourier","2018-2019",2018-06-01,264.257689597943,178.121932364706,206.020297891891,329.73483607796,367.326991082463
"163","Amebiasis","ARIMA + Fourier","2018-2019",2018-07-01,265.741600435047,177.057880349784,205.723916285967,333.430758232417,372.368640777926
"164","Amebiasis","ARIMA + Fourier","2018-2019",2018-08-01,236.835639544119,151.562320393724,178.933627622489,302.840843988364,341.062054958462
"165","Amebiasis","ARIMA + Fourier","2018-2019",2018-09-01,199.275471864583,120.059253418088,145.219716129743,261.866138996361,298.454562581358
"166","Amebiasis","ARIMA + Fourier","2018-2019",2018-10-01,179.712136809837,103.376350442225,127.425525293547,240.96537859739,277.020571454061
"167","Amebiasis","ARIMA + Fourier","2018-2019",2018-11-01,176.115095624298,99.1127085139555,123.278348226805,238.350192167376,275.099907017583
"168","Amebiasis","ARIMA + Fourier","2018-2019",2018-12-01,153.353019414309,80.8738453725666,103.359572988157,213.176533860372,248.824393745327
"169","Amebiasis","ARIMA + Fourier","2018-2019",2019-01-01,241.000007169482,145.4419282023,175.801806849055,316.459994384143,360.560062432271
"170","Amebiasis","ARIMA + Fourier","2018-2019",2019-02-01,210.69523836191,120.538004165432,148.91419153801,283.169790954367,325.864224860326
"171","Amebiasis","ARIMA + Fourier","2018-2019",2019-03-01,231.18192652346,134.504887842543,165.023539605521,308.465538084281,353.880493512649
"172","Amebiasis","ARIMA + Fourier","2018-2019",2019-04-01,227.42188751725,130.05462620922,160.697919198114,305.702799353592,351.820453139883
"173","Amebiasis","ARIMA + Fourier","2018-2019",2019-05-01,246.512296503977,142.953322238112,175.625515609102,329.387739790381,378.112351090776
"174","Amebiasis","ARIMA + Fourier","2018-2019",2019-06-01,264.257689597943,154.872567977588,189.447126627365,351.488633834374,402.693667545564
"175","Amebiasis","ARIMA + Fourier","2018-2019",2019-07-01,265.741600435047,154.372861649526,189.519750831858,354.815550178413,407.170971554166
"176","Amebiasis","ARIMA + Fourier","2018-2019",2019-08-01,236.835639544119,131.056540929258,164.154390114176,322.800707988563,373.68514649891
"177","Amebiasis","ARIMA + Fourier","2018-2019",2019-09-01,199.275471864583,102.24219075201,132.198536039556,280.067945578435,328.388937323418
"178","Amebiasis","ARIMA + Fourier","2018-2019",2019-10-01,179.712136809837,87.2005492616969,115.477508405779,258.094021977044,305.313684710571
"179","Amebiasis","ARIMA + Fourier","2018-2019",2019-11-01,176.115095624298,83.5704536345419,111.744584999024,255.064581887044,302.759473972979
"180","Amebiasis","ARIMA + Fourier","2018-2019",2019-12-01,153.353019414309,67.1373585082877,93.006538000823,228.710195339592,274.678192685588
"181","Amebiasis","ARIMA + Fourier","2017-2019",2017-01-01,269.547465042739,204.036880535567,225.681958081889,317.306060023988,344.163852208398
"182","Amebiasis","ARIMA + Fourier","2017-2019",2017-02-01,235.507410387792,162.177718242469,186.016354956288,290.829369386071,322.475390935923
"183","Amebiasis","ARIMA + Fourier","2017-2019",2017-03-01,254.525205347052,175.450323972743,201.161116262101,314.160180502939,348.267479484277
"184","Amebiasis","ARIMA + Fourier","2017-2019",2017-04-01,248.378402303648,167.924092836746,193.995897335408,309.471775846986,344.529208893575
"185","Amebiasis","ARIMA + Fourier","2017-2019",2017-05-01,268.235734104453,181.873627961222,209.873872187871,333.748447100294,371.323441730817
"186","Amebiasis","ARIMA + Fourier","2017-2019",2017-06-01,288.023234474468,195.769308316734,225.692462187204,357.944840345153,398.031866475444
"187","Amebiasis","ARIMA + Fourier","2017-2019",2017-07-01,292.132236331863,196.763877196205,227.648589444434,364.646699306873,406.284405670871
"188","Amebiasis","ARIMA + Fourier","2017-2019",2017-08-01,264.861155070436,172.320831664927,202.110205019921,336.082903712692,377.214393039403
"189","Amebiasis","ARIMA + Fourier","2017-2019",2017-09-01,225.471793190541,138.946555892506,166.537440208142,293.316927268844,332.839049412143
"190","Amebiasis","ARIMA + Fourier","2017-2019",2017-10-01,204.183498812612,120.612738178923,147.064517950167,270.653243275123,309.625382729976
"191","Amebiasis","ARIMA + Fourier","2017-2019",2017-11-01,196.194681424133,112.851305310141,139.107922973316,263.072185979176,302.438285181909
"192","Amebiasis","ARIMA + Fourier","2017-2019",2017-12-01,170.528102318268,92.1531471524504,116.573563373488,234.713369871436,272.832389487978
"193","Amebiasis","ARIMA + Fourier","2017-2019",2018-01-01,267.215777190725,164.202242608998,197.034480767221,348.067784726777,395.187748136452
"194","Amebiasis","ARIMA + Fourier","2017-2019",2018-02-01,235.507410387792,137.864311503811,168.721196786054,313.40431760624,359.138049995882
"195","Amebiasis","ARIMA + Fourier","2017-2019",2018-03-01,254.525205347052,150.761049124116,183.620191144837,336.980895670137,385.306006654205
"196","Amebiasis","ARIMA + Fourier","2017-2019",2018-04-01,248.378402303648,144.367735704794,177.1957472961,331.551715936228,380.434818346828
"197","Amebiasis","ARIMA + Fourier","2017-2019",2018-05-01,268.235734104453,157.881890261177,192.789042096762,356.113067241338,407.664431752163
"198","Amebiasis","ARIMA + Fourier","2017-2019",2018-06-01,288.023234474468,171.3889242094,208.353509869547,380.563582712744,434.761502904079
"199","Amebiasis","ARIMA + Fourier","2017-2019",2018-07-01,292.132236331863,172.828673213069,210.600724763905,386.974354037336,442.568861975308
"200","Amebiasis","ARIMA + Fourier","2017-2019",2018-08-01,264.861155070436,150.416312577272,186.390133823078,357.08276495947,411.468164448359
"201","Amebiasis","ARIMA + Fourier","2017-2019",2018-09-01,225.471793190541,119.726140231777,152.572409907965,312.561747618956,364.408717394173
"202","Amebiasis","ARIMA + Fourier","2017-2019",2018-10-01,204.183498812612,103.080015479264,134.203010762393,288.794540512831,339.507357750937
"203","Amebiasis","ARIMA + Fourier","2017-2019",2018-11-01,196.194681424133,96.2119344671426,126.830547167301,280.629351835126,331.426908346208
"204","Amebiasis","ARIMA + Fourier","2017-2019",2018-12-01,170.528102318268,77.4332437917129,105.551259893448,251.015463401411,299.901545170016
"205","Amebiasis","ARIMA + Fourier","2017-2019",2019-01-01,267.215777190725,144.666200702062,182.863073557497,367.518981986435,427.073042364689
"206","Amebiasis","ARIMA + Fourier","2017-2019",2019-02-01,235.507410387792,120.298734069203,155.838207041794,331.567097400435,389.052879751791
"207","Amebiasis","ARIMA + Fourier","2017-2019",2019-03-01,254.525205347052,132.648180040132,170.379346625897,355.501530239012,415.76812805949
"208","Amebiasis","ARIMA + Fourier","2017-2019",2019-04-01,248.378402303648,126.919657298047,164.389586036594,349.637667245668,410.232149074876
"209","Amebiasis","ARIMA + Fourier","2017-2019",2019-05-01,268.235734104453,139.874479588416,179.617153126531,374.564746261503,438.021094746225
"210","Amebiasis","ARIMA + Fourier","2017-2019",2019-06-01,288.023234474468,152.86882425862,194.846391399149,399.350491233077,465.63085517616
"211","Amebiasis","ARIMA + Fourier","2017-2019",2019-07-01,292.132236331863,154.483394841267,197.207915979807,405.64695287137,473.26339266841
"212","Amebiasis","ARIMA + Fourier","2017-2019",2019-08-01,264.861155070436,133.563317630478,173.97307672352,374.779612108963,440.670411716454
"213","Amebiasis","ARIMA + Fourier","2017-2019",2019-09-01,225.471793190541,104.937459713737,141.505135461973,328.908812114882,391.546650233514
"214","Amebiasis","ARIMA + Fourier","2017-2019",2019-10-01,204.183498812612,89.5643638229464,123.968125147824,304.309216177334,365.372261728555
"215","Amebiasis","ARIMA + Fourier","2017-2019",2019-11-01,196.194681424133,83.3293621718656,117.009609897016,295.730079155345,356.658732962786
"216","Amebiasis","ARIMA + Fourier","2017-2019",2019-12-01,170.528102318268,66.0599356827028,96.7171774306934,265.129335914099,323.624105600327
"217","Amebiasis","Bayesian structural","2019",2019-01-01,192.330721308574,128.248630618272,150.018642212202,240.905427500418,271.180865045094
"218","Amebiasis","Bayesian structural","2019",2019-02-01,159.792537494129,98.9988227294008,120.209841603089,203.095719966628,226.631488954349
"219","Amebiasis","Bayesian structural","2019",2019-03-01,175.920035517878,113.495190182372,133.535610167524,223.730236704047,256.064689379669
"220","Amebiasis","Bayesian structural","2019",2019-04-01,165.41384266833,108.06963058527,127.067634089759,210.306758192434,238.240310139337
"221","Amebiasis","Bayesian structural","2019",2019-05-01,180.986648161137,117.242234696492,138.051122085356,230.511045504506,262.389871816896
"222","Amebiasis","Bayesian structural","2019",2019-06-01,190.721322826548,125.168708650691,145.520941920078,243.072662629622,273.055637418258
"223","Amebiasis","Bayesian structural","2019",2019-07-01,192.140415986709,119.881117224921,140.506337676327,248.060391055051,284.196491324637
"224","Amebiasis","Bayesian structural","2019",2019-08-01,160.859512717354,96.8793729551473,117.290055971805,210.592292846491,237.108850124784
"225","Amebiasis","Bayesian structural","2019",2019-09-01,130.190817427536,75.3175546710815,90.8171397180738,180.950804126679,205.909139926386
"226","Amebiasis","Bayesian structural","2019",2019-10-01,117.730080660019,60.4862988943249,78.0993064192897,165.097398540835,197.372168100036
"227","Amebiasis","Bayesian structural","2019",2019-11-01,112.21821271339,57.2034776968627,71.8774975256553,160.806350395261,193.507123371555
"228","Amebiasis","Bayesian structural","2019",2019-12-01,96.9707901125851,43.2459044503998,59.0900099798031,143.443171922147,170.586874113449
"229","Amebiasis","Bayesian structural","2018-2019",2018-01-01,249.518164117345,171.321963366969,201.572877964024,302.915686035094,330.02730107254
"230","Amebiasis","Bayesian structural","2018-2019",2018-02-01,219.92546410397,135.579020785256,163.582105974738,280.16377385957,333.983179005626
