"","disease","Method","split","date","mean","lower_95","lower_80","upper_80","upper_95"
"153","HBV","ARIMA + Fourier","2019",2019-09-01,591.250985271569,495.463515533446,527.661617380677,658.457148613245,695.498018589651
"154","HBV","ARIMA + Fourier","2019",2019-10-01,605.753903717987,507.10740847619,540.260952825619,674.992734951226,713.161887779853
"155","HBV","ARIMA + Fourier","2019",2019-11-01,542.909946355801,448.238653015822,479.982073569957,609.712784372603,646.64465375596
"156","HBV","ARIMA + Fourier","2019",2019-12-01,465.783317232714,377.061288860774,406.711293012931,528.859391573541,563.870684904942
"157","HBV","ARIMA + Fourier","2018-2019",2018-01-01,799.016612716818,705.985101874795,737.535185576199,862.959056816688,897.804359907134
"158","HBV","ARIMA + Fourier","2018-2019",2018-02-01,657.984210551296,569.414500875174,599.347396190272,719.357095094581,752.953496863982
"159","HBV","ARIMA + Fourier","2018-2019",2018-03-01,689.347900380163,594.329823683454,626.421923265083,755.285000900514,791.408894001709
"160","HBV","ARIMA + Fourier","2018-2019",2018-04-01,563.804065693159,474.550007803938,504.574175706396,626.320132308205,660.744380795491
"161","HBV","ARIMA + Fourier","2018-2019",2018-05-01,591.473125926362,496.37329782689,528.348090061246,658.159391642771,694.902551527217
"162","HBV","ARIMA + Fourier","2018-2019",2018-06-01,568.977537152471,472.415502400977,504.823613557123,636.967743822121,674.51250969362
"163","HBV","ARIMA + Fourier","2018-2019",2018-07-01,545.763939108981,448.119964422779,480.829770825183,614.809443690093,653.024191873112
"164","HBV","ARIMA + Fourier","2018-2019",2018-08-01,564.346802113802,461.866362566837,496.177437247124,636.902556500804,677.086860026967
"165","HBV","ARIMA + Fourier","2018-2019",2018-09-01,558.427841169408,453.529733603202,488.604845964657,632.912279117494,674.228907390088
"166","HBV","ARIMA + Fourier","2018-2019",2018-10-01,561.050726295775,452.998927641918,489.092841136428,637.945107421467,680.648823892378
"167","HBV","ARIMA + Fourier","2018-2019",2018-11-01,504.287816636605,399.503543963277,434.393649686556,579.393532776009,621.261728540951
"168","HBV","ARIMA + Fourier","2018-2019",2018-12-01,433.343916417899,334.298625382792,367.129465671128,505.044969577037,545.222186972298
"169","HBV","ARIMA + Fourier","2018-2019",2019-01-01,799.016612716818,659.004621652854,705.942674426518,897.852206642495,952.504923588347
"170","HBV","ARIMA + Fourier","2018-2019",2019-02-01,657.984210551296,528.73180049282,571.872781938973,750.132348022005,801.356280705608
"171","HBV","ARIMA + Fourier","2018-2019",2019-03-01,689.347900380163,554.063053327346,599.219271039871,785.788291801852,839.395747817088
"172","HBV","ARIMA + Fourier","2018-2019",2019-04-01,563.804065693159,439.703157878918,480.915418965171,653.279527725556,703.311314179783
"173","HBV","ARIMA + Fourier","2018-2019",2019-05-01,591.473125926362,461.708598399437,504.808435128607,684.999685251536,737.287334413942
"174","HBV","ARIMA + Fourier","2018-2019",2019-06-01,568.977537152471,439.498403444333,482.426653152025,662.665342903346,715.149692109536
"175","HBV","ARIMA + Fourier","2018-2019",2019-07-01,545.763939108981,416.870781105675,459.523401837024,639.416451354378,691.993458649487
"176","HBV","ARIMA + Fourier","2018-2019",2019-08-01,564.346802113802,430.881135561155,475.043660014123,661.336972409931,715.792170491921
"177","HBV","ARIMA + Fourier","2018-2019",2019-09-01,558.427841169408,423.519909976693,468.108850720241,656.708913038036,711.958814475869
"178","HBV","ARIMA + Fourier","2018-2019",2019-10-01,561.050726295775,423.65046661064,469.029287649104,661.309299584918,717.717368382928
"179","HBV","ARIMA + Fourier","2018-2019",2019-11-01,504.287816636605,372.537134086483,415.887635730731,601.20018540796,655.948221877017
"180","HBV","ARIMA + Fourier","2018-2019",2019-12-01,433.343916417899,310.154760889774,350.46901494194,525.006058982351,577.086134924588
