"","disease","Method","split","date","mean","lower_95","lower_80","upper_80","upper_95"
"1","Shigellosis","TBATS","2019",2019-01-01,121.601120018048,80.1191526572175,93.2675271763334,154.762601392821,174.37276489989
"2","Shigellosis","TBATS","2019",2019-02-01,127.877716349421,81.4893533808155,96.0860779513041,165.518906153868,187.944363727733
"3","Shigellosis","TBATS","2019",2019-03-01,106.548984196747,62.0123988178953,75.7491731915802,144.151890860493,166.991895559586
"4","Shigellosis","TBATS","2019",2019-04-01,97.3119843067122,53.1480927114312,66.5784161874276,135.626412975365,159.199240835543
"5","Shigellosis","TBATS","2019",2019-05-01,110.222006168482,59.6066234738948,74.9648279022986,154.317043570921,181.499227178063
"6","Shigellosis","TBATS","2019",2019-06-01,130.295116833296,71.0271519108624,89.0429953472255,181.75438564089,213.426406324066
"7","Shigellosis","TBATS","2019",2019-07-01,101.727400410979,49.9320499783947,65.3088697798091,148.699888216511,178.193209837216
"8","Shigellosis","TBATS","2019",2019-08-01,90.2193627113856,41.0418635275658,55.3909798732682,136.204484742664,165.473300888901
"9","Shigellosis","TBATS","2019",2019-09-01,71.1421725943948,28.4711685956251,40.559695305221,113.08430823086,140.358238195271
"10","Shigellosis","TBATS","2019",2019-10-01,67.9597726164862,25.5871486822859,37.4218846071793,110.578628383443,138.559964830139
"11","Shigellosis","TBATS","2019",2019-11-01,67.7057226574046,24.4960827441065,36.4527174765797,111.813221435125,140.948132622655
"12","Shigellosis","TBATS","2019",2019-12-01,68.9290864869508,24.157451376241,36.4541364774221,115.167139846334,145.854448459874
"13","Shigellosis","TBATS","2018-2019",2018-01-01,148.788517109343,110.461753325611,122.526772445084,180.3030446723,199.43918513971
"14","Shigellosis","TBATS","2018-2019",2018-02-01,155.901724587691,113.392537172645,126.684074346951,191.402362503387,213.158235344981
"15","Shigellosis","TBATS","2018-2019",2018-03-01,143.060400452017,101.158305798168,114.138294112322,178.807525576887,200.992339188457
"16","Shigellosis","TBATS","2018-2019",2018-04-01,132.247753769301,91.5968658708079,104.102894896918,167.472450154261,189.535354401864
"17","Shigellosis","TBATS","2018-2019",2018-05-01,144.805117069707,98.5427178990827,112.691648304596,185.426792913082,211.069730903906
"18","Shigellosis","TBATS","2018-2019",2018-06-01,167.533314674297,112.425369260459,129.200843979512,216.43292838108,247.493148560232
"19","Shigellosis","TBATS","2018-2019",2018-07-01,138.387296064665,90.9132802618118,105.262053197326,181.189262471925,208.632539626137
"20","Shigellosis","TBATS","2018-2019",2018-08-01,126.765630898445,81.7774167298658,95.2917077221699,167.881776714556,194.455871606416
"21","Shigellosis","TBATS","2018-2019",2018-09-01,109.333775425668,69.2056166555434,81.1827476509628,146.531402652823,170.773829322954
"22","Shigellosis","TBATS","2018-2019",2018-10-01,105.295312035261,65.578259987542,77.3676313562736,142.558822506302,167.016800263724
"23","Shigellosis","TBATS","2018-2019",2018-11-01,101.596528230211,62.3586093876175,73.9480376606223,138.811900998472,163.394105791061
"24","Shigellosis","TBATS","2018-2019",2018-12-01,102.578867480495,62.0774347593337,73.9824053879677,141.398111767594,167.197972091151
"25","Shigellosis","TBATS","2018-2019",2019-01-01,148.788517109343,90.0850906784825,107.343168381473,205.033796039691,242.407498499126
