"","disease","Method","split","date","mean","lower_95","lower_80","upper_80","upper_95"
"1","HCV","Neural Network","2019",2019-01-01,30.9493462384743,NA,NA,NA,NA
"2","HCV","Neural Network","2019",2019-02-01,28.5524312527204,NA,NA,NA,NA
"3","HCV","Neural Network","2019",2019-03-01,26.9538096879381,NA,NA,NA,NA
"4","HCV","Neural Network","2019",2019-04-01,29.5598021909912,NA,NA,NA,NA
"5","HCV","Neural Network","2019",2019-05-01,25.9487953915242,NA,NA,NA,NA
"6","HCV","Neural Network","2019",2019-06-01,26.887300066148,NA,NA,NA,NA
"7","HCV","Neural Network","2019",2019-07-01,23.1451713959237,NA,NA,NA,NA
"8","HCV","Neural Network","2019",2019-08-01,26.2001847945775,NA,NA,NA,NA
"9","HCV","Neural Network","2019",2019-09-01,24.9695429458292,NA,NA,NA,NA
"10","HCV","Neural Network","2019",2019-10-01,26.3483124772783,NA,NA,NA,NA
"11","HCV","Neural Network","2019",2019-11-01,26.8495018740976,NA,NA,NA,NA
"12","HCV","Neural Network","2019",2019-12-01,24.7141971507206,NA,NA,NA,NA
"13","HCV","Neural Network","2018-2019",2018-01-01,25.84153723669,NA,NA,NA,NA
"14","HCV","Neural Network","2018-2019",2018-02-01,21.2486740540342,NA,NA,NA,NA
"15","HCV","Neural Network","2018-2019",2018-03-01,21.1469602452859,NA,NA,NA,NA
"16","HCV","Neural Network","2018-2019",2018-04-01,19.9174675068234,NA,NA,NA,NA
"17","HCV","Neural Network","2018-2019",2018-05-01,20.4854267054558,NA,NA,NA,NA
"18","HCV","Neural Network","2018-2019",2018-06-01,21.4982789714313,NA,NA,NA,NA
"19","HCV","Neural Network","2018-2019",2018-07-01,19.461076095016,NA,NA,NA,NA
"20","HCV","Neural Network","2018-2019",2018-08-01,20.0926092289365,NA,NA,NA,NA
"21","HCV","Neural Network","2018-2019",2018-09-01,23.5628788014529,NA,NA,NA,NA
"22","HCV","Neural Network","2018-2019",2018-10-01,19.8247148537539,NA,NA,NA,NA
"23","HCV","Neural Network","2018-2019",2018-11-01,20.1774838396469,NA,NA,NA,NA
"24","HCV","Neural Network","2018-2019",2018-12-01,20.6130265763258,NA,NA,NA,NA
"25","HCV","Neural Network","2018-2019",2019-01-01,21.3740976074475,NA,NA,NA,NA
"26","HCV","Neural Network","2018-2019",2019-02-01,20.8406791883979,NA,NA,NA,NA
"27","HCV","Neural Network","2018-2019",2019-03-01,20.8793778373588,NA,NA,NA,NA
"28","HCV","Neural Network","2018-2019",2019-04-01,20.6462674791876,NA,NA,NA,NA
"29","HCV","Neural Network","2018-2019",2019-05-01,20.7095318764051,NA,NA,NA,NA
"30","HCV","Neural Network","2018-2019",2019-06-01,20.8241941854769,NA,NA,NA,NA
"31","HCV","Neural Network","2018-2019",2019-07-01,20.564913799683,NA,NA,NA,NA
"32","HCV","Neural Network","2018-2019",2019-08-01,20.6431268877937,NA,NA,NA,NA
"33","HCV","Neural Network","2018-2019",2019-09-01,21.0979942961729,NA,NA,NA,NA
"34","HCV","Neural Network","2018-2019",2019-10-01,20.6270014631846,NA,NA,NA,NA
"35","HCV","Neural Network","2018-2019",2019-11-01,20.6925716046555,NA,NA,NA,NA
"36","HCV","Neural Network","2018-2019",2019-12-01,20.6995636697985,NA,NA,NA,NA
"37","HCV","Neural Network","2017-2019",2017-01-01,15.9438716853189,NA,NA,NA,NA
"38","HCV","Neural Network","2017-2019",2017-02-01,15.9092144564021,NA,NA,NA,NA
"39","HCV","Neural Network","2017-2019",2017-03-01,16.6486830996436,NA,NA,NA,NA
"40","HCV","Neural Network","2017-2019",2017-04-01,17.645123325564,NA,NA,NA,NA
"41","HCV","Neural Network","2017-2019",2017-05-01,16.9827469669794,NA,NA,NA,NA
"42","HCV","Neural Network","2017-2019",2017-06-01,16.4469890995783,NA,NA,NA,NA
"43","HCV","Neural Network","2017-2019",2017-07-01,15.8655923015259,NA,NA,NA,NA
"44","HCV","Neural Network","2017-2019",2017-08-01,14.1717497458396,NA,NA,NA,NA
