Areas,Age,Cases,Year,Disease
Total,Total,11352,2014,Malaria
ZONE:00,Total,81,2014,Malaria
Bangkok,Total,81,2014,Malaria
ZONE:01,Total,816,2014,Malaria
Chiang Mai,Total,88,2014,Malaria
Chiang Rai,Total,184,2014,Malaria
Lampang,Total,10,2014,Malaria
Lamphun,Total,12,2014,Malaria
Mae Hong Son,Total,518,2014,Malaria
Nan,Total,0,2014,Malaria
Phayao,Total,3,2014,Malaria
Phrae,Total,1,2014,Malaria
ZONE:02,Total,1196,2014,Malaria
Phetchabun,Total,11,2014,Malaria
Phitsanulok,Total,9,2014,Malaria
Sukhothai,Total,3,2014,Malaria
Tak,Total,1171,2014,Malaria
Uttaradit,Total,2,2014,Malaria
ZONE:03,Total,29,2014,Malaria
Chai Nat,Total,0,2014,Malaria
Kamphaeng Phet,Total,9,2014,Malaria
Nakhon Sawan,Total,5,2014,Malaria
Phichit,Total,2,2014,Malaria
Uthai Thani,Total,13,2014,Malaria
ZONE:04,Total,45,2014,Malaria
Ang Thong,Total,1,2014,Malaria
Lop Buri,Total,3,2014,Malaria
Nakhon Nayok,Total,3,2014,Malaria
Nonthaburi,Total,8,2014,Malaria
P.Nakhon S.Ayutthaya,Total,10,2014,Malaria
Pathum Thani,Total,18,2014,Malaria
Saraburi,Total,2,2014,Malaria
Sing Buri,Total,0,2014,Malaria
ZONE:05,Total,1152,2014,Malaria
Kanchanaburi,Total,460,2014,Malaria
Nakhon Pathom,Total,18,2014,Malaria
Phetchaburi,Total,72,2014,Malaria
Prachuap Khiri Khan,Total,151,2014,Malaria
Ratchaburi,Total,429,2014,Malaria
Samut Sakhon,Total,13,2014,Malaria
Samut Songkhram,Total,6,2014,Malaria
Suphan Buri,Total,3,2014,Malaria
ZONE:06,Total,348,2014,Malaria
Chachoengsao,Total,15,2014,Malaria
Chanthaburi,Total,103,2014,Malaria
Chon Buri,Total,36,2014,Malaria
Prachin Buri,Total,44,2014,Malaria
Rayong,Total,21,2014,Malaria
Sa Kaeo,Total,34,2014,Malaria
Samut Prakan,Total,11,2014,Malaria
Trat,Total,84,2014,Malaria
ZONE:07,Total,34,2014,Malaria
Kalasin,Total,12,2014,Malaria
Khon Kaen,Total,7,2014,Malaria
Maha Sarakham,Total,9,2014,Malaria
Roi Et,Total,6,2014,Malaria
ZONE:08,Total,37,2014,Malaria
Bungkan,Total,3,2014,Malaria
Loei,Total,0,2014,Malaria
Nakhon Phanom,Total,4,2014,Malaria
Nong Bua Lam Phu,Total,1,2014,Malaria
Nong Khai,Total,2,2014,Malaria
Sakon Nakhon,Total,8,2014,Malaria
Udon Thani,Total,19,2014,Malaria
ZONE:09,Total,93,2014,Malaria
Buri Ram,Total,10,2014,Malaria
Chaiyaphum,Total,6,2014,Malaria
Nakhon Ratchasima,Total,15,2014,Malaria
Surin,Total,62,2014,Malaria
ZONE:10,Total,3771,2014,Malaria
Amnat Charoen,Total,6,2014,Malaria
Mukdahan,Total,20,2014,Malaria
Si Sa Ket,Total,427,2014,Malaria
Ubon Ratchathani,Total,3305,2014,Malaria
Yasothon,Total,13,2014,Malaria
ZONE:11,Total,1243,2014,Malaria
Chumphon,Total,259,2014,Malaria
Krabi,Total,9,2014,Malaria
Nakhon Si Thammarat,Total,12,2014,Malaria
Phangnga,Total,98,2014,Malaria
Phuket,Total,13,2014,Malaria
Ranong,Total,336,2014,Malaria
Surat Thani,Total,516,2014,Malaria
ZONE:12,Total,2507,2014,Malaria
Narathiwat,Total,178,2014,Malaria
Pattani,Total,156,2014,Malaria
Phatthalung,Total,16,2014,Malaria
Satun,Total,28,2014,Malaria
Songkhla,Total,210,2014,Malaria
Trang,Total,6,2014,Malaria
Yala,Total,1913,2014,Malaria
Total,0,1,2014,Malaria
ZONE:00,0,0,2014,Malaria
Bangkok,0,0,2014,Malaria
ZONE:01,0,0,2014,Malaria
Chiang Mai,0,0,2014,Malaria
Chiang Rai,0,0,2014,Malaria
Lampang,0,0,2014,Malaria
Lamphun,0,0,2014,Malaria
Mae Hong Son,0,0,2014,Malaria
Nan,0,0,2014,Malaria
Phayao,0,0,2014,Malaria
Phrae,0,0,2014,Malaria
ZONE:02,0,0,2014,Malaria
Phetchabun,0,0,2014,Malaria
Phitsanulok,0,0,2014,Malaria
Sukhothai,0,0,2014,Malaria
Tak,0,0,2014,Malaria
Uttaradit,0,0,2014,Malaria
ZONE:03,0,0,2014,Malaria
Chai Nat,0,0,2014,Malaria
Kamphaeng Phet,0,0,2014,Malaria
Nakhon Sawan,0,0,2014,Malaria
Phichit,0,0,2014,Malaria
Uthai Thani,0,0,2014,Malaria
ZONE:04,0,0,2014,Malaria
Ang Thong,0,0,2014,Malaria
Lop Buri,0,0,2014,Malaria
Nakhon Nayok,0,0,2014,Malaria
Nonthaburi,0,0,2014,Malaria
P.Nakhon S.Ayutthaya,0,0,2014,Malaria
Pathum Thani,0,0,2014,Malaria
Saraburi,0,0,2014,Malaria
Sing Buri,0,0,2014,Malaria
ZONE:05,0,0,2014,Malaria
Kanchanaburi,0,0,2014,Malaria
Nakhon Pathom,0,0,2014,Malaria
Phetchaburi,0,0,2014,Malaria
Prachuap Khiri Khan,0,0,2014,Malaria
Ratchaburi,0,0,2014,Malaria
Samut Sakhon,0,0,2014,Malaria
Samut Songkhram,0,0,2014,Malaria
Suphan Buri,0,0,2014,Malaria
ZONE:06,0,0,2014,Malaria
Chachoengsao,0,0,2014,Malaria
Chanthaburi,0,0,2014,Malaria
Chon Buri,0,0,2014,Malaria
Prachin Buri,0,0,2014,Malaria
Rayong,0,0,2014,Malaria
Sa Kaeo,0,0,2014,Malaria
Samut Prakan,0,0,2014,Malaria
Trat,0,0,2014,Malaria
ZONE:07,0,0,2014,Malaria
Kalasin,0,0,2014,Malaria
Khon Kaen,0,0,2014,Malaria
Maha Sarakham,0,0,2014,Malaria
Roi Et,0,0,2014,Malaria
ZONE:08,0,0,2014,Malaria
Bungkan,0,0,2014,Malaria
Loei,0,0,2014,Malaria
Nakhon Phanom,0,0,2014,Malaria
Nong Bua Lam Phu,0,0,2014,Malaria
Nong Khai,0,0,2014,Malaria
Sakon Nakhon,0,0,2014,Malaria
Udon Thani,0,0,2014,Malaria
ZONE:09,0,0,2014,Malaria
Buri Ram,0,0,2014,Malaria
Chaiyaphum,0,0,2014,Malaria
Nakhon Ratchasima,0,0,2014,Malaria
Surin,0,0,2014,Malaria
ZONE:10,0,1,2014,Malaria
Amnat Charoen,0,0,2014,Malaria
Mukdahan,0,0,2014,Malaria
Si Sa Ket,0,0,2014,Malaria
Ubon Ratchathani,0,1,2014,Malaria
Yasothon,0,0,2014,Malaria
ZONE:11,0,0,2014,Malaria
Chumphon,0,0,2014,Malaria
Krabi,0,0,2014,Malaria
Nakhon Si Thammarat,0,0,2014,Malaria
Phangnga,0,0,2014,Malaria
Phuket,0,0,2014,Malaria
Ranong,0,0,2014,Malaria
Surat Thani,0,0,2014,Malaria
ZONE:12,0,0,2014,Malaria
Narathiwat,0,0,2014,Malaria
Pattani,0,0,2014,Malaria
Phatthalung,0,0,2014,Malaria
Satun,0,0,2014,Malaria
Songkhla,0,0,2014,Malaria
Trang,0,0,2014,Malaria
Yala,0,0,2014,Malaria
Total,<1,41,2014,Malaria
ZONE:00,<1,0,2014,Malaria
Bangkok,<1,0,2014,Malaria
ZONE:01,<1,1,2014,Malaria
Chiang Mai,<1,1,2014,Malaria
Chiang Rai,<1,0,2014,Malaria
Lampang,<1,0,2014,Malaria
Lamphun,<1,0,2014,Malaria
Mae Hong Son,<1,0,2014,Malaria
Nan,<1,0,2014,Malaria
Phayao,<1,0,2014,Malaria
Phrae,<1,0,2014,Malaria
ZONE:02,<1,15,2014,Malaria
Phetchabun,<1,0,2014,Malaria
Phitsanulok,<1,0,2014,Malaria
Sukhothai,<1,0,2014,Malaria
Tak,<1,15,2014,Malaria
Uttaradit,<1,0,2014,Malaria
ZONE:03,<1,0,2014,Malaria
Chai Nat,<1,0,2014,Malaria
Kamphaeng Phet,<1,0,2014,Malaria
Nakhon Sawan,<1,0,2014,Malaria
Phichit,<1,0,2014,Malaria
Uthai Thani,<1,0,2014,Malaria
ZONE:04,<1,0,2014,Malaria
Ang Thong,<1,0,2014,Malaria
Lop Buri,<1,0,2014,Malaria
Nakhon Nayok,<1,0,2014,Malaria
Nonthaburi,<1,0,2014,Malaria
P.Nakhon S.Ayutthaya,<1,0,2014,Malaria
Pathum Thani,<1,0,2014,Malaria
Saraburi,<1,0,2014,Malaria
Sing Buri,<1,0,2014,Malaria
ZONE:05,<1,1,2014,Malaria
Kanchanaburi,<1,0,2014,Malaria
Nakhon Pathom,<1,1,2014,Malaria
Phetchaburi,<1,0,2014,Malaria
Prachuap Khiri Khan,<1,0,2014,Malaria
Ratchaburi,<1,0,2014,Malaria
Samut Sakhon,<1,0,2014,Malaria
Samut Songkhram,<1,0,2014,Malaria
Suphan Buri,<1,0,2014,Malaria
ZONE:06,<1,0,2014,Malaria
Chachoengsao,<1,0,2014,Malaria
Chanthaburi,<1,0,2014,Malaria
Chon Buri,<1,0,2014,Malaria
Prachin Buri,<1,0,2014,Malaria
Rayong,<1,0,2014,Malaria
Sa Kaeo,<1,0,2014,Malaria
Samut Prakan,<1,0,2014,Malaria
Trat,<1,0,2014,Malaria
ZONE:07,<1,0,2014,Malaria
Kalasin,<1,0,2014,Malaria
Khon Kaen,<1,0,2014,Malaria
Maha Sarakham,<1,0,2014,Malaria
Roi Et,<1,0,2014,Malaria
ZONE:08,<1,0,2014,Malaria
Bungkan,<1,0,2014,Malaria
Loei,<1,0,2014,Malaria
Nakhon Phanom,<1,0,2014,Malaria
Nong Bua Lam Phu,<1,0,2014,Malaria
Nong Khai,<1,0,2014,Malaria
Sakon Nakhon,<1,0,2014,Malaria
Udon Thani,<1,0,2014,Malaria
ZONE:09,<1,0,2014,Malaria
Buri Ram,<1,0,2014,Malaria
Chaiyaphum,<1,0,2014,Malaria
Nakhon Ratchasima,<1,0,2014,Malaria
Surin,<1,0,2014,Malaria
ZONE:10,<1,5,2014,Malaria
Amnat Charoen,<1,0,2014,Malaria
Mukdahan,<1,1,2014,Malaria
Si Sa Ket,<1,0,2014,Malaria
Ubon Ratchathani,<1,4,2014,Malaria
Yasothon,<1,0,2014,Malaria
ZONE:11,<1,6,2014,Malaria
Chumphon,<1,2,2014,Malaria
Krabi,<1,0,2014,Malaria
Nakhon Si Thammarat,<1,0,2014,Malaria
Phangnga,<1,0,2014,Malaria
Phuket,<1,0,2014,Malaria
Ranong,<1,0,2014,Malaria
Surat Thani,<1,4,2014,Malaria
ZONE:12,<1,13,2014,Malaria
Narathiwat,<1,0,2014,Malaria
Pattani,<1,0,2014,Malaria
Phatthalung,<1,0,2014,Malaria
Satun,<1,0,2014,Malaria
Songkhla,<1,0,2014,Malaria
Trang,<1,0,2014,Malaria
Yala,<1,13,2014,Malaria
Total,1-1,93,2014,Malaria
ZONE:00,1-1,0,2014,Malaria
Bangkok,1-1,0,2014,Malaria
ZONE:01,1-1,11,2014,Malaria
Chiang Mai,1-1,2,2014,Malaria
Chiang Rai,1-1,3,2014,Malaria
Lampang,1-1,0,2014,Malaria
Lamphun,1-1,0,2014,Malaria
Mae Hong Son,1-1,6,2014,Malaria
Nan,1-1,0,2014,Malaria
Phayao,1-1,0,2014,Malaria
Phrae,1-1,0,2014,Malaria
ZONE:02,1-1,20,2014,Malaria
Phetchabun,1-1,0,2014,Malaria
Phitsanulok,1-1,0,2014,Malaria
Sukhothai,1-1,0,2014,Malaria
Tak,1-1,20,2014,Malaria
Uttaradit,1-1,0,2014,Malaria
ZONE:03,1-1,0,2014,Malaria
Chai Nat,1-1,0,2014,Malaria
Kamphaeng Phet,1-1,0,2014,Malaria
Nakhon Sawan,1-1,0,2014,Malaria
Phichit,1-1,0,2014,Malaria
Uthai Thani,1-1,0,2014,Malaria
ZONE:04,1-1,1,2014,Malaria
Ang Thong,1-1,0,2014,Malaria
Lop Buri,1-1,0,2014,Malaria
Nakhon Nayok,1-1,0,2014,Malaria
Nonthaburi,1-1,0,2014,Malaria
P.Nakhon S.Ayutthaya,1-1,0,2014,Malaria
Pathum Thani,1-1,1,2014,Malaria
Saraburi,1-1,0,2014,Malaria
Sing Buri,1-1,0,2014,Malaria
ZONE:05,1-1,11,2014,Malaria
Kanchanaburi,1-1,4,2014,Malaria
Nakhon Pathom,1-1,0,2014,Malaria
Phetchaburi,1-1,0,2014,Malaria
Prachuap Khiri Khan,1-1,0,2014,Malaria
Ratchaburi,1-1,7,2014,Malaria
Samut Sakhon,1-1,0,2014,Malaria
Samut Songkhram,1-1,0,2014,Malaria
Suphan Buri,1-1,0,2014,Malaria
ZONE:06,1-1,1,2014,Malaria
Chachoengsao,1-1,0,2014,Malaria
