Areas,Age,Cases,Year,Disease
Total,Total,32340,2012,STI Total
Central Region,Total,8392,2012,STI Total
Zone:0,Total,1713,2012,STI Total
Bangkok,Total,1713,2012,STI Total
Zone:1,Total,848,2012,STI Total
Nonthaburi,Total,273,2012,STI Total
P.Nakhon S.Ayutthaya,Total,393,2012,STI Total
Pathum Thani,Total,112,2012,STI Total
Saraburi,Total,70,2012,STI Total
Zone:2,Total,362,2012,STI Total
Ang Thong,Total,26,2012,STI Total
Chai Nat,Total,81,2012,STI Total
Lop Buri,Total,171,2012,STI Total
Sing Buri,Total,84,2012,STI Total
Zone:3,Total,1503,2012,STI Total
Chachoengsao,Total,369,2012,STI Total
Nakhon Nayok,Total,101,2012,STI Total
Prachin Buri,Total,359,2012,STI Total
Sa Kaeo,Total,175,2012,STI Total
Samut Prakan,Total,499,2012,STI Total
Zone:4,Total,1154,2012,STI Total
Kanchanaburi,Total,320,2012,STI Total
Nakhon Pathom,Total,128,2012,STI Total
Ratchaburi,Total,439,2012,STI Total
Suphan Buri,Total,267,2012,STI Total
Zone:5,Total,550,2012,STI Total
Phetchaburi,Total,252,2012,STI Total
Prachuap Khiri Khan,Total,180,2012,STI Total
Samut Sakhon,Total,110,2012,STI Total
Samut Songkhram,Total,8,2012,STI Total
Zone:9,Total,2262,2012,STI Total
Chanthaburi,Total,675,2012,STI Total
Chon Buri,Total,908,2012,STI Total
Rayong,Total,492,2012,STI Total
Trat,Total,187,2012,STI Total
South Region,Total,4009,2012,STI Total
Zone:6,Total,1280,2012,STI Total
Chumphon,Total,159,2012,STI Total
Nakhon Si Thammarat,Total,320,2012,STI Total
Phatthalung,Total,318,2012,STI Total
Surat Thani,Total,483,2012,STI Total
Zone:7,Total,980,2012,STI Total
Krabi,Total,194,2012,STI Total
Phangnga,Total,48,2012,STI Total
Phuket,Total,434,2012,STI Total
Ranong,Total,20,2012,STI Total
Trang,Total,284,2012,STI Total
Zone:8,Total,1749,2012,STI Total
Narathiwat,Total,96,2012,STI Total
Pattani,Total,103,2012,STI Total
Satun,Total,44,2012,STI Total
Songkhla,Total,1475,2012,STI Total
Yala,Total,31,2012,STI Total
North-Eastern Region,Total,10664,2012,STI Total
Zone:10,Total,2268,2012,STI Total
Bungkan,Total,350,2012,STI Total
Loei,Total,354,2012,STI Total
Nong Bua Lam Phu,Total,106,2012,STI Total
Nong Khai,Total,532,2012,STI Total
Udon Thani,Total,926,2012,STI Total
Zone:11,Total,1055,2012,STI Total
Mukdahan,Total,269,2012,STI Total
Nakhon Phanom,Total,372,2012,STI Total
Sakon Nakhon,Total,414,2012,STI Total
Zone:12,Total,1263,2012,STI Total
Kalasin,Total,290,2012,STI Total
Khon Kaen,Total,644,2012,STI Total
Maha Sarakham,Total,192,2012,STI Total
Roi Et,Total,137,2012,STI Total
Zone:13,Total,3035,2012,STI Total
Amnat Charoen,Total,207,2012,STI Total
Si Sa Ket,Total,1464,2012,STI Total
Ubon Ratchathani,Total,1067,2012,STI Total
Yasothon,Total,297,2012,STI Total
Zone:14,Total,3043,2012,STI Total
Buri Ram,Total,1048,2012,STI Total
Chaiyaphum,Total,534,2012,STI Total
Nakhon Ratchasima,Total,937,2012,STI Total
Surin,Total,524,2012,STI Total
North Region,Total,9275,2012,STI Total
Zone:15,Total,3566,2012,STI Total
Chiang Mai,Total,2223,2012,STI Total
Lampang,Total,724,2012,STI Total
Lamphun,Total,211,2012,STI Total
Mae Hong Son,Total,408,2012,STI Total
Zone:16,Total,2326,2012,STI Total
Chiang Rai,Total,1326,2012,STI Total
Nan,Total,240,2012,STI Total
Phayao,Total,594,2012,STI Total
Phrae,Total,166,2012,STI Total
Zone:17,Total,2015,2012,STI Total
Phetchabun,Total,691,2012,STI Total
Phitsanulok,Total,530,2012,STI Total
Sukhothai,Total,83,2012,STI Total
Tak,Total,633,2012,STI Total
Uttaradit,Total,78,2012,STI Total
Zone:18,Total,1368,2012,STI Total
Kamphaeng Phet,Total,307,2012,STI Total
Nakhon Sawan,Total,639,2012,STI Total
Phichit,Total,112,2012,STI Total
Uthai Thani,Total,310,2012,STI Total
Total,0,54,2012,STI Total
Central Region,0,4,2012,STI Total
Zone:0,0,0,2012,STI Total
Bangkok,0,0,2012,STI Total
Zone:1,0,0,2012,STI Total
Nonthaburi,0,0,2012,STI Total
P.Nakhon S.Ayutthaya,0,0,2012,STI Total
Pathum Thani,0,0,2012,STI Total
Saraburi,0,0,2012,STI Total
Zone:2,0,1,2012,STI Total
Ang Thong,0,0,2012,STI Total
Chai Nat,0,0,2012,STI Total
Lop Buri,0,1,2012,STI Total
Sing Buri,0,0,2012,STI Total
Zone:3,0,1,2012,STI Total
Chachoengsao,0,0,2012,STI Total
Nakhon Nayok,0,0,2012,STI Total
Prachin Buri,0,0,2012,STI Total
Sa Kaeo,0,0,2012,STI Total
Samut Prakan,0,1,2012,STI Total
Zone:4,0,0,2012,STI Total
Kanchanaburi,0,0,2012,STI Total
Nakhon Pathom,0,0,2012,STI Total
Ratchaburi,0,0,2012,STI Total
Suphan Buri,0,0,2012,STI Total
Zone:5,0,1,2012,STI Total
Phetchaburi,0,1,2012,STI Total
Prachuap Khiri Khan,0,0,2012,STI Total
Samut Sakhon,0,0,2012,STI Total
Samut Songkhram,0,0,2012,STI Total
Zone:9,0,1,2012,STI Total
Chanthaburi,0,0,2012,STI Total
Chon Buri,0,1,2012,STI Total
Rayong,0,0,2012,STI Total
Trat,0,0,2012,STI Total
South Region,0,4,2012,STI Total
Zone:6,0,2,2012,STI Total
Chumphon,0,0,2012,STI Total
Nakhon Si Thammarat,0,0,2012,STI Total
Phatthalung,0,0,2012,STI Total
Surat Thani,0,2,2012,STI Total
Zone:7,0,2,2012,STI Total
Krabi,0,1,2012,STI Total
Phangnga,0,1,2012,STI Total
Phuket,0,0,2012,STI Total
Ranong,0,0,2012,STI Total
Trang,0,0,2012,STI Total
Zone:8,0,0,2012,STI Total
Narathiwat,0,0,2012,STI Total
Pattani,0,0,2012,STI Total
Satun,0,0,2012,STI Total
Songkhla,0,0,2012,STI Total
Yala,0,0,2012,STI Total
North-Eastern Region,0,8,2012,STI Total
Zone:10,0,0,2012,STI Total
Bungkan,0,0,2012,STI Total
Loei,0,0,2012,STI Total
Nong Bua Lam Phu,0,0,2012,STI Total
Nong Khai,0,0,2012,STI Total
Udon Thani,0,0,2012,STI Total
Zone:11,0,1,2012,STI Total
Mukdahan,0,1,2012,STI Total
Nakhon Phanom,0,0,2012,STI Total
Sakon Nakhon,0,0,2012,STI Total
Zone:12,0,3,2012,STI Total
Kalasin,0,0,2012,STI Total
Khon Kaen,0,1,2012,STI Total
Maha Sarakham,0,0,2012,STI Total
Roi Et,0,2,2012,STI Total
Zone:13,0,3,2012,STI Total
Amnat Charoen,0,0,2012,STI Total
Si Sa Ket,0,3,2012,STI Total
Ubon Ratchathani,0,0,2012,STI Total
Yasothon,0,0,2012,STI Total
Zone:14,0,1,2012,STI Total
Buri Ram,0,0,2012,STI Total
Chaiyaphum,0,0,2012,STI Total
Nakhon Ratchasima,0,0,2012,STI Total
