Areas,Age,Cases,Year,Disease
Total,Total,0,2010,STI Total
Central Region,Total,0,2010,STI Total
Zone:0,Total,0,2010,STI Total
Bangkok,Total,0,2010,STI Total
Zone:1,Total,0,2010,STI Total
Nonthaburi,Total,0,2010,STI Total
P.Nakhon S.Ayutthaya,Total,0,2010,STI Total
Pathum Thani,Total,0,2010,STI Total
Saraburi,Total,0,2010,STI Total
Zone:2,Total,0,2010,STI Total
Ang Thong,Total,0,2010,STI Total
Chai Nat,Total,0,2010,STI Total
Lop Buri,Total,0,2010,STI Total
Sing Buri,Total,0,2010,STI Total
Zone:3,Total,0,2010,STI Total
Chachoengsao,Total,0,2010,STI Total
Nakhon Nayok,Total,0,2010,STI Total
Prachin Buri,Total,0,2010,STI Total
Sa Kaeo,Total,0,2010,STI Total
Samut Prakan,Total,0,2010,STI Total
Zone:4,Total,0,2010,STI Total
Kanchanaburi,Total,0,2010,STI Total
Nakhon Pathom,Total,0,2010,STI Total
Ratchaburi,Total,0,2010,STI Total
Suphan Buri,Total,0,2010,STI Total
Zone:5,Total,0,2010,STI Total
Phetchaburi,Total,0,2010,STI Total
Prachuap Khiri Khan,Total,0,2010,STI Total
Samut Sakhon,Total,0,2010,STI Total
Samut Songkhram,Total,0,2010,STI Total
Zone:9,Total,0,2010,STI Total
Chanthaburi,Total,0,2010,STI Total
Chon Buri,Total,0,2010,STI Total
Rayong,Total,0,2010,STI Total
Trat,Total,0,2010,STI Total
South Region,Total,0,2010,STI Total
Zone:6,Total,0,2010,STI Total
Chumphon,Total,0,2010,STI Total
Nakhon Si Thammarat,Total,0,2010,STI Total
Phatthalung,Total,0,2010,STI Total
Surat Thani,Total,0,2010,STI Total
Zone:7,Total,0,2010,STI Total
Krabi,Total,0,2010,STI Total
Phangnga,Total,0,2010,STI Total
Phuket,Total,0,2010,STI Total
Ranong,Total,0,2010,STI Total
Trang,Total,0,2010,STI Total
Zone:8,Total,0,2010,STI Total
Narathiwat,Total,0,2010,STI Total
Pattani,Total,0,2010,STI Total
Satun,Total,0,2010,STI Total
Songkhla,Total,0,2010,STI Total
Yala,Total,0,2010,STI Total
North-Eastern Region,Total,0,2010,STI Total
Zone:10,Total,0,2010,STI Total
Loei,Total,0,2010,STI Total
Nong Bua Lam Phu,Total,0,2010,STI Total
Nong Khai,Total,0,2010,STI Total
Udon Thani,Total,0,2010,STI Total
Zone:11,Total,0,2010,STI Total
Mukdahan,Total,0,2010,STI Total
Nakhon Phanom,Total,0,2010,STI Total
Sakon Nakhon,Total,0,2010,STI Total
Zone:12,Total,0,2010,STI Total
Kalasin,Total,0,2010,STI Total
Khon Kaen,Total,0,2010,STI Total
Maha Sarakham,Total,0,2010,STI Total
Roi Et,Total,0,2010,STI Total
Zone:13,Total,0,2010,STI Total
Amnat Charoen,Total,0,2010,STI Total
Si Sa Ket,Total,0,2010,STI Total
Ubon Ratchathani,Total,0,2010,STI Total
Yasothon,Total,0,2010,STI Total
Zone:14,Total,0,2010,STI Total
Buri Ram,Total,0,2010,STI Total
Chaiyaphum,Total,0,2010,STI Total
Nakhon Ratchasima,Total,0,2010,STI Total
Surin,Total,0,2010,STI Total
North Region,Total,0,2010,STI Total
Zone:15,Total,0,2010,STI Total
Chiang Mai,Total,0,2010,STI Total
Lampang,Total,0,2010,STI Total
Lamphun,Total,0,2010,STI Total
Mae Hong Son,Total,0,2010,STI Total
Zone:16,Total,0,2010,STI Total
Chiang Rai,Total,0,2010,STI Total
Nan,Total,0,2010,STI Total
Phayao,Total,0,2010,STI Total
Phrae,Total,0,2010,STI Total
Zone:17,Total,0,2010,STI Total
Phetchabun,Total,0,2010,STI Total
Phitsanulok,Total,0,2010,STI Total
Sukhothai,Total,0,2010,STI Total
Tak,Total,0,2010,STI Total
Uttaradit,Total,0,2010,STI Total
Zone:18,Total,0,2010,STI Total
Kamphaeng Phet,Total,0,2010,STI Total
Nakhon Sawan,Total,0,2010,STI Total
Phichit,Total,0,2010,STI Total
Uthai Thani,Total,0,2010,STI Total
Total,0,0,2010,STI Total
Central Region,0,0,2010,STI Total
Zone:0,0,0,2010,STI Total
Bangkok,0,0,2010,STI Total
Zone:1,0,0,2010,STI Total
Nonthaburi,0,0,2010,STI Total
P.Nakhon S.Ayutthaya,0,0,2010,STI Total
Pathum Thani,0,0,2010,STI Total
Saraburi,0,0,2010,STI Total
Zone:2,0,0,2010,STI Total
Ang Thong,0,0,2010,STI Total
Chai Nat,0,0,2010,STI Total
Lop Buri,0,0,2010,STI Total
Sing Buri,0,0,2010,STI Total
Zone:3,0,0,2010,STI Total
Chachoengsao,0,0,2010,STI Total
Nakhon Nayok,0,0,2010,STI Total
Prachin Buri,0,0,2010,STI Total
Sa Kaeo,0,0,2010,STI Total
Samut Prakan,0,0,2010,STI Total
