Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Kalasin,234,24.01,5,0.51,974560,2006,Leptospirosis
Mukdahan,7,2.09,0,0.0,334781,2006,Leptospirosis
Nakhon Phanom,1,0.14,0,0.0,694473,2006,Leptospirosis
Sakon Nakhon,88,7.95,2,0.18,1106576,2006,Leptospirosis
Zone:12,469,11.73,7,0.18,3996666,2006,Leptospirosis
Khon Kaen,348,19.9,5,0.29,1749021,2006,Leptospirosis
Maha Sarakham,42,4.48,2,0.21,937285,2006,Leptospirosis
Roi Et,79,6.03,0,0.0,1310360,2006,Leptospirosis
Zone:13,461,7.01,7,0.11,6578271,2006,Leptospirosis
Buri Ram,120,7.82,2,0.13,1534076,2006,Leptospirosis
Chaiyaphum,69,6.17,0,0.0,1118040,2006,Leptospirosis
Nakhon Ratchasima,106,4.15,1,0.04,2551176,2006,Leptospirosis
Surin,166,12.07,4,0.29,1374979,2006,Leptospirosis
Zone:14,531,12.84,5,0.12,4134092,2006,Leptospirosis
Amnat Charoen,20,5.42,0,0.0,368863,2006,Leptospirosis
Si Sa Ket,328,22.7,5,0.35,1445230,2006,Leptospirosis
Ubon Ratchathani,124,6.97,0,0.0,1778922,2006,Leptospirosis
Yasothon,59,10.9,0,0.0,541077,2006,Leptospirosis
South Region,422,4.93,11,0.13,8558652,2006,Leptospirosis
Zone:15,86,5.34,0,0.0,1610374,2006,Leptospirosis
Chumphon,26,5.45,0,0.0,477364,2006,Leptospirosis
Ranong,52,29.05,0,0.0,178986,2006,Leptospirosis
Surat Thani,8,0.84,0,0.0,954024,2006,Leptospirosis
Zone:16,123,4.71,7,0.27,2614100,2006,Leptospirosis
Nakhon Si Thammarat,47,3.12,4,0.27,1507440,2006,Leptospirosis
Phatthalung,9,1.79,0,0.0,501912,2006,Leptospirosis
Trang,67,11.08,3,0.5,604748,2006,Leptospirosis
Zone:17,62,6.6,1,0.11,939424,2006,Leptospirosis
Krabi,9,2.25,0,0.0,399514,2006,Leptospirosis
Phangnga,38,15.61,1,0.41,243419,2006,Leptospirosis
Phuket,15,5.06,0,0.0,296491,2006,Leptospirosis
Zone:18,78,4.32,3,0.17,1805088,2006,Leptospirosis
Narathiwat,47,6.68,0,0.0,703848,2006,Leptospirosis
Pattani,15,2.36,0,0.0,635053,2006,Leptospirosis
Yala,16,3.43,3,0.64,466187,2006,Leptospirosis
Zone:19,73,4.59,0,0.0,1589666,2006,Leptospirosis
Satun,1,0.36,0,0.0,279705,2006,Leptospirosis
Songkhla,72,5.5,0,0.0,1309961,2006,Leptospirosis
Total,1638,2.47,24,0.04,66372831,2020,Leptospirosis
ZONE:01,129,2.19,0,0.0,5886870,2020,Leptospirosis
Chiang Mai,36,2.02,0,0.0,1781812,2020,Leptospirosis
Chiang Rai,30,2.31,0,0.0,1296664,2020,Leptospirosis
Lampang,5,0.68,0,0.0,733640,2020,Leptospirosis
Lamphun,1,0.25,0,0.0,403542,2020,Leptospirosis
Mae Hong Son,15,5.28,0,0.0,284343,2020,Leptospirosis
Nan,24,5.03,0,0.0,477476,2020,Leptospirosis
Phayao,16,3.41,0,0.0,469856,2020,Leptospirosis
Phrae,2,0.46,0,0.0,439537,2020,Leptospirosis
ZONE:02,29,0.82,0,0.0,3554902,2020,Leptospirosis
Phetchabun,3,0.3,0,0.0,987196,2020,Leptospirosis
Phitsanulok,6,0.7,0,0.0,857364,2020,Leptospirosis
Sukhothai,9,1.52,0,0.0,591477,2020,Leptospirosis
Tak,8,1.2,0,0.0,667942,2020,Leptospirosis
Uttaradit,3,0.67,0,0.0,450923,2020,Leptospirosis
ZONE:03,15,0.51,0,0.0,2956189,2020,Leptospirosis
Chai Nat,1,0.31,0,0.0,324544,2020,Leptospirosis
Kamphaeng Phet,3,0.42,0,0.0,719993,2020,Leptospirosis
Nakhon Sawan,4,0.38,0,0.0,1050098,2020,Leptospirosis
Phichit,0,0.0,0,0.0,534311,2020,Leptospirosis
Uthai Thani,7,2.14,0,0.0,327243,2020,Leptospirosis
ZONE:04,7,0.13,0,0.0,5400529,2020,Leptospirosis
Ang Thong,0,0.0,0,0.0,278119,2020,Leptospirosis
Lop Buri,2,0.27,0,0.0,749242,2020,Leptospirosis
Nakhon Nayok,0,0.0,0,0.0,260416,2020,Leptospirosis
Nonthaburi,0,0.0,0,0.0,1271065,2020,Leptospirosis
P.Nakhon S.Ayutthaya,4,0.49,0,0.0,819638,2020,Leptospirosis
Pathum Thani,1,0.09,0,0.0,1170008,2020,Leptospirosis
Saraburi,0,0.0,0,0.0,644869,2020,Leptospirosis
Sing Buri,0,0.0,0,0.0,207172,2020,Leptospirosis
ZONE:05,17,0.32,0,0.0,5342038,2020,Leptospirosis
Kanchanaburi,5,0.56,0,0.0,893751,2020,Leptospirosis
Nakhon Pathom,2,0.22,0,0.0,920380,2020,Leptospirosis
Phetchaburi,1,0.21,0,0.0,483692,2020,Leptospirosis
Prachuap Khiri Khan,0,0.0,0,0.0,552398,2020,Leptospirosis
Ratchaburi,5,0.57,0,0.0,871207,2020,Leptospirosis
Samut Sakhon,0,0.0,0,0.0,585451,2020,Leptospirosis
Samut Songkhram,3,1.56,0,0.0,192678,2020,Leptospirosis
Suphan Buri,1,0.12,0,0.0,842481,2020,Leptospirosis
ZONE:06,37,0.6,0,0.0,6192990,2020,Leptospirosis
Chachoengsao,2,0.28,0,0.0,720416,2020,Leptospirosis
Chanthaburi,20,3.73,0,0.0,536629,2020,Leptospirosis
Chon Buri,3,0.19,0,0.0,1562593,2020,Leptospirosis
Prachin Buri,1,0.2,0,0.0,494175,2020,Leptospirosis
Rayong,8,1.08,0,0.0,738139,2020,Leptospirosis
Sa Kaeo,2,0.35,0,0.0,563614,2020,Leptospirosis
Samut Prakan,0,0.0,0,0.0,1348177,2020,Leptospirosis
Trat,1,0.44,0,0.0,229247,2020,Leptospirosis
ZONE:07,89,1.77,2,0.04,5039088,2020,Leptospirosis
Kalasin,25,2.55,0,0.0,980297,2020,Leptospirosis
Khon Kaen,22,1.22,1,0.06,1798702,2020,Leptospirosis
Maha Sarakham,22,2.3,1,0.1,958163,2020,Leptospirosis
Roi Et,20,1.54,0,0.0,1301926,2020,Leptospirosis
ZONE:08,63,1.14,0,0.0,5540556,2020,Leptospirosis
Bungkan,9,2.13,0,0.0,423067,2020,Leptospirosis
Loei,29,4.53,0,0.0,640843,2020,Leptospirosis
Nakhon Phanom,4,0.56,0,0.0,718169,2020,Leptospirosis
Nong Bua Lam Phu,11,2.15,0,0.0,511125,2020,Leptospirosis
Nong Khai,0,0.0,0,0.0,519873,2020,Leptospirosis
Sakon Nakhon,2,0.17,0,0.0,1150164,2020,Leptospirosis
Udon Thani,8,0.51,0,0.0,1577315,2020,Leptospirosis
ZONE:09,56,0.83,0,0.0,6748199,2020,Leptospirosis
Buri Ram,7,0.44,0,0.0,1588466,2020,Leptospirosis
Chaiyaphum,13,1.15,0,0.0,1131140,2020,Leptospirosis
Nakhon Ratchasima,17,0.64,0,0.0,2641067,2020,Leptospirosis
Surin,19,1.37,0,0.0,1387526,2020,Leptospirosis
ZONE:10,260,5.65,3,0.07,4603401,2020,Leptospirosis
Amnat Charoen,7,1.86,0,0.0,377317,2020,Leptospirosis
Mukdahan,0,0.0,0,0.0,352043,2020,Leptospirosis
Si Sa Ket,108,7.37,3,0.2,1465719,2020,Leptospirosis
Ubon Ratchathani,130,6.94,0,0.0,1872422,2020,Leptospirosis
Yasothon,15,2.8,0,0.0,535900,2020,Leptospirosis
ZONE:11,414,9.22,7,0.16,4489609,2020,Leptospirosis
Chumphon,11,2.16,0,0.0,510256,2020,Leptospirosis
Krabi,33,6.91,2,0.42,477254,2020,Leptospirosis
Nakhon Si Thammarat,108,6.94,3,0.19,1556325,2020,Leptospirosis
Phangnga,69,25.7,0,0.0,268509,2020,Leptospirosis
Phuket,24,5.78,0,0.0,415527,2020,Leptospirosis
Ranong,57,29.4,0,0.0,193871,2020,Leptospirosis
Surat Thani,112,10.49,2,0.19,1067867,2020,Leptospirosis
ZONE:12,519,10.4,12,0.24,4991217,2020,Leptospirosis
Narathiwat,57,7.07,2,0.25,806224,2020,Leptospirosis
Pattani,3,0.41,0,0.0,725559,2020,Leptospirosis
Phatthalung,69,13.17,0,0.0,523971,2020,Leptospirosis
Satun,25,7.72,0,0.0,323841,2020,Leptospirosis
Songkhla,171,11.94,6,0.42,1432288,2020,Leptospirosis
Trang,69,10.75,1,0.16,641868,2020,Leptospirosis
Yala,125,23.26,3,0.56,537466,2020,Leptospirosis
ZONE:13,3,0.05,0,0.0,5627243,2020,Leptospirosis
Bangkok,3,0.05,0,0.0,5627243,2020,Leptospirosis
Total,3508,5.31,69,0.1,66060027,2017,Leptospirosis
ZONE:01,255,4.35,4,0.07,5864232,2017,Leptospirosis
Chiang Mai,37,2.12,0,0.0,1741301,2017,Leptospirosis
Chiang Rai,117,9.1,0,0.0,1285080,2017,Leptospirosis
Lampang,26,3.48,2,0.27,747699,2017,Leptospirosis
Lamphun,0,0.0,0,0.0,405959,2017,Leptospirosis
Mae Hong Son,3,1.08,0,0.0,277486,2017,Leptospirosis
Nan,33,6.88,0,0.0,479877,2017,Leptospirosis
Phayao,31,6.48,1,0.21,478144,2017,Leptospirosis
Phrae,8,1.78,1,0.22,448686,2017,Leptospirosis
ZONE:02,68,1.91,1,0.03,3556376,2017,Leptospirosis
Phetchabun,10,1.0,0,0.0,995277,2017,Leptospirosis
Phitsanulok,11,1.27,0,0.0,865564,2017,Leptospirosis
Sukhothai,10,1.67,0,0.0,599775,2017,Leptospirosis
Tak,12,1.88,0,0.0,638115,2017,Leptospirosis
Uttaradit,25,5.46,1,0.22,457645,2017,Leptospirosis
ZONE:03,20,0.67,1,0.03,2998104,2017,Leptospirosis
Chai Nat,2,0.61,0,0.0,330077,2017,Leptospirosis
Kamphaeng Phet,6,0.82,0,0.0,729337,2017,Leptospirosis
Nakhon Sawan,10,0.94,0,0.0,1065895,2017,Leptospirosis
Phichit,0,0.0,0,0.0,542674,2017,Leptospirosis
Uthai Thani,2,0.61,1,0.3,330121,2017,Leptospirosis
ZONE:04,7,0.13,0,0.0,5302492,2017,Leptospirosis
Ang Thong,0,0.0,0,0.0,281796,2017,Leptospirosis
Lop Buri,1,0.13,0,0.0,757296,2017,Leptospirosis
Nakhon Nayok,0,0.0,0,0.0,258850,2017,Leptospirosis
Nonthaburi,0,0.0,0,0.0,1220829,2017,Leptospirosis
P.Nakhon S.Ayutthaya,3,0.37,0,0.0,812086,2017,Leptospirosis
Pathum Thani,2,0.18,0,0.0,1120246,2017,Leptospirosis
Saraburi,1,0.16,0,0.0,641052,2017,Leptospirosis
Sing Buri,0,0.0,0,0.0,210337,2017,Leptospirosis
ZONE:05,19,0.36,0,0.0,5295696,2017,Leptospirosis
Kanchanaburi,6,0.68,0,0.0,886546,2017,Leptospirosis
Nakhon Pathom,3,0.33,0,0.0,908249,2017,Leptospirosis
Phetchaburi,7,1.45,0,0.0,481514,2017,Leptospirosis
Prachuap Khiri Khan,2,0.37,0,0.0,541756,2017,Leptospirosis
Ratchaburi,0,0.0,0,0.0,870769,2017,Leptospirosis
Samut Sakhon,0,0.0,0,0.0,562592,2017,Leptospirosis
Samut Songkhram,1,0.52,0,0.0,193985,2017,Leptospirosis
Suphan Buri,0,0.0,0,0.0,850285,2017,Leptospirosis
ZONE:06,69,1.15,0,0.0,6020790,2017,Leptospirosis
Chachoengsao,8,1.13,0,0.0,707145,2017,Leptospirosis
Chanthaburi,30,5.62,0,0.0,533463,2017,Leptospirosis
Chon Buri,5,0.33,0,0.0,1496086,2017,Leptospirosis
Prachin Buri,2,0.41,0,0.0,486187,2017,Leptospirosis
Rayong,21,2.98,0,0.0,705729,2017,Leptospirosis
Sa Kaeo,3,0.54,0,0.0,560478,2017,Leptospirosis
Samut Prakan,0,0.0,0,0.0,1302160,2017,Leptospirosis
Trat,0,0.0,0,0.0,229542,2017,Leptospirosis
ZONE:07,420,8.3,7,0.14,5060674,2017,Leptospirosis
Kalasin,127,12.89,2,0.2,985619,2017,Leptospirosis
Khon Kaen,77,4.27,0,0.0,1803831,2017,Leptospirosis
Maha Sarakham,123,12.77,4,0.42,963277,2017,Leptospirosis
Roi Et,93,7.11,1,0.08,1307947,2017,Leptospirosis
ZONE:08,180,3.25,1,0.02,5541473,2017,Leptospirosis
Bungkan,10,2.37,0,0.0,422328,2017,Leptospirosis
Loei,106,16.54,1,0.16,640734,2017,Leptospirosis
Nakhon Phanom,11,1.53,0,0.0,717451,2017,Leptospirosis
Nong Bua Lam Phu,23,4.5,0,0.0,511188,2017,Leptospirosis
Nong Khai,6,1.15,0,0.0,521125,2017,Leptospirosis
Sakon Nakhon,4,0.35,0,0.0,1147710,2017,Leptospirosis
Udon Thani,20,1.27,0,0.0,1580937,2017,Leptospirosis
ZONE:09,386,5.71,8,0.12,6760383,2017,Leptospirosis
Buri Ram,86,5.41,0,0.0,1589900,2017,Leptospirosis
Chaiyaphum,22,1.93,0,0.0,1138778,2017,Leptospirosis
Nakhon Ratchasima,107,4.06,4,0.15,2635331,2017,Leptospirosis
Surin,171,12.25,4,0.29,1396374,2017,Leptospirosis
ZONE:10,1011,21.95,16,0.35,4604905,2017,Leptospirosis
Amnat Charoen,31,8.21,0,0.0,377614,2017,Leptospirosis
Mukdahan,3,0.86,0,0.0,350128,2017,Leptospirosis
Si Sa Ket,776,52.75,16,1.09,1471185,2017,Leptospirosis
Ubon Ratchathani,154,8.25,0,0.0,1866299,2017,Leptospirosis
Yasothon,47,8.71,0,0.0,539679,2017,Leptospirosis
ZONE:11,572,12.88,21,0.47,4441086,2017,Leptospirosis
Chumphon,5,0.98,0,0.0,508627,2017,Leptospirosis
Krabi,88,18.81,3,0.64,467851,2017,Leptospirosis
Nakhon Si Thammarat,274,17.61,9,0.58,1555957,2017,Leptospirosis
Phangnga,44,16.51,0,0.0,266535,2017,Leptospirosis
Phuket,27,6.78,1,0.25,398092,2017,Leptospirosis
Ranong,26,13.7,3,1.58,189777,2017,Leptospirosis
Surat Thani,108,10.24,5,0.47,1054247,2017,Leptospirosis
ZONE:12,493,10.0,10,0.2,4929285,2017,Leptospirosis
Narathiwat,30,3.78,2,0.25,792961,2017,Leptospirosis
Pattani,31,4.39,0,0.0,705379,2017,Leptospirosis
Phatthalung,70,13.35,1,0.19,524291,2017,Leptospirosis
Satun,23,7.22,0,0.0,318655,2017,Leptospirosis
Songkhla,108,7.6,2,0.14,1420834,2017,Leptospirosis
Trang,175,27.24,4,0.62,642377,2017,Leptospirosis
Yala,56,10.67,1,0.19,524788,2017,Leptospirosis
ZONE:13,8,0.14,0,0.0,5684531,2017,Leptospirosis
Bangkok,8,0.14,0,0.0,5684531,2017,Leptospirosis
Total,1240,1.87,10,0.02,66179083,2021,Leptospirosis
ZONE:01,87,1.48,0,0.0,5875424,2021,Leptospirosis
Chiang Mai,18,1.01,0,0.0,1786877,2021,Leptospirosis
Chiang Rai,31,2.39,0,0.0,1296725,2021,Leptospirosis
Lampang,5,0.69,0,0.0,726821,2021,Leptospirosis
Lamphun,0,0.0,0,0.0,401574,2021,Leptospirosis
Mae Hong Son,3,1.05,0,0.0,285232,2021,Leptospirosis
Nan,23,4.83,0,0.0,476300,2021,Leptospirosis
Phayao,5,1.07,0,0.0,465930,2021,Leptospirosis
Phrae,2,0.46,0,0.0,435965,2021,Leptospirosis
ZONE:02,29,0.82,0,0.0,3536074,2021,Leptospirosis
Phetchabun,2,0.2,0,0.0,980156,2021,Leptospirosis
Phitsanulok,3,0.35,0,0.0,848432,2021,Leptospirosis
Sukhothai,3,0.51,0,0.0,586617,2021,Leptospirosis
Tak,17,2.52,0,0.0,673423,2021,Leptospirosis
Uttaradit,4,0.89,0,0.0,447446,2021,Leptospirosis
ZONE:03,5,0.17,0,0.0,2928596,2021,Leptospirosis
Chai Nat,1,0.31,0,0.0,321454,2021,Leptospirosis
Kamphaeng Phet,1,0.14,0,0.0,713130,2021,Leptospirosis
Nakhon Sawan,2,0.19,0,0.0,1037668,2021,Leptospirosis
Phichit,1,0.19,0,0.0,530852,2021,Leptospirosis
Uthai Thani,0,0.0,0,0.0,325492,2021,Leptospirosis
ZONE:04,1,0.02,0,0.0,5411959,2021,Leptospirosis
Ang Thong,0,0.0,0,0.0,275673,2021,Leptospirosis
Lop Buri,0,0.0,0,0.0,741200,2021,Leptospirosis
Nakhon Nayok,0,0.0,0,0.0,260256,2021,Leptospirosis
Nonthaburi,1,0.08,0,0.0,1282690,2021,Leptospirosis
P.Nakhon S.Ayutthaya,0,0.0,0,0.0,819799,2021,Leptospirosis
Pathum Thani,0,0.0,0,0.0,1183235,2021,Leptospirosis
Saraburi,0,0.0,0,0.0,643895,2021,Leptospirosis
Sing Buri,0,0.0,0,0.0,205211,2021,Leptospirosis
ZONE:05,4,0.08,0,0.0,5332653,2021,Leptospirosis
Kanchanaburi,0,0.0,0,0.0,893014,2021,Leptospirosis
Nakhon Pathom,0,0.0,0,0.0,921450,2021,Leptospirosis
Phetchaburi,0,0.0,0,0.0,482534,2021,Leptospirosis
Prachuap Khiri Khan,1,0.18,0,0.0,551924,2021,Leptospirosis
Ratchaburi,1,0.12,0,0.0,868797,2021,Leptospirosis
Samut Sakhon,0,0.0,0,0.0,586494,2021,Leptospirosis
Samut Songkhram,1,0.52,0,0.0,191447,2021,Leptospirosis
Suphan Buri,1,0.12,0,0.0,836993,2021,Leptospirosis
ZONE:06,85,1.37,2,0.03,6218594,2021,Leptospirosis
Chachoengsao,0,0.0,0,0.0,722448,2021,Leptospirosis
Chanthaburi,80,14.92,2,0.37,536058,2021,Leptospirosis
Chon Buri,3,0.19,0,0.0,1575278,2021,Leptospirosis
Prachin Buri,0,0.0,0,0.0,494498,2021,Leptospirosis
Rayong,1,0.13,0,0.0,746433,2021,Leptospirosis
Sa Kaeo,0,0.0,0,0.0,561459,2021,Leptospirosis
Samut Prakan,1,0.07,0,0.0,1353964,2021,Leptospirosis
Trat,0,0.0,0,0.0,228456,2021,Leptospirosis
ZONE:07,63,1.26,0,0.0,5017381,2021,Leptospirosis
Kalasin,12,1.23,0,0.0,976373,2021,Leptospirosis
Khon Kaen,11,0.61,0,0.0,1792697,2021,Leptospirosis
Maha Sarakham,14,1.47,0,0.0,950985,2021,Leptospirosis
Roi Et,26,2.0,0,0.0,1297326,2021,Leptospirosis
ZONE:08,33,0.6,0,0.0,5518109,2021,Leptospirosis
Bungkan,2,0.47,0,0.0,422019,2021,Leptospirosis
Loei,20,3.13,0,0.0,638734,2021,Leptospirosis
Nakhon Phanom,5,0.7,0,0.0,717121,2021,Leptospirosis
Nong Bua Lam Phu,2,0.39,0,0.0,509236,2021,Leptospirosis
Nong Khai,3,0.58,0,0.0,517140,2021,Leptospirosis
Sakon Nakhon,0,0.0,0,0.0,1146612,2021,Leptospirosis
Udon Thani,1,0.06,0,0.0,1567247,2021,Leptospirosis
ZONE:09,30,0.45,0,0.0,6714997,2021,Leptospirosis
Buri Ram,7,0.44,0,0.0,1580495,2021,Leptospirosis
Chaiyaphum,6,0.53,0,0.0,1123595,2021,Leptospirosis
Nakhon Ratchasima,8,0.3,0,0.0,2633681,2021,Leptospirosis
Surin,9,0.65,0,0.0,1377226,2021,Leptospirosis
ZONE:10,106,2.31,0,0.0,4587095,2021,Leptospirosis
Amnat Charoen,3,0.8,0,0.0,376273,2021,Leptospirosis
Mukdahan,7,1.99,0,0.0,351198,2021,Leptospirosis
Si Sa Ket,48,3.29,0,0.0,1458068,2021,Leptospirosis
Ubon Ratchathani,33,1.77,0,0.0,1867608,2021,Leptospirosis
Yasothon,15,2.81,0,0.0,533948,2021,Leptospirosis
ZONE:11,327,7.29,1,0.02,4487259,2021,Leptospirosis
Chumphon,5,0.98,0,0.0,509344,2021,Leptospirosis
Krabi,11,2.3,0,0.0,478561,2021,Leptospirosis
Nakhon Si Thammarat,92,5.94,1,0.06,1550033,2021,Leptospirosis
Phangnga,48,17.9,0,0.0,268123,2021,Leptospirosis
Phuket,6,1.44,0,0.0,416629,2021,Leptospirosis
Ranong,83,42.68,0,0.0,194473,2021,Leptospirosis
Surat Thani,82,7.66,0,0.0,1070096,2021,Leptospirosis
ZONE:12,470,9.41,7,0.14,4992834,2021,Leptospirosis
Narathiwat,14,1.73,0,0.0,807045,2021,Leptospirosis
Pattani,6,0.82,0,0.0,727799,2021,Leptospirosis
Phatthalung,73,13.96,0,0.0,522810,2021,Leptospirosis
Satun,24,7.4,0,0.0,324467,2021,Leptospirosis
Songkhla,180,12.59,1,0.07,1430073,2021,Leptospirosis
Trang,129,20.15,5,0.78,640182,2021,Leptospirosis
Yala,44,8.14,1,0.19,540458,2021,Leptospirosis
ZONE:13,0,0.0,0,0.0,5558108,2021,Leptospirosis
Bangkok,0,0.0,0,0.0,5558108,2021,Leptospirosis
Total,3686,5.57,49,0.07,66171439,2022,Leptospirosis
ZONE:01,710,12.09,0,0.0,5874503,2022,Leptospirosis
Chiang Mai,58,3.24,0,0.0,1789385,2022,Leptospirosis
Chiang Rai,243,18.71,0,0.0,1298425,2022,Leptospirosis
Lampang,33,4.55,0,0.0,724678,2022,Leptospirosis
Lamphun,2,0.5,0,0.0,401139,2022,Leptospirosis
Mae Hong Son,213,74.5,0,0.0,285916,2022,Leptospirosis
Nan,109,22.91,0,0.0,475875,2022,Leptospirosis
Phayao,42,9.04,0,0.0,464505,2022,Leptospirosis
Phrae,10,2.3,0,0.0,434580,2022,Leptospirosis
ZONE:02,42,1.19,0,0.0,3533839,2022,Leptospirosis
Phetchabun,7,0.72,0,0.0,978372,2022,Leptospirosis
Phitsanulok,16,1.89,0,0.0,847384,2022,Leptospirosis
Sukhothai,5,0.85,0,0.0,585352,2022,Leptospirosis
Tak,11,1.63,0,0.0,676583,2022,Leptospirosis
Uttaradit,3,0.67,0,0.0,446148,2022,Leptospirosis
ZONE:03,18,0.62,0,0.0,2922114,2022,Leptospirosis
Chai Nat,0,0.0,0,0.0,320432,2022,Leptospirosis
Kamphaeng Phet,2,0.28,0,0.0,712143,2022,Leptospirosis
Nakhon Sawan,9,0.87,0,0.0,1035028,2022,Leptospirosis
Phichit,0,0.0,0,0.0,529395,2022,Leptospirosis
Uthai Thani,7,2.15,0,0.0,325116,2022,Leptospirosis
ZONE:04,9,0.17,0,0.0,5422367,2022,Leptospirosis
Ang Thong,0,0.0,0,0.0,274763,2022,Leptospirosis
Lop Buri,3,0.41,0,0.0,739473,2022,Leptospirosis
Nakhon Nayok,1,0.38,0,0.0,260433,2022,Leptospirosis
Nonthaburi,1,0.08,0,0.0,1288637,2022,Leptospirosis
P.Nakhon S.Ayutthaya,3,0.37,0,0.0,820512,2022,Leptospirosis
Pathum Thani,1,0.08,0,0.0,1190060,2022,Leptospirosis
Saraburi,0,0.0,0,0.0,643963,2022,Leptospirosis
Sing Buri,0,0.0,0,0.0,204526,2022,Leptospirosis
ZONE:05,22,0.41,0,0.0,5333543,2022,Leptospirosis
Kanchanaburi,7,0.78,0,0.0,894054,2022,Leptospirosis
Nakhon Pathom,0,0.0,0,0.0,922171,2022,Leptospirosis
Phetchaburi,3,0.62,0,0.0,482875,2022,Leptospirosis
Prachuap Khiri Khan,1,0.18,0,0.0,553171,2022,Leptospirosis
Ratchaburi,8,0.92,0,0.0,868281,2022,Leptospirosis
Samut Sakhon,0,0.0,0,0.0,586789,2022,Leptospirosis
Samut Songkhram,1,0.52,0,0.0,190842,2022,Leptospirosis
Suphan Buri,2,0.24,0,0.0,835360,2022,Leptospirosis
