Areas,Age,Cases,Year,Disease
Total,Total,973,2023,Encep
ZONE:01,Total,243,2023,Encep
Chiang Mai,Total,53,2023,Encep
Chiang Rai,Total,146,2023,Encep
Lampang,Total,18,2023,Encep
Lamphun,Total,0,2023,Encep
Mae Hong Son,Total,9,2023,Encep
Nan,Total,9,2023,Encep
Phayao,Total,6,2023,Encep
Phrae,Total,2,2023,Encep
ZONE:02,Total,25,2023,Encep
Phetchabun,Total,20,2023,Encep
Phitsanulok,Total,2,2023,Encep
Sukhothai,Total,2,2023,Encep
Tak,Total,1,2023,Encep
Uttaradit,Total,0,2023,Encep
ZONE:03,Total,39,2023,Encep
Chai Nat,Total,4,2023,Encep
Kamphaeng Phet,Total,25,2023,Encep
Nakhon Sawan,Total,4,2023,Encep
Phichit,Total,1,2023,Encep
Uthai Thani,Total,5,2023,Encep
ZONE:04,Total,38,2023,Encep
Ang Thong,Total,0,2023,Encep
Lop Buri,Total,0,2023,Encep
Nakhon Nayok,Total,0,2023,Encep
Nonthaburi,Total,3,2023,Encep
P.Nakhon S.Ayutthaya,Total,2,2023,Encep
Pathum Thani,Total,26,2023,Encep
Saraburi,Total,6,2023,Encep
Sing Buri,Total,1,2023,Encep
ZONE:05,Total,31,2023,Encep
Kanchanaburi,Total,1,2023,Encep
Nakhon Pathom,Total,0,2023,Encep
Phetchaburi,Total,6,2023,Encep
Prachuap Khiri Khan,Total,1,2023,Encep
Ratchaburi,Total,15,2023,Encep
Samut Sakhon,Total,0,2023,Encep
Samut Songkhram,Total,1,2023,Encep
Suphan Buri,Total,7,2023,Encep
ZONE:06,Total,83,2023,Encep
Chachoengsao,Total,23,2023,Encep
Chanthaburi,Total,15,2023,Encep
Chon Buri,Total,6,2023,Encep
Prachin Buri,Total,6,2023,Encep
Rayong,Total,3,2023,Encep
Sa Kaeo,Total,13,2023,Encep
Samut Prakan,Total,16,2023,Encep
Trat,Total,1,2023,Encep
ZONE:07,Total,29,2023,Encep
Kalasin,Total,13,2023,Encep
Khon Kaen,Total,6,2023,Encep
Maha Sarakham,Total,2,2023,Encep
Roi Et,Total,8,2023,Encep
ZONE:08,Total,80,2023,Encep
Bungkan,Total,1,2023,Encep
Loei,Total,29,2023,Encep
Nakhon Phanom,Total,9,2023,Encep
Nong Bua Lam Phu,Total,0,2023,Encep
Nong Khai,Total,26,2023,Encep
Sakon Nakhon,Total,4,2023,Encep
Udon Thani,Total,11,2023,Encep
ZONE:09,Total,71,2023,Encep
Buri Ram,Total,32,2023,Encep
Chaiyaphum,Total,19,2023,Encep
Nakhon Ratchasima,Total,17,2023,Encep
Surin,Total,3,2023,Encep
ZONE:10,Total,85,2023,Encep
Amnat Charoen,Total,0,2023,Encep
Mukdahan,Total,3,2023,Encep
Si Sa Ket,Total,28,2023,Encep
Ubon Ratchathani,Total,51,2023,Encep
Yasothon,Total,3,2023,Encep
ZONE:11,Total,159,2023,Encep
Chumphon,Total,0,2023,Encep
Krabi,Total,11,2023,Encep
Nakhon Si Thammarat,Total,35,2023,Encep
Phangnga,Total,0,2023,Encep
Phuket,Total,12,2023,Encep
Ranong,Total,0,2023,Encep
Surat Thani,Total,101,2023,Encep
ZONE:12,Total,12,2023,Encep
Narathiwat,Total,0,2023,Encep
Pattani,Total,0,2023,Encep
Phatthalung,Total,7,2023,Encep
Satun,Total,3,2023,Encep
Songkhla,Total,2,2023,Encep
Trang,Total,0,2023,Encep
Yala,Total,0,2023,Encep
ZONE:13,Total,78,2023,Encep
Bangkok,Total,78,2023,Encep
Total,0,3,2023,Encep
ZONE:01,0,0,2023,Encep
Chiang Mai,0,0,2023,Encep
Chiang Rai,0,0,2023,Encep
Lampang,0,0,2023,Encep
Lamphun,0,0,2023,Encep
Mae Hong Son,0,0,2023,Encep
Nan,0,0,2023,Encep
Phayao,0,0,2023,Encep
Phrae,0,0,2023,Encep
ZONE:02,0,0,2023,Encep
Phetchabun,0,0,2023,Encep
Phitsanulok,0,0,2023,Encep
Sukhothai,0,0,2023,Encep
Tak,0,0,2023,Encep
Uttaradit,0,0,2023,Encep
ZONE:03,0,1,2023,Encep
Chai Nat,0,0,2023,Encep
Kamphaeng Phet,0,1,2023,Encep
Nakhon Sawan,0,0,2023,Encep
Phichit,0,0,2023,Encep
Uthai Thani,0,0,2023,Encep
ZONE:04,0,0,2023,Encep
Ang Thong,0,0,2023,Encep
Lop Buri,0,0,2023,Encep
Nakhon Nayok,0,0,2023,Encep
Nonthaburi,0,0,2023,Encep
P.Nakhon S.Ayutthaya,0,0,2023,Encep
Pathum Thani,0,0,2023,Encep
Saraburi,0,0,2023,Encep
Sing Buri,0,0,2023,Encep
ZONE:05,0,1,2023,Encep
Kanchanaburi,0,0,2023,Encep
Nakhon Pathom,0,0,2023,Encep
Phetchaburi,0,0,2023,Encep
Prachuap Khiri Khan,0,0,2023,Encep
Ratchaburi,0,1,2023,Encep
Samut Sakhon,0,0,2023,Encep
Samut Songkhram,0,0,2023,Encep
Suphan Buri,0,0,2023,Encep
ZONE:06,0,0,2023,Encep
Chachoengsao,0,0,2023,Encep
Chanthaburi,0,0,2023,Encep
Chon Buri,0,0,2023,Encep
Prachin Buri,0,0,2023,Encep
Rayong,0,0,2023,Encep
Sa Kaeo,0,0,2023,Encep
Samut Prakan,0,0,2023,Encep
Trat,0,0,2023,Encep
ZONE:07,0,0,2023,Encep
Kalasin,0,0,2023,Encep
Khon Kaen,0,0,2023,Encep
Maha Sarakham,0,0,2023,Encep
Roi Et,0,0,2023,Encep
ZONE:08,0,0,2023,Encep
Bungkan,0,0,2023,Encep
Loei,0,0,2023,Encep
Nakhon Phanom,0,0,2023,Encep
Nong Bua Lam Phu,0,0,2023,Encep
Nong Khai,0,0,2023,Encep
Sakon Nakhon,0,0,2023,Encep
Udon Thani,0,0,2023,Encep
ZONE:09,0,0,2023,Encep
Buri Ram,0,0,2023,Encep
Chaiyaphum,0,0,2023,Encep
Nakhon Ratchasima,0,0,2023,Encep
Surin,0,0,2023,Encep
ZONE:10,0,0,2023,Encep
Amnat Charoen,0,0,2023,Encep
Mukdahan,0,0,2023,Encep
Si Sa Ket,0,0,2023,Encep
Ubon Ratchathani,0,0,2023,Encep
Yasothon,0,0,2023,Encep
ZONE:11,0,1,2023,Encep
Chumphon,0,0,2023,Encep
Krabi,0,0,2023,Encep
Nakhon Si Thammarat,0,0,2023,Encep
Phangnga,0,0,2023,Encep
Phuket,0,1,2023,Encep
Ranong,0,0,2023,Encep
Surat Thani,0,0,2023,Encep
ZONE:12,0,0,2023,Encep
Narathiwat,0,0,2023,Encep
Pattani,0,0,2023,Encep
Phatthalung,0,0,2023,Encep
Satun,0,0,2023,Encep
Songkhla,0,0,2023,Encep
Trang,0,0,2023,Encep
Yala,0,0,2023,Encep
ZONE:13,0,0,2023,Encep
Bangkok,0,0,2023,Encep
Total,<1,14,2023,Encep
ZONE:01,<1,6,2023,Encep
Chiang Mai,<1,4,2023,Encep
Chiang Rai,<1,1,2023,Encep
Lampang,<1,0,2023,Encep
Lamphun,<1,0,2023,Encep
Mae Hong Son,<1,1,2023,Encep
Nan,<1,0,2023,Encep
Phayao,<1,0,2023,Encep
Phrae,<1,0,2023,Encep
ZONE:02,<1,0,2023,Encep
Phetchabun,<1,0,2023,Encep
Phitsanulok,<1,0,2023,Encep
Sukhothai,<1,0,2023,Encep
Tak,<1,0,2023,Encep
Uttaradit,<1,0,2023,Encep
ZONE:03,<1,0,2023,Encep
Chai Nat,<1,0,2023,Encep
Kamphaeng Phet,<1,0,2023,Encep
Nakhon Sawan,<1,0,2023,Encep
Phichit,<1,0,2023,Encep
Uthai Thani,<1,0,2023,Encep
ZONE:04,<1,0,2023,Encep
Ang Thong,<1,0,2023,Encep
Lop Buri,<1,0,2023,Encep
Nakhon Nayok,<1,0,2023,Encep
Nonthaburi,<1,0,2023,Encep
P.Nakhon S.Ayutthaya,<1,0,2023,Encep
Pathum Thani,<1,0,2023,Encep
Saraburi,<1,0,2023,Encep
Sing Buri,<1,0,2023,Encep
ZONE:05,<1,0,2023,Encep
Kanchanaburi,<1,0,2023,Encep
Nakhon Pathom,<1,0,2023,Encep
Phetchaburi,<1,0,2023,Encep
Prachuap Khiri Khan,<1,0,2023,Encep
Ratchaburi,<1,0,2023,Encep
Samut Sakhon,<1,0,2023,Encep
Samut Songkhram,<1,0,2023,Encep
Suphan Buri,<1,0,2023,Encep
ZONE:06,<1,3,2023,Encep
Chachoengsao,<1,1,2023,Encep
Chanthaburi,<1,1,2023,Encep
Chon Buri,<1,0,2023,Encep
Prachin Buri,<1,0,2023,Encep
Rayong,<1,0,2023,Encep
Sa Kaeo,<1,1,2023,Encep
Samut Prakan,<1,0,2023,Encep
Trat,<1,0,2023,Encep
ZONE:07,<1,0,2023,Encep
Kalasin,<1,0,2023,Encep
Khon Kaen,<1,0,2023,Encep
Maha Sarakham,<1,0,2023,Encep
Roi Et,<1,0,2023,Encep
ZONE:08,<1,0,2023,Encep
Bungkan,<1,0,2023,Encep
Loei,<1,0,2023,Encep
Nakhon Phanom,<1,0,2023,Encep
Nong Bua Lam Phu,<1,0,2023,Encep
Nong Khai,<1,0,2023,Encep
Sakon Nakhon,<1,0,2023,Encep
Udon Thani,<1,0,2023,Encep
ZONE:09,<1,2,2023,Encep
Buri Ram,<1,1,2023,Encep
Chaiyaphum,<1,0,2023,Encep
Nakhon Ratchasima,<1,1,2023,Encep
Surin,<1,0,2023,Encep
ZONE:10,<1,3,2023,Encep
Amnat Charoen,<1,0,2023,Encep
Mukdahan,<1,0,2023,Encep
Si Sa Ket,<1,1,2023,Encep
Ubon Ratchathani,<1,2,2023,Encep
Yasothon,<1,0,2023,Encep
ZONE:11,<1,0,2023,Encep
Chumphon,<1,0,2023,Encep
Krabi,<1,0,2023,Encep
Nakhon Si Thammarat,<1,0,2023,Encep
Phangnga,<1,0,2023,Encep
Phuket,<1,0,2023,Encep
Ranong,<1,0,2023,Encep
Surat Thani,<1,0,2023,Encep
ZONE:12,<1,0,2023,Encep
Narathiwat,<1,0,2023,Encep
Pattani,<1,0,2023,Encep
Phatthalung,<1,0,2023,Encep
Satun,<1,0,2023,Encep
Songkhla,<1,0,2023,Encep
Trang,<1,0,2023,Encep
Yala,<1,0,2023,Encep
ZONE:13,<1,0,2023,Encep
Bangkok,<1,0,2023,Encep
Total,1-1,12,2023,Encep
ZONE:01,1-1,4,2023,Encep
Chiang Mai,1-1,0,2023,Encep
Chiang Rai,1-1,4,2023,Encep
