Areas,Age,Cases,Year,Disease
Total,Total,0,2022,HFM
ZONE:01,Total,0,2022,HFM
Chiang Mai,Total,0,2022,HFM
Chiang Rai,Total,0,2022,HFM
Lampang,Total,0,2022,HFM
Lamphun,Total,0,2022,HFM
Mae Hong Son,Total,0,2022,HFM
Nan,Total,0,2022,HFM
Phayao,Total,0,2022,HFM
Phrae,Total,0,2022,HFM
ZONE:02,Total,0,2022,HFM
Phetchabun,Total,0,2022,HFM
Phitsanulok,Total,0,2022,HFM
Sukhothai,Total,0,2022,HFM
Tak,Total,0,2022,HFM
Uttaradit,Total,0,2022,HFM
ZONE:03,Total,0,2022,HFM
Chai Nat,Total,0,2022,HFM
Kamphaeng Phet,Total,0,2022,HFM
Nakhon Sawan,Total,0,2022,HFM
Phichit,Total,0,2022,HFM
Uthai Thani,Total,0,2022,HFM
ZONE:04,Total,0,2022,HFM
Ang Thong,Total,0,2022,HFM
Lop Buri,Total,0,2022,HFM
Nakhon Nayok,Total,0,2022,HFM
Nonthaburi,Total,0,2022,HFM
P.Nakhon S.Ayutthaya,Total,0,2022,HFM
Pathum Thani,Total,0,2022,HFM
Saraburi,Total,0,2022,HFM
Sing Buri,Total,0,2022,HFM
ZONE:05,Total,0,2022,HFM
Kanchanaburi,Total,0,2022,HFM
Nakhon Pathom,Total,0,2022,HFM
Phetchaburi,Total,0,2022,HFM
Prachuap Khiri Khan,Total,0,2022,HFM
Ratchaburi,Total,0,2022,HFM
Samut Sakhon,Total,0,2022,HFM
Samut Songkhram,Total,0,2022,HFM
Suphan Buri,Total,0,2022,HFM
ZONE:06,Total,0,2022,HFM
Chachoengsao,Total,0,2022,HFM
Chanthaburi,Total,0,2022,HFM
Chon Buri,Total,0,2022,HFM
Prachin Buri,Total,0,2022,HFM
Rayong,Total,0,2022,HFM
Sa Kaeo,Total,0,2022,HFM
Samut Prakan,Total,0,2022,HFM
Trat,Total,0,2022,HFM
ZONE:07,Total,0,2022,HFM
Kalasin,Total,0,2022,HFM
Khon Kaen,Total,0,2022,HFM
Reported deaths by province and by age group : Thailand,Total,2565(2022),2022,HFM
Reporting Areas,Total,Total,2022,HFM
Maha Sarakham,Total,0,2022,HFM
Roi Et,Total,0,2022,HFM
ZONE:08,Total,0,2022,HFM
Bungkan,Total,0,2022,HFM
Loei,Total,0,2022,HFM
Nakhon Phanom,Total,0,2022,HFM
Nong Bua Lam Phu,Total,0,2022,HFM
Nong Khai,Total,0,2022,HFM
Sakon Nakhon,Total,0,2022,HFM
Udon Thani,Total,0,2022,HFM
ZONE:09,Total,0,2022,HFM
Buri Ram,Total,0,2022,HFM
Chaiyaphum,Total,0,2022,HFM
Nakhon Ratchasima,Total,0,2022,HFM
Surin,Total,0,2022,HFM
ZONE:10,Total,0,2022,HFM
Amnat Charoen,Total,0,2022,HFM
Mukdahan,Total,0,2022,HFM
Si Sa Ket,Total,0,2022,HFM
Ubon Ratchathani,Total,0,2022,HFM
Yasothon,Total,0,2022,HFM
ZONE:11,Total,0,2022,HFM
Chumphon,Total,0,2022,HFM
Krabi,Total,0,2022,HFM
Nakhon Si Thammarat,Total,0,2022,HFM
Phangnga,Total,0,2022,HFM
Phuket,Total,0,2022,HFM
Ranong,Total,0,2022,HFM
Surat Thani,Total,0,2022,HFM
ZONE:12,Total,0,2022,HFM
Narathiwat,Total,0,2022,HFM
Pattani,Total,0,2022,HFM
Phatthalung,Total,0,2022,HFM
Satun,Total,0,2022,HFM
Songkhla,Total,0,2022,HFM
Trang,Total,0,2022,HFM
Yala,Total,0,2022,HFM
ZONE:13,Total,0,2022,HFM
Bangkok,Total,0,2022,HFM
Total,0,0,2022,HFM
ZONE:01,0,0,2022,HFM
Chiang Mai,0,0,2022,HFM
Chiang Rai,0,0,2022,HFM
Lampang,0,0,2022,HFM
Lamphun,0,0,2022,HFM
Mae Hong Son,0,0,2022,HFM
Nan,0,0,2022,HFM
Phayao,0,0,2022,HFM
Phrae,0,0,2022,HFM
ZONE:02,0,0,2022,HFM
Phetchabun,0,0,2022,HFM
Phitsanulok,0,0,2022,HFM
Sukhothai,0,0,2022,HFM
Tak,0,0,2022,HFM
Uttaradit,0,0,2022,HFM
ZONE:03,0,0,2022,HFM
Chai Nat,0,0,2022,HFM
Kamphaeng Phet,0,0,2022,HFM
Nakhon Sawan,0,0,2022,HFM
Phichit,0,0,2022,HFM
Uthai Thani,0,0,2022,HFM
ZONE:04,0,0,2022,HFM
Ang Thong,0,0,2022,HFM
Lop Buri,0,0,2022,HFM
Nakhon Nayok,0,0,2022,HFM
Nonthaburi,0,0,2022,HFM
P.Nakhon S.Ayutthaya,0,0,2022,HFM
Pathum Thani,0,0,2022,HFM
Saraburi,0,0,2022,HFM
Sing Buri,0,0,2022,HFM
ZONE:05,0,0,2022,HFM
Kanchanaburi,0,0,2022,HFM
Nakhon Pathom,0,0,2022,HFM
Phetchaburi,0,0,2022,HFM
Prachuap Khiri Khan,0,0,2022,HFM
Ratchaburi,0,0,2022,HFM
Samut Sakhon,0,0,2022,HFM
Samut Songkhram,0,0,2022,HFM
Suphan Buri,0,0,2022,HFM
ZONE:06,0,0,2022,HFM
Chachoengsao,0,0,2022,HFM
Chanthaburi,0,0,2022,HFM
Chon Buri,0,0,2022,HFM
Prachin Buri,0,0,2022,HFM
Rayong,0,0,2022,HFM
Sa Kaeo,0,0,2022,HFM
Samut Prakan,0,0,2022,HFM
Trat,0,0,2022,HFM
ZONE:07,0,0,2022,HFM
Kalasin,0,0,2022,HFM
Khon Kaen,0,0,2022,HFM
Reported deaths by province and by age group : Thailand,0,"Hand,foot and mouth disease",2022,HFM
