Areas,Age,Cases,Year,Disease
Total,Total,66,2017,Leprosy
ZONE:01,Total,4,2017,Leprosy
Chiang Mai,Total,3,2017,Leprosy
Chiang Rai,Total,0,2017,Leprosy
Lampang,Total,0,2017,Leprosy
Lamphun,Total,0,2017,Leprosy
Mae Hong Son,Total,0,2017,Leprosy
Nan,Total,1,2017,Leprosy
Phayao,Total,0,2017,Leprosy
Phrae,Total,0,2017,Leprosy
ZONE:02,Total,25,2017,Leprosy
Phetchabun,Total,2,2017,Leprosy
Phitsanulok,Total,13,2017,Leprosy
Sukhothai,Total,0,2017,Leprosy
Tak,Total,10,2017,Leprosy
Uttaradit,Total,0,2017,Leprosy
ZONE:03,Total,2,2017,Leprosy
Chai Nat,Total,0,2017,Leprosy
Kamphaeng Phet,Total,0,2017,Leprosy
Nakhon Sawan,Total,1,2017,Leprosy
Phichit,Total,1,2017,Leprosy
Uthai Thani,Total,0,2017,Leprosy
ZONE:04,Total,0,2017,Leprosy
Ang Thong,Total,0,2017,Leprosy
Lop Buri,Total,0,2017,Leprosy
Nakhon Nayok,Total,0,2017,Leprosy
Nonthaburi,Total,0,2017,Leprosy
P.Nakhon S.Ayutthaya,Total,0,2017,Leprosy
Pathum Thani,Total,0,2017,Leprosy
Saraburi,Total,0,2017,Leprosy
Sing Buri,Total,0,2017,Leprosy
ZONE:05,Total,5,2017,Leprosy
Kanchanaburi,Total,0,2017,Leprosy
Nakhon Pathom,Total,4,2017,Leprosy
Phetchaburi,Total,0,2017,Leprosy
Prachuap Khiri Khan,Total,1,2017,Leprosy
Ratchaburi,Total,0,2017,Leprosy
Samut Sakhon,Total,0,2017,Leprosy
Samut Songkhram,Total,0,2017,Leprosy
Suphan Buri,Total,0,2017,Leprosy
ZONE:06,Total,7,2017,Leprosy
Chachoengsao,Total,0,2017,Leprosy
Chanthaburi,Total,1,2017,Leprosy
Chon Buri,Total,5,2017,Leprosy
Prachin Buri,Total,0,2017,Leprosy
Rayong,Total,1,2017,Leprosy
Sa Kaeo,Total,0,2017,Leprosy
Samut Prakan,Total,0,2017,Leprosy
Trat,Total,0,2017,Leprosy
ZONE:07,Total,3,2017,Leprosy
Kalasin,Total,1,2017,Leprosy
Khon Kaen,Total,1,2017,Leprosy
Maha Sarakham,Total,1,2017,Leprosy
Roi Et,Total,0,2017,Leprosy
ZONE:08,Total,0,2017,Leprosy
Bungkan,Total,0,2017,Leprosy
Loei,Total,0,2017,Leprosy
Nakhon Phanom,Total,0,2017,Leprosy
Nong Bua Lam Phu,Total,0,2017,Leprosy
Nong Khai,Total,0,2017,Leprosy
Sakon Nakhon,Total,0,2017,Leprosy
