Areas,Cases,Incidence,Deaths,CFR,Mortality,Population,Year,Disease
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2005(2548)",Eosinophilic Meningitis,55,,,,,2005,Eosinophilic
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2005,Eosinophilic
/100000  Pop.,/100000  pop.,ประชากร,,,,,2005,Eosinophilic
Zone:9,3,0.12,0,0.00,0.00,2423845,2005,Eosinophilic
Chanthaburi,1,0.20,0,0.00,0.00,496081,2005,Eosinophilic
Chon Buri,0,0.00,0,0.00,0.00,1157709,2005,Eosinophilic
Rayong,2,0.36,0,0.00,0.00,551512,2005,Eosinophilic
Trat,0,0.00,0,0.00,0.00,218543,2005,Eosinophilic
North-Eastern Region,92,0.43,0,0.00,0.00,21297778,2005,Eosinophilic
Zone:10,60,1.70,0,0.00,0.00,3524138,2005,Eosinophilic
Loei,51,8.34,0,0.00,0.00,611448,2005,Eosinophilic
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,495626,2005,Eosinophilic
Nong Khai,0,0.00,0,0.00,0.00,895911,2005,Eosinophilic
Udon Thani,9,0.59,0,0.00,0.00,1521153,2005,Eosinophilic
Zone:11,16,0.52,0,0.00,0.00,3101003,2005,Eosinophilic
Kalasin,16,1.65,0,0.00,0.00,972425,2005,Eosinophilic
Mukdahan,0,0.00,0,0.00,0.00,333338,2005,Eosinophilic
Nakhon Phanom,0,0.00,0,0.00,0.00,692377,2005,Eosinophilic
Sakon Nakhon,0,0.00,0,0.00,0.00,1102863,2005,Eosinophilic
Zone:12,4,0.10,0,0.00,0.00,3991075,2005,Eosinophilic
Khon Kaen,3,0.17,0,0.00,0.00,1744646,2005,Eosinophilic
Maha Sarakham,0,0.00,0,0.00,0.00,935967,2005,Eosinophilic
Roi Et,1,0.08,0,0.00,0.00,1310462,2005,Eosinophilic
Zone:13,7,0.11,0,0.00,0.00,6560991,2005,Eosinophilic
Buri Ram,0,0.00,0,0.00,0.00,1527846,2005,Eosinophilic
Chaiyaphum,6,0.54,0,0.00,0.00,1117026,2005,Eosinophilic
Nakhon Ratchasima,1,0.04,0,0.00,0.00,2543054,2005,Eosinophilic
Surin,0,0.00,0,0.00,0.00,1373065,2005,Eosinophilic
Zone:14,5,0.12,0,0.00,0.00,4120571,2005,Eosinophilic
Amnat Charoen,4,1.09,0,0.00,0.00,368153,2005,Eosinophilic
Si Sa Ket,1,0.07,0,0.00,0.00,1442190,2005,Eosinophilic
Ubon Ratchathani,0,0.00,0,0.00,0.00,1768935,2005,Eosinophilic
Yasothon,0,0.00,0,0.00,0.00,541293,2005,Eosinophilic
South Region,1,0.01,0,0.00,0.00,8474785,2005,Eosinophilic
Zone:15,1,0.06,0,0.00,0.00,1593965,2005,Eosinophilic
Chumphon,0,0.00,0,0.00,0.00,473916,2005,Eosinophilic
Ranong,0,0.00,0,0.00,0.00,177247,2005,Eosinophilic
Surat Thani,1,0.11,0,0.00,0.00,942802,2005,Eosinophilic
Zone:16,0,0.00,0,0.00,0.00,2600847,2005,Eosinophilic
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1502382,2005,Eosinophilic
Phatthalung,0,0.00,0,0.00,0.00,499399,2005,Eosinophilic
Trang,0,0.00,0,0.00,0.00,599066,2005,Eosinophilic
Zone:17,0,0.00,0,0.00,0.00,921037,2005,Eosinophilic
Krabi,0,0.00,0,0.00,0.00,391709,2005,Eosinophilic
Phangnga,0,0.00,0,0.00,0.00,240254,2005,Eosinophilic
Phuket,0,0.00,0,0.00,0.00,289074,2005,Eosinophilic
Zone:18,0,0.00,0,0.00,0.00,1791264,2005,Eosinophilic
Narathiwat,0,0.00,0,0.00,0.00,697150,2005,Eosinophilic
Pattani,0,0.00,0,0.00,0.00,632119,2005,Eosinophilic
Yala,0,0.00,0,0.00,0.00,461995,2005,Eosinophilic
Zone:19,0,0.00,0,0.00,0.00,1567672,2005,Eosinophilic
Satun,0,0.00,0,0.00,0.00,275706,2005,Eosinophilic
Songkhla,0,0.00,0,0.00,0.00,1291966,2005,Eosinophilic
Total,175,0.27,0,0.00,0.00,65426907,2016,Eosinophilic
ZONE:01,8,0.14,0,0.00,0.00,5781324,2016,Eosinophilic
Chiang Mai,2,0.12,0,0.00,0.00,1703263,2016,Eosinophilic
Chiang Rai,5,0.40,0,0.00,0.00,1242825,2016,Eosinophilic
Lampang,0,0.00,0,0.00,0.00,752685,2016,Eosinophilic
Lamphun,0,0.00,0,0.00,0.00,405927,2016,Eosinophilic
Mae Hong Son,0,0.00,0,0.00,0.00,260971,2016,Eosinophilic
Nan,0,0.00,0,0.00,0.00,478890,2016,Eosinophilic
Phayao,1,0.21,0,0.00,0.00,483550,2016,Eosinophilic
Phrae,0,0.00,0,0.00,0.00,453213,2016,Eosinophilic
ZONE:02,0,0.00,0,0.00,0.00,3498728,2016,Eosinophilic
Phetchabun,0,0.00,0,0.00,0.00,996397,2016,Eosinophilic
Phitsanulok,0,0.00,0,0.00,0.00,861194,2016,Eosinophilic
Sukhothai,0,0.00,0,0.00,0.00,602085,2016,Eosinophilic
Tak,0,0.00,0,0.00,0.00,578968,2016,Eosinophilic
Uttaradit,0,0.00,0,0.00,0.00,460084,2016,Eosinophilic
ZONE:03,0,0.00,0,0.00,0.00,3011449,2016,Eosinophilic
Chai Nat,0,0.00,0,0.00,0.00,331968,2016,Eosinophilic
Kamphaeng Phet,0,0.00,0,0.00,0.00,729839,2016,Eosinophilic
Nakhon Sawan,0,0.00,0,0.00,0.00,1072349,2016,Eosinophilic
Phichit,0,0.00,0,0.00,0.00,546750,2016,Eosinophilic
Uthai Thani,0,0.00,0,0.00,0.00,330543,2016,Eosinophilic
ZONE:04,0,0.00,0,0.00,0.00,5221125,2016,Eosinophilic
Ang Thong,0,0.00,0,0.00,0.00,283371,2016,Eosinophilic
Lop Buri,0,0.00,0,0.00,0.00,758531,2016,Eosinophilic
Nakhon Nayok,0,0.00,0,0.00,0.00,257939,2016,Eosinophilic
Nonthaburi,0,0.00,0,0.00,0.00,1183791,2016,Eosinophilic
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,805980,2016,Eosinophilic
Pathum Thani,0,0.00,0,0.00,0.00,1084154,2016,Eosinophilic
Saraburi,0,0.00,0,0.00,0.00,635567,2016,Eosinophilic
Sing Buri,0,0.00,0,0.00,0.00,211792,2016,Eosinophilic
ZONE:05,0,0.00,0,0.00,0.00,5209561,2016,Eosinophilic
Kanchanaburi,0,0.00,0,0.00,0.00,865172,2016,Eosinophilic
Nakhon Pathom,0,0.00,0,0.00,0.00,895207,2016,Eosinophilic
Phetchaburi,0,0.00,0,0.00,0.00,476391,2016,Eosinophilic
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,529912,2016,Eosinophilic
Ratchaburi,0,0.00,0,0.00,0.00,860549,2016,Eosinophilic
Samut Sakhon,0,0.00,0,0.00,0.00,538671,2016,Eosinophilic
Samut Songkhram,0,0.00,0,0.00,0.00,194283,2016,Eosinophilic
Suphan Buri,0,0.00,0,0.00,0.00,849376,2016,Eosinophilic
ZONE:06,0,0.00,0,0.00,0.00,5880124,2016,Eosinophilic
Chachoengsao,0,0.00,0,0.00,0.00,698190,2016,Eosinophilic
Chanthaburi,0,0.00,0,0.00,0.00,529194,2016,Eosinophilic
Chon Buri,0,0.00,0,0.00,0.00,1438231,2016,Eosinophilic
Prachin Buri,0,0.00,0,0.00,0.00,480755,2016,Eosinophilic
Rayong,0,0.00,0,0.00,0.00,681696,2016,Eosinophilic
Sa Kaeo,0,0.00,0,0.00,0.00,554555,2016,Eosinophilic
Samut Prakan,0,0.00,0,0.00,0.00,1270420,2016,Eosinophilic
Trat,0,0.00,0,0.00,0.00,227083,2016,Eosinophilic
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",3/2/2560,,,,,,2016,Eosinophilic
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand 2559  (2016)",Eosinophilic Meningitis,55,,,,,2016,Eosinophilic
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2016,Eosinophilic
/100000  Pop.,/100000  pop.,ประชากร,,,,,2016,Eosinophilic
ZONE:07,7,0.14,0,0.00,0.00,5049920,2016,Eosinophilic
Kalasin,2,0.20,0,0.00,0.00,985055,2016,Eosinophilic
Khon Kaen,2,0.11,0,0.00,0.00,1794032,2016,Eosinophilic
Maha Sarakham,2,0.21,0,0.00,0.00,962592,2016,Eosinophilic
Roi Et,1,0.08,0,0.00,0.00,1308241,2016,Eosinophilic
ZONE:08,105,1.90,0,0.00,0.00,5511930,2016,Eosinophilic
Bungkan,3,0.71,0,0.00,0.00,419607,2016,Eosinophilic
Loei,94,14.76,0,0.00,0.00,636666,2016,Eosinophilic
Nakhon Phanom,0,0.00,0,0.00,0.00,714369,2016,Eosinophilic
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,509469,2016,Eosinophilic
Nong Khai,3,0.58,0,0.00,0.00,518420,2016,Eosinophilic
Sakon Nakhon,0,0.00,0,0.00,0.00,1140673,2016,Eosinophilic
Udon Thani,5,0.32,0,0.00,0.00,1572726,2016,Eosinophilic
ZONE:09,32,0.47,0,0.00,0.00,6737604,2016,Eosinophilic
Buri Ram,1,0.06,0,0.00,0.00,1581955,2016,Eosinophilic
Chaiyaphum,31,2.72,0,0.00,0.00,1137651,2016,Eosinophilic
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2624668,2016,Eosinophilic
Surin,0,0.00,0,0.00,0.00,1393330,2016,Eosinophilic
ZONE:10,22,0.48,0,0.00,0.00,4581192,2016,Eosinophilic
Amnat Charoen,2,0.53,0,0.00,0.00,375881,2016,Eosinophilic
Mukdahan,10,2.88,0,0.00,0.00,347059,2016,Eosinophilic
Si Sa Ket,6,0.41,0,0.00,0.00,1467006,2016,Eosinophilic
Ubon Ratchathani,2,0.11,0,0.00,0.00,1851049,2016,Eosinophilic
Yasothon,2,0.37,0,0.00,0.00,540197,2016,Eosinophilic
ZONE:11,1,0.02,0,0.00,0.00,4383957,2016,Eosinophilic
Chumphon,0,0.00,0,0.00,0.00,503203,2016,Eosinophilic
Krabi,0,0.00,0,0.00,0.00,459456,2016,Eosinophilic
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1550278,2016,Eosinophilic
Phangnga,0,0.00,0,0.00,0.00,262721,2016,Eosinophilic
Phuket,0,0.00,0,0.00,0.00,382485,2016,Eosinophilic
Ranong,0,0.00,0,0.00,0.00,182313,2016,Eosinophilic
Surat Thani,1,0.10,0,0.00,0.00,1043501,2016,Eosinophilic
ZONE:12,0,0.00,0,0.00,0.00,4865646,2016,Eosinophilic
Narathiwat,0,0.00,0,0.00,0.00,778941,2016,Eosinophilic
Pattani,0,0.00,0,0.00,0.00,690104,2016,Eosinophilic
Phatthalung,0,0.00,0,0.00,0.00,521570,2016,Eosinophilic
Satun,0,0.00,0,0.00,0.00,314297,2016,Eosinophilic
Songkhla,0,0.00,0,0.00,0.00,1405939,2016,Eosinophilic
Trang,0,0.00,0,0.00,0.00,639770,2016,Eosinophilic
Yala,0,0.00,0,0.00,0.00,515025,2016,Eosinophilic
ZONE:13,0,0.00,0,0.00,0.00,5694347,2016,Eosinophilic
Bangkok,0,0.00,0,0.00,0.00,5694347,2016,Eosinophilic
Total,66,0.10,0,0.00,0.00,66372831,2020,Eosinophilic
ZONE:01,4,0.07,0,0.00,0.00,5886870,2020,Eosinophilic
Chiang Mai,0,0.00,0,0.00,0.00,1781812,2020,Eosinophilic
Chiang Rai,3,0.23,0,0.00,0.00,1296664,2020,Eosinophilic
Lampang,0,0.00,0,0.00,0.00,733640,2020,Eosinophilic
Lamphun,0,0.00,0,0.00,0.00,403542,2020,Eosinophilic
Mae Hong Son,0,0.00,0,0.00,0.00,284343,2020,Eosinophilic
Nan,1,0.21,0,0.00,0.00,477476,2020,Eosinophilic
Phayao,0,0.00,0,0.00,0.00,469856,2020,Eosinophilic
Phrae,0,0.00,0,0.00,0.00,439537,2020,Eosinophilic
ZONE:02,1,0.03,0,0.00,0.00,3554902,2020,Eosinophilic
Phetchabun,1,0.10,0,0.00,0.00,987196,2020,Eosinophilic
Phitsanulok,0,0.00,0,0.00,0.00,857364,2020,Eosinophilic
Sukhothai,0,0.00,0,0.00,0.00,591477,2020,Eosinophilic
Tak,0,0.00,0,0.00,0.00,667942,2020,Eosinophilic
Uttaradit,0,0.00,0,0.00,0.00,450923,2020,Eosinophilic
ZONE:03,1,0.03,0,0.00,0.00,2956189,2020,Eosinophilic
Chai Nat,0,0.00,0,0.00,0.00,324544,2020,Eosinophilic
Kamphaeng Phet,1,0.14,0,0.00,0.00,719993,2020,Eosinophilic
Nakhon Sawan,0,0.00,0,0.00,0.00,1050098,2020,Eosinophilic
Phichit,0,0.00,0,0.00,0.00,534311,2020,Eosinophilic
Uthai Thani,0,0.00,0,0.00,0.00,327243,2020,Eosinophilic
ZONE:04,1,0.02,0,0.00,0.00,5400529,2020,Eosinophilic
Ang Thong,0,0.00,0,0.00,0.00,278119,2020,Eosinophilic
Lop Buri,0,0.00,0,0.00,0.00,749242,2020,Eosinophilic
Nakhon Nayok,0,0.00,0,0.00,0.00,260416,2020,Eosinophilic
Nonthaburi,0,0.00,0,0.00,0.00,1271065,2020,Eosinophilic
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,819638,2020,Eosinophilic
Pathum Thani,1,0.09,0,0.00,0.00,1170008,2020,Eosinophilic
Saraburi,0,0.00,0,0.00,0.00,644869,2020,Eosinophilic
Sing Buri,0,0.00,0,0.00,0.00,207172,2020,Eosinophilic
ZONE:05,0,0.00,0,0.00,0.00,5342038,2020,Eosinophilic
Kanchanaburi,0,0.00,0,0.00,0.00,893751,2020,Eosinophilic
Nakhon Pathom,0,0.00,0,0.00,0.00,920380,2020,Eosinophilic
Phetchaburi,0,0.00,0,0.00,0.00,483692,2020,Eosinophilic
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,552398,2020,Eosinophilic
Ratchaburi,0,0.00,0,0.00,0.00,871207,2020,Eosinophilic
Samut Sakhon,0,0.00,0,0.00,0.00,585451,2020,Eosinophilic
Samut Songkhram,0,0.00,0,0.00,0.00,192678,2020,Eosinophilic
Suphan Buri,0,0.00,0,0.00,0.00,842481,2020,Eosinophilic
ZONE:06,1,0.02,0,0.00,0.00,6192990,2020,Eosinophilic
Chachoengsao,0,0.00,0,0.00,0.00,720416,2020,Eosinophilic
Chanthaburi,0,0.00,0,0.00,0.00,536629,2020,Eosinophilic
Chon Buri,0,0.00,0,0.00,0.00,1562593,2020,Eosinophilic
Prachin Buri,0,0.00,0,0.00,0.00,494175,2020,Eosinophilic
Rayong,1,0.14,0,0.00,0.00,738139,2020,Eosinophilic
Sa Kaeo,0,0.00,0,0.00,0.00,563614,2020,Eosinophilic
Samut Prakan,0,0.00,0,0.00,0.00,1348177,2020,Eosinophilic
Trat,0,0.00,0,0.00,0.00,229247,2020,Eosinophilic
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",22/09/2564,,,,,,2020,Eosinophilic
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand 2563  (2020)",Eosinophilic Meningitis,55,,,,,2020,Eosinophilic
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2020,Eosinophilic
/100000  Pop.,/100000  pop.,ประชากร,,,,,2020,Eosinophilic
ZONE:07,4,0.08,0,0.00,0.00,5039088,2020,Eosinophilic
Kalasin,2,0.20,0,0.00,0.00,980297,2020,Eosinophilic
Khon Kaen,1,0.06,0,0.00,0.00,1798702,2020,Eosinophilic
Maha Sarakham,0,0.00,0,0.00,0.00,958163,2020,Eosinophilic
Roi Et,1,0.08,0,0.00,0.00,1301926,2020,Eosinophilic
ZONE:08,36,0.65,0,0.00,0.00,5540556,2020,Eosinophilic
Bungkan,0,0.00,0,0.00,0.00,423067,2020,Eosinophilic
Loei,16,2.50,0,0.00,0.00,640843,2020,Eosinophilic
Nakhon Phanom,0,0.00,0,0.00,0.00,718169,2020,Eosinophilic
Nong Bua Lam Phu,7,1.37,0,0.00,0.00,511125,2020,Eosinophilic
Nong Khai,6,1.15,0,0.00,0.00,519873,2020,Eosinophilic
Sakon Nakhon,0,0.00,0,0.00,0.00,1150164,2020,Eosinophilic
Udon Thani,7,0.44,0,0.00,0.00,1577315,2020,Eosinophilic
ZONE:09,8,0.12,0,0.00,0.00,6748199,2020,Eosinophilic
Buri Ram,0,0.00,0,0.00,0.00,1588466,2020,Eosinophilic
Chaiyaphum,6,0.53,0,0.00,0.00,1131140,2020,Eosinophilic
Nakhon Ratchasima,2,0.08,0,0.00,0.00,2641067,2020,Eosinophilic
Surin,0,0.00,0,0.00,0.00,1387526,2020,Eosinophilic
ZONE:10,9,0.20,0,0.00,0.00,4603401,2020,Eosinophilic
Amnat Charoen,0,0.00,0,0.00,0.00,377317,2020,Eosinophilic
Mukdahan,7,1.99,0,0.00,0.00,352043,2020,Eosinophilic
Si Sa Ket,0,0.00,0,0.00,0.00,1465719,2020,Eosinophilic
Ubon Ratchathani,2,0.11,0,0.00,0.00,1872422,2020,Eosinophilic
Yasothon,0,0.00,0,0.00,0.00,535900,2020,Eosinophilic
ZONE:11,0,0.00,0,0.00,0.00,4489609,2020,Eosinophilic
Chumphon,0,0.00,0,0.00,0.00,510256,2020,Eosinophilic
Krabi,0,0.00,0,0.00,0.00,477254,2020,Eosinophilic
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1556325,2020,Eosinophilic
Phangnga,0,0.00,0,0.00,0.00,268509,2020,Eosinophilic
Phuket,0,0.00,0,0.00,0.00,415527,2020,Eosinophilic
Ranong,0,0.00,0,0.00,0.00,193871,2020,Eosinophilic
Surat Thani,0,0.00,0,0.00,0.00,1067867,2020,Eosinophilic
ZONE:12,0,0.00,0,0.00,0.00,4991217,2020,Eosinophilic
Narathiwat,0,0.00,0,0.00,0.00,806224,2020,Eosinophilic
Pattani,0,0.00,0,0.00,0.00,725559,2020,Eosinophilic
Phatthalung,0,0.00,0,0.00,0.00,523971,2020,Eosinophilic
Satun,0,0.00,0,0.00,0.00,323841,2020,Eosinophilic
Songkhla,0,0.00,0,0.00,0.00,1432288,2020,Eosinophilic
Trang,0,0.00,0,0.00,0.00,641868,2020,Eosinophilic
Yala,0,0.00,0,0.00,0.00,537466,2020,Eosinophilic
ZONE:13,1,0.02,0,0.00,0.00,5627243,2020,Eosinophilic
Bangkok,1,0.02,0,0.00,0.00,5627243,2020,Eosinophilic
Total,307,0.49,0,0.00,0.00,62939819,2003,Eosinophilic
North Region,7,0.06,0,0.00,0.00,12120537,2003,Eosinophilic
Zone:1,3,0.05,0,0.00,0.00,5764017,2003,Eosinophilic
Chiang Mai,0,0.00,0,0.00,0.00,1599538,2003,Eosinophilic
Chiang Rai,0,0.00,0,0.00,0.00,1244564,2003,Eosinophilic
Lampang,0,0.00,0,0.00,0.00,798996,2003,Eosinophilic
Lamphun,0,0.00,0,0.00,0.00,408122,2003,Eosinophilic
Mae Hong Son,0,0.00,0,0.00,0.00,239128,2003,Eosinophilic
Nan,1,0.21,0,0.00,0.00,484961,2003,Eosinophilic
Phayao,2,0.40,0,0.00,0.00,505032,2003,Eosinophilic
Phrae,0,0.00,0,0.00,0.00,483676,2003,Eosinophilic
Zone:2,3,0.09,0,0.00,0.00,3523807,2003,Eosinophilic
Phetchabun,0,0.00,0,0.00,0.00,1046537,2003,Eosinophilic
Phitsanulok,0,0.00,0,0.00,0.00,867520,2003,Eosinophilic
Sukhothai,0,0.00,0,0.00,0.00,623396,2003,Eosinophilic
Tak,3,0.60,0,0.00,0.00,503042,2003,Eosinophilic
Uttaradit,0,0.00,0,0.00,0.00,483312,2003,Eosinophilic
Zone:3,1,0.04,0,0.00,0.00,2832713,2003,Eosinophilic
Kamphaeng Phet,1,0.13,0,0.00,0.00,771177,2003,Eosinophilic
Nakhon Sawan,0,0.00,0,0.00,0.00,1128789,2003,Eosinophilic
Phichit,0,0.00,0,0.00,0.00,594918,2003,Eosinophilic
Uthai Thani,0,0.00,0,0.00,0.00,337829,2003,Eosinophilic
Central Region,8,0.04,0,0.00,0.00,20726962,2003,Eosinophilic
Zone:0,0,0.00,0,0.00,0.00,5813383,2003,Eosinophilic
Bangkok,0,0.00,0,0.00,0.00,5813383,2003,Eosinophilic
Zone:4,2,0.07,0,0.00,0.00,2679573,2003,Eosinophilic
Ang Thong,0,0.00,0,0.00,0.00,290623,2003,Eosinophilic
Nonthaburi,0,0.00,0,0.00,0.00,915043,2003,Eosinophilic
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,749751,2003,Eosinophilic
Pathum Thani,2,0.28,0,0.00,0.00,724156,2003,Eosinophilic
Zone:5,1,0.05,0,0.00,0.00,1964953,2003,Eosinophilic
Chai Nat,0,0.00,0,0.00,0.00,349881,2003,Eosinophilic
Lop Buri,0,0.00,0,0.00,0.00,768250,2003,Eosinophilic
Saraburi,1,0.16,0,0.00,0.00,623783,2003,Eosinophilic
Sing Buri,0,0.00,0,0.00,0.00,223039,2003,Eosinophilic
Zone:6,0,0.00,0,0.00,0.00,3304766,2003,Eosinophilic
Kanchanaburi,0,0.00,0,0.00,0.00,799588,2003,Eosinophilic
Nakhon Pathom,0,0.00,0,0.00,0.00,807180,2003,Eosinophilic
Ratchaburi,0,0.00,0,0.00,0.00,832005,2003,Eosinophilic
Suphan Buri,0,0.00,0,0.00,0.00,865993,2003,Eosinophilic
Zone:7,0,0.00,0,0.00,0.00,1602142,2003,Eosinophilic
Phetchaburi,0,0.00,0,0.00,0.00,461539,2003,Eosinophilic
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,490479,2003,Eosinophilic
Samut Sakhon,0,0.00,0,0.00,0.00,445557,2003,Eosinophilic
Samut Songkhram,0,0.00,0,0.00,0.00,204567,2003,Eosinophilic
Zone:8,0,0.00,0,0.00,0.00,2933038,2003,Eosinophilic
Chachoengsao,0,0.00,0,0.00,0.00,651130,2003,Eosinophilic
Nakhon Nayok,0,0.00,0,0.00,0.00,251471,2003,Eosinophilic
Prachin Buri,0,0.00,0,0.00,0.00,453379,2003,Eosinophilic
Sa Kaeo,0,0.00,0,0.00,0.00,540274,2003,Eosinophilic
Samut Prakan,0,0.00,0,0.00,0.00,1036784,2003,Eosinophilic
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",13/9/2548,,,,,,2003,Eosinophilic
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2003(2546)",Eosinophilic Meningitis,55,,,,,2003,Eosinophilic
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2003,Eosinophilic
/100000  Pop.,/100000  pop.,ประชากร,,,,,2003,Eosinophilic
Zone:9,5,0.21,0,0.00,0.00,2429107,2003,Eosinophilic
Chanthaburi,3,0.59,0,0.00,0.00,508799,2003,Eosinophilic
Chon Buri,0,0.00,0,0.00,0.00,1143498,2003,Eosinophilic
Rayong,2,0.36,0,0.00,0.00,551652,2003,Eosinophilic
Trat,0,0.00,0,0.00,0.00,225158,2003,Eosinophilic
North-Eastern Region,289,1.34,0,0.00,0.00,21634442,2003,Eosinophilic
Zone:10,146,4.08,0,0.00,0.00,3579272,2003,Eosinophilic
Loei,142,22.55,0,0.00,0.00,629836,2003,Eosinophilic
Nong Bua Lam Phu,1,0.20,0,0.00,0.00,499257,2003,Eosinophilic
Nong Khai,0,0.00,0,0.00,0.00,911409,2003,Eosinophilic
Udon Thani,3,0.19,0,0.00,0.00,1538770,2003,Eosinophilic
Zone:11,18,0.57,0,0.00,0.00,3157810,2003,Eosinophilic
Kalasin,18,1.81,0,0.00,0.00,992407,2003,Eosinophilic
