Areas,Count,Month,Type,Year,Disease
Total,6956,Total,Cases,2008,T.B. other organs
Central Region,1374,Total,Cases,2008,T.B. other organs
Bangkok,66,Total,Cases,2008,T.B. other organs
Zone: 1,273,Total,Cases,2008,T.B. other organs
Nonthaburi,116,Total,Cases,2008,T.B. other organs
P.Nakhon S.Ayutthaya,82,Total,Cases,2008,T.B. other organs
Pathum Thani,71,Total,Cases,2008,T.B. other organs
Saraburi,4,Total,Cases,2008,T.B. other organs
Zone: 2,42,Total,Cases,2008,T.B. other organs
Ang Thong,23,Total,Cases,2008,T.B. other organs
Chai Nat,8,Total,Cases,2008,T.B. other organs
Lop Buri,5,Total,Cases,2008,T.B. other organs
Sing Buri,6,Total,Cases,2008,T.B. other organs
Zone: 3,171,Total,Cases,2008,T.B. other organs
Chachoengsao,17,Total,Cases,2008,T.B. other organs
Nakhon Nayok,25,Total,Cases,2008,T.B. other organs
Prachin Buri,39,Total,Cases,2008,T.B. other organs
Sa Kaeo,30,Total,Cases,2008,T.B. other organs
Samut Prakan,60,Total,Cases,2008,T.B. other organs
Zone: 4,355,Total,Cases,2008,T.B. other organs
Kanchanaburi,123,Total,Cases,2008,T.B. other organs
Nakhon Pathom,14,Total,Cases,2008,T.B. other organs
Ratchaburi,33,Total,Cases,2008,T.B. other organs
Suphan Buri,185,Total,Cases,2008,T.B. other organs
Zone: 5,95,Total,Cases,2008,T.B. other organs
Phetchaburi,25,Total,Cases,2008,T.B. other organs
Prachuap Khiri Khan,21,Total,Cases,2008,T.B. other organs
Samut Sakhon,28,Total,Cases,2008,T.B. other organs
Samut Songkhram,21,Total,Cases,2008,T.B. other organs
Zone: 9,372,Total,Cases,2008,T.B. other organs
Chanthaburi,142,Total,Cases,2008,T.B. other organs
Chon Buri,151,Total,Cases,2008,T.B. other organs
Rayong,32,Total,Cases,2008,T.B. other organs
Trat,47,Total,Cases,2008,T.B. other organs
South Region,722,Total,Cases,2008,T.B. other organs
