Areas,Age,Cases,Year,Disease
Total,Total,123,2011,TB Total
Central Region,Total,38,2011,TB Total
Zone:0,Total,8,2011,TB Total
Bangkok,Total,8,2011,TB Total
Zone:1,Total,5,2011,TB Total
Nonthaburi,Total,1,2011,TB Total
P.Nakhon S.Ayutthaya,Total,0,2011,TB Total
Pathum Thani,Total,4,2011,TB Total
Saraburi,Total,0,2011,TB Total
Zone:2,Total,1,2011,TB Total
Ang Thong,Total,0,2011,TB Total
Chai Nat,Total,0,2011,TB Total
Lop Buri,Total,1,2011,TB Total
Sing Buri,Total,0,2011,TB Total
Zone:3,Total,1,2011,TB Total
Chachoengsao,Total,0,2011,TB Total
Nakhon Nayok,Total,1,2011,TB Total
Prachin Buri,Total,0,2011,TB Total
Sa Kaeo,Total,0,2011,TB Total
Samut Prakan,Total,0,2011,TB Total
Zone:4,Total,9,2011,TB Total
Kanchanaburi,Total,0,2011,TB Total
Nakhon Pathom,Total,0,2011,TB Total
Ratchaburi,Total,5,2011,TB Total
Suphan Buri,Total,4,2011,TB Total
Zone:5,Total,6,2011,TB Total
Phetchaburi,Total,1,2011,TB Total
Prachuap Khiri Khan,Total,0,2011,TB Total
Samut Sakhon,Total,5,2011,TB Total
Samut Songkhram,Total,0,2011,TB Total
Zone:9,Total,8,2011,TB Total
Chanthaburi,Total,1,2011,TB Total
Chon Buri,Total,0,2011,TB Total
Rayong,Total,7,2011,TB Total
Trat,Total,0,2011,TB Total
South Region,Total,25,2011,TB Total
Zone:6,Total,25,2011,TB Total
Chumphon,Total,0,2011,TB Total
Nakhon Si Thammarat,Total,20,2011,TB Total
Phatthalung,Total,0,2011,TB Total
Surat Thani,Total,5,2011,TB Total
Zone:7,Total,0,2011,TB Total
Krabi,Total,0,2011,TB Total
Phangnga,Total,0,2011,TB Total
Phuket,Total,0,2011,TB Total
Ranong,Total,0,2011,TB Total
Trang,Total,0,2011,TB Total
Zone:8,Total,0,2011,TB Total
Narathiwat,Total,0,2011,TB Total
Pattani,Total,0,2011,TB Total
Satun,Total,0,2011,TB Total
Songkhla,Total,0,2011,TB Total
Yala,Total,0,2011,TB Total
North-Eastern Region,Total,2,2011,TB Total
Zone:10,Total,0,2011,TB Total
Bungkan,Total,0,2011,TB Total
Loei,Total,0,2011,TB Total
Nong Bua Lam Phu,Total,0,2011,TB Total
Nong Khai,Total,0,2011,TB Total
