Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Ubon Ratchathani,240,13.49,0,0.0,1778922,2006,Scrub Typhus
Yasothon,3,0.55,0,0.0,541077,2006,Scrub Typhus
South Region,509,5.95,0,0.0,8558652,2006,Scrub Typhus
Zone:15,90,5.59,0,0.0,1610374,2006,Scrub Typhus
Chumphon,14,2.93,0,0.0,477364,2006,Scrub Typhus
Ranong,47,26.26,0,0.0,178986,2006,Scrub Typhus
Surat Thani,29,3.04,0,0.0,954024,2006,Scrub Typhus
Zone:16,75,2.87,0,0.0,2614100,2006,Scrub Typhus
Nakhon Si Thammarat,31,2.06,0,0.0,1507440,2006,Scrub Typhus
Phatthalung,18,3.59,0,0.0,501912,2006,Scrub Typhus
Trang,26,4.3,0,0.0,604748,2006,Scrub Typhus
Zone:17,65,6.92,0,0.0,939424,2006,Scrub Typhus
Krabi,16,4.0,0,0.0,399514,2006,Scrub Typhus
Phangnga,41,16.84,0,0.0,243419,2006,Scrub Typhus
Phuket,8,2.7,0,0.0,296491,2006,Scrub Typhus
Zone:18,266,14.74,0,0.0,1805088,2006,Scrub Typhus
Narathiwat,238,33.81,0,0.0,703848,2006,Scrub Typhus
Pattani,10,1.57,0,0.0,635053,2006,Scrub Typhus
Yala,18,3.86,0,0.0,466187,2006,Scrub Typhus
Zone:19,13,0.82,0,0.0,1589666,2006,Scrub Typhus
Satun,2,0.72,0,0.0,279705,2006,Scrub Typhus
Songkhla,11,0.84,0,0.0,1309961,2006,Scrub Typhus
Total,9750,14.71,4,0.01,66301242,2018,Scrub Typhus
ZONE:01,4064,69.13,2,0.03,5878537,2018,Scrub Typhus
Chiang Mai,1106,63.01,0,0.0,1755291,2018,Scrub Typhus
Chiang Rai,1345,104.27,1,0.08,1289873,2018,Scrub Typhus
Lampang,46,6.18,0,0.0,744714,2018,Scrub Typhus
Lamphun,19,4.68,0,0.0,405936,2018,Scrub Typhus
Mae Hong Son,704,250.69,0,0.0,280826,2018,Scrub Typhus
Nan,700,146.01,1,0.21,479414,2018,Scrub Typhus
Phayao,106,22.26,0,0.0,476157,2018,Scrub Typhus
Phrae,38,8.51,0,0.0,446326,2018,Scrub Typhus
ZONE:02,1094,30.69,0,0.0,3565071,2018,Scrub Typhus
Phetchabun,17,1.71,0,0.0,994936,2018,Scrub Typhus
Phitsanulok,51,5.89,0,0.0,866129,2018,Scrub Typhus
Sukhothai,35,5.85,0,0.0,598287,2018,Scrub Typhus
Tak,950,146.27,0,0.0,649472,2018,Scrub Typhus
Uttaradit,41,8.99,0,0.0,456247,2018,Scrub Typhus
ZONE:03,54,1.8,0,0.0,2992420,2018,Scrub Typhus
Chai Nat,1,0.3,0,0.0,328993,2018,Scrub Typhus
Kamphaeng Phet,12,1.65,0,0.0,728470,2018,Scrub Typhus
Nakhon Sawan,18,1.69,0,0.0,1064649,2018,Scrub Typhus
Phichit,6,1.11,0,0.0,540620,2018,Scrub Typhus
Uthai Thani,17,5.16,0,0.0,329688,2018,Scrub Typhus
ZONE:04,16,0.3,0,0.0,5343264,2018,Scrub Typhus
Ang Thong,0,0.0,0,0.0,281014,2018,Scrub Typhus
Lop Buri,2,0.26,0,0.0,758003,2018,Scrub Typhus
Nakhon Nayok,2,0.77,0,0.0,259718,2018,Scrub Typhus
Nonthaburi,2,0.16,0,0.0,1238015,2018,Scrub Typhus
P.Nakhon S.Ayutthaya,5,0.61,0,0.0,815647,2018,Scrub Typhus
Pathum Thani,1,0.09,0,0.0,1137603,2018,Scrub Typhus
Saraburi,3,0.47,0,0.0,643531,2018,Scrub Typhus
Sing Buri,1,0.48,0,0.0,209733,2018,Scrub Typhus
ZONE:05,60,1.13,0,0.0,5324608,2018,Scrub Typhus
Kanchanaburi,21,2.36,0,0.0,890565,2018,Scrub Typhus
Nakhon Pathom,6,0.66,0,0.0,914273,2018,Scrub Typhus
Phetchaburi,21,4.34,0,0.0,483335,2018,Scrub Typhus
Prachuap Khiri Khan,5,0.92,0,0.0,546396,2018,Scrub Typhus
Ratchaburi,5,0.57,0,0.0,872615,2018,Scrub Typhus
Samut Sakhon,1,0.17,0,0.0,573215,2018,Scrub Typhus
Samut Songkhram,0,0.0,0,0.0,193847,2018,Scrub Typhus
Suphan Buri,1,0.12,0,0.0,850362,2018,Scrub Typhus
ZONE:06,73,1.2,0,0.0,6088563,2018,Scrub Typhus
Chachoengsao,3,0.42,0,0.0,712449,2018,Scrub Typhus
Chanthaburi,29,5.42,0,0.0,535478,2018,Scrub Typhus
Chon Buri,4,0.26,0,0.0,1522285,2018,Scrub Typhus
Prachin Buri,12,2.45,0,0.0,489592,2018,Scrub Typhus
Rayong,7,0.98,0,0.0,717276,2018,Scrub Typhus
Sa Kaeo,6,1.07,0,0.0,563014,2018,Scrub Typhus
Samut Prakan,5,0.38,0,0.0,1318687,2018,Scrub Typhus
Trat,7,3.05,0,0.0,229782,2018,Scrub Typhus
ZONE:07,781,15.43,0,0.0,5062199,2018,Scrub Typhus
Kalasin,152,15.42,0,0.0,985676,2018,Scrub Typhus
Khon Kaen,116,6.42,0,0.0,1805903,2018,Scrub Typhus
Maha Sarakham,26,2.7,0,0.0,963060,2018,Scrub Typhus
Roi Et,487,37.24,0,0.0,1307560,2018,Scrub Typhus
ZONE:08,292,5.26,0,0.0,5553738,2018,Scrub Typhus
Bungkan,7,1.65,0,0.0,423485,2018,Scrub Typhus
Loei,175,27.25,0,0.0,642220,2018,Scrub Typhus
Nakhon Phanom,5,0.7,0,0.0,718406,2018,Scrub Typhus
Nong Bua Lam Phu,27,5.27,0,0.0,511878,2018,Scrub Typhus
Nong Khai,13,2.49,0,0.0,521995,2018,Scrub Typhus
Sakon Nakhon,45,3.91,0,0.0,1150876,2018,Scrub Typhus
Udon Thani,20,1.26,0,0.0,1584878,2018,Scrub Typhus
ZONE:09,1451,21.42,2,0.03,6772779,2018,Scrub Typhus
Buri Ram,228,14.31,0,0.0,1593378,2018,Scrub Typhus
Chaiyaphum,354,31.08,0,0.0,1139067,2018,Scrub Typhus
Nakhon Ratchasima,494,18.69,2,0.08,2642815,2018,Scrub Typhus
Surin,375,26.83,0,0.0,1397519,2018,Scrub Typhus
ZONE:10,1044,22.63,0,0.0,4613643,2018,Scrub Typhus
Amnat Charoen,8,2.11,0,0.0,378363,2018,Scrub Typhus
Mukdahan,5,1.42,0,0.0,351532,2018,Scrub Typhus
Si Sa Ket,641,43.53,0,0.0,1472521,2018,Scrub Typhus
Ubon Ratchathani,291,15.54,0,0.0,1872091,2018,Scrub Typhus
Yasothon,99,18.36,0,0.0,539136,2018,Scrub Typhus
ZONE:11,516,11.55,0,0.0,4466673,2018,Scrub Typhus
Chumphon,14,2.74,0,0.0,510307,2018,Scrub Typhus
Krabi,33,7.0,0,0.0,471754,2018,Scrub Typhus
Nakhon Si Thammarat,107,6.86,0,0.0,1558958,2018,Scrub Typhus
Phangnga,90,33.6,0,0.0,267866,2018,Scrub Typhus
Phuket,8,1.97,0,0.0,406113,2018,Scrub Typhus
Ranong,50,26.16,0,0.0,191134,2018,Scrub Typhus
Surat Thani,214,20.18,0,0.0,1060541,2018,Scrub Typhus
ZONE:12,285,5.75,0,0.0,4960215,2018,Scrub Typhus
Narathiwat,36,4.5,0,0.0,799357,2018,Scrub Typhus
Pattani,69,9.66,0,0.0,713937,2018,Scrub Typhus
Phatthalung,78,14.86,0,0.0,524951,2018,Scrub Typhus
Satun,2,0.62,0,0.0,320637,2018,Scrub Typhus
Songkhla,68,4.76,0,0.0,1428429,2018,Scrub Typhus
Trang,12,1.87,0,0.0,643093,2018,Scrub Typhus
Yala,20,3.77,0,0.0,529811,2018,Scrub Typhus
ZONE:13,20,0.35,0,0.0,5679532,2018,Scrub Typhus
Bangkok,20,0.35,0,0.0,5679532,2018,Scrub Typhus
Total,4674,7.04,3,0.0,66372831,2020,Scrub Typhus
ZONE:01,1944,33.02,1,0.02,5886870,2020,Scrub Typhus
Chiang Mai,625,35.08,0,0.0,1781812,2020,Scrub Typhus
Chiang Rai,568,43.8,0,0.0,1296664,2020,Scrub Typhus
Lampang,33,4.5,0,0.0,733640,2020,Scrub Typhus
Lamphun,7,1.73,0,0.0,403542,2020,Scrub Typhus
Mae Hong Son,505,177.6,0,0.0,284343,2020,Scrub Typhus
Nan,167,34.98,0,0.0,477476,2020,Scrub Typhus
Phayao,27,5.75,1,0.21,469856,2020,Scrub Typhus
Phrae,12,2.73,0,0.0,439537,2020,Scrub Typhus
ZONE:02,279,7.85,0,0.0,3554902,2020,Scrub Typhus
Phetchabun,5,0.51,0,0.0,987196,2020,Scrub Typhus
Phitsanulok,34,3.97,0,0.0,857364,2020,Scrub Typhus
Sukhothai,18,3.04,0,0.0,591477,2020,Scrub Typhus
Tak,187,28.0,0,0.0,667942,2020,Scrub Typhus
Uttaradit,35,7.76,0,0.0,450923,2020,Scrub Typhus
ZONE:03,16,0.54,0,0.0,2956189,2020,Scrub Typhus
Chai Nat,0,0.0,0,0.0,324544,2020,Scrub Typhus
Kamphaeng Phet,12,1.67,0,0.0,719993,2020,Scrub Typhus
Nakhon Sawan,3,0.29,0,0.0,1050098,2020,Scrub Typhus
Phichit,0,0.0,0,0.0,534311,2020,Scrub Typhus
Uthai Thani,1,0.31,0,0.0,327243,2020,Scrub Typhus
ZONE:04,13,0.24,0,0.0,5400529,2020,Scrub Typhus
Ang Thong,1,0.36,0,0.0,278119,2020,Scrub Typhus
Lop Buri,2,0.27,0,0.0,749242,2020,Scrub Typhus
Nakhon Nayok,3,1.15,0,0.0,260416,2020,Scrub Typhus
Nonthaburi,0,0.0,0,0.0,1271065,2020,Scrub Typhus
P.Nakhon S.Ayutthaya,4,0.49,0,0.0,819638,2020,Scrub Typhus
Pathum Thani,0,0.0,0,0.0,1170008,2020,Scrub Typhus
Saraburi,2,0.31,0,0.0,644869,2020,Scrub Typhus
Sing Buri,1,0.48,0,0.0,207172,2020,Scrub Typhus
ZONE:05,43,0.8,0,0.0,5342038,2020,Scrub Typhus
Kanchanaburi,1,0.11,0,0.0,893751,2020,Scrub Typhus
Nakhon Pathom,1,0.11,0,0.0,920380,2020,Scrub Typhus
Phetchaburi,12,2.48,0,0.0,483692,2020,Scrub Typhus
Prachuap Khiri Khan,2,0.36,0,0.0,552398,2020,Scrub Typhus
Ratchaburi,26,2.98,0,0.0,871207,2020,Scrub Typhus
Samut Sakhon,0,0.0,0,0.0,585451,2020,Scrub Typhus
Samut Songkhram,0,0.0,0,0.0,192678,2020,Scrub Typhus
Suphan Buri,1,0.12,0,0.0,842481,2020,Scrub Typhus
ZONE:06,63,1.02,0,0.0,6192990,2020,Scrub Typhus
Chachoengsao,3,0.42,0,0.0,720416,2020,Scrub Typhus
Chanthaburi,27,5.03,0,0.0,536629,2020,Scrub Typhus
Chon Buri,14,0.9,0,0.0,1562593,2020,Scrub Typhus
Prachin Buri,7,1.42,0,0.0,494175,2020,Scrub Typhus
Rayong,10,1.35,0,0.0,738139,2020,Scrub Typhus
Sa Kaeo,0,0.0,0,0.0,563614,2020,Scrub Typhus
Samut Prakan,1,0.07,0,0.0,1348177,2020,Scrub Typhus
Trat,1,0.44,0,0.0,229247,2020,Scrub Typhus
ZONE:07,292,5.79,0,0.0,5039088,2020,Scrub Typhus
Kalasin,71,7.24,0,0.0,980297,2020,Scrub Typhus
Khon Kaen,33,1.83,0,0.0,1798702,2020,Scrub Typhus
Maha Sarakham,4,0.42,0,0.0,958163,2020,Scrub Typhus
Roi Et,184,14.13,0,0.0,1301926,2020,Scrub Typhus
ZONE:08,89,1.61,0,0.0,5540556,2020,Scrub Typhus
Bungkan,3,0.71,0,0.0,423067,2020,Scrub Typhus
Loei,46,7.18,0,0.0,640843,2020,Scrub Typhus
Nakhon Phanom,2,0.28,0,0.0,718169,2020,Scrub Typhus
Nong Bua Lam Phu,5,0.98,0,0.0,511125,2020,Scrub Typhus
Nong Khai,11,2.12,0,0.0,519873,2020,Scrub Typhus
Sakon Nakhon,3,0.26,0,0.0,1150164,2020,Scrub Typhus
Udon Thani,19,1.2,0,0.0,1577315,2020,Scrub Typhus
ZONE:09,563,8.34,0,0.0,6748199,2020,Scrub Typhus
Buri Ram,96,6.04,0,0.0,1588466,2020,Scrub Typhus
Chaiyaphum,117,10.34,0,0.0,1131140,2020,Scrub Typhus
Nakhon Ratchasima,181,6.85,0,0.0,2641067,2020,Scrub Typhus
Surin,169,12.18,0,0.0,1387526,2020,Scrub Typhus
ZONE:10,662,14.38,0,0.0,4603401,2020,Scrub Typhus
Amnat Charoen,19,5.04,0,0.0,377317,2020,Scrub Typhus
Mukdahan,3,0.85,0,0.0,352043,2020,Scrub Typhus
Si Sa Ket,372,25.38,0,0.0,1465719,2020,Scrub Typhus
Ubon Ratchathani,221,11.8,0,0.0,1872422,2020,Scrub Typhus
Yasothon,47,8.77,0,0.0,535900,2020,Scrub Typhus
ZONE:11,543,12.09,1,0.02,4489609,2020,Scrub Typhus
Chumphon,20,3.92,0,0.0,510256,2020,Scrub Typhus
Krabi,33,6.91,0,0.0,477254,2020,Scrub Typhus
Nakhon Si Thammarat,40,2.57,0,0.0,1556325,2020,Scrub Typhus
Phangnga,105,39.1,0,0.0,268509,2020,Scrub Typhus
Phuket,6,1.44,0,0.0,415527,2020,Scrub Typhus
Ranong,47,24.24,0,0.0,193871,2020,Scrub Typhus
Surat Thani,292,27.34,1,0.09,1067867,2020,Scrub Typhus
ZONE:12,151,3.03,1,0.02,4991217,2020,Scrub Typhus
Narathiwat,11,1.36,0,0.0,806224,2020,Scrub Typhus
Pattani,20,2.76,0,0.0,725559,2020,Scrub Typhus
Phatthalung,68,12.98,0,0.0,523971,2020,Scrub Typhus
Satun,1,0.31,0,0.0,323841,2020,Scrub Typhus
Songkhla,28,1.95,1,0.07,1432288,2020,Scrub Typhus
Trang,6,0.93,0,0.0,641868,2020,Scrub Typhus
Yala,17,3.16,0,0.0,537466,2020,Scrub Typhus
ZONE:13,16,0.28,0,0.0,5627243,2020,Scrub Typhus
Bangkok,16,0.28,0,0.0,5627243,2020,Scrub Typhus
Total,7696,11.82,11,0.02,65124716,2015,Scrub Typhus
ZONE:00,16,0.28,0,0.0,5692284,2015,Scrub Typhus
Bangkok,16,0.28,0,0.0,5692284,2015,Scrub Typhus
ZONE:01,3210,56.22,4,0.07,5709443,2015,Scrub Typhus
Chiang Mai,1261,75.14,2,0.12,1678284,2015,Scrub Typhus
Chiang Rai,978,80.98,2,0.17,1207699,2015,Scrub Typhus
Lampang,94,12.48,0,0.0,753013,2015,Scrub Typhus
Lamphun,10,2.47,0,0.0,405468,2015,Scrub Typhus
Mae Hong Son,409,164.8,0,0.0,248178,2015,Scrub Typhus
Nan,361,75.48,0,0.0,478264,2015,Scrub Typhus
Phayao,75,15.48,0,0.0,484454,2015,Scrub Typhus
Phrae,22,4.84,0,0.0,454083,2015,Scrub Typhus
ZONE:02,1015,29.36,0,0.0,3457208,2015,Scrub Typhus
Phetchabun,34,3.41,0,0.0,995807,2015,Scrub Typhus
Phitsanulok,65,7.57,0,0.0,858988,2015,Scrub Typhus
Sukhothai,44,7.3,0,0.0,602460,2015,Scrub Typhus
Tak,858,159.02,0,0.0,539553,2015,Scrub Typhus
Uttaradit,14,3.04,0,0.0,460400,2015,Scrub Typhus
ZONE:03,93,3.09,0,0.0,3012283,2015,Scrub Typhus
Chai Nat,1,0.3,0,0.0,332283,2015,Scrub Typhus
Kamphaeng Phet,26,3.56,0,0.0,729522,2015,Scrub Typhus
Nakhon Sawan,37,3.45,0,0.0,1072756,2015,Scrub Typhus
Phichit,13,2.37,0,0.0,547543,2015,Scrub Typhus
Uthai Thani,16,4.85,0,0.0,330179,2015,Scrub Typhus
ZONE:04,18,0.35,0,0.0,5196419,2015,Scrub Typhus
Ang Thong,2,0.71,0,0.0,283568,2015,Scrub Typhus
Lop Buri,1,0.13,0,0.0,758406,2015,Scrub Typhus
Nakhon Nayok,0,0.0,0,0.0,257300,2015,Scrub Typhus
