Areas,Age,Cases,Year,Disease
Total,Total,0,2013,HepatitisD
Central Region,Total,0,2013,HepatitisD
Zone:0,Total,0,2013,HepatitisD
Bangkok,Total,0,2013,HepatitisD
Zone:1,Total,0,2013,HepatitisD
Nonthaburi,Total,0,2013,HepatitisD
P.Nakhon S.Ayutthaya,Total,0,2013,HepatitisD
Pathum Thani,Total,0,2013,HepatitisD
Saraburi,Total,0,2013,HepatitisD
Zone:2,Total,0,2013,HepatitisD
Ang Thong,Total,0,2013,HepatitisD
Chai Nat,Total,0,2013,HepatitisD
Lop Buri,Total,0,2013,HepatitisD
Sing Buri,Total,0,2013,HepatitisD
Zone:3,Total,0,2013,HepatitisD
Chachoengsao,Total,0,2013,HepatitisD
Nakhon Nayok,Total,0,2013,HepatitisD
Prachin Buri,Total,0,2013,HepatitisD
Sa Kaeo,Total,0,2013,HepatitisD
Samut Prakan,Total,0,2013,HepatitisD
Zone:4,Total,0,2013,HepatitisD
Kanchanaburi,Total,0,2013,HepatitisD
Nakhon Pathom,Total,0,2013,HepatitisD
Ratchaburi,Total,0,2013,HepatitisD
Suphan Buri,Total,0,2013,HepatitisD
Zone:5,Total,0,2013,HepatitisD
Phetchaburi,Total,0,2013,HepatitisD
Prachuap Khiri Khan,Total,0,2013,HepatitisD
Samut Sakhon,Total,0,2013,HepatitisD
Samut Songkhram,Total,0,2013,HepatitisD
Zone:9,Total,0,2013,HepatitisD
Chanthaburi,Total,0,2013,HepatitisD
Chon Buri,Total,0,2013,HepatitisD
Rayong,Total,0,2013,HepatitisD
Trat,Total,0,2013,HepatitisD
South Region,Total,0,2013,HepatitisD
Zone:6,Total,0,2013,HepatitisD
Chumphon,Total,0,2013,HepatitisD
Nakhon Si Thammarat,Total,0,2013,HepatitisD
Phatthalung,Total,0,2013,HepatitisD
Surat Thani,Total,0,2013,HepatitisD
Zone:7,Total,0,2013,HepatitisD
Krabi,Total,0,2013,HepatitisD
Phangnga,Total,0,2013,HepatitisD
Phuket,Total,0,2013,HepatitisD
Ranong,Total,0,2013,HepatitisD
Trang,Total,0,2013,HepatitisD
Zone:8,Total,0,2013,HepatitisD
Narathiwat,Total,0,2013,HepatitisD
Pattani,Total,0,2013,HepatitisD
Satun,Total,0,2013,HepatitisD
Songkhla,Total,0,2013,HepatitisD
Yala,Total,0,2013,HepatitisD
North-Eastern Region,Total,0,2013,HepatitisD
Zone:10,Total,0,2013,HepatitisD
Bungkan,Total,0,2013,HepatitisD
Loei,Total,0,2013,HepatitisD
Nong Bua Lam Phu,Total,0,2013,HepatitisD
Nong Khai,Total,0,2013,HepatitisD
Udon Thani,Total,0,2013,HepatitisD
Zone:11,Total,0,2013,HepatitisD
Mukdahan,Total,0,2013,HepatitisD
Nakhon Phanom,Total,0,2013,HepatitisD
Sakon Nakhon,Total,0,2013,HepatitisD
Zone:12,Total,0,2013,HepatitisD
Kalasin,Total,0,2013,HepatitisD
Khon Kaen,Total,0,2013,HepatitisD
Maha Sarakham,Total,0,2013,HepatitisD
Roi Et,Total,0,2013,HepatitisD
Zone:13,Total,0,2013,HepatitisD
Amnat Charoen,Total,0,2013,HepatitisD
Si Sa Ket,Total,0,2013,HepatitisD
Ubon Ratchathani,Total,0,2013,HepatitisD
Yasothon,Total,0,2013,HepatitisD
Zone:14,Total,0,2013,HepatitisD
Buri Ram,Total,0,2013,HepatitisD
Chaiyaphum,Total,0,2013,HepatitisD
Nakhon Ratchasima,Total,0,2013,HepatitisD
Surin,Total,0,2013,HepatitisD
North Region,Total,0,2013,HepatitisD
Zone:15,Total,0,2013,HepatitisD
Chiang Mai,Total,0,2013,HepatitisD
Lampang,Total,0,2013,HepatitisD
Lamphun,Total,0,2013,HepatitisD
Mae Hong Son,Total,0,2013,HepatitisD
Zone:16,Total,0,2013,HepatitisD
Chiang Rai,Total,0,2013,HepatitisD
Nan,Total,0,2013,HepatitisD
Phayao,Total,0,2013,HepatitisD
Phrae,Total,0,2013,HepatitisD
Zone:17,Total,0,2013,HepatitisD
Phetchabun,Total,0,2013,HepatitisD
Phitsanulok,Total,0,2013,HepatitisD
Sukhothai,Total,0,2013,HepatitisD
Tak,Total,0,2013,HepatitisD
Uttaradit,Total,0,2013,HepatitisD
Zone:18,Total,0,2013,HepatitisD
Kamphaeng Phet,Total,0,2013,HepatitisD
Nakhon Sawan,Total,0,2013,HepatitisD
Phichit,Total,0,2013,HepatitisD
Uthai Thani,Total,0,2013,HepatitisD
Total,0,0,2013,HepatitisD
Central Region,0,0,2013,HepatitisD
Zone:0,0,0,2013,HepatitisD
Bangkok,0,0,2013,HepatitisD
Zone:1,0,0,2013,HepatitisD
Nonthaburi,0,0,2013,HepatitisD
P.Nakhon S.Ayutthaya,0,0,2013,HepatitisD
Pathum Thani,0,0,2013,HepatitisD
Saraburi,0,0,2013,HepatitisD
Zone:2,0,0,2013,HepatitisD
Ang Thong,0,0,2013,HepatitisD
Chai Nat,0,0,2013,HepatitisD
Lop Buri,0,0,2013,HepatitisD
Sing Buri,0,0,2013,HepatitisD
Zone:3,0,0,2013,HepatitisD
Chachoengsao,0,0,2013,HepatitisD
Nakhon Nayok,0,0,2013,HepatitisD
Prachin Buri,0,0,2013,HepatitisD
Sa Kaeo,0,0,2013,HepatitisD
Samut Prakan,0,0,2013,HepatitisD
Zone:4,0,0,2013,HepatitisD
Kanchanaburi,0,0,2013,HepatitisD
Nakhon Pathom,0,0,2013,HepatitisD
Ratchaburi,0,0,2013,HepatitisD
Suphan Buri,0,0,2013,HepatitisD
Zone:5,0,0,2013,HepatitisD
Phetchaburi,0,0,2013,HepatitisD
Prachuap Khiri Khan,0,0,2013,HepatitisD
Samut Sakhon,0,0,2013,HepatitisD
Samut Songkhram,0,0,2013,HepatitisD
Zone:9,0,0,2013,HepatitisD
Chanthaburi,0,0,2013,HepatitisD
Chon Buri,0,0,2013,HepatitisD
Rayong,0,0,2013,HepatitisD
Trat,0,0,2013,HepatitisD
South Region,0,0,2013,HepatitisD
Zone:6,0,0,2013,HepatitisD
Chumphon,0,0,2013,HepatitisD
Nakhon Si Thammarat,0,0,2013,HepatitisD
Phatthalung,0,0,2013,HepatitisD
Surat Thani,0,0,2013,HepatitisD
Zone:7,0,0,2013,HepatitisD
Krabi,0,0,2013,HepatitisD
Phangnga,0,0,2013,HepatitisD
Phuket,0,0,2013,HepatitisD
Ranong,0,0,2013,HepatitisD
Trang,0,0,2013,HepatitisD
Zone:8,0,0,2013,HepatitisD
Narathiwat,0,0,2013,HepatitisD
Pattani,0,0,2013,HepatitisD
Satun,0,0,2013,HepatitisD
Songkhla,0,0,2013,HepatitisD
Yala,0,0,2013,HepatitisD
North-Eastern Region,0,0,2013,HepatitisD
Zone:10,0,0,2013,HepatitisD
Bungkan,0,0,2013,HepatitisD
Loei,0,0,2013,HepatitisD
Nong Bua Lam Phu,0,0,2013,HepatitisD
Nong Khai,0,0,2013,HepatitisD
Udon Thani,0,0,2013,HepatitisD
Zone:11,0,0,2013,HepatitisD
Mukdahan,0,0,2013,HepatitisD
Nakhon Phanom,0,0,2013,HepatitisD
Sakon Nakhon,0,0,2013,HepatitisD
Zone:12,0,0,2013,HepatitisD
Kalasin,0,0,2013,HepatitisD
Khon Kaen,0,0,2013,HepatitisD
Maha Sarakham,0,0,2013,HepatitisD
Roi Et,0,0,2013,HepatitisD
Zone:13,0,0,2013,HepatitisD
Amnat Charoen,0,0,2013,HepatitisD
Si Sa Ket,0,0,2013,HepatitisD
Ubon Ratchathani,0,0,2013,HepatitisD
Yasothon,0,0,2013,HepatitisD
Zone:14,0,0,2013,HepatitisD
Buri Ram,0,0,2013,HepatitisD
Chaiyaphum,0,0,2013,HepatitisD
Nakhon Ratchasima,0,0,2013,HepatitisD
Surin,0,0,2013,HepatitisD
North Region,0,0,2013,HepatitisD
Zone:15,0,0,2013,HepatitisD
Chiang Mai,0,0,2013,HepatitisD
Lampang,0,0,2013,HepatitisD
