Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Si Sa Ket,31,2.12,0,0.0,1465213,2015,Streptococcus suis
Ubon Ratchathani,0,0.0,0,0.0,1844669,2015,Streptococcus suis
Yasothon,0,0.0,0,0.0,540211,2015,Streptococcus suis
ZONE:11,0,0.0,0,0.0,4362467,2015,Streptococcus suis
Chumphon,0,0.0,0,0.0,500575,2015,Streptococcus suis
Krabi,0,0.0,0,0.0,456811,2015,Streptococcus suis
Nakhon Si Thammarat,0,0.0,0,0.0,1548028,2015,Streptococcus suis
Phangnga,0,0.0,0,0.0,261370,2015,Streptococcus suis
Phuket,0,0.0,0,0.0,378364,2015,Streptococcus suis
Ranong,0,0.0,0,0.0,177089,2015,Streptococcus suis
Surat Thani,0,0.0,0,0.0,1040230,2015,Streptococcus suis
ZONE:12,0,0.0,0,0.0,4846037,2015,Streptococcus suis
Narathiwat,0,0.0,0,0.0,774799,2015,Streptococcus suis
Pattani,0,0.0,0,0.0,686186,2015,Streptococcus suis
Phatthalung,0,0.0,0,0.0,520419,2015,Streptococcus suis
Satun,0,0.0,0,0.0,312673,2015,Streptococcus suis
Songkhla,0,0.0,0,0.0,1401303,2015,Streptococcus suis
Trang,0,0.0,0,0.0,638746,2015,Streptococcus suis
Yala,0,0.0,0,0.0,511911,2015,Streptococcus suis
Total,344,0.52,11,0.02,66372831,2020,Streptococcus suis
ZONE:01,91,1.55,1,0.02,5886870,2020,Streptococcus suis
Chiang Mai,14,0.79,0,0.0,1781812,2020,Streptococcus suis
Chiang Rai,9,0.69,0,0.0,1296664,2020,Streptococcus suis
Lampang,24,3.27,0,0.0,733640,2020,Streptococcus suis
Lamphun,6,1.49,0,0.0,403542,2020,Streptococcus suis
Mae Hong Son,0,0.0,0,0.0,284343,2020,Streptococcus suis
Nan,13,2.72,0,0.0,477476,2020,Streptococcus suis
Phayao,18,3.83,1,0.21,469856,2020,Streptococcus suis
Phrae,7,1.59,0,0.0,439537,2020,Streptococcus suis
ZONE:02,56,1.58,2,0.06,3554902,2020,Streptococcus suis
Phetchabun,13,1.32,0,0.0,987196,2020,Streptococcus suis
Phitsanulok,11,1.28,0,0.0,857364,2020,Streptococcus suis
Sukhothai,9,1.52,1,0.17,591477,2020,Streptococcus suis
Tak,1,0.15,0,0.0,667942,2020,Streptococcus suis
Uttaradit,22,4.88,1,0.22,450923,2020,Streptococcus suis
ZONE:03,72,2.44,5,0.17,2956189,2020,Streptococcus suis
Chai Nat,3,0.92,0,0.0,324544,2020,Streptococcus suis
Kamphaeng Phet,23,3.19,0,0.0,719993,2020,Streptococcus suis
Nakhon Sawan,21,2.0,1,0.1,1050098,2020,Streptococcus suis
Phichit,21,3.93,4,0.75,534311,2020,Streptococcus suis
Uthai Thani,4,1.22,0,0.0,327243,2020,Streptococcus suis
ZONE:04,2,0.04,0,0.0,5400529,2020,Streptococcus suis
Ang Thong,0,0.0,0,0.0,278119,2020,Streptococcus suis
Lop Buri,1,0.13,0,0.0,749242,2020,Streptococcus suis
Nakhon Nayok,0,0.0,0,0.0,260416,2020,Streptococcus suis
Nonthaburi,0,0.0,0,0.0,1271065,2020,Streptococcus suis
P.Nakhon S.Ayutthaya,0,0.0,0,0.0,819638,2020,Streptococcus suis
Pathum Thani,0,0.0,0,0.0,1170008,2020,Streptococcus suis
Saraburi,1,0.16,0,0.0,644869,2020,Streptococcus suis
Sing Buri,0,0.0,0,0.0,207172,2020,Streptococcus suis
ZONE:05,3,0.06,0,0.0,5342038,2020,Streptococcus suis
Kanchanaburi,0,0.0,0,0.0,893751,2020,Streptococcus suis
Nakhon Pathom,0,0.0,0,0.0,920380,2020,Streptococcus suis
Phetchaburi,0,0.0,0,0.0,483692,2020,Streptococcus suis
Prachuap Khiri Khan,0,0.0,0,0.0,552398,2020,Streptococcus suis
Ratchaburi,2,0.23,0,0.0,871207,2020,Streptococcus suis
Samut Sakhon,0,0.0,0,0.0,585451,2020,Streptococcus suis
Samut Songkhram,0,0.0,0,0.0,192678,2020,Streptococcus suis
Suphan Buri,1,0.12,0,0.0,842481,2020,Streptococcus suis
ZONE:06,21,0.34,0,0.0,6192990,2020,Streptococcus suis
Chachoengsao,1,0.14,0,0.0,720416,2020,Streptococcus suis
Chanthaburi,2,0.37,0,0.0,536629,2020,Streptococcus suis
Chon Buri,0,0.0,0,0.0,1562593,2020,Streptococcus suis
Prachin Buri,13,2.63,0,0.0,494175,2020,Streptococcus suis
Rayong,0,0.0,0,0.0,738139,2020,Streptococcus suis
Sa Kaeo,5,0.89,0,0.0,563614,2020,Streptococcus suis
Samut Prakan,0,0.0,0,0.0,1348177,2020,Streptococcus suis
Trat,0,0.0,0,0.0,229247,2020,Streptococcus suis
ZONE:07,7,0.14,0,0.0,5039088,2020,Streptococcus suis
Kalasin,0,0.0,0,0.0,980297,2020,Streptococcus suis
Khon Kaen,6,0.33,0,0.0,1798702,2020,Streptococcus suis
Maha Sarakham,0,0.0,0,0.0,958163,2020,Streptococcus suis
Roi Et,1,0.08,0,0.0,1301926,2020,Streptococcus suis
ZONE:08,6,0.11,0,0.0,5540556,2020,Streptococcus suis
Bungkan,0,0.0,0,0.0,423067,2020,Streptococcus suis
Loei,0,0.0,0,0.0,640843,2020,Streptococcus suis
Nakhon Phanom,3,0.42,0,0.0,718169,2020,Streptococcus suis
Nong Bua Lam Phu,0,0.0,0,0.0,511125,2020,Streptococcus suis
Nong Khai,3,0.58,0,0.0,519873,2020,Streptococcus suis
Sakon Nakhon,0,0.0,0,0.0,1150164,2020,Streptococcus suis
Udon Thani,0,0.0,0,0.0,1577315,2020,Streptococcus suis
ZONE:09,84,1.24,3,0.04,6748199,2020,Streptococcus suis
Buri Ram,0,0.0,0,0.0,1588466,2020,Streptococcus suis
Chaiyaphum,9,0.8,0,0.0,1131140,2020,Streptococcus suis
Nakhon Ratchasima,67,2.54,3,0.11,2641067,2020,Streptococcus suis
Surin,8,0.58,0,0.0,1387526,2020,Streptococcus suis
ZONE:10,0,0.0,0,0.0,4603401,2020,Streptococcus suis
Amnat Charoen,0,0.0,0,0.0,377317,2020,Streptococcus suis
Mukdahan,0,0.0,0,0.0,352043,2020,Streptococcus suis
Si Sa Ket,0,0.0,0,0.0,1465719,2020,Streptococcus suis
Ubon Ratchathani,0,0.0,0,0.0,1872422,2020,Streptococcus suis
Yasothon,0,0.0,0,0.0,535900,2020,Streptococcus suis
ZONE:11,0,0.0,0,0.0,4489609,2020,Streptococcus suis
Chumphon,0,0.0,0,0.0,510256,2020,Streptococcus suis
Krabi,0,0.0,0,0.0,477254,2020,Streptococcus suis
Nakhon Si Thammarat,0,0.0,0,0.0,1556325,2020,Streptococcus suis
Phangnga,0,0.0,0,0.0,268509,2020,Streptococcus suis
Phuket,0,0.0,0,0.0,415527,2020,Streptococcus suis
Ranong,0,0.0,0,0.0,193871,2020,Streptococcus suis
Surat Thani,0,0.0,0,0.0,1067867,2020,Streptococcus suis
ZONE:12,1,0.02,0,0.0,4991217,2020,Streptococcus suis
Narathiwat,0,0.0,0,0.0,806224,2020,Streptococcus suis
Pattani,0,0.0,0,0.0,725559,2020,Streptococcus suis
Phatthalung,0,0.0,0,0.0,523971,2020,Streptococcus suis
Satun,0,0.0,0,0.0,323841,2020,Streptococcus suis
Songkhla,1,0.07,0,0.0,1432288,2020,Streptococcus suis
Trang,0,0.0,0,0.0,641868,2020,Streptococcus suis
Yala,0,0.0,0,0.0,537466,2020,Streptococcus suis
ZONE:13,1,0.02,0,0.0,5627243,2020,Streptococcus suis
Bangkok,1,0.02,0,0.0,5627243,2020,Streptococcus suis
Total,956,1.45,59,0.09,66071545,2024,Streptococcus suis
ZONE:01,65,1.11,3,0.05,5857413,2024,Streptococcus suis
Chiang Mai,11,0.61,1,0.06,1794774,2024,Streptococcus suis
Chiang Rai,4,0.31,0,0.0,1299306,2024,Streptococcus suis
Lampang,9,1.26,0,0.0,715133,2024,Streptococcus suis
Lamphun,7,1.75,0,0.0,398998,2024,Streptococcus suis
Mae Hong Son,0,0.0,0,0.0,287215,2024,Streptococcus suis
Nan,9,1.9,1,0.21,473630,2024,Streptococcus suis
Phayao,6,1.3,0,0.0,459858,2024,Streptococcus suis
Phrae,19,4.43,1,0.23,428499,2024,Streptococcus suis
ZONE:02,192,5.45,11,0.31,3522489,2024,Streptococcus suis
Phetchabun,40,4.12,0,0.0,970403,2024,Streptococcus suis
Phitsanulok,15,1.78,0,0.0,843111,2024,Streptococcus suis
Sukhothai,47,8.11,1,0.17,579759,2024,Streptococcus suis
Tak,36,5.23,6,0.87,687927,2024,Streptococcus suis
Uttaradit,54,12.24,4,0.91,441289,2024,Streptococcus suis
ZONE:03,223,7.7,17,0.59,2896463,2024,Streptococcus suis
Chai Nat,7,2.21,0,0.0,317263,2024,Streptococcus suis
Kamphaeng Phet,82,11.6,1,0.14,706861,2024,Streptococcus suis
Nakhon Sawan,58,5.66,9,0.88,1025348,2024,Streptococcus suis
Phichit,60,11.45,5,0.95,523925,2024,Streptococcus suis
Uthai Thani,16,4.95,2,0.62,323066,2024,Streptococcus suis
ZONE:04,40,0.74,3,0.06,5438863,2024,Streptococcus suis
Ang Thong,0,0.0,0,0.0,271656,2024,Streptococcus suis
Lop Buri,8,1.09,1,0.14,732495,2024,Streptococcus suis
Nakhon Nayok,1,0.38,0,0.0,260261,2024,Streptococcus suis
Nonthaburi,5,0.38,0,0.0,1302004,2024,Streptococcus suis
P.Nakhon S.Ayutthaya,2,0.24,0,0.0,821261,2024,Streptococcus suis
Pathum Thani,2,0.17,0,0.0,1210365,2024,Streptococcus suis
Saraburi,21,3.29,2,0.31,638704,2024,Streptococcus suis
Sing Buri,1,0.49,0,0.0,202117,2024,Streptococcus suis
ZONE:05,40,0.75,1,0.02,5326695,2024,Streptococcus suis
Kanchanaburi,1,0.11,0,0.0,894781,2024,Streptococcus suis
Nakhon Pathom,12,1.3,1,0.11,923201,2024,Streptococcus suis
Phetchaburi,0,0.0,0,0.0,483305,2024,Streptococcus suis
Prachuap Khiri Khan,1,0.18,0,0.0,552137,2024,Streptococcus suis
Ratchaburi,21,2.43,0,0.0,865276,2024,Streptococcus suis
Samut Sakhon,3,0.51,0,0.0,590730,2024,Streptococcus suis
Samut Songkhram,1,0.53,0,0.0,188723,2024,Streptococcus suis
Suphan Buri,1,0.12,0,0.0,828542,2024,Streptococcus suis
ZONE:06,52,0.83,0,0.0,6292163,2024,Streptococcus suis
Chachoengsao,3,0.41,0,0.0,728615,2024,Streptococcus suis
Chanthaburi,2,0.37,0,0.0,536290,2024,Streptococcus suis
Chon Buri,15,0.93,0,0.0,1606412,2024,Streptococcus suis
Prachin Buri,21,4.21,0,0.0,498671,2024,Streptococcus suis
Rayong,2,0.26,0,0.0,765287,2024,Streptococcus suis
Sa Kaeo,2,0.36,0,0.0,562860,2024,Streptococcus suis
Samut Prakan,4,0.29,0,0.0,1366598,2024,Streptococcus suis
Trat,3,1.32,0,0.0,227430,2024,Streptococcus suis
ZONE:07,30,0.6,1,0.02,4981337,2024,Streptococcus suis
Kalasin,0,0.0,0,0.0,970084,2024,Streptococcus suis
Khon Kaen,5,0.28,0,0.0,1782008,2024,Streptococcus suis
Maha Sarakham,18,1.91,0,0.0,941261,2024,Streptococcus suis
Roi Et,7,0.54,1,0.08,1287984,2024,Streptococcus suis
ZONE:08,43,0.78,2,0.04,5500012,2024,Streptococcus suis
Bungkan,1,0.24,0,0.0,421086,2024,Streptococcus suis
Loei,0,0.0,0,0.0,636242,2024,Streptococcus suis
Nakhon Phanom,1,0.14,0,0.0,715466,2024,Streptococcus suis
Nong Bua Lam Phu,0,0.0,0,0.0,507599,2024,Streptococcus suis
Nong Khai,22,4.27,0,0.0,514909,2024,Streptococcus suis
Sakon Nakhon,3,0.26,0,0.0,1143922,2024,Streptococcus suis
Udon Thani,16,1.03,2,0.13,1560788,2024,Streptococcus suis
ZONE:09,192,2.87,21,0.31,6689028,2024,Streptococcus suis
Buri Ram,16,1.02,2,0.13,1575073,2024,Streptococcus suis
Chaiyaphum,37,3.32,6,0.54,1115652,2024,Streptococcus suis
Nakhon Ratchasima,115,4.38,10,0.38,2627927,2024,Streptococcus suis
Surin,24,1.75,3,0.22,1370376,2024,Streptococcus suis
ZONE:10,13,0.28,0,0.0,4578831,2024,Streptococcus suis
Amnat Charoen,1,0.27,0,0.0,374760,2024,Streptococcus suis
Mukdahan,0,0.0,0,0.0,351592,2024,Streptococcus suis
Si Sa Ket,1,0.07,0,0.0,1452532,2024,Streptococcus suis
Ubon Ratchathani,7,0.37,0,0.0,1869708,2024,Streptococcus suis
Yasothon,4,0.75,0,0.0,530239,2024,Streptococcus suis
ZONE:11,24,0.53,0,0.0,4489783,2024,Streptococcus suis
Chumphon,0,0.0,0,0.0,509122,2024,Streptococcus suis
Krabi,1,0.21,0,0.0,481089,2024,Streptococcus suis
Nakhon Si Thammarat,1,0.06,0,0.0,1543051,2024,Streptococcus suis
Phangnga,1,0.37,0,0.0,267250,2024,Streptococcus suis
Phuket,4,0.95,0,0.0,420746,2024,Streptococcus suis
Ranong,1,0.52,0,0.0,193799,2024,Streptococcus suis
Surat Thani,16,1.49,0,0.0,1074726,2024,Streptococcus suis
ZONE:12,24,0.48,0,0.0,5015209,2024,Streptococcus suis
Narathiwat,0,0.0,0,0.0,816642,2024,Streptococcus suis
Pattani,1,0.14,0,0.0,735017,2024,Streptococcus suis
Phatthalung,8,1.54,0,0.0,521109,2024,Streptococcus suis
Satun,0,0.0,0,0.0,325387,2024,Streptococcus suis
Songkhla,9,0.63,0,0.0,1431512,2024,Streptococcus suis
Trang,1,0.16,0,0.0,637612,2024,Streptococcus suis
Yala,5,0.91,0,0.0,547930,2024,Streptococcus suis
ZONE:13,18,0.33,0,0.0,5483259,2024,Streptococcus suis
Bangkok,18,0.33,0,0.0,5483259,2024,Streptococcus suis
Total,377,0.57,29,0.04,66486458,2019,Streptococcus suis
ZONE:01,67,1.14,2,0.03,5891985,2019,Streptococcus suis
Chiang Mai,12,0.68,0,0.0,1771499,2019,Streptococcus suis
Chiang Rai,3,0.23,0,0.0,1295217,2019,Streptococcus suis
Lampang,10,1.35,0,0.0,740600,2019,Streptococcus suis
Lamphun,0,0.0,0,0.0,405515,2019,Streptococcus suis
Mae Hong Son,0,0.0,0,0.0,283352,2019,Streptococcus suis
Nan,17,3.55,0,0.0,478608,2019,Streptococcus suis
Phayao,11,2.32,1,0.21,473786,2019,Streptococcus suis
Phrae,14,3.16,1,0.23,443408,2019,Streptococcus suis
ZONE:02,90,2.52,6,0.17,3570128,2019,Streptococcus suis
Phetchabun,27,2.72,0,0.0,993496,2019,Streptococcus suis
Phitsanulok,9,1.04,1,0.12,866068,2019,Streptococcus suis
Sukhothai,12,2.01,2,0.34,596165,2019,Streptococcus suis
Tak,4,0.61,0,0.0,660147,2019,Streptococcus suis
Uttaradit,38,8.37,3,0.66,454252,2019,Streptococcus suis
ZONE:03,113,3.79,14,0.47,2983068,2019,Streptococcus suis
Chai Nat,4,1.22,1,0.31,327437,2019,Streptococcus suis
Kamphaeng Phet,35,4.82,4,0.55,726836,2019,Streptococcus suis
Nakhon Sawan,65,6.12,8,0.75,1061926,2019,Streptococcus suis
Phichit,6,1.12,1,0.19,537843,2019,Streptococcus suis
Uthai Thani,3,0.91,0,0.0,329026,2019,Streptococcus suis
ZONE:04,4,0.07,0,0.0,5381695,2019,Streptococcus suis
Ang Thong,0,0.0,0,0.0,280246,2019,Streptococcus suis
Lop Buri,2,0.26,0,0.0,757145,2019,Streptococcus suis
Nakhon Nayok,0,0.0,0,0.0,260421,2019,Streptococcus suis
Nonthaburi,0,0.0,0,0.0,1255840,2019,Streptococcus suis
P.Nakhon S.Ayutthaya,0,0.0,0,0.0,818815,2019,Streptococcus suis
Pathum Thani,0,0.0,0,0.0,1154848,2019,Streptococcus suis
Saraburi,2,0.31,0,0.0,645468,2019,Streptococcus suis
Sing Buri,0,0.0,0,0.0,208912,2019,Streptococcus suis
ZONE:05,1,0.02,0,0.0,5344807,2019,Streptococcus suis
Kanchanaburi,0,0.0,0,0.0,894338,2019,Streptococcus suis
Nakhon Pathom,0,0.0,0,0.0,918542,2019,Streptococcus suis
Phetchaburi,0,0.0,0,0.0,484743,2019,Streptococcus suis
Prachuap Khiri Khan,0,0.0,0,0.0,551466,2019,Streptococcus suis
Ratchaburi,1,0.11,0,0.0,873310,2019,Streptococcus suis
Samut Sakhon,0,0.0,0,0.0,581334,2019,Streptococcus suis
Samut Songkhram,0,0.0,0,0.0,193548,2019,Streptococcus suis
Suphan Buri,0,0.0,0,0.0,847526,2019,Streptococcus suis
ZONE:06,29,0.47,1,0.02,6154601,2019,Streptococcus suis
Chachoengsao,0,0.0,0,0.0,717561,2019,Streptococcus suis
Chanthaburi,4,0.74,0,0.0,537097,2019,Streptococcus suis
Chon Buri,6,0.39,0,0.0,1546873,2019,Streptococcus suis
Prachin Buri,9,1.82,1,0.2,493159,2019,Streptococcus suis
Rayong,2,0.27,0,0.0,729035,2019,Streptococcus suis
Sa Kaeo,8,1.42,0,0.0,565198,2019,Streptococcus suis
Samut Prakan,0,0.0,0,0.0,1335742,2019,Streptococcus suis
Trat,0,0.0,0,0.0,229936,2019,Streptococcus suis
ZONE:07,0,0.0,0,0.0,5057831,2019,Streptococcus suis
Kalasin,0,0.0,0,0.0,984381,2019,Streptococcus suis
Khon Kaen,0,0.0,0,0.0,1804384,2019,Streptococcus suis
Maha Sarakham,0,0.0,0,0.0,962856,2019,Streptococcus suis
Roi Et,0,0.0,0,0.0,1306210,2019,Streptococcus suis
ZONE:08,11,0.2,0,0.0,5559986,2019,Streptococcus suis
Bungkan,0,0.0,0,0.0,424016,2019,Streptococcus suis
Loei,0,0.0,0,0.0,642862,2019,Streptococcus suis
Nakhon Phanom,0,0.0,0,0.0,718961,2019,Streptococcus suis
Nong Bua Lam Phu,0,0.0,0,0.0,512449,2019,Streptococcus suis
Nong Khai,9,1.72,0,0.0,522207,2019,Streptococcus suis
Sakon Nakhon,1,0.09,0,0.0,1152835,2019,Streptococcus suis
Udon Thani,1,0.06,0,0.0,1586656,2019,Streptococcus suis
ZONE:09,59,0.87,6,0.09,6778372,2019,Streptococcus suis
Buri Ram,0,0.0,0,0.0,1595299,2019,Streptococcus suis
Chaiyaphum,2,0.18,0,0.0,1138067,2019,Streptococcus suis
Nakhon Ratchasima,56,2.12,6,0.23,2647663,2019,Streptococcus suis
Surin,1,0.07,0,0.0,1397343,2019,Streptococcus suis
ZONE:10,2,0.04,0,0.0,4618551,2019,Streptococcus suis
Amnat Charoen,0,0.0,0,0.0,378530,2019,Streptococcus suis
Mukdahan,0,0.0,0,0.0,352727,2019,Streptococcus suis
Si Sa Ket,2,0.14,0,0.0,1472934,2019,Streptococcus suis
Ubon Ratchathani,0,0.0,0,0.0,1876347,2019,Streptococcus suis
Yasothon,0,0.0,0,0.0,538013,2019,Streptococcus suis
ZONE:11,1,0.02,0,0.0,4487837,2019,Streptococcus suis
Chumphon,0,0.0,0,0.0,511134,2019,Streptococcus suis
Krabi,0,0.0,0,0.0,475239,2019,Streptococcus suis
Nakhon Si Thammarat,0,0.0,0,0.0,1561179,2019,Streptococcus suis
Phangnga,0,0.0,0,0.0,268513,2019,Streptococcus suis
Phuket,1,0.24,0,0.0,413397,2019,Streptococcus suis
Ranong,0,0.0,0,0.0,192619,2019,Streptococcus suis
Surat Thani,0,0.0,0,0.0,1065756,2019,Streptococcus suis
ZONE:12,0,0.0,0,0.0,4986140,2019,Streptococcus suis
Narathiwat,0,0.0,0,0.0,805248,2019,Streptococcus suis
Pattani,0,0.0,0,0.0,721591,2019,Streptococcus suis
Phatthalung,0,0.0,0,0.0,524955,2019,Streptococcus suis
Satun,0,0.0,0,0.0,322580,2019,Streptococcus suis
Songkhla,0,0.0,0,0.0,1434298,2019,Streptococcus suis
Trang,0,0.0,0,0.0,643140,2019,Streptococcus suis
Yala,0,0.0,0,0.0,534328,2019,Streptococcus suis
ZONE:13,0,0.0,0,0.0,5671457,2019,Streptococcus suis
Bangkok,0,0.0,0,0.0,5671457,2019,Streptococcus suis
Total,317,0.48,29,0.04,66301242,2018,Streptococcus suis
ZONE:01,49,0.83,1,0.02,5878537,2018,Streptococcus suis
Chiang Mai,2,0.11,0,0.0,1755291,2018,Streptococcus suis
Chiang Rai,1,0.08,0,0.0,1289873,2018,Streptococcus suis
Lampang,0,0.0,0,0.0,744714,2018,Streptococcus suis
Lamphun,0,0.0,0,0.0,405936,2018,Streptococcus suis
Mae Hong Son,0,0.0,0,0.0,280826,2018,Streptococcus suis
Nan,14,2.92,1,0.21,479414,2018,Streptococcus suis
Phayao,30,6.3,0,0.0,476157,2018,Streptococcus suis
Phrae,2,0.45,0,0.0,446326,2018,Streptococcus suis
ZONE:02,65,1.82,7,0.2,3565071,2018,Streptococcus suis
Phetchabun,17,1.71,0,0.0,994936,2018,Streptococcus suis
Phitsanulok,6,0.69,0,0.0,866129,2018,Streptococcus suis
Sukhothai,7,1.17,1,0.17,598287,2018,Streptococcus suis
Tak,5,0.77,0,0.0,649472,2018,Streptococcus suis
Uttaradit,30,6.58,6,1.32,456247,2018,Streptococcus suis
ZONE:03,115,3.84,13,0.43,2992420,2018,Streptococcus suis
Chai Nat,0,0.0,0,0.0,328993,2018,Streptococcus suis
Kamphaeng Phet,41,5.63,6,0.82,728470,2018,Streptococcus suis
Nakhon Sawan,53,4.98,5,0.47,1064649,2018,Streptococcus suis
Phichit,15,2.77,2,0.37,540620,2018,Streptococcus suis
Uthai Thani,6,1.82,0,0.0,329688,2018,Streptococcus suis
ZONE:04,6,0.11,0,0.0,5343264,2018,Streptococcus suis
Ang Thong,0,0.0,0,0.0,281014,2018,Streptococcus suis
Lop Buri,1,0.13,0,0.0,758003,2018,Streptococcus suis
Nakhon Nayok,0,0.0,0,0.0,259718,2018,Streptococcus suis
Nonthaburi,0,0.0,0,0.0,1238015,2018,Streptococcus suis
P.Nakhon S.Ayutthaya,0,0.0,0,0.0,815647,2018,Streptococcus suis
Pathum Thani,1,0.09,0,0.0,1137603,2018,Streptococcus suis
Saraburi,4,0.62,0,0.0,643531,2018,Streptococcus suis
Sing Buri,0,0.0,0,0.0,209733,2018,Streptococcus suis
ZONE:05,1,0.02,0,0.0,5324608,2018,Streptococcus suis
Kanchanaburi,0,0.0,0,0.0,890565,2018,Streptococcus suis
Nakhon Pathom,0,0.0,0,0.0,914273,2018,Streptococcus suis
Phetchaburi,0,0.0,0,0.0,483335,2018,Streptococcus suis
Prachuap Khiri Khan,0,0.0,0,0.0,546396,2018,Streptococcus suis
Ratchaburi,1,0.11,0,0.0,872615,2018,Streptococcus suis
