Areas,Cases,Incidence,Deaths,CFR,Mortality,Population,Year,Disease
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,502710,2011,Leprosy
Nong Khai,1,0.14,0,0.00,0.00,711404,2011,Leprosy
Udon Thani,7,0.45,0,0.00,0.00,1546447,2011,Leprosy
Zone:11,4,0.18,0,0.00,0.00,2167288,2011,Leprosy
Mukdahan,1,0.29,0,0.00,0.00,340079,2011,Leprosy
Nakhon Phanom,2,0.28,0,0.00,0.00,704080,2011,Leprosy
Sakon Nakhon,1,0.09,0,0.00,0.00,1123129,2011,Leprosy
Zone:12,31,0.62,0,0.00,0.00,4996659,2011,Leprosy
Kalasin,17,1.73,0,0.00,0.00,982117,2011,Leprosy
Khon Kaen,8,0.45,0,0.00,0.00,1766834,2011,Leprosy
Maha Sarakham,5,0.53,0,0.00,0.00,940324,2011,Leprosy
Roi Et,1,0.08,0,0.00,0.00,1307384,2011,Leprosy
Zone:13,56,1.34,0,0.00,0.00,4178156,2011,Leprosy
Amnat Charoen,2,0.54,0,0.00,0.00,372190,2011,Leprosy
Si Sa Ket,38,2.62,0,0.00,0.00,1452338,2011,Leprosy
Ubon Ratchathani,9,0.50,0,0.00,0.00,1814573,2011,Leprosy
Yasothon,7,1.30,0,0.00,0.00,539055,2011,Leprosy
Zone:14,53,0.80,0,0.00,0.00,6648637,2011,Leprosy
Buri Ram,17,1.09,0,0.00,0.00,1556426,2011,Leprosy
Chaiyaphum,13,1.15,0,0.00,0.00,1127423,2011,Leprosy
Nakhon Ratchasima,13,0.50,0,0.00,0.00,2583707,2011,Leprosy
Surin,10,0.72,0,0.00,0.00,1381081,2011,Leprosy
North Region,59,0.50,0,0.00,0.00,11785868,2011,Leprosy
Zone:15,24,0.79,0,0.00,0.00,3050706,2011,Leprosy
Chiang Mai,14,0.85,0,0.00,0.00,1643312,2011,Leprosy
Lampang,0,0.00,0,0.00,0.00,759742,2011,Leprosy
Lamphun,0,0.00,0,0.00,0.00,404257,2011,Leprosy
Mae Hong Son,10,4.11,0,0.00,0.00,243395,2011,Leprosy
Zone:16,12,0.46,0,0.00,0.00,2621067,2011,Leprosy
Chiang Rai,10,0.83,0,0.00,0.00,1198438,2011,Leprosy
Nan,1,0.21,0,0.00,0.00,476488,2011,Leprosy
Phayao,1,0.21,0,0.00,0.00,486388,2011,Leprosy
Phrae,0,0.00,0,0.00,0.00,459753,2011,Leprosy
Zone:17,20,0.58,0,0.00,0.00,3435767,2011,Leprosy
Phetchabun,2,0.20,0,0.00,0.00,993420,2011,Leprosy
Phitsanulok,2,0.24,0,0.00,0.00,850525,2011,Leprosy
Sukhothai,1,0.17,0,0.00,0.00,601642,2011,Leprosy
Tak,13,2.46,0,0.00,0.00,528351,2011,Leprosy
Uttaradit,2,0.43,0,0.00,0.00,461829,2011,Leprosy
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",23/5/2555,,,,,,2011,Leprosy
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2011(2554)",Leprosy,35,,,,,2011,Leprosy
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2011,Leprosy
/100000  Pop.,/100000  pop.,ประชากร,,,,,2011,Leprosy
Zone:18,3,0.11,0,0.00,0.00,2678328,2011,Leprosy
Kamphaeng Phet,0,0.00,0,0.00,0.00,726551,2011,Leprosy
Nakhon Sawan,2,0.19,0,0.00,0.00,1072591,2011,Leprosy
Phichit,0,0.00,0,0.00,0.00,551189,2011,Leprosy
Uthai Thani,1,0.30,0,0.00,0.00,327997,2011,Leprosy
Total,45,0.07,0,0.00,0.00,66301242,2018,Leprosy
ZONE:01,2,0.03,0,0.00,0.00,5878537,2018,Leprosy
Chiang Mai,0,0.00,0,0.00,0.00,1755291,2018,Leprosy
Chiang Rai,0,0.00,0,0.00,0.00,1289873,2018,Leprosy
Lampang,0,0.00,0,0.00,0.00,744714,2018,Leprosy
Lamphun,0,0.00,0,0.00,0.00,405936,2018,Leprosy
Mae Hong Son,0,0.00,0,0.00,0.00,280826,2018,Leprosy
Nan,0,0.00,0,0.00,0.00,479414,2018,Leprosy
Phayao,1,0.21,0,0.00,0.00,476157,2018,Leprosy
Phrae,1,0.22,0,0.00,0.00,446326,2018,Leprosy
ZONE:02,18,0.50,0,0.00,0.00,3565071,2018,Leprosy
Phetchabun,2,0.20,0,0.00,0.00,994936,2018,Leprosy
Phitsanulok,6,0.69,0,0.00,0.00,866129,2018,Leprosy
Sukhothai,0,0.00,0,0.00,0.00,598287,2018,Leprosy
Tak,10,1.54,0,0.00,0.00,649472,2018,Leprosy
Uttaradit,0,0.00,0,0.00,0.00,456247,2018,Leprosy
ZONE:03,2,0.07,0,0.00,0.00,2992420,2018,Leprosy
Chai Nat,0,0.00,0,0.00,0.00,328993,2018,Leprosy
Kamphaeng Phet,0,0.00,0,0.00,0.00,728470,2018,Leprosy
Nakhon Sawan,2,0.19,0,0.00,0.00,1064649,2018,Leprosy
Phichit,0,0.00,0,0.00,0.00,540620,2018,Leprosy
Uthai Thani,0,0.00,0,0.00,0.00,329688,2018,Leprosy
ZONE:04,0,0.00,0,0.00,0.00,5343264,2018,Leprosy
Ang Thong,0,0.00,0,0.00,0.00,281014,2018,Leprosy
Lop Buri,0,0.00,0,0.00,0.00,758003,2018,Leprosy
Nakhon Nayok,0,0.00,0,0.00,0.00,259718,2018,Leprosy
Nonthaburi,0,0.00,0,0.00,0.00,1238015,2018,Leprosy
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,815647,2018,Leprosy
Pathum Thani,0,0.00,0,0.00,0.00,1137603,2018,Leprosy
Saraburi,0,0.00,0,0.00,0.00,643531,2018,Leprosy
Sing Buri,0,0.00,0,0.00,0.00,209733,2018,Leprosy
ZONE:05,5,0.09,0,0.00,0.00,5324608,2018,Leprosy
Kanchanaburi,3,0.34,0,0.00,0.00,890565,2018,Leprosy
Nakhon Pathom,1,0.11,0,0.00,0.00,914273,2018,Leprosy
Phetchaburi,0,0.00,0,0.00,0.00,483335,2018,Leprosy
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,546396,2018,Leprosy
Ratchaburi,0,0.00,0,0.00,0.00,872615,2018,Leprosy
Samut Sakhon,1,0.17,0,0.00,0.00,573215,2018,Leprosy
Samut Songkhram,0,0.00,0,0.00,0.00,193847,2018,Leprosy
Suphan Buri,0,0.00,0,0.00,0.00,850362,2018,Leprosy
ZONE:06,2,0.03,0,0.00,0.00,6088563,2018,Leprosy
Chachoengsao,1,0.14,0,0.00,0.00,712449,2018,Leprosy
Chanthaburi,1,0.19,0,0.00,0.00,535478,2018,Leprosy
Chon Buri,0,0.00,0,0.00,0.00,1522285,2018,Leprosy
Prachin Buri,0,0.00,0,0.00,0.00,489592,2018,Leprosy
Rayong,0,0.00,0,0.00,0.00,717276,2018,Leprosy
Sa Kaeo,0,0.00,0,0.00,0.00,563014,2018,Leprosy
Samut Prakan,0,0.00,0,0.00,0.00,1318687,2018,Leprosy
Trat,0,0.00,0,0.00,0.00,229782,2018,Leprosy
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",12/9/2562,,,,,,2018,Leprosy
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand 2561  (2018)",Leprosy,35,,,,,2018,Leprosy
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2018,Leprosy
/100000  Pop.,/100000  pop.,ประชากร,,,,,2018,Leprosy
ZONE:07,2,0.04,0,0.00,0.00,5062199,2018,Leprosy
Kalasin,0,0.00,0,0.00,0.00,985676,2018,Leprosy
Khon Kaen,0,0.00,0,0.00,0.00,1805903,2018,Leprosy
Maha Sarakham,2,0.21,0,0.00,0.00,963060,2018,Leprosy
Roi Et,0,0.00,0,0.00,0.00,1307560,2018,Leprosy
ZONE:08,3,0.05,0,0.00,0.00,5553738,2018,Leprosy
Bungkan,0,0.00,0,0.00,0.00,423485,2018,Leprosy
Loei,1,0.16,0,0.00,0.00,642220,2018,Leprosy
Nakhon Phanom,1,0.14,0,0.00,0.00,718406,2018,Leprosy
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,511878,2018,Leprosy
Nong Khai,1,0.19,0,0.00,0.00,521995,2018,Leprosy
Sakon Nakhon,0,0.00,0,0.00,0.00,1150876,2018,Leprosy
Udon Thani,0,0.00,0,0.00,0.00,1584878,2018,Leprosy
ZONE:09,0,0.00,0,0.00,0.00,6772779,2018,Leprosy
Buri Ram,0,0.00,0,0.00,0.00,1593378,2018,Leprosy
Chaiyaphum,0,0.00,0,0.00,0.00,1139067,2018,Leprosy
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2642815,2018,Leprosy
Surin,0,0.00,0,0.00,0.00,1397519,2018,Leprosy
ZONE:10,10,0.22,0,0.00,0.00,4613643,2018,Leprosy
Amnat Charoen,0,0.00,0,0.00,0.00,378363,2018,Leprosy
Mukdahan,0,0.00,0,0.00,0.00,351532,2018,Leprosy
Si Sa Ket,9,0.61,0,0.00,0.00,1472521,2018,Leprosy
Ubon Ratchathani,0,0.00,0,0.00,0.00,1872091,2018,Leprosy
Yasothon,1,0.19,0,0.00,0.00,539136,2018,Leprosy
ZONE:11,0,0.00,0,0.00,0.00,4466673,2018,Leprosy
Chumphon,0,0.00,0,0.00,0.00,510307,2018,Leprosy
Krabi,0,0.00,0,0.00,0.00,471754,2018,Leprosy
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1558958,2018,Leprosy
Phangnga,0,0.00,0,0.00,0.00,267866,2018,Leprosy
Phuket,0,0.00,0,0.00,0.00,406113,2018,Leprosy
Ranong,0,0.00,0,0.00,0.00,191134,2018,Leprosy
Surat Thani,0,0.00,0,0.00,0.00,1060541,2018,Leprosy
ZONE:12,1,0.02,0,0.00,0.00,4960215,2018,Leprosy
Narathiwat,0,0.00,0,0.00,0.00,799357,2018,Leprosy
Pattani,0,0.00,0,0.00,0.00,713937,2018,Leprosy
Phatthalung,0,0.00,0,0.00,0.00,524951,2018,Leprosy
Satun,0,0.00,0,0.00,0.00,320637,2018,Leprosy
Songkhla,1,0.07,0,0.00,0.00,1428429,2018,Leprosy
Trang,0,0.00,0,0.00,0.00,643093,2018,Leprosy
Yala,0,0.00,0,0.00,0.00,529811,2018,Leprosy
ZONE:13,0,0.00,0,0.00,0.00,5679532,2018,Leprosy
Bangkok,0,0.00,0,0.00,0.00,5679532,2018,Leprosy
Total,34,0.05,0,0.00,0.00,66171439,2022,Leprosy
ZONE:01,3,0.05,0,0.00,0.00,5874503,2022,Leprosy
Chiang Mai,2,0.11,0,0.00,0.00,1789385,2022,Leprosy
Chiang Rai,0,0.00,0,0.00,0.00,1298425,2022,Leprosy
Lampang,0,0.00,0,0.00,0.00,724678,2022,Leprosy
Lamphun,0,0.00,0,0.00,0.00,401139,2022,Leprosy
Mae Hong Son,0,0.00,0,0.00,0.00,285916,2022,Leprosy
Nan,0,0.00,0,0.00,0.00,475875,2022,Leprosy
Phayao,0,0.00,0,0.00,0.00,464505,2022,Leprosy
Phrae,1,0.23,0,0.00,0.00,434580,2022,Leprosy
ZONE:02,4,0.11,0,0.00,0.00,3533839,2022,Leprosy
Phetchabun,3,0.31,0,0.00,0.00,978372,2022,Leprosy
Phitsanulok,0,0.00,0,0.00,0.00,847384,2022,Leprosy
Sukhothai,0,0.00,0,0.00,0.00,585352,2022,Leprosy
Tak,1,0.15,0,0.00,0.00,676583,2022,Leprosy
Uttaradit,0,0.00,0,0.00,0.00,446148,2022,Leprosy
ZONE:03,1,0.03,0,0.00,0.00,2922114,2022,Leprosy
Chai Nat,1,0.31,0,0.00,0.00,320432,2022,Leprosy
Kamphaeng Phet,0,0.00,0,0.00,0.00,712143,2022,Leprosy
Nakhon Sawan,0,0.00,0,0.00,0.00,1035028,2022,Leprosy
Phichit,0,0.00,0,0.00,0.00,529395,2022,Leprosy
Uthai Thani,0,0.00,0,0.00,0.00,325116,2022,Leprosy
ZONE:04,0,0.00,0,0.00,0.00,5422367,2022,Leprosy
Ang Thong,0,0.00,0,0.00,0.00,274763,2022,Leprosy
Lop Buri,0,0.00,0,0.00,0.00,739473,2022,Leprosy
Nakhon Nayok,0,0.00,0,0.00,0.00,260433,2022,Leprosy
Nonthaburi,0,0.00,0,0.00,0.00,1288637,2022,Leprosy
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,820512,2022,Leprosy
Pathum Thani,0,0.00,0,0.00,0.00,1190060,2022,Leprosy
Saraburi,0,0.00,0,0.00,0.00,643963,2022,Leprosy
Sing Buri,0,0.00,0,0.00,0.00,204526,2022,Leprosy
ZONE:05,3,0.06,0,0.00,0.00,5333543,2022,Leprosy
Kanchanaburi,0,0.00,0,0.00,0.00,894054,2022,Leprosy
Nakhon Pathom,0,0.00,0,0.00,0.00,922171,2022,Leprosy
Phetchaburi,0,0.00,0,0.00,0.00,482875,2022,Leprosy
Prachuap Khiri Khan,1,0.18,0,0.00,0.00,553171,2022,Leprosy
Ratchaburi,0,0.00,0,0.00,0.00,868281,2022,Leprosy
Samut Sakhon,0,0.00,0,0.00,0.00,586789,2022,Leprosy
Samut Songkhram,0,0.00,0,0.00,0.00,190842,2022,Leprosy
Suphan Buri,2,0.24,0,0.00,0.00,835360,2022,Leprosy
ZONE:06,4,0.06,0,0.00,0.00,6237892,2022,Leprosy
Chachoengsao,0,0.00,0,0.00,0.00,724178,2022,Leprosy
Chanthaburi,1,0.19,0,0.00,0.00,536557,2022,Leprosy
Chon Buri,0,0.00,0,0.00,0.00,1583672,2022,Leprosy
Prachin Buri,1,0.20,0,0.00,0.00,495325,2022,Leprosy
Rayong,0,0.00,0,0.00,0.00,751343,2022,Leprosy
Sa Kaeo,0,0.00,0,0.00,0.00,561992,2022,Leprosy
Samut Prakan,1,0.07,0,0.00,0.00,1356449,2022,Leprosy
Trat,1,0.44,0,0.00,0.00,228376,2022,Leprosy
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",14/6/2566,,,,,,2022,Leprosy
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand",2565(2022),Leprosy,35,,,,2022,Leprosy
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2022,Leprosy
/100000  Pop.,/100000  pop.,ประชากร,,,,,2022,Leprosy
ZONE:07,0,0.00,0,0.00,0.00,5010756,2022,Leprosy
Kalasin,0,0.00,0,0.00,0.00,975570,2022,Leprosy
Khon Kaen,0,0.00,0,0.00,0.00,1790863,2022,Leprosy
Maha Sarakham,0,0.00,0,0.00,0.00,948310,2022,Leprosy
Roi Et,0,0.00,0,0.00,0.00,1296013,2022,Leprosy
ZONE:08,2,0.04,0,0.00,0.00,5516407,2022,Leprosy
Bungkan,0,0.00,0,0.00,0.00,421995,2022,Leprosy
Loei,0,0.00,0,0.00,0.00,638732,2022,Leprosy
Nakhon Phanom,1,0.14,0,0.00,0.00,717040,2022,Leprosy
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,509001,2022,Leprosy
Nong Khai,1,0.19,0,0.00,0.00,516843,2022,Leprosy
Sakon Nakhon,0,0.00,0,0.00,0.00,1146286,2022,Leprosy
Udon Thani,0,0.00,0,0.00,0.00,1566510,2022,Leprosy
ZONE:09,1,0.01,0,0.00,0.00,6712454,2022,Leprosy
Buri Ram,1,0.06,0,0.00,0.00,1579805,2022,Leprosy
Chaiyaphum,0,0.00,0,0.00,0.00,1122265,2022,Leprosy
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2634154,2022,Leprosy
Surin,0,0.00,0,0.00,0.00,1376230,2022,Leprosy
ZONE:10,11,0.24,0,0.00,0.00,4587303,2022,Leprosy
Amnat Charoen,0,0.00,0,0.00,0.00,376350,2022,Leprosy
Mukdahan,0,0.00,0,0.00,0.00,351484,2022,Leprosy
Si Sa Ket,10,0.69,0,0.00,0.00,1457556,2022,Leprosy
Ubon Ratchathani,1,0.05,0,0.00,0.00,1868519,2022,Leprosy
Yasothon,0,0.00,0,0.00,0.00,533394,2022,Leprosy
ZONE:11,1,0.02,0,0.00,0.00,4492012,2022,Leprosy
Chumphon,0,0.00,0,0.00,0.00,509479,2022,Leprosy
Krabi,0,0.00,0,0.00,0.00,479351,2022,Leprosy
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1549344,2022,Leprosy
Phangnga,0,0.00,0,0.00,0.00,268016,2022,Leprosy
Phuket,1,0.24,0,0.00,0.00,418785,2022,Leprosy
Ranong,0,0.00,0,0.00,0.00,194573,2022,Leprosy
Surat Thani,0,0.00,0,0.00,0.00,1072464,2022,Leprosy
ZONE:12,4,0.08,0,0.00,0.00,5000255,2022,Leprosy
Narathiwat,1,0.12,0,0.00,0.00,809660,2022,Leprosy
Pattani,0,0.00,0,0.00,0.00,729581,2022,Leprosy
Phatthalung,1,0.19,0,0.00,0.00,522541,2022,Leprosy
Satun,0,0.00,0,0.00,0.00,324835,2022,Leprosy
Songkhla,0,0.00,0,0.00,0.00,1431536,2022,Leprosy
Trang,1,0.16,0,0.00,0.00,639788,2022,Leprosy
Yala,1,0.18,0,0.00,0.00,542314,2022,Leprosy
ZONE:13,0,0.00,0,0.00,0.00,5527994,2022,Leprosy
Bangkok,0,0.00,0,0.00,0.00,5527994,2022,Leprosy
Total,66,0.10,0,0.00,0.00,66060027,2017,Leprosy
ZONE:01,4,0.07,0,0.00,0.00,5864232,2017,Leprosy
Chiang Mai,3,0.17,0,0.00,0.00,1741301,2017,Leprosy
Chiang Rai,0,0.00,0,0.00,0.00,1285080,2017,Leprosy
Lampang,0,0.00,0,0.00,0.00,747699,2017,Leprosy
Lamphun,0,0.00,0,0.00,0.00,405959,2017,Leprosy
Mae Hong Son,0,0.00,0,0.00,0.00,277486,2017,Leprosy
Nan,1,0.21,0,0.00,0.00,479877,2017,Leprosy
Phayao,0,0.00,0,0.00,0.00,478144,2017,Leprosy
Phrae,0,0.00,0,0.00,0.00,448686,2017,Leprosy
ZONE:02,25,0.70,0,0.00,0.00,3556376,2017,Leprosy
Phetchabun,2,0.20,0,0.00,0.00,995277,2017,Leprosy
Phitsanulok,13,1.50,0,0.00,0.00,865564,2017,Leprosy
Sukhothai,0,0.00,0,0.00,0.00,599775,2017,Leprosy
Tak,10,1.57,0,0.00,0.00,638115,2017,Leprosy
Uttaradit,0,0.00,0,0.00,0.00,457645,2017,Leprosy
ZONE:03,2,0.07,0,0.00,0.00,2998104,2017,Leprosy
Chai Nat,0,0.00,0,0.00,0.00,330077,2017,Leprosy
Kamphaeng Phet,0,0.00,0,0.00,0.00,729337,2017,Leprosy
Nakhon Sawan,1,0.09,0,0.00,0.00,1065895,2017,Leprosy
Phichit,1,0.18,0,0.00,0.00,542674,2017,Leprosy
Uthai Thani,0,0.00,0,0.00,0.00,330121,2017,Leprosy
ZONE:04,0,0.00,0,0.00,0.00,5302492,2017,Leprosy
Ang Thong,0,0.00,0,0.00,0.00,281796,2017,Leprosy
Lop Buri,0,0.00,0,0.00,0.00,757296,2017,Leprosy
Nakhon Nayok,0,0.00,0,0.00,0.00,258850,2017,Leprosy
Nonthaburi,0,0.00,0,0.00,0.00,1220829,2017,Leprosy
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,812086,2017,Leprosy
Pathum Thani,0,0.00,0,0.00,0.00,1120246,2017,Leprosy
Saraburi,0,0.00,0,0.00,0.00,641052,2017,Leprosy
Sing Buri,0,0.00,0,0.00,0.00,210337,2017,Leprosy
ZONE:05,5,0.09,0,0.00,0.00,5295696,2017,Leprosy
Kanchanaburi,0,0.00,0,0.00,0.00,886546,2017,Leprosy
Nakhon Pathom,4,0.44,0,0.00,0.00,908249,2017,Leprosy
Phetchaburi,0,0.00,0,0.00,0.00,481514,2017,Leprosy
Prachuap Khiri Khan,1,0.18,0,0.00,0.00,541756,2017,Leprosy
Ratchaburi,0,0.00,0,0.00,0.00,870769,2017,Leprosy
Samut Sakhon,0,0.00,0,0.00,0.00,562592,2017,Leprosy
Samut Songkhram,0,0.00,0,0.00,0.00,193985,2017,Leprosy
Suphan Buri,0,0.00,0,0.00,0.00,850285,2017,Leprosy
ZONE:06,7,0.12,0,0.00,0.00,6020790,2017,Leprosy
Chachoengsao,0,0.00,0,0.00,0.00,707145,2017,Leprosy
Chanthaburi,1,0.19,0,0.00,0.00,533463,2017,Leprosy
Chon Buri,5,0.33,0,0.00,0.00,1496086,2017,Leprosy
Prachin Buri,0,0.00,0,0.00,0.00,486187,2017,Leprosy
Rayong,1,0.14,0,0.00,0.00,705729,2017,Leprosy
Sa Kaeo,0,0.00,0,0.00,0.00,560478,2017,Leprosy
Samut Prakan,0,0.00,0,0.00,0.00,1302160,2017,Leprosy
Trat,0,0.00,0,0.00,0.00,229542,2017,Leprosy
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",5/4/2561,,,,,,2017,Leprosy
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand 2560  (2017)",Leprosy,35,,,,,2017,Leprosy
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2017,Leprosy
/100000  Pop.,/100000  pop.,ประชากร,,,,,2017,Leprosy
ZONE:07,3,0.06,0,0.00,0.00,5060674,2017,Leprosy
Kalasin,1,0.10,0,0.00,0.00,985619,2017,Leprosy
Khon Kaen,1,0.06,0,0.00,0.00,1803831,2017,Leprosy
Maha Sarakham,1,0.10,0,0.00,0.00,963277,2017,Leprosy
Roi Et,0,0.00,0,0.00,0.00,1307947,2017,Leprosy
ZONE:08,0,0.00,0,0.00,0.00,5541473,2017,Leprosy
Bungkan,0,0.00,0,0.00,0.00,422328,2017,Leprosy
Loei,0,0.00,0,0.00,0.00,640734,2017,Leprosy
Nakhon Phanom,0,0.00,0,0.00,0.00,717451,2017,Leprosy
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,511188,2017,Leprosy
Nong Khai,0,0.00,0,0.00,0.00,521125,2017,Leprosy
Sakon Nakhon,0,0.00,0,0.00,0.00,1147710,2017,Leprosy
Udon Thani,0,0.00,0,0.00,0.00,1580937,2017,Leprosy
ZONE:09,0,0.00,0,0.00,0.00,6760383,2017,Leprosy
Buri Ram,0,0.00,0,0.00,0.00,1589900,2017,Leprosy
Chaiyaphum,0,0.00,0,0.00,0.00,1138778,2017,Leprosy
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2635331,2017,Leprosy
Surin,0,0.00,0,0.00,0.00,1396374,2017,Leprosy
ZONE:10,18,0.39,0,0.00,0.00,4604905,2017,Leprosy
Amnat Charoen,0,0.00,0,0.00,0.00,377614,2017,Leprosy
Mukdahan,0,0.00,0,0.00,0.00,350128,2017,Leprosy
Si Sa Ket,15,1.02,0,0.00,0.00,1471185,2017,Leprosy
Ubon Ratchathani,2,0.11,0,0.00,0.00,1866299,2017,Leprosy
Yasothon,1,0.19,0,0.00,0.00,539679,2017,Leprosy
ZONE:11,0,0.00,0,0.00,0.00,4441086,2017,Leprosy
Chumphon,0,0.00,0,0.00,0.00,508627,2017,Leprosy
Krabi,0,0.00,0,0.00,0.00,467851,2017,Leprosy
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1555957,2017,Leprosy
Phangnga,0,0.00,0,0.00,0.00,266535,2017,Leprosy
Phuket,0,0.00,0,0.00,0.00,398092,2017,Leprosy
Ranong,0,0.00,0,0.00,0.00,189777,2017,Leprosy
Surat Thani,0,0.00,0,0.00,0.00,1054247,2017,Leprosy
ZONE:12,2,0.04,0,0.00,0.00,4929285,2017,Leprosy
Narathiwat,0,0.00,0,0.00,0.00,792961,2017,Leprosy
Pattani,0,0.00,0,0.00,0.00,705379,2017,Leprosy
Phatthalung,0,0.00,0,0.00,0.00,524291,2017,Leprosy
Satun,0,0.00,0,0.00,0.00,318655,2017,Leprosy
Songkhla,1,0.07,0,0.00,0.00,1420834,2017,Leprosy
Trang,1,0.16,0,0.00,0.00,642377,2017,Leprosy
Yala,0,0.00,0,0.00,0.00,524788,2017,Leprosy
ZONE:13,0,0.00,0,0.00,0.00,5684531,2017,Leprosy
Bangkok,0,0.00,0,0.00,0.00,5684531,2017,Leprosy
Total,35,0.05,0,0.00,0.00,64955313,2014,Leprosy
ZONE:00,0,0.00,0,0.00,0.00,5689268,2014,Leprosy
Bangkok,0,0.00,0,0.00,0.00,5689268,2014,Leprosy
ZONE:01,1,0.02,0,0.00,0.00,5704200,2014,Leprosy
Chiang Mai,1,0.06,0,0.00,0.00,1672586,2014,Leprosy
Chiang Rai,0,0.00,0,0.00,0.00,1206180,2014,Leprosy
Lampang,0,0.00,0,0.00,0.00,753937,2014,Leprosy
Lamphun,0,0.00,0,0.00,0.00,405368,2014,Leprosy
Mae Hong Son,0,0.00,0,0.00,0.00,247364,2014,Leprosy
Nan,0,0.00,0,0.00,0.00,478088,2014,Leprosy
Phayao,0,0.00,0,0.00,0.00,485599,2014,Leprosy
Phrae,0,0.00,0,0.00,0.00,455078,2014,Leprosy
ZONE:02,2,0.06,0,0.00,0.00,3452021,2014,Leprosy
Phetchabun,2,0.20,0,0.00,0.00,995102,2014,Leprosy
Phitsanulok,0,0.00,0,0.00,0.00,857682,2014,Leprosy
Sukhothai,0,0.00,0,0.00,0.00,602586,2014,Leprosy
Tak,0,0.00,0,0.00,0.00,535953,2014,Leprosy
Uttaradit,0,0.00,0,0.00,0.00,460698,2014,Leprosy
ZONE:03,0,0.00,0,0.00,0.00,3012608,2014,Leprosy
Chai Nat,0,0.00,0,0.00,0.00,332526,2014,Leprosy
Kamphaeng Phet,0,0.00,0,0.00,0.00,729076,2014,Leprosy
Nakhon Sawan,0,0.00,0,0.00,0.00,1072949,2014,Leprosy
Phichit,0,0.00,0,0.00,0.00,548199,2014,Leprosy
Uthai Thani,0,0.00,0,0.00,0.00,329858,2014,Leprosy
ZONE:04,0,0.00,0,0.00,0.00,5171756,2014,Leprosy
Ang Thong,0,0.00,0,0.00,0.00,283650,2014,Leprosy
Lop Buri,0,0.00,0,0.00,0.00,758188,2014,Leprosy
Nakhon Nayok,0,0.00,0,0.00,0.00,256693,2014,Leprosy
Nonthaburi,0,0.00,0,0.00,0.00,1165070,2014,Leprosy
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,800785,2014,Leprosy
Pathum Thani,0,0.00,0,0.00,0.00,1063608,2014,Leprosy
Saraburi,0,0.00,0,0.00,0.00,631338,2014,Leprosy
Sing Buri,0,0.00,0,0.00,0.00,212424,2014,Leprosy
ZONE:05,0,0.00,0,0.00,0.00,5147569,2014,Leprosy
Kanchanaburi,0,0.00,0,0.00,0.00,845540,2014,Leprosy
Nakhon Pathom,0,0.00,0,0.00,0.00,886627,2014,Leprosy
Phetchaburi,0,0.00,0,0.00,0.00,472640,2014,Leprosy
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,522689,2014,Leprosy
Ratchaburi,0,0.00,0,0.00,0.00,851689,2014,Leprosy
Samut Sakhon,0,0.00,0,0.00,0.00,525672,2014,Leprosy
Samut Songkhram,0,0.00,0,0.00,0.00,194153,2014,Leprosy
Suphan Buri,0,0.00,0,0.00,0.00,848559,2014,Leprosy
ZONE:06,3,0.05,0,0.00,0.00,5797595,2014,Leprosy
Chachoengsao,0,0.00,0,0.00,0.00,692852,2014,Leprosy
Chanthaburi,0,0.00,0,0.00,0.00,525805,2014,Leprosy
Chon Buri,2,0.14,0,0.00,0.00,1405889,2014,Leprosy
Prachin Buri,0,0.00,0,0.00,0.00,477741,2014,Leprosy
Rayong,1,0.15,0,0.00,0.00,667806,2014,Leprosy
Sa Kaeo,0,0.00,0,0.00,0.00,551562,2014,Leprosy
