Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Zone:6,2184,66.09,0,0.0,3304766,2003,Influenza
Kanchanaburi,498,62.28,0,0.0,799588,2003,Influenza
Nakhon Pathom,416,51.54,0,0.0,807180,2003,Influenza
Ratchaburi,990,118.99,0,0.0,832005,2003,Influenza
Suphan Buri,280,32.33,0,0.0,865993,2003,Influenza
Zone:7,1149,71.72,0,0.0,1602142,2003,Influenza
Phetchaburi,446,96.63,0,0.0,461539,2003,Influenza
Prachuap Khiri Khan,216,44.04,0,0.0,490479,2003,Influenza
Samut Sakhon,67,15.04,0,0.0,445557,2003,Influenza
Samut Songkhram,420,205.31,0,0.0,204567,2003,Influenza
Zone:8,862,29.39,0,0.0,2933038,2003,Influenza
Chachoengsao,378,58.05,0,0.0,651130,2003,Influenza
Nakhon Nayok,36,14.32,0,0.0,251471,2003,Influenza
Prachin Buri,288,63.52,0,0.0,453379,2003,Influenza
Sa Kaeo,54,9.99,0,0.0,540274,2003,Influenza
Samut Prakan,106,10.22,0,0.0,1036784,2003,Influenza
Zone:9,1675,68.96,0,0.0,2429107,2003,Influenza
Chanthaburi,793,155.86,0,0.0,508799,2003,Influenza
Chon Buri,422,36.9,0,0.0,1143498,2003,Influenza
Rayong,434,78.67,0,0.0,551652,2003,Influenza
Trat,26,11.55,0,0.0,225158,2003,Influenza
North-Eastern Region,7468,34.52,0,0.0,21634442,2003,Influenza
Zone:10,850,23.75,0,0.0,3579272,2003,Influenza
Loei,87,13.81,0,0.0,629836,2003,Influenza
Nong Bua Lam Phu,160,32.05,0,0.0,499257,2003,Influenza
Nong Khai,70,7.68,0,0.0,911409,2003,Influenza
Udon Thani,533,34.64,0,0.0,1538770,2003,Influenza
Zone:11,454,14.38,0,0.0,3157810,2003,Influenza
Kalasin,130,13.1,0,0.0,992407,2003,Influenza
Mukdahan,58,17.13,0,0.0,338675,2003,Influenza
Nakhon Phanom,186,25.98,0,0.0,715991,2003,Influenza
Sakon Nakhon,80,7.2,0,0.0,1110737,2003,Influenza
Zone:12,1114,27.61,0,0.0,4035398,2003,Influenza
Khon Kaen,242,13.68,0,0.0,1769124,2003,Influenza
Maha Sarakham,395,41.86,0,0.0,943647,2003,Influenza
Roi Et,477,36.06,0,0.0,1322627,2003,Influenza
Zone:13,2542,38.07,0,0.0,6676759,2003,Influenza
Buri Ram,897,57.87,0,0.0,1549894,2003,Influenza
Chaiyaphum,391,34.37,0,0.0,1137725,2003,Influenza
Nakhon Ratchasima,513,19.84,0,0.0,2586146,2003,Influenza
Surin,741,52.82,0,0.0,1402994,2003,Influenza
Zone:14,2508,59.93,0,0.0,4185203,2003,Influenza
Amnat Charoen,107,28.88,0,0.0,370494,2003,Influenza
Si Sa Ket,1703,116.46,0,0.0,1462254,2003,Influenza
Ubon Ratchathani,532,29.57,0,0.0,1799048,2003,Influenza
Yasothon,166,30.0,0,0.0,553407,2003,Influenza
South Region,9942,117.55,0,0.0,8457878,2003,Influenza
Zone:15,2808,179.23,0,0.0,1566662,2003,Influenza
Chumphon,176,37.02,0,0.0,475467,2003,Influenza
Ranong,88,53.89,0,0.0,163298,2003,Influenza
Surat Thani,2544,274.17,0,0.0,927897,2003,Influenza
Zone:16,3065,115.99,0,0.0,2642568,2003,Influenza
Nakhon Si Thammarat,960,62.64,0,0.0,1532483,2003,Influenza
Phatthalung,355,70.36,0,0.0,504526,2003,Influenza
Trang,1750,288.99,0,0.0,605559,2003,Influenza
Zone:17,1222,136.43,0,0.0,895704,2003,Influenza
Krabi,819,214.86,0,0.0,381184,2003,Influenza
Phangnga,239,99.56,0,0.0,240062,2003,Influenza
Phuket,164,59.75,0,0.0,274458,2003,Influenza
Zone:18,1611,89.6,0,0.0,1797937,2003,Influenza
Narathiwat,997,141.6,0,0.0,704096,2003,Influenza
Pattani,367,58.14,0,0.0,631288,2003,Influenza
Yala,247,53.4,0,0.0,462553,2003,Influenza
Zone:19,1236,79.49,0,0.0,1555007,2003,Influenza
Satun,258,94.77,0,0.0,272252,2003,Influenza
Songkhla,978,76.24,0,0.0,1282755,2003,Influenza
Total,21351,34.15,0,0.0,62526710,2004,Influenza
North Region,3378,28.23,0,0.0,11965439,2004,Influenza
Zone:1,2058,35.98,0,0.0,5720315,2004,Influenza
Chiang Mai,524,32.41,0,0.0,1616995,2004,Influenza
Chiang Rai,554,45.61,0,0.0,1214659,2004,Influenza
Lampang,79,10.02,0,0.0,788071,2004,Influenza
Lamphun,145,35.63,0,0.0,406911,2004,Influenza
Mae Hong Son,118,48.97,0,0.0,240988,2004,Influenza
Nan,428,89.17,0,0.0,479968,2004,Influenza
Phayao,179,36.17,0,0.0,494926,2004,Influenza
Phrae,31,6.49,0,0.0,477797,2004,Influenza
Zone:2,763,21.92,0,0.0,3480797,2004,Influenza
Phetchabun,297,28.93,0,0.0,1026733,2004,Influenza
Phitsanulok,86,10.07,0,0.0,854440,2004,Influenza
Sukhothai,89,14.44,0,0.0,616536,2004,Influenza
Tak,270,53.22,0,0.0,507296,2004,Influenza
Uttaradit,21,4.41,0,0.0,475792,2004,Influenza
Zone:3,557,20.15,0,0.0,2764327,2004,Influenza
Kamphaeng Phet,170,22.66,0,0.0,750331,2004,Influenza
Nakhon Sawan,249,22.59,0,0.0,1102099,2004,Influenza
Phichit,28,4.83,0,0.0,579155,2004,Influenza
Uthai Thani,110,33.06,0,0.0,332742,2004,Influenza
Central Region,6986,33.86,0,0.0,20631429,2004,Influenza
Bangkok,942,16.41,0,0.0,5739370,2004,Influenza
Zone:4,604,22.2,0,0.0,2721016,2004,Influenza
Ang Thong,63,21.96,0,0.0,286896,2004,Influenza
Nonthaburi,360,38.56,0,0.0,933591,2004,Influenza
P.Nakhon S.Ayutthaya,95,12.74,0,0.0,745828,2004,Influenza
Pathum Thani,86,11.4,0,0.0,754701,2004,Influenza
Zone:5,396,20.45,0,0.0,1936502,2004,Influenza
Chai Nat,18,5.21,0,0.0,345355,2004,Influenza
Lop Buri,196,25.82,0,0.0,759000,2004,Influenza
Saraburi,49,8.02,0,0.0,610722,2004,Influenza
Sing Buri,133,60.07,0,0.0,221425,2004,Influenza
Zone:6,1715,52.16,0,0.0,3287786,2004,Influenza
Kanchanaburi,422,52.5,0,0.0,803802,2004,Influenza
Nakhon Pathom,407,50.55,0,0.0,805210,2004,Influenza
Ratchaburi,741,89.88,0,0.0,824406,2004,Influenza
Suphan Buri,145,16.97,0,0.0,854368,2004,Influenza
Zone:7,951,59.9,0,0.0,1587519,2004,Influenza
Phetchaburi,368,80.63,0,0.0,456384,2004,Influenza
Prachuap Khiri Khan,212,43.61,0,0.0,486084,2004,Influenza
Samut Sakhon,64,14.37,0,0.0,445443,2004,Influenza
Samut Songkhram,307,153.8,0,0.0,199608,2004,Influenza
Zone:8,809,27.57,0,0.0,2934598,2004,Influenza
Chachoengsao,296,45.68,0,0.0,647967,2004,Influenza
Nakhon Nayok,51,20.38,0,0.0,250235,2004,Influenza
Prachin Buri,339,75.34,0,0.0,449940,2004,Influenza
Sa Kaeo,50,9.28,0,0.0,538823,2004,Influenza
Samut Prakan,73,6.97,0,0.0,1047633,2004,Influenza
Zone:9,1569,64.71,0,0.0,2424638,2004,Influenza
Chanthaburi,639,127.09,0,0.0,502794,2004,Influenza
Chon Buri,428,37.22,0,0.0,1150048,2004,Influenza
Rayong,402,73.05,0,0.0,550310,2004,Influenza
Trat,100,45.15,0,0.0,221486,2004,Influenza
North-Eastern Region,4627,21.56,0,0.0,21463567,2004,Influenza
Zone:10,622,17.52,0,0.0,3549364,2004,Influenza
Loei,110,17.82,0,0.0,617280,2004,Influenza
Nong Bua Lam Phu,52,10.46,0,0.0,497298,2004,Influenza
Nong Khai,27,2.99,0,0.0,904499,2004,Influenza
Udon Thani,433,28.3,0,0.0,1530287,2004,Influenza
Zone:11,287,9.18,0,0.0,3127236,2004,Influenza
Kalasin,76,7.73,0,0.0,982947,2004,Influenza
Mukdahan,25,7.44,0,0.0,335819,2004,Influenza
Nakhon Phanom,106,15.13,0,0.0,700800,2004,Influenza
Sakon Nakhon,80,7.22,0,0.0,1107670,2004,Influenza
Zone:12,545,13.58,0,0.0,4012215,2004,Influenza
Khon Kaen,176,10.02,0,0.0,1756177,2004,Influenza
Maha Sarakham,237,25.22,0,0.0,939718,2004,Influenza
Roi Et,132,10.03,0,0.0,1316320,2004,Influenza
Zone:13,2291,34.6,0,0.0,6621384,2004,Influenza
Buri Ram,862,56.01,0,0.0,1539135,2004,Influenza
Chaiyaphum,146,12.94,0,0.0,1128031,2004,Influenza
Nakhon Ratchasima,270,10.53,0,0.0,2565197,2004,Influenza
Surin,1013,72.93,0,0.0,1389021,2004,Influenza
Zone:14,882,21.24,0,0.0,4153368,2004,Influenza
Amnat Charoen,33,8.94,0,0.0,369071,2004,Influenza
Si Sa Ket,485,33.38,0,0.0,1452971,2004,Influenza
Ubon Ratchathani,220,12.33,0,0.0,1784192,2004,Influenza
Yasothon,144,26.32,0,0.0,547134,2004,Influenza
South Region,6360,75.12,0,0.0,8466275,2004,Influenza
Zone:15,1536,97.13,0,0.0,1581379,2004,Influenza
Chumphon,99,20.86,0,0.0,474592,2004,Influenza
Ranong,39,22.95,0,0.0,169904,2004,Influenza
Surat Thani,1398,149.22,0,0.0,936883,2004,Influenza
Zone:16,2132,81.4,0,0.0,2619221,2004,Influenza
Nakhon Si Thammarat,1018,67.16,0,0.0,1515708,2004,Influenza
Phatthalung,196,39.09,0,0.0,501447,2004,Influenza
Trang,918,152.47,0,0.0,602066,2004,Influenza
Zone:17,733,80.71,0,0.0,908170,2004,Influenza
Krabi,456,118.11,0,0.0,386084,2004,Influenza
Phangnga,191,79.62,0,0.0,239895,2004,Influenza
Phuket,86,30.48,0,0.0,282191,2004,Influenza
Zone:18,1023,56.96,0,0.0,1795905,2004,Influenza
Narathiwat,569,81.17,0,0.0,701008,2004,Influenza
Pattani,219,34.64,0,0.0,632240,2004,Influenza
Yala,235,50.79,0,0.0,462657,2004,Influenza
Zone:19,936,59.94,0,0.0,1561600,2004,Influenza
Satun,241,88.08,0,0.0,273624,2004,Influenza
Songkhla,695,53.96,0,0.0,1287976,2004,Influenza
Total,21176,34.05,0,0.0,62195878,2005,Influenza
North Region,2922,24.63,0,0.0,11862916,2005,Influenza
Zone:1,1433,25.01,0,0.0,5729312,2005,Influenza
Chiang Mai,435,26.52,0,0.0,1640390,2005,Influenza
Chiang Rai,206,16.89,0,0.0,1219732,2005,Influenza
Lampang,54,6.94,0,0.0,777827,2005,Influenza
Lamphun,64,15.81,0,0.0,404754,2005,Influenza
Mae Hong Son,86,34.58,0,0.0,248672,2005,Influenza
Nan,231,48.33,0,0.0,477917,2005,Influenza
Phayao,243,49.83,0,0.0,487616,2005,Influenza
Phrae,114,24.13,0,0.0,472404,2005,Influenza
Zone:2,688,19.98,0,0.0,3442642,2005,Influenza
Phetchabun,180,17.97,0,0.0,1001820,2005,Influenza
Phitsanulok,197,23.42,0,0.0,841248,2005,Influenza
Sukhothai,88,14.41,0,0.0,610871,2005,Influenza
Tak,192,36.99,0,0.0,519037,2005,Influenza
Uttaradit,31,6.6,0,0.0,469666,2005,Influenza
Zone:3,801,29.77,0,0.0,2690962,2005,Influenza
Kamphaeng Phet,214,29.42,0,0.0,727351,2005,Influenza
Nakhon Sawan,421,39.07,0,0.0,1077634,2005,Influenza
Phichit,95,16.98,0,0.0,559611,2005,Influenza
Uthai Thani,71,21.75,0,0.0,326366,2005,Influenza
Central Region,8101,39.4,0,0.0,20560399,2005,Influenza
Bangkok,1341,23.75,0,0.0,5646543,2005,Influenza
Zone:4,451,16.24,0,0.0,2777019,2005,Influenza
Ang Thong,49,17.29,0,0.0,283373,2005,Influenza
Nonthaburi,296,30.92,0,0.0,957287,2005,Influenza
P.Nakhon S.Ayutthaya,60,8.07,0,0.0,743659,2005,Influenza
Pathum Thani,46,5.8,0,0.0,792700,2005,Influenza
Zone:5,1109,58.08,0,0.0,1909368,2005,Influenza
Chai Nat,16,4.69,0,0.0,340812,2005,Influenza
Lop Buri,1001,133.34,0,0.0,750718,2005,Influenza
Saraburi,40,6.68,0,0.0,598905,2005,Influenza
Sing Buri,52,23.75,0,0.0,218933,2005,Influenza
Zone:6,1888,57.52,0,0.0,3282327,2005,Influenza
Kanchanaburi,507,61.96,0,0.0,818218,2005,Influenza
Nakhon Pathom,461,57.37,0,0.0,803489,2005,Influenza
Ratchaburi,807,98.5,0,0.0,819286,2005,Influenza
Suphan Buri,113,13.43,0,0.0,841334,2005,Influenza
Zone:7,988,62.6,0,0.0,1578246,2005,Influenza
Phetchaburi,466,102.98,0,0.0,452506,2005,Influenza
Prachuap Khiri Khan,260,53.8,0,0.0,483243,2005,Influenza
Samut Sakhon,52,11.62,0,0.0,447353,2005,Influenza
Samut Songkhram,210,107.61,0,0.0,195144,2005,Influenza
Zone:8,482,16.38,0,0.0,2943051,2005,Influenza
Chachoengsao,214,33.15,0,0.0,645521,2005,Influenza
Nakhon Nayok,37,14.82,0,0.0,249686,2005,Influenza
Prachin Buri,115,25.68,0,0.0,447783,2005,Influenza
Sa Kaeo,62,11.55,0,0.0,536591,2005,Influenza
Samut Prakan,54,5.08,0,0.0,1063470,2005,Influenza
Zone:9,1842,75.99,0,0.0,2423845,2005,Influenza
Chanthaburi,739,148.97,0,0.0,496081,2005,Influenza
Chon Buri,463,39.99,0,0.0,1157709,2005,Influenza
Rayong,611,110.79,0,0.0,551512,2005,Influenza
Trat,29,13.27,0,0.0,218543,2005,Influenza
North-Eastern Region,3997,18.77,0,0.0,21297778,2005,Influenza
Zone:10,636,18.05,0,0.0,3524138,2005,Influenza
Loei,146,23.88,0,0.0,611448,2005,Influenza
Nong Bua Lam Phu,45,9.08,0,0.0,495626,2005,Influenza
Nong Khai,59,6.59,0,0.0,895911,2005,Influenza
Udon Thani,386,25.38,0,0.0,1521153,2005,Influenza
Zone:11,623,20.09,0,0.0,3101003,2005,Influenza
Kalasin,72,7.4,0,0.0,972425,2005,Influenza
Mukdahan,26,7.8,0,0.0,333338,2005,Influenza
Nakhon Phanom,388,56.04,0,0.0,692377,2005,Influenza
Sakon Nakhon,137,12.42,0,0.0,1102863,2005,Influenza
Zone:12,366,9.17,0,0.0,3991075,2005,Influenza
Khon Kaen,145,8.31,0,0.0,1744646,2005,Influenza
Maha Sarakham,161,17.2,0,0.0,935967,2005,Influenza
Roi Et,60,4.58,0,0.0,1310462,2005,Influenza
Zone:13,1237,18.85,0,0.0,6560991,2005,Influenza
Buri Ram,454,29.72,0,0.0,1527846,2005,Influenza
Chaiyaphum,105,9.4,0,0.0,1117026,2005,Influenza
Nakhon Ratchasima,249,9.79,0,0.0,2543054,2005,Influenza
Surin,429,31.24,0,0.0,1373065,2005,Influenza
Zone:14,1135,27.54,0,0.0,4120571,2005,Influenza
Amnat Charoen,20,5.43,0,0.0,368153,2005,Influenza
Si Sa Ket,385,26.7,0,0.0,1442190,2005,Influenza
Ubon Ratchathani,324,18.32,0,0.0,1768935,2005,Influenza
Yasothon,406,75.01,0,0.0,541293,2005,Influenza
South Region,6156,72.64,0,0.0,8474785,2005,Influenza
Zone:15,1198,75.16,0,0.0,1593965,2005,Influenza
Chumphon,82,17.3,0,0.0,473916,2005,Influenza
Ranong,61,34.42,0,0.0,177247,2005,Influenza
Surat Thani,1055,111.9,0,0.0,942802,2005,Influenza
Zone:16,2345,90.16,0,0.0,2600847,2005,Influenza
Nakhon Si Thammarat,776,51.65,0,0.0,1502382,2005,Influenza
Phatthalung,353,70.68,0,0.0,499399,2005,Influenza
Trang,1216,202.98,0,0.0,599066,2005,Influenza
Zone:17,511,55.48,0,0.0,921037,2005,Influenza
Krabi,116,29.61,0,0.0,391709,2005,Influenza
Phangnga,186,77.42,0,0.0,240254,2005,Influenza
Phuket,209,72.3,0,0.0,289074,2005,Influenza
Zone:18,845,47.17,0,0.0,1791264,2005,Influenza
Narathiwat,467,66.99,0,0.0,697150,2005,Influenza
Pattani,259,40.97,0,0.0,632119,2005,Influenza
Yala,119,25.76,0,0.0,461995,2005,Influenza
Zone:19,1257,80.18,0,0.0,1567672,2005,Influenza
Satun,399,144.72,0,0.0,275706,2005,Influenza
Songkhla,858,66.41,0,0.0,1291966,2005,Influenza
Total,17424,27.82,1,0.0,62623416,2006,Influenza
North Region,2447,20.59,0,0.0,11887142,2006,Influenza
Zone:1,954,16.6,0,0.0,5748673,2006,Influenza
Chiang Mai,181,10.94,0,0.0,1654154,2006,Influenza
Chiang Rai,190,15.51,0,0.0,1225386,2006,Influenza
Lampang,64,8.26,0,0.0,775259,2006,Influenza
Lamphun,63,15.55,0,0.0,405146,2006,Influenza
Mae Hong Son,82,32.23,0,0.0,254392,2006,Influenza
Nan,179,37.46,0,0.0,477871,2006,Influenza
Phayao,100,20.55,0,0.0,486554,2006,Influenza
Phrae,95,20.22,0,0.0,469911,2006,Influenza
Zone:2,949,27.52,0,0.0,3448091,2006,Influenza
Phetchabun,243,24.24,0,0.0,1002388,2006,Influenza
Phitsanulok,148,17.56,0,0.0,842739,2006,Influenza
Sukhothai,302,49.54,0,0.0,609591,2006,Influenza
Tak,216,41.15,0,0.0,524938,2006,Influenza
Uttaradit,40,8.54,0,0.0,468435,2006,Influenza
Zone:3,544,20.22,0,0.0,2690378,2006,Influenza
Kamphaeng Phet,104,14.28,0,0.0,728293,2006,Influenza
Nakhon Sawan,170,15.79,0,0.0,1076911,2006,Influenza
Phichit,203,36.36,0,0.0,558314,2006,Influenza
Uthai Thani,67,20.5,0,0.0,326860,2006,Influenza
Central Region,7110,34.14,1,0.0,20825142,2006,Influenza
Bangkok,1159,20.41,0,0.0,5677455,2006,Influenza
Zone:4,259,9.06,0,0.0,2858658,2006,Influenza
Ang Thong,27,9.51,0,0.0,283861,2006,Influenza
Nonthaburi,120,12.17,0,0.0,985669,2006,Influenza
P.Nakhon S.Ayutthaya,91,12.12,0,0.0,750757,2006,Influenza
Pathum Thani,21,2.5,0,0.0,838371,2006,Influenza
Zone:5,290,15.14,0,0.0,1915186,2006,Influenza
Chai Nat,66,19.44,0,0.0,339568,2006,Influenza
Lop Buri,108,14.35,0,0.0,752364,2006,Influenza
Saraburi,60,9.9,0,0.0,605897,2006,Influenza
Sing Buri,56,25.76,0,0.0,217357,2006,Influenza
Zone:6,2228,67.21,0,0.0,3315213,2006,Influenza
Kanchanaburi,880,105.98,0,0.0,830309,2006,Influenza
Nakhon Pathom,471,57.76,0,0.0,815433,2006,Influenza
Ratchaburi,774,93.68,0,0.0,826212,2006,Influenza
Suphan Buri,103,12.21,0,0.0,843259,2006,Influenza
Zone:7,1161,72.64,0,0.0,1598232,2006,Influenza
Phetchaburi,331,72.69,0,0.0,455332,2006,Influenza
Prachuap Khiri Khan,170,34.65,0,0.0,490607,2006,Influenza
Samut Sakhon,503,110.0,0,0.0,457264,2006,Influenza
Samut Songkhram,157,80.5,0,0.0,195029,2006,Influenza
Zone:8,354,11.87,1,0.03,2983258,2006,Influenza
Chachoengsao,173,26.58,1,0.15,650909,2006,Influenza
Nakhon Nayok,17,6.79,0,0.0,250392,2006,Influenza
Prachin Buri,56,12.4,0,0.0,451721,2006,Influenza
Sa Kaeo,58,10.79,0,0.0,537661,2006,Influenza
Samut Prakan,50,4.58,0,0.0,1092575,2006,Influenza
Zone:9,1659,66.97,0,0.0,2477140,2006,Influenza
Chanthaburi,651,130.13,0,0.0,500275,2006,Influenza
Chon Buri,667,56.01,0,0.0,1190861,2006,Influenza
Rayong,293,51.72,0,0.0,566461,2006,Influenza
Trat,48,21.86,0,0.0,219543,2006,Influenza
North-Eastern Region,3064,14.35,0,0.0,21352480,2006,Influenza
Zone:10,486,13.76,0,0.0,3533061,2006,Influenza
Loei,231,37.69,0,0.0,612863,2006,Influenza
Nong Bua Lam Phu,23,4.63,0,0.0,496675,2006,Influenza
Nong Khai,32,3.56,0,0.0,897840,2006,Influenza
Udon Thani,200,13.11,0,0.0,1525683,2006,Influenza
Zone:11,456,14.66,0,0.0,3110390,2006,Influenza
Kalasin,120,12.31,0,0.0,974560,2006,Influenza
Mukdahan,9,2.69,0,0.0,334781,2006,Influenza
Nakhon Phanom,171,24.62,0,0.0,694473,2006,Influenza
Sakon Nakhon,156,14.1,0,0.0,1106576,2006,Influenza
Zone:12,358,8.96,0,0.0,3996666,2006,Influenza
Khon Kaen,192,10.98,0,0.0,1749021,2006,Influenza
Maha Sarakham,144,15.36,0,0.0,937285,2006,Influenza
Roi Et,22,1.68,0,0.0,1310360,2006,Influenza
Zone:13,1322,20.1,0,0.0,6578271,2006,Influenza
Buri Ram,548,35.72,0,0.0,1534076,2006,Influenza
Chaiyaphum,61,5.46,0,0.0,1118040,2006,Influenza
Nakhon Ratchasima,160,6.27,0,0.0,2551176,2006,Influenza
Surin,553,40.22,0,0.0,1374979,2006,Influenza
Zone:14,442,10.69,0,0.0,4134092,2006,Influenza
Amnat Charoen,28,7.59,0,0.0,368863,2006,Influenza
Si Sa Ket,178,12.32,0,0.0,1445230,2006,Influenza
Ubon Ratchathani,203,11.41,0,0.0,1778922,2006,Influenza
Yasothon,33,6.1,0,0.0,541077,2006,Influenza
South Region,4803,56.12,0,0.0,8558652,2006,Influenza
Zone:15,1235,76.69,0,0.0,1610374,2006,Influenza
Chumphon,64,13.41,0,0.0,477364,2006,Influenza
Ranong,47,26.26,0,0.0,178986,2006,Influenza
Surat Thani,1124,117.82,0,0.0,954024,2006,Influenza
Zone:16,1949,74.56,0,0.0,2614100,2006,Influenza
Nakhon Si Thammarat,896,59.44,0,0.0,1507440,2006,Influenza
Phatthalung,309,61.56,0,0.0,501912,2006,Influenza
Trang,744,123.03,0,0.0,604748,2006,Influenza
Zone:17,428,45.56,0,0.0,939424,2006,Influenza
Krabi,104,26.03,0,0.0,399514,2006,Influenza
Phangnga,110,45.19,0,0.0,243419,2006,Influenza
Phuket,214,72.18,0,0.0,296491,2006,Influenza
Zone:18,635,35.18,0,0.0,1805088,2006,Influenza
Narathiwat,428,60.81,0,0.0,703848,2006,Influenza
Pattani,126,19.84,0,0.0,635053,2006,Influenza
Yala,81,17.38,0,0.0,466187,2006,Influenza
Zone:19,556,34.98,0,0.0,1589666,2006,Influenza
Satun,152,54.34,0,0.0,279705,2006,Influenza
Songkhla,404,30.84,0,0.0,1309961,2006,Influenza
Total,18368,29.19,15,0.02,62933515,2007,Influenza
North Region,2118,17.83,3,0.03,11881352,2007,Influenza
Zone:1,886,15.41,0,0.0,5750312,2007,Influenza
Chiang Mai,209,12.58,0,0.0,1661349,2007,Influenza
Chiang Rai,150,12.24,0,0.0,1225364,2007,Influenza
Lampang,54,6.99,0,0.0,772202,2007,Influenza
Lamphun,80,19.74,0,0.0,405361,2007,Influenza
Mae Hong Son,111,43.53,0,0.0,254990,2007,Influenza
Nan,110,23.04,0,0.0,477522,2007,Influenza
Phayao,126,25.9,0,0.0,486399,2007,Influenza
Phrae,46,9.85,0,0.0,467125,2007,Influenza
Zone:2,883,25.63,2,0.06,3445764,2007,Influenza
Phetchabun,161,16.1,0,0.0,999924,2007,Influenza
Phitsanulok,442,52.43,1,0.12,843096,2007,Influenza
Sukhothai,93,15.32,1,0.16,607061,2007,Influenza
Tak,151,28.53,0,0.0,529303,2007,Influenza
Uttaradit,36,7.72,0,0.0,466380,2007,Influenza
Zone:3,349,13.0,1,0.04,2685276,2007,Influenza
Kamphaeng Phet,110,15.13,1,0.14,727158,2007,Influenza
Nakhon Sawan,119,11.07,0,0.0,1074849,2007,Influenza
Phichit,65,11.68,0,0.0,556287,2007,Influenza
Uthai Thani,55,16.82,0,0.0,326982,2007,Influenza
Central Region,8468,40.24,10,0.05,21043273,2007,Influenza
Bangkok,2162,37.89,1,0.02,5706103,2007,Influenza
Zone:4,577,19.68,2,0.07,2932544,2007,Influenza
Ang Thong,32,11.26,0,0.0,284175,2007,Influenza
Nonthaburi,222,21.94,1,0.1,1011624,2007,Influenza
P.Nakhon S.Ayutthaya,108,14.25,1,0.13,757654,2007,Influenza
Pathum Thani,215,24.46,0,0.0,879091,2007,Influenza
Zone:5,307,16.0,2,0.1,1918492,2007,Influenza
Chai Nat,52,15.38,1,0.3,338077,2007,Influenza
Lop Buri,180,23.96,0,0.0,751298,2007,Influenza
Saraburi,45,7.34,1,0.16,612806,2007,Influenza
Sing Buri,30,13.87,0,0.0,216311,2007,Influenza
Zone:6,1992,59.73,0,0.0,3334732,2007,Influenza
Kanchanaburi,1044,125.05,0,0.0,834865,2007,Influenza
Nakhon Pathom,192,23.23,0,0.0,826438,2007,Influenza
Ratchaburi,453,54.57,0,0.0,830184,2007,Influenza
Suphan Buri,303,35.93,0,0.0,843245,2007,Influenza
Zone:7,616,38.22,2,0.12,1611697,2007,Influenza
Phetchaburi,298,65.3,0,0.0,456371,2007,Influenza
Prachuap Khiri Khan,167,33.77,2,0.4,494502,2007,Influenza
Samut Sakhon,14,3.0,0,0.0,466222,2007,Influenza
Samut Songkhram,137,70.4,0,0.0,194602,2007,Influenza
Zone:8,990,32.82,2,0.07,3016265,2007,Influenza
Chachoengsao,97,14.77,0,0.0,656586,2007,Influenza
Nakhon Nayok,34,13.64,0,0.0,249250,2007,Influenza
Prachin Buri,139,30.59,1,0.22,454404,2007,Influenza
Sa Kaeo,51,9.47,0,0.0,538741,2007,Influenza
Samut Prakan,669,59.88,1,0.09,1117284,2007,Influenza
Zone:9,1824,72.28,1,0.04,2523440,2007,Influenza
Chanthaburi,709,140.9,0,0.0,503197,2007,Influenza
Chon Buri,667,54.61,0,0.0,1221369,2007,Influenza
