Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Sing Buri,0,0.0,0,0.0,223039,2003,Tetanus exc.Neo
Zone:6,13,0.39,2,0.06,3304766,2003,Tetanus exc.Neo
Kanchanaburi,1,0.13,0,0.0,799588,2003,Tetanus exc.Neo
Nakhon Pathom,2,0.25,0,0.0,807180,2003,Tetanus exc.Neo
Ratchaburi,6,0.72,2,0.24,832005,2003,Tetanus exc.Neo
Suphan Buri,4,0.46,0,0.0,865993,2003,Tetanus exc.Neo
Zone:7,3,0.19,0,0.0,1602142,2003,Tetanus exc.Neo
Phetchaburi,1,0.22,0,0.0,461539,2003,Tetanus exc.Neo
Prachuap Khiri Khan,1,0.2,0,0.0,490479,2003,Tetanus exc.Neo
Samut Sakhon,0,0.0,0,0.0,445557,2003,Tetanus exc.Neo
Samut Songkhram,1,0.49,0,0.0,204567,2003,Tetanus exc.Neo
Zone:8,12,0.41,0,0.0,2933038,2003,Tetanus exc.Neo
Chachoengsao,4,0.61,0,0.0,651130,2003,Tetanus exc.Neo
Nakhon Nayok,0,0.0,0,0.0,251471,2003,Tetanus exc.Neo
Prachin Buri,3,0.66,0,0.0,453379,2003,Tetanus exc.Neo
Sa Kaeo,4,0.74,0,0.0,540274,2003,Tetanus exc.Neo
Samut Prakan,1,0.1,0,0.0,1036784,2003,Tetanus exc.Neo
Zone:9,11,0.45,2,0.08,2429107,2003,Tetanus exc.Neo
Chanthaburi,3,0.59,0,0.0,508799,2003,Tetanus exc.Neo
Chon Buri,3,0.26,0,0.0,1143498,2003,Tetanus exc.Neo
Rayong,2,0.36,0,0.0,551652,2003,Tetanus exc.Neo
Trat,3,1.33,2,0.89,225158,2003,Tetanus exc.Neo
North-Eastern Region,59,0.27,0,0.0,21634442,2003,Tetanus exc.Neo
Zone:10,6,0.17,0,0.0,3579272,2003,Tetanus exc.Neo
Loei,3,0.48,0,0.0,629836,2003,Tetanus exc.Neo
Nong Bua Lam Phu,1,0.2,0,0.0,499257,2003,Tetanus exc.Neo
Nong Khai,1,0.11,0,0.0,911409,2003,Tetanus exc.Neo
Udon Thani,1,0.06,0,0.0,1538770,2003,Tetanus exc.Neo
Zone:11,5,0.16,0,0.0,3157810,2003,Tetanus exc.Neo
Kalasin,3,0.3,0,0.0,992407,2003,Tetanus exc.Neo
Mukdahan,1,0.3,0,0.0,338675,2003,Tetanus exc.Neo
Nakhon Phanom,0,0.0,0,0.0,715991,2003,Tetanus exc.Neo
Sakon Nakhon,1,0.09,0,0.0,1110737,2003,Tetanus exc.Neo
Zone:12,11,0.27,0,0.0,4035398,2003,Tetanus exc.Neo
Khon Kaen,7,0.4,0,0.0,1769124,2003,Tetanus exc.Neo
Maha Sarakham,1,0.11,0,0.0,943647,2003,Tetanus exc.Neo
Roi Et,3,0.23,0,0.0,1322627,2003,Tetanus exc.Neo
Zone:13,24,0.36,0,0.0,6676759,2003,Tetanus exc.Neo
Buri Ram,8,0.52,0,0.0,1549894,2003,Tetanus exc.Neo
Chaiyaphum,4,0.35,0,0.0,1137725,2003,Tetanus exc.Neo
Nakhon Ratchasima,9,0.35,0,0.0,2586146,2003,Tetanus exc.Neo
Surin,3,0.21,0,0.0,1402994,2003,Tetanus exc.Neo
Zone:14,13,0.31,0,0.0,4185203,2003,Tetanus exc.Neo
Amnat Charoen,0,0.0,0,0.0,370494,2003,Tetanus exc.Neo
Si Sa Ket,10,0.68,0,0.0,1462254,2003,Tetanus exc.Neo
Ubon Ratchathani,3,0.17,0,0.0,1799048,2003,Tetanus exc.Neo
Yasothon,0,0.0,0,0.0,553407,2003,Tetanus exc.Neo
South Region,31,0.37,3,0.04,8457878,2003,Tetanus exc.Neo
Zone:15,7,0.45,0,0.0,1566662,2003,Tetanus exc.Neo
Chumphon,1,0.21,0,0.0,475467,2003,Tetanus exc.Neo
Ranong,0,0.0,0,0.0,163298,2003,Tetanus exc.Neo
Surat Thani,6,0.65,0,0.0,927897,2003,Tetanus exc.Neo
Zone:16,12,0.45,1,0.04,2642568,2003,Tetanus exc.Neo
Nakhon Si Thammarat,10,0.65,1,0.07,1532483,2003,Tetanus exc.Neo
Phatthalung,0,0.0,0,0.0,504526,2003,Tetanus exc.Neo
Trang,2,0.33,0,0.0,605559,2003,Tetanus exc.Neo
Zone:17,4,0.45,1,0.11,895704,2003,Tetanus exc.Neo
Krabi,2,0.52,1,0.26,381184,2003,Tetanus exc.Neo
Phangnga,1,0.42,0,0.0,240062,2003,Tetanus exc.Neo
Phuket,1,0.36,0,0.0,274458,2003,Tetanus exc.Neo
Zone:18,2,0.11,0,0.0,1797937,2003,Tetanus exc.Neo
Narathiwat,0,0.0,0,0.0,704096,2003,Tetanus exc.Neo
Pattani,2,0.32,0,0.0,631288,2003,Tetanus exc.Neo
Yala,0,0.0,0,0.0,462553,2003,Tetanus exc.Neo
Zone:19,6,0.39,1,0.06,1555007,2003,Tetanus exc.Neo
Satun,2,0.73,1,0.37,272252,2003,Tetanus exc.Neo
Songkhla,4,0.31,0,0.0,1282755,2003,Tetanus exc.Neo
Total,199,0.32,9,0.01,62526710,2004,Tetanus exc.Neo
North Region,55,0.46,1,0.01,11965439,2004,Tetanus exc.Neo
Zone:1,22,0.38,0,0.0,5720315,2004,Tetanus exc.Neo
Chiang Mai,5,0.31,0,0.0,1616995,2004,Tetanus exc.Neo
Chiang Rai,6,0.49,0,0.0,1214659,2004,Tetanus exc.Neo
Lampang,7,0.89,0,0.0,788071,2004,Tetanus exc.Neo
Lamphun,1,0.25,0,0.0,406911,2004,Tetanus exc.Neo
Mae Hong Son,0,0.0,0,0.0,240988,2004,Tetanus exc.Neo
Nan,0,0.0,0,0.0,479968,2004,Tetanus exc.Neo
Phayao,1,0.2,0,0.0,494926,2004,Tetanus exc.Neo
Phrae,2,0.42,0,0.0,477797,2004,Tetanus exc.Neo
Zone:2,13,0.37,0,0.0,3480797,2004,Tetanus exc.Neo
Phetchabun,2,0.19,0,0.0,1026733,2004,Tetanus exc.Neo
Phitsanulok,2,0.23,0,0.0,854440,2004,Tetanus exc.Neo
Sukhothai,1,0.16,0,0.0,616536,2004,Tetanus exc.Neo
Tak,2,0.39,0,0.0,507296,2004,Tetanus exc.Neo
Uttaradit,6,1.26,0,0.0,475792,2004,Tetanus exc.Neo
Zone:3,20,0.72,1,0.04,2764327,2004,Tetanus exc.Neo
Kamphaeng Phet,18,2.4,0,0.0,750331,2004,Tetanus exc.Neo
Nakhon Sawan,2,0.18,1,0.09,1102099,2004,Tetanus exc.Neo
Phichit,0,0.0,0,0.0,579155,2004,Tetanus exc.Neo
Uthai Thani,0,0.0,0,0.0,332742,2004,Tetanus exc.Neo
Central Region,38,0.18,2,0.01,20631429,2004,Tetanus exc.Neo
Bangkok,2,0.03,0,0.0,5739370,2004,Tetanus exc.Neo
Zone:4,3,0.11,0,0.0,2721016,2004,Tetanus exc.Neo
Ang Thong,0,0.0,0,0.0,286896,2004,Tetanus exc.Neo
Nonthaburi,1,0.11,0,0.0,933591,2004,Tetanus exc.Neo
P.Nakhon S.Ayutthaya,2,0.27,0,0.0,745828,2004,Tetanus exc.Neo
Pathum Thani,0,0.0,0,0.0,754701,2004,Tetanus exc.Neo
Zone:5,4,0.21,0,0.0,1936502,2004,Tetanus exc.Neo
Chai Nat,0,0.0,0,0.0,345355,2004,Tetanus exc.Neo
Lop Buri,0,0.0,0,0.0,759000,2004,Tetanus exc.Neo
Saraburi,4,0.65,0,0.0,610722,2004,Tetanus exc.Neo
Sing Buri,0,0.0,0,0.0,221425,2004,Tetanus exc.Neo
Zone:6,9,0.27,1,0.03,3287786,2004,Tetanus exc.Neo
Kanchanaburi,2,0.25,1,0.12,803802,2004,Tetanus exc.Neo
Nakhon Pathom,0,0.0,0,0.0,805210,2004,Tetanus exc.Neo
Ratchaburi,2,0.24,0,0.0,824406,2004,Tetanus exc.Neo
Suphan Buri,5,0.59,0,0.0,854368,2004,Tetanus exc.Neo
Zone:7,5,0.31,0,0.0,1587519,2004,Tetanus exc.Neo
Phetchaburi,1,0.22,0,0.0,456384,2004,Tetanus exc.Neo
Prachuap Khiri Khan,1,0.21,0,0.0,486084,2004,Tetanus exc.Neo
Samut Sakhon,2,0.45,0,0.0,445443,2004,Tetanus exc.Neo
Samut Songkhram,1,0.5,0,0.0,199608,2004,Tetanus exc.Neo
Zone:8,5,0.17,1,0.03,2934598,2004,Tetanus exc.Neo
Chachoengsao,0,0.0,0,0.0,647967,2004,Tetanus exc.Neo
Nakhon Nayok,0,0.0,0,0.0,250235,2004,Tetanus exc.Neo
Prachin Buri,3,0.67,1,0.22,449940,2004,Tetanus exc.Neo
Sa Kaeo,2,0.37,0,0.0,538823,2004,Tetanus exc.Neo
Samut Prakan,0,0.0,0,0.0,1047633,2004,Tetanus exc.Neo
Zone:9,10,0.41,0,0.0,2424638,2004,Tetanus exc.Neo
Chanthaburi,2,0.4,0,0.0,502794,2004,Tetanus exc.Neo
Chon Buri,0,0.0,0,0.0,1150048,2004,Tetanus exc.Neo
Rayong,2,0.36,0,0.0,550310,2004,Tetanus exc.Neo
Trat,6,2.71,0,0.0,221486,2004,Tetanus exc.Neo
North-Eastern Region,88,0.41,4,0.02,21463567,2004,Tetanus exc.Neo
Zone:10,19,0.54,1,0.03,3549364,2004,Tetanus exc.Neo
Loei,3,0.49,1,0.16,617280,2004,Tetanus exc.Neo
Nong Bua Lam Phu,0,0.0,0,0.0,497298,2004,Tetanus exc.Neo
Nong Khai,1,0.11,0,0.0,904499,2004,Tetanus exc.Neo
Udon Thani,15,0.98,0,0.0,1530287,2004,Tetanus exc.Neo
Zone:11,12,0.38,1,0.03,3127236,2004,Tetanus exc.Neo
Kalasin,2,0.2,1,0.1,982947,2004,Tetanus exc.Neo
Mukdahan,7,2.08,0,0.0,335819,2004,Tetanus exc.Neo
Nakhon Phanom,1,0.14,0,0.0,700800,2004,Tetanus exc.Neo
Sakon Nakhon,2,0.18,0,0.0,1107670,2004,Tetanus exc.Neo
Zone:12,5,0.12,1,0.02,4012215,2004,Tetanus exc.Neo
Khon Kaen,3,0.17,1,0.06,1756177,2004,Tetanus exc.Neo
Maha Sarakham,2,0.21,0,0.0,939718,2004,Tetanus exc.Neo
Roi Et,0,0.0,0,0.0,1316320,2004,Tetanus exc.Neo
Zone:13,21,0.32,1,0.02,6621384,2004,Tetanus exc.Neo
Buri Ram,3,0.19,0,0.0,1539135,2004,Tetanus exc.Neo
Chaiyaphum,1,0.09,0,0.0,1128031,2004,Tetanus exc.Neo
Nakhon Ratchasima,17,0.66,1,0.04,2565197,2004,Tetanus exc.Neo
Surin,0,0.0,0,0.0,1389021,2004,Tetanus exc.Neo
Zone:14,31,0.75,0,0.0,4153368,2004,Tetanus exc.Neo
Amnat Charoen,2,0.54,0,0.0,369071,2004,Tetanus exc.Neo
Si Sa Ket,16,1.1,0,0.0,1452971,2004,Tetanus exc.Neo
Ubon Ratchathani,10,0.56,0,0.0,1784192,2004,Tetanus exc.Neo
Yasothon,3,0.55,0,0.0,547134,2004,Tetanus exc.Neo
South Region,18,0.21,2,0.02,8466275,2004,Tetanus exc.Neo
Zone:15,2,0.13,1,0.06,1581379,2004,Tetanus exc.Neo
Chumphon,0,0.0,0,0.0,474592,2004,Tetanus exc.Neo
Ranong,1,0.59,1,0.59,169904,2004,Tetanus exc.Neo
Surat Thani,1,0.11,0,0.0,936883,2004,Tetanus exc.Neo
Zone:16,9,0.34,1,0.04,2619221,2004,Tetanus exc.Neo
Nakhon Si Thammarat,7,0.46,1,0.07,1515708,2004,Tetanus exc.Neo
Phatthalung,1,0.2,0,0.0,501447,2004,Tetanus exc.Neo
Trang,1,0.17,0,0.0,602066,2004,Tetanus exc.Neo
Zone:17,2,0.22,0,0.0,908170,2004,Tetanus exc.Neo
Krabi,1,0.26,0,0.0,386084,2004,Tetanus exc.Neo
Phangnga,1,0.42,0,0.0,239895,2004,Tetanus exc.Neo
Phuket,0,0.0,0,0.0,282191,2004,Tetanus exc.Neo
Zone:18,5,0.28,0,0.0,1795905,2004,Tetanus exc.Neo
Narathiwat,0,0.0,0,0.0,701008,2004,Tetanus exc.Neo
Pattani,0,0.0,0,0.0,632240,2004,Tetanus exc.Neo
Yala,5,1.08,0,0.0,462657,2004,Tetanus exc.Neo
Zone:19,0,0.0,0,0.0,1561600,2004,Tetanus exc.Neo
Satun,0,0.0,0,0.0,273624,2004,Tetanus exc.Neo
Songkhla,0,0.0,0,0.0,1287976,2004,Tetanus exc.Neo
Total,166,0.27,12,0.02,62195878,2005,Tetanus exc.Neo
North Region,41,0.35,4,0.03,11862916,2005,Tetanus exc.Neo
Zone:1,22,0.38,1,0.02,5729312,2005,Tetanus exc.Neo
Chiang Mai,3,0.18,1,0.06,1640390,2005,Tetanus exc.Neo
Chiang Rai,10,0.82,0,0.0,1219732,2005,Tetanus exc.Neo
Lampang,3,0.39,0,0.0,777827,2005,Tetanus exc.Neo
Lamphun,0,0.0,0,0.0,404754,2005,Tetanus exc.Neo
Mae Hong Son,0,0.0,0,0.0,248672,2005,Tetanus exc.Neo
Nan,0,0.0,0,0.0,477917,2005,Tetanus exc.Neo
Phayao,4,0.82,0,0.0,487616,2005,Tetanus exc.Neo
Phrae,2,0.42,0,0.0,472404,2005,Tetanus exc.Neo
Zone:2,6,0.17,0,0.0,3442642,2005,Tetanus exc.Neo
Phetchabun,1,0.1,0,0.0,1001820,2005,Tetanus exc.Neo
Phitsanulok,0,0.0,0,0.0,841248,2005,Tetanus exc.Neo
Sukhothai,1,0.16,0,0.0,610871,2005,Tetanus exc.Neo
Tak,1,0.19,0,0.0,519037,2005,Tetanus exc.Neo
Uttaradit,3,0.64,0,0.0,469666,2005,Tetanus exc.Neo
Zone:3,13,0.48,3,0.11,2690962,2005,Tetanus exc.Neo
Kamphaeng Phet,2,0.27,2,0.27,727351,2005,Tetanus exc.Neo
Nakhon Sawan,8,0.74,1,0.09,1077634,2005,Tetanus exc.Neo
Phichit,1,0.18,0,0.0,559611,2005,Tetanus exc.Neo
Uthai Thani,2,0.61,0,0.0,326366,2005,Tetanus exc.Neo
Central Region,16,0.08,4,0.02,20560399,2005,Tetanus exc.Neo
Bangkok,0,0.0,0,0.0,5646543,2005,Tetanus exc.Neo
Zone:4,3,0.11,2,0.07,2777019,2005,Tetanus exc.Neo
Ang Thong,0,0.0,0,0.0,283373,2005,Tetanus exc.Neo
Nonthaburi,0,0.0,0,0.0,957287,2005,Tetanus exc.Neo
P.Nakhon S.Ayutthaya,1,0.13,0,0.0,743659,2005,Tetanus exc.Neo
Pathum Thani,2,0.25,2,0.25,792700,2005,Tetanus exc.Neo
Zone:5,0,0.0,0,0.0,1909368,2005,Tetanus exc.Neo
Chai Nat,0,0.0,0,0.0,340812,2005,Tetanus exc.Neo
Lop Buri,0,0.0,0,0.0,750718,2005,Tetanus exc.Neo
Saraburi,0,0.0,0,0.0,598905,2005,Tetanus exc.Neo
Sing Buri,0,0.0,0,0.0,218933,2005,Tetanus exc.Neo
Zone:6,5,0.15,0,0.0,3282327,2005,Tetanus exc.Neo
Kanchanaburi,2,0.24,0,0.0,818218,2005,Tetanus exc.Neo
Nakhon Pathom,1,0.12,0,0.0,803489,2005,Tetanus exc.Neo
Ratchaburi,1,0.12,0,0.0,819286,2005,Tetanus exc.Neo
Suphan Buri,1,0.12,0,0.0,841334,2005,Tetanus exc.Neo
Zone:7,3,0.19,2,0.13,1578246,2005,Tetanus exc.Neo
Phetchaburi,1,0.22,1,0.22,452506,2005,Tetanus exc.Neo
Prachuap Khiri Khan,0,0.0,0,0.0,483243,2005,Tetanus exc.Neo
Samut Sakhon,0,0.0,0,0.0,447353,2005,Tetanus exc.Neo
Samut Songkhram,2,1.02,1,0.51,195144,2005,Tetanus exc.Neo
Zone:8,1,0.03,0,0.0,2943051,2005,Tetanus exc.Neo
Chachoengsao,1,0.15,0,0.0,645521,2005,Tetanus exc.Neo
Nakhon Nayok,0,0.0,0,0.0,249686,2005,Tetanus exc.Neo
Prachin Buri,0,0.0,0,0.0,447783,2005,Tetanus exc.Neo
Sa Kaeo,0,0.0,0,0.0,536591,2005,Tetanus exc.Neo
Samut Prakan,0,0.0,0,0.0,1063470,2005,Tetanus exc.Neo
Zone:9,4,0.17,0,0.0,2423845,2005,Tetanus exc.Neo
Chanthaburi,0,0.0,0,0.0,496081,2005,Tetanus exc.Neo
Chon Buri,1,0.09,0,0.0,1157709,2005,Tetanus exc.Neo
Rayong,2,0.36,0,0.0,551512,2005,Tetanus exc.Neo
Trat,1,0.46,0,0.0,218543,2005,Tetanus exc.Neo
North-Eastern Region,78,0.37,0,0.0,21297778,2005,Tetanus exc.Neo
Zone:10,31,0.88,0,0.0,3524138,2005,Tetanus exc.Neo
Loei,1,0.16,0,0.0,611448,2005,Tetanus exc.Neo
Nong Bua Lam Phu,0,0.0,0,0.0,495626,2005,Tetanus exc.Neo
Nong Khai,0,0.0,0,0.0,895911,2005,Tetanus exc.Neo
Udon Thani,30,1.97,0,0.0,1521153,2005,Tetanus exc.Neo
Zone:11,12,0.39,0,0.0,3101003,2005,Tetanus exc.Neo
Kalasin,5,0.51,0,0.0,972425,2005,Tetanus exc.Neo
Mukdahan,2,0.6,0,0.0,333338,2005,Tetanus exc.Neo
Nakhon Phanom,0,0.0,0,0.0,692377,2005,Tetanus exc.Neo
Sakon Nakhon,5,0.45,0,0.0,1102863,2005,Tetanus exc.Neo
Zone:12,10,0.25,0,0.0,3991075,2005,Tetanus exc.Neo
Khon Kaen,6,0.34,0,0.0,1744646,2005,Tetanus exc.Neo
Maha Sarakham,2,0.21,0,0.0,935967,2005,Tetanus exc.Neo
Roi Et,2,0.15,0,0.0,1310462,2005,Tetanus exc.Neo
Zone:13,12,0.18,0,0.0,6560991,2005,Tetanus exc.Neo
Buri Ram,0,0.0,0,0.0,1527846,2005,Tetanus exc.Neo
Chaiyaphum,2,0.18,0,0.0,1117026,2005,Tetanus exc.Neo
Nakhon Ratchasima,6,0.24,0,0.0,2543054,2005,Tetanus exc.Neo
Surin,4,0.29,0,0.0,1373065,2005,Tetanus exc.Neo
Zone:14,13,0.32,0,0.0,4120571,2005,Tetanus exc.Neo
Amnat Charoen,0,0.0,0,0.0,368153,2005,Tetanus exc.Neo
Si Sa Ket,7,0.49,0,0.0,1442190,2005,Tetanus exc.Neo
Ubon Ratchathani,5,0.28,0,0.0,1768935,2005,Tetanus exc.Neo
Yasothon,1,0.18,0,0.0,541293,2005,Tetanus exc.Neo
South Region,31,0.37,4,0.05,8474785,2005,Tetanus exc.Neo
Zone:15,8,0.5,1,0.06,1593965,2005,Tetanus exc.Neo
Chumphon,0,0.0,0,0.0,473916,2005,Tetanus exc.Neo
Ranong,6,3.39,1,0.56,177247,2005,Tetanus exc.Neo
Surat Thani,2,0.21,0,0.0,942802,2005,Tetanus exc.Neo
Zone:16,11,0.42,3,0.12,2600847,2005,Tetanus exc.Neo
Nakhon Si Thammarat,6,0.4,3,0.2,1502382,2005,Tetanus exc.Neo
Phatthalung,2,0.4,0,0.0,499399,2005,Tetanus exc.Neo
Trang,3,0.5,0,0.0,599066,2005,Tetanus exc.Neo
Zone:17,4,0.43,0,0.0,921037,2005,Tetanus exc.Neo
Krabi,1,0.26,0,0.0,391709,2005,Tetanus exc.Neo
Phangnga,1,0.42,0,0.0,240254,2005,Tetanus exc.Neo
Phuket,2,0.69,0,0.0,289074,2005,Tetanus exc.Neo
Zone:18,7,0.39,0,0.0,1791264,2005,Tetanus exc.Neo
Narathiwat,1,0.14,0,0.0,697150,2005,Tetanus exc.Neo
Pattani,1,0.16,0,0.0,632119,2005,Tetanus exc.Neo
Yala,5,1.08,0,0.0,461995,2005,Tetanus exc.Neo
Zone:19,1,0.06,0,0.0,1567672,2005,Tetanus exc.Neo
Satun,0,0.0,0,0.0,275706,2005,Tetanus exc.Neo
Songkhla,1,0.08,0,0.0,1291966,2005,Tetanus exc.Neo
Total,143,0.23,11,0.02,62623416,2006,Tetanus exc.Neo
North Region,47,0.4,3,0.03,11887142,2006,Tetanus exc.Neo
Zone:1,26,0.45,2,0.03,5748673,2006,Tetanus exc.Neo
Chiang Mai,8,0.48,0,0.0,1654154,2006,Tetanus exc.Neo
Chiang Rai,10,0.82,2,0.16,1225386,2006,Tetanus exc.Neo
Lampang,4,0.52,0,0.0,775259,2006,Tetanus exc.Neo
Lamphun,1,0.25,0,0.0,405146,2006,Tetanus exc.Neo
Mae Hong Son,0,0.0,0,0.0,254392,2006,Tetanus exc.Neo
Nan,2,0.42,0,0.0,477871,2006,Tetanus exc.Neo
Phayao,0,0.0,0,0.0,486554,2006,Tetanus exc.Neo
Phrae,1,0.21,0,0.0,469911,2006,Tetanus exc.Neo
Zone:2,11,0.32,0,0.0,3448091,2006,Tetanus exc.Neo
Phetchabun,3,0.3,0,0.0,1002388,2006,Tetanus exc.Neo
Phitsanulok,4,0.47,0,0.0,842739,2006,Tetanus exc.Neo
Sukhothai,1,0.16,0,0.0,609591,2006,Tetanus exc.Neo
Tak,0,0.0,0,0.0,524938,2006,Tetanus exc.Neo
Uttaradit,3,0.64,0,0.0,468435,2006,Tetanus exc.Neo
Zone:3,10,0.37,1,0.04,2690378,2006,Tetanus exc.Neo
Kamphaeng Phet,2,0.27,0,0.0,728293,2006,Tetanus exc.Neo
Nakhon Sawan,3,0.28,0,0.0,1076911,2006,Tetanus exc.Neo
Phichit,2,0.36,1,0.18,558314,2006,Tetanus exc.Neo
Uthai Thani,3,0.92,0,0.0,326860,2006,Tetanus exc.Neo
Central Region,32,0.15,5,0.02,20825142,2006,Tetanus exc.Neo
Bangkok,0,0.0,0,0.0,5677455,2006,Tetanus exc.Neo
Zone:4,6,0.21,1,0.03,2858658,2006,Tetanus exc.Neo
Ang Thong,0,0.0,0,0.0,283861,2006,Tetanus exc.Neo
Nonthaburi,0,0.0,0,0.0,985669,2006,Tetanus exc.Neo
P.Nakhon S.Ayutthaya,5,0.67,0,0.0,750757,2006,Tetanus exc.Neo
Pathum Thani,1,0.12,1,0.12,838371,2006,Tetanus exc.Neo
Zone:5,4,0.21,3,0.16,1915186,2006,Tetanus exc.Neo
Chai Nat,2,0.59,2,0.59,339568,2006,Tetanus exc.Neo
Lop Buri,0,0.0,0,0.0,752364,2006,Tetanus exc.Neo
Saraburi,1,0.17,0,0.0,605897,2006,Tetanus exc.Neo
Sing Buri,1,0.46,1,0.46,217357,2006,Tetanus exc.Neo
Zone:6,4,0.12,0,0.0,3315213,2006,Tetanus exc.Neo
Kanchanaburi,1,0.12,0,0.0,830309,2006,Tetanus exc.Neo
Nakhon Pathom,1,0.12,0,0.0,815433,2006,Tetanus exc.Neo
Ratchaburi,1,0.12,0,0.0,826212,2006,Tetanus exc.Neo
Suphan Buri,1,0.12,0,0.0,843259,2006,Tetanus exc.Neo
Zone:7,6,0.38,1,0.06,1598232,2006,Tetanus exc.Neo
Phetchaburi,4,0.88,1,0.22,455332,2006,Tetanus exc.Neo
Prachuap Khiri Khan,1,0.2,0,0.0,490607,2006,Tetanus exc.Neo
Samut Sakhon,1,0.22,0,0.0,457264,2006,Tetanus exc.Neo
Samut Songkhram,0,0.0,0,0.0,195029,2006,Tetanus exc.Neo
Zone:8,3,0.1,0,0.0,2983258,2006,Tetanus exc.Neo
Chachoengsao,2,0.31,0,0.0,650909,2006,Tetanus exc.Neo
Nakhon Nayok,0,0.0,0,0.0,250392,2006,Tetanus exc.Neo
Prachin Buri,0,0.0,0,0.0,451721,2006,Tetanus exc.Neo
Sa Kaeo,0,0.0,0,0.0,537661,2006,Tetanus exc.Neo
Samut Prakan,1,0.09,0,0.0,1092575,2006,Tetanus exc.Neo
Zone:9,9,0.36,0,0.0,2477140,2006,Tetanus exc.Neo
Chanthaburi,1,0.2,0,0.0,500275,2006,Tetanus exc.Neo
Chon Buri,0,0.0,0,0.0,1190861,2006,Tetanus exc.Neo
Rayong,3,0.53,0,0.0,566461,2006,Tetanus exc.Neo
Trat,5,2.28,0,0.0,219543,2006,Tetanus exc.Neo
North-Eastern Region,46,0.22,2,0.01,21352480,2006,Tetanus exc.Neo
Zone:10,4,0.11,0,0.0,3533061,2006,Tetanus exc.Neo
Loei,1,0.16,0,0.0,612863,2006,Tetanus exc.Neo
Nong Bua Lam Phu,2,0.4,0,0.0,496675,2006,Tetanus exc.Neo
Nong Khai,1,0.11,0,0.0,897840,2006,Tetanus exc.Neo
Udon Thani,0,0.0,0,0.0,1525683,2006,Tetanus exc.Neo
Zone:11,2,0.06,0,0.0,3110390,2006,Tetanus exc.Neo
Kalasin,0,0.0,0,0.0,974560,2006,Tetanus exc.Neo
Mukdahan,1,0.3,0,0.0,334781,2006,Tetanus exc.Neo
Nakhon Phanom,0,0.0,0,0.0,694473,2006,Tetanus exc.Neo
Sakon Nakhon,1,0.09,0,0.0,1106576,2006,Tetanus exc.Neo
Zone:12,12,0.3,1,0.03,3996666,2006,Tetanus exc.Neo
Khon Kaen,10,0.57,1,0.06,1749021,2006,Tetanus exc.Neo
Maha Sarakham,0,0.0,0,0.0,937285,2006,Tetanus exc.Neo
Roi Et,2,0.15,0,0.0,1310360,2006,Tetanus exc.Neo
