Areas,Age,Cases,Year,Disease
Total,Total,76,2024,Rubella
ZONE:01,Total,8,2024,Rubella
Chiang Mai,Total,5,2024,Rubella
Chiang Rai,Total,1,2024,Rubella
Lampang,Total,0,2024,Rubella
Lamphun,Total,2,2024,Rubella
Mae Hong Son,Total,0,2024,Rubella
Nan,Total,0,2024,Rubella
Phayao,Total,0,2024,Rubella
Phrae,Total,0,2024,Rubella
ZONE:02,Total,4,2024,Rubella
Phetchabun,Total,3,2024,Rubella
Phitsanulok,Total,0,2024,Rubella
Sukhothai,Total,0,2024,Rubella
Tak,Total,1,2024,Rubella
Uttaradit,Total,0,2024,Rubella
ZONE:03,Total,0,2024,Rubella
Chai Nat,Total,0,2024,Rubella
Kamphaeng Phet,Total,0,2024,Rubella
Nakhon Sawan,Total,0,2024,Rubella
Phichit,Total,0,2024,Rubella
Uthai Thani,Total,0,2024,Rubella
ZONE:04,Total,10,2024,Rubella
Ang Thong,Total,1,2024,Rubella
Lop Buri,Total,4,2024,Rubella
Nakhon Nayok,Total,0,2024,Rubella
Nonthaburi,Total,1,2024,Rubella
P.Nakhon S.Ayutthaya,Total,1,2024,Rubella
Pathum Thani,Total,3,2024,Rubella
Saraburi,Total,0,2024,Rubella
Sing Buri,Total,0,2024,Rubella
ZONE:05,Total,4,2024,Rubella
Kanchanaburi,Total,0,2024,Rubella
Nakhon Pathom,Total,1,2024,Rubella
Phetchaburi,Total,0,2024,Rubella
Prachuap Khiri Khan,Total,1,2024,Rubella
Ratchaburi,Total,1,2024,Rubella
Samut Sakhon,Total,0,2024,Rubella
Samut Songkhram,Total,0,2024,Rubella
Suphan Buri,Total,1,2024,Rubella
ZONE:06,Total,14,2024,Rubella
Chachoengsao,Total,2,2024,Rubella
Chanthaburi,Total,0,2024,Rubella
Chon Buri,Total,5,2024,Rubella
Prachin Buri,Total,0,2024,Rubella
Rayong,Total,3,2024,Rubella
Sa Kaeo,Total,2,2024,Rubella
Samut Prakan,Total,2,2024,Rubella
Trat,Total,0,2024,Rubella
ZONE:07,Total,3,2024,Rubella
Kalasin,Total,0,2024,Rubella
Khon Kaen,Total,2,2024,Rubella
Maha Sarakham,Total,0,2024,Rubella
Roi Et,Total,1,2024,Rubella
ZONE:08,Total,3,2024,Rubella
Bungkan,Total,1,2024,Rubella
Loei,Total,0,2024,Rubella
Nakhon Phanom,Total,0,2024,Rubella
Nong Bua Lam Phu,Total,0,2024,Rubella
Nong Khai,Total,1,2024,Rubella
Sakon Nakhon,Total,1,2024,Rubella
Udon Thani,Total,0,2024,Rubella
ZONE:09,Total,2,2024,Rubella
Buri Ram,Total,1,2024,Rubella
Chaiyaphum,Total,0,2024,Rubella
Nakhon Ratchasima,Total,1,2024,Rubella
Surin,Total,0,2024,Rubella
ZONE:10,Total,2,2024,Rubella
Amnat Charoen,Total,0,2024,Rubella
Mukdahan,Total,0,2024,Rubella
Si Sa Ket,Total,0,2024,Rubella
Ubon Ratchathani,Total,2,2024,Rubella
Yasothon,Total,0,2024,Rubella
ZONE:11,Total,8,2024,Rubella
Chumphon,Total,2,2024,Rubella
Krabi,Total,0,2024,Rubella
Nakhon Si Thammarat,Total,0,2024,Rubella
Phangnga,Total,0,2024,Rubella
Phuket,Total,3,2024,Rubella
Ranong,Total,1,2024,Rubella
Surat Thani,Total,2,2024,Rubella
