Areas,Count,Month,Type,Year,Disease
Total,1002,Total,,2003,Cholera
North Region,98,Total,,2003,Cholera
Zone: 1,54,Total,,2003,Cholera
Chiang Mai,3,Total,,2003,Cholera
Chiang Rai,2,Total,,2003,Cholera
Lampang,36,Total,,2003,Cholera
Lamphun,0,Total,,2003,Cholera
Mae Hong Son,0,Total,,2003,Cholera
Nan,0,Total,,2003,Cholera
Phayao,0,Total,,2003,Cholera
Phrae,13,Total,,2003,Cholera
Zone: 2,41,Total,,2003,Cholera
Phetchabun,40,Total,,2003,Cholera
Phitsanulok,1,Total,,2003,Cholera
Sukhothai,0,Total,,2003,Cholera
Tak,0,Total,,2003,Cholera
Uttaradit,0,Total,,2003,Cholera
Zone: 3,3,Total,,2003,Cholera
Kamphaeng Phet,0,Total,,2003,Cholera
Nakhon Sawan,2,Total,,2003,Cholera
Phichit,0,Total,,2003,Cholera
Uthai Thani,1,Total,,2003,Cholera
Central Region,429,Total,,2003,Cholera
Bangkok,62,Total,,2003,Cholera
Zone: 4,58,Total,,2003,Cholera
Ang Thong,0,Total,,2003,Cholera
Nonthaburi,23,Total,,2003,Cholera
P.Nakhon S.Ayutthaya,7,Total,,2003,Cholera
Pathum Thani,28,Total,,2003,Cholera
Zone: 5,6,Total,,2003,Cholera
Chai Nat,0,Total,,2003,Cholera
Lop Buri,0,Total,,2003,Cholera
Saraburi,6,Total,,2003,Cholera
Sing Buri,0,Total,,2003,Cholera
Zone: 6,18,Total,,2003,Cholera
Kanchanaburi,3,Total,,2003,Cholera
Nakhon Pathom,3,Total,,2003,Cholera
Ratchaburi,7,Total,,2003,Cholera
Suphan Buri,5,Total,,2003,Cholera
Zone: 7,114,Total,,2003,Cholera
Phetchaburi,0,Total,,2003,Cholera
Prachuap Khiri Khan,1,Total,,2003,Cholera
Samut Sakhon,113,Total,,2003,Cholera
Samut Songkhram,0,Total,,2003,Cholera
Zone: 8,30,Total,,2003,Cholera
Chachoengsao,20,Total,,2003,Cholera
Nakhon Nayok,2,Total,,2003,Cholera
Prachin Buri,5,Total,,2003,Cholera
Sa Kaeo,1,Total,,2003,Cholera
Samut Prakan,2,Total,,2003,Cholera
Zone: 9,141,Total,,2003,Cholera
Chanthaburi,19,Total,,2003,Cholera
Chon Buri,50,Total,,2003,Cholera
Rayong,66,Total,,2003,Cholera
Trat,6,Total,,2003,Cholera
North-Eastern Region,373,Total,,2003,Cholera
Zone: 10,0,Total,,2003,Cholera
Loei,0,Total,,2003,Cholera
Nong Bua Lam Phu,0,Total,,2003,Cholera
Nong Khai,0,Total,,2003,Cholera
Udon Thani,0,Total,,2003,Cholera
Zone: 11,178,Total,,2003,Cholera
Kalasin,0,Total,,2003,Cholera
Mukdahan,0,Total,,2003,Cholera
Nakhon Phanom,161,Total,,2003,Cholera
Sakon Nakhon,17,Total,,2003,Cholera
Zone: 12,150,Total,,2003,Cholera
Khon Kaen,150,Total,,2003,Cholera
Maha Sarakham,0,Total,,2003,Cholera
Roi Et,0,Total,,2003,Cholera
Zone: 13,31,Total,,2003,Cholera
Buri Ram,2,Total,,2003,Cholera
Chaiyaphum,0,Total,,2003,Cholera
Nakhon Ratchasima,18,Total,,2003,Cholera
Surin,11,Total,,2003,Cholera
Zone: 14,14,Total,,2003,Cholera
Amnat Charoen,0,Total,,2003,Cholera
Si Sa Ket,0,Total,,2003,Cholera
Ubon Ratchathani,1,Total,,2003,Cholera
Yasothon,13,Total,,2003,Cholera
South Region,102,Total,,2003,Cholera
Zone: 15,34,Total,,2003,Cholera
Chumphon,9,Total,,2003,Cholera
Ranong,22,Total,,2003,Cholera
Surat Thani,3,Total,,2003,Cholera
Zone: 16,0,Total,,2003,Cholera
Nakhon Si Thammarat,0,Total,,2003,Cholera
Phatthalung,0,Total,,2003,Cholera
Trang,0,Total,,2003,Cholera
Zone: 17,1,Total,,2003,Cholera
Krabi,0,Total,,2003,Cholera
Phangnga,0,Total,,2003,Cholera
Phuket,1,Total,,2003,Cholera
Zone: 18,42,Total,,2003,Cholera
Narathiwat,3,Total,,2003,Cholera
Pattani,32,Total,,2003,Cholera
Yala,7,Total,,2003,Cholera
Zone: 19,25,Total,,2003,Cholera
Satun,0,Total,,2003,Cholera
Songkhla,25,Total,,2003,Cholera
Total,7,Total,,2003,Cholera
North Region,1,Total,,2003,Cholera
Zone: 1,1,Total,,2003,Cholera
Chiang Mai,1,Total,,2003,Cholera
Chiang Rai,0,Total,,2003,Cholera
Lampang,0,Total,,2003,Cholera
Lamphun,0,Total,,2003,Cholera
Mae Hong Son,0,Total,,2003,Cholera
Nan,0,Total,,2003,Cholera
Phayao,0,Total,,2003,Cholera
Phrae,0,Total,,2003,Cholera
Zone: 2,0,Total,,2003,Cholera
Phetchabun,0,Total,,2003,Cholera
Phitsanulok,0,Total,,2003,Cholera
Sukhothai,0,Total,,2003,Cholera
Tak,0,Total,,2003,Cholera
Uttaradit,0,Total,,2003,Cholera
Zone: 3,0,Total,,2003,Cholera
Kamphaeng Phet,0,Total,,2003,Cholera
Nakhon Sawan,0,Total,,2003,Cholera
Phichit,0,Total,,2003,Cholera
Uthai Thani,0,Total,,2003,Cholera
Central Region,5,Total,,2003,Cholera
Bangkok,0,Total,,2003,Cholera
Zone: 4,0,Total,,2003,Cholera
Ang Thong,0,Total,,2003,Cholera
Nonthaburi,0,Total,,2003,Cholera
P.Nakhon S.Ayutthaya,0,Total,,2003,Cholera
Pathum Thani,0,Total,,2003,Cholera
Zone: 5,0,Total,,2003,Cholera
Chai Nat,0,Total,,2003,Cholera
Lop Buri,0,Total,,2003,Cholera
Saraburi,0,Total,,2003,Cholera
Sing Buri,0,Total,,2003,Cholera
Zone: 6,1,Total,,2003,Cholera
Kanchanaburi,1,Total,,2003,Cholera
Nakhon Pathom,0,Total,,2003,Cholera
Ratchaburi,0,Total,,2003,Cholera
Suphan Buri,0,Total,,2003,Cholera
Zone: 7,0,Total,,2003,Cholera
Phetchaburi,0,Total,,2003,Cholera
Prachuap Khiri Khan,0,Total,,2003,Cholera
Samut Sakhon,0,Total,,2003,Cholera
Samut Songkhram,0,Total,,2003,Cholera
Zone: 8,3,Total,,2003,Cholera
Chachoengsao,0,Total,,2003,Cholera
Nakhon Nayok,0,Total,,2003,Cholera
Prachin Buri,3,Total,,2003,Cholera
Sa Kaeo,0,Total,,2003,Cholera
Samut Prakan,0,Total,,2003,Cholera
Zone: 9,1,Total,,2003,Cholera
Chanthaburi,0,Total,,2003,Cholera
Chon Buri,0,Total,,2003,Cholera
Rayong,1,Total,,2003,Cholera
Trat,0,Total,,2003,Cholera
North-Eastern Region,0,Total,,2003,Cholera
Zone: 10,0,Total,,2003,Cholera
Loei,0,Total,,2003,Cholera
Nong Bua Lam Phu,0,Total,,2003,Cholera
Nong Khai,0,Total,,2003,Cholera
Udon Thani,0,Total,,2003,Cholera
Zone: 11,0,Total,,2003,Cholera
Kalasin,0,Total,,2003,Cholera
Mukdahan,0,Total,,2003,Cholera
Nakhon Phanom,0,Total,,2003,Cholera
Sakon Nakhon,0,Total,,2003,Cholera
Zone: 12,0,Total,,2003,Cholera
Khon Kaen,0,Total,,2003,Cholera
Maha Sarakham,0,Total,,2003,Cholera
Roi Et,0,Total,,2003,Cholera
Zone: 13,0,Total,,2003,Cholera
Buri Ram,0,Total,,2003,Cholera
Chaiyaphum,0,Total,,2003,Cholera
Nakhon Ratchasima,0,Total,,2003,Cholera
Surin,0,Total,,2003,Cholera
Zone: 14,0,Total,,2003,Cholera
Amnat Charoen,0,Total,,2003,Cholera
Si Sa Ket,0,Total,,2003,Cholera
Ubon Ratchathani,0,Total,,2003,Cholera
Yasothon,0,Total,,2003,Cholera
South Region,1,Total,,2003,Cholera
Zone: 15,0,Total,,2003,Cholera
Chumphon,0,Total,,2003,Cholera
Ranong,0,Total,,2003,Cholera
Surat Thani,0,Total,,2003,Cholera
Zone: 16,0,Total,,2003,Cholera
Nakhon Si Thammarat,0,Total,,2003,Cholera
Phatthalung,0,Total,,2003,Cholera
Trang,0,Total,,2003,Cholera
Zone: 17,0,Total,,2003,Cholera
Krabi,0,Total,,2003,Cholera
Phangnga,0,Total,,2003,Cholera
Phuket,0,Total,,2003,Cholera
Zone: 18,1,Total,,2003,Cholera
Narathiwat,0,Total,,2003,Cholera
Pattani,1,Total,,2003,Cholera
Yala,0,Total,,2003,Cholera
Zone: 19,0,Total,,2003,Cholera
Satun,0,Total,,2003,Cholera
