Areas,Cases,Incidence,Deaths,CFR,Mortality,Population,Year,Disease
Chachoengsao,176,26.21,0,0.00,0.00,671458,2010,Mumps
Nakhon Nayok,15,5.95,0,0.00,0.00,252209,2010,Mumps
Prachin Buri,258,55.58,0,0.00,0.00,464213,2010,Mumps
Sa Kaeo,114,20.98,0,0.00,0.00,543276,2010,Mumps
Samut Prakan,190,16.18,0,0.00,0.00,1174643,2010,Mumps
Zone:4,322,9.54,0,0.00,0.00,3374810,2010,Mumps
Kanchanaburi,44,5.26,0,0.00,0.00,836600,2010,Mumps
Nakhon Pathom,135,15.77,0,0.00,0.00,855837,2010,Mumps
Ratchaburi,40,4.78,0,0.00,0.00,837153,2010,Mumps
Suphan Buri,103,12.19,0,0.00,0.00,845220,2010,Mumps
Zone:5,198,11.99,0,0.00,0.00,1651335,2010,Mumps
Phetchaburi,50,10.81,0,0.00,0.00,462636,2010,Mumps
Prachuap Khiri Khan,96,18.95,0,0.00,0.00,506599,2010,Mumps
Samut Sakhon,42,8.60,0,0.00,0.00,488247,2010,Mumps
Samut Songkhram,10,5.16,0,0.00,0.00,193853,2010,Mumps
Zone:9,716,26.96,0,0.00,0.00,2655588,2010,Mumps
Chanthaburi,98,19.11,0,0.00,0.00,512932,2010,Mumps
Chon Buri,294,22.56,0,0.00,0.00,1302942,2010,Mumps
Rayong,283,45.70,0,0.00,0.00,619249,2010,Mumps
Trat,41,18.60,0,0.00,0.00,220465,2010,Mumps
South Region,1935,21.86,0,0.00,0.00,8853473,2010,Mumps
Zone:6,771,21.94,0,0.00,0.00,3514344,2010,Mumps
Chumphon,160,32.73,0,0.00,0.00,488855,2010,Mumps
Nakhon Si Thammarat,154,10.13,0,0.00,0.00,1519531,2010,Mumps
Phatthalung,140,27.52,0,0.00,0.00,508656,2010,Mumps
Surat Thani,317,31.79,0,0.00,0.00,997302,2010,Mumps
Zone:7,438,23.99,0,0.00,0.00,1825591,2010,Mumps
Krabi,65,15.13,0,0.00,0.00,429631,2010,Mumps
Phangnga,57,22.58,0,0.00,0.00,252385,2010,Mumps
Phuket,131,38.47,0,0.00,0.00,340490,2010,Mumps
Ranong,48,26.31,0,0.00,0.00,182417,2010,Mumps
Trang,137,22.07,0,0.00,0.00,620668,2010,Mumps
Zone:8,726,20.66,0,0.00,0.00,3513538,2010,Mumps
Narathiwat,224,30.58,0,0.00,0.00,732617,2010,Mumps
Pattani,119,18.27,0,0.00,0.00,651442,2010,Mumps
Satun,82,27.78,0,0.00,0.00,295133,2010,Mumps
Songkhla,271,20.07,0,0.00,0.00,1350489,2010,Mumps
Yala,30,6.20,0,0.00,0.00,483857,2010,Mumps
North-Eastern Region,6780,31.48,0,0.00,0.00,21534582,2010,Mumps
Zone:10,982,27.46,0,0.00,0.00,3576272,2010,Mumps
Loei,137,22.01,0,0.00,0.00,622424,2010,Mumps
Nong Bua Lam Phu,80,15.94,0,0.00,0.00,501891,2010,Mumps
Nong Khai,420,46.15,0,0.00,0.00,910094,2010,Mumps
Udon Thani,345,22.38,0,0.00,0.00,1541863,2010,Mumps
Zone:11,751,34.74,0,0.00,0.00,2161531,2010,Mumps
Mukdahan,294,86.77,0,0.00,0.00,338812,2010,Mumps
Nakhon Phanom,318,45.30,0,0.00,0.00,702041,2010,Mumps
Sakon Nakhon,139,12.40,0,0.00,0.00,1120678,2010,Mumps
Zone:12,1445,28.93,0,0.00,0.00,4995226,2010,Mumps
Kalasin,279,28.43,0,0.00,0.00,981369,2010,Mumps
Khon Kaen,658,37.28,0,0.00,0.00,1764922,2010,Mumps
Maha Sarakham,268,28.51,0,0.00,0.00,940001,2010,Mumps
Roi Et,240,18.34,0,0.00,0.00,1308934,2010,Mumps
Zone:13,693,16.62,0,0.00,0.00,4168498,2010,Mumps
Amnat Charoen,181,48.73,0,0.00,0.00,371471,2010,Mumps
Si Sa Ket,220,15.18,0,0.00,0.00,1449409,2010,Mumps
Ubon Ratchathani,228,12.61,0,0.00,0.00,1808422,2010,Mumps
Yasothon,64,11.87,0,0.00,0.00,539196,2010,Mumps
Zone:14,2909,43.86,0,0.00,0.00,6633055,2010,Mumps
Buri Ram,1439,92.82,0,0.00,0.00,1550275,2010,Mumps
Chaiyaphum,76,6.75,0,0.00,0.00,1126295,2010,Mumps
Nakhon Ratchasima,959,37.22,0,0.00,0.00,2576691,2010,Mumps
Surin,435,31.53,0,0.00,0.00,1379794,2010,Mumps
North Region,4306,36.56,0,0.00,0.00,11779330,2010,Mumps
Zone:15,1401,45.98,0,0.00,0.00,3046660,2010,Mumps
Chiang Mai,654,39.96,0,0.00,0.00,1636514,2010,Mumps
Lampang,349,45.73,0,0.00,0.00,763224,2010,Mumps
Lamphun,135,33.36,0,0.00,0.00,404627,2010,Mumps
Mae Hong Son,263,108.55,0,0.00,0.00,242295,2010,Mumps
Zone:16,1428,54.49,0,0.00,0.00,2620701,2010,Mumps
Chiang Rai,834,69.70,0,0.00,0.00,1196576,2010,Mumps
Nan,344,72.27,0,0.00,0.00,475989,2010,Mumps
Phayao,120,24.66,0,0.00,0.00,486713,2010,Mumps
Phrae,130,28.17,0,0.00,0.00,461423,2010,Mumps
Zone:17,971,28.30,0,0.00,0.00,3430959,2010,Mumps
Phetchabun,134,13.46,0,0.00,0.00,995578,2010,Mumps
Phitsanulok,167,19.70,0,0.00,0.00,847627,2010,Mumps
Sukhothai,249,41.34,0,0.00,0.00,602296,2010,Mumps
Tak,380,72.70,0,0.00,0.00,522673,2010,Mumps
Uttaradit,41,8.86,0,0.00,0.00,462785,2010,Mumps
Zone:18,506,18.87,0,0.00,0.00,2681010,2010,Mumps
Kamphaeng Phet,253,34.80,0,0.00,0.00,726970,2010,Mumps
Nakhon Sawan,177,16.49,0,0.00,0.00,1073182,2010,Mumps
Phichit,30,5.43,0,0.00,0.00,552942,2010,Mumps
Uthai Thani,46,14.03,0,0.00,0.00,327916,2010,Mumps
Total,2343,3.55,0,0.00,0.00,66060027,2017,Mumps
ZONE:01,395,6.74,0,0.00,0.00,5864232,2017,Mumps
Chiang Mai,79,4.54,0,0.00,0.00,1741301,2017,Mumps
Chiang Rai,181,14.08,0,0.00,0.00,1285080,2017,Mumps
Lampang,35,4.68,0,0.00,0.00,747699,2017,Mumps
Lamphun,19,4.68,0,0.00,0.00,405959,2017,Mumps
Mae Hong Son,16,5.77,0,0.00,0.00,277486,2017,Mumps
Nan,33,6.88,0,0.00,0.00,479877,2017,Mumps
Phayao,21,4.39,0,0.00,0.00,478144,2017,Mumps
Phrae,11,2.45,0,0.00,0.00,448686,2017,Mumps
ZONE:02,99,2.78,0,0.00,0.00,3556376,2017,Mumps
Phetchabun,20,2.01,0,0.00,0.00,995277,2017,Mumps
Phitsanulok,29,3.35,0,0.00,0.00,865564,2017,Mumps
Sukhothai,10,1.67,0,0.00,0.00,599775,2017,Mumps
Tak,23,3.60,0,0.00,0.00,638115,2017,Mumps
Uttaradit,17,3.71,0,0.00,0.00,457645,2017,Mumps
ZONE:03,74,2.47,0,0.00,0.00,2998104,2017,Mumps
Chai Nat,6,1.82,0,0.00,0.00,330077,2017,Mumps
Kamphaeng Phet,12,1.65,0,0.00,0.00,729337,2017,Mumps
Nakhon Sawan,43,4.03,0,0.00,0.00,1065895,2017,Mumps
Phichit,6,1.11,0,0.00,0.00,542674,2017,Mumps
Uthai Thani,7,2.12,0,0.00,0.00,330121,2017,Mumps
ZONE:04,133,2.51,0,0.00,0.00,5302492,2017,Mumps
Ang Thong,2,0.71,0,0.00,0.00,281796,2017,Mumps
Lop Buri,20,2.64,0,0.00,0.00,757296,2017,Mumps
Nakhon Nayok,9,3.48,0,0.00,0.00,258850,2017,Mumps
Nonthaburi,20,1.64,0,0.00,0.00,1220829,2017,Mumps
P.Nakhon S.Ayutthaya,14,1.72,0,0.00,0.00,812086,2017,Mumps
Pathum Thani,31,2.77,0,0.00,0.00,1120246,2017,Mumps
Saraburi,31,4.84,0,0.00,0.00,641052,2017,Mumps
Sing Buri,6,2.85,0,0.00,0.00,210337,2017,Mumps
ZONE:05,112,2.11,0,0.00,0.00,5295696,2017,Mumps
Kanchanaburi,12,1.35,0,0.00,0.00,886546,2017,Mumps
Nakhon Pathom,48,5.28,0,0.00,0.00,908249,2017,Mumps
Phetchaburi,11,2.28,0,0.00,0.00,481514,2017,Mumps
Prachuap Khiri Khan,18,3.32,0,0.00,0.00,541756,2017,Mumps
Ratchaburi,10,1.15,0,0.00,0.00,870769,2017,Mumps
Samut Sakhon,3,0.53,0,0.00,0.00,562592,2017,Mumps
Samut Songkhram,1,0.52,0,0.00,0.00,193985,2017,Mumps
Suphan Buri,9,1.06,0,0.00,0.00,850285,2017,Mumps
ZONE:06,207,3.44,0,0.00,0.00,6020790,2017,Mumps
Chachoengsao,23,3.25,0,0.00,0.00,707145,2017,Mumps
Chanthaburi,22,4.12,0,0.00,0.00,533463,2017,Mumps
Chon Buri,29,1.94,0,0.00,0.00,1496086,2017,Mumps
Prachin Buri,35,7.20,0,0.00,0.00,486187,2017,Mumps
Rayong,30,4.25,0,0.00,0.00,705729,2017,Mumps
Sa Kaeo,14,2.50,0,0.00,0.00,560478,2017,Mumps
Samut Prakan,35,2.69,0,0.00,0.00,1302160,2017,Mumps
Trat,19,8.28,0,0.00,0.00,229542,2017,Mumps
ZONE:07,217,4.29,0,0.00,0.00,5060674,2017,Mumps
Kalasin,38,3.86,0,0.00,0.00,985619,2017,Mumps
Khon Kaen,71,3.94,0,0.00,0.00,1803831,2017,Mumps
Maha Sarakham,43,4.46,0,0.00,0.00,963277,2017,Mumps
Roi Et,65,4.97,0,0.00,0.00,1307947,2017,Mumps
ZONE:08,127,2.29,0,0.00,0.00,5541473,2017,Mumps
Bungkan,7,1.66,0,0.00,0.00,422328,2017,Mumps
Loei,23,3.59,0,0.00,0.00,640734,2017,Mumps
Nakhon Phanom,19,2.65,0,0.00,0.00,717451,2017,Mumps
Nong Bua Lam Phu,3,0.59,0,0.00,0.00,511188,2017,Mumps
Nong Khai,14,2.69,0,0.00,0.00,521125,2017,Mumps
Sakon Nakhon,10,0.87,0,0.00,0.00,1147710,2017,Mumps
Udon Thani,51,3.23,0,0.00,0.00,1580937,2017,Mumps
ZONE:09,233,3.45,0,0.00,0.00,6760383,2017,Mumps
Buri Ram,104,6.54,0,0.00,0.00,1589900,2017,Mumps
Chaiyaphum,37,3.25,0,0.00,0.00,1138778,2017,Mumps
Nakhon Ratchasima,78,2.96,0,0.00,0.00,2635331,2017,Mumps
Surin,14,1.00,0,0.00,0.00,1396374,2017,Mumps
ZONE:10,209,4.54,0,0.00,0.00,4604905,2017,Mumps
Amnat Charoen,17,4.50,0,0.00,0.00,377614,2017,Mumps
Mukdahan,8,2.28,0,0.00,0.00,350128,2017,Mumps
Si Sa Ket,61,4.15,0,0.00,0.00,1471185,2017,Mumps
Ubon Ratchathani,114,6.11,0,0.00,0.00,1866299,2017,Mumps
Yasothon,9,1.67,0,0.00,0.00,539679,2017,Mumps
ZONE:11,184,4.14,0,0.00,0.00,4441086,2017,Mumps
Chumphon,36,7.08,0,0.00,0.00,508627,2017,Mumps
Krabi,15,3.21,0,0.00,0.00,467851,2017,Mumps
Nakhon Si Thammarat,58,3.73,0,0.00,0.00,1555957,2017,Mumps
Phangnga,11,4.13,0,0.00,0.00,266535,2017,Mumps
Phuket,15,3.77,0,0.00,0.00,398092,2017,Mumps
Ranong,2,1.05,0,0.00,0.00,189777,2017,Mumps
Surat Thani,47,4.46,0,0.00,0.00,1054247,2017,Mumps
ZONE:12,217,4.40,0,0.00,0.00,4929285,2017,Mumps
Narathiwat,42,5.30,0,0.00,0.00,792961,2017,Mumps
Pattani,25,3.54,0,0.00,0.00,705379,2017,Mumps
Phatthalung,26,4.96,0,0.00,0.00,524291,2017,Mumps
Satun,17,5.33,0,0.00,0.00,318655,2017,Mumps
Songkhla,61,4.29,0,0.00,0.00,1420834,2017,Mumps
Trang,13,2.02,0,0.00,0.00,642377,2017,Mumps
Yala,33,6.29,0,0.00,0.00,524788,2017,Mumps
ZONE:13,136,2.39,0,0.00,0.00,5684531,2017,Mumps
Bangkok,136,2.39,0,0.00,0.00,5684531,2017,Mumps
Total,13861,21.93,0,0.00,0.00,63214022,2008,Mumps
Central Region,2988,14.08,0,0.00,0.00,21226352,2008,Mumps
Bangkok,396,6.93,0,0.00,0.00,5713566,2008,Mumps
Zone:1,299,8.97,0,0.00,0.00,3335057,2008,Mumps
Nonthaburi,72,6.93,0,0.00,0.00,1038392,2008,Mumps
P.Nakhon S.Ayutthaya,119,15.56,0,0.00,0.00,764919,2008,Mumps
Pathum Thani,66,7.23,0,0.00,0.00,913047,2008,Mumps
Saraburi,42,6.79,0,0.00,0.00,618699,2008,Mumps
Zone:2,195,12.28,0,0.00,0.00,1588582,2008,Mumps
Ang Thong,21,7.38,0,0.00,0.00,284619,2008,Mumps
Chai Nat,16,4.75,0,0.00,0.00,336550,2008,Mumps
Lop Buri,145,19.29,0,0.00,0.00,751811,2008,Mumps
Sing Buri,13,6.03,0,0.00,0.00,215602,2008,Mumps
Zone:3,976,32.04,0,0.00,0.00,3046070,2008,Mumps
Chachoengsao,123,18.58,0,0.00,0.00,661898,2008,Mumps
Nakhon Nayok,17,6.81,0,0.00,0.00,249625,2008,Mumps
Prachin Buri,70,15.31,0,0.00,0.00,457184,2008,Mumps
Sa Kaeo,80,14.81,0,0.00,0.00,540281,2008,Mumps
Samut Prakan,686,60.33,0,0.00,0.00,1137082,2008,Mumps
Zone:4,295,8.80,0,0.00,0.00,3352570,2008,Mumps
Kanchanaburi,112,13.36,0,0.00,0.00,838094,2008,Mumps
Nakhon Pathom,99,11.82,0,0.00,0.00,837285,2008,Mumps
Ratchaburi,58,6.96,0,0.00,0.00,833650,2008,Mumps
Suphan Buri,26,3.08,0,0.00,0.00,843541,2008,Mumps
Zone:5,370,22.79,0,0.00,0.00,1623176,2008,Mumps
Phetchaburi,157,34.32,0,0.00,0.00,457518,2008,Mumps
Prachuap Khiri Khan,159,31.96,0,0.00,0.00,497483,2008,Mumps
