Areas,Age,Cases,Year,Disease
Total,Total,0,2005,Dysen
North Region,Total,0,2005,Dysen
Zone: 1,Total,0,2005,Dysen
Chiang Mai,Total,0,2005,Dysen
Chiang Rai,Total,0,2005,Dysen
Lampang,Total,0,2005,Dysen
Lamphun,Total,0,2005,Dysen
Mae Hong Son,Total,0,2005,Dysen
Nan,Total,0,2005,Dysen
Phayao,Total,0,2005,Dysen
Phrae,Total,0,2005,Dysen
Zone: 2,Total,0,2005,Dysen
Phetchabun,Total,0,2005,Dysen
Phitsanulok,Total,0,2005,Dysen
Sukhothai,Total,0,2005,Dysen
Tak,Total,0,2005,Dysen
Uttaradit,Total,0,2005,Dysen
Zone: 3,Total,0,2005,Dysen
Kamphaeng Phet,Total,0,2005,Dysen
Nakhon Sawan,Total,0,2005,Dysen
Phichit,Total,0,2005,Dysen
Uthai Thani,Total,0,2005,Dysen
Central Region,Total,0,2005,Dysen
Bangkok,Total,0,2005,Dysen
Zone: 4,Total,0,2005,Dysen
Ang Thong,Total,0,2005,Dysen
Nonthaburi,Total,0,2005,Dysen
P.Nakhon S.Ayutthaya,Total,0,2005,Dysen
Pathum Thani,Total,0,2005,Dysen
Zone: 5,Total,0,2005,Dysen
Chai Nat,Total,0,2005,Dysen
Lop Buri,Total,0,2005,Dysen
Saraburi,Total,0,2005,Dysen
Sing Buri,Total,0,2005,Dysen
Zone: 6,Total,0,2005,Dysen
Kanchanaburi,Total,0,2005,Dysen
Nakhon Pathom,Total,0,2005,Dysen
Ratchaburi,Total,0,2005,Dysen
Suphan Buri,Total,0,2005,Dysen
Zone: 7,Total,0,2005,Dysen
Phetchaburi,Total,0,2005,Dysen
Prachuap Khiri Khan,Total,0,2005,Dysen
Samut Sakhon,Total,0,2005,Dysen
Samut Songkhram,Total,0,2005,Dysen
Zone: 8,Total,0,2005,Dysen
Chachoengsao,Total,0,2005,Dysen
Nakhon Nayok,Total,0,2005,Dysen
Prachin Buri,Total,0,2005,Dysen
Sa Kaeo,Total,0,2005,Dysen
Samut Prakan,Total,0,2005,Dysen
Reported deaths by province and by age group : Thailand 2548(2005),Total,"Dysentery,Bacillary",2005,Dysen
Reporting Areas,Total,Total,2005,Dysen
Zone: 9,Total,0,2005,Dysen
Chanthaburi,Total,0,2005,Dysen
Chon Buri,Total,0,2005,Dysen
Rayong,Total,0,2005,Dysen
Trat,Total,0,2005,Dysen
North-Eastern Region,Total,0,2005,Dysen
Zone: 10,Total,0,2005,Dysen
Loei,Total,0,2005,Dysen
Nong Bua Lam Phu,Total,0,2005,Dysen
Nong Khai,Total,0,2005,Dysen
Udon Thani,Total,0,2005,Dysen
Zone: 11,Total,0,2005,Dysen
Kalasin,Total,0,2005,Dysen
Mukdahan,Total,0,2005,Dysen
Nakhon Phanom,Total,0,2005,Dysen
Sakon Nakhon,Total,0,2005,Dysen
Zone: 12,Total,0,2005,Dysen
Khon Kaen,Total,0,2005,Dysen
Maha Sarakham,Total,0,2005,Dysen
Roi Et,Total,0,2005,Dysen
Zone: 13,Total,0,2005,Dysen
Buri Ram,Total,0,2005,Dysen
Chaiyaphum,Total,0,2005,Dysen
Nakhon Ratchasima,Total,0,2005,Dysen
Surin,Total,0,2005,Dysen
Zone: 14,Total,0,2005,Dysen
Amnat Charoen,Total,0,2005,Dysen
Si Sa Ket,Total,0,2005,Dysen
Ubon Ratchathani,Total,0,2005,Dysen
Yasothon,Total,0,2005,Dysen
South Region,Total,0,2005,Dysen
Zone: 15,Total,0,2005,Dysen
Chumphon,Total,0,2005,Dysen
Ranong,Total,0,2005,Dysen
Surat Thani,Total,0,2005,Dysen
Zone: 16,Total,0,2005,Dysen
Nakhon Si Thammarat,Total,0,2005,Dysen
Phatthalung,Total,0,2005,Dysen
Trang,Total,0,2005,Dysen
Zone: 17,Total,0,2005,Dysen
Krabi,Total,0,2005,Dysen
Phangnga,Total,0,2005,Dysen
Phuket,Total,0,2005,Dysen
Zone: 18,Total,0,2005,Dysen
Narathiwat,Total,0,2005,Dysen
Pattani,Total,0,2005,Dysen
Yala,Total,0,2005,Dysen
Zone: 19,Total,0,2005,Dysen
Satun,Total,0,2005,Dysen
Songkhla,Total,0,2005,Dysen
Total,0,0,2005,Dysen
North Region,0,0,2005,Dysen
Zone: 1,0,0,2005,Dysen
Chiang Mai,0,0,2005,Dysen
Chiang Rai,0,0,2005,Dysen
Lampang,0,0,2005,Dysen
Lamphun,0,0,2005,Dysen
Mae Hong Son,0,0,2005,Dysen
Nan,0,0,2005,Dysen
Phayao,0,0,2005,Dysen
Phrae,0,0,2005,Dysen
Zone: 2,0,0,2005,Dysen
Phetchabun,0,0,2005,Dysen
Phitsanulok,0,0,2005,Dysen
Sukhothai,0,0,2005,Dysen
Tak,0,0,2005,Dysen
Uttaradit,0,0,2005,Dysen
Zone: 3,0,0,2005,Dysen
Kamphaeng Phet,0,0,2005,Dysen
Nakhon Sawan,0,0,2005,Dysen
Phichit,0,0,2005,Dysen
Uthai Thani,0,0,2005,Dysen
Central Region,0,0,2005,Dysen
Bangkok,0,0,2005,Dysen
Zone: 4,0,0,2005,Dysen
Ang Thong,0,0,2005,Dysen
Nonthaburi,0,0,2005,Dysen
P.Nakhon S.Ayutthaya,0,0,2005,Dysen
Pathum Thani,0,0,2005,Dysen
Zone: 5,0,0,2005,Dysen
Chai Nat,0,0,2005,Dysen
Lop Buri,0,0,2005,Dysen
