Areas,Age,Cases,Year,Disease
Total,Total,0,2013,Measles
Central Region,Total,0,2013,Measles
Zone:0,Total,0,2013,Measles
Bangkok,Total,0,2013,Measles
Zone:1,Total,0,2013,Measles
Nonthaburi,Total,0,2013,Measles
P.Nakhon S.Ayutthaya,Total,0,2013,Measles
Pathum Thani,Total,0,2013,Measles
Saraburi,Total,0,2013,Measles
Zone:2,Total,0,2013,Measles
Ang Thong,Total,0,2013,Measles
Chai Nat,Total,0,2013,Measles
Lop Buri,Total,0,2013,Measles
Sing Buri,Total,0,2013,Measles
Zone:3,Total,0,2013,Measles
Chachoengsao,Total,0,2013,Measles
Nakhon Nayok,Total,0,2013,Measles
Prachin Buri,Total,0,2013,Measles
Sa Kaeo,Total,0,2013,Measles
Samut Prakan,Total,0,2013,Measles
Zone:4,Total,0,2013,Measles
Kanchanaburi,Total,0,2013,Measles
Nakhon Pathom,Total,0,2013,Measles
Ratchaburi,Total,0,2013,Measles
Suphan Buri,Total,0,2013,Measles
Zone:5,Total,0,2013,Measles
Phetchaburi,Total,0,2013,Measles
Prachuap Khiri Khan,Total,0,2013,Measles
Samut Sakhon,Total,0,2013,Measles
Samut Songkhram,Total,0,2013,Measles
Zone:9,Total,0,2013,Measles
Chanthaburi,Total,0,2013,Measles
Chon Buri,Total,0,2013,Measles
Rayong,Total,0,2013,Measles
Trat,Total,0,2013,Measles
South Region,Total,0,2013,Measles
Zone:6,Total,0,2013,Measles
Chumphon,Total,0,2013,Measles
Nakhon Si Thammarat,Total,0,2013,Measles
Phatthalung,Total,0,2013,Measles
Surat Thani,Total,0,2013,Measles
Zone:7,Total,0,2013,Measles
Krabi,Total,0,2013,Measles
Phangnga,Total,0,2013,Measles
Phuket,Total,0,2013,Measles
Ranong,Total,0,2013,Measles
Trang,Total,0,2013,Measles
Zone:8,Total,0,2013,Measles
Narathiwat,Total,0,2013,Measles
Pattani,Total,0,2013,Measles
Satun,Total,0,2013,Measles
Songkhla,Total,0,2013,Measles
Reported deaths by province and by age group : Thailand 2556(2013),Total,Measles c Complication,2013,Measles
Reporting Areas,Total,Total,2013,Measles
Yala,Total,0,2013,Measles
North-Eastern Region,Total,0,2013,Measles
Zone:10,Total,0,2013,Measles
Bungkan,Total,0,2013,Measles
Loei,Total,0,2013,Measles
Nong Bua Lam Phu,Total,0,2013,Measles
Nong Khai,Total,0,2013,Measles
Udon Thani,Total,0,2013,Measles
Zone:11,Total,0,2013,Measles
Mukdahan,Total,0,2013,Measles
Nakhon Phanom,Total,0,2013,Measles
Sakon Nakhon,Total,0,2013,Measles
Zone:12,Total,0,2013,Measles
Kalasin,Total,0,2013,Measles
Khon Kaen,Total,0,2013,Measles
Maha Sarakham,Total,0,2013,Measles
Roi Et,Total,0,2013,Measles
Zone:13,Total,0,2013,Measles
Amnat Charoen,Total,0,2013,Measles
Si Sa Ket,Total,0,2013,Measles
Ubon Ratchathani,Total,0,2013,Measles
Yasothon,Total,0,2013,Measles
Zone:14,Total,0,2013,Measles
Buri Ram,Total,0,2013,Measles
Chaiyaphum,Total,0,2013,Measles
Nakhon Ratchasima,Total,0,2013,Measles
Surin,Total,0,2013,Measles
North Region,Total,0,2013,Measles
Zone:15,Total,0,2013,Measles
Chiang Mai,Total,0,2013,Measles
Lampang,Total,0,2013,Measles
Lamphun,Total,0,2013,Measles
Mae Hong Son,Total,0,2013,Measles
Zone:16,Total,0,2013,Measles
Chiang Rai,Total,0,2013,Measles
Nan,Total,0,2013,Measles
Phayao,Total,0,2013,Measles
Phrae,Total,0,2013,Measles
Zone:17,Total,0,2013,Measles
Phetchabun,Total,0,2013,Measles
Phitsanulok,Total,0,2013,Measles
Sukhothai,Total,0,2013,Measles
Tak,Total,0,2013,Measles
Uttaradit,Total,0,2013,Measles
Zone:18,Total,0,2013,Measles
Kamphaeng Phet,Total,0,2013,Measles
Nakhon Sawan,Total,0,2013,Measles
Phichit,Total,0,2013,Measles
Uthai Thani,Total,0,2013,Measles
Total,0,0,2013,Measles
Central Region,0,0,2013,Measles
Zone:0,0,0,2013,Measles
Bangkok,0,0,2013,Measles
Zone:1,0,0,2013,Measles
Nonthaburi,0,0,2013,Measles
P.Nakhon S.Ayutthaya,0,0,2013,Measles
Pathum Thani,0,0,2013,Measles
Saraburi,0,0,2013,Measles
Zone:2,0,0,2013,Measles
