Areas,Count,Month,Type,Year,Disease
Reported cases  and deaths by Province and by Month  Thailand  2559  (2016),85,Jan,Cases,2016,Botulism
ZONE:10,0,Jan,Cases,2016,Botulism
Amnat Charoen,0,Jan,Cases,2016,Botulism
Mukdahan,0,Jan,Cases,2016,Botulism
Si Sa Ket,0,Jan,Cases,2016,Botulism
Ubon Ratchathani,0,Jan,Cases,2016,Botulism
Yasothon,0,Jan,Cases,2016,Botulism
ZONE:11,0,Jan,Cases,2016,Botulism
Chumphon,0,Jan,Cases,2016,Botulism
Krabi,0,Jan,Cases,2016,Botulism
Nakhon Si Thammarat,0,Jan,Cases,2016,Botulism
Phangnga,0,Jan,Cases,2016,Botulism
Phuket,0,Jan,Cases,2016,Botulism
Ranong,0,Jan,Cases,2016,Botulism
Surat Thani,0,Jan,Cases,2016,Botulism
ZONE:12,0,Jan,Cases,2016,Botulism
Narathiwat,0,Jan,Cases,2016,Botulism
Pattani,0,Jan,Cases,2016,Botulism
Phatthalung,0,Jan,Cases,2016,Botulism
Satun,0,Jan,Cases,2016,Botulism
Songkhla,0,Jan,Cases,2016,Botulism
Trang,0,Jan,Cases,2016,Botulism
Yala,0,Jan,Cases,2016,Botulism
ZONE:13,0,Jan,Cases,2016,Botulism
Bangkok,0,Jan,Cases,2016,Botulism
Total,0,Jan,Deaths,2016,Botulism
ZONE:01,0,Jan,Deaths,2016,Botulism
Chiang Mai,0,Jan,Deaths,2016,Botulism
Chiang Rai,0,Jan,Deaths,2016,Botulism
Lampang,0,Jan,Deaths,2016,Botulism
Lamphun,0,Jan,Deaths,2016,Botulism
Mae Hong Son,0,Jan,Deaths,2016,Botulism
Nan,0,Jan,Deaths,2016,Botulism
Phayao,0,Jan,Deaths,2016,Botulism
Phrae,0,Jan,Deaths,2016,Botulism
ZONE:02,0,Jan,Deaths,2016,Botulism
Phetchabun,0,Jan,Deaths,2016,Botulism
Phitsanulok,0,Jan,Deaths,2016,Botulism
Sukhothai,0,Jan,Deaths,2016,Botulism
Tak,0,Jan,Deaths,2016,Botulism
Uttaradit,0,Jan,Deaths,2016,Botulism
ZONE:03,0,Jan,Deaths,2016,Botulism
Chai Nat,0,Jan,Deaths,2016,Botulism
Kamphaeng Phet,0,Jan,Deaths,2016,Botulism
Nakhon Sawan,0,Jan,Deaths,2016,Botulism
Phichit,0,Jan,Deaths,2016,Botulism
Uthai Thani,0,Jan,Deaths,2016,Botulism
ZONE:04,0,Jan,Deaths,2016,Botulism
Ang Thong,0,Jan,Deaths,2016,Botulism
Lop Buri,0,Jan,Deaths,2016,Botulism
Nakhon Nayok,0,Jan,Deaths,2016,Botulism
Nonthaburi,0,Jan,Deaths,2016,Botulism
P.Nakhon S.Ayutthaya,0,Jan,Deaths,2016,Botulism
Pathum Thani,0,Jan,Deaths,2016,Botulism
Saraburi,0,Jan,Deaths,2016,Botulism
Sing Buri,0,Jan,Deaths,2016,Botulism
ZONE:05,0,Jan,Deaths,2016,Botulism
Kanchanaburi,0,Jan,Deaths,2016,Botulism
Nakhon Pathom,0,Jan,Deaths,2016,Botulism
Phetchaburi,0,Jan,Deaths,2016,Botulism
Prachuap Khiri Khan,0,Jan,Deaths,2016,Botulism
Ratchaburi,0,Jan,Deaths,2016,Botulism
Samut Sakhon,0,Jan,Deaths,2016,Botulism
Samut Songkhram,0,Jan,Deaths,2016,Botulism
Suphan Buri,0,Jan,Deaths,2016,Botulism
ZONE:06,0,Jan,Deaths,2016,Botulism
Chachoengsao,0,Jan,Deaths,2016,Botulism
Chanthaburi,0,Jan,Deaths,2016,Botulism
Chon Buri,0,Jan,Deaths,2016,Botulism
Prachin Buri,0,Jan,Deaths,2016,Botulism
Rayong,0,Jan,Deaths,2016,Botulism
Sa Kaeo,0,Jan,Deaths,2016,Botulism
Samut Prakan,0,Jan,Deaths,2016,Botulism
Trat,0,Jan,Deaths,2016,Botulism
ZONE:07,0,Jan,Deaths,2016,Botulism
Kalasin,0,Jan,Deaths,2016,Botulism
Khon Kaen,0,Jan,Deaths,2016,Botulism
Maha Sarakham,0,Jan,Deaths,2016,Botulism
Roi Et,0,Jan,Deaths,2016,Botulism
ZONE:08,0,Jan,Deaths,2016,Botulism
Bungkan,0,Jan,Deaths,2016,Botulism
Loei,0,Jan,Deaths,2016,Botulism
Nakhon Phanom,0,Jan,Deaths,2016,Botulism
Nong Bua Lam Phu,0,Jan,Deaths,2016,Botulism
Nong Khai,0,Jan,Deaths,2016,Botulism
Sakon Nakhon,0,Jan,Deaths,2016,Botulism
Udon Thani,0,Jan,Deaths,2016,Botulism
ZONE:09,0,Jan,Deaths,2016,Botulism
Buri Ram,0,Jan,Deaths,2016,Botulism
Chaiyaphum,0,Jan,Deaths,2016,Botulism
Nakhon Ratchasima,0,Jan,Deaths,2016,Botulism
Surin,0,Jan,Deaths,2016,Botulism
ZONE:10,0,Jan,Deaths,2016,Botulism
Amnat Charoen,0,Jan,Deaths,2016,Botulism
Mukdahan,0,Jan,Deaths,2016,Botulism
Si Sa Ket,0,Jan,Deaths,2016,Botulism
Ubon Ratchathani,0,Jan,Deaths,2016,Botulism
Yasothon,0,Jan,Deaths,2016,Botulism
ZONE:11,0,Jan,Deaths,2016,Botulism
Chumphon,0,Jan,Deaths,2016,Botulism
Krabi,0,Jan,Deaths,2016,Botulism
Nakhon Si Thammarat,0,Jan,Deaths,2016,Botulism
Phangnga,0,Jan,Deaths,2016,Botulism
Phuket,0,Jan,Deaths,2016,Botulism
Ranong,0,Jan,Deaths,2016,Botulism
Surat Thani,0,Jan,Deaths,2016,Botulism
ZONE:12,0,Jan,Deaths,2016,Botulism
Narathiwat,0,Jan,Deaths,2016,Botulism
Pattani,0,Jan,Deaths,2016,Botulism
Phatthalung,0,Jan,Deaths,2016,Botulism
Satun,0,Jan,Deaths,2016,Botulism
Songkhla,0,Jan,Deaths,2016,Botulism
Trang,0,Jan,Deaths,2016,Botulism
Yala,0,Jan,Deaths,2016,Botulism
ZONE:13,0,Jan,Deaths,2016,Botulism
Bangkok,0,Jan,Deaths,2016,Botulism
Total,0,Feb,Cases,2016,Botulism
ZONE:01,0,Feb,Cases,2016,Botulism
Chiang Mai,0,Feb,Cases,2016,Botulism
Chiang Rai,0,Feb,Cases,2016,Botulism
Lampang,0,Feb,Cases,2016,Botulism
Lamphun,0,Feb,Cases,2016,Botulism
Mae Hong Son,0,Feb,Cases,2016,Botulism
Nan,0,Feb,Cases,2016,Botulism
Phayao,0,Feb,Cases,2016,Botulism
Phrae,0,Feb,Cases,2016,Botulism
ZONE:02,0,Feb,Cases,2016,Botulism
Phetchabun,0,Feb,Cases,2016,Botulism
Phitsanulok,0,Feb,Cases,2016,Botulism
Sukhothai,0,Feb,Cases,2016,Botulism
Tak,0,Feb,Cases,2016,Botulism
Uttaradit,0,Feb,Cases,2016,Botulism
ZONE:03,0,Feb,Cases,2016,Botulism
Chai Nat,0,Feb,Cases,2016,Botulism
Kamphaeng Phet,0,Feb,Cases,2016,Botulism
Nakhon Sawan,0,Feb,Cases,2016,Botulism
Phichit,0,Feb,Cases,2016,Botulism
Uthai Thani,0,Feb,Cases,2016,Botulism
ZONE:04,0,Feb,Cases,2016,Botulism
Ang Thong,0,Feb,Cases,2016,Botulism
Lop Buri,0,Feb,Cases,2016,Botulism
Nakhon Nayok,0,Feb,Cases,2016,Botulism
Nonthaburi,0,Feb,Cases,2016,Botulism
P.Nakhon S.Ayutthaya,0,Feb,Cases,2016,Botulism
Pathum Thani,0,Feb,Cases,2016,Botulism
Saraburi,0,Feb,Cases,2016,Botulism
Sing Buri,0,Feb,Cases,2016,Botulism
ZONE:05,0,Feb,Cases,2016,Botulism
Kanchanaburi,0,Feb,Cases,2016,Botulism
Nakhon Pathom,0,Feb,Cases,2016,Botulism
Phetchaburi,0,Feb,Cases,2016,Botulism
Prachuap Khiri Khan,0,Feb,Cases,2016,Botulism
Ratchaburi,0,Feb,Cases,2016,Botulism
Samut Sakhon,0,Feb,Cases,2016,Botulism
Samut Songkhram,0,Feb,Cases,2016,Botulism
Suphan Buri,0,Feb,Cases,2016,Botulism
ZONE:06,0,Feb,Cases,2016,Botulism
Chachoengsao,0,Feb,Cases,2016,Botulism
Chanthaburi,0,Feb,Cases,2016,Botulism
Chon Buri,0,Feb,Cases,2016,Botulism
Prachin Buri,0,Feb,Cases,2016,Botulism
Rayong,0,Feb,Cases,2016,Botulism
Sa Kaeo,0,Feb,Cases,2016,Botulism
Samut Prakan,0,Feb,Cases,2016,Botulism
Trat,0,Feb,Cases,2016,Botulism
ZONE:07,0,Feb,Cases,2016,Botulism
Kalasin,0,Feb,Cases,2016,Botulism
Khon Kaen,0,Feb,Cases,2016,Botulism
Maha Sarakham,0,Feb,Cases,2016,Botulism
Roi Et,0,Feb,Cases,2016,Botulism
ZONE:08,0,Feb,Cases,2016,Botulism
Bungkan,0,Feb,Cases,2016,Botulism
Loei,0,Feb,Cases,2016,Botulism
Nakhon Phanom,0,Feb,Cases,2016,Botulism
Nong Bua Lam Phu,0,Feb,Cases,2016,Botulism
Nong Khai,0,Feb,Cases,2016,Botulism
Sakon Nakhon,0,Feb,Cases,2016,Botulism
Udon Thani,0,Feb,Cases,2016,Botulism
ZONE:09,0,Feb,Cases,2016,Botulism
Buri Ram,0,Feb,Cases,2016,Botulism
Chaiyaphum,0,Feb,Cases,2016,Botulism
Nakhon Ratchasima,0,Feb,Cases,2016,Botulism
Surin,0,Feb,Cases,2016,Botulism
ZONE:10,0,Feb,Cases,2016,Botulism
Amnat Charoen,0,Feb,Cases,2016,Botulism
Mukdahan,0,Feb,Cases,2016,Botulism
Si Sa Ket,0,Feb,Cases,2016,Botulism
Ubon Ratchathani,0,Feb,Cases,2016,Botulism
Yasothon,0,Feb,Cases,2016,Botulism
ZONE:11,0,Feb,Cases,2016,Botulism
Chumphon,0,Feb,Cases,2016,Botulism
Krabi,0,Feb,Cases,2016,Botulism
Nakhon Si Thammarat,0,Feb,Cases,2016,Botulism
Phangnga,0,Feb,Cases,2016,Botulism
Phuket,0,Feb,Cases,2016,Botulism
Ranong,0,Feb,Cases,2016,Botulism
Surat Thani,0,Feb,Cases,2016,Botulism
ZONE:12,0,Feb,Cases,2016,Botulism
Narathiwat,0,Feb,Cases,2016,Botulism
Pattani,0,Feb,Cases,2016,Botulism
Phatthalung,0,Feb,Cases,2016,Botulism
Satun,0,Feb,Cases,2016,Botulism
Songkhla,0,Feb,Cases,2016,Botulism
Trang,0,Feb,Cases,2016,Botulism
Yala,0,Feb,Cases,2016,Botulism
ZONE:13,0,Feb,Cases,2016,Botulism
Bangkok,0,Feb,Cases,2016,Botulism
Total,0,Feb,Deaths,2016,Botulism
ZONE:01,0,Feb,Deaths,2016,Botulism
Chiang Mai,0,Feb,Deaths,2016,Botulism
Chiang Rai,0,Feb,Deaths,2016,Botulism
Lampang,0,Feb,Deaths,2016,Botulism
Lamphun,0,Feb,Deaths,2016,Botulism
Mae Hong Son,0,Feb,Deaths,2016,Botulism
Nan,0,Feb,Deaths,2016,Botulism
Phayao,0,Feb,Deaths,2016,Botulism
Phrae,0,Feb,Deaths,2016,Botulism
ZONE:02,0,Feb,Deaths,2016,Botulism
Phetchabun,0,Feb,Deaths,2016,Botulism
Phitsanulok,0,Feb,Deaths,2016,Botulism
Sukhothai,0,Feb,Deaths,2016,Botulism
Tak,0,Feb,Deaths,2016,Botulism
Uttaradit,0,Feb,Deaths,2016,Botulism
ZONE:03,0,Feb,Deaths,2016,Botulism
Chai Nat,0,Feb,Deaths,2016,Botulism
Kamphaeng Phet,0,Feb,Deaths,2016,Botulism
Nakhon Sawan,0,Feb,Deaths,2016,Botulism
Phichit,0,Feb,Deaths,2016,Botulism
Uthai Thani,0,Feb,Deaths,2016,Botulism
ZONE:04,0,Feb,Deaths,2016,Botulism
Ang Thong,0,Feb,Deaths,2016,Botulism
Lop Buri,0,Feb,Deaths,2016,Botulism
Nakhon Nayok,0,Feb,Deaths,2016,Botulism
Nonthaburi,0,Feb,Deaths,2016,Botulism
P.Nakhon S.Ayutthaya,0,Feb,Deaths,2016,Botulism
Pathum Thani,0,Feb,Deaths,2016,Botulism
Saraburi,0,Feb,Deaths,2016,Botulism
Sing Buri,0,Feb,Deaths,2016,Botulism
ZONE:05,0,Feb,Deaths,2016,Botulism
Kanchanaburi,0,Feb,Deaths,2016,Botulism
Nakhon Pathom,0,Feb,Deaths,2016,Botulism
Phetchaburi,0,Feb,Deaths,2016,Botulism
Prachuap Khiri Khan,0,Feb,Deaths,2016,Botulism
Ratchaburi,0,Feb,Deaths,2016,Botulism
Samut Sakhon,0,Feb,Deaths,2016,Botulism
Samut Songkhram,0,Feb,Deaths,2016,Botulism
Suphan Buri,0,Feb,Deaths,2016,Botulism
ZONE:06,0,Feb,Deaths,2016,Botulism
Chachoengsao,0,Feb,Deaths,2016,Botulism
Chanthaburi,0,Feb,Deaths,2016,Botulism
Chon Buri,0,Feb,Deaths,2016,Botulism
Prachin Buri,0,Feb,Deaths,2016,Botulism
Rayong,0,Feb,Deaths,2016,Botulism
Sa Kaeo,0,Feb,Deaths,2016,Botulism
Samut Prakan,0,Feb,Deaths,2016,Botulism
Trat,0,Feb,Deaths,2016,Botulism
ZONE:07,0,Feb,Deaths,2016,Botulism
Kalasin,0,Feb,Deaths,2016,Botulism
Khon Kaen,0,Feb,Deaths,2016,Botulism
Maha Sarakham,0,Feb,Deaths,2016,Botulism
Roi Et,0,Feb,Deaths,2016,Botulism
ZONE:08,0,Feb,Deaths,2016,Botulism
Bungkan,0,Feb,Deaths,2016,Botulism
Loei,0,Feb,Deaths,2016,Botulism
Nakhon Phanom,0,Feb,Deaths,2016,Botulism
Nong Bua Lam Phu,0,Feb,Deaths,2016,Botulism
Nong Khai,0,Feb,Deaths,2016,Botulism
Sakon Nakhon,0,Feb,Deaths,2016,Botulism
Udon Thani,0,Feb,Deaths,2016,Botulism
ZONE:09,0,Feb,Deaths,2016,Botulism
Buri Ram,0,Feb,Deaths,2016,Botulism
Chaiyaphum,0,Feb,Deaths,2016,Botulism
Nakhon Ratchasima,0,Feb,Deaths,2016,Botulism
Surin,0,Feb,Deaths,2016,Botulism
ZONE:10,0,Feb,Deaths,2016,Botulism
Amnat Charoen,0,Feb,Deaths,2016,Botulism
Mukdahan,0,Feb,Deaths,2016,Botulism
Si Sa Ket,0,Feb,Deaths,2016,Botulism
Ubon Ratchathani,0,Feb,Deaths,2016,Botulism
Yasothon,0,Feb,Deaths,2016,Botulism
ZONE:11,0,Feb,Deaths,2016,Botulism
Chumphon,0,Feb,Deaths,2016,Botulism
Krabi,0,Feb,Deaths,2016,Botulism
Nakhon Si Thammarat,0,Feb,Deaths,2016,Botulism
Phangnga,0,Feb,Deaths,2016,Botulism
Phuket,0,Feb,Deaths,2016,Botulism
Ranong,0,Feb,Deaths,2016,Botulism
Surat Thani,0,Feb,Deaths,2016,Botulism
ZONE:12,0,Feb,Deaths,2016,Botulism
Narathiwat,0,Feb,Deaths,2016,Botulism
Pattani,0,Feb,Deaths,2016,Botulism
Phatthalung,0,Feb,Deaths,2016,Botulism
