Areas,Age,Cases,Year,Disease
Total,Total,18,2004,HepatitisE
North Region,Total,7,2004,HepatitisE
Zone:1,Total,7,2004,HepatitisE
Chiang Mai,Total,1,2004,HepatitisE
Chiang Rai,Total,0,2004,HepatitisE
Lampang,Total,0,2004,HepatitisE
Lamphun,Total,0,2004,HepatitisE
Mae Hong Son,Total,0,2004,HepatitisE
Nan,Total,4,2004,HepatitisE
Phayao,Total,0,2004,HepatitisE
Phrae,Total,2,2004,HepatitisE
Zone:2,Total,0,2004,HepatitisE
Phetchabun,Total,0,2004,HepatitisE
Phitsanulok,Total,0,2004,HepatitisE
Sukhothai,Total,0,2004,HepatitisE
Tak,Total,0,2004,HepatitisE
Uttaradit,Total,0,2004,HepatitisE
Zone:3,Total,0,2004,HepatitisE
Kamphaeng Phet,Total,0,2004,HepatitisE
Nakhon Sawan,Total,0,2004,HepatitisE
Phichit,Total,0,2004,HepatitisE
Uthai Thani,Total,0,2004,HepatitisE
Central Region,Total,10,2004,HepatitisE
Bangkok,Total,0,2004,HepatitisE
Zone:4,Total,0,2004,HepatitisE
Ang Thong,Total,0,2004,HepatitisE
Nonthaburi,Total,0,2004,HepatitisE
P.Nakhon S.Ayutthaya,Total,0,2004,HepatitisE
Pathum Thani,Total,0,2004,HepatitisE
Zone:5,Total,0,2004,HepatitisE
Chai Nat,Total,0,2004,HepatitisE
Lop Buri,Total,0,2004,HepatitisE
Saraburi,Total,0,2004,HepatitisE
Sing Buri,Total,0,2004,HepatitisE
Zone:6,Total,0,2004,HepatitisE
Kanchanaburi,Total,0,2004,HepatitisE
Nakhon Pathom,Total,0,2004,HepatitisE
Ratchaburi,Total,0,2004,HepatitisE
Suphan Buri,Total,0,2004,HepatitisE
Zone:7,Total,2,2004,HepatitisE
Phetchaburi,Total,0,2004,HepatitisE
Prachuap Khiri Khan,Total,2,2004,HepatitisE
Samut Sakhon,Total,0,2004,HepatitisE
Samut Songkhram,Total,0,2004,HepatitisE
Zone:8,Total,5,2004,HepatitisE
Chachoengsao,Total,2,2004,HepatitisE
Nakhon Nayok,Total,0,2004,HepatitisE
Prachin Buri,Total,0,2004,HepatitisE
Sa Kaeo,Total,3,2004,HepatitisE
Samut Prakan,Total,0,2004,HepatitisE
Zone:9,Total,3,2004,HepatitisE
Chanthaburi,Total,2,2004,HepatitisE
Chon Buri,Total,0,2004,HepatitisE
Rayong,Total,0,2004,HepatitisE
Trat,Total,1,2004,HepatitisE
North-Eastern Region,Total,1,2004,HepatitisE
Zone:10,Total,0,2004,HepatitisE
Loei,Total,0,2004,HepatitisE
Nong Bua Lam Phu,Total,0,2004,HepatitisE
Nong Khai,Total,0,2004,HepatitisE
Udon Thani,Total,0,2004,HepatitisE
Zone:11,Total,0,2004,HepatitisE
Kalasin,Total,0,2004,HepatitisE
Mukdahan,Total,0,2004,HepatitisE
Nakhon Phanom,Total,0,2004,HepatitisE
Sakon Nakhon,Total,0,2004,HepatitisE
Zone:12,Total,0,2004,HepatitisE
Khon Kaen,Total,0,2004,HepatitisE
Maha Sarakham,Total,0,2004,HepatitisE
Roi Et,Total,0,2004,HepatitisE
Zone:13,Total,1,2004,HepatitisE
Buri Ram,Total,0,2004,HepatitisE
Chaiyaphum,Total,0,2004,HepatitisE
Nakhon Ratchasima,Total,1,2004,HepatitisE
Surin,Total,0,2004,HepatitisE
Zone:14,Total,0,2004,HepatitisE
Amnat Charoen,Total,0,2004,HepatitisE
Si Sa Ket,Total,0,2004,HepatitisE
Ubon Ratchathani,Total,0,2004,HepatitisE
Yasothon,Total,0,2004,HepatitisE
South Region,Total,0,2004,HepatitisE
Zone:15,Total,0,2004,HepatitisE
Chumphon,Total,0,2004,HepatitisE
Ranong,Total,0,2004,HepatitisE
Surat Thani,Total,0,2004,HepatitisE
Zone:16,Total,0,2004,HepatitisE
Nakhon Si Thammarat,Total,0,2004,HepatitisE
Phatthalung,Total,0,2004,HepatitisE
Trang,Total,0,2004,HepatitisE
Zone:17,Total,0,2004,HepatitisE
Krabi,Total,0,2004,HepatitisE
Phangnga,Total,0,2004,HepatitisE
Phuket,Total,0,2004,HepatitisE
Zone:18,Total,0,2004,HepatitisE
Narathiwat,Total,0,2004,HepatitisE
Pattani,Total,0,2004,HepatitisE
Yala,Total,0,2004,HepatitisE
Zone:19,Total,0,2004,HepatitisE
Satun,Total,0,2004,HepatitisE
Songkhla,Total,0,2004,HepatitisE
Total,0,0,2004,HepatitisE
North Region,0,0,2004,HepatitisE
Zone:1,0,0,2004,HepatitisE
Chiang Mai,0,0,2004,HepatitisE
Chiang Rai,0,0,2004,HepatitisE
Lampang,0,0,2004,HepatitisE
Lamphun,0,0,2004,HepatitisE
Mae Hong Son,0,0,2004,HepatitisE
Nan,0,0,2004,HepatitisE
Phayao,0,0,2004,HepatitisE
Phrae,0,0,2004,HepatitisE
Zone:2,0,0,2004,HepatitisE
Phetchabun,0,0,2004,HepatitisE
Phitsanulok,0,0,2004,HepatitisE
Sukhothai,0,0,2004,HepatitisE
Tak,0,0,2004,HepatitisE
Uttaradit,0,0,2004,HepatitisE
Zone:3,0,0,2004,HepatitisE
Kamphaeng Phet,0,0,2004,HepatitisE
Nakhon Sawan,0,0,2004,HepatitisE
Phichit,0,0,2004,HepatitisE
Uthai Thani,0,0,2004,HepatitisE
Central Region,0,0,2004,HepatitisE
Bangkok,0,0,2004,HepatitisE
Zone:4,0,0,2004,HepatitisE
Ang Thong,0,0,2004,HepatitisE
Nonthaburi,0,0,2004,HepatitisE
P.Nakhon S.Ayutthaya,0,0,2004,HepatitisE
Pathum Thani,0,0,2004,HepatitisE
Zone:5,0,0,2004,HepatitisE
Chai Nat,0,0,2004,HepatitisE
Lop Buri,0,0,2004,HepatitisE
Saraburi,0,0,2004,HepatitisE
Sing Buri,0,0,2004,HepatitisE
Zone:6,0,0,2004,HepatitisE
Kanchanaburi,0,0,2004,HepatitisE
Nakhon Pathom,0,0,2004,HepatitisE
Ratchaburi,0,0,2004,HepatitisE
Suphan Buri,0,0,2004,HepatitisE
Zone:7,0,0,2004,HepatitisE
Phetchaburi,0,0,2004,HepatitisE
Prachuap Khiri Khan,0,0,2004,HepatitisE
Samut Sakhon,0,0,2004,HepatitisE
Samut Songkhram,0,0,2004,HepatitisE
Zone:8,0,0,2004,HepatitisE
Chachoengsao,0,0,2004,HepatitisE
Nakhon Nayok,0,0,2004,HepatitisE
Prachin Buri,0,0,2004,HepatitisE
Sa Kaeo,0,0,2004,HepatitisE
Samut Prakan,0,0,2004,HepatitisE
Zone:9,0,0,2004,HepatitisE
Chanthaburi,0,0,2004,HepatitisE
Chon Buri,0,0,2004,HepatitisE
Rayong,0,0,2004,HepatitisE
Trat,0,0,2004,HepatitisE
North-Eastern Region,0,0,2004,HepatitisE
Zone:10,0,0,2004,HepatitisE
Loei,0,0,2004,HepatitisE
Nong Bua Lam Phu,0,0,2004,HepatitisE
Nong Khai,0,0,2004,HepatitisE
Udon Thani,0,0,2004,HepatitisE
Zone:11,0,0,2004,HepatitisE
Kalasin,0,0,2004,HepatitisE
Mukdahan,0,0,2004,HepatitisE
Nakhon Phanom,0,0,2004,HepatitisE
Sakon Nakhon,0,0,2004,HepatitisE
Zone:12,0,0,2004,HepatitisE
Khon Kaen,0,0,2004,HepatitisE
Maha Sarakham,0,0,2004,HepatitisE
Roi Et,0,0,2004,HepatitisE
Zone:13,0,0,2004,HepatitisE
Buri Ram,0,0,2004,HepatitisE
Chaiyaphum,0,0,2004,HepatitisE
Nakhon Ratchasima,0,0,2004,HepatitisE
Surin,0,0,2004,HepatitisE
Zone:14,0,0,2004,HepatitisE
Amnat Charoen,0,0,2004,HepatitisE
Si Sa Ket,0,0,2004,HepatitisE
Ubon Ratchathani,0,0,2004,HepatitisE
Yasothon,0,0,2004,HepatitisE
South Region,0,0,2004,HepatitisE
Zone:15,0,0,2004,HepatitisE
Chumphon,0,0,2004,HepatitisE
Ranong,0,0,2004,HepatitisE
Surat Thani,0,0,2004,HepatitisE
Zone:16,0,0,2004,HepatitisE
Nakhon Si Thammarat,0,0,2004,HepatitisE
Phatthalung,0,0,2004,HepatitisE
Trang,0,0,2004,HepatitisE
Zone:17,0,0,2004,HepatitisE
Krabi,0,0,2004,HepatitisE
Phangnga,0,0,2004,HepatitisE
Phuket,0,0,2004,HepatitisE
Zone:18,0,0,2004,HepatitisE
Narathiwat,0,0,2004,HepatitisE
Pattani,0,0,2004,HepatitisE
Yala,0,0,2004,HepatitisE
Zone:19,0,0,2004,HepatitisE
Satun,0,0,2004,HepatitisE
Songkhla,0,0,2004,HepatitisE
Total,<1,0,2004,HepatitisE
North Region,<1,0,2004,HepatitisE
Zone:1,<1,0,2004,HepatitisE
Chiang Mai,<1,0,2004,HepatitisE
Chiang Rai,<1,0,2004,HepatitisE
Lampang,<1,0,2004,HepatitisE
Lamphun,<1,0,2004,HepatitisE
Mae Hong Son,<1,0,2004,HepatitisE
Nan,<1,0,2004,HepatitisE
Phayao,<1,0,2004,HepatitisE
Phrae,<1,0,2004,HepatitisE
Zone:2,<1,0,2004,HepatitisE
Phetchabun,<1,0,2004,HepatitisE
Phitsanulok,<1,0,2004,HepatitisE
Sukhothai,<1,0,2004,HepatitisE
Tak,<1,0,2004,HepatitisE
Uttaradit,<1,0,2004,HepatitisE
Zone:3,<1,0,2004,HepatitisE
Kamphaeng Phet,<1,0,2004,HepatitisE
Nakhon Sawan,<1,0,2004,HepatitisE
Phichit,<1,0,2004,HepatitisE
Uthai Thani,<1,0,2004,HepatitisE
Central Region,<1,0,2004,HepatitisE
Bangkok,<1,0,2004,HepatitisE
Zone:4,<1,0,2004,HepatitisE
Ang Thong,<1,0,2004,HepatitisE
Nonthaburi,<1,0,2004,HepatitisE
P.Nakhon S.Ayutthaya,<1,0,2004,HepatitisE
Pathum Thani,<1,0,2004,HepatitisE
Zone:5,<1,0,2004,HepatitisE
Chai Nat,<1,0,2004,HepatitisE
Lop Buri,<1,0,2004,HepatitisE
Saraburi,<1,0,2004,HepatitisE
Sing Buri,<1,0,2004,HepatitisE
Zone:6,<1,0,2004,HepatitisE
Kanchanaburi,<1,0,2004,HepatitisE
Nakhon Pathom,<1,0,2004,HepatitisE
Ratchaburi,<1,0,2004,HepatitisE
Suphan Buri,<1,0,2004,HepatitisE
Zone:7,<1,0,2004,HepatitisE
Phetchaburi,<1,0,2004,HepatitisE
Prachuap Khiri Khan,<1,0,2004,HepatitisE
Samut Sakhon,<1,0,2004,HepatitisE
Samut Songkhram,<1,0,2004,HepatitisE
Zone:8,<1,0,2004,HepatitisE
Chachoengsao,<1,0,2004,HepatitisE
Nakhon Nayok,<1,0,2004,HepatitisE
Prachin Buri,<1,0,2004,HepatitisE
Sa Kaeo,<1,0,2004,HepatitisE
Samut Prakan,<1,0,2004,HepatitisE
Zone:9,<1,0,2004,HepatitisE
Chanthaburi,<1,0,2004,HepatitisE
Chon Buri,<1,0,2004,HepatitisE
Rayong,<1,0,2004,HepatitisE
Trat,<1,0,2004,HepatitisE
North-Eastern Region,<1,0,2004,HepatitisE
Zone:10,<1,0,2004,HepatitisE
Loei,<1,0,2004,HepatitisE
Nong Bua Lam Phu,<1,0,2004,HepatitisE
Nong Khai,<1,0,2004,HepatitisE
Udon Thani,<1,0,2004,HepatitisE
Zone:11,<1,0,2004,HepatitisE
Kalasin,<1,0,2004,HepatitisE
Mukdahan,<1,0,2004,HepatitisE
Nakhon Phanom,<1,0,2004,HepatitisE
Sakon Nakhon,<1,0,2004,HepatitisE
Zone:12,<1,0,2004,HepatitisE
Khon Kaen,<1,0,2004,HepatitisE
Maha Sarakham,<1,0,2004,HepatitisE
Roi Et,<1,0,2004,HepatitisE
Zone:13,<1,0,2004,HepatitisE
Buri Ram,<1,0,2004,HepatitisE
Chaiyaphum,<1,0,2004,HepatitisE
Nakhon Ratchasima,<1,0,2004,HepatitisE
Surin,<1,0,2004,HepatitisE
Zone:14,<1,0,2004,HepatitisE
Amnat Charoen,<1,0,2004,HepatitisE
Si Sa Ket,<1,0,2004,HepatitisE
Ubon Ratchathani,<1,0,2004,HepatitisE
Yasothon,<1,0,2004,HepatitisE
South Region,<1,0,2004,HepatitisE
Zone:15,<1,0,2004,HepatitisE
Chumphon,<1,0,2004,HepatitisE
Ranong,<1,0,2004,HepatitisE
Surat Thani,<1,0,2004,HepatitisE
Zone:16,<1,0,2004,HepatitisE
Nakhon Si Thammarat,<1,0,2004,HepatitisE
Phatthalung,<1,0,2004,HepatitisE
Trang,<1,0,2004,HepatitisE
Zone:17,<1,0,2004,HepatitisE
Krabi,<1,0,2004,HepatitisE
Phangnga,<1,0,2004,HepatitisE
Phuket,<1,0,2004,HepatitisE
Zone:18,<1,0,2004,HepatitisE
Narathiwat,<1,0,2004,HepatitisE
Pattani,<1,0,2004,HepatitisE
Yala,<1,0,2004,HepatitisE
Zone:19,<1,0,2004,HepatitisE
Satun,<1,0,2004,HepatitisE
Songkhla,<1,0,2004,HepatitisE
Total,1-1,0,2004,HepatitisE
North Region,1-1,0,2004,HepatitisE
Zone:1,1-1,0,2004,HepatitisE
Chiang Mai,1-1,0,2004,HepatitisE
Chiang Rai,1-1,0,2004,HepatitisE
Lampang,1-1,0,2004,HepatitisE
Lamphun,1-1,0,2004,HepatitisE
Mae Hong Son,1-1,0,2004,HepatitisE
Nan,1-1,0,2004,HepatitisE
Phayao,1-1,0,2004,HepatitisE
Phrae,1-1,0,2004,HepatitisE
Zone:2,1-1,0,2004,HepatitisE
Phetchabun,1-1,0,2004,HepatitisE
Phitsanulok,1-1,0,2004,HepatitisE
Sukhothai,1-1,0,2004,HepatitisE
Tak,1-1,0,2004,HepatitisE
Uttaradit,1-1,0,2004,HepatitisE
Zone:3,1-1,0,2004,HepatitisE
Kamphaeng Phet,1-1,0,2004,HepatitisE
Nakhon Sawan,1-1,0,2004,HepatitisE
Phichit,1-1,0,2004,HepatitisE
Uthai Thani,1-1,0,2004,HepatitisE
Central Region,1-1,0,2004,HepatitisE
Bangkok,1-1,0,2004,HepatitisE
Zone:4,1-1,0,2004,HepatitisE
Ang Thong,1-1,0,2004,HepatitisE
Nonthaburi,1-1,0,2004,HepatitisE
P.Nakhon S.Ayutthaya,1-1,0,2004,HepatitisE
Pathum Thani,1-1,0,2004,HepatitisE
Zone:5,1-1,0,2004,HepatitisE
Chai Nat,1-1,0,2004,HepatitisE
Lop Buri,1-1,0,2004,HepatitisE
Saraburi,1-1,0,2004,HepatitisE
Sing Buri,1-1,0,2004,HepatitisE
Zone:6,1-1,0,2004,HepatitisE
Kanchanaburi,1-1,0,2004,HepatitisE
Nakhon Pathom,1-1,0,2004,HepatitisE
Ratchaburi,1-1,0,2004,HepatitisE
Suphan Buri,1-1,0,2004,HepatitisE
Zone:7,1-1,0,2004,HepatitisE
Phetchaburi,1-1,0,2004,HepatitisE
Prachuap Khiri Khan,1-1,0,2004,HepatitisE
Samut Sakhon,1-1,0,2004,HepatitisE
Samut Songkhram,1-1,0,2004,HepatitisE
Zone:8,1-1,0,2004,HepatitisE
Chachoengsao,1-1,0,2004,HepatitisE
Nakhon Nayok,1-1,0,2004,HepatitisE
Prachin Buri,1-1,0,2004,HepatitisE
Sa Kaeo,1-1,0,2004,HepatitisE
Samut Prakan,1-1,0,2004,HepatitisE
Zone:9,1-1,0,2004,HepatitisE
Chanthaburi,1-1,0,2004,HepatitisE
Chon Buri,1-1,0,2004,HepatitisE
Rayong,1-1,0,2004,HepatitisE
Trat,1-1,0,2004,HepatitisE
North-Eastern Region,1-1,0,2004,HepatitisE
Zone:10,1-1,0,2004,HepatitisE
Loei,1-1,0,2004,HepatitisE
Nong Bua Lam Phu,1-1,0,2004,HepatitisE
Nong Khai,1-1,0,2004,HepatitisE
Udon Thani,1-1,0,2004,HepatitisE
Zone:11,1-1,0,2004,HepatitisE
Kalasin,1-1,0,2004,HepatitisE
Mukdahan,1-1,0,2004,HepatitisE
Nakhon Phanom,1-1,0,2004,HepatitisE
Sakon Nakhon,1-1,0,2004,HepatitisE
Zone:12,1-1,0,2004,HepatitisE
Khon Kaen,1-1,0,2004,HepatitisE
Maha Sarakham,1-1,0,2004,HepatitisE
Roi Et,1-1,0,2004,HepatitisE
Zone:13,1-1,0,2004,HepatitisE
Buri Ram,1-1,0,2004,HepatitisE
Chaiyaphum,1-1,0,2004,HepatitisE
Nakhon Ratchasima,1-1,0,2004,HepatitisE
Surin,1-1,0,2004,HepatitisE
Zone:14,1-1,0,2004,HepatitisE
Amnat Charoen,1-1,0,2004,HepatitisE
Si Sa Ket,1-1,0,2004,HepatitisE
Ubon Ratchathani,1-1,0,2004,HepatitisE
Yasothon,1-1,0,2004,HepatitisE
South Region,1-1,0,2004,HepatitisE
Zone:15,1-1,0,2004,HepatitisE
Chumphon,1-1,0,2004,HepatitisE
Ranong,1-1,0,2004,HepatitisE
Surat Thani,1-1,0,2004,HepatitisE
Zone:16,1-1,0,2004,HepatitisE
Nakhon Si Thammarat,1-1,0,2004,HepatitisE
Phatthalung,1-1,0,2004,HepatitisE
Trang,1-1,0,2004,HepatitisE
Zone:17,1-1,0,2004,HepatitisE
Krabi,1-1,0,2004,HepatitisE
Phangnga,1-1,0,2004,HepatitisE
Phuket,1-1,0,2004,HepatitisE
Zone:18,1-1,0,2004,HepatitisE
Narathiwat,1-1,0,2004,HepatitisE
Pattani,1-1,0,2004,HepatitisE
Yala,1-1,0,2004,HepatitisE
Zone:19,1-1,0,2004,HepatitisE
Satun,1-1,0,2004,HepatitisE
Songkhla,1-1,0,2004,HepatitisE
Total,2-2,1,2004,HepatitisE
North Region,2-2,1,2004,HepatitisE
Zone:1,2-2,1,2004,HepatitisE
Chiang Mai,2-2,0,2004,HepatitisE
Chiang Rai,2-2,0,2004,HepatitisE
Lampang,2-2,0,2004,HepatitisE
Lamphun,2-2,0,2004,HepatitisE
Mae Hong Son,2-2,0,2004,HepatitisE
Nan,2-2,1,2004,HepatitisE
Phayao,2-2,0,2004,HepatitisE
Phrae,2-2,0,2004,HepatitisE
Zone:2,2-2,0,2004,HepatitisE
Phetchabun,2-2,0,2004,HepatitisE
Phitsanulok,2-2,0,2004,HepatitisE
Sukhothai,2-2,0,2004,HepatitisE
Tak,2-2,0,2004,HepatitisE
Uttaradit,2-2,0,2004,HepatitisE
Zone:3,2-2,0,2004,HepatitisE
Kamphaeng Phet,2-2,0,2004,HepatitisE
Nakhon Sawan,2-2,0,2004,HepatitisE
Phichit,2-2,0,2004,HepatitisE
Uthai Thani,2-2,0,2004,HepatitisE
Central Region,2-2,0,2004,HepatitisE
Bangkok,2-2,0,2004,HepatitisE
Zone:4,2-2,0,2004,HepatitisE
Ang Thong,2-2,0,2004,HepatitisE
Nonthaburi,2-2,0,2004,HepatitisE
P.Nakhon S.Ayutthaya,2-2,0,2004,HepatitisE
Pathum Thani,2-2,0,2004,HepatitisE
Zone:5,2-2,0,2004,HepatitisE
Chai Nat,2-2,0,2004,HepatitisE
Lop Buri,2-2,0,2004,HepatitisE
Saraburi,2-2,0,2004,HepatitisE
Sing Buri,2-2,0,2004,HepatitisE
Zone:6,2-2,0,2004,HepatitisE
Kanchanaburi,2-2,0,2004,HepatitisE
Nakhon Pathom,2-2,0,2004,HepatitisE
Ratchaburi,2-2,0,2004,HepatitisE
Suphan Buri,2-2,0,2004,HepatitisE
Zone:7,2-2,0,2004,HepatitisE
Phetchaburi,2-2,0,2004,HepatitisE
Prachuap Khiri Khan,2-2,0,2004,HepatitisE
Samut Sakhon,2-2,0,2004,HepatitisE
Samut Songkhram,2-2,0,2004,HepatitisE
Zone:8,2-2,0,2004,HepatitisE
Chachoengsao,2-2,0,2004,HepatitisE
Nakhon Nayok,2-2,0,2004,HepatitisE
Prachin Buri,2-2,0,2004,HepatitisE
Sa Kaeo,2-2,0,2004,HepatitisE
Samut Prakan,2-2,0,2004,HepatitisE
Zone:9,2-2,0,2004,HepatitisE
Chanthaburi,2-2,0,2004,HepatitisE
Chon Buri,2-2,0,2004,HepatitisE
Rayong,2-2,0,2004,HepatitisE
Trat,2-2,0,2004,HepatitisE
North-Eastern Region,2-2,0,2004,HepatitisE
Zone:10,2-2,0,2004,HepatitisE
Loei,2-2,0,2004,HepatitisE
Nong Bua Lam Phu,2-2,0,2004,HepatitisE
Nong Khai,2-2,0,2004,HepatitisE
Udon Thani,2-2,0,2004,HepatitisE
Zone:11,2-2,0,2004,HepatitisE
Kalasin,2-2,0,2004,HepatitisE
Mukdahan,2-2,0,2004,HepatitisE
Nakhon Phanom,2-2,0,2004,HepatitisE
Sakon Nakhon,2-2,0,2004,HepatitisE
Zone:12,2-2,0,2004,HepatitisE
Khon Kaen,2-2,0,2004,HepatitisE
Maha Sarakham,2-2,0,2004,HepatitisE
Roi Et,2-2,0,2004,HepatitisE
Zone:13,2-2,0,2004,HepatitisE
Buri Ram,2-2,0,2004,HepatitisE
Chaiyaphum,2-2,0,2004,HepatitisE
Nakhon Ratchasima,2-2,0,2004,HepatitisE
Surin,2-2,0,2004,HepatitisE
Zone:14,2-2,0,2004,HepatitisE
Amnat Charoen,2-2,0,2004,HepatitisE
Si Sa Ket,2-2,0,2004,HepatitisE
Ubon Ratchathani,2-2,0,2004,HepatitisE
Yasothon,2-2,0,2004,HepatitisE
South Region,2-2,0,2004,HepatitisE
Zone:15,2-2,0,2004,HepatitisE
Chumphon,2-2,0,2004,HepatitisE
Ranong,2-2,0,2004,HepatitisE
Surat Thani,2-2,0,2004,HepatitisE
Zone:16,2-2,0,2004,HepatitisE
Nakhon Si Thammarat,2-2,0,2004,HepatitisE
Phatthalung,2-2,0,2004,HepatitisE
Trang,2-2,0,2004,HepatitisE
Zone:17,2-2,0,2004,HepatitisE
Krabi,2-2,0,2004,HepatitisE
Phangnga,2-2,0,2004,HepatitisE
Phuket,2-2,0,2004,HepatitisE
Zone:18,2-2,0,2004,HepatitisE
Narathiwat,2-2,0,2004,HepatitisE
Pattani,2-2,0,2004,HepatitisE
Yala,2-2,0,2004,HepatitisE
Zone:19,2-2,0,2004,HepatitisE
Satun,2-2,0,2004,HepatitisE
Songkhla,2-2,0,2004,HepatitisE
Total,3-3,0,2004,HepatitisE
North Region,3-3,0,2004,HepatitisE
Zone:1,3-3,0,2004,HepatitisE
Chiang Mai,3-3,0,2004,HepatitisE
Chiang Rai,3-3,0,2004,HepatitisE
Lampang,3-3,0,2004,HepatitisE
Lamphun,3-3,0,2004,HepatitisE
Mae Hong Son,3-3,0,2004,HepatitisE
Nan,3-3,0,2004,HepatitisE
Phayao,3-3,0,2004,HepatitisE
Phrae,3-3,0,2004,HepatitisE
Zone:2,3-3,0,2004,HepatitisE
Phetchabun,3-3,0,2004,HepatitisE
Phitsanulok,3-3,0,2004,HepatitisE
Sukhothai,3-3,0,2004,HepatitisE
Tak,3-3,0,2004,HepatitisE
Uttaradit,3-3,0,2004,HepatitisE
Zone:3,3-3,0,2004,HepatitisE
Kamphaeng Phet,3-3,0,2004,HepatitisE
Nakhon Sawan,3-3,0,2004,HepatitisE
Phichit,3-3,0,2004,HepatitisE
Uthai Thani,3-3,0,2004,HepatitisE
Central Region,3-3,0,2004,HepatitisE
Bangkok,3-3,0,2004,HepatitisE
Zone:4,3-3,0,2004,HepatitisE
Ang Thong,3-3,0,2004,HepatitisE
Nonthaburi,3-3,0,2004,HepatitisE
P.Nakhon S.Ayutthaya,3-3,0,2004,HepatitisE
Pathum Thani,3-3,0,2004,HepatitisE
Zone:5,3-3,0,2004,HepatitisE
Chai Nat,3-3,0,2004,HepatitisE
Lop Buri,3-3,0,2004,HepatitisE
Saraburi,3-3,0,2004,HepatitisE
Sing Buri,3-3,0,2004,HepatitisE
Zone:6,3-3,0,2004,HepatitisE
Kanchanaburi,3-3,0,2004,HepatitisE
Nakhon Pathom,3-3,0,2004,HepatitisE
Ratchaburi,3-3,0,2004,HepatitisE
Suphan Buri,3-3,0,2004,HepatitisE
Zone:7,3-3,0,2004,HepatitisE
Phetchaburi,3-3,0,2004,HepatitisE
Prachuap Khiri Khan,3-3,0,2004,HepatitisE
Samut Sakhon,3-3,0,2004,HepatitisE
Samut Songkhram,3-3,0,2004,HepatitisE
Zone:8,3-3,0,2004,HepatitisE
Chachoengsao,3-3,0,2004,HepatitisE
Nakhon Nayok,3-3,0,2004,HepatitisE
Prachin Buri,3-3,0,2004,HepatitisE
Sa Kaeo,3-3,0,2004,HepatitisE
Samut Prakan,3-3,0,2004,HepatitisE
Zone:9,3-3,0,2004,HepatitisE
Chanthaburi,3-3,0,2004,HepatitisE
Chon Buri,3-3,0,2004,HepatitisE
Rayong,3-3,0,2004,HepatitisE
Trat,3-3,0,2004,HepatitisE
North-Eastern Region,3-3,0,2004,HepatitisE
Zone:10,3-3,0,2004,HepatitisE
Loei,3-3,0,2004,HepatitisE
Nong Bua Lam Phu,3-3,0,2004,HepatitisE
Nong Khai,3-3,0,2004,HepatitisE
Udon Thani,3-3,0,2004,HepatitisE
Zone:11,3-3,0,2004,HepatitisE
Kalasin,3-3,0,2004,HepatitisE
Mukdahan,3-3,0,2004,HepatitisE
Nakhon Phanom,3-3,0,2004,HepatitisE
Sakon Nakhon,3-3,0,2004,HepatitisE
Zone:12,3-3,0,2004,HepatitisE
Khon Kaen,3-3,0,2004,HepatitisE
Maha Sarakham,3-3,0,2004,HepatitisE
Roi Et,3-3,0,2004,HepatitisE
Zone:13,3-3,0,2004,HepatitisE
Buri Ram,3-3,0,2004,HepatitisE
Chaiyaphum,3-3,0,2004,HepatitisE
Nakhon Ratchasima,3-3,0,2004,HepatitisE
Surin,3-3,0,2004,HepatitisE
Zone:14,3-3,0,2004,HepatitisE
Amnat Charoen,3-3,0,2004,HepatitisE
Si Sa Ket,3-3,0,2004,HepatitisE
Ubon Ratchathani,3-3,0,2004,HepatitisE
Yasothon,3-3,0,2004,HepatitisE
South Region,3-3,0,2004,HepatitisE
Zone:15,3-3,0,2004,HepatitisE
Chumphon,3-3,0,2004,HepatitisE
Ranong,3-3,0,2004,HepatitisE
Surat Thani,3-3,0,2004,HepatitisE
Zone:16,3-3,0,2004,HepatitisE
Nakhon Si Thammarat,3-3,0,2004,HepatitisE
Phatthalung,3-3,0,2004,HepatitisE
Trang,3-3,0,2004,HepatitisE
Zone:17,3-3,0,2004,HepatitisE
Krabi,3-3,0,2004,HepatitisE
Phangnga,3-3,0,2004,HepatitisE
Phuket,3-3,0,2004,HepatitisE
Zone:18,3-3,0,2004,HepatitisE
Narathiwat,3-3,0,2004,HepatitisE
Pattani,3-3,0,2004,HepatitisE
Yala,3-3,0,2004,HepatitisE
Zone:19,3-3,0,2004,HepatitisE
Satun,3-3,0,2004,HepatitisE
Songkhla,3-3,0,2004,HepatitisE
Total,4-4,0,2004,HepatitisE
North Region,4-4,0,2004,HepatitisE
Zone:1,4-4,0,2004,HepatitisE
