Areas,Age,Cases,Year,Disease
Total,Total,0,2015,STDLGV
ZONE:00,Total,0,2015,STDLGV
Bangkok,Total,0,2015,STDLGV
ZONE:01,Total,0,2015,STDLGV
Chiang Mai,Total,0,2015,STDLGV
Chiang Rai,Total,0,2015,STDLGV
Lampang,Total,0,2015,STDLGV
Lamphun,Total,0,2015,STDLGV
Mae Hong Son,Total,0,2015,STDLGV
Nan,Total,0,2015,STDLGV
Phayao,Total,0,2015,STDLGV
Phrae,Total,0,2015,STDLGV
ZONE:02,Total,0,2015,STDLGV
Phetchabun,Total,0,2015,STDLGV
Phitsanulok,Total,0,2015,STDLGV
Sukhothai,Total,0,2015,STDLGV
Tak,Total,0,2015,STDLGV
Uttaradit,Total,0,2015,STDLGV
ZONE:03,Total,0,2015,STDLGV
Chai Nat,Total,0,2015,STDLGV
Kamphaeng Phet,Total,0,2015,STDLGV
Nakhon Sawan,Total,0,2015,STDLGV
Phichit,Total,0,2015,STDLGV
Uthai Thani,Total,0,2015,STDLGV
ZONE:04,Total,0,2015,STDLGV
Ang Thong,Total,0,2015,STDLGV
Lop Buri,Total,0,2015,STDLGV
Nakhon Nayok,Total,0,2015,STDLGV
Nonthaburi,Total,0,2015,STDLGV
P.Nakhon S.Ayutthaya,Total,0,2015,STDLGV
Pathum Thani,Total,0,2015,STDLGV
Saraburi,Total,0,2015,STDLGV
Sing Buri,Total,0,2015,STDLGV
ZONE:05,Total,0,2015,STDLGV
Kanchanaburi,Total,0,2015,STDLGV
Nakhon Pathom,Total,0,2015,STDLGV
Phetchaburi,Total,0,2015,STDLGV
Prachuap Khiri Khan,Total,0,2015,STDLGV
Ratchaburi,Total,0,2015,STDLGV
Samut Sakhon,Total,0,2015,STDLGV
Samut Songkhram,Total,0,2015,STDLGV
Suphan Buri,Total,0,2015,STDLGV
ZONE:06,Total,0,2015,STDLGV
Chachoengsao,Total,0,2015,STDLGV
Chanthaburi,Total,0,2015,STDLGV
Chon Buri,Total,0,2015,STDLGV
Prachin Buri,Total,0,2015,STDLGV
Rayong,Total,0,2015,STDLGV
Sa Kaeo,Total,0,2015,STDLGV
Samut Prakan,Total,0,2015,STDLGV
Trat,Total,0,2015,STDLGV
Reported deaths by province and by age group : Thailand 2558  (2015),Total,L.G.V .& OTHER & UNS,2015,STDLGV
Reporting Areas,Total,Total,2015,STDLGV
ZONE:07,Total,0,2015,STDLGV
Kalasin,Total,0,2015,STDLGV
Khon Kaen,Total,0,2015,STDLGV
Maha Sarakham,Total,0,2015,STDLGV
Roi Et,Total,0,2015,STDLGV
ZONE:08,Total,0,2015,STDLGV
Bungkan,Total,0,2015,STDLGV
Loei,Total,0,2015,STDLGV
Nakhon Phanom,Total,0,2015,STDLGV
Nong Bua Lam Phu,Total,0,2015,STDLGV
Nong Khai,Total,0,2015,STDLGV
Sakon Nakhon,Total,0,2015,STDLGV
