Areas,Age,Cases,Year,Disease
Total,Total,0,2004,Mumps
North Region,Total,0,2004,Mumps
Zone:1,Total,0,2004,Mumps
Chiang Mai,Total,0,2004,Mumps
Chiang Rai,Total,0,2004,Mumps
Lampang,Total,0,2004,Mumps
Lamphun,Total,0,2004,Mumps
Mae Hong Son,Total,0,2004,Mumps
Nan,Total,0,2004,Mumps
Phayao,Total,0,2004,Mumps
Phrae,Total,0,2004,Mumps
Zone:2,Total,0,2004,Mumps
Phetchabun,Total,0,2004,Mumps
Phitsanulok,Total,0,2004,Mumps
Sukhothai,Total,0,2004,Mumps
Tak,Total,0,2004,Mumps
Uttaradit,Total,0,2004,Mumps
Zone:3,Total,0,2004,Mumps
Kamphaeng Phet,Total,0,2004,Mumps
Nakhon Sawan,Total,0,2004,Mumps
Phichit,Total,0,2004,Mumps
Uthai Thani,Total,0,2004,Mumps
Central Region,Total,0,2004,Mumps
Bangkok,Total,0,2004,Mumps
Zone:4,Total,0,2004,Mumps
Ang Thong,Total,0,2004,Mumps
Nonthaburi,Total,0,2004,Mumps
P.Nakhon S.Ayutthaya,Total,0,2004,Mumps
Pathum Thani,Total,0,2004,Mumps
Zone:5,Total,0,2004,Mumps
Chai Nat,Total,0,2004,Mumps
Lop Buri,Total,0,2004,Mumps
Saraburi,Total,0,2004,Mumps
Sing Buri,Total,0,2004,Mumps
Zone:6,Total,0,2004,Mumps
Kanchanaburi,Total,0,2004,Mumps
Nakhon Pathom,Total,0,2004,Mumps
Ratchaburi,Total,0,2004,Mumps
Suphan Buri,Total,0,2004,Mumps
Zone:7,Total,0,2004,Mumps
Phetchaburi,Total,0,2004,Mumps
Prachuap Khiri Khan,Total,0,2004,Mumps
Samut Sakhon,Total,0,2004,Mumps
Samut Songkhram,Total,0,2004,Mumps
Zone:8,Total,0,2004,Mumps
Chachoengsao,Total,0,2004,Mumps
Nakhon Nayok,Total,0,2004,Mumps
Prachin Buri,Total,0,2004,Mumps
Sa Kaeo,Total,0,2004,Mumps
Samut Prakan,Total,0,2004,Mumps
Zone:9,Total,0,2004,Mumps
Chanthaburi,Total,0,2004,Mumps
Chon Buri,Total,0,2004,Mumps
Rayong,Total,0,2004,Mumps
Trat,Total,0,2004,Mumps
North-Eastern Region,Total,0,2004,Mumps
Zone:10,Total,0,2004,Mumps
Loei,Total,0,2004,Mumps
Nong Bua Lam Phu,Total,0,2004,Mumps
Nong Khai,Total,0,2004,Mumps
Udon Thani,Total,0,2004,Mumps
Zone:11,Total,0,2004,Mumps
Kalasin,Total,0,2004,Mumps
Mukdahan,Total,0,2004,Mumps
Nakhon Phanom,Total,0,2004,Mumps
Sakon Nakhon,Total,0,2004,Mumps
Zone:12,Total,0,2004,Mumps
Khon Kaen,Total,0,2004,Mumps
Maha Sarakham,Total,0,2004,Mumps
Roi Et,Total,0,2004,Mumps
Zone:13,Total,0,2004,Mumps
Buri Ram,Total,0,2004,Mumps
Chaiyaphum,Total,0,2004,Mumps
Nakhon Ratchasima,Total,0,2004,Mumps
Surin,Total,0,2004,Mumps
Zone:14,Total,0,2004,Mumps
Amnat Charoen,Total,0,2004,Mumps
Si Sa Ket,Total,0,2004,Mumps
Ubon Ratchathani,Total,0,2004,Mumps
Yasothon,Total,0,2004,Mumps
South Region,Total,0,2004,Mumps
Zone:15,Total,0,2004,Mumps
Chumphon,Total,0,2004,Mumps
Ranong,Total,0,2004,Mumps
Surat Thani,Total,0,2004,Mumps
Zone:16,Total,0,2004,Mumps
Nakhon Si Thammarat,Total,0,2004,Mumps
Phatthalung,Total,0,2004,Mumps
Trang,Total,0,2004,Mumps
Zone:17,Total,0,2004,Mumps
