Areas,Age,Cases,Year,Disease
Total,Total,20,2016,Encep
ZONE:01,Total,1,2016,Encep
Chiang Mai,Total,0,2016,Encep
Chiang Rai,Total,1,2016,Encep
Lampang,Total,0,2016,Encep
Lamphun,Total,0,2016,Encep
Mae Hong Son,Total,0,2016,Encep
Nan,Total,0,2016,Encep
Phayao,Total,0,2016,Encep
Phrae,Total,0,2016,Encep
ZONE:02,Total,3,2016,Encep
Phetchabun,Total,0,2016,Encep
Phitsanulok,Total,0,2016,Encep
Sukhothai,Total,0,2016,Encep
Tak,Total,2,2016,Encep
Uttaradit,Total,1,2016,Encep
ZONE:03,Total,1,2016,Encep
Chai Nat,Total,0,2016,Encep
Kamphaeng Phet,Total,0,2016,Encep
Nakhon Sawan,Total,0,2016,Encep
Phichit,Total,1,2016,Encep
Uthai Thani,Total,0,2016,Encep
ZONE:04,Total,2,2016,Encep
Ang Thong,Total,0,2016,Encep
Lop Buri,Total,0,2016,Encep
Nakhon Nayok,Total,0,2016,Encep
Nonthaburi,Total,0,2016,Encep
P.Nakhon S.Ayutthaya,Total,1,2016,Encep
Pathum Thani,Total,1,2016,Encep
Saraburi,Total,0,2016,Encep
Sing Buri,Total,0,2016,Encep
ZONE:05,Total,2,2016,Encep
Kanchanaburi,Total,0,2016,Encep
Nakhon Pathom,Total,0,2016,Encep
Phetchaburi,Total,2,2016,Encep
Prachuap Khiri Khan,Total,0,2016,Encep
Ratchaburi,Total,0,2016,Encep
Samut Sakhon,Total,0,2016,Encep
Samut Songkhram,Total,0,2016,Encep
Suphan Buri,Total,0,2016,Encep
ZONE:06,Total,4,2016,Encep
Chachoengsao,Total,1,2016,Encep
Chanthaburi,Total,2,2016,Encep
Chon Buri,Total,0,2016,Encep
Prachin Buri,Total,0,2016,Encep
Rayong,Total,1,2016,Encep
Sa Kaeo,Total,0,2016,Encep
Samut Prakan,Total,0,2016,Encep
Trat,Total,0,2016,Encep
ZONE:07,Total,0,2016,Encep
Kalasin,Total,0,2016,Encep
Khon Kaen,Total,0,2016,Encep
Reported deaths by province and by age group : Thailand 2559  (2016),Total,Encephalitis uns.,2016,Encep
Reporting Areas,Total,Total,2016,Encep
Maha Sarakham,Total,0,2016,Encep
Roi Et,Total,0,2016,Encep
ZONE:08,Total,0,2016,Encep
Bungkan,Total,0,2016,Encep
Loei,Total,0,2016,Encep
Nakhon Phanom,Total,0,2016,Encep
Nong Bua Lam Phu,Total,0,2016,Encep
Nong Khai,Total,0,2016,Encep
Sakon Nakhon,Total,0,2016,Encep
Udon Thani,Total,0,2016,Encep
ZONE:09,Total,0,2016,Encep
Buri Ram,Total,0,2016,Encep
Chaiyaphum,Total,0,2016,Encep
Nakhon Ratchasima,Total,0,2016,Encep
Surin,Total,0,2016,Encep
ZONE:10,Total,0,2016,Encep
Amnat Charoen,Total,0,2016,Encep
Mukdahan,Total,0,2016,Encep
Si Sa Ket,Total,0,2016,Encep
Ubon Ratchathani,Total,0,2016,Encep
Yasothon,Total,0,2016,Encep
ZONE:11,Total,6,2016,Encep
Chumphon,Total,0,2016,Encep
Krabi,Total,0,2016,Encep
Nakhon Si Thammarat,Total,1,2016,Encep
Phangnga,Total,0,2016,Encep
Phuket,Total,0,2016,Encep
Ranong,Total,0,2016,Encep
Surat Thani,Total,5,2016,Encep
ZONE:12,Total,1,2016,Encep
Narathiwat,Total,0,2016,Encep
Pattani,Total,0,2016,Encep
Phatthalung,Total,0,2016,Encep
Satun,Total,0,2016,Encep
Songkhla,Total,0,2016,Encep
Trang,Total,0,2016,Encep
Yala,Total,1,2016,Encep
ZONE:13,Total,0,2016,Encep
Bangkok,Total,0,2016,Encep
Total,0,0,2016,Encep
ZONE:01,0,0,2016,Encep
Chiang Mai,0,0,2016,Encep
Chiang Rai,0,0,2016,Encep
Lampang,0,0,2016,Encep
Lamphun,0,0,2016,Encep
Mae Hong Son,0,0,2016,Encep
Nan,0,0,2016,Encep
Phayao,0,0,2016,Encep
Phrae,0,0,2016,Encep
ZONE:02,0,0,2016,Encep
Phetchabun,0,0,2016,Encep
Phitsanulok,0,0,2016,Encep
Sukhothai,0,0,2016,Encep
Tak,0,0,2016,Encep
Uttaradit,0,0,2016,Encep
ZONE:03,0,0,2016,Encep
Chai Nat,0,0,2016,Encep
Kamphaeng Phet,0,0,2016,Encep
Nakhon Sawan,0,0,2016,Encep
Phichit,0,0,2016,Encep
Uthai Thani,0,0,2016,Encep
ZONE:04,0,0,2016,Encep
Ang Thong,0,0,2016,Encep
Lop Buri,0,0,2016,Encep
Nakhon Nayok,0,0,2016,Encep
Nonthaburi,0,0,2016,Encep
P.Nakhon S.Ayutthaya,0,0,2016,Encep
Pathum Thani,0,0,2016,Encep
Saraburi,0,0,2016,Encep
Sing Buri,0,0,2016,Encep
ZONE:05,0,0,2016,Encep
Kanchanaburi,0,0,2016,Encep
Nakhon Pathom,0,0,2016,Encep
Phetchaburi,0,0,2016,Encep
Prachuap Khiri Khan,0,0,2016,Encep
Ratchaburi,0,0,2016,Encep
Samut Sakhon,0,0,2016,Encep
Samut Songkhram,0,0,2016,Encep
Suphan Buri,0,0,2016,Encep
ZONE:06,0,0,2016,Encep
