Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Surat Thani,51,5.22,0,0.0,976956,2008,HFM
Zone:7,335,18.83,0,0.0,1778692,2008,HFM
Krabi,23,5.55,0,0.0,414670,2008,HFM
Phangnga,76,30.59,0,0.0,248411,2008,HFM
Phuket,99,30.82,0,0.0,321252,2008,HFM
Ranong,22,12.1,0,0.0,181758,2008,HFM
Trang,115,18.77,0,0.0,612601,2008,HFM
Zone:8,165,4.79,0,0.0,3445609,2008,HFM
Narathiwat,15,2.1,0,0.0,715724,2008,HFM
Pattani,37,5.78,0,0.0,639988,2008,HFM
Satun,21,7.33,0,0.0,286446,2008,HFM
Songkhla,47,3.53,0,0.0,1330342,2008,HFM
Yala,45,9.51,0,0.0,473109,2008,HFM
North-Eastern Region,1588,7.42,0,0.0,21414180,2008,HFM
Zone:10,136,3.83,0,0.0,3553449,2008,HFM
Loei,96,15.56,0,0.0,616981,2008,HFM
Nong Bua Lam Phu,2,0.4,0,0.0,498562,2008,HFM
Nong Khai,17,1.88,0,0.0,904748,2008,HFM
Udon Thani,21,1.37,0,0.0,1533158,2008,HFM
Zone:11,83,3.86,0,0.0,2149587,2008,HFM
Mukdahan,58,17.22,0,0.0,336802,2008,HFM
Nakhon Phanom,2,0.29,0,0.0,698235,2008,HFM
Sakon Nakhon,23,2.06,0,0.0,1114550,2008,HFM
Zone:12,391,7.86,0,0.0,4976635,2008,HFM
Kalasin,58,5.93,0,0.0,978046,2008,HFM
Khon Kaen,201,11.46,0,0.0,1754258,2008,HFM
Maha Sarakham,50,5.34,0,0.0,936430,2008,HFM
Roi Et,82,6.27,0,0.0,1307901,2008,HFM
Zone:13,393,9.49,0,0.0,4141403,2008,HFM
Amnat Charoen,21,5.69,0,0.0,369196,2008,HFM
Si Sa Ket,174,12.06,0,0.0,1442212,2008,HFM
Ubon Ratchathani,161,8.99,0,0.0,1790581,2008,HFM
Yasothon,37,6.86,0,0.0,539414,2008,HFM
Zone:14,585,8.87,0,0.0,6593106,2008,HFM
Buri Ram,83,5.39,0,0.0,1538861,2008,HFM
Chaiyaphum,125,11.15,0,0.0,1121123,2008,HFM
Nakhon Ratchasima,303,11.84,0,0.0,2559006,2008,HFM
Surin,74,5.39,0,0.0,1374116,2008,HFM
North Region,3680,30.99,1,0.01,11875294,2008,HFM
Zone:15,1328,42.9,1,0.03,3095362,2008,HFM
Chiang Mai,480,28.79,1,0.06,1667358,2008,HFM
Lampang,628,81.65,0,0.0,769115,2008,HFM
Lamphun,173,42.7,0,0.0,405141,2008,HFM
Mae Hong Son,47,18.52,0,0.0,253748,2008,HFM
Zone:16,1271,47.88,0,0.0,2654508,2008,HFM
Chiang Rai,696,56.76,0,0.0,1226165,2008,HFM
Nan,141,29.58,0,0.0,476683,2008,HFM
Phayao,312,64.07,0,0.0,486983,2008,HFM
Phrae,122,26.25,0,0.0,464677,2008,HFM
Zone:17,580,16.84,0,0.0,3443651,2008,HFM
Phetchabun,102,10.23,0,0.0,996882,2008,HFM
Phitsanulok,224,26.58,0,0.0,842840,2008,HFM
Sukhothai,87,14.39,0,0.0,604559,2008,HFM
Tak,58,10.85,0,0.0,534629,2008,HFM
Uttaradit,109,23.45,0,0.0,464741,2008,HFM
Zone:18,501,18.68,0,0.0,2681773,2008,HFM
Kamphaeng Phet,101,13.91,0,0.0,726104,2008,HFM
Nakhon Sawan,266,24.77,0,0.0,1073962,2008,HFM
Phichit,97,17.5,0,0.0,554426,2008,HFM
Uthai Thani,37,11.31,0,0.0,327281,2008,HFM
Total,100164,151.37,0,0.0,66171439,2022,HFM
ZONE:01,10871,185.05,0,0.0,5874503,2022,HFM
Chiang Mai,3460,193.36,0,0.0,1789385,2022,HFM
Chiang Rai,2546,196.08,0,0.0,1298425,2022,HFM
Lampang,1200,165.59,0,0.0,724678,2022,HFM
Lamphun,945,235.58,0,0.0,401139,2022,HFM
Mae Hong Son,331,115.77,0,0.0,285916,2022,HFM
Nan,740,155.5,0,0.0,475875,2022,HFM
Phayao,884,190.31,0,0.0,464505,2022,HFM
Phrae,765,176.03,0,0.0,434580,2022,HFM
ZONE:02,6333,179.21,0,0.0,3533839,2022,HFM
Phetchabun,1635,167.11,0,0.0,978372,2022,HFM
Phitsanulok,2227,262.81,0,0.0,847384,2022,HFM
Sukhothai,1023,174.77,0,0.0,585352,2022,HFM
Tak,612,90.45,0,0.0,676583,2022,HFM
Uttaradit,836,187.38,0,0.0,446148,2022,HFM
ZONE:03,6407,219.26,0,0.0,2922114,2022,HFM
Chai Nat,291,90.81,0,0.0,320432,2022,HFM
Kamphaeng Phet,1922,269.89,0,0.0,712143,2022,HFM
Nakhon Sawan,2229,215.36,0,0.0,1035028,2022,HFM
Phichit,1337,252.55,0,0.0,529395,2022,HFM
Uthai Thani,628,193.16,0,0.0,325116,2022,HFM
ZONE:04,7654,141.16,0,0.0,5422367,2022,HFM
Ang Thong,296,107.73,0,0.0,274763,2022,HFM
Lop Buri,928,125.49,0,0.0,739473,2022,HFM
Nakhon Nayok,347,133.24,0,0.0,260433,2022,HFM
Nonthaburi,1268,98.4,0,0.0,1288637,2022,HFM
P.Nakhon S.Ayutthaya,1747,212.92,0,0.0,820512,2022,HFM
Pathum Thani,1164,97.81,0,0.0,1190060,2022,HFM
Saraburi,1650,256.23,0,0.0,643963,2022,HFM
Sing Buri,254,124.19,0,0.0,204526,2022,HFM
ZONE:05,6705,125.71,0,0.0,5333543,2022,HFM
Kanchanaburi,1199,134.11,0,0.0,894054,2022,HFM
Nakhon Pathom,1353,146.72,0,0.0,922171,2022,HFM
Phetchaburi,684,141.65,0,0.0,482875,2022,HFM
Prachuap Khiri Khan,485,87.68,0,0.0,553171,2022,HFM
Ratchaburi,974,112.18,0,0.0,868281,2022,HFM
Samut Sakhon,881,150.14,0,0.0,586789,2022,HFM
Samut Songkhram,168,88.03,0,0.0,190842,2022,HFM
Suphan Buri,961,115.04,0,0.0,835360,2022,HFM
ZONE:06,11369,182.26,0,0.0,6237892,2022,HFM
Chachoengsao,1214,167.64,0,0.0,724178,2022,HFM
Chanthaburi,1600,298.2,0,0.0,536557,2022,HFM
Chon Buri,2160,136.39,0,0.0,1583672,2022,HFM
Prachin Buri,833,168.17,0,0.0,495325,2022,HFM
Rayong,1836,244.36,0,0.0,751343,2022,HFM
Sa Kaeo,799,142.17,0,0.0,561992,2022,HFM
Samut Prakan,2451,180.69,0,0.0,1356449,2022,HFM
Trat,476,208.43,0,0.0,228376,2022,HFM
ZONE:07,7891,157.48,0,0.0,5010756,2022,HFM
Kalasin,1136,116.44,0,0.0,975570,2022,HFM
Khon Kaen,3289,183.65,0,0.0,1790863,2022,HFM
Maha Sarakham,1283,135.29,0,0.0,948310,2022,HFM
Roi Et,2183,168.44,0,0.0,1296013,2022,HFM
ZONE:08,5165,93.63,0,0.0,5516407,2022,HFM
Bungkan,217,51.42,0,0.0,421995,2022,HFM
Loei,1348,211.04,0,0.0,638732,2022,HFM
Nakhon Phanom,580,80.89,0,0.0,717040,2022,HFM
Nong Bua Lam Phu,515,101.18,0,0.0,509001,2022,HFM
Nong Khai,937,181.29,0,0.0,516843,2022,HFM
Sakon Nakhon,1009,88.02,0,0.0,1146286,2022,HFM
Udon Thani,559,35.68,0,0.0,1566510,2022,HFM
ZONE:09,14126,210.44,0,0.0,6712454,2022,HFM
Buri Ram,3064,193.95,0,0.0,1579805,2022,HFM
Chaiyaphum,1383,123.23,0,0.0,1122265,2022,HFM
Nakhon Ratchasima,5333,202.46,0,0.0,2634154,2022,HFM
Surin,4346,315.79,0,0.0,1376230,2022,HFM
ZONE:10,9634,210.01,0,0.0,4587303,2022,HFM
Amnat Charoen,548,145.61,0,0.0,376350,2022,HFM
Mukdahan,576,163.88,0,0.0,351484,2022,HFM
Si Sa Ket,3114,213.65,0,0.0,1457556,2022,HFM
Ubon Ratchathani,4503,240.99,0,0.0,1868519,2022,HFM
Yasothon,893,167.42,0,0.0,533394,2022,HFM
ZONE:11,4159,92.59,0,0.0,4492012,2022,HFM
Chumphon,362,71.05,0,0.0,509479,2022,HFM
Krabi,180,37.55,0,0.0,479351,2022,HFM
Nakhon Si Thammarat,1201,77.52,0,0.0,1549344,2022,HFM
Phangnga,364,135.81,0,0.0,268016,2022,HFM
Phuket,621,148.29,0,0.0,418785,2022,HFM
Ranong,166,85.32,0,0.0,194573,2022,HFM
Surat Thani,1265,117.95,0,0.0,1072464,2022,HFM
ZONE:12,3948,78.96,0,0.0,5000255,2022,HFM
Narathiwat,649,80.16,0,0.0,809660,2022,HFM
Pattani,307,42.08,0,0.0,729581,2022,HFM
Phatthalung,586,112.14,0,0.0,522541,2022,HFM
Satun,414,127.45,0,0.0,324835,2022,HFM
Songkhla,1177,82.22,0,0.0,1431536,2022,HFM
Trang,458,71.59,0,0.0,639788,2022,HFM
Yala,357,65.83,0,0.0,542314,2022,HFM
ZONE:13,5902,106.77,0,0.0,5527994,2022,HFM
Bangkok,5902,106.77,0,0.0,5527994,2022,HFM
Total,1218,1.94,1,0.0,62939819,2003,HFM
North Region,383,3.16,0,0.0,12120537,2003,HFM
Zone:1,228,3.96,0,0.0,5764017,2003,HFM
Chiang Mai,12,0.75,0,0.0,1599538,2003,HFM
Chiang Rai,6,0.48,0,0.0,1244564,2003,HFM
Lampang,140,17.52,0,0.0,798996,2003,HFM
Lamphun,41,10.05,0,0.0,408122,2003,HFM
Mae Hong Son,12,5.02,0,0.0,239128,2003,HFM
Nan,3,0.62,0,0.0,484961,2003,HFM
Phayao,11,2.18,0,0.0,505032,2003,HFM
Phrae,3,0.62,0,0.0,483676,2003,HFM
Zone:2,29,0.82,0,0.0,3523807,2003,HFM
Phetchabun,6,0.57,0,0.0,1046537,2003,HFM
Phitsanulok,9,1.04,0,0.0,867520,2003,HFM
Sukhothai,0,0.0,0,0.0,623396,2003,HFM
Tak,4,0.8,0,0.0,503042,2003,HFM
Uttaradit,10,2.07,0,0.0,483312,2003,HFM
Zone:3,126,4.45,0,0.0,2832713,2003,HFM
Kamphaeng Phet,38,4.93,0,0.0,771177,2003,HFM
Nakhon Sawan,14,1.24,0,0.0,1128789,2003,HFM
Phichit,61,10.25,0,0.0,594918,2003,HFM
Uthai Thani,13,3.85,0,0.0,337829,2003,HFM
Central Region,514,2.48,1,0.0,20726962,2003,HFM
Zone:0,284,4.89,0,0.0,5813383,2003,HFM
Bangkok,284,4.89,0,0.0,5813383,2003,HFM
Zone:4,14,0.52,0,0.0,2679573,2003,HFM
Ang Thong,1,0.34,0,0.0,290623,2003,HFM
Nonthaburi,5,0.55,0,0.0,915043,2003,HFM
P.Nakhon S.Ayutthaya,3,0.4,0,0.0,749751,2003,HFM
Pathum Thani,5,0.69,0,0.0,724156,2003,HFM
Zone:5,60,3.05,1,0.05,1964953,2003,HFM
Chai Nat,25,7.15,0,0.0,349881,2003,HFM
Lop Buri,13,1.69,1,0.13,768250,2003,HFM
Saraburi,17,2.73,0,0.0,623783,2003,HFM
Sing Buri,5,2.24,0,0.0,223039,2003,HFM
Zone:6,42,1.27,0,0.0,3304766,2003,HFM
Kanchanaburi,2,0.25,0,0.0,799588,2003,HFM
Nakhon Pathom,9,1.11,0,0.0,807180,2003,HFM
Ratchaburi,5,0.6,0,0.0,832005,2003,HFM
Suphan Buri,26,3.0,0,0.0,865993,2003,HFM
Zone:7,28,1.75,0,0.0,1602142,2003,HFM
Phetchaburi,2,0.43,0,0.0,461539,2003,HFM
Prachuap Khiri Khan,4,0.82,0,0.0,490479,2003,HFM
Samut Sakhon,10,2.24,0,0.0,445557,2003,HFM
Samut Songkhram,12,5.87,0,0.0,204567,2003,HFM
Zone:8,44,1.5,0,0.0,2933038,2003,HFM
Chachoengsao,16,2.46,0,0.0,651130,2003,HFM
Nakhon Nayok,2,0.8,0,0.0,251471,2003,HFM
Prachin Buri,12,2.65,0,0.0,453379,2003,HFM
Sa Kaeo,12,2.22,0,0.0,540274,2003,HFM
Samut Prakan,2,0.19,0,0.0,1036784,2003,HFM
Zone:9,42,1.73,0,0.0,2429107,2003,HFM
Chanthaburi,0,0.0,0,0.0,508799,2003,HFM
Chon Buri,20,1.75,0,0.0,1143498,2003,HFM
Rayong,22,3.99,0,0.0,551652,2003,HFM
Trat,0,0.0,0,0.0,225158,2003,HFM
North-Eastern Region,257,1.19,0,0.0,21634442,2003,HFM
Zone:10,16,0.45,0,0.0,3579272,2003,HFM
Loei,12,1.91,0,0.0,629836,2003,HFM
Nong Bua Lam Phu,3,0.6,0,0.0,499257,2003,HFM
Nong Khai,1,0.11,0,0.0,911409,2003,HFM
Udon Thani,0,0.0,0,0.0,1538770,2003,HFM
Zone:11,30,0.95,0,0.0,3157810,2003,HFM
Kalasin,29,2.92,0,0.0,992407,2003,HFM
Mukdahan,0,0.0,0,0.0,338675,2003,HFM
Nakhon Phanom,0,0.0,0,0.0,715991,2003,HFM
Sakon Nakhon,1,0.09,0,0.0,1110737,2003,HFM
Zone:12,163,4.04,0,0.0,4035398,2003,HFM
Khon Kaen,155,8.76,0,0.0,1769124,2003,HFM
Maha Sarakham,0,0.0,0,0.0,943647,2003,HFM
Roi Et,8,0.6,0,0.0,1322627,2003,HFM
Zone:13,30,0.45,0,0.0,6676759,2003,HFM
Buri Ram,17,1.1,0,0.0,1549894,2003,HFM
Chaiyaphum,0,0.0,0,0.0,1137725,2003,HFM
Nakhon Ratchasima,12,0.46,0,0.0,2586146,2003,HFM
Surin,1,0.07,0,0.0,1402994,2003,HFM
Zone:14,18,0.43,0,0.0,4185203,2003,HFM
Amnat Charoen,7,1.89,0,0.0,370494,2003,HFM
Si Sa Ket,0,0.0,0,0.0,1462254,2003,HFM
Ubon Ratchathani,7,0.39,0,0.0,1799048,2003,HFM
Yasothon,4,0.72,0,0.0,553407,2003,HFM
South Region,64,0.76,0,0.0,8457878,2003,HFM
Zone:15,5,0.32,0,0.0,1566662,2003,HFM
Chumphon,2,0.42,0,0.0,475467,2003,HFM
Ranong,3,1.84,0,0.0,163298,2003,HFM
Surat Thani,0,0.0,0,0.0,927897,2003,HFM
Zone:16,20,0.76,0,0.0,2642568,2003,HFM
Nakhon Si Thammarat,5,0.33,0,0.0,1532483,2003,HFM
Phatthalung,6,1.19,0,0.0,504526,2003,HFM
Trang,9,1.49,0,0.0,605559,2003,HFM
Zone:17,18,2.01,0,0.0,895704,2003,HFM
Krabi,6,1.57,0,0.0,381184,2003,HFM
Phangnga,4,1.67,0,0.0,240062,2003,HFM
Phuket,8,2.91,0,0.0,274458,2003,HFM
Zone:18,16,0.89,0,0.0,1797937,2003,HFM
Narathiwat,0,0.0,0,0.0,704096,2003,HFM
Pattani,0,0.0,0,0.0,631288,2003,HFM
Yala,16,3.46,0,0.0,462553,2003,HFM
Zone:19,5,0.32,0,0.0,1555007,2003,HFM
Satun,0,0.0,0,0.0,272252,2003,HFM
Songkhla,5,0.39,0,0.0,1282755,2003,HFM
Total,41392,63.56,3,0.0,65124716,2015,HFM
ZONE:00,5295,93.02,0,0.0,5692284,2015,HFM
Bangkok,5295,93.02,0,0.0,5692284,2015,HFM
ZONE:01,6327,110.82,0,0.0,5709443,2015,HFM
Chiang Mai,1536,91.52,0,0.0,1678284,2015,HFM
Chiang Rai,1801,149.13,0,0.0,1207699,2015,HFM
Lampang,816,108.36,0,0.0,753013,2015,HFM
Lamphun,339,83.61,0,0.0,405468,2015,HFM
Mae Hong Son,281,113.23,0,0.0,248178,2015,HFM
Nan,636,132.98,0,0.0,478264,2015,HFM
Phayao,681,140.57,0,0.0,484454,2015,HFM
Phrae,237,52.19,0,0.0,454083,2015,HFM
ZONE:02,1434,41.48,1,0.03,3457208,2015,HFM
Phetchabun,254,25.51,0,0.0,995807,2015,HFM
Phitsanulok,591,68.8,0,0.0,858988,2015,HFM
Sukhothai,180,29.88,0,0.0,602460,2015,HFM
Tak,254,47.08,1,0.19,539553,2015,HFM
Uttaradit,155,33.67,0,0.0,460400,2015,HFM
ZONE:03,1814,60.22,0,0.0,3012283,2015,HFM
Chai Nat,169,50.86,0,0.0,332283,2015,HFM
Kamphaeng Phet,288,39.48,0,0.0,729522,2015,HFM
Nakhon Sawan,768,71.59,0,0.0,1072756,2015,HFM
Phichit,335,61.18,0,0.0,547543,2015,HFM
Uthai Thani,254,76.93,0,0.0,330179,2015,HFM
ZONE:04,3076,59.19,1,0.02,5196419,2015,HFM
Ang Thong,191,67.36,0,0.0,283568,2015,HFM
Lop Buri,781,102.98,0,0.0,758406,2015,HFM
Nakhon Nayok,86,33.42,0,0.0,257300,2015,HFM
Nonthaburi,402,34.25,0,0.0,1173870,2015,HFM
P.Nakhon S.Ayutthaya,453,56.37,0,0.0,803599,2015,HFM
Pathum Thani,541,50.37,0,0.0,1074058,2015,HFM
Saraburi,447,70.56,1,0.16,633460,2015,HFM
Sing Buri,175,82.49,0,0.0,212158,2015,HFM
ZONE:05,3568,69.05,0,0.0,5166914,2015,HFM
Kanchanaburi,447,52.7,0,0.0,848198,2015,HFM
Nakhon Pathom,468,52.52,0,0.0,891071,2015,HFM
Phetchaburi,485,102.28,0,0.0,474192,2015,HFM
Prachuap Khiri Khan,709,135.02,0,0.0,525107,2015,HFM
Ratchaburi,547,64.11,0,0.0,853217,2015,HFM
Samut Sakhon,342,64.3,0,0.0,531887,2015,HFM
Samut Songkhram,89,45.83,0,0.0,194189,2015,HFM
Suphan Buri,481,56.65,0,0.0,849053,2015,HFM
ZONE:06,3291,56.39,0,0.0,5836407,2015,HFM
Chachoengsao,473,68.01,0,0.0,695478,2015,HFM
Chanthaburi,408,77.37,0,0.0,527350,2015,HFM
Chon Buri,570,40.1,0,0.0,1421425,2015,HFM
Prachin Buri,269,56.12,0,0.0,479314,2015,HFM
Rayong,404,59.91,0,0.0,674393,2015,HFM
Sa Kaeo,133,24.09,0,0.0,552187,2015,HFM
Samut Prakan,914,72.45,0,0.0,1261530,2015,HFM
Trat,120,53.4,0,0.0,224730,2015,HFM
ZONE:07,1766,35.01,0,0.0,5043862,2015,HFM
Kalasin,352,35.74,0,0.0,984907,2015,HFM
Khon Kaen,555,31.0,0,0.0,1790049,2015,HFM
Maha Sarakham,288,29.98,0,0.0,960588,2015,HFM
Roi Et,571,43.64,0,0.0,1308318,2015,HFM
ZONE:08,2151,39.1,0,0.0,5501453,2015,HFM
Bungkan,183,43.72,0,0.0,418566,2015,HFM
Loei,662,104.33,0,0.0,634513,2015,HFM
Nakhon Phanom,276,38.69,0,0.0,713341,2015,HFM
Nong Bua Lam Phu,224,44.02,0,0.0,508864,2015,HFM
Nong Khai,119,23.01,0,0.0,517260,2015,HFM
Sakon Nakhon,262,23.01,0,0.0,1138609,2015,HFM
Udon Thani,425,27.06,0,0.0,1570300,2015,HFM
ZONE:09,3216,47.8,1,0.01,6728450,2015,HFM
Buri Ram,728,46.1,0,0.0,1579248,2015,HFM
Chaiyaphum,527,46.35,0,0.0,1137049,2015,HFM
Nakhon Ratchasima,1610,61.44,1,0.04,2620517,2015,HFM
Surin,351,25.22,0,0.0,1391636,2015,HFM
ZONE:10,2323,50.81,0,0.0,4571489,2015,HFM
Amnat Charoen,242,64.47,0,0.0,375380,2015,HFM
Mukdahan,215,62.14,0,0.0,346016,2015,HFM
Si Sa Ket,504,34.4,0,0.0,1465213,2015,HFM
Ubon Ratchathani,1159,62.83,0,0.0,1844669,2015,HFM
Yasothon,203,37.58,0,0.0,540211,2015,HFM
ZONE:11,4535,103.95,0,0.0,4362467,2015,HFM
Chumphon,331,66.12,0,0.0,500575,2015,HFM
Krabi,201,44.0,0,0.0,456811,2015,HFM
Nakhon Si Thammarat,1392,89.92,0,0.0,1548028,2015,HFM
Phangnga,234,89.53,0,0.0,261370,2015,HFM
Phuket,511,135.06,0,0.0,378364,2015,HFM
Ranong,258,145.69,0,0.0,177089,2015,HFM
Surat Thani,1608,154.58,0,0.0,1040230,2015,HFM
ZONE:12,2596,53.57,0,0.0,4846037,2015,HFM
Narathiwat,134,17.29,0,0.0,774799,2015,HFM
Pattani,67,9.76,0,0.0,686186,2015,HFM
Phatthalung,524,100.69,0,0.0,520419,2015,HFM
Satun,285,91.15,0,0.0,312673,2015,HFM
Songkhla,891,63.58,0,0.0,1401303,2015,HFM
Trang,577,90.33,0,0.0,638746,2015,HFM
Yala,118,23.05,0,0.0,511911,2015,HFM
Total,90627,137.16,1,0.0,66071545,2024,HFM
ZONE:01,10298,175.81,0,0.0,5857413,2024,HFM
Chiang Mai,2624,146.2,0,0.0,1794774,2024,HFM
Chiang Rai,2922,224.89,0,0.0,1299306,2024,HFM
Lampang,1009,141.09,0,0.0,715133,2024,HFM
Lamphun,811,203.26,0,0.0,398998,2024,HFM
Mae Hong Son,619,215.52,0,0.0,287215,2024,HFM
Nan,726,153.28,0,0.0,473630,2024,HFM
Phayao,1122,243.99,0,0.0,459858,2024,HFM
Phrae,465,108.52,0,0.0,428499,2024,HFM
ZONE:02,2396,68.02,0,0.0,3522489,2024,HFM
Phetchabun,491,50.6,0,0.0,970403,2024,HFM
Phitsanulok,605,71.76,0,0.0,843111,2024,HFM
Sukhothai,338,58.3,0,0.0,579759,2024,HFM
Tak,721,104.81,0,0.0,687927,2024,HFM
Uttaradit,241,54.61,0,0.0,441289,2024,HFM
ZONE:03,2986,103.09,0,0.0,2896463,2024,HFM
Chai Nat,242,76.28,0,0.0,317263,2024,HFM
Kamphaeng Phet,828,117.14,0,0.0,706861,2024,HFM
Nakhon Sawan,1292,126.01,0,0.0,1025348,2024,HFM
Phichit,328,62.6,0,0.0,523925,2024,HFM
Uthai Thani,296,91.62,0,0.0,323066,2024,HFM
ZONE:04,9465,174.03,0,0.0,5438863,2024,HFM
Ang Thong,420,154.61,0,0.0,271656,2024,HFM
Lop Buri,889,121.37,0,0.0,732495,2024,HFM
Nakhon Nayok,314,120.65,0,0.0,260261,2024,HFM
Nonthaburi,2838,217.97,0,0.0,1302004,2024,HFM
P.Nakhon S.Ayutthaya,1108,134.91,0,0.0,821261,2024,HFM
Pathum Thani,2237,184.82,0,0.0,1210365,2024,HFM
Saraburi,1324,207.29,0,0.0,638704,2024,HFM
Sing Buri,335,165.75,0,0.0,202117,2024,HFM
ZONE:05,7623,143.11,0,0.0,5326695,2024,HFM
Kanchanaburi,762,85.16,0,0.0,894781,2024,HFM
Nakhon Pathom,1781,192.92,0,0.0,923201,2024,HFM
Phetchaburi,973,201.32,0,0.0,483305,2024,HFM
Prachuap Khiri Khan,694,125.69,0,0.0,552137,2024,HFM
Ratchaburi,989,114.3,0,0.0,865276,2024,HFM
Samut Sakhon,1329,224.98,0,0.0,590730,2024,HFM
Samut Songkhram,208,110.21,0,0.0,188723,2024,HFM
Suphan Buri,887,107.06,0,0.0,828542,2024,HFM
ZONE:06,16830,267.48,0,0.0,6292163,2024,HFM
Chachoengsao,1402,192.42,0,0.0,728615,2024,HFM
Chanthaburi,1503,280.26,0,0.0,536290,2024,HFM
Chon Buri,6199,385.89,0,0.0,1606412,2024,HFM
Prachin Buri,832,166.84,0,0.0,498671,2024,HFM
Rayong,2060,269.18,0,0.0,765287,2024,HFM
Sa Kaeo,815,144.8,0,0.0,562860,2024,HFM
Samut Prakan,3601,263.5,0,0.0,1366598,2024,HFM
Trat,418,183.79,0,0.0,227430,2024,HFM
ZONE:07,4425,88.83,0,0.0,4981337,2024,HFM
Kalasin,871,89.79,0,0.0,970084,2024,HFM
Khon Kaen,1631,91.53,0,0.0,1782008,2024,HFM
Maha Sarakham,693,73.62,0,0.0,941261,2024,HFM
Roi Et,1230,95.5,0,0.0,1287984,2024,HFM
ZONE:08,3636,66.11,1,0.02,5500012,2024,HFM
Bungkan,439,104.25,0,0.0,421086,2024,HFM
Loei,715,112.38,0,0.0,636242,2024,HFM
Nakhon Phanom,434,60.66,0,0.0,715466,2024,HFM
Nong Bua Lam Phu,213,41.96,0,0.0,507599,2024,HFM
Nong Khai,437,84.87,0,0.0,514909,2024,HFM
Sakon Nakhon,524,45.81,0,0.0,1143922,2024,HFM
Udon Thani,874,56.0,1,0.06,1560788,2024,HFM
ZONE:09,6651,99.43,0,0.0,6689028,2024,HFM
Buri Ram,1037,65.84,0,0.0,1575073,2024,HFM
Chaiyaphum,570,51.09,0,0.0,1115652,2024,HFM
Nakhon Ratchasima,2966,112.86,0,0.0,2627927,2024,HFM
Surin,2078,151.64,0,0.0,1370376,2024,HFM
ZONE:10,3256,71.11,0,0.0,4578831,2024,HFM
Amnat Charoen,346,92.33,0,0.0,374760,2024,HFM
Mukdahan,308,87.6,0,0.0,351592,2024,HFM
Si Sa Ket,536,36.9,0,0.0,1452532,2024,HFM
Ubon Ratchathani,1565,83.7,0,0.0,1869708,2024,HFM
Yasothon,501,94.49,0,0.0,530239,2024,HFM
ZONE:11,5453,121.45,0,0.0,4489783,2024,HFM
Chumphon,623,122.37,0,0.0,509122,2024,HFM
Krabi,308,64.02,0,0.0,481089,2024,HFM
Nakhon Si Thammarat,1648,106.8,0,0.0,1543051,2024,HFM
Phangnga,229,85.69,0,0.0,267250,2024,HFM
Phuket,1136,270.0,0,0.0,420746,2024,HFM
Ranong,228,117.65,0,0.0,193799,2024,HFM
Surat Thani,1281,119.19,0,0.0,1074726,2024,HFM
ZONE:12,2766,55.15,0,0.0,5015209,2024,HFM
Narathiwat,225,27.55,0,0.0,816642,2024,HFM
