Areas,Age,Cases,Year,Disease
Total,Total,51,2015,Lepto
ZONE:00,Total,0,2015,Lepto
Bangkok,Total,0,2015,Lepto
ZONE:01,Total,3,2015,Lepto
Chiang Mai,Total,0,2015,Lepto
Chiang Rai,Total,1,2015,Lepto
Lampang,Total,0,2015,Lepto
Lamphun,Total,0,2015,Lepto
Mae Hong Son,Total,0,2015,Lepto
Nan,Total,2,2015,Lepto
Phayao,Total,0,2015,Lepto
Phrae,Total,0,2015,Lepto
ZONE:02,Total,2,2015,Lepto
Phetchabun,Total,1,2015,Lepto
Phitsanulok,Total,0,2015,Lepto
Sukhothai,Total,0,2015,Lepto
Tak,Total,0,2015,Lepto
Uttaradit,Total,1,2015,Lepto
ZONE:03,Total,0,2015,Lepto
Chai Nat,Total,0,2015,Lepto
Kamphaeng Phet,Total,0,2015,Lepto
Nakhon Sawan,Total,0,2015,Lepto
Phichit,Total,0,2015,Lepto
Uthai Thani,Total,0,2015,Lepto
ZONE:04,Total,1,2015,Lepto
Ang Thong,Total,1,2015,Lepto
Lop Buri,Total,0,2015,Lepto
Nakhon Nayok,Total,0,2015,Lepto
Nonthaburi,Total,0,2015,Lepto
P.Nakhon S.Ayutthaya,Total,0,2015,Lepto
Pathum Thani,Total,0,2015,Lepto
Saraburi,Total,0,2015,Lepto
Sing Buri,Total,0,2015,Lepto
ZONE:05,Total,0,2015,Lepto
Kanchanaburi,Total,0,2015,Lepto
Nakhon Pathom,Total,0,2015,Lepto
Phetchaburi,Total,0,2015,Lepto
Prachuap Khiri Khan,Total,0,2015,Lepto
Ratchaburi,Total,0,2015,Lepto
Samut Sakhon,Total,0,2015,Lepto
Samut Songkhram,Total,0,2015,Lepto
Suphan Buri,Total,0,2015,Lepto
ZONE:06,Total,2,2015,Lepto
Chachoengsao,Total,0,2015,Lepto
Chanthaburi,Total,1,2015,Lepto
Chon Buri,Total,0,2015,Lepto
Prachin Buri,Total,0,2015,Lepto
Rayong,Total,1,2015,Lepto
Sa Kaeo,Total,0,2015,Lepto
Samut Prakan,Total,0,2015,Lepto
Trat,Total,0,2015,Lepto
ZONE:07,Total,5,2015,Lepto
Kalasin,Total,0,2015,Lepto
Khon Kaen,Total,0,2015,Lepto
Maha Sarakham,Total,2,2015,Lepto
Roi Et,Total,3,2015,Lepto
ZONE:08,Total,0,2015,Lepto
Bungkan,Total,0,2015,Lepto
Loei,Total,0,2015,Lepto
Nakhon Phanom,Total,0,2015,Lepto
Nong Bua Lam Phu,Total,0,2015,Lepto
Nong Khai,Total,0,2015,Lepto
Sakon Nakhon,Total,0,2015,Lepto
Udon Thani,Total,0,2015,Lepto
ZONE:09,Total,3,2015,Lepto
Buri Ram,Total,0,2015,Lepto
Chaiyaphum,Total,0,2015,Lepto
Nakhon Ratchasima,Total,2,2015,Lepto
Surin,Total,1,2015,Lepto
ZONE:10,Total,20,2015,Lepto
Amnat Charoen,Total,0,2015,Lepto
Mukdahan,Total,0,2015,Lepto
Si Sa Ket,Total,19,2015,Lepto
Ubon Ratchathani,Total,0,2015,Lepto
Yasothon,Total,1,2015,Lepto
ZONE:11,Total,5,2015,Lepto
Chumphon,Total,0,2015,Lepto
Krabi,Total,0,2015,Lepto
Nakhon Si Thammarat,Total,3,2015,Lepto
Phangnga,Total,0,2015,Lepto
Phuket,Total,0,2015,Lepto
Ranong,Total,0,2015,Lepto
Surat Thani,Total,2,2015,Lepto
ZONE:12,Total,10,2015,Lepto
Narathiwat,Total,1,2015,Lepto
Pattani,Total,0,2015,Lepto
Phatthalung,Total,6,2015,Lepto
Satun,Total,0,2015,Lepto
Songkhla,Total,1,2015,Lepto
Trang,Total,1,2015,Lepto
Yala,Total,1,2015,Lepto
Total,0,0,2015,Lepto
ZONE:00,0,0,2015,Lepto
Bangkok,0,0,2015,Lepto
ZONE:01,0,0,2015,Lepto
Chiang Mai,0,0,2015,Lepto
Chiang Rai,0,0,2015,Lepto
Lampang,0,0,2015,Lepto
Lamphun,0,0,2015,Lepto
Mae Hong Son,0,0,2015,Lepto
Nan,0,0,2015,Lepto
Phayao,0,0,2015,Lepto
Phrae,0,0,2015,Lepto
ZONE:02,0,0,2015,Lepto
Phetchabun,0,0,2015,Lepto
Phitsanulok,0,0,2015,Lepto
Sukhothai,0,0,2015,Lepto
Tak,0,0,2015,Lepto
Uttaradit,0,0,2015,Lepto
ZONE:03,0,0,2015,Lepto
Chai Nat,0,0,2015,Lepto
Kamphaeng Phet,0,0,2015,Lepto
Nakhon Sawan,0,0,2015,Lepto
Phichit,0,0,2015,Lepto
Uthai Thani,0,0,2015,Lepto
ZONE:04,0,0,2015,Lepto
Ang Thong,0,0,2015,Lepto
Lop Buri,0,0,2015,Lepto
Nakhon Nayok,0,0,2015,Lepto
Nonthaburi,0,0,2015,Lepto
P.Nakhon S.Ayutthaya,0,0,2015,Lepto
Pathum Thani,0,0,2015,Lepto
Saraburi,0,0,2015,Lepto
Sing Buri,0,0,2015,Lepto
ZONE:05,0,0,2015,Lepto
Kanchanaburi,0,0,2015,Lepto
Nakhon Pathom,0,0,2015,Lepto
Phetchaburi,0,0,2015,Lepto
Prachuap Khiri Khan,0,0,2015,Lepto
Ratchaburi,0,0,2015,Lepto
Samut Sakhon,0,0,2015,Lepto
Samut Songkhram,0,0,2015,Lepto
Suphan Buri,0,0,2015,Lepto
ZONE:06,0,0,2015,Lepto
Chachoengsao,0,0,2015,Lepto
Chanthaburi,0,0,2015,Lepto
Chon Buri,0,0,2015,Lepto
Prachin Buri,0,0,2015,Lepto
Rayong,0,0,2015,Lepto
Sa Kaeo,0,0,2015,Lepto
Samut Prakan,0,0,2015,Lepto
Trat,0,0,2015,Lepto
ZONE:07,0,0,2015,Lepto
Kalasin,0,0,2015,Lepto
Khon Kaen,0,0,2015,Lepto
Maha Sarakham,0,0,2015,Lepto
Roi Et,0,0,2015,Lepto
ZONE:08,0,0,2015,Lepto
Bungkan,0,0,2015,Lepto
Loei,0,0,2015,Lepto
Nakhon Phanom,0,0,2015,Lepto
