Areas,Age,Cases,Year,Disease
Total,Total,1486,2023,Chikungunya
ZONE:01,Total,281,2023,Chikungunya
Chiang Mai,Total,76,2023,Chikungunya
Chiang Rai,Total,6,2023,Chikungunya
Lampang,Total,31,2023,Chikungunya
Lamphun,Total,10,2023,Chikungunya
Mae Hong Son,Total,0,2023,Chikungunya
Nan,Total,0,2023,Chikungunya
Phayao,Total,22,2023,Chikungunya
Phrae,Total,136,2023,Chikungunya
ZONE:02,Total,15,2023,Chikungunya
Phetchabun,Total,10,2023,Chikungunya
Phitsanulok,Total,2,2023,Chikungunya
Sukhothai,Total,3,2023,Chikungunya
Tak,Total,0,2023,Chikungunya
Uttaradit,Total,0,2023,Chikungunya
ZONE:03,Total,21,2023,Chikungunya
Chai Nat,Total,2,2023,Chikungunya
Kamphaeng Phet,Total,0,2023,Chikungunya
Nakhon Sawan,Total,19,2023,Chikungunya
Phichit,Total,0,2023,Chikungunya
Uthai Thani,Total,0,2023,Chikungunya
ZONE:04,Total,43,2023,Chikungunya
Ang Thong,Total,0,2023,Chikungunya
Lop Buri,Total,0,2023,Chikungunya
Nakhon Nayok,Total,0,2023,Chikungunya
Nonthaburi,Total,35,2023,Chikungunya
P.Nakhon S.Ayutthaya,Total,5,2023,Chikungunya
Pathum Thani,Total,2,2023,Chikungunya
Saraburi,Total,1,2023,Chikungunya
Sing Buri,Total,0,2023,Chikungunya
ZONE:05,Total,27,2023,Chikungunya
Kanchanaburi,Total,8,2023,Chikungunya
Nakhon Pathom,Total,3,2023,Chikungunya
Phetchaburi,Total,0,2023,Chikungunya
Prachuap Khiri Khan,Total,2,2023,Chikungunya
Ratchaburi,Total,7,2023,Chikungunya
Samut Sakhon,Total,3,2023,Chikungunya
Samut Songkhram,Total,1,2023,Chikungunya
Suphan Buri,Total,3,2023,Chikungunya
ZONE:06,Total,113,2023,Chikungunya
Chachoengsao,Total,4,2023,Chikungunya
Chanthaburi,Total,6,2023,Chikungunya
Chon Buri,Total,78,2023,Chikungunya
Prachin Buri,Total,0,2023,Chikungunya
Rayong,Total,17,2023,Chikungunya
Sa Kaeo,Total,0,2023,Chikungunya
Samut Prakan,Total,8,2023,Chikungunya
Trat,Total,0,2023,Chikungunya
ZONE:07,Total,22,2023,Chikungunya
Kalasin,Total,1,2023,Chikungunya
Khon Kaen,Total,21,2023,Chikungunya
Maha Sarakham,Total,0,2023,Chikungunya
Roi Et,Total,0,2023,Chikungunya
ZONE:08,Total,100,2023,Chikungunya
Bungkan,Total,1,2023,Chikungunya
Loei,Total,43,2023,Chikungunya
Nakhon Phanom,Total,1,2023,Chikungunya
Nong Bua Lam Phu,Total,2,2023,Chikungunya
Nong Khai,Total,45,2023,Chikungunya
Sakon Nakhon,Total,5,2023,Chikungunya
Udon Thani,Total,3,2023,Chikungunya
ZONE:09,Total,171,2023,Chikungunya
Buri Ram,Total,2,2023,Chikungunya
Chaiyaphum,Total,87,2023,Chikungunya
Nakhon Ratchasima,Total,44,2023,Chikungunya
Surin,Total,38,2023,Chikungunya
ZONE:10,Total,12,2023,Chikungunya
Amnat Charoen,Total,0,2023,Chikungunya
Mukdahan,Total,0,2023,Chikungunya
Si Sa Ket,Total,3,2023,Chikungunya
Ubon Ratchathani,Total,9,2023,Chikungunya
Yasothon,Total,0,2023,Chikungunya
ZONE:11,Total,77,2023,Chikungunya
Chumphon,Total,0,2023,Chikungunya
Krabi,Total,2,2023,Chikungunya
Nakhon Si Thammarat,Total,3,2023,Chikungunya
Phangnga,Total,2,2023,Chikungunya
Phuket,Total,18,2023,Chikungunya
Ranong,Total,0,2023,Chikungunya
Surat Thani,Total,52,2023,Chikungunya
ZONE:12,Total,11,2023,Chikungunya
Narathiwat,Total,3,2023,Chikungunya
Pattani,Total,3,2023,Chikungunya
Phatthalung,Total,0,2023,Chikungunya
Satun,Total,0,2023,Chikungunya
Songkhla,Total,2,2023,Chikungunya
Trang,Total,2,2023,Chikungunya
Yala,Total,1,2023,Chikungunya
ZONE:13,Total,593,2023,Chikungunya
Bangkok,Total,593,2023,Chikungunya
Total,0,2,2023,Chikungunya
ZONE:01,0,0,2023,Chikungunya
Chiang Mai,0,0,2023,Chikungunya
Chiang Rai,0,0,2023,Chikungunya
Lampang,0,0,2023,Chikungunya
Lamphun,0,0,2023,Chikungunya
Mae Hong Son,0,0,2023,Chikungunya
Nan,0,0,2023,Chikungunya
Phayao,0,0,2023,Chikungunya
Phrae,0,0,2023,Chikungunya
ZONE:02,0,0,2023,Chikungunya
Phetchabun,0,0,2023,Chikungunya
Phitsanulok,0,0,2023,Chikungunya
Sukhothai,0,0,2023,Chikungunya
Tak,0,0,2023,Chikungunya
Uttaradit,0,0,2023,Chikungunya
ZONE:03,0,0,2023,Chikungunya
Chai Nat,0,0,2023,Chikungunya
Kamphaeng Phet,0,0,2023,Chikungunya
Nakhon Sawan,0,0,2023,Chikungunya
Phichit,0,0,2023,Chikungunya
Uthai Thani,0,0,2023,Chikungunya
ZONE:04,0,0,2023,Chikungunya
Ang Thong,0,0,2023,Chikungunya
Lop Buri,0,0,2023,Chikungunya
Nakhon Nayok,0,0,2023,Chikungunya
Nonthaburi,0,0,2023,Chikungunya
P.Nakhon S.Ayutthaya,0,0,2023,Chikungunya
Pathum Thani,0,0,2023,Chikungunya
Saraburi,0,0,2023,Chikungunya
Sing Buri,0,0,2023,Chikungunya
ZONE:05,0,0,2023,Chikungunya
Kanchanaburi,0,0,2023,Chikungunya
Nakhon Pathom,0,0,2023,Chikungunya
Phetchaburi,0,0,2023,Chikungunya
Prachuap Khiri Khan,0,0,2023,Chikungunya
Ratchaburi,0,0,2023,Chikungunya
Samut Sakhon,0,0,2023,Chikungunya
Samut Songkhram,0,0,2023,Chikungunya
Suphan Buri,0,0,2023,Chikungunya
ZONE:06,0,0,2023,Chikungunya
Chachoengsao,0,0,2023,Chikungunya
Chanthaburi,0,0,2023,Chikungunya
Chon Buri,0,0,2023,Chikungunya
Prachin Buri,0,0,2023,Chikungunya
Rayong,0,0,2023,Chikungunya
Sa Kaeo,0,0,2023,Chikungunya
Samut Prakan,0,0,2023,Chikungunya
Trat,0,0,2023,Chikungunya
ZONE:07,0,0,2023,Chikungunya
Kalasin,0,0,2023,Chikungunya
Khon Kaen,0,0,2023,Chikungunya
Maha Sarakham,0,0,2023,Chikungunya
Roi Et,0,0,2023,Chikungunya
ZONE:08,0,0,2023,Chikungunya
Bungkan,0,0,2023,Chikungunya
Loei,0,0,2023,Chikungunya
Nakhon Phanom,0,0,2023,Chikungunya
Nong Bua Lam Phu,0,0,2023,Chikungunya
Nong Khai,0,0,2023,Chikungunya
Sakon Nakhon,0,0,2023,Chikungunya
Udon Thani,0,0,2023,Chikungunya
ZONE:09,0,1,2023,Chikungunya
Buri Ram,0,0,2023,Chikungunya
Chaiyaphum,0,0,2023,Chikungunya
Nakhon Ratchasima,0,0,2023,Chikungunya
Surin,0,1,2023,Chikungunya
ZONE:10,0,0,2023,Chikungunya
Amnat Charoen,0,0,2023,Chikungunya
Mukdahan,0,0,2023,Chikungunya
Si Sa Ket,0,0,2023,Chikungunya
Ubon Ratchathani,0,0,2023,Chikungunya
Yasothon,0,0,2023,Chikungunya
ZONE:11,0,1,2023,Chikungunya
Chumphon,0,0,2023,Chikungunya
Krabi,0,0,2023,Chikungunya
