Areas,Age,Cases,Year,Disease
Total,Total,17,2018,Rabies
ZONE:01,Total,0,2018,Rabies
Chiang Mai,Total,0,2018,Rabies
Chiang Rai,Total,0,2018,Rabies
Lampang,Total,0,2018,Rabies
Lamphun,Total,0,2018,Rabies
Mae Hong Son,Total,0,2018,Rabies
Nan,Total,0,2018,Rabies
Phayao,Total,0,2018,Rabies
Phrae,Total,0,2018,Rabies
ZONE:02,Total,2,2018,Rabies
Phetchabun,Total,0,2018,Rabies
Phitsanulok,Total,0,2018,Rabies
Sukhothai,Total,0,2018,Rabies
Tak,Total,2,2018,Rabies
Uttaradit,Total,0,2018,Rabies
ZONE:03,Total,0,2018,Rabies
Chai Nat,Total,0,2018,Rabies
Kamphaeng Phet,Total,0,2018,Rabies
Nakhon Sawan,Total,0,2018,Rabies
Phichit,Total,0,2018,Rabies
Uthai Thani,Total,0,2018,Rabies
ZONE:04,Total,0,2018,Rabies
Ang Thong,Total,0,2018,Rabies
Lop Buri,Total,0,2018,Rabies
Nakhon Nayok,Total,0,2018,Rabies
Nonthaburi,Total,0,2018,Rabies
P.Nakhon S.Ayutthaya,Total,0,2018,Rabies
Pathum Thani,Total,0,2018,Rabies
Saraburi,Total,0,2018,Rabies
Sing Buri,Total,0,2018,Rabies
ZONE:05,Total,1,2018,Rabies
Kanchanaburi,Total,0,2018,Rabies
Nakhon Pathom,Total,0,2018,Rabies
Phetchaburi,Total,0,2018,Rabies
Prachuap Khiri Khan,Total,1,2018,Rabies
Ratchaburi,Total,0,2018,Rabies
Samut Sakhon,Total,0,2018,Rabies
Samut Songkhram,Total,0,2018,Rabies
Suphan Buri,Total,0,2018,Rabies
ZONE:06,Total,2,2018,Rabies
Chachoengsao,Total,0,2018,Rabies
Chanthaburi,Total,0,2018,Rabies
Chon Buri,Total,0,2018,Rabies
Prachin Buri,Total,0,2018,Rabies
Rayong,Total,2,2018,Rabies
Sa Kaeo,Total,0,2018,Rabies
Samut Prakan,Total,0,2018,Rabies
Trat,Total,0,2018,Rabies
ZONE:07,Total,1,2018,Rabies
Kalasin,Total,1,2018,Rabies
Khon Kaen,Total,0,2018,Rabies
