Areas,Count,Month,Type,Year,Disease
Total,18196,Total,Cases,2011,HFM
Central Region,7655,Total,Cases,2011,HFM
Zone:0,2668,Total,Cases,2011,HFM
Bangkok,2668,Total,Cases,2011,HFM
Zone:1,810,Total,Cases,2011,HFM
Nonthaburi,162,Total,Cases,2011,HFM
P.Nakhon S.Ayutthaya,188,Total,Cases,2011,HFM
Pathum Thani,69,Total,Cases,2011,HFM
Saraburi,391,Total,Cases,2011,HFM
Zone:2,635,Total,Cases,2011,HFM
Ang Thong,191,Total,Cases,2011,HFM
Chai Nat,79,Total,Cases,2011,HFM
Lop Buri,347,Total,Cases,2011,HFM
Sing Buri,18,Total,Cases,2011,HFM
Zone:3,1038,Total,Cases,2011,HFM
Chachoengsao,289,Total,Cases,2011,HFM
Nakhon Nayok,149,Total,Cases,2011,HFM
Prachin Buri,176,Total,Cases,2011,HFM
Sa Kaeo,73,Total,Cases,2011,HFM
Samut Prakan,351,Total,Cases,2011,HFM
Zone:4,1107,Total,Cases,2011,HFM
Kanchanaburi,156,Total,Cases,2011,HFM
Nakhon Pathom,278,Total,Cases,2011,HFM
Ratchaburi,301,Total,Cases,2011,HFM
Suphan Buri,372,Total,Cases,2011,HFM
Zone:5,464,Total,Cases,2011,HFM
Phetchaburi,151,Total,Cases,2011,HFM
Prachuap Khiri Khan,52,Total,Cases,2011,HFM
Samut Sakhon,171,Total,Cases,2011,HFM
Samut Songkhram,90,Total,Cases,2011,HFM
Zone:9,933,Total,Cases,2011,HFM
Chanthaburi,251,Total,Cases,2011,HFM
Chon Buri,250,Total,Cases,2011,HFM
Rayong,342,Total,Cases,2011,HFM
Trat,90,Total,Cases,2011,HFM
South Region,1271,Total,Cases,2011,HFM
Zone:6,550,Total,Cases,2011,HFM
Chumphon,72,Total,Cases,2011,HFM
Nakhon Si Thammarat,162,Total,Cases,2011,HFM
Phatthalung,224,Total,Cases,2011,HFM
Surat Thani,92,Total,Cases,2011,HFM
Zone:7,461,Total,Cases,2011,HFM
Krabi,74,Total,Cases,2011,HFM
Phangnga,50,Total,Cases,2011,HFM
Phuket,148,Total,Cases,2011,HFM
Ranong,28,Total,Cases,2011,HFM
Trang,161,Total,Cases,2011,HFM
Zone:8,260,Total,Cases,2011,HFM
Narathiwat,25,Total,Cases,2011,HFM
Pattani,18,Total,Cases,2011,HFM
Satun,33,Total,Cases,2011,HFM
Songkhla,145,Total,Cases,2011,HFM
Yala,39,Total,Cases,2011,HFM
North-Eastern Region,4271,Total,Cases,2011,HFM
Zone:10,434,Total,Cases,2011,HFM
Bungkan,27,Total,Cases,2011,HFM
Loei,248,Total,Cases,2011,HFM
Nong Bua Lam Phu,20,Total,Cases,2011,HFM
Nong Khai,41,Total,Cases,2011,HFM
Udon Thani,98,Total,Cases,2011,HFM
Zone:11,260,Total,Cases,2011,HFM
Mukdahan,70,Total,Cases,2011,HFM
Nakhon Phanom,125,Total,Cases,2011,HFM
Sakon Nakhon,65,Total,Cases,2011,HFM
Zone:12,812,Total,Cases,2011,HFM
Kalasin,189,Total,Cases,2011,HFM
Khon Kaen,400,Total,Cases,2011,HFM
Maha Sarakham,90,Total,Cases,2011,HFM
Roi Et,133,Total,Cases,2011,HFM
Zone:13,843,Total,Cases,2011,HFM
Amnat Charoen,107,Total,Cases,2011,HFM
Si Sa Ket,286,Total,Cases,2011,HFM
Ubon Ratchathani,378,Total,Cases,2011,HFM
Yasothon,72,Total,Cases,2011,HFM
Zone:14,1922,Total,Cases,2011,HFM
Buri Ram,400,Total,Cases,2011,HFM
Chaiyaphum,389,Total,Cases,2011,HFM
Nakhon Ratchasima,934,Total,Cases,2011,HFM
Surin,199,Total,Cases,2011,HFM
North Region,4999,Total,Cases,2011,HFM
Zone:15,1474,Total,Cases,2011,HFM
Chiang Mai,567,Total,Cases,2011,HFM
Lampang,603,Total,Cases,2011,HFM
Lamphun,153,Total,Cases,2011,HFM
Mae Hong Son,151,Total,Cases,2011,HFM
Zone:16,1673,Total,Cases,2011,HFM
Chiang Rai,713,Total,Cases,2011,HFM
Nan,450,Total,Cases,2011,HFM
