Areas,Count,Month,Type,Year,Disease
Total,245211,Total,Cases,2016,Pneumonia
ZONE:01,30472,Total,Cases,2016,Pneumonia
Chiang Mai,10479,Total,Cases,2016,Pneumonia
Chiang Rai,7911,Total,Cases,2016,Pneumonia
Lampang,3347,Total,Cases,2016,Pneumonia
Lamphun,633,Total,Cases,2016,Pneumonia
Mae Hong Son,1784,Total,Cases,2016,Pneumonia
Nan,2401,Total,Cases,2016,Pneumonia
Phayao,1434,Total,Cases,2016,Pneumonia
Phrae,2483,Total,Cases,2016,Pneumonia
ZONE:02,13057,Total,Cases,2016,Pneumonia
Phetchabun,2983,Total,Cases,2016,Pneumonia
Phitsanulok,3230,Total,Cases,2016,Pneumonia
Sukhothai,1442,Total,Cases,2016,Pneumonia
Tak,2815,Total,Cases,2016,Pneumonia
Uttaradit,2587,Total,Cases,2016,Pneumonia
ZONE:03,10137,Total,Cases,2016,Pneumonia
Chai Nat,489,Total,Cases,2016,Pneumonia
Kamphaeng Phet,3354,Total,Cases,2016,Pneumonia
Nakhon Sawan,2982,Total,Cases,2016,Pneumonia
Phichit,2037,Total,Cases,2016,Pneumonia
Uthai Thani,1275,Total,Cases,2016,Pneumonia
ZONE:04,17262,Total,Cases,2016,Pneumonia
Ang Thong,1696,Total,Cases,2016,Pneumonia
Lop Buri,3741,Total,Cases,2016,Pneumonia
Nakhon Nayok,356,Total,Cases,2016,Pneumonia
Nonthaburi,2040,Total,Cases,2016,Pneumonia
P.Nakhon S.Ayutthaya,2641,Total,Cases,2016,Pneumonia
Pathum Thani,3913,Total,Cases,2016,Pneumonia
Saraburi,2141,Total,Cases,2016,Pneumonia
Sing Buri,734,Total,Cases,2016,Pneumonia
ZONE:05,13904,Total,Cases,2016,Pneumonia
Kanchanaburi,2117,Total,Cases,2016,Pneumonia
Nakhon Pathom,2608,Total,Cases,2016,Pneumonia
Phetchaburi,1900,Total,Cases,2016,Pneumonia
Prachuap Khiri Khan,2165,Total,Cases,2016,Pneumonia
Ratchaburi,1702,Total,Cases,2016,Pneumonia
Samut Sakhon,412,Total,Cases,2016,Pneumonia
Samut Songkhram,467,Total,Cases,2016,Pneumonia
Suphan Buri,2533,Total,Cases,2016,Pneumonia
ZONE:06,20743,Total,Cases,2016,Pneumonia
Chachoengsao,4174,Total,Cases,2016,Pneumonia
Chanthaburi,2250,Total,Cases,2016,Pneumonia
Chon Buri,3299,Total,Cases,2016,Pneumonia
Prachin Buri,2767,Total,Cases,2016,Pneumonia
Rayong,3551,Total,Cases,2016,Pneumonia
Sa Kaeo,355,Total,Cases,2016,Pneumonia
Samut Prakan,3304,Total,Cases,2016,Pneumonia
Trat,1043,Total,Cases,2016,Pneumonia
ZONE:07,26451,Total,Cases,2016,Pneumonia
Kalasin,1320,Total,Cases,2016,Pneumonia
Khon Kaen,11584,Total,Cases,2016,Pneumonia
Maha Sarakham,6693,Total,Cases,2016,Pneumonia
Roi Et,6854,Total,Cases,2016,Pneumonia
ZONE:08,16083,Total,Cases,2016,Pneumonia
Bungkan,830,Total,Cases,2016,Pneumonia
Loei,3036,Total,Cases,2016,Pneumonia
Nakhon Phanom,2156,Total,Cases,2016,Pneumonia
