Areas,Age,Cases,Year,Disease
Total,Total,3,2017,Food_Poisoning
ZONE:01,Total,0,2017,Food_Poisoning
Chiang Mai,Total,0,2017,Food_Poisoning
Chiang Rai,Total,0,2017,Food_Poisoning
Lampang,Total,0,2017,Food_Poisoning
Lamphun,Total,0,2017,Food_Poisoning
Mae Hong Son,Total,0,2017,Food_Poisoning
Nan,Total,0,2017,Food_Poisoning
Phayao,Total,0,2017,Food_Poisoning
Phrae,Total,0,2017,Food_Poisoning
ZONE:02,Total,0,2017,Food_Poisoning
Phetchabun,Total,0,2017,Food_Poisoning
Phitsanulok,Total,0,2017,Food_Poisoning
Sukhothai,Total,0,2017,Food_Poisoning
Tak,Total,0,2017,Food_Poisoning
Uttaradit,Total,0,2017,Food_Poisoning
ZONE:03,Total,0,2017,Food_Poisoning
Chai Nat,Total,0,2017,Food_Poisoning
Kamphaeng Phet,Total,0,2017,Food_Poisoning
Nakhon Sawan,Total,0,2017,Food_Poisoning
Phichit,Total,0,2017,Food_Poisoning
Uthai Thani,Total,0,2017,Food_Poisoning
ZONE:04,Total,0,2017,Food_Poisoning
Ang Thong,Total,0,2017,Food_Poisoning
Lop Buri,Total,0,2017,Food_Poisoning
Nakhon Nayok,Total,0,2017,Food_Poisoning
Nonthaburi,Total,0,2017,Food_Poisoning
P.Nakhon S.Ayutthaya,Total,0,2017,Food_Poisoning
Pathum Thani,Total,0,2017,Food_Poisoning
Saraburi,Total,0,2017,Food_Poisoning
Sing Buri,Total,0,2017,Food_Poisoning
ZONE:05,Total,0,2017,Food_Poisoning
Kanchanaburi,Total,0,2017,Food_Poisoning
Nakhon Pathom,Total,0,2017,Food_Poisoning
Phetchaburi,Total,0,2017,Food_Poisoning
Prachuap Khiri Khan,Total,0,2017,Food_Poisoning
Ratchaburi,Total,0,2017,Food_Poisoning
Samut Sakhon,Total,0,2017,Food_Poisoning
Samut Songkhram,Total,0,2017,Food_Poisoning
Suphan Buri,Total,0,2017,Food_Poisoning
ZONE:06,Total,0,2017,Food_Poisoning
Chachoengsao,Total,0,2017,Food_Poisoning
Chanthaburi,Total,0,2017,Food_Poisoning
Chon Buri,Total,0,2017,Food_Poisoning
Prachin Buri,Total,0,2017,Food_Poisoning
Rayong,Total,0,2017,Food_Poisoning
Sa Kaeo,Total,0,2017,Food_Poisoning
Samut Prakan,Total,0,2017,Food_Poisoning
Trat,Total,0,2017,Food_Poisoning
ZONE:07,Total,3,2017,Food_Poisoning
Kalasin,Total,0,2017,Food_Poisoning
Khon Kaen,Total,0,2017,Food_Poisoning
Maha Sarakham,Total,3,2017,Food_Poisoning
Roi Et,Total,0,2017,Food_Poisoning
ZONE:08,Total,0,2017,Food_Poisoning
Bungkan,Total,0,2017,Food_Poisoning
Loei,Total,0,2017,Food_Poisoning
Nakhon Phanom,Total,0,2017,Food_Poisoning
Nong Bua Lam Phu,Total,0,2017,Food_Poisoning
Nong Khai,Total,0,2017,Food_Poisoning
Sakon Nakhon,Total,0,2017,Food_Poisoning
Udon Thani,Total,0,2017,Food_Poisoning
ZONE:09,Total,0,2017,Food_Poisoning
Buri Ram,Total,0,2017,Food_Poisoning
Chaiyaphum,Total,0,2017,Food_Poisoning
Nakhon Ratchasima,Total,0,2017,Food_Poisoning
Surin,Total,0,2017,Food_Poisoning
ZONE:10,Total,0,2017,Food_Poisoning
Amnat Charoen,Total,0,2017,Food_Poisoning
Mukdahan,Total,0,2017,Food_Poisoning
Si Sa Ket,Total,0,2017,Food_Poisoning
Ubon Ratchathani,Total,0,2017,Food_Poisoning
Yasothon,Total,0,2017,Food_Poisoning
ZONE:11,Total,0,2017,Food_Poisoning
Chumphon,Total,0,2017,Food_Poisoning
Krabi,Total,0,2017,Food_Poisoning
Nakhon Si Thammarat,Total,0,2017,Food_Poisoning
Phangnga,Total,0,2017,Food_Poisoning
Phuket,Total,0,2017,Food_Poisoning
Ranong,Total,0,2017,Food_Poisoning
Surat Thani,Total,0,2017,Food_Poisoning
ZONE:12,Total,0,2017,Food_Poisoning
Narathiwat,Total,0,2017,Food_Poisoning
Pattani,Total,0,2017,Food_Poisoning
Phatthalung,Total,0,2017,Food_Poisoning
Satun,Total,0,2017,Food_Poisoning
Songkhla,Total,0,2017,Food_Poisoning
Trang,Total,0,2017,Food_Poisoning
Yala,Total,0,2017,Food_Poisoning
ZONE:13,Total,0,2017,Food_Poisoning
Bangkok,Total,0,2017,Food_Poisoning
Total,0,0,2017,Food_Poisoning
ZONE:01,0,0,2017,Food_Poisoning
Chiang Mai,0,0,2017,Food_Poisoning
Chiang Rai,0,0,2017,Food_Poisoning
Lampang,0,0,2017,Food_Poisoning
Lamphun,0,0,2017,Food_Poisoning
Mae Hong Son,0,0,2017,Food_Poisoning
Nan,0,0,2017,Food_Poisoning
Phayao,0,0,2017,Food_Poisoning
Phrae,0,0,2017,Food_Poisoning
ZONE:02,0,0,2017,Food_Poisoning
Phetchabun,0,0,2017,Food_Poisoning
Phitsanulok,0,0,2017,Food_Poisoning
Sukhothai,0,0,2017,Food_Poisoning
Tak,0,0,2017,Food_Poisoning
Uttaradit,0,0,2017,Food_Poisoning
ZONE:03,0,0,2017,Food_Poisoning
Chai Nat,0,0,2017,Food_Poisoning
Kamphaeng Phet,0,0,2017,Food_Poisoning
Nakhon Sawan,0,0,2017,Food_Poisoning
Phichit,0,0,2017,Food_Poisoning
Uthai Thani,0,0,2017,Food_Poisoning
ZONE:04,0,0,2017,Food_Poisoning
Ang Thong,0,0,2017,Food_Poisoning
Lop Buri,0,0,2017,Food_Poisoning
Nakhon Nayok,0,0,2017,Food_Poisoning
Nonthaburi,0,0,2017,Food_Poisoning
P.Nakhon S.Ayutthaya,0,0,2017,Food_Poisoning
Pathum Thani,0,0,2017,Food_Poisoning
Saraburi,0,0,2017,Food_Poisoning
Sing Buri,0,0,2017,Food_Poisoning
ZONE:05,0,0,2017,Food_Poisoning
Kanchanaburi,0,0,2017,Food_Poisoning
Nakhon Pathom,0,0,2017,Food_Poisoning
Phetchaburi,0,0,2017,Food_Poisoning
Prachuap Khiri Khan,0,0,2017,Food_Poisoning
Ratchaburi,0,0,2017,Food_Poisoning
Samut Sakhon,0,0,2017,Food_Poisoning
Samut Songkhram,0,0,2017,Food_Poisoning
Suphan Buri,0,0,2017,Food_Poisoning
ZONE:06,0,0,2017,Food_Poisoning
Chachoengsao,0,0,2017,Food_Poisoning
Chanthaburi,0,0,2017,Food_Poisoning
Chon Buri,0,0,2017,Food_Poisoning
Prachin Buri,0,0,2017,Food_Poisoning
Rayong,0,0,2017,Food_Poisoning
Sa Kaeo,0,0,2017,Food_Poisoning
Samut Prakan,0,0,2017,Food_Poisoning
Trat,0,0,2017,Food_Poisoning
ZONE:07,0,0,2017,Food_Poisoning
Kalasin,0,0,2017,Food_Poisoning
Khon Kaen,0,0,2017,Food_Poisoning
Maha Sarakham,0,0,2017,Food_Poisoning
Roi Et,0,0,2017,Food_Poisoning
ZONE:08,0,0,2017,Food_Poisoning
Bungkan,0,0,2017,Food_Poisoning
Loei,0,0,2017,Food_Poisoning
Nakhon Phanom,0,0,2017,Food_Poisoning
Nong Bua Lam Phu,0,0,2017,Food_Poisoning
Nong Khai,0,0,2017,Food_Poisoning
Sakon Nakhon,0,0,2017,Food_Poisoning
Udon Thani,0,0,2017,Food_Poisoning
ZONE:09,0,0,2017,Food_Poisoning
Buri Ram,0,0,2017,Food_Poisoning
Chaiyaphum,0,0,2017,Food_Poisoning
Nakhon Ratchasima,0,0,2017,Food_Poisoning
Surin,0,0,2017,Food_Poisoning
ZONE:10,0,0,2017,Food_Poisoning
Amnat Charoen,0,0,2017,Food_Poisoning
