Areas,Age,Cases,Year,Disease
Total,Total,0,2024,Chikungunya
ZONE:01,Total,0,2024,Chikungunya
Chiang Mai,Total,0,2024,Chikungunya
Chiang Rai,Total,0,2024,Chikungunya
Lampang,Total,0,2024,Chikungunya
Lamphun,Total,0,2024,Chikungunya
Mae Hong Son,Total,0,2024,Chikungunya
Nan,Total,0,2024,Chikungunya
Phayao,Total,0,2024,Chikungunya
Phrae,Total,0,2024,Chikungunya
ZONE:02,Total,0,2024,Chikungunya
Phetchabun,Total,0,2024,Chikungunya
Phitsanulok,Total,0,2024,Chikungunya
Sukhothai,Total,0,2024,Chikungunya
Tak,Total,0,2024,Chikungunya
Uttaradit,Total,0,2024,Chikungunya
ZONE:03,Total,0,2024,Chikungunya
Chai Nat,Total,0,2024,Chikungunya
Kamphaeng Phet,Total,0,2024,Chikungunya
Nakhon Sawan,Total,0,2024,Chikungunya
Phichit,Total,0,2024,Chikungunya
Uthai Thani,Total,0,2024,Chikungunya
ZONE:04,Total,0,2024,Chikungunya
Ang Thong,Total,0,2024,Chikungunya
Lop Buri,Total,0,2024,Chikungunya
Nakhon Nayok,Total,0,2024,Chikungunya
Nonthaburi,Total,0,2024,Chikungunya
P.Nakhon S.Ayutthaya,Total,0,2024,Chikungunya
Pathum Thani,Total,0,2024,Chikungunya
Saraburi,Total,0,2024,Chikungunya
Sing Buri,Total,0,2024,Chikungunya
ZONE:05,Total,0,2024,Chikungunya
Kanchanaburi,Total,0,2024,Chikungunya
Nakhon Pathom,Total,0,2024,Chikungunya
Phetchaburi,Total,0,2024,Chikungunya
Prachuap Khiri Khan,Total,0,2024,Chikungunya
Ratchaburi,Total,0,2024,Chikungunya
Samut Sakhon,Total,0,2024,Chikungunya
Samut Songkhram,Total,0,2024,Chikungunya
Suphan Buri,Total,0,2024,Chikungunya
ZONE:06,Total,0,2024,Chikungunya
Chachoengsao,Total,0,2024,Chikungunya
Chanthaburi,Total,0,2024,Chikungunya
Chon Buri,Total,0,2024,Chikungunya
Prachin Buri,Total,0,2024,Chikungunya
Rayong,Total,0,2024,Chikungunya
Sa Kaeo,Total,0,2024,Chikungunya
