Areas,Count,Month,Type,Year,Disease
Total,11,Total,Cases,2017,Rabies
ZONE:01,0,Total,Cases,2017,Rabies
Chiang Mai,0,Total,Cases,2017,Rabies
Chiang Rai,0,Total,Cases,2017,Rabies
Lampang,0,Total,Cases,2017,Rabies
Lamphun,0,Total,Cases,2017,Rabies
Mae Hong Son,0,Total,Cases,2017,Rabies
Nan,0,Total,Cases,2017,Rabies
Phayao,0,Total,Cases,2017,Rabies
Phrae,0,Total,Cases,2017,Rabies
ZONE:02,0,Total,Cases,2017,Rabies
Phetchabun,0,Total,Cases,2017,Rabies
Phitsanulok,0,Total,Cases,2017,Rabies
Sukhothai,0,Total,Cases,2017,Rabies
Tak,0,Total,Cases,2017,Rabies
Uttaradit,0,Total,Cases,2017,Rabies
ZONE:03,0,Total,Cases,2017,Rabies
Chai Nat,0,Total,Cases,2017,Rabies
Kamphaeng Phet,0,Total,Cases,2017,Rabies
Nakhon Sawan,0,Total,Cases,2017,Rabies
Phichit,0,Total,Cases,2017,Rabies
Uthai Thani,0,Total,Cases,2017,Rabies
ZONE:04,0,Total,Cases,2017,Rabies
Ang Thong,0,Total,Cases,2017,Rabies
Lop Buri,0,Total,Cases,2017,Rabies
Nakhon Nayok,0,Total,Cases,2017,Rabies
Nonthaburi,0,Total,Cases,2017,Rabies
P.Nakhon S.Ayutthaya,0,Total,Cases,2017,Rabies
Pathum Thani,0,Total,Cases,2017,Rabies
Saraburi,0,Total,Cases,2017,Rabies
Sing Buri,0,Total,Cases,2017,Rabies
ZONE:05,0,Total,Cases,2017,Rabies
Kanchanaburi,0,Total,Cases,2017,Rabies
Nakhon Pathom,0,Total,Cases,2017,Rabies
Phetchaburi,0,Total,Cases,2017,Rabies
Prachuap Khiri Khan,0,Total,Cases,2017,Rabies
Ratchaburi,0,Total,Cases,2017,Rabies
Samut Sakhon,0,Total,Cases,2017,Rabies
Samut Songkhram,0,Total,Cases,2017,Rabies
Suphan Buri,0,Total,Cases,2017,Rabies
ZONE:06,7,Total,Cases,2017,Rabies
Chachoengsao,3,Total,Cases,2017,Rabies
Chanthaburi,0,Total,Cases,2017,Rabies
Chon Buri,3,Total,Cases,2017,Rabies
Prachin Buri,0,Total,Cases,2017,Rabies
Rayong,0,Total,Cases,2017,Rabies
Sa Kaeo,0,Total,Cases,2017,Rabies
Samut Prakan,1,Total,Cases,2017,Rabies
Trat,0,Total,Cases,2017,Rabies
ZONE:07,1,Total,Cases,2017,Rabies
Kalasin,0,Total,Cases,2017,Rabies
Khon Kaen,0,Total,Cases,2017,Rabies
Maha Sarakham,0,Total,Cases,2017,Rabies
Roi Et,1,Total,Cases,2017,Rabies
ZONE:08,0,Total,Cases,2017,Rabies
Bungkan,0,Total,Cases,2017,Rabies
Loei,0,Total,Cases,2017,Rabies
Nakhon Phanom,0,Total,Cases,2017,Rabies
Nong Bua Lam Phu,0,Total,Cases,2017,Rabies
Nong Khai,0,Total,Cases,2017,Rabies
Sakon Nakhon,0,Total,Cases,2017,Rabies
Udon Thani,0,Total,Cases,2017,Rabies
ZONE:09,2,Total,Cases,2017,Rabies
Buri Ram,1,Total,Cases,2017,Rabies
Chaiyaphum,0,Total,Cases,2017,Rabies
Nakhon Ratchasima,0,Total,Cases,2017,Rabies
Surin,1,Total,Cases,2017,Rabies
ZONE:10,1,Total,Cases,2017,Rabies
Amnat Charoen,0,Total,Cases,2017,Rabies
Mukdahan,0,Total,Cases,2017,Rabies
Si Sa Ket,0,Total,Cases,2017,Rabies
Ubon Ratchathani,1,Total,Cases,2017,Rabies
Yasothon,0,Total,Cases,2017,Rabies
ZONE:11,0,Total,Cases,2017,Rabies
Chumphon,0,Total,Cases,2017,Rabies
Krabi,0,Total,Cases,2017,Rabies
Nakhon Si Thammarat,0,Total,Cases,2017,Rabies
Phangnga,0,Total,Cases,2017,Rabies
Phuket,0,Total,Cases,2017,Rabies
Ranong,0,Total,Cases,2017,Rabies
Surat Thani,0,Total,Cases,2017,Rabies
ZONE:12,0,Total,Cases,2017,Rabies
Narathiwat,0,Total,Cases,2017,Rabies
Pattani,0,Total,Cases,2017,Rabies
Phatthalung,0,Total,Cases,2017,Rabies
Satun,0,Total,Cases,2017,Rabies
Songkhla,0,Total,Cases,2017,Rabies
Trang,0,Total,Cases,2017,Rabies
Yala,0,Total,Cases,2017,Rabies
ZONE:13,0,Total,Cases,2017,Rabies
Bangkok,0,Total,Cases,2017,Rabies
Total,11,Total,Deaths,2017,Rabies
ZONE:01,0,Total,Deaths,2017,Rabies
Chiang Mai,0,Total,Deaths,2017,Rabies
Chiang Rai,0,Total,Deaths,2017,Rabies
Lampang,0,Total,Deaths,2017,Rabies
Lamphun,0,Total,Deaths,2017,Rabies
Mae Hong Son,0,Total,Deaths,2017,Rabies
Nan,0,Total,Deaths,2017,Rabies
Phayao,0,Total,Deaths,2017,Rabies
Phrae,0,Total,Deaths,2017,Rabies
ZONE:02,0,Total,Deaths,2017,Rabies
Phetchabun,0,Total,Deaths,2017,Rabies
Phitsanulok,0,Total,Deaths,2017,Rabies
Sukhothai,0,Total,Deaths,2017,Rabies
Tak,0,Total,Deaths,2017,Rabies
Uttaradit,0,Total,Deaths,2017,Rabies
ZONE:03,0,Total,Deaths,2017,Rabies
Chai Nat,0,Total,Deaths,2017,Rabies
Kamphaeng Phet,0,Total,Deaths,2017,Rabies
Nakhon Sawan,0,Total,Deaths,2017,Rabies
Phichit,0,Total,Deaths,2017,Rabies
Uthai Thani,0,Total,Deaths,2017,Rabies
ZONE:04,0,Total,Deaths,2017,Rabies
Ang Thong,0,Total,Deaths,2017,Rabies
Lop Buri,0,Total,Deaths,2017,Rabies
Nakhon Nayok,0,Total,Deaths,2017,Rabies
Nonthaburi,0,Total,Deaths,2017,Rabies
P.Nakhon S.Ayutthaya,0,Total,Deaths,2017,Rabies
Pathum Thani,0,Total,Deaths,2017,Rabies
Saraburi,0,Total,Deaths,2017,Rabies
Sing Buri,0,Total,Deaths,2017,Rabies
ZONE:05,0,Total,Deaths,2017,Rabies
Kanchanaburi,0,Total,Deaths,2017,Rabies
Nakhon Pathom,0,Total,Deaths,2017,Rabies
Phetchaburi,0,Total,Deaths,2017,Rabies
Prachuap Khiri Khan,0,Total,Deaths,2017,Rabies
Ratchaburi,0,Total,Deaths,2017,Rabies
Samut Sakhon,0,Total,Deaths,2017,Rabies
Samut Songkhram,0,Total,Deaths,2017,Rabies
Suphan Buri,0,Total,Deaths,2017,Rabies
ZONE:06,7,Total,Deaths,2017,Rabies
Chachoengsao,3,Total,Deaths,2017,Rabies
Chanthaburi,0,Total,Deaths,2017,Rabies
Chon Buri,3,Total,Deaths,2017,Rabies
Prachin Buri,0,Total,Deaths,2017,Rabies
