Areas,Count,Month,Type,Year,Disease
Buri Ram,0,Total,Deaths,2014,Tetanus neonatorum
Chaiyaphum,0,Total,Deaths,2014,Tetanus neonatorum
Nakhon Ratchasima,0,Total,Deaths,2014,Tetanus neonatorum
Surin,0,Total,Deaths,2014,Tetanus neonatorum
ZONE:10,0,Total,Deaths,2014,Tetanus neonatorum
Amnat Charoen,0,Total,Deaths,2014,Tetanus neonatorum
Mukdahan,0,Total,Deaths,2014,Tetanus neonatorum
Si Sa Ket,0,Total,Deaths,2014,Tetanus neonatorum
Ubon Ratchathani,0,Total,Deaths,2014,Tetanus neonatorum
Yasothon,0,Total,Deaths,2014,Tetanus neonatorum
ZONE:11,0,Total,Deaths,2014,Tetanus neonatorum
Chumphon,0,Total,Deaths,2014,Tetanus neonatorum
Krabi,0,Total,Deaths,2014,Tetanus neonatorum
Nakhon Si Thammarat,0,Total,Deaths,2014,Tetanus neonatorum
Phangnga,0,Total,Deaths,2014,Tetanus neonatorum
Phuket,0,Total,Deaths,2014,Tetanus neonatorum
Ranong,0,Total,Deaths,2014,Tetanus neonatorum
Surat Thani,0,Total,Deaths,2014,Tetanus neonatorum
ZONE:12,0,Total,Deaths,2014,Tetanus neonatorum
Narathiwat,0,Total,Deaths,2014,Tetanus neonatorum
Pattani,0,Total,Deaths,2014,Tetanus neonatorum
Phatthalung,0,Total,Deaths,2014,Tetanus neonatorum
Satun,0,Total,Deaths,2014,Tetanus neonatorum
Songkhla,0,Total,Deaths,2014,Tetanus neonatorum
Trang,0,Total,Deaths,2014,Tetanus neonatorum
Yala,0,Total,Deaths,2014,Tetanus neonatorum
Total,0,Jan,Cases,2014,Tetanus neonatorum
ZONE:00,0,Jan,Cases,2014,Tetanus neonatorum
Bangkok,0,Jan,Cases,2014,Tetanus neonatorum
ZONE:01,0,Jan,Cases,2014,Tetanus neonatorum
Chiang Mai,0,Jan,Cases,2014,Tetanus neonatorum
Chiang Rai,0,Jan,Cases,2014,Tetanus neonatorum
Lampang,0,Jan,Cases,2014,Tetanus neonatorum
Lamphun,0,Jan,Cases,2014,Tetanus neonatorum
Mae Hong Son,0,Jan,Cases,2014,Tetanus neonatorum
Nan,0,Jan,Cases,2014,Tetanus neonatorum
Phayao,0,Jan,Cases,2014,Tetanus neonatorum
Phrae,0,Jan,Cases,2014,Tetanus neonatorum
ZONE:02,0,Jan,Cases,2014,Tetanus neonatorum
Phetchabun,0,Jan,Cases,2014,Tetanus neonatorum
Phitsanulok,0,Jan,Cases,2014,Tetanus neonatorum
Sukhothai,0,Jan,Cases,2014,Tetanus neonatorum
Tak,0,Jan,Cases,2014,Tetanus neonatorum
Uttaradit,0,Jan,Cases,2014,Tetanus neonatorum
ZONE:03,0,Jan,Cases,2014,Tetanus neonatorum
Chai Nat,0,Jan,Cases,2014,Tetanus neonatorum
Kamphaeng Phet,0,Jan,Cases,2014,Tetanus neonatorum
Nakhon Sawan,0,Jan,Cases,2014,Tetanus neonatorum
Phichit,0,Jan,Cases,2014,Tetanus neonatorum
Uthai Thani,0,Jan,Cases,2014,Tetanus neonatorum
ZONE:04,0,Jan,Cases,2014,Tetanus neonatorum
Ang Thong,0,Jan,Cases,2014,Tetanus neonatorum
Lop Buri,0,Jan,Cases,2014,Tetanus neonatorum
Nakhon Nayok,0,Jan,Cases,2014,Tetanus neonatorum
Nonthaburi,0,Jan,Cases,2014,Tetanus neonatorum
P.Nakhon S.Ayutthaya,0,Jan,Cases,2014,Tetanus neonatorum
Pathum Thani,0,Jan,Cases,2014,Tetanus neonatorum
Saraburi,0,Jan,Cases,2014,Tetanus neonatorum
Sing Buri,0,Jan,Cases,2014,Tetanus neonatorum
Reported cases  and deaths by Province and by Month  Thailand  2557  (2014),53,Jan,Cases,2014,Tetanus neonatorum
ZONE:05,0,Jan,Cases,2014,Tetanus neonatorum
Kanchanaburi,0,Jan,Cases,2014,Tetanus neonatorum
Nakhon Pathom,0,Jan,Cases,2014,Tetanus neonatorum
Phetchaburi,0,Jan,Cases,2014,Tetanus neonatorum
Prachuap Khiri Khan,0,Jan,Cases,2014,Tetanus neonatorum
Ratchaburi,0,Jan,Cases,2014,Tetanus neonatorum
Samut Sakhon,0,Jan,Cases,2014,Tetanus neonatorum
Samut Songkhram,0,Jan,Cases,2014,Tetanus neonatorum
Suphan Buri,0,Jan,Cases,2014,Tetanus neonatorum
ZONE:06,0,Jan,Cases,2014,Tetanus neonatorum
Chachoengsao,0,Jan,Cases,2014,Tetanus neonatorum
Chanthaburi,0,Jan,Cases,2014,Tetanus neonatorum
Chon Buri,0,Jan,Cases,2014,Tetanus neonatorum
Prachin Buri,0,Jan,Cases,2014,Tetanus neonatorum
Rayong,0,Jan,Cases,2014,Tetanus neonatorum
Sa Kaeo,0,Jan,Cases,2014,Tetanus neonatorum
Samut Prakan,0,Jan,Cases,2014,Tetanus neonatorum
Trat,0,Jan,Cases,2014,Tetanus neonatorum
ZONE:07,0,Jan,Cases,2014,Tetanus neonatorum
Kalasin,0,Jan,Cases,2014,Tetanus neonatorum
Khon Kaen,0,Jan,Cases,2014,Tetanus neonatorum
Maha Sarakham,0,Jan,Cases,2014,Tetanus neonatorum
Roi Et,0,Jan,Cases,2014,Tetanus neonatorum
ZONE:08,0,Jan,Cases,2014,Tetanus neonatorum
Bungkan,0,Jan,Cases,2014,Tetanus neonatorum
Loei,0,Jan,Cases,2014,Tetanus neonatorum
Nakhon Phanom,0,Jan,Cases,2014,Tetanus neonatorum
Nong Bua Lam Phu,0,Jan,Cases,2014,Tetanus neonatorum
Nong Khai,0,Jan,Cases,2014,Tetanus neonatorum
Sakon Nakhon,0,Jan,Cases,2014,Tetanus neonatorum
Udon Thani,0,Jan,Cases,2014,Tetanus neonatorum
ZONE:09,0,Jan,Cases,2014,Tetanus neonatorum
Buri Ram,0,Jan,Cases,2014,Tetanus neonatorum
Chaiyaphum,0,Jan,Cases,2014,Tetanus neonatorum
Nakhon Ratchasima,0,Jan,Cases,2014,Tetanus neonatorum
Surin,0,Jan,Cases,2014,Tetanus neonatorum
Reported cases  and deaths by Province and by Month  Thailand  2557  (2014),53,Jan,Cases,2014,Tetanus neonatorum
ZONE:10,0,Jan,Cases,2014,Tetanus neonatorum
Amnat Charoen,0,Jan,Cases,2014,Tetanus neonatorum
Mukdahan,0,Jan,Cases,2014,Tetanus neonatorum
Si Sa Ket,0,Jan,Cases,2014,Tetanus neonatorum
Ubon Ratchathani,0,Jan,Cases,2014,Tetanus neonatorum
Yasothon,0,Jan,Cases,2014,Tetanus neonatorum
ZONE:11,0,Jan,Cases,2014,Tetanus neonatorum
Chumphon,0,Jan,Cases,2014,Tetanus neonatorum
Krabi,0,Jan,Cases,2014,Tetanus neonatorum
Nakhon Si Thammarat,0,Jan,Cases,2014,Tetanus neonatorum
Phangnga,0,Jan,Cases,2014,Tetanus neonatorum
Phuket,0,Jan,Cases,2014,Tetanus neonatorum
Ranong,0,Jan,Cases,2014,Tetanus neonatorum
Surat Thani,0,Jan,Cases,2014,Tetanus neonatorum
ZONE:12,0,Jan,Cases,2014,Tetanus neonatorum
Narathiwat,0,Jan,Cases,2014,Tetanus neonatorum
Pattani,0,Jan,Cases,2014,Tetanus neonatorum
Phatthalung,0,Jan,Cases,2014,Tetanus neonatorum
Satun,0,Jan,Cases,2014,Tetanus neonatorum
Songkhla,0,Jan,Cases,2014,Tetanus neonatorum
Trang,0,Jan,Cases,2014,Tetanus neonatorum
Yala,0,Jan,Cases,2014,Tetanus neonatorum
Total,0,Jan,Deaths,2014,Tetanus neonatorum
ZONE:00,0,Jan,Deaths,2014,Tetanus neonatorum
Bangkok,0,Jan,Deaths,2014,Tetanus neonatorum
ZONE:01,0,Jan,Deaths,2014,Tetanus neonatorum
Chiang Mai,0,Jan,Deaths,2014,Tetanus neonatorum
Chiang Rai,0,Jan,Deaths,2014,Tetanus neonatorum
Lampang,0,Jan,Deaths,2014,Tetanus neonatorum
Lamphun,0,Jan,Deaths,2014,Tetanus neonatorum
Mae Hong Son,0,Jan,Deaths,2014,Tetanus neonatorum
Nan,0,Jan,Deaths,2014,Tetanus neonatorum
Phayao,0,Jan,Deaths,2014,Tetanus neonatorum
Phrae,0,Jan,Deaths,2014,Tetanus neonatorum
ZONE:02,0,Jan,Deaths,2014,Tetanus neonatorum
Phetchabun,0,Jan,Deaths,2014,Tetanus neonatorum
Phitsanulok,0,Jan,Deaths,2014,Tetanus neonatorum
Sukhothai,0,Jan,Deaths,2014,Tetanus neonatorum
Tak,0,Jan,Deaths,2014,Tetanus neonatorum
Uttaradit,0,Jan,Deaths,2014,Tetanus neonatorum
ZONE:03,0,Jan,Deaths,2014,Tetanus neonatorum
Chai Nat,0,Jan,Deaths,2014,Tetanus neonatorum
Kamphaeng Phet,0,Jan,Deaths,2014,Tetanus neonatorum
Nakhon Sawan,0,Jan,Deaths,2014,Tetanus neonatorum
Phichit,0,Jan,Deaths,2014,Tetanus neonatorum
Uthai Thani,0,Jan,Deaths,2014,Tetanus neonatorum
ZONE:04,0,Jan,Deaths,2014,Tetanus neonatorum
Ang Thong,0,Jan,Deaths,2014,Tetanus neonatorum
Lop Buri,0,Jan,Deaths,2014,Tetanus neonatorum
Nakhon Nayok,0,Jan,Deaths,2014,Tetanus neonatorum
Nonthaburi,0,Jan,Deaths,2014,Tetanus neonatorum
P.Nakhon S.Ayutthaya,0,Jan,Deaths,2014,Tetanus neonatorum
Pathum Thani,0,Jan,Deaths,2014,Tetanus neonatorum
Saraburi,0,Jan,Deaths,2014,Tetanus neonatorum
Sing Buri,0,Jan,Deaths,2014,Tetanus neonatorum
ZONE:05,0,Jan,Deaths,2014,Tetanus neonatorum
Kanchanaburi,0,Jan,Deaths,2014,Tetanus neonatorum
Nakhon Pathom,0,Jan,Deaths,2014,Tetanus neonatorum
Phetchaburi,0,Jan,Deaths,2014,Tetanus neonatorum
Prachuap Khiri Khan,0,Jan,Deaths,2014,Tetanus neonatorum
Ratchaburi,0,Jan,Deaths,2014,Tetanus neonatorum
Samut Sakhon,0,Jan,Deaths,2014,Tetanus neonatorum
Samut Songkhram,0,Jan,Deaths,2014,Tetanus neonatorum
Suphan Buri,0,Jan,Deaths,2014,Tetanus neonatorum
ZONE:06,0,Jan,Deaths,2014,Tetanus neonatorum
Chachoengsao,0,Jan,Deaths,2014,Tetanus neonatorum
Chanthaburi,0,Jan,Deaths,2014,Tetanus neonatorum
Chon Buri,0,Jan,Deaths,2014,Tetanus neonatorum
Prachin Buri,0,Jan,Deaths,2014,Tetanus neonatorum
Rayong,0,Jan,Deaths,2014,Tetanus neonatorum
Sa Kaeo,0,Jan,Deaths,2014,Tetanus neonatorum
Samut Prakan,0,Jan,Deaths,2014,Tetanus neonatorum
Trat,0,Jan,Deaths,2014,Tetanus neonatorum
ZONE:07,0,Jan,Deaths,2014,Tetanus neonatorum
Kalasin,0,Jan,Deaths,2014,Tetanus neonatorum
Khon Kaen,0,Jan,Deaths,2014,Tetanus neonatorum
Maha Sarakham,0,Jan,Deaths,2014,Tetanus neonatorum
Roi Et,0,Jan,Deaths,2014,Tetanus neonatorum
ZONE:08,0,Jan,Deaths,2014,Tetanus neonatorum
Bungkan,0,Jan,Deaths,2014,Tetanus neonatorum
Loei,0,Jan,Deaths,2014,Tetanus neonatorum
Nakhon Phanom,0,Jan,Deaths,2014,Tetanus neonatorum
Nong Bua Lam Phu,0,Jan,Deaths,2014,Tetanus neonatorum
Nong Khai,0,Jan,Deaths,2014,Tetanus neonatorum
Sakon Nakhon,0,Jan,Deaths,2014,Tetanus neonatorum
Udon Thani,0,Jan,Deaths,2014,Tetanus neonatorum
ZONE:09,0,Jan,Deaths,2014,Tetanus neonatorum
Buri Ram,0,Jan,Deaths,2014,Tetanus neonatorum
Chaiyaphum,0,Jan,Deaths,2014,Tetanus neonatorum
Nakhon Ratchasima,0,Jan,Deaths,2014,Tetanus neonatorum
Surin,0,Jan,Deaths,2014,Tetanus neonatorum
ZONE:10,0,Jan,Deaths,2014,Tetanus neonatorum
Amnat Charoen,0,Jan,Deaths,2014,Tetanus neonatorum
Mukdahan,0,Jan,Deaths,2014,Tetanus neonatorum
Si Sa Ket,0,Jan,Deaths,2014,Tetanus neonatorum
Ubon Ratchathani,0,Jan,Deaths,2014,Tetanus neonatorum
Yasothon,0,Jan,Deaths,2014,Tetanus neonatorum
ZONE:11,0,Jan,Deaths,2014,Tetanus neonatorum
Chumphon,0,Jan,Deaths,2014,Tetanus neonatorum
Krabi,0,Jan,Deaths,2014,Tetanus neonatorum
Nakhon Si Thammarat,0,Jan,Deaths,2014,Tetanus neonatorum
Phangnga,0,Jan,Deaths,2014,Tetanus neonatorum
Phuket,0,Jan,Deaths,2014,Tetanus neonatorum
Ranong,0,Jan,Deaths,2014,Tetanus neonatorum
Surat Thani,0,Jan,Deaths,2014,Tetanus neonatorum
ZONE:12,0,Jan,Deaths,2014,Tetanus neonatorum
Narathiwat,0,Jan,Deaths,2014,Tetanus neonatorum
Pattani,0,Jan,Deaths,2014,Tetanus neonatorum
Phatthalung,0,Jan,Deaths,2014,Tetanus neonatorum
Satun,0,Jan,Deaths,2014,Tetanus neonatorum
Songkhla,0,Jan,Deaths,2014,Tetanus neonatorum
Trang,0,Jan,Deaths,2014,Tetanus neonatorum
Yala,0,Jan,Deaths,2014,Tetanus neonatorum
Total,1,Feb,Cases,2014,Tetanus neonatorum
ZONE:00,0,Feb,Cases,2014,Tetanus neonatorum
Bangkok,0,Feb,Cases,2014,Tetanus neonatorum
ZONE:01,0,Feb,Cases,2014,Tetanus neonatorum
Chiang Mai,0,Feb,Cases,2014,Tetanus neonatorum
Chiang Rai,0,Feb,Cases,2014,Tetanus neonatorum
Lampang,0,Feb,Cases,2014,Tetanus neonatorum
Lamphun,0,Feb,Cases,2014,Tetanus neonatorum
Mae Hong Son,0,Feb,Cases,2014,Tetanus neonatorum
Nan,0,Feb,Cases,2014,Tetanus neonatorum
Phayao,0,Feb,Cases,2014,Tetanus neonatorum
Phrae,0,Feb,Cases,2014,Tetanus neonatorum
ZONE:02,0,Feb,Cases,2014,Tetanus neonatorum
Phetchabun,0,Feb,Cases,2014,Tetanus neonatorum
Phitsanulok,0,Feb,Cases,2014,Tetanus neonatorum
Sukhothai,0,Feb,Cases,2014,Tetanus neonatorum
Tak,0,Feb,Cases,2014,Tetanus neonatorum
Uttaradit,0,Feb,Cases,2014,Tetanus neonatorum
ZONE:03,0,Feb,Cases,2014,Tetanus neonatorum
Chai Nat,0,Feb,Cases,2014,Tetanus neonatorum
Kamphaeng Phet,0,Feb,Cases,2014,Tetanus neonatorum
Nakhon Sawan,0,Feb,Cases,2014,Tetanus neonatorum
Phichit,0,Feb,Cases,2014,Tetanus neonatorum
Uthai Thani,0,Feb,Cases,2014,Tetanus neonatorum
ZONE:04,0,Feb,Cases,2014,Tetanus neonatorum
Ang Thong,0,Feb,Cases,2014,Tetanus neonatorum
Lop Buri,0,Feb,Cases,2014,Tetanus neonatorum
Nakhon Nayok,0,Feb,Cases,2014,Tetanus neonatorum
Nonthaburi,0,Feb,Cases,2014,Tetanus neonatorum
P.Nakhon S.Ayutthaya,0,Feb,Cases,2014,Tetanus neonatorum
Pathum Thani,0,Feb,Cases,2014,Tetanus neonatorum
Saraburi,0,Feb,Cases,2014,Tetanus neonatorum
Sing Buri,0,Feb,Cases,2014,Tetanus neonatorum
ZONE:05,1,Feb,Cases,2014,Tetanus neonatorum
Kanchanaburi,0,Feb,Cases,2014,Tetanus neonatorum
Nakhon Pathom,0,Feb,Cases,2014,Tetanus neonatorum
Phetchaburi,0,Feb,Cases,2014,Tetanus neonatorum
Prachuap Khiri Khan,0,Feb,Cases,2014,Tetanus neonatorum
Ratchaburi,0,Feb,Cases,2014,Tetanus neonatorum
Samut Sakhon,1,Feb,Cases,2014,Tetanus neonatorum
Samut Songkhram,0,Feb,Cases,2014,Tetanus neonatorum
Suphan Buri,0,Feb,Cases,2014,Tetanus neonatorum
ZONE:06,0,Feb,Cases,2014,Tetanus neonatorum
Chachoengsao,0,Feb,Cases,2014,Tetanus neonatorum
Chanthaburi,0,Feb,Cases,2014,Tetanus neonatorum
Chon Buri,0,Feb,Cases,2014,Tetanus neonatorum
Prachin Buri,0,Feb,Cases,2014,Tetanus neonatorum
Rayong,0,Feb,Cases,2014,Tetanus neonatorum
Sa Kaeo,0,Feb,Cases,2014,Tetanus neonatorum
Samut Prakan,0,Feb,Cases,2014,Tetanus neonatorum
Trat,0,Feb,Cases,2014,Tetanus neonatorum
ZONE:07,0,Feb,Cases,2014,Tetanus neonatorum
Kalasin,0,Feb,Cases,2014,Tetanus neonatorum
Khon Kaen,0,Feb,Cases,2014,Tetanus neonatorum
Maha Sarakham,0,Feb,Cases,2014,Tetanus neonatorum
Roi Et,0,Feb,Cases,2014,Tetanus neonatorum
ZONE:08,0,Feb,Cases,2014,Tetanus neonatorum
Bungkan,0,Feb,Cases,2014,Tetanus neonatorum
Loei,0,Feb,Cases,2014,Tetanus neonatorum
Nakhon Phanom,0,Feb,Cases,2014,Tetanus neonatorum
Nong Bua Lam Phu,0,Feb,Cases,2014,Tetanus neonatorum
Nong Khai,0,Feb,Cases,2014,Tetanus neonatorum
Sakon Nakhon,0,Feb,Cases,2014,Tetanus neonatorum
Udon Thani,0,Feb,Cases,2014,Tetanus neonatorum
ZONE:09,0,Feb,Cases,2014,Tetanus neonatorum
Buri Ram,0,Feb,Cases,2014,Tetanus neonatorum
Chaiyaphum,0,Feb,Cases,2014,Tetanus neonatorum
Nakhon Ratchasima,0,Feb,Cases,2014,Tetanus neonatorum
Surin,0,Feb,Cases,2014,Tetanus neonatorum
ZONE:10,0,Feb,Cases,2014,Tetanus neonatorum
Amnat Charoen,0,Feb,Cases,2014,Tetanus neonatorum
Mukdahan,0,Feb,Cases,2014,Tetanus neonatorum
Si Sa Ket,0,Feb,Cases,2014,Tetanus neonatorum
Ubon Ratchathani,0,Feb,Cases,2014,Tetanus neonatorum
Yasothon,0,Feb,Cases,2014,Tetanus neonatorum
ZONE:11,0,Feb,Cases,2014,Tetanus neonatorum
Chumphon,0,Feb,Cases,2014,Tetanus neonatorum
