Areas,Count,Month,Type,Year,Disease
Total,1557,Total,Cases,2005,Syphilis
North Region,229,Total,Cases,2005,Syphilis
Zone: 1,124,Total,Cases,2005,Syphilis
Chiang Mai,40,Total,Cases,2005,Syphilis
Chiang Rai,21,Total,Cases,2005,Syphilis
Lampang,35,Total,Cases,2005,Syphilis
Lamphun,2,Total,Cases,2005,Syphilis
Mae Hong Son,3,Total,Cases,2005,Syphilis
Nan,5,Total,Cases,2005,Syphilis
Phayao,17,Total,Cases,2005,Syphilis
Phrae,1,Total,Cases,2005,Syphilis
Zone: 2,53,Total,Cases,2005,Syphilis
Phetchabun,17,Total,Cases,2005,Syphilis
Phitsanulok,3,Total,Cases,2005,Syphilis
Sukhothai,24,Total,Cases,2005,Syphilis
Tak,4,Total,Cases,2005,Syphilis
Uttaradit,5,Total,Cases,2005,Syphilis
Zone: 3,52,Total,Cases,2005,Syphilis
Kamphaeng Phet,16,Total,Cases,2005,Syphilis
Nakhon Sawan,20,Total,Cases,2005,Syphilis
Phichit,6,Total,Cases,2005,Syphilis
Uthai Thani,10,Total,Cases,2005,Syphilis
Central Region,706,Total,Cases,2005,Syphilis
Bangkok,271,Total,Cases,2005,Syphilis
Zone: 4,51,Total,Cases,2005,Syphilis
Ang Thong,1,Total,Cases,2005,Syphilis
Nonthaburi,18,Total,Cases,2005,Syphilis
P.Nakhon S.Ayutthaya,22,Total,Cases,2005,Syphilis
Pathum Thani,10,Total,Cases,2005,Syphilis
Zone: 5,23,Total,Cases,2005,Syphilis
Chai Nat,4,Total,Cases,2005,Syphilis
Lop Buri,5,Total,Cases,2005,Syphilis
Saraburi,12,Total,Cases,2005,Syphilis
Sing Buri,2,Total,Cases,2005,Syphilis
Zone: 6,112,Total,Cases,2005,Syphilis
Kanchanaburi,8,Total,Cases,2005,Syphilis
Nakhon Pathom,65,Total,Cases,2005,Syphilis
Ratchaburi,10,Total,Cases,2005,Syphilis
Suphan Buri,29,Total,Cases,2005,Syphilis
Zone: 7,47,Total,Cases,2005,Syphilis
Phetchaburi,9,Total,Cases,2005,Syphilis
Prachuap Khiri Khan,3,Total,Cases,2005,Syphilis
Samut Sakhon,31,Total,Cases,2005,Syphilis
Samut Songkhram,4,Total,Cases,2005,Syphilis
Zone: 8,44,Total,Cases,2005,Syphilis
Chachoengsao,11,Total,Cases,2005,Syphilis
Nakhon Nayok,0,Total,Cases,2005,Syphilis
Prachin Buri,14,Total,Cases,2005,Syphilis
Sa Kaeo,6,Total,Cases,2005,Syphilis
Samut Prakan,13,Total,Cases,2005,Syphilis
Zone: 9,158,Total,Cases,2005,Syphilis
Chanthaburi,9,Total,Cases,2005,Syphilis
Chon Buri,78,Total,Cases,2005,Syphilis
Rayong,37,Total,Cases,2005,Syphilis
Trat,34,Total,Cases,2005,Syphilis
North-Eastern Region,376,Total,Cases,2005,Syphilis
Zone: 10,59,Total,Cases,2005,Syphilis
Loei,4,Total,Cases,2005,Syphilis
Nong Bua Lam Phu,11,Total,Cases,2005,Syphilis
Nong Khai,8,Total,Cases,2005,Syphilis
Udon Thani,36,Total,Cases,2005,Syphilis
Zone: 11,17,Total,Cases,2005,Syphilis
Kalasin,8,Total,Cases,2005,Syphilis
Mukdahan,2,Total,Cases,2005,Syphilis
Nakhon Phanom,2,Total,Cases,2005,Syphilis
Sakon Nakhon,5,Total,Cases,2005,Syphilis
Zone: 12,39,Total,Cases,2005,Syphilis
Khon Kaen,33,Total,Cases,2005,Syphilis
Maha Sarakham,4,Total,Cases,2005,Syphilis
Roi Et,2,Total,Cases,2005,Syphilis
Zone: 13,117,Total,Cases,2005,Syphilis
Buri Ram,7,Total,Cases,2005,Syphilis
Chaiyaphum,15,Total,Cases,2005,Syphilis
Nakhon Ratchasima,72,Total,Cases,2005,Syphilis
Surin,23,Total,Cases,2005,Syphilis
Zone: 14,144,Total,Cases,2005,Syphilis
Amnat Charoen,3,Total,Cases,2005,Syphilis
Si Sa Ket,50,Total,Cases,2005,Syphilis
Ubon Ratchathani,84,Total,Cases,2005,Syphilis
Yasothon,7,Total,Cases,2005,Syphilis
South Region,246,Total,Cases,2005,Syphilis
Zone: 15,104,Total,Cases,2005,Syphilis
Chumphon,4,Total,Cases,2005,Syphilis
Ranong,55,Total,Cases,2005,Syphilis
Surat Thani,45,Total,Cases,2005,Syphilis
Zone: 16,67,Total,Cases,2005,Syphilis
Nakhon Si Thammarat,38,Total,Cases,2005,Syphilis
Phatthalung,16,Total,Cases,2005,Syphilis
Trang,13,Total,Cases,2005,Syphilis
Zone: 17,26,Total,Cases,2005,Syphilis
Krabi,15,Total,Cases,2005,Syphilis
Phangnga,8,Total,Cases,2005,Syphilis
Phuket,3,Total,Cases,2005,Syphilis
Zone: 18,24,Total,Cases,2005,Syphilis
Narathiwat,11,Total,Cases,2005,Syphilis
Pattani,6,Total,Cases,2005,Syphilis
Yala,7,Total,Cases,2005,Syphilis
Zone: 19,25,Total,Cases,2005,Syphilis
Satun,6,Total,Cases,2005,Syphilis
Songkhla,19,Total,Cases,2005,Syphilis
Total,0,Total,Deaths,2005,Syphilis
North Region,0,Total,Deaths,2005,Syphilis
Zone: 1,0,Total,Deaths,2005,Syphilis
Chiang Mai,0,Total,Deaths,2005,Syphilis
Chiang Rai,0,Total,Deaths,2005,Syphilis
Lampang,0,Total,Deaths,2005,Syphilis
Lamphun,0,Total,Deaths,2005,Syphilis
Mae Hong Son,0,Total,Deaths,2005,Syphilis
Nan,0,Total,Deaths,2005,Syphilis
Phayao,0,Total,Deaths,2005,Syphilis
Phrae,0,Total,Deaths,2005,Syphilis
Zone: 2,0,Total,Deaths,2005,Syphilis
Phetchabun,0,Total,Deaths,2005,Syphilis
Phitsanulok,0,Total,Deaths,2005,Syphilis
Sukhothai,0,Total,Deaths,2005,Syphilis
Tak,0,Total,Deaths,2005,Syphilis
Uttaradit,0,Total,Deaths,2005,Syphilis
Zone: 3,0,Total,Deaths,2005,Syphilis
Kamphaeng Phet,0,Total,Deaths,2005,Syphilis
Nakhon Sawan,0,Total,Deaths,2005,Syphilis
Phichit,0,Total,Deaths,2005,Syphilis
Uthai Thani,0,Total,Deaths,2005,Syphilis
Central Region,0,Total,Deaths,2005,Syphilis
Bangkok,0,Total,Deaths,2005,Syphilis
Zone: 4,0,Total,Deaths,2005,Syphilis
Ang Thong,0,Total,Deaths,2005,Syphilis
Nonthaburi,0,Total,Deaths,2005,Syphilis
P.Nakhon S.Ayutthaya,0,Total,Deaths,2005,Syphilis
Pathum Thani,0,Total,Deaths,2005,Syphilis
Zone: 5,0,Total,Deaths,2005,Syphilis
Chai Nat,0,Total,Deaths,2005,Syphilis
Lop Buri,0,Total,Deaths,2005,Syphilis
Saraburi,0,Total,Deaths,2005,Syphilis
Sing Buri,0,Total,Deaths,2005,Syphilis
Zone: 6,0,Total,Deaths,2005,Syphilis
Kanchanaburi,0,Total,Deaths,2005,Syphilis
Nakhon Pathom,0,Total,Deaths,2005,Syphilis
Ratchaburi,0,Total,Deaths,2005,Syphilis
Suphan Buri,0,Total,Deaths,2005,Syphilis
Zone: 7,0,Total,Deaths,2005,Syphilis
Phetchaburi,0,Total,Deaths,2005,Syphilis
Prachuap Khiri Khan,0,Total,Deaths,2005,Syphilis
Samut Sakhon,0,Total,Deaths,2005,Syphilis
Samut Songkhram,0,Total,Deaths,2005,Syphilis
Zone: 8,0,Total,Deaths,2005,Syphilis
Chachoengsao,0,Total,Deaths,2005,Syphilis
Nakhon Nayok,0,Total,Deaths,2005,Syphilis
Prachin Buri,0,Total,Deaths,2005,Syphilis
Sa Kaeo,0,Total,Deaths,2005,Syphilis
Samut Prakan,0,Total,Deaths,2005,Syphilis
Zone: 9,0,Total,Deaths,2005,Syphilis
Chanthaburi,0,Total,Deaths,2005,Syphilis
Chon Buri,0,Total,Deaths,2005,Syphilis
Rayong,0,Total,Deaths,2005,Syphilis
Trat,0,Total,Deaths,2005,Syphilis
North-Eastern Region,0,Total,Deaths,2005,Syphilis
Zone: 10,0,Total,Deaths,2005,Syphilis
Loei,0,Total,Deaths,2005,Syphilis
Nong Bua Lam Phu,0,Total,Deaths,2005,Syphilis
Nong Khai,0,Total,Deaths,2005,Syphilis
Udon Thani,0,Total,Deaths,2005,Syphilis
Zone: 11,0,Total,Deaths,2005,Syphilis
Kalasin,0,Total,Deaths,2005,Syphilis
Mukdahan,0,Total,Deaths,2005,Syphilis
Nakhon Phanom,0,Total,Deaths,2005,Syphilis
Sakon Nakhon,0,Total,Deaths,2005,Syphilis
Zone: 12,0,Total,Deaths,2005,Syphilis
Khon Kaen,0,Total,Deaths,2005,Syphilis
Maha Sarakham,0,Total,Deaths,2005,Syphilis
Roi Et,0,Total,Deaths,2005,Syphilis
Zone: 13,0,Total,Deaths,2005,Syphilis
Buri Ram,0,Total,Deaths,2005,Syphilis
Chaiyaphum,0,Total,Deaths,2005,Syphilis
Nakhon Ratchasima,0,Total,Deaths,2005,Syphilis
Surin,0,Total,Deaths,2005,Syphilis
Zone: 14,0,Total,Deaths,2005,Syphilis
Amnat Charoen,0,Total,Deaths,2005,Syphilis
Si Sa Ket,0,Total,Deaths,2005,Syphilis
Ubon Ratchathani,0,Total,Deaths,2005,Syphilis
Yasothon,0,Total,Deaths,2005,Syphilis
South Region,0,Total,Deaths,2005,Syphilis
Zone: 15,0,Total,Deaths,2005,Syphilis
Chumphon,0,Total,Deaths,2005,Syphilis
Ranong,0,Total,Deaths,2005,Syphilis
Surat Thani,0,Total,Deaths,2005,Syphilis
Zone: 16,0,Total,Deaths,2005,Syphilis
Nakhon Si Thammarat,0,Total,Deaths,2005,Syphilis
Phatthalung,0,Total,Deaths,2005,Syphilis
Trang,0,Total,Deaths,2005,Syphilis
Zone: 17,0,Total,Deaths,2005,Syphilis
Krabi,0,Total,Deaths,2005,Syphilis
Phangnga,0,Total,Deaths,2005,Syphilis
Phuket,0,Total,Deaths,2005,Syphilis
Zone: 18,0,Total,Deaths,2005,Syphilis
Narathiwat,0,Total,Deaths,2005,Syphilis
Pattani,0,Total,Deaths,2005,Syphilis
Yala,0,Total,Deaths,2005,Syphilis
Zone: 19,0,Total,Deaths,2005,Syphilis
Satun,0,Total,Deaths,2005,Syphilis
Songkhla,0,Total,Deaths,2005,Syphilis
Total,128,Jan,Cases,2005,Syphilis
North Region,41,Jan,Cases,2005,Syphilis
Zone: 1,23,Jan,Cases,2005,Syphilis
Chiang Mai,5,Jan,Cases,2005,Syphilis
Chiang Rai,3,Jan,Cases,2005,Syphilis
Lampang,11,Jan,Cases,2005,Syphilis
Lamphun,0,Jan,Cases,2005,Syphilis
Mae Hong Son,1,Jan,Cases,2005,Syphilis
Nan,0,Jan,Cases,2005,Syphilis
Phayao,3,Jan,Cases,2005,Syphilis
Phrae,0,Jan,Cases,2005,Syphilis
Zone: 2,6,Jan,Cases,2005,Syphilis
Phetchabun,1,Jan,Cases,2005,Syphilis
Phitsanulok,0,Jan,Cases,2005,Syphilis
Sukhothai,5,Jan,Cases,2005,Syphilis
Tak,0,Jan,Cases,2005,Syphilis
Uttaradit,0,Jan,Cases,2005,Syphilis
