Areas,Cases,Incidence,Deaths,CFR,Mortality,Population,Year,Disease
Chanthaburi,411,80.78,0,0.00,0.00,508799,2003,STDLGV
Chon Buri,396,34.63,0,0.00,0.00,1143498,2003,STDLGV
Rayong,196,35.53,0,0.00,0.00,551652,2003,STDLGV
Trat,82,36.42,0,0.00,0.00,225158,2003,STDLGV
North-Eastern Region,986,4.56,0,0.00,0.00,21634442,2003,STDLGV
Zone:10,150,4.19,0,0.00,0.00,3579272,2003,STDLGV
Loei,10,1.59,0,0.00,0.00,629836,2003,STDLGV
Nong Bua Lam Phu,86,17.23,0,0.00,0.00,499257,2003,STDLGV
Nong Khai,3,0.33,0,0.00,0.00,911409,2003,STDLGV
Udon Thani,51,3.31,0,0.00,0.00,1538770,2003,STDLGV
Zone:11,51,1.62,0,0.00,0.00,3157810,2003,STDLGV
Kalasin,24,2.42,0,0.00,0.00,992407,2003,STDLGV
Mukdahan,20,5.91,0,0.00,0.00,338675,2003,STDLGV
Nakhon Phanom,1,0.14,0,0.00,0.00,715991,2003,STDLGV
Sakon Nakhon,6,0.54,0,0.00,0.00,1110737,2003,STDLGV
Zone:12,91,2.26,0,0.00,0.00,4035398,2003,STDLGV
Khon Kaen,3,0.17,0,0.00,0.00,1769124,2003,STDLGV
Maha Sarakham,48,5.09,0,0.00,0.00,943647,2003,STDLGV
Roi Et,40,3.02,0,0.00,0.00,1322627,2003,STDLGV
Zone:13,559,8.37,0,0.00,0.00,6676759,2003,STDLGV
Buri Ram,9,0.58,0,0.00,0.00,1549894,2003,STDLGV
Chaiyaphum,47,4.13,0,0.00,0.00,1137725,2003,STDLGV
Nakhon Ratchasima,453,17.52,0,0.00,0.00,2586146,2003,STDLGV
Surin,50,3.56,0,0.00,0.00,1402994,2003,STDLGV
Zone:14,135,3.23,0,0.00,0.00,4185203,2003,STDLGV
Amnat Charoen,30,8.10,0,0.00,0.00,370494,2003,STDLGV
Si Sa Ket,45,3.08,0,0.00,0.00,1462254,2003,STDLGV
Ubon Ratchathani,51,2.83,0,0.00,0.00,1799048,2003,STDLGV
Yasothon,9,1.63,0,0.00,0.00,553407,2003,STDLGV
South Region,551,6.51,0,0.00,0.00,8457878,2003,STDLGV
Zone:15,101,6.45,0,0.00,0.00,1566662,2003,STDLGV
Chumphon,3,0.63,0,0.00,0.00,475467,2003,STDLGV
Ranong,2,1.22,0,0.00,0.00,163298,2003,STDLGV
Surat Thani,96,10.35,0,0.00,0.00,927897,2003,STDLGV
Zone:16,309,11.69,0,0.00,0.00,2642568,2003,STDLGV
Nakhon Si Thammarat,8,0.52,0,0.00,0.00,1532483,2003,STDLGV
Phatthalung,3,0.59,0,0.00,0.00,504526,2003,STDLGV
Trang,298,49.21,0,0.00,0.00,605559,2003,STDLGV
Zone:17,113,12.62,0,0.00,0.00,895704,2003,STDLGV
Krabi,96,25.18,0,0.00,0.00,381184,2003,STDLGV
Phangnga,0,0.00,0,0.00,0.00,240062,2003,STDLGV
Phuket,17,6.19,0,0.00,0.00,274458,2003,STDLGV
Zone:18,25,1.39,0,0.00,0.00,1797937,2003,STDLGV
Narathiwat,12,1.70,0,0.00,0.00,704096,2003,STDLGV
Pattani,6,0.95,0,0.00,0.00,631288,2003,STDLGV
Yala,7,1.51,0,0.00,0.00,462553,2003,STDLGV
Zone:19,3,0.19,0,0.00,0.00,1555007,2003,STDLGV
Satun,1,0.37,0,0.00,0.00,272252,2003,STDLGV
Songkhla,2,0.16,0,0.00,0.00,1282755,2003,STDLGV
Total,175,0.27,0,0.00,0.00,65426907,2016,STDLGV
ZONE:01,53,0.92,0,0.00,0.00,5781324,2016,STDLGV
Chiang Mai,10,0.59,0,0.00,0.00,1703263,2016,STDLGV
Chiang Rai,35,2.82,0,0.00,0.00,1242825,2016,STDLGV
Lampang,1,0.13,0,0.00,0.00,752685,2016,STDLGV
Lamphun,0,0.00,0,0.00,0.00,405927,2016,STDLGV
Mae Hong Son,5,1.92,0,0.00,0.00,260971,2016,STDLGV
Nan,1,0.21,0,0.00,0.00,478890,2016,STDLGV
Phayao,0,0.00,0,0.00,0.00,483550,2016,STDLGV
Phrae,1,0.22,0,0.00,0.00,453213,2016,STDLGV
ZONE:02,7,0.20,0,0.00,0.00,3498728,2016,STDLGV
Phetchabun,1,0.10,0,0.00,0.00,996397,2016,STDLGV
Phitsanulok,3,0.35,0,0.00,0.00,861194,2016,STDLGV
Sukhothai,0,0.00,0,0.00,0.00,602085,2016,STDLGV
Tak,2,0.35,0,0.00,0.00,578968,2016,STDLGV
Uttaradit,1,0.22,0,0.00,0.00,460084,2016,STDLGV
ZONE:03,4,0.13,0,0.00,0.00,3011449,2016,STDLGV
Chai Nat,0,0.00,0,0.00,0.00,331968,2016,STDLGV
Kamphaeng Phet,0,0.00,0,0.00,0.00,729839,2016,STDLGV
Nakhon Sawan,2,0.19,0,0.00,0.00,1072349,2016,STDLGV
Phichit,0,0.00,0,0.00,0.00,546750,2016,STDLGV
Uthai Thani,2,0.61,0,0.00,0.00,330543,2016,STDLGV
ZONE:04,6,0.11,0,0.00,0.00,5221125,2016,STDLGV
Ang Thong,0,0.00,0,0.00,0.00,283371,2016,STDLGV
Lop Buri,1,0.13,0,0.00,0.00,758531,2016,STDLGV
Nakhon Nayok,0,0.00,0,0.00,0.00,257939,2016,STDLGV
Nonthaburi,1,0.08,0,0.00,0.00,1183791,2016,STDLGV
P.Nakhon S.Ayutthaya,1,0.12,0,0.00,0.00,805980,2016,STDLGV
Pathum Thani,1,0.09,0,0.00,0.00,1084154,2016,STDLGV
Saraburi,2,0.31,0,0.00,0.00,635567,2016,STDLGV
Sing Buri,0,0.00,0,0.00,0.00,211792,2016,STDLGV
ZONE:05,29,0.56,0,0.00,0.00,5209561,2016,STDLGV
Kanchanaburi,0,0.00,0,0.00,0.00,865172,2016,STDLGV
Nakhon Pathom,2,0.22,0,0.00,0.00,895207,2016,STDLGV
Phetchaburi,1,0.21,0,0.00,0.00,476391,2016,STDLGV
Prachuap Khiri Khan,20,3.77,0,0.00,0.00,529912,2016,STDLGV
Ratchaburi,4,0.46,0,0.00,0.00,860549,2016,STDLGV
Samut Sakhon,0,0.00,0,0.00,0.00,538671,2016,STDLGV
Samut Songkhram,0,0.00,0,0.00,0.00,194283,2016,STDLGV
Suphan Buri,2,0.24,0,0.00,0.00,849376,2016,STDLGV
ZONE:06,17,0.29,0,0.00,0.00,5880124,2016,STDLGV
Chachoengsao,5,0.72,0,0.00,0.00,698190,2016,STDLGV
Chanthaburi,3,0.57,0,0.00,0.00,529194,2016,STDLGV
Chon Buri,4,0.28,0,0.00,0.00,1438231,2016,STDLGV
Prachin Buri,3,0.62,0,0.00,0.00,480755,2016,STDLGV
Rayong,1,0.15,0,0.00,0.00,681696,2016,STDLGV
Sa Kaeo,0,0.00,0,0.00,0.00,554555,2016,STDLGV
Samut Prakan,1,0.08,0,0.00,0.00,1270420,2016,STDLGV
Trat,0,0.00,0,0.00,0.00,227083,2016,STDLGV
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",3/2/2560,,,,,,2016,STDLGV
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand 2559  (2016)",L.G.V .& OTHER & UNS,41,,,,,2016,STDLGV
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2016,STDLGV
/100000  Pop.,/100000  pop.,ประชากร,,,,,2016,STDLGV
ZONE:07,2,0.04,0,0.00,0.00,5049920,2016,STDLGV
Kalasin,1,0.10,0,0.00,0.00,985055,2016,STDLGV
Khon Kaen,1,0.06,0,0.00,0.00,1794032,2016,STDLGV
Maha Sarakham,0,0.00,0,0.00,0.00,962592,2016,STDLGV
Roi Et,0,0.00,0,0.00,0.00,1308241,2016,STDLGV
ZONE:08,6,0.11,0,0.00,0.00,5511930,2016,STDLGV
Bungkan,0,0.00,0,0.00,0.00,419607,2016,STDLGV
Loei,1,0.16,0,0.00,0.00,636666,2016,STDLGV
Nakhon Phanom,0,0.00,0,0.00,0.00,714369,2016,STDLGV
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,509469,2016,STDLGV
Nong Khai,0,0.00,0,0.00,0.00,518420,2016,STDLGV
Sakon Nakhon,0,0.00,0,0.00,0.00,1140673,2016,STDLGV
Udon Thani,5,0.32,0,0.00,0.00,1572726,2016,STDLGV
ZONE:09,8,0.12,0,0.00,0.00,6737604,2016,STDLGV
Buri Ram,4,0.25,0,0.00,0.00,1581955,2016,STDLGV
Chaiyaphum,2,0.18,0,0.00,0.00,1137651,2016,STDLGV
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2624668,2016,STDLGV
Surin,2,0.14,0,0.00,0.00,1393330,2016,STDLGV
ZONE:10,24,0.52,0,0.00,0.00,4581192,2016,STDLGV
Amnat Charoen,0,0.00,0,0.00,0.00,375881,2016,STDLGV
Mukdahan,1,0.29,0,0.00,0.00,347059,2016,STDLGV
Si Sa Ket,10,0.68,0,0.00,0.00,1467006,2016,STDLGV
Ubon Ratchathani,13,0.70,0,0.00,0.00,1851049,2016,STDLGV
Yasothon,0,0.00,0,0.00,0.00,540197,2016,STDLGV
ZONE:11,9,0.21,0,0.00,0.00,4383957,2016,STDLGV
Chumphon,0,0.00,0,0.00,0.00,503203,2016,STDLGV
Krabi,0,0.00,0,0.00,0.00,459456,2016,STDLGV
Nakhon Si Thammarat,1,0.06,0,0.00,0.00,1550278,2016,STDLGV
Phangnga,3,1.14,0,0.00,0.00,262721,2016,STDLGV
Phuket,0,0.00,0,0.00,0.00,382485,2016,STDLGV
Ranong,1,0.55,0,0.00,0.00,182313,2016,STDLGV
Surat Thani,4,0.38,0,0.00,0.00,1043501,2016,STDLGV
ZONE:12,5,0.10,0,0.00,0.00,4865646,2016,STDLGV
Narathiwat,2,0.26,0,0.00,0.00,778941,2016,STDLGV
Pattani,0,0.00,0,0.00,0.00,690104,2016,STDLGV
Phatthalung,0,0.00,0,0.00,0.00,521570,2016,STDLGV
Satun,2,0.64,0,0.00,0.00,314297,2016,STDLGV
Songkhla,1,0.07,0,0.00,0.00,1405939,2016,STDLGV
Trang,0,0.00,0,0.00,0.00,639770,2016,STDLGV
Yala,0,0.00,0,0.00,0.00,515025,2016,STDLGV
ZONE:13,5,0.09,0,0.00,0.00,5694347,2016,STDLGV
Bangkok,5,0.09,0,0.00,0.00,5694347,2016,STDLGV
Total,180,0.28,0,0.00,0.00,64955313,2014,STDLGV
ZONE:00,3,0.05,0,0.00,0.00,5689268,2014,STDLGV
Bangkok,3,0.05,0,0.00,0.00,5689268,2014,STDLGV
ZONE:01,56,0.98,0,0.00,0.00,5704200,2014,STDLGV
Chiang Mai,16,0.96,0,0.00,0.00,1672586,2014,STDLGV
Chiang Rai,36,2.98,0,0.00,0.00,1206180,2014,STDLGV
Lampang,0,0.00,0,0.00,0.00,753937,2014,STDLGV
Lamphun,1,0.25,0,0.00,0.00,405368,2014,STDLGV
Mae Hong Son,1,0.40,0,0.00,0.00,247364,2014,STDLGV
Nan,1,0.21,0,0.00,0.00,478088,2014,STDLGV
Phayao,0,0.00,0,0.00,0.00,485599,2014,STDLGV
Phrae,1,0.22,0,0.00,0.00,455078,2014,STDLGV
ZONE:02,7,0.20,0,0.00,0.00,3452021,2014,STDLGV
Phetchabun,1,0.10,0,0.00,0.00,995102,2014,STDLGV
Phitsanulok,2,0.23,0,0.00,0.00,857682,2014,STDLGV
Sukhothai,0,0.00,0,0.00,0.00,602586,2014,STDLGV
Tak,3,0.56,0,0.00,0.00,535953,2014,STDLGV
Uttaradit,1,0.22,0,0.00,0.00,460698,2014,STDLGV
ZONE:03,7,0.23,0,0.00,0.00,3012608,2014,STDLGV
Chai Nat,1,0.30,0,0.00,0.00,332526,2014,STDLGV
Kamphaeng Phet,1,0.14,0,0.00,0.00,729076,2014,STDLGV
Nakhon Sawan,3,0.28,0,0.00,0.00,1072949,2014,STDLGV
Phichit,1,0.18,0,0.00,0.00,548199,2014,STDLGV
Uthai Thani,1,0.30,0,0.00,0.00,329858,2014,STDLGV
ZONE:04,5,0.10,0,0.00,0.00,5171756,2014,STDLGV
Ang Thong,0,0.00,0,0.00,0.00,283650,2014,STDLGV
Lop Buri,0,0.00,0,0.00,0.00,758188,2014,STDLGV
Nakhon Nayok,1,0.39,0,0.00,0.00,256693,2014,STDLGV
Nonthaburi,1,0.09,0,0.00,0.00,1165070,2014,STDLGV
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,800785,2014,STDLGV
Pathum Thani,1,0.09,0,0.00,0.00,1063608,2014,STDLGV
Saraburi,1,0.16,0,0.00,0.00,631338,2014,STDLGV
Sing Buri,1,0.47,0,0.00,0.00,212424,2014,STDLGV
ZONE:05,14,0.27,0,0.00,0.00,5147569,2014,STDLGV
Kanchanaburi,4,0.47,0,0.00,0.00,845540,2014,STDLGV
Nakhon Pathom,0,0.00,0,0.00,0.00,886627,2014,STDLGV
Phetchaburi,0,0.00,0,0.00,0.00,472640,2014,STDLGV
Prachuap Khiri Khan,8,1.53,0,0.00,0.00,522689,2014,STDLGV
Ratchaburi,2,0.23,0,0.00,0.00,851689,2014,STDLGV
Samut Sakhon,0,0.00,0,0.00,0.00,525672,2014,STDLGV
Samut Songkhram,0,0.00,0,0.00,0.00,194153,2014,STDLGV
Suphan Buri,0,0.00,0,0.00,0.00,848559,2014,STDLGV
ZONE:06,15,0.26,0,0.00,0.00,5797595,2014,STDLGV
Chachoengsao,3,0.43,0,0.00,0.00,692852,2014,STDLGV
Chanthaburi,0,0.00,0,0.00,0.00,525805,2014,STDLGV
Chon Buri,1,0.07,0,0.00,0.00,1405889,2014,STDLGV
Prachin Buri,6,1.26,0,0.00,0.00,477741,2014,STDLGV
Rayong,3,0.45,0,0.00,0.00,667806,2014,STDLGV
Sa Kaeo,2,0.36,0,0.00,0.00,551562,2014,STDLGV
Samut Prakan,0,0.00,0,0.00,0.00,1251570,2014,STDLGV
Trat,0,0.00,0,0.00,0.00,224370,2014,STDLGV
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",11/9/2558,,,,,,2014,STDLGV
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2014(2557)",L.G.V .& OTHER & UNS,41,,,,,2014,STDLGV
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2014,STDLGV
/100000  Pop.,/100000  pop.,ประชากร,,,,,2014,STDLGV
ZONE:07,7,0.14,0,0.00,0.00,5037074,2014,STDLGV
Kalasin,0,0.00,0,0.00,0.00,984468,2014,STDLGV
Khon Kaen,5,0.28,0,0.00,0.00,1785852,2014,STDLGV
Maha Sarakham,0,0.00,0,0.00,0.00,958116,2014,STDLGV
Roi Et,2,0.15,0,0.00,0.00,1308638,2014,STDLGV
ZONE:08,12,0.22,0,0.00,0.00,5490561,2014,STDLGV
Bungkan,1,0.24,0,0.00,0.00,417401,2014,STDLGV
Loei,1,0.16,0,0.00,0.00,633359,2014,STDLGV
Nakhon Phanom,4,0.56,0,0.00,0.00,712101,2014,STDLGV
Nong Bua Lam Phu,2,0.39,0,0.00,0.00,508001,2014,STDLGV
Nong Khai,1,0.19,0,0.00,0.00,516101,2014,STDLGV
Sakon Nakhon,1,0.09,0,0.00,0.00,1136466,2014,STDLGV
Udon Thani,2,0.13,0,0.00,0.00,1567132,2014,STDLGV
ZONE:09,9,0.13,0,0.00,0.00,6717984,2014,STDLGV
Buri Ram,2,0.13,0,0.00,0.00,1576343,2014,STDLGV
Chaiyaphum,1,0.09,0,0.00,0.00,1136386,2014,STDLGV
Nakhon Ratchasima,2,0.08,0,0.00,0.00,2615340,2014,STDLGV
Surin,4,0.29,0,0.00,0.00,1389915,2014,STDLGV
ZONE:10,24,0.53,0,0.00,0.00,4564711,2014,STDLGV
Amnat Charoen,0,0.00,0,0.00,0.00,375039,2014,STDLGV
Mukdahan,0,0.00,0,0.00,0.00,345159,2014,STDLGV
Si Sa Ket,1,0.07,0,0.00,0.00,1463620,2014,STDLGV
Ubon Ratchathani,21,1.14,0,0.00,0.00,1840596,2014,STDLGV
Yasothon,2,0.37,0,0.00,0.00,540297,2014,STDLGV
ZONE:11,10,0.23,0,0.00,0.00,4344513,2014,STDLGV
Chumphon,0,0.00,0,0.00,0.00,499435,2014,STDLGV
Krabi,2,0.44,0,0.00,0.00,453850,2014,STDLGV
Nakhon Si Thammarat,4,0.26,0,0.00,0.00,1544936,2014,STDLGV
Phangnga,1,0.38,0,0.00,0.00,260395,2014,STDLGV
Phuket,0,0.00,0,0.00,0.00,373943,2014,STDLGV
Ranong,0,0.00,0,0.00,0.00,175933,2014,STDLGV
Surat Thani,3,0.29,0,0.00,0.00,1036021,2014,STDLGV
ZONE:12,11,0.23,0,0.00,0.00,4825453,2014,STDLGV
Narathiwat,5,0.65,0,0.00,0.00,770472,2014,STDLGV
Pattani,0,0.00,0,0.00,0.00,682512,2014,STDLGV
Phatthalung,1,0.19,0,0.00,0.00,519220,2014,STDLGV
Satun,0,0.00,0,0.00,0.00,311233,2014,STDLGV
Songkhla,5,0.36,0,0.00,0.00,1395596,2014,STDLGV
Trang,0,0.00,0,0.00,0.00,637395,2014,STDLGV
Yala,0,0.00,0,0.00,0.00,509025,2014,STDLGV
Total,414,0.63,0,0.00,0.00,66060027,2017,STDLGV
ZONE:01,55,0.94,0,0.00,0.00,5864232,2017,STDLGV
Chiang Mai,6,0.34,0,0.00,0.00,1741301,2017,STDLGV
Chiang Rai,44,3.42,0,0.00,0.00,1285080,2017,STDLGV
Lampang,0,0.00,0,0.00,0.00,747699,2017,STDLGV
Lamphun,1,0.25,0,0.00,0.00,405959,2017,STDLGV
Mae Hong Son,0,0.00,0,0.00,0.00,277486,2017,STDLGV
Nan,1,0.21,0,0.00,0.00,479877,2017,STDLGV
Phayao,3,0.63,0,0.00,0.00,478144,2017,STDLGV
Phrae,0,0.00,0,0.00,0.00,448686,2017,STDLGV
ZONE:02,7,0.20,0,0.00,0.00,3556376,2017,STDLGV
Phetchabun,1,0.10,0,0.00,0.00,995277,2017,STDLGV
Phitsanulok,2,0.23,0,0.00,0.00,865564,2017,STDLGV
Sukhothai,1,0.17,0,0.00,0.00,599775,2017,STDLGV
Tak,0,0.00,0,0.00,0.00,638115,2017,STDLGV
Uttaradit,3,0.66,0,0.00,0.00,457645,2017,STDLGV
ZONE:03,4,0.13,0,0.00,0.00,2998104,2017,STDLGV
Chai Nat,2,0.61,0,0.00,0.00,330077,2017,STDLGV
Kamphaeng Phet,0,0.00,0,0.00,0.00,729337,2017,STDLGV
Nakhon Sawan,1,0.09,0,0.00,0.00,1065895,2017,STDLGV
Phichit,1,0.18,0,0.00,0.00,542674,2017,STDLGV
Uthai Thani,0,0.00,0,0.00,0.00,330121,2017,STDLGV
ZONE:04,5,0.09,0,0.00,0.00,5302492,2017,STDLGV
Ang Thong,0,0.00,0,0.00,0.00,281796,2017,STDLGV
Lop Buri,0,0.00,0,0.00,0.00,757296,2017,STDLGV
Nakhon Nayok,0,0.00,0,0.00,0.00,258850,2017,STDLGV
Nonthaburi,1,0.08,0,0.00,0.00,1220829,2017,STDLGV
P.Nakhon S.Ayutthaya,1,0.12,0,0.00,0.00,812086,2017,STDLGV
Pathum Thani,2,0.18,0,0.00,0.00,1120246,2017,STDLGV
Saraburi,1,0.16,0,0.00,0.00,641052,2017,STDLGV
Sing Buri,0,0.00,0,0.00,0.00,210337,2017,STDLGV
ZONE:05,18,0.34,0,0.00,0.00,5295696,2017,STDLGV
Kanchanaburi,1,0.11,0,0.00,0.00,886546,2017,STDLGV
Nakhon Pathom,0,0.00,0,0.00,0.00,908249,2017,STDLGV
Phetchaburi,1,0.21,0,0.00,0.00,481514,2017,STDLGV
Prachuap Khiri Khan,9,1.66,0,0.00,0.00,541756,2017,STDLGV
Ratchaburi,2,0.23,0,0.00,0.00,870769,2017,STDLGV
Samut Sakhon,5,0.89,0,0.00,0.00,562592,2017,STDLGV
Samut Songkhram,0,0.00,0,0.00,0.00,193985,2017,STDLGV
Suphan Buri,0,0.00,0,0.00,0.00,850285,2017,STDLGV
ZONE:06,237,3.94,0,0.00,0.00,6020790,2017,STDLGV
Chachoengsao,2,0.28,0,0.00,0.00,707145,2017,STDLGV
Chanthaburi,218,40.87,0,0.00,0.00,533463,2017,STDLGV
Chon Buri,4,0.27,0,0.00,0.00,1496086,2017,STDLGV
Prachin Buri,5,1.03,0,0.00,0.00,486187,2017,STDLGV
Rayong,0,0.00,0,0.00,0.00,705729,2017,STDLGV
Sa Kaeo,0,0.00,0,0.00,0.00,560478,2017,STDLGV
Samut Prakan,5,0.38,0,0.00,0.00,1302160,2017,STDLGV
Trat,3,1.31,0,0.00,0.00,229542,2017,STDLGV
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",5/4/2561,,,,,,2017,STDLGV
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand 2560  (2017)",L.G.V .& OTHER & UNS,41,,,,,2017,STDLGV
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2017,STDLGV
/100000  Pop.,/100000  pop.,ประชากร,,,,,2017,STDLGV
ZONE:07,8,0.16,0,0.00,0.00,5060674,2017,STDLGV
Kalasin,2,0.20,0,0.00,0.00,985619,2017,STDLGV
Khon Kaen,3,0.17,0,0.00,0.00,1803831,2017,STDLGV
Maha Sarakham,3,0.31,0,0.00,0.00,963277,2017,STDLGV
Roi Et,0,0.00,0,0.00,0.00,1307947,2017,STDLGV
ZONE:08,5,0.09,0,0.00,0.00,5541473,2017,STDLGV
Bungkan,0,0.00,0,0.00,0.00,422328,2017,STDLGV
Loei,0,0.00,0,0.00,0.00,640734,2017,STDLGV
Nakhon Phanom,1,0.14,0,0.00,0.00,717451,2017,STDLGV
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,511188,2017,STDLGV
Nong Khai,2,0.38,0,0.00,0.00,521125,2017,STDLGV
Sakon Nakhon,2,0.17,0,0.00,0.00,1147710,2017,STDLGV
Udon Thani,0,0.00,0,0.00,0.00,1580937,2017,STDLGV
ZONE:09,11,0.16,0,0.00,0.00,6760383,2017,STDLGV
Buri Ram,5,0.31,0,0.00,0.00,1589900,2017,STDLGV
Chaiyaphum,2,0.18,0,0.00,0.00,1138778,2017,STDLGV
Nakhon Ratchasima,2,0.08,0,0.00,0.00,2635331,2017,STDLGV
Surin,2,0.14,0,0.00,0.00,1396374,2017,STDLGV
ZONE:10,38,0.83,0,0.00,0.00,4604905,2017,STDLGV
Amnat Charoen,0,0.00,0,0.00,0.00,377614,2017,STDLGV
Mukdahan,1,0.29,0,0.00,0.00,350128,2017,STDLGV
Si Sa Ket,4,0.27,0,0.00,0.00,1471185,2017,STDLGV
Ubon Ratchathani,29,1.55,0,0.00,0.00,1866299,2017,STDLGV
Yasothon,4,0.74,0,0.00,0.00,539679,2017,STDLGV
ZONE:11,15,0.34,0,0.00,0.00,4441086,2017,STDLGV
Chumphon,2,0.39,0,0.00,0.00,508627,2017,STDLGV
Krabi,2,0.43,0,0.00,0.00,467851,2017,STDLGV
Nakhon Si Thammarat,2,0.13,0,0.00,0.00,1555957,2017,STDLGV
Phangnga,0,0.00,0,0.00,0.00,266535,2017,STDLGV
Phuket,3,0.75,0,0.00,0.00,398092,2017,STDLGV
Ranong,1,0.53,0,0.00,0.00,189777,2017,STDLGV
Surat Thani,5,0.47,0,0.00,0.00,1054247,2017,STDLGV
ZONE:12,7,0.14,0,0.00,0.00,4929285,2017,STDLGV
