Areas,Count,Month,Type,Year,Disease
Amnat Charoen,2,Jan,Cases,2003,HepatitisB
Si Sa Ket,8,Jan,Cases,2003,HepatitisB
Ubon Ratchathani,3,Jan,Cases,2003,HepatitisB
Yasothon,1,Jan,Cases,2003,HepatitisB
South Region,34,Jan,Cases,2003,HepatitisB
Zone: 15,1,Jan,Cases,2003,HepatitisB
Chumphon,0,Jan,Cases,2003,HepatitisB
Ranong,0,Jan,Cases,2003,HepatitisB
Surat Thani,1,Jan,Cases,2003,HepatitisB
Zone: 16,2,Jan,Cases,2003,HepatitisB
Nakhon Si Thammarat,1,Jan,Cases,2003,HepatitisB
Phatthalung,1,Jan,Cases,2003,HepatitisB
Trang,0,Jan,Cases,2003,HepatitisB
Zone: 17,3,Jan,Cases,2003,HepatitisB
Krabi,0,Jan,Cases,2003,HepatitisB
Phangnga,0,Jan,Cases,2003,HepatitisB
Phuket,3,Jan,Cases,2003,HepatitisB
Zone: 18,15,Jan,Cases,2003,HepatitisB
Narathiwat,4,Jan,Cases,2003,HepatitisB
Pattani,6,Jan,Cases,2003,HepatitisB
Yala,5,Jan,Cases,2003,HepatitisB
Zone: 19,13,Jan,Cases,2003,HepatitisB
Satun,1,Jan,Cases,2003,HepatitisB
Songkhla,12,Jan,Cases,2003,HepatitisB
Total,1,Jan,Deaths,2003,HepatitisB
North Region,0,Jan,Deaths,2003,HepatitisB
Zone: 1,0,Jan,Deaths,2003,HepatitisB
Chiang Mai,0,Jan,Deaths,2003,HepatitisB
Chiang Rai,0,Jan,Deaths,2003,HepatitisB
Lampang,0,Jan,Deaths,2003,HepatitisB
Lamphun,0,Jan,Deaths,2003,HepatitisB
Mae Hong Son,0,Jan,Deaths,2003,HepatitisB
Nan,0,Jan,Deaths,2003,HepatitisB
Phayao,0,Jan,Deaths,2003,HepatitisB
Phrae,0,Jan,Deaths,2003,HepatitisB
Zone: 2,0,Jan,Deaths,2003,HepatitisB
Phetchabun,0,Jan,Deaths,2003,HepatitisB
Phitsanulok,0,Jan,Deaths,2003,HepatitisB
Sukhothai,0,Jan,Deaths,2003,HepatitisB
Tak,0,Jan,Deaths,2003,HepatitisB
Uttaradit,0,Jan,Deaths,2003,HepatitisB
Zone: 3,0,Jan,Deaths,2003,HepatitisB
Kamphaeng Phet,0,Jan,Deaths,2003,HepatitisB
Nakhon Sawan,0,Jan,Deaths,2003,HepatitisB
Phichit,0,Jan,Deaths,2003,HepatitisB
Uthai Thani,0,Jan,Deaths,2003,HepatitisB
Central Region,1,Jan,Deaths,2003,HepatitisB
Bangkok,0,Jan,Deaths,2003,HepatitisB
Zone: 4,0,Jan,Deaths,2003,HepatitisB
Ang Thong,0,Jan,Deaths,2003,HepatitisB
Nonthaburi,0,Jan,Deaths,2003,HepatitisB
P.Nakhon S.Ayutthaya,0,Jan,Deaths,2003,HepatitisB
Pathum Thani,0,Jan,Deaths,2003,HepatitisB
Zone: 5,0,Jan,Deaths,2003,HepatitisB
Chai Nat,0,Jan,Deaths,2003,HepatitisB
Lop Buri,0,Jan,Deaths,2003,HepatitisB
Saraburi,0,Jan,Deaths,2003,HepatitisB
Sing Buri,0,Jan,Deaths,2003,HepatitisB
Zone: 6,0,Jan,Deaths,2003,HepatitisB
Kanchanaburi,0,Jan,Deaths,2003,HepatitisB
Nakhon Pathom,0,Jan,Deaths,2003,HepatitisB
Ratchaburi,0,Jan,Deaths,2003,HepatitisB
Suphan Buri,0,Jan,Deaths,2003,HepatitisB
Zone: 7,0,Jan,Deaths,2003,HepatitisB
Phetchaburi,0,Jan,Deaths,2003,HepatitisB
Prachuap Khiri Khan,0,Jan,Deaths,2003,HepatitisB
Samut Sakhon,0,Jan,Deaths,2003,HepatitisB
Samut Songkhram,0,Jan,Deaths,2003,HepatitisB
Zone: 8,1,Jan,Deaths,2003,HepatitisB
Chachoengsao,0,Jan,Deaths,2003,HepatitisB
Nakhon Nayok,0,Jan,Deaths,2003,HepatitisB
Prachin Buri,1,Jan,Deaths,2003,HepatitisB
Sa Kaeo,0,Jan,Deaths,2003,HepatitisB
Samut Prakan,0,Jan,Deaths,2003,HepatitisB
Zone: 9,0,Jan,Deaths,2003,HepatitisB
Chanthaburi,0,Jan,Deaths,2003,HepatitisB
Chon Buri,0,Jan,Deaths,2003,HepatitisB
Rayong,0,Jan,Deaths,2003,HepatitisB
Trat,0,Jan,Deaths,2003,HepatitisB
North-Eastern Region,0,Jan,Deaths,2003,HepatitisB
Zone: 10,0,Jan,Deaths,2003,HepatitisB
Loei,0,Jan,Deaths,2003,HepatitisB
Nong Bua Lam Phu,0,Jan,Deaths,2003,HepatitisB
Nong Khai,0,Jan,Deaths,2003,HepatitisB
Udon Thani,0,Jan,Deaths,2003,HepatitisB
Zone: 11,0,Jan,Deaths,2003,HepatitisB
Kalasin,0,Jan,Deaths,2003,HepatitisB
Mukdahan,0,Jan,Deaths,2003,HepatitisB
Nakhon Phanom,0,Jan,Deaths,2003,HepatitisB
Sakon Nakhon,0,Jan,Deaths,2003,HepatitisB
Zone: 12,0,Jan,Deaths,2003,HepatitisB
Khon Kaen,0,Jan,Deaths,2003,HepatitisB
Maha Sarakham,0,Jan,Deaths,2003,HepatitisB
Roi Et,0,Jan,Deaths,2003,HepatitisB
Zone: 13,0,Jan,Deaths,2003,HepatitisB
Buri Ram,0,Jan,Deaths,2003,HepatitisB
Chaiyaphum,0,Jan,Deaths,2003,HepatitisB
Nakhon Ratchasima,0,Jan,Deaths,2003,HepatitisB
Surin,0,Jan,Deaths,2003,HepatitisB
Zone: 14,0,Jan,Deaths,2003,HepatitisB
Amnat Charoen,0,Jan,Deaths,2003,HepatitisB
Si Sa Ket,0,Jan,Deaths,2003,HepatitisB
Ubon Ratchathani,0,Jan,Deaths,2003,HepatitisB
Yasothon,0,Jan,Deaths,2003,HepatitisB
South Region,0,Jan,Deaths,2003,HepatitisB
Zone: 15,0,Jan,Deaths,2003,HepatitisB
Chumphon,0,Jan,Deaths,2003,HepatitisB
Ranong,0,Jan,Deaths,2003,HepatitisB
Surat Thani,0,Jan,Deaths,2003,HepatitisB
Zone: 16,0,Jan,Deaths,2003,HepatitisB
Nakhon Si Thammarat,0,Jan,Deaths,2003,HepatitisB
Phatthalung,0,Jan,Deaths,2003,HepatitisB
Trang,0,Jan,Deaths,2003,HepatitisB
Zone: 17,0,Jan,Deaths,2003,HepatitisB
Krabi,0,Jan,Deaths,2003,HepatitisB
Phangnga,0,Jan,Deaths,2003,HepatitisB
Phuket,0,Jan,Deaths,2003,HepatitisB
Zone: 18,0,Jan,Deaths,2003,HepatitisB
Narathiwat,0,Jan,Deaths,2003,HepatitisB
Pattani,0,Jan,Deaths,2003,HepatitisB
Yala,0,Jan,Deaths,2003,HepatitisB
Zone: 19,0,Jan,Deaths,2003,HepatitisB
Satun,0,Jan,Deaths,2003,HepatitisB
Songkhla,0,Jan,Deaths,2003,HepatitisB
Total,178,Feb,Cases,2003,HepatitisB
North Region,57,Feb,Cases,2003,HepatitisB
Zone: 1,36,Feb,Cases,2003,HepatitisB
Chiang Mai,14,Feb,Cases,2003,HepatitisB
Chiang Rai,4,Feb,Cases,2003,HepatitisB
Lampang,3,Feb,Cases,2003,HepatitisB
Lamphun,2,Feb,Cases,2003,HepatitisB
Mae Hong Son,1,Feb,Cases,2003,HepatitisB
Nan,10,Feb,Cases,2003,HepatitisB
Phayao,1,Feb,Cases,2003,HepatitisB
Phrae,1,Feb,Cases,2003,HepatitisB
Zone: 2,11,Feb,Cases,2003,HepatitisB
Phetchabun,6,Feb,Cases,2003,HepatitisB
Phitsanulok,0,Feb,Cases,2003,HepatitisB
Sukhothai,2,Feb,Cases,2003,HepatitisB
Tak,2,Feb,Cases,2003,HepatitisB
Uttaradit,1,Feb,Cases,2003,HepatitisB
Zone: 3,10,Feb,Cases,2003,HepatitisB
Kamphaeng Phet,2,Feb,Cases,2003,HepatitisB
Nakhon Sawan,6,Feb,Cases,2003,HepatitisB
Phichit,0,Feb,Cases,2003,HepatitisB
Uthai Thani,2,Feb,Cases,2003,HepatitisB
Central Region,31,Feb,Cases,2003,HepatitisB
Bangkok,1,Feb,Cases,2003,HepatitisB
Zone: 4,5,Feb,Cases,2003,HepatitisB
Ang Thong,1,Feb,Cases,2003,HepatitisB
Nonthaburi,0,Feb,Cases,2003,HepatitisB
P.Nakhon S.Ayutthaya,2,Feb,Cases,2003,HepatitisB
Pathum Thani,2,Feb,Cases,2003,HepatitisB
Zone: 5,3,Feb,Cases,2003,HepatitisB
Chai Nat,1,Feb,Cases,2003,HepatitisB
Lop Buri,0,Feb,Cases,2003,HepatitisB
Saraburi,1,Feb,Cases,2003,HepatitisB
Sing Buri,1,Feb,Cases,2003,HepatitisB
Zone: 6,6,Feb,Cases,2003,HepatitisB
Kanchanaburi,2,Feb,Cases,2003,HepatitisB
Nakhon Pathom,2,Feb,Cases,2003,HepatitisB
Ratchaburi,1,Feb,Cases,2003,HepatitisB
Suphan Buri,1,Feb,Cases,2003,HepatitisB
Zone: 7,1,Feb,Cases,2003,HepatitisB
Phetchaburi,0,Feb,Cases,2003,HepatitisB
Prachuap Khiri Khan,1,Feb,Cases,2003,HepatitisB
Samut Sakhon,0,Feb,Cases,2003,HepatitisB
Samut Songkhram,0,Feb,Cases,2003,HepatitisB
Zone: 8,8,Feb,Cases,2003,HepatitisB
Chachoengsao,6,Feb,Cases,2003,HepatitisB
Nakhon Nayok,0,Feb,Cases,2003,HepatitisB
Prachin Buri,1,Feb,Cases,2003,HepatitisB
Sa Kaeo,1,Feb,Cases,2003,HepatitisB
Samut Prakan,0,Feb,Cases,2003,HepatitisB
Zone: 9,7,Feb,Cases,2003,HepatitisB
Chanthaburi,2,Feb,Cases,2003,HepatitisB
Chon Buri,0,Feb,Cases,2003,HepatitisB
Rayong,4,Feb,Cases,2003,HepatitisB
Trat,1,Feb,Cases,2003,HepatitisB
North-Eastern Region,63,Feb,Cases,2003,HepatitisB
Zone: 10,15,Feb,Cases,2003,HepatitisB
Loei,7,Feb,Cases,2003,HepatitisB
Nong Bua Lam Phu,6,Feb,Cases,2003,HepatitisB
Nong Khai,0,Feb,Cases,2003,HepatitisB
Udon Thani,2,Feb,Cases,2003,HepatitisB
Zone: 11,4,Feb,Cases,2003,HepatitisB
Kalasin,0,Feb,Cases,2003,HepatitisB
Mukdahan,2,Feb,Cases,2003,HepatitisB
Nakhon Phanom,0,Feb,Cases,2003,HepatitisB
Sakon Nakhon,2,Feb,Cases,2003,HepatitisB
Zone: 12,4,Feb,Cases,2003,HepatitisB
Khon Kaen,2,Feb,Cases,2003,HepatitisB
Maha Sarakham,0,Feb,Cases,2003,HepatitisB
Roi Et,2,Feb,Cases,2003,HepatitisB
Zone: 13,17,Feb,Cases,2003,HepatitisB
Buri Ram,5,Feb,Cases,2003,HepatitisB
Chaiyaphum,1,Feb,Cases,2003,HepatitisB
Nakhon Ratchasima,6,Feb,Cases,2003,HepatitisB
Surin,5,Feb,Cases,2003,HepatitisB
Zone: 14,23,Feb,Cases,2003,HepatitisB
Amnat Charoen,1,Feb,Cases,2003,HepatitisB
Si Sa Ket,9,Feb,Cases,2003,HepatitisB
Ubon Ratchathani,10,Feb,Cases,2003,HepatitisB
Yasothon,3,Feb,Cases,2003,HepatitisB
South Region,27,Feb,Cases,2003,HepatitisB
Zone: 15,2,Feb,Cases,2003,HepatitisB
Chumphon,0,Feb,Cases,2003,HepatitisB
Ranong,0,Feb,Cases,2003,HepatitisB
Surat Thani,2,Feb,Cases,2003,HepatitisB
Zone: 16,4,Feb,Cases,2003,HepatitisB
Nakhon Si Thammarat,0,Feb,Cases,2003,HepatitisB
Phatthalung,2,Feb,Cases,2003,HepatitisB
Trang,2,Feb,Cases,2003,HepatitisB
Zone: 17,2,Feb,Cases,2003,HepatitisB
Krabi,2,Feb,Cases,2003,HepatitisB
Phangnga,0,Feb,Cases,2003,HepatitisB
Phuket,0,Feb,Cases,2003,HepatitisB
Zone: 18,8,Feb,Cases,2003,HepatitisB
Narathiwat,2,Feb,Cases,2003,HepatitisB
Pattani,2,Feb,Cases,2003,HepatitisB
Yala,4,Feb,Cases,2003,HepatitisB
Zone: 19,11,Feb,Cases,2003,HepatitisB
Satun,0,Feb,Cases,2003,HepatitisB
Songkhla,11,Feb,Cases,2003,HepatitisB
Total,0,Feb,Deaths,2003,HepatitisB
North Region,0,Feb,Deaths,2003,HepatitisB
Zone: 1,0,Feb,Deaths,2003,HepatitisB
Chiang Mai,0,Feb,Deaths,2003,HepatitisB
Chiang Rai,0,Feb,Deaths,2003,HepatitisB
Lampang,0,Feb,Deaths,2003,HepatitisB
Lamphun,0,Feb,Deaths,2003,HepatitisB
Mae Hong Son,0,Feb,Deaths,2003,HepatitisB
Nan,0,Feb,Deaths,2003,HepatitisB
Phayao,0,Feb,Deaths,2003,HepatitisB
Phrae,0,Feb,Deaths,2003,HepatitisB
Zone: 2,0,Feb,Deaths,2003,HepatitisB
Phetchabun,0,Feb,Deaths,2003,HepatitisB
Phitsanulok,0,Feb,Deaths,2003,HepatitisB
Sukhothai,0,Feb,Deaths,2003,HepatitisB
Tak,0,Feb,Deaths,2003,HepatitisB
Uttaradit,0,Feb,Deaths,2003,HepatitisB
Zone: 3,0,Feb,Deaths,2003,HepatitisB
Kamphaeng Phet,0,Feb,Deaths,2003,HepatitisB
Nakhon Sawan,0,Feb,Deaths,2003,HepatitisB
Phichit,0,Feb,Deaths,2003,HepatitisB
Uthai Thani,0,Feb,Deaths,2003,HepatitisB
Central Region,0,Feb,Deaths,2003,HepatitisB
Bangkok,0,Feb,Deaths,2003,HepatitisB
Zone: 4,0,Feb,Deaths,2003,HepatitisB
Ang Thong,0,Feb,Deaths,2003,HepatitisB
Nonthaburi,0,Feb,Deaths,2003,HepatitisB
P.Nakhon S.Ayutthaya,0,Feb,Deaths,2003,HepatitisB
Pathum Thani,0,Feb,Deaths,2003,HepatitisB
Zone: 5,0,Feb,Deaths,2003,HepatitisB
Chai Nat,0,Feb,Deaths,2003,HepatitisB
Lop Buri,0,Feb,Deaths,2003,HepatitisB
Saraburi,0,Feb,Deaths,2003,HepatitisB
