Areas,Cases,Incidence,Deaths,CFR,Mortality,Population,Year,Disease
Chiang Rai,0,0.00,0,0.00,0.00,1296664,2020,Avian
Lampang,0,0.00,0,0.00,0.00,733640,2020,Avian
Lamphun,0,0.00,0,0.00,0.00,403542,2020,Avian
Mae Hong Son,0,0.00,0,0.00,0.00,284343,2020,Avian
Nan,0,0.00,0,0.00,0.00,477476,2020,Avian
Phayao,0,0.00,0,0.00,0.00,469856,2020,Avian
Phrae,0,0.00,0,0.00,0.00,439537,2020,Avian
ZONE:02,0,0.00,0,0.00,0.00,3554902,2020,Avian
Phetchabun,0,0.00,0,0.00,0.00,987196,2020,Avian
Phitsanulok,0,0.00,0,0.00,0.00,857364,2020,Avian
Sukhothai,0,0.00,0,0.00,0.00,591477,2020,Avian
Tak,0,0.00,0,0.00,0.00,667942,2020,Avian
Uttaradit,0,0.00,0,0.00,0.00,450923,2020,Avian
ZONE:03,0,0.00,0,0.00,0.00,2956189,2020,Avian
Chai Nat,0,0.00,0,0.00,0.00,324544,2020,Avian
Kamphaeng Phet,0,0.00,0,0.00,0.00,719993,2020,Avian
Nakhon Sawan,0,0.00,0,0.00,0.00,1050098,2020,Avian
Phichit,0,0.00,0,0.00,0.00,534311,2020,Avian
Uthai Thani,0,0.00,0,0.00,0.00,327243,2020,Avian
ZONE:04,0,0.00,0,0.00,0.00,5400529,2020,Avian
Ang Thong,0,0.00,0,0.00,0.00,278119,2020,Avian
Lop Buri,0,0.00,0,0.00,0.00,749242,2020,Avian
Nakhon Nayok,0,0.00,0,0.00,0.00,260416,2020,Avian
Nonthaburi,0,0.00,0,0.00,0.00,1271065,2020,Avian
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,819638,2020,Avian
Pathum Thani,0,0.00,0,0.00,0.00,1170008,2020,Avian
Saraburi,0,0.00,0,0.00,0.00,644869,2020,Avian
Sing Buri,0,0.00,0,0.00,0.00,207172,2020,Avian
ZONE:05,0,0.00,0,0.00,0.00,5342038,2020,Avian
Kanchanaburi,0,0.00,0,0.00,0.00,893751,2020,Avian
Nakhon Pathom,0,0.00,0,0.00,0.00,920380,2020,Avian
Phetchaburi,0,0.00,0,0.00,0.00,483692,2020,Avian
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,552398,2020,Avian
Ratchaburi,0,0.00,0,0.00,0.00,871207,2020,Avian
Samut Sakhon,0,0.00,0,0.00,0.00,585451,2020,Avian
Samut Songkhram,0,0.00,0,0.00,0.00,192678,2020,Avian
Suphan Buri,0,0.00,0,0.00,0.00,842481,2020,Avian
ZONE:06,0,0.00,0,0.00,0.00,6192990,2020,Avian
Chachoengsao,0,0.00,0,0.00,0.00,720416,2020,Avian
Chanthaburi,0,0.00,0,0.00,0.00,536629,2020,Avian
Chon Buri,0,0.00,0,0.00,0.00,1562593,2020,Avian
Prachin Buri,0,0.00,0,0.00,0.00,494175,2020,Avian
Rayong,0,0.00,0,0.00,0.00,738139,2020,Avian
Sa Kaeo,0,0.00,0,0.00,0.00,563614,2020,Avian
Samut Prakan,0,0.00,0,0.00,0.00,1348177,2020,Avian
Trat,0,0.00,0,0.00,0.00,229247,2020,Avian
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",22/09/2564,,,,,,2020,Avian
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand 2563  (2020)",Avian influenza,91,,,,,2020,Avian
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2020,Avian
/100000  Pop.,/100000  pop.,ประชากร,,,,,2020,Avian
ZONE:07,0,0.00,0,0.00,0.00,5039088,2020,Avian
Kalasin,0,0.00,0,0.00,0.00,980297,2020,Avian
Khon Kaen,0,0.00,0,0.00,0.00,1798702,2020,Avian
Maha Sarakham,0,0.00,0,0.00,0.00,958163,2020,Avian
Roi Et,0,0.00,0,0.00,0.00,1301926,2020,Avian
ZONE:08,0,0.00,0,0.00,0.00,5540556,2020,Avian
Bungkan,0,0.00,0,0.00,0.00,423067,2020,Avian
Loei,0,0.00,0,0.00,0.00,640843,2020,Avian
Nakhon Phanom,0,0.00,0,0.00,0.00,718169,2020,Avian
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,511125,2020,Avian
Nong Khai,0,0.00,0,0.00,0.00,519873,2020,Avian
Sakon Nakhon,0,0.00,0,0.00,0.00,1150164,2020,Avian
Udon Thani,0,0.00,0,0.00,0.00,1577315,2020,Avian
ZONE:09,0,0.00,0,0.00,0.00,6748199,2020,Avian
Buri Ram,0,0.00,0,0.00,0.00,1588466,2020,Avian
Chaiyaphum,0,0.00,0,0.00,0.00,1131140,2020,Avian
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2641067,2020,Avian
Surin,0,0.00,0,0.00,0.00,1387526,2020,Avian
ZONE:10,0,0.00,0,0.00,0.00,4603401,2020,Avian
Amnat Charoen,0,0.00,0,0.00,0.00,377317,2020,Avian
Mukdahan,0,0.00,0,0.00,0.00,352043,2020,Avian
Si Sa Ket,0,0.00,0,0.00,0.00,1465719,2020,Avian
Ubon Ratchathani,0,0.00,0,0.00,0.00,1872422,2020,Avian
Yasothon,0,0.00,0,0.00,0.00,535900,2020,Avian
ZONE:11,0,0.00,0,0.00,0.00,4489609,2020,Avian
Chumphon,0,0.00,0,0.00,0.00,510256,2020,Avian
Krabi,0,0.00,0,0.00,0.00,477254,2020,Avian
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1556325,2020,Avian
Phangnga,0,0.00,0,0.00,0.00,268509,2020,Avian
Phuket,0,0.00,0,0.00,0.00,415527,2020,Avian
Ranong,0,0.00,0,0.00,0.00,193871,2020,Avian
Surat Thani,0,0.00,0,0.00,0.00,1067867,2020,Avian
ZONE:12,0,0.00,0,0.00,0.00,4991217,2020,Avian
Narathiwat,0,0.00,0,0.00,0.00,806224,2020,Avian
Pattani,0,0.00,0,0.00,0.00,725559,2020,Avian
Phatthalung,0,0.00,0,0.00,0.00,523971,2020,Avian
Satun,0,0.00,0,0.00,0.00,323841,2020,Avian
Songkhla,0,0.00,0,0.00,0.00,1432288,2020,Avian
Trang,0,0.00,0,0.00,0.00,641868,2020,Avian
Yala,0,0.00,0,0.00,0.00,537466,2020,Avian
ZONE:13,0,0.00,0,0.00,0.00,5627243,2020,Avian
Bangkok,0,0.00,0,0.00,0.00,5627243,2020,Avian
Total,0,0.00,0,0.00,0.00,66071545,2024,Avian
ZONE:01,0,0.00,0,0.00,0.00,5857413,2024,Avian
Chiang Mai,0,0.00,0,0.00,0.00,1794774,2024,Avian
Chiang Rai,0,0.00,0,0.00,0.00,1299306,2024,Avian
Lampang,0,0.00,0,0.00,0.00,715133,2024,Avian
Lamphun,0,0.00,0,0.00,0.00,398998,2024,Avian
Mae Hong Son,0,0.00,0,0.00,0.00,287215,2024,Avian
Nan,0,0.00,0,0.00,0.00,473630,2024,Avian
Phayao,0,0.00,0,0.00,0.00,459858,2024,Avian
Phrae,0,0.00,0,0.00,0.00,428499,2024,Avian
ZONE:02,0,0.00,0,0.00,0.00,3522489,2024,Avian
Phetchabun,0,0.00,0,0.00,0.00,970403,2024,Avian
Phitsanulok,0,0.00,0,0.00,0.00,843111,2024,Avian
Sukhothai,0,0.00,0,0.00,0.00,579759,2024,Avian
Tak,0,0.00,0,0.00,0.00,687927,2024,Avian
Uttaradit,0,0.00,0,0.00,0.00,441289,2024,Avian
ZONE:03,0,0.00,0,0.00,0.00,2896463,2024,Avian
Chai Nat,0,0.00,0,0.00,0.00,317263,2024,Avian
Kamphaeng Phet,0,0.00,0,0.00,0.00,706861,2024,Avian
Nakhon Sawan,0,0.00,0,0.00,0.00,1025348,2024,Avian
Phichit,0,0.00,0,0.00,0.00,523925,2024,Avian
Uthai Thani,0,0.00,0,0.00,0.00,323066,2024,Avian
ZONE:04,0,0.00,0,0.00,0.00,5438863,2024,Avian
Ang Thong,0,0.00,0,0.00,0.00,271656,2024,Avian
Lop Buri,0,0.00,0,0.00,0.00,732495,2024,Avian
Nakhon Nayok,0,0.00,0,0.00,0.00,260261,2024,Avian
Nonthaburi,0,0.00,0,0.00,0.00,1302004,2024,Avian
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,821261,2024,Avian
Pathum Thani,0,0.00,0,0.00,0.00,1210365,2024,Avian
Saraburi,0,0.00,0,0.00,0.00,638704,2024,Avian
Sing Buri,0,0.00,0,0.00,0.00,202117,2024,Avian
ZONE:05,0,0.00,0,0.00,0.00,5326695,2024,Avian
Kanchanaburi,0,0.00,0,0.00,0.00,894781,2024,Avian
Nakhon Pathom,0,0.00,0,0.00,0.00,923201,2024,Avian
Phetchaburi,0,0.00,0,0.00,0.00,483305,2024,Avian
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,552137,2024,Avian
Ratchaburi,0,0.00,0,0.00,0.00,865276,2024,Avian
Samut Sakhon,0,0.00,0,0.00,0.00,590730,2024,Avian
Samut Songkhram,0,0.00,0,0.00,0.00,188723,2024,Avian
Suphan Buri,0,0.00,0,0.00,0.00,828542,2024,Avian
ZONE:06,0,0.00,0,0.00,0.00,6292163,2024,Avian
Chachoengsao,0,0.00,0,0.00,0.00,728615,2024,Avian
Chanthaburi,0,0.00,0,0.00,0.00,536290,2024,Avian
Chon Buri,0,0.00,0,0.00,0.00,1606412,2024,Avian
Prachin Buri,0,0.00,0,0.00,0.00,498671,2024,Avian
Rayong,0,0.00,0,0.00,0.00,765287,2024,Avian
Sa Kaeo,0,0.00,0,0.00,0.00,562860,2024,Avian
Samut Prakan,0,0.00,0,0.00,0.00,1366598,2024,Avian
Trat,0,0.00,0,0.00,0.00,227430,2024,Avian
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",4/7/2567,,,,,,2024,Avian
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand",2567(2024),Avian influenza,91,,,,2024,Avian
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2024,Avian
/100000  Pop.,/100000  pop.,ประชากร,,,,,2024,Avian
ZONE:07,0,0.00,0,0.00,0.00,4981337,2024,Avian
Kalasin,0,0.00,0,0.00,0.00,970084,2024,Avian
Khon Kaen,0,0.00,0,0.00,0.00,1782008,2024,Avian
Maha Sarakham,0,0.00,0,0.00,0.00,941261,2024,Avian
Roi Et,0,0.00,0,0.00,0.00,1287984,2024,Avian
ZONE:08,0,0.00,0,0.00,0.00,5500012,2024,Avian
Bungkan,0,0.00,0,0.00,0.00,421086,2024,Avian
Loei,0,0.00,0,0.00,0.00,636242,2024,Avian
Nakhon Phanom,0,0.00,0,0.00,0.00,715466,2024,Avian
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,507599,2024,Avian
Nong Khai,0,0.00,0,0.00,0.00,514909,2024,Avian
Sakon Nakhon,0,0.00,0,0.00,0.00,1143922,2024,Avian
Udon Thani,0,0.00,0,0.00,0.00,1560788,2024,Avian
ZONE:09,0,0.00,0,0.00,0.00,6689028,2024,Avian
Buri Ram,0,0.00,0,0.00,0.00,1575073,2024,Avian
Chaiyaphum,0,0.00,0,0.00,0.00,1115652,2024,Avian
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2627927,2024,Avian
Surin,0,0.00,0,0.00,0.00,1370376,2024,Avian
ZONE:10,0,0.00,0,0.00,0.00,4578831,2024,Avian
Amnat Charoen,0,0.00,0,0.00,0.00,374760,2024,Avian
Mukdahan,0,0.00,0,0.00,0.00,351592,2024,Avian
Si Sa Ket,0,0.00,0,0.00,0.00,1452532,2024,Avian
Ubon Ratchathani,0,0.00,0,0.00,0.00,1869708,2024,Avian
Yasothon,0,0.00,0,0.00,0.00,530239,2024,Avian
ZONE:11,0,0.00,0,0.00,0.00,4489783,2024,Avian
Chumphon,0,0.00,0,0.00,0.00,509122,2024,Avian
Krabi,0,0.00,0,0.00,0.00,481089,2024,Avian
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1543051,2024,Avian
Phangnga,0,0.00,0,0.00,0.00,267250,2024,Avian
Phuket,0,0.00,0,0.00,0.00,420746,2024,Avian
Ranong,0,0.00,0,0.00,0.00,193799,2024,Avian
Surat Thani,0,0.00,0,0.00,0.00,1074726,2024,Avian
ZONE:12,0,0.00,0,0.00,0.00,5015209,2024,Avian
Narathiwat,0,0.00,0,0.00,0.00,816642,2024,Avian
Pattani,0,0.00,0,0.00,0.00,735017,2024,Avian
Phatthalung,0,0.00,0,0.00,0.00,521109,2024,Avian
Satun,0,0.00,0,0.00,0.00,325387,2024,Avian
Songkhla,0,0.00,0,0.00,0.00,1431512,2024,Avian
Trang,0,0.00,0,0.00,0.00,637612,2024,Avian
Yala,0,0.00,0,0.00,0.00,547930,2024,Avian
ZONE:13,0,0.00,0,0.00,0.00,5483259,2024,Avian
Bangkok,0,0.00,0,0.00,0.00,5483259,2024,Avian
Total,0,0.00,0,0.00,0.00,66179083,2021,Avian
ZONE:01,0,0.00,0,0.00,0.00,5875424,2021,Avian
Chiang Mai,0,0.00,0,0.00,0.00,1786877,2021,Avian
Chiang Rai,0,0.00,0,0.00,0.00,1296725,2021,Avian
Lampang,0,0.00,0,0.00,0.00,726821,2021,Avian
Lamphun,0,0.00,0,0.00,0.00,401574,2021,Avian
Mae Hong Son,0,0.00,0,0.00,0.00,285232,2021,Avian
Nan,0,0.00,0,0.00,0.00,476300,2021,Avian
Phayao,0,0.00,0,0.00,0.00,465930,2021,Avian
Phrae,0,0.00,0,0.00,0.00,435965,2021,Avian
ZONE:02,0,0.00,0,0.00,0.00,3536074,2021,Avian
Phetchabun,0,0.00,0,0.00,0.00,980156,2021,Avian
Phitsanulok,0,0.00,0,0.00,0.00,848432,2021,Avian
Sukhothai,0,0.00,0,0.00,0.00,586617,2021,Avian
Tak,0,0.00,0,0.00,0.00,673423,2021,Avian
Uttaradit,0,0.00,0,0.00,0.00,447446,2021,Avian
ZONE:03,0,0.00,0,0.00,0.00,2928596,2021,Avian
Chai Nat,0,0.00,0,0.00,0.00,321454,2021,Avian
Kamphaeng Phet,0,0.00,0,0.00,0.00,713130,2021,Avian
Nakhon Sawan,0,0.00,0,0.00,0.00,1037668,2021,Avian
Phichit,0,0.00,0,0.00,0.00,530852,2021,Avian
Uthai Thani,0,0.00,0,0.00,0.00,325492,2021,Avian
ZONE:04,0,0.00,0,0.00,0.00,5411959,2021,Avian
Ang Thong,0,0.00,0,0.00,0.00,275673,2021,Avian
Lop Buri,0,0.00,0,0.00,0.00,741200,2021,Avian
Nakhon Nayok,0,0.00,0,0.00,0.00,260256,2021,Avian
Nonthaburi,0,0.00,0,0.00,0.00,1282690,2021,Avian
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,819799,2021,Avian
Pathum Thani,0,0.00,0,0.00,0.00,1183235,2021,Avian
Saraburi,0,0.00,0,0.00,0.00,643895,2021,Avian
Sing Buri,0,0.00,0,0.00,0.00,205211,2021,Avian
ZONE:05,0,0.00,0,0.00,0.00,5332653,2021,Avian
Kanchanaburi,0,0.00,0,0.00,0.00,893014,2021,Avian
Nakhon Pathom,0,0.00,0,0.00,0.00,921450,2021,Avian
Phetchaburi,0,0.00,0,0.00,0.00,482534,2021,Avian
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,551924,2021,Avian
Ratchaburi,0,0.00,0,0.00,0.00,868797,2021,Avian
Samut Sakhon,0,0.00,0,0.00,0.00,586494,2021,Avian
Samut Songkhram,0,0.00,0,0.00,0.00,191447,2021,Avian
Suphan Buri,0,0.00,0,0.00,0.00,836993,2021,Avian
ZONE:06,0,0.00,0,0.00,0.00,6218594,2021,Avian
Chachoengsao,0,0.00,0,0.00,0.00,722448,2021,Avian
Chanthaburi,0,0.00,0,0.00,0.00,536058,2021,Avian
Chon Buri,0,0.00,0,0.00,0.00,1575278,2021,Avian
Prachin Buri,0,0.00,0,0.00,0.00,494498,2021,Avian
Rayong,0,0.00,0,0.00,0.00,746433,2021,Avian
Sa Kaeo,0,0.00,0,0.00,0.00,561459,2021,Avian
Samut Prakan,0,0.00,0,0.00,0.00,1353964,2021,Avian
Trat,0,0.00,0,0.00,0.00,228456,2021,Avian
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",25/7/2565,,,,,,2021,Avian
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand",2564(2021),Avian influenza,91,,,,2021,Avian
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2021,Avian
/100000  Pop.,/100000  pop.,ประชากร,,,,,2021,Avian
ZONE:07,0,0.00,0,0.00,0.00,5017381,2021,Avian
Kalasin,0,0.00,0,0.00,0.00,976373,2021,Avian
Khon Kaen,0,0.00,0,0.00,0.00,1792697,2021,Avian
Maha Sarakham,0,0.00,0,0.00,0.00,950985,2021,Avian
Roi Et,0,0.00,0,0.00,0.00,1297326,2021,Avian
ZONE:08,0,0.00,0,0.00,0.00,5518109,2021,Avian
Bungkan,0,0.00,0,0.00,0.00,422019,2021,Avian
Loei,0,0.00,0,0.00,0.00,638734,2021,Avian
Nakhon Phanom,0,0.00,0,0.00,0.00,717121,2021,Avian
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,509236,2021,Avian
Nong Khai,0,0.00,0,0.00,0.00,517140,2021,Avian
Sakon Nakhon,0,0.00,0,0.00,0.00,1146612,2021,Avian
Udon Thani,0,0.00,0,0.00,0.00,1567247,2021,Avian
ZONE:09,0,0.00,0,0.00,0.00,6714997,2021,Avian
Buri Ram,0,0.00,0,0.00,0.00,1580495,2021,Avian
Chaiyaphum,0,0.00,0,0.00,0.00,1123595,2021,Avian
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2633681,2021,Avian
Surin,0,0.00,0,0.00,0.00,1377226,2021,Avian
ZONE:10,0,0.00,0,0.00,0.00,4587095,2021,Avian
Amnat Charoen,0,0.00,0,0.00,0.00,376273,2021,Avian
Mukdahan,0,0.00,0,0.00,0.00,351198,2021,Avian
Si Sa Ket,0,0.00,0,0.00,0.00,1458068,2021,Avian
Ubon Ratchathani,0,0.00,0,0.00,0.00,1867608,2021,Avian
Yasothon,0,0.00,0,0.00,0.00,533948,2021,Avian
ZONE:11,0,0.00,0,0.00,0.00,4487259,2021,Avian
Chumphon,0,0.00,0,0.00,0.00,509344,2021,Avian
Krabi,0,0.00,0,0.00,0.00,478561,2021,Avian
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1550033,2021,Avian
Phangnga,0,0.00,0,0.00,0.00,268123,2021,Avian
Phuket,0,0.00,0,0.00,0.00,416629,2021,Avian
Ranong,0,0.00,0,0.00,0.00,194473,2021,Avian
Surat Thani,0,0.00,0,0.00,0.00,1070096,2021,Avian
ZONE:12,0,0.00,0,0.00,0.00,4992834,2021,Avian
Narathiwat,0,0.00,0,0.00,0.00,807045,2021,Avian
Pattani,0,0.00,0,0.00,0.00,727799,2021,Avian
Phatthalung,0,0.00,0,0.00,0.00,522810,2021,Avian
Satun,0,0.00,0,0.00,0.00,324467,2021,Avian
Songkhla,0,0.00,0,0.00,0.00,1430073,2021,Avian
Trang,0,0.00,0,0.00,0.00,640182,2021,Avian
Yala,0,0.00,0,0.00,0.00,540458,2021,Avian
ZONE:13,0,0.00,0,0.00,0.00,5558108,2021,Avian
Bangkok,0,0.00,0,0.00,0.00,5558108,2021,Avian
Total,0,0.00,0,0.00,0.00,66130957,2023,Avian
ZONE:01,0,0.00,0,0.00,0.00,5869190,2023,Avian
Chiang Mai,0,0.00,0,0.00,0.00,1790929,2023,Avian
Chiang Rai,0,0.00,0,0.00,0.00,1299030,2023,Avian
Lampang,0,0.00,0,0.00,0.00,721734,2023,Avian
Lamphun,0,0.00,0,0.00,0.00,400348,2023,Avian
Mae Hong Son,0,0.00,0,0.00,0.00,286350,2023,Avian
Nan,0,0.00,0,0.00,0.00,475207,2023,Avian
Phayao,0,0.00,0,0.00,0.00,462968,2023,Avian
Phrae,0,0.00,0,0.00,0.00,432624,2023,Avian
ZONE:02,0,0.00,0,0.00,0.00,3530228,2023,Avian
Phetchabun,0,0.00,0,0.00,0.00,975879,2023,Avian
Phitsanulok,0,0.00,0,0.00,0.00,845938,2023,Avian
Sukhothai,0,0.00,0,0.00,0.00,583502,2023,Avian
Tak,0,0.00,0,0.00,0.00,680361,2023,Avian
Uttaradit,0,0.00,0,0.00,0.00,444548,2023,Avian
ZONE:03,0,0.00,0,0.00,0.00,2913905,2023,Avian
Chai Nat,0,0.00,0,0.00,0.00,319370,2023,Avian
Kamphaeng Phet,0,0.00,0,0.00,0.00,710458,2023,Avian
Nakhon Sawan,0,0.00,0,0.00,0.00,1031921,2023,Avian
Phichit,0,0.00,0,0.00,0.00,527669,2023,Avian
Uthai Thani,0,0.00,0,0.00,0.00,324487,2023,Avian
ZONE:04,0,0.00,0,0.00,0.00,5424945,2023,Avian
Ang Thong,0,0.00,0,0.00,0.00,273675,2023,Avian
Lop Buri,0,0.00,0,0.00,0.00,737382,2023,Avian
