Areas,Cases,Incidence,Deaths,CFR,Mortality,Population,Year,Disease
Phetchaburi,144,31.13,0,0.00,0.00,462636,2010,Pulmonary T.B
Prachuap Khiri Khan,370,73.04,1,0.27,0.20,506599,2010,Pulmonary T.B
Samut Sakhon,348,71.28,0,0.00,0.00,488247,2010,Pulmonary T.B
Samut Songkhram,238,122.77,0,0.00,0.00,193853,2010,Pulmonary T.B
Zone:9,1354,50.99,30,2.22,1.13,2655588,2010,Pulmonary T.B
Chanthaburi,294,57.32,16,5.44,3.12,512932,2010,Pulmonary T.B
Chon Buri,470,36.07,0,0.00,0.00,1302942,2010,Pulmonary T.B
Rayong,429,69.28,13,3.03,2.10,619249,2010,Pulmonary T.B
Trat,161,73.03,1,0.62,0.45,220465,2010,Pulmonary T.B
South Region,4725,53.37,9,0.19,0.10,8853473,2010,Pulmonary T.B
Zone:6,2019,57.45,8,0.40,0.23,3514344,2010,Pulmonary T.B
Chumphon,226,46.23,0,0.00,0.00,488855,2010,Pulmonary T.B
Nakhon Si Thammarat,1002,65.94,1,0.10,0.07,1519531,2010,Pulmonary T.B
Phatthalung,331,65.07,0,0.00,0.00,508656,2010,Pulmonary T.B
Surat Thani,460,46.12,7,1.52,0.70,997302,2010,Pulmonary T.B
Zone:7,742,40.64,0,0.00,0.00,1825591,2010,Pulmonary T.B
Krabi,103,23.97,0,0.00,0.00,429631,2010,Pulmonary T.B
Phangnga,304,120.45,0,0.00,0.00,252385,2010,Pulmonary T.B
Phuket,145,42.59,0,0.00,0.00,340490,2010,Pulmonary T.B
Ranong,31,16.99,0,0.00,0.00,182417,2010,Pulmonary T.B
Trang,159,25.62,0,0.00,0.00,620668,2010,Pulmonary T.B
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",23/5/2554,,,,,,2010,Pulmonary T.B
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2010(2553)",Pulmonary T.B.,32,,,,,2010,Pulmonary T.B
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2010,Pulmonary T.B
/100000  Pop.,/100000  pop.,ประชากร,,,,,2010,Pulmonary T.B
Zone:8,1964,55.90,1,0.05,0.03,3513538,2010,Pulmonary T.B
Narathiwat,358,48.87,1,0.28,0.14,732617,2010,Pulmonary T.B
Pattani,184,28.25,0,0.00,0.00,651442,2010,Pulmonary T.B
Satun,100,33.88,0,0.00,0.00,295133,2010,Pulmonary T.B
Songkhla,1187,87.89,0,0.00,0.00,1350489,2010,Pulmonary T.B
Yala,135,27.90,0,0.00,0.00,483857,2010,Pulmonary T.B
North-Eastern Region,10829,50.29,2,0.02,0.01,21534582,2010,Pulmonary T.B
Zone:10,1255,35.09,2,0.16,0.06,3576272,2010,Pulmonary T.B
Loei,100,16.07,2,2.00,0.32,622424,2010,Pulmonary T.B
Nong Bua Lam Phu,171,34.07,0,0.00,0.00,501891,2010,Pulmonary T.B
Nong Khai,407,44.72,0,0.00,0.00,910094,2010,Pulmonary T.B
Udon Thani,577,37.42,0,0.00,0.00,1541863,2010,Pulmonary T.B
Zone:11,749,34.65,0,0.00,0.00,2161531,2010,Pulmonary T.B
Mukdahan,195,57.55,0,0.00,0.00,338812,2010,Pulmonary T.B
Nakhon Phanom,345,49.14,0,0.00,0.00,702041,2010,Pulmonary T.B
Sakon Nakhon,209,18.65,0,0.00,0.00,1120678,2010,Pulmonary T.B
Zone:12,2501,50.07,0,0.00,0.00,4995226,2010,Pulmonary T.B
Kalasin,656,66.85,0,0.00,0.00,981369,2010,Pulmonary T.B
Khon Kaen,1490,84.42,0,0.00,0.00,1764922,2010,Pulmonary T.B
Maha Sarakham,164,17.45,0,0.00,0.00,940001,2010,Pulmonary T.B
Roi Et,191,14.59,0,0.00,0.00,1308934,2010,Pulmonary T.B
Zone:13,3339,80.10,0,0.00,0.00,4168498,2010,Pulmonary T.B
Amnat Charoen,135,36.34,0,0.00,0.00,371471,2010,Pulmonary T.B
Si Sa Ket,2097,144.68,0,0.00,0.00,1449409,2010,Pulmonary T.B
Ubon Ratchathani,726,40.15,0,0.00,0.00,1808422,2010,Pulmonary T.B
Yasothon,381,70.66,0,0.00,0.00,539196,2010,Pulmonary T.B
Zone:14,2985,45.00,0,0.00,0.00,6633055,2010,Pulmonary T.B
Buri Ram,931,60.05,0,0.00,0.00,1550275,2010,Pulmonary T.B
Chaiyaphum,463,41.11,0,0.00,0.00,1126295,2010,Pulmonary T.B
Nakhon Ratchasima,896,34.77,0,0.00,0.00,2576691,2010,Pulmonary T.B
Surin,695,50.37,0,0.00,0.00,1379794,2010,Pulmonary T.B
North Region,6026,51.16,50,0.83,0.42,11779330,2010,Pulmonary T.B
Zone:15,1172,38.47,2,0.17,0.07,3046660,2010,Pulmonary T.B
Chiang Mai,636,38.86,0,0.00,0.00,1636514,2010,Pulmonary T.B
Lampang,264,34.59,0,0.00,0.00,763224,2010,Pulmonary T.B
Lamphun,149,36.82,1,0.67,0.25,404627,2010,Pulmonary T.B
Mae Hong Son,123,50.76,1,0.81,0.41,242295,2010,Pulmonary T.B
Zone:16,1743,66.51,9,0.52,0.34,2620701,2010,Pulmonary T.B
Chiang Rai,761,63.60,6,0.79,0.50,1196576,2010,Pulmonary T.B
Nan,226,47.48,0,0.00,0.00,475989,2010,Pulmonary T.B
Phayao,446,91.64,2,0.45,0.41,486713,2010,Pulmonary T.B
Phrae,310,67.18,1,0.32,0.22,461423,2010,Pulmonary T.B
Zone:17,1703,49.64,23,1.35,0.67,3430959,2010,Pulmonary T.B
Phetchabun,292,29.33,1,0.34,0.10,995578,2010,Pulmonary T.B
Phitsanulok,385,45.42,3,0.78,0.35,847627,2010,Pulmonary T.B
Sukhothai,318,52.80,13,4.09,2.16,602296,2010,Pulmonary T.B
Tak,369,70.60,1,0.27,0.19,522673,2010,Pulmonary T.B
Uttaradit,339,73.25,5,1.47,1.08,462785,2010,Pulmonary T.B
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",23/5/2554,,,,,,2010,Pulmonary T.B
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2010(2553)",Pulmonary T.B.,32,,,,,2010,Pulmonary T.B
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2010,Pulmonary T.B
/100000  Pop.,/100000  pop.,ประชากร,,,,,2010,Pulmonary T.B
Zone:18,1408,52.52,16,1.14,0.60,2681010,2010,Pulmonary T.B
Kamphaeng Phet,329,45.26,2,0.61,0.28,726970,2010,Pulmonary T.B
Nakhon Sawan,505,47.06,9,1.78,0.84,1073182,2010,Pulmonary T.B
Phichit,424,76.68,3,0.71,0.54,552942,2010,Pulmonary T.B
Uthai Thani,150,45.74,2,1.33,0.61,327916,2010,Pulmonary T.B
Total,7850,11.86,18,0.23,0.03,66179083,2021,Pulmonary T.B
ZONE:01,881,14.99,3,0.34,0.05,5875424,2021,Pulmonary T.B
Chiang Mai,271,15.17,0,0.00,0.00,1786877,2021,Pulmonary T.B
Chiang Rai,14,1.08,0,0.00,0.00,1296725,2021,Pulmonary T.B
Lampang,6,0.83,0,0.00,0.00,726821,2021,Pulmonary T.B
Lamphun,0,0.00,0,0.00,0.00,401574,2021,Pulmonary T.B
Mae Hong Son,0,0.00,0,0.00,0.00,285232,2021,Pulmonary T.B
Nan,164,34.43,0,0.00,0.00,476300,2021,Pulmonary T.B
Phayao,181,38.85,0,0.00,0.00,465930,2021,Pulmonary T.B
Phrae,245,56.20,3,1.22,0.69,435965,2021,Pulmonary T.B
ZONE:02,691,19.54,1,0.14,0.03,3536074,2021,Pulmonary T.B
Phetchabun,468,47.75,0,0.00,0.00,980156,2021,Pulmonary T.B
Phitsanulok,16,1.89,0,0.00,0.00,848432,2021,Pulmonary T.B
Sukhothai,114,19.43,0,0.00,0.00,586617,2021,Pulmonary T.B
Tak,87,12.92,1,1.15,0.15,673423,2021,Pulmonary T.B
Uttaradit,6,1.34,0,0.00,0.00,447446,2021,Pulmonary T.B
ZONE:03,86,2.94,3,3.49,0.10,2928596,2021,Pulmonary T.B
Chai Nat,0,0.00,0,0.00,0.00,321454,2021,Pulmonary T.B
Kamphaeng Phet,15,2.10,0,0.00,0.00,713130,2021,Pulmonary T.B
Nakhon Sawan,70,6.75,3,4.29,0.29,1037668,2021,Pulmonary T.B
Phichit,1,0.19,0,0.00,0.00,530852,2021,Pulmonary T.B
Uthai Thani,0,0.00,0,0.00,0.00,325492,2021,Pulmonary T.B
ZONE:04,115,2.12,0,0.00,0.00,5411959,2021,Pulmonary T.B
Ang Thong,0,0.00,0,0.00,0.00,275673,2021,Pulmonary T.B
Lop Buri,7,0.94,0,0.00,0.00,741200,2021,Pulmonary T.B
Nakhon Nayok,4,1.54,0,0.00,0.00,260256,2021,Pulmonary T.B
Nonthaburi,0,0.00,0,0.00,0.00,1282690,2021,Pulmonary T.B
P.Nakhon S.Ayutthaya,30,3.66,0,0.00,0.00,819799,2021,Pulmonary T.B
Pathum Thani,1,0.08,0,0.00,0.00,1183235,2021,Pulmonary T.B
Saraburi,64,9.94,0,0.00,0.00,643895,2021,Pulmonary T.B
Sing Buri,9,4.39,0,0.00,0.00,205211,2021,Pulmonary T.B
ZONE:05,449,8.42,0,0.00,0.00,5332653,2021,Pulmonary T.B
Kanchanaburi,11,1.23,0,0.00,0.00,893014,2021,Pulmonary T.B
Nakhon Pathom,0,0.00,0,0.00,0.00,921450,2021,Pulmonary T.B
Phetchaburi,43,8.91,0,0.00,0.00,482534,2021,Pulmonary T.B
Prachuap Khiri Khan,199,36.06,0,0.00,0.00,551924,2021,Pulmonary T.B
Ratchaburi,115,13.24,0,0.00,0.00,868797,2021,Pulmonary T.B
Samut Sakhon,0,0.00,0,0.00,0.00,586494,2021,Pulmonary T.B
Samut Songkhram,0,0.00,0,0.00,0.00,191447,2021,Pulmonary T.B
Suphan Buri,81,9.68,0,0.00,0.00,836993,2021,Pulmonary T.B
ZONE:06,873,14.04,8,0.92,0.13,6218594,2021,Pulmonary T.B
Chachoengsao,110,15.23,0,0.00,0.00,722448,2021,Pulmonary T.B
Chanthaburi,157,29.29,8,5.10,1.49,536058,2021,Pulmonary T.B
Chon Buri,32,2.03,0,0.00,0.00,1575278,2021,Pulmonary T.B
Prachin Buri,230,46.51,0,0.00,0.00,494498,2021,Pulmonary T.B
Rayong,7,0.94,0,0.00,0.00,746433,2021,Pulmonary T.B
Sa Kaeo,23,4.10,0,0.00,0.00,561459,2021,Pulmonary T.B
Samut Prakan,308,22.75,0,0.00,0.00,1353964,2021,Pulmonary T.B
Trat,6,2.63,0,0.00,0.00,228456,2021,Pulmonary T.B
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",25/7/2565,,,,,,2021,Pulmonary T.B
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand",2564(2021),Pulmonary T.B.,32,,,,2021,Pulmonary T.B
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2021,Pulmonary T.B
/100000  Pop.,/100000  pop.,ประชากร,,,,,2021,Pulmonary T.B
ZONE:07,791,15.77,3,0.38,0.06,5017381,2021,Pulmonary T.B
Kalasin,2,0.20,0,0.00,0.00,976373,2021,Pulmonary T.B
Khon Kaen,344,19.19,3,0.87,0.17,1792697,2021,Pulmonary T.B
Maha Sarakham,3,0.32,0,0.00,0.00,950985,2021,Pulmonary T.B
Roi Et,442,34.07,0,0.00,0.00,1297326,2021,Pulmonary T.B
ZONE:08,634,11.49,0,0.00,0.00,5518109,2021,Pulmonary T.B
Bungkan,77,18.25,0,0.00,0.00,422019,2021,Pulmonary T.B
Loei,5,0.78,0,0.00,0.00,638734,2021,Pulmonary T.B
Nakhon Phanom,164,22.87,0,0.00,0.00,717121,2021,Pulmonary T.B
Nong Bua Lam Phu,10,1.96,0,0.00,0.00,509236,2021,Pulmonary T.B
Nong Khai,315,60.91,0,0.00,0.00,517140,2021,Pulmonary T.B
Sakon Nakhon,33,2.88,0,0.00,0.00,1146612,2021,Pulmonary T.B
Udon Thani,30,1.91,0,0.00,0.00,1567247,2021,Pulmonary T.B
ZONE:09,190,2.83,0,0.00,0.00,6714997,2021,Pulmonary T.B
Buri Ram,63,3.99,0,0.00,0.00,1580495,2021,Pulmonary T.B
Chaiyaphum,79,7.03,0,0.00,0.00,1123595,2021,Pulmonary T.B
Nakhon Ratchasima,16,0.61,0,0.00,0.00,2633681,2021,Pulmonary T.B
Surin,32,2.32,0,0.00,0.00,1377226,2021,Pulmonary T.B
ZONE:10,1128,24.59,0,0.00,0.00,4587095,2021,Pulmonary T.B
Amnat Charoen,72,19.14,0,0.00,0.00,376273,2021,Pulmonary T.B
Mukdahan,26,7.40,0,0.00,0.00,351198,2021,Pulmonary T.B
Si Sa Ket,511,35.05,0,0.00,0.00,1458068,2021,Pulmonary T.B
Ubon Ratchathani,342,18.31,0,0.00,0.00,1867608,2021,Pulmonary T.B
Yasothon,177,33.15,0,0.00,0.00,533948,2021,Pulmonary T.B
ZONE:11,443,9.87,0,0.00,0.00,4487259,2021,Pulmonary T.B
Chumphon,3,0.59,0,0.00,0.00,509344,2021,Pulmonary T.B
Krabi,12,2.51,0,0.00,0.00,478561,2021,Pulmonary T.B
Nakhon Si Thammarat,136,8.77,0,0.00,0.00,1550033,2021,Pulmonary T.B
Phangnga,22,8.21,0,0.00,0.00,268123,2021,Pulmonary T.B
Phuket,0,0.00,0,0.00,0.00,416629,2021,Pulmonary T.B
Ranong,183,94.10,0,0.00,0.00,194473,2021,Pulmonary T.B
Surat Thani,87,8.13,0,0.00,0.00,1070096,2021,Pulmonary T.B
ZONE:12,497,9.95,0,0.00,0.00,4992834,2021,Pulmonary T.B
Narathiwat,1,0.12,0,0.00,0.00,807045,2021,Pulmonary T.B
Pattani,34,4.67,0,0.00,0.00,727799,2021,Pulmonary T.B
Phatthalung,190,36.34,0,0.00,0.00,522810,2021,Pulmonary T.B
Satun,25,7.70,0,0.00,0.00,324467,2021,Pulmonary T.B
Songkhla,172,12.03,0,0.00,0.00,1430073,2021,Pulmonary T.B
Trang,1,0.16,0,0.00,0.00,640182,2021,Pulmonary T.B
Yala,74,13.69,0,0.00,0.00,540458,2021,Pulmonary T.B
ZONE:13,1072,19.29,0,0.00,0.00,5558108,2021,Pulmonary T.B
Bangkok,1072,19.29,0,0.00,0.00,5558108,2021,Pulmonary T.B
Total,6993,10.59,24,0.34,0.04,66060027,2017,Pulmonary T.B
ZONE:01,860,14.67,3,0.35,0.05,5864232,2017,Pulmonary T.B
Chiang Mai,269,15.45,0,0.00,0.00,1741301,2017,Pulmonary T.B
Chiang Rai,0,0.00,0,0.00,0.00,1285080,2017,Pulmonary T.B
Lampang,60,8.02,0,0.00,0.00,747699,2017,Pulmonary T.B
Lamphun,11,2.71,0,0.00,0.00,405959,2017,Pulmonary T.B
Mae Hong Son,48,17.30,0,0.00,0.00,277486,2017,Pulmonary T.B
Nan,108,22.51,0,0.00,0.00,479877,2017,Pulmonary T.B
Phayao,149,31.16,1,0.67,0.21,478144,2017,Pulmonary T.B
Phrae,215,47.92,2,0.93,0.45,448686,2017,Pulmonary T.B
ZONE:02,286,8.04,3,1.05,0.08,3556376,2017,Pulmonary T.B
Phetchabun,24,2.41,0,0.00,0.00,995277,2017,Pulmonary T.B
Phitsanulok,14,1.62,0,0.00,0.00,865564,2017,Pulmonary T.B
Sukhothai,139,23.18,3,2.16,0.50,599775,2017,Pulmonary T.B
Tak,73,11.44,0,0.00,0.00,638115,2017,Pulmonary T.B
Uttaradit,36,7.87,0,0.00,0.00,457645,2017,Pulmonary T.B
ZONE:03,507,16.91,8,1.58,0.27,2998104,2017,Pulmonary T.B
Chai Nat,65,19.69,0,0.00,0.00,330077,2017,Pulmonary T.B
Kamphaeng Phet,65,8.91,0,0.00,0.00,729337,2017,Pulmonary T.B
Nakhon Sawan,210,19.70,0,0.00,0.00,1065895,2017,Pulmonary T.B
Phichit,167,30.77,8,4.79,1.47,542674,2017,Pulmonary T.B
Uthai Thani,0,0.00,0,0.00,0.00,330121,2017,Pulmonary T.B
ZONE:04,118,2.23,0,0.00,0.00,5302492,2017,Pulmonary T.B
Ang Thong,11,3.90,0,0.00,0.00,281796,2017,Pulmonary T.B
Lop Buri,49,6.47,0,0.00,0.00,757296,2017,Pulmonary T.B
Nakhon Nayok,0,0.00,0,0.00,0.00,258850,2017,Pulmonary T.B
Nonthaburi,6,0.49,0,0.00,0.00,1220829,2017,Pulmonary T.B
P.Nakhon S.Ayutthaya,41,5.05,0,0.00,0.00,812086,2017,Pulmonary T.B
Pathum Thani,7,0.62,0,0.00,0.00,1120246,2017,Pulmonary T.B
Saraburi,4,0.62,0,0.00,0.00,641052,2017,Pulmonary T.B
Sing Buri,0,0.00,0,0.00,0.00,210337,2017,Pulmonary T.B
ZONE:05,573,10.82,2,0.35,0.04,5295696,2017,Pulmonary T.B
Kanchanaburi,1,0.11,0,0.00,0.00,886546,2017,Pulmonary T.B
Nakhon Pathom,0,0.00,0,0.00,0.00,908249,2017,Pulmonary T.B
Phetchaburi,81,16.82,0,0.00,0.00,481514,2017,Pulmonary T.B
Prachuap Khiri Khan,165,30.46,1,0.61,0.18,541756,2017,Pulmonary T.B
Ratchaburi,152,17.46,1,0.66,0.11,870769,2017,Pulmonary T.B
Samut Sakhon,171,30.40,0,0.00,0.00,562592,2017,Pulmonary T.B
Samut Songkhram,0,0.00,0,0.00,0.00,193985,2017,Pulmonary T.B
Suphan Buri,3,0.35,0,0.00,0.00,850285,2017,Pulmonary T.B
ZONE:06,1061,17.62,3,0.28,0.05,6020790,2017,Pulmonary T.B
Chachoengsao,162,22.91,0,0.00,0.00,707145,2017,Pulmonary T.B
Chanthaburi,205,38.43,1,0.49,0.19,533463,2017,Pulmonary T.B
Chon Buri,58,3.88,0,0.00,0.00,1496086,2017,Pulmonary T.B
Prachin Buri,247,50.80,0,0.00,0.00,486187,2017,Pulmonary T.B
Rayong,139,19.70,2,1.44,0.28,705729,2017,Pulmonary T.B
Sa Kaeo,67,11.95,0,0.00,0.00,560478,2017,Pulmonary T.B
Samut Prakan,173,13.29,0,0.00,0.00,1302160,2017,Pulmonary T.B
Trat,10,4.36,0,0.00,0.00,229542,2017,Pulmonary T.B
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",5/4/2561,,,,,,2017,Pulmonary T.B
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand 2560  (2017)",Pulmonary T.B.,32,,,,,2017,Pulmonary T.B
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2017,Pulmonary T.B
/100000  Pop.,/100000  pop.,ประชากร,,,,,2017,Pulmonary T.B
ZONE:07,955,18.87,0,0.00,0.00,5060674,2017,Pulmonary T.B
Kalasin,66,6.70,0,0.00,0.00,985619,2017,Pulmonary T.B
Khon Kaen,638,35.37,0,0.00,0.00,1803831,2017,Pulmonary T.B
Maha Sarakham,8,0.83,0,0.00,0.00,963277,2017,Pulmonary T.B
Roi Et,243,18.58,0,0.00,0.00,1307947,2017,Pulmonary T.B
ZONE:08,507,9.15,0,0.00,0.00,5541473,2017,Pulmonary T.B
Bungkan,190,44.99,0,0.00,0.00,422328,2017,Pulmonary T.B
Loei,1,0.16,0,0.00,0.00,640734,2017,Pulmonary T.B
Nakhon Phanom,0,0.00,0,0.00,0.00,717451,2017,Pulmonary T.B
Nong Bua Lam Phu,72,14.08,0,0.00,0.00,511188,2017,Pulmonary T.B
Nong Khai,216,41.45,0,0.00,0.00,521125,2017,Pulmonary T.B
Sakon Nakhon,21,1.83,0,0.00,0.00,1147710,2017,Pulmonary T.B
Udon Thani,7,0.44,0,0.00,0.00,1580937,2017,Pulmonary T.B
ZONE:09,183,2.71,0,0.00,0.00,6760383,2017,Pulmonary T.B
Buri Ram,89,5.60,0,0.00,0.00,1589900,2017,Pulmonary T.B
Chaiyaphum,53,4.65,0,0.00,0.00,1138778,2017,Pulmonary T.B
Nakhon Ratchasima,22,0.83,0,0.00,0.00,2635331,2017,Pulmonary T.B
Surin,19,1.36,0,0.00,0.00,1396374,2017,Pulmonary T.B
ZONE:10,974,21.15,1,0.10,0.02,4604905,2017,Pulmonary T.B
Amnat Charoen,99,26.22,0,0.00,0.00,377614,2017,Pulmonary T.B
Mukdahan,0,0.00,0,0.00,0.00,350128,2017,Pulmonary T.B
Si Sa Ket,659,44.79,1,0.15,0.07,1471185,2017,Pulmonary T.B
Ubon Ratchathani,48,2.57,0,0.00,0.00,1866299,2017,Pulmonary T.B
Yasothon,168,31.13,0,0.00,0.00,539679,2017,Pulmonary T.B
ZONE:11,478,10.76,2,0.42,0.05,4441086,2017,Pulmonary T.B
Chumphon,63,12.39,0,0.00,0.00,508627,2017,Pulmonary T.B
Krabi,36,7.69,0,0.00,0.00,467851,2017,Pulmonary T.B
Nakhon Si Thammarat,8,0.51,1,12.50,0.06,1555957,2017,Pulmonary T.B
Phangnga,32,12.01,0,0.00,0.00,266535,2017,Pulmonary T.B
Phuket,320,80.38,0,0.00,0.00,398092,2017,Pulmonary T.B
Ranong,0,0.00,0,0.00,0.00,189777,2017,Pulmonary T.B
Surat Thani,19,1.80,1,5.26,0.09,1054247,2017,Pulmonary T.B
ZONE:12,491,9.96,2,0.41,0.04,4929285,2017,Pulmonary T.B
Narathiwat,0,0.00,0,0.00,0.00,792961,2017,Pulmonary T.B
Pattani,30,4.25,0,0.00,0.00,705379,2017,Pulmonary T.B
Phatthalung,236,45.01,0,0.00,0.00,524291,2017,Pulmonary T.B
Satun,3,0.94,0,0.00,0.00,318655,2017,Pulmonary T.B
Songkhla,221,15.55,2,0.90,0.14,1420834,2017,Pulmonary T.B
Trang,0,0.00,0,0.00,0.00,642377,2017,Pulmonary T.B
Yala,1,0.19,0,0.00,0.00,524788,2017,Pulmonary T.B
ZONE:13,0,0.00,0,0.00,0.00,5684531,2017,Pulmonary T.B
Bangkok,0,0.00,0,0.00,0.00,5684531,2017,Pulmonary T.B
Total,5148,7.93,15,0.29,0.02,64955313,2014,Pulmonary T.B
ZONE:00,1934,33.99,8,0.41,0.14,5689268,2014,Pulmonary T.B
Bangkok,1934,33.99,8,0.41,0.14,5689268,2014,Pulmonary T.B
ZONE:01,730,12.80,6,0.82,0.11,5704200,2014,Pulmonary T.B
Chiang Mai,536,32.05,6,1.12,0.36,1672586,2014,Pulmonary T.B
Chiang Rai,0,0.00,0,0.00,0.00,1206180,2014,Pulmonary T.B
Lampang,121,16.05,0,0.00,0.00,753937,2014,Pulmonary T.B
Lamphun,4,0.99,0,0.00,0.00,405368,2014,Pulmonary T.B
Mae Hong Son,11,4.45,0,0.00,0.00,247364,2014,Pulmonary T.B
Nan,58,12.13,0,0.00,0.00,478088,2014,Pulmonary T.B
Phayao,0,0.00,0,0.00,0.00,485599,2014,Pulmonary T.B
Phrae,0,0.00,0,0.00,0.00,455078,2014,Pulmonary T.B
ZONE:02,175,5.07,1,0.57,0.03,3452021,2014,Pulmonary T.B
Phetchabun,68,6.83,0,0.00,0.00,995102,2014,Pulmonary T.B
Phitsanulok,0,0.00,0,0.00,0.00,857682,2014,Pulmonary T.B
Sukhothai,77,12.78,1,1.30,0.17,602586,2014,Pulmonary T.B
Tak,30,5.60,0,0.00,0.00,535953,2014,Pulmonary T.B
Uttaradit,0,0.00,0,0.00,0.00,460698,2014,Pulmonary T.B
ZONE:03,226,7.50,0,0.00,0.00,3012608,2014,Pulmonary T.B
Chai Nat,66,19.85,0,0.00,0.00,332526,2014,Pulmonary T.B
Kamphaeng Phet,41,5.62,0,0.00,0.00,729076,2014,Pulmonary T.B
Nakhon Sawan,98,9.13,0,0.00,0.00,1072949,2014,Pulmonary T.B
Phichit,21,3.83,0,0.00,0.00,548199,2014,Pulmonary T.B
Uthai Thani,0,0.00,0,0.00,0.00,329858,2014,Pulmonary T.B
ZONE:04,480,9.28,0,0.00,0.00,5171756,2014,Pulmonary T.B
Ang Thong,0,0.00,0,0.00,0.00,283650,2014,Pulmonary T.B
Lop Buri,227,29.94,0,0.00,0.00,758188,2014,Pulmonary T.B
Nakhon Nayok,0,0.00,0,0.00,0.00,256693,2014,Pulmonary T.B
Nonthaburi,98,8.41,0,0.00,0.00,1165070,2014,Pulmonary T.B
P.Nakhon S.Ayutthaya,3,0.37,0,0.00,0.00,800785,2014,Pulmonary T.B
Pathum Thani,69,6.49,0,0.00,0.00,1063608,2014,Pulmonary T.B
Saraburi,83,13.15,0,0.00,0.00,631338,2014,Pulmonary T.B
Sing Buri,0,0.00,0,0.00,0.00,212424,2014,Pulmonary T.B
ZONE:05,558,10.84,0,0.00,0.00,5147569,2014,Pulmonary T.B
Kanchanaburi,14,1.66,0,0.00,0.00,845540,2014,Pulmonary T.B
Nakhon Pathom,8,0.90,0,0.00,0.00,886627,2014,Pulmonary T.B
Phetchaburi,58,12.27,0,0.00,0.00,472640,2014,Pulmonary T.B
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,522689,2014,Pulmonary T.B
Ratchaburi,130,15.26,0,0.00,0.00,851689,2014,Pulmonary T.B
Samut Sakhon,267,50.79,0,0.00,0.00,525672,2014,Pulmonary T.B
Samut Songkhram,0,0.00,0,0.00,0.00,194153,2014,Pulmonary T.B
Suphan Buri,81,9.55,0,0.00,0.00,848559,2014,Pulmonary T.B
ZONE:06,651,11.23,0,0.00,0.00,5797595,2014,Pulmonary T.B
Chachoengsao,120,17.32,0,0.00,0.00,692852,2014,Pulmonary T.B
