Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Total,9,0.01,0,0.0,66060027,2017,Brucellosis
ZONE:01,0,0.0,0,0.0,5864232,2017,Brucellosis
Chiang Mai,0,0.0,0,0.0,1741301,2017,Brucellosis
Chiang Rai,0,0.0,0,0.0,1285080,2017,Brucellosis
Lampang,0,0.0,0,0.0,747699,2017,Brucellosis
Lamphun,0,0.0,0,0.0,405959,2017,Brucellosis
Mae Hong Son,0,0.0,0,0.0,277486,2017,Brucellosis
Nan,0,0.0,0,0.0,479877,2017,Brucellosis
Phayao,0,0.0,0,0.0,478144,2017,Brucellosis
Phrae,0,0.0,0,0.0,448686,2017,Brucellosis
ZONE:02,0,0.0,0,0.0,3556376,2017,Brucellosis
Phetchabun,0,0.0,0,0.0,995277,2017,Brucellosis
Phitsanulok,0,0.0,0,0.0,865564,2017,Brucellosis
Sukhothai,0,0.0,0,0.0,599775,2017,Brucellosis
Tak,0,0.0,0,0.0,638115,2017,Brucellosis
Uttaradit,0,0.0,0,0.0,457645,2017,Brucellosis
ZONE:03,0,0.0,0,0.0,2998104,2017,Brucellosis
Chai Nat,0,0.0,0,0.0,330077,2017,Brucellosis
Kamphaeng Phet,0,0.0,0,0.0,729337,2017,Brucellosis
Nakhon Sawan,0,0.0,0,0.0,1065895,2017,Brucellosis
Phichit,0,0.0,0,0.0,542674,2017,Brucellosis
Uthai Thani,0,0.0,0,0.0,330121,2017,Brucellosis
ZONE:04,1,0.02,0,0.0,5302492,2017,Brucellosis
Ang Thong,0,0.0,0,0.0,281796,2017,Brucellosis
Lop Buri,0,0.0,0,0.0,757296,2017,Brucellosis
Nakhon Nayok,0,0.0,0,0.0,258850,2017,Brucellosis
Nonthaburi,0,0.0,0,0.0,1220829,2017,Brucellosis
P.Nakhon S.Ayutthaya,0,0.0,0,0.0,812086,2017,Brucellosis
Pathum Thani,0,0.0,0,0.0,1120246,2017,Brucellosis
Saraburi,1,0.16,0,0.0,641052,2017,Brucellosis
Sing Buri,0,0.0,0,0.0,210337,2017,Brucellosis
ZONE:05,1,0.02,0,0.0,5295696,2017,Brucellosis
Kanchanaburi,0,0.0,0,0.0,886546,2017,Brucellosis
Nakhon Pathom,1,0.11,0,0.0,908249,2017,Brucellosis
Phetchaburi,0,0.0,0,0.0,481514,2017,Brucellosis
Prachuap Khiri Khan,0,0.0,0,0.0,541756,2017,Brucellosis
Ratchaburi,0,0.0,0,0.0,870769,2017,Brucellosis
Samut Sakhon,0,0.0,0,0.0,562592,2017,Brucellosis
Samut Songkhram,0,0.0,0,0.0,193985,2017,Brucellosis
Suphan Buri,0,0.0,0,0.0,850285,2017,Brucellosis
ZONE:06,1,0.02,0,0.0,6020790,2017,Brucellosis
Chachoengsao,0,0.0,0,0.0,707145,2017,Brucellosis
Chanthaburi,0,0.0,0,0.0,533463,2017,Brucellosis
Chon Buri,0,0.0,0,0.0,1496086,2017,Brucellosis
Prachin Buri,0,0.0,0,0.0,486187,2017,Brucellosis
Rayong,0,0.0,0,0.0,705729,2017,Brucellosis
Sa Kaeo,1,0.18,0,0.0,560478,2017,Brucellosis
Samut Prakan,0,0.0,0,0.0,1302160,2017,Brucellosis
Trat,0,0.0,0,0.0,229542,2017,Brucellosis
ZONE:07,0,0.0,0,0.0,5060674,2017,Brucellosis
Kalasin,0,0.0,0,0.0,985619,2017,Brucellosis
Khon Kaen,0,0.0,0,0.0,1803831,2017,Brucellosis
Maha Sarakham,0,0.0,0,0.0,963277,2017,Brucellosis
Roi Et,0,0.0,0,0.0,1307947,2017,Brucellosis
ZONE:08,0,0.0,0,0.0,5541473,2017,Brucellosis
Bungkan,0,0.0,0,0.0,422328,2017,Brucellosis
Loei,0,0.0,0,0.0,640734,2017,Brucellosis
Nakhon Phanom,0,0.0,0,0.0,717451,2017,Brucellosis
Nong Bua Lam Phu,0,0.0,0,0.0,511188,2017,Brucellosis
Nong Khai,0,0.0,0,0.0,521125,2017,Brucellosis
Sakon Nakhon,0,0.0,0,0.0,1147710,2017,Brucellosis
Udon Thani,0,0.0,0,0.0,1580937,2017,Brucellosis
ZONE:09,4,0.06,0,0.0,6760383,2017,Brucellosis
Buri Ram,0,0.0,0,0.0,1589900,2017,Brucellosis
Chaiyaphum,0,0.0,0,0.0,1138778,2017,Brucellosis
Nakhon Ratchasima,4,0.15,0,0.0,2635331,2017,Brucellosis
Surin,0,0.0,0,0.0,1396374,2017,Brucellosis
ZONE:10,0,0.0,0,0.0,4604905,2017,Brucellosis
Amnat Charoen,0,0.0,0,0.0,377614,2017,Brucellosis
