Areas,Age,Cases,Year,Disease
Total,Total,6,2018,Encephalitis Total
ZONE:01,Total,1,2018,Encephalitis Total
Chiang Mai,Total,0,2018,Encephalitis Total
Chiang Rai,Total,1,2018,Encephalitis Total
Lampang,Total,0,2018,Encephalitis Total
Lamphun,Total,0,2018,Encephalitis Total
Mae Hong Son,Total,0,2018,Encephalitis Total
Nan,Total,0,2018,Encephalitis Total
Phayao,Total,0,2018,Encephalitis Total
Phrae,Total,0,2018,Encephalitis Total
ZONE:02,Total,0,2018,Encephalitis Total
Phetchabun,Total,0,2018,Encephalitis Total
Phitsanulok,Total,0,2018,Encephalitis Total
Sukhothai,Total,0,2018,Encephalitis Total
Tak,Total,0,2018,Encephalitis Total
Uttaradit,Total,0,2018,Encephalitis Total
ZONE:03,Total,0,2018,Encephalitis Total
Chai Nat,Total,0,2018,Encephalitis Total
Kamphaeng Phet,Total,0,2018,Encephalitis Total
Nakhon Sawan,Total,0,2018,Encephalitis Total
Phichit,Total,0,2018,Encephalitis Total
Uthai Thani,Total,0,2018,Encephalitis Total
ZONE:04,Total,1,2018,Encephalitis Total
Ang Thong,Total,0,2018,Encephalitis Total
Lop Buri,Total,0,2018,Encephalitis Total
Nakhon Nayok,Total,0,2018,Encephalitis Total
Nonthaburi,Total,1,2018,Encephalitis Total
P.Nakhon S.Ayutthaya,Total,0,2018,Encephalitis Total
Pathum Thani,Total,0,2018,Encephalitis Total
Saraburi,Total,0,2018,Encephalitis Total
Sing Buri,Total,0,2018,Encephalitis Total
ZONE:05,Total,1,2018,Encephalitis Total
Kanchanaburi,Total,0,2018,Encephalitis Total
Nakhon Pathom,Total,0,2018,Encephalitis Total
Phetchaburi,Total,1,2018,Encephalitis Total
Prachuap Khiri Khan,Total,0,2018,Encephalitis Total
Ratchaburi,Total,0,2018,Encephalitis Total
Samut Sakhon,Total,0,2018,Encephalitis Total
Samut Songkhram,Total,0,2018,Encephalitis Total
Suphan Buri,Total,0,2018,Encephalitis Total
ZONE:06,Total,0,2018,Encephalitis Total
Chachoengsao,Total,0,2018,Encephalitis Total
Chanthaburi,Total,0,2018,Encephalitis Total
Chon Buri,Total,0,2018,Encephalitis Total
Prachin Buri,Total,0,2018,Encephalitis Total
Rayong,Total,0,2018,Encephalitis Total
Sa Kaeo,Total,0,2018,Encephalitis Total
Samut Prakan,Total,0,2018,Encephalitis Total
Trat,Total,0,2018,Encephalitis Total
ZONE:07,Total,0,2018,Encephalitis Total
Kalasin,Total,0,2018,Encephalitis Total
Khon Kaen,Total,0,2018,Encephalitis Total
Maha Sarakham,Total,0,2018,Encephalitis Total
Roi Et,Total,0,2018,Encephalitis Total
ZONE:08,Total,0,2018,Encephalitis Total
Bungkan,Total,0,2018,Encephalitis Total
Loei,Total,0,2018,Encephalitis Total
Nakhon Phanom,Total,0,2018,Encephalitis Total
Nong Bua Lam Phu,Total,0,2018,Encephalitis Total
Nong Khai,Total,0,2018,Encephalitis Total
Sakon Nakhon,Total,0,2018,Encephalitis Total
Udon Thani,Total,0,2018,Encephalitis Total
ZONE:09,Total,0,2018,Encephalitis Total
Buri Ram,Total,0,2018,Encephalitis Total
Chaiyaphum,Total,0,2018,Encephalitis Total
Nakhon Ratchasima,Total,0,2018,Encephalitis Total
Surin,Total,0,2018,Encephalitis Total
ZONE:10,Total,0,2018,Encephalitis Total
Amnat Charoen,Total,0,2018,Encephalitis Total
Mukdahan,Total,0,2018,Encephalitis Total
Si Sa Ket,Total,0,2018,Encephalitis Total
Ubon Ratchathani,Total,0,2018,Encephalitis Total
Yasothon,Total,0,2018,Encephalitis Total
ZONE:11,Total,3,2018,Encephalitis Total
Chumphon,Total,0,2018,Encephalitis Total
Krabi,Total,0,2018,Encephalitis Total
Nakhon Si Thammarat,Total,0,2018,Encephalitis Total
Phangnga,Total,0,2018,Encephalitis Total
Phuket,Total,0,2018,Encephalitis Total
Ranong,Total,0,2018,Encephalitis Total
Surat Thani,Total,3,2018,Encephalitis Total
ZONE:12,Total,0,2018,Encephalitis Total
Narathiwat,Total,0,2018,Encephalitis Total
Pattani,Total,0,2018,Encephalitis Total
Phatthalung,Total,0,2018,Encephalitis Total
Satun,Total,0,2018,Encephalitis Total
Songkhla,Total,0,2018,Encephalitis Total
Trang,Total,0,2018,Encephalitis Total
Yala,Total,0,2018,Encephalitis Total
ZONE:13,Total,0,2018,Encephalitis Total
Bangkok,Total,0,2018,Encephalitis Total
Total,0,0,2018,Encephalitis Total
ZONE:01,0,0,2018,Encephalitis Total
Chiang Mai,0,0,2018,Encephalitis Total
Chiang Rai,0,0,2018,Encephalitis Total
Lampang,0,0,2018,Encephalitis Total
Lamphun,0,0,2018,Encephalitis Total
Mae Hong Son,0,0,2018,Encephalitis Total
Nan,0,0,2018,Encephalitis Total
Phayao,0,0,2018,Encephalitis Total
Phrae,0,0,2018,Encephalitis Total
ZONE:02,0,0,2018,Encephalitis Total
Phetchabun,0,0,2018,Encephalitis Total
Phitsanulok,0,0,2018,Encephalitis Total
Sukhothai,0,0,2018,Encephalitis Total
Tak,0,0,2018,Encephalitis Total
Uttaradit,0,0,2018,Encephalitis Total
ZONE:03,0,0,2018,Encephalitis Total
Chai Nat,0,0,2018,Encephalitis Total
Kamphaeng Phet,0,0,2018,Encephalitis Total
Nakhon Sawan,0,0,2018,Encephalitis Total
Phichit,0,0,2018,Encephalitis Total
Uthai Thani,0,0,2018,Encephalitis Total
ZONE:04,0,0,2018,Encephalitis Total
Ang Thong,0,0,2018,Encephalitis Total
Lop Buri,0,0,2018,Encephalitis Total
Nakhon Nayok,0,0,2018,Encephalitis Total
Nonthaburi,0,0,2018,Encephalitis Total
P.Nakhon S.Ayutthaya,0,0,2018,Encephalitis Total
Pathum Thani,0,0,2018,Encephalitis Total
Saraburi,0,0,2018,Encephalitis Total
Sing Buri,0,0,2018,Encephalitis Total
ZONE:05,0,0,2018,Encephalitis Total
Kanchanaburi,0,0,2018,Encephalitis Total
Nakhon Pathom,0,0,2018,Encephalitis Total
Phetchaburi,0,0,2018,Encephalitis Total
Prachuap Khiri Khan,0,0,2018,Encephalitis Total
Ratchaburi,0,0,2018,Encephalitis Total
Samut Sakhon,0,0,2018,Encephalitis Total
Samut Songkhram,0,0,2018,Encephalitis Total
Suphan Buri,0,0,2018,Encephalitis Total
ZONE:06,0,0,2018,Encephalitis Total
Chachoengsao,0,0,2018,Encephalitis Total
Chanthaburi,0,0,2018,Encephalitis Total
Chon Buri,0,0,2018,Encephalitis Total
Prachin Buri,0,0,2018,Encephalitis Total
Rayong,0,0,2018,Encephalitis Total
Sa Kaeo,0,0,2018,Encephalitis Total
Samut Prakan,0,0,2018,Encephalitis Total
Trat,0,0,2018,Encephalitis Total
ZONE:07,0,0,2018,Encephalitis Total
Kalasin,0,0,2018,Encephalitis Total
Khon Kaen,0,0,2018,Encephalitis Total
Maha Sarakham,0,0,2018,Encephalitis Total
Roi Et,0,0,2018,Encephalitis Total
ZONE:08,0,0,2018,Encephalitis Total
Bungkan,0,0,2018,Encephalitis Total
Loei,0,0,2018,Encephalitis Total
Nakhon Phanom,0,0,2018,Encephalitis Total
Nong Bua Lam Phu,0,0,2018,Encephalitis Total
Nong Khai,0,0,2018,Encephalitis Total
Sakon Nakhon,0,0,2018,Encephalitis Total
Udon Thani,0,0,2018,Encephalitis Total
ZONE:09,0,0,2018,Encephalitis Total
Buri Ram,0,0,2018,Encephalitis Total
Chaiyaphum,0,0,2018,Encephalitis Total
Nakhon Ratchasima,0,0,2018,Encephalitis Total
Surin,0,0,2018,Encephalitis Total
ZONE:10,0,0,2018,Encephalitis Total
Amnat Charoen,0,0,2018,Encephalitis Total
Mukdahan,0,0,2018,Encephalitis Total
Si Sa Ket,0,0,2018,Encephalitis Total
Ubon Ratchathani,0,0,2018,Encephalitis Total
Yasothon,0,0,2018,Encephalitis Total
ZONE:11,0,0,2018,Encephalitis Total
Chumphon,0,0,2018,Encephalitis Total
Krabi,0,0,2018,Encephalitis Total
Nakhon Si Thammarat,0,0,2018,Encephalitis Total
Phangnga,0,0,2018,Encephalitis Total
Phuket,0,0,2018,Encephalitis Total
Ranong,0,0,2018,Encephalitis Total
Surat Thani,0,0,2018,Encephalitis Total
ZONE:12,0,0,2018,Encephalitis Total
Narathiwat,0,0,2018,Encephalitis Total
Pattani,0,0,2018,Encephalitis Total
Phatthalung,0,0,2018,Encephalitis Total
Satun,0,0,2018,Encephalitis Total
Songkhla,0,0,2018,Encephalitis Total
Trang,0,0,2018,Encephalitis Total
Yala,0,0,2018,Encephalitis Total
ZONE:13,0,0,2018,Encephalitis Total
Bangkok,0,0,2018,Encephalitis Total
Total,<1,0,2018,Encephalitis Total
ZONE:01,<1,0,2018,Encephalitis Total
Chiang Mai,<1,0,2018,Encephalitis Total
Chiang Rai,<1,0,2018,Encephalitis Total
Lampang,<1,0,2018,Encephalitis Total
Lamphun,<1,0,2018,Encephalitis Total
Mae Hong Son,<1,0,2018,Encephalitis Total
Nan,<1,0,2018,Encephalitis Total
Phayao,<1,0,2018,Encephalitis Total
Phrae,<1,0,2018,Encephalitis Total
ZONE:02,<1,0,2018,Encephalitis Total
Phetchabun,<1,0,2018,Encephalitis Total
Phitsanulok,<1,0,2018,Encephalitis Total
Sukhothai,<1,0,2018,Encephalitis Total
Tak,<1,0,2018,Encephalitis Total
Uttaradit,<1,0,2018,Encephalitis Total
ZONE:03,<1,0,2018,Encephalitis Total
Chai Nat,<1,0,2018,Encephalitis Total
Kamphaeng Phet,<1,0,2018,Encephalitis Total
Nakhon Sawan,<1,0,2018,Encephalitis Total
Phichit,<1,0,2018,Encephalitis Total
Uthai Thani,<1,0,2018,Encephalitis Total
ZONE:04,<1,0,2018,Encephalitis Total
Ang Thong,<1,0,2018,Encephalitis Total
Lop Buri,<1,0,2018,Encephalitis Total
Nakhon Nayok,<1,0,2018,Encephalitis Total
Nonthaburi,<1,0,2018,Encephalitis Total
P.Nakhon S.Ayutthaya,<1,0,2018,Encephalitis Total
Pathum Thani,<1,0,2018,Encephalitis Total
Saraburi,<1,0,2018,Encephalitis Total
Sing Buri,<1,0,2018,Encephalitis Total
ZONE:05,<1,0,2018,Encephalitis Total
Kanchanaburi,<1,0,2018,Encephalitis Total
Nakhon Pathom,<1,0,2018,Encephalitis Total
Phetchaburi,<1,0,2018,Encephalitis Total
Prachuap Khiri Khan,<1,0,2018,Encephalitis Total
Ratchaburi,<1,0,2018,Encephalitis Total
Samut Sakhon,<1,0,2018,Encephalitis Total
Samut Songkhram,<1,0,2018,Encephalitis Total
Suphan Buri,<1,0,2018,Encephalitis Total
ZONE:06,<1,0,2018,Encephalitis Total
Chachoengsao,<1,0,2018,Encephalitis Total
Chanthaburi,<1,0,2018,Encephalitis Total
Chon Buri,<1,0,2018,Encephalitis Total
Prachin Buri,<1,0,2018,Encephalitis Total
Rayong,<1,0,2018,Encephalitis Total
Sa Kaeo,<1,0,2018,Encephalitis Total
Samut Prakan,<1,0,2018,Encephalitis Total
Trat,<1,0,2018,Encephalitis Total
ZONE:07,<1,0,2018,Encephalitis Total
Kalasin,<1,0,2018,Encephalitis Total
Khon Kaen,<1,0,2018,Encephalitis Total
Maha Sarakham,<1,0,2018,Encephalitis Total
Roi Et,<1,0,2018,Encephalitis Total
ZONE:08,<1,0,2018,Encephalitis Total
Bungkan,<1,0,2018,Encephalitis Total
Loei,<1,0,2018,Encephalitis Total
Nakhon Phanom,<1,0,2018,Encephalitis Total
