Areas,Age,Cases,Year,Disease
Total,Total,21,2003,D.H.F
North Region,Total,2,2003,D.H.F
Zone:1,Total,0,2003,D.H.F
Chiang Mai,Total,0,2003,D.H.F
Chiang Rai,Total,0,2003,D.H.F
Lampang,Total,0,2003,D.H.F
Lamphun,Total,0,2003,D.H.F
Mae Hong Son,Total,0,2003,D.H.F
Nan,Total,0,2003,D.H.F
Phayao,Total,0,2003,D.H.F
Phrae,Total,0,2003,D.H.F
Zone:2,Total,0,2003,D.H.F
Phetchabun,Total,0,2003,D.H.F
Phitsanulok,Total,0,2003,D.H.F
Sukhothai,Total,0,2003,D.H.F
Tak,Total,0,2003,D.H.F
Uttaradit,Total,0,2003,D.H.F
Zone:3,Total,2,2003,D.H.F
Kamphaeng Phet,Total,0,2003,D.H.F
Nakhon Sawan,Total,2,2003,D.H.F
Phichit,Total,0,2003,D.H.F
Uthai Thani,Total,0,2003,D.H.F
Central Region,Total,13,2003,D.H.F
Bangkok,Total,1,2003,D.H.F
Zone:4,Total,1,2003,D.H.F
Ang Thong,Total,0,2003,D.H.F
Nonthaburi,Total,0,2003,D.H.F
P.Nakhon S.Ayutthaya,Total,0,2003,D.H.F
Pathum Thani,Total,1,2003,D.H.F
Zone:5,Total,1,2003,D.H.F
Chai Nat,Total,0,2003,D.H.F
Lop Buri,Total,1,2003,D.H.F
Saraburi,Total,0,2003,D.H.F
Sing Buri,Total,0,2003,D.H.F
Zone:6,Total,1,2003,D.H.F
Kanchanaburi,Total,0,2003,D.H.F
Nakhon Pathom,Total,1,2003,D.H.F
Ratchaburi,Total,0,2003,D.H.F
Suphan Buri,Total,0,2003,D.H.F
Zone:7,Total,3,2003,D.H.F
Phetchaburi,Total,0,2003,D.H.F
Prachuap Khiri Khan,Total,2,2003,D.H.F
Samut Sakhon,Total,1,2003,D.H.F
Samut Songkhram,Total,0,2003,D.H.F
Zone:8,Total,4,2003,D.H.F
Chachoengsao,Total,0,2003,D.H.F
Nakhon Nayok,Total,0,2003,D.H.F
Prachin Buri,Total,0,2003,D.H.F
Sa Kaeo,Total,0,2003,D.H.F
Samut Prakan,Total,4,2003,D.H.F
Zone:9,Total,2,2003,D.H.F
Chanthaburi,Total,0,2003,D.H.F
Chon Buri,Total,1,2003,D.H.F
Rayong,Total,0,2003,D.H.F
Trat,Total,1,2003,D.H.F
North-Eastern Region,Total,4,2003,D.H.F
Zone:10,Total,1,2003,D.H.F
Loei,Total,0,2003,D.H.F
Nong Bua Lam Phu,Total,0,2003,D.H.F
Nong Khai,Total,0,2003,D.H.F
Udon Thani,Total,1,2003,D.H.F
Zone:11,Total,1,2003,D.H.F
Kalasin,Total,0,2003,D.H.F
Mukdahan,Total,0,2003,D.H.F
Nakhon Phanom,Total,1,2003,D.H.F
Sakon Nakhon,Total,0,2003,D.H.F
Zone:12,Total,0,2003,D.H.F
Khon Kaen,Total,0,2003,D.H.F
Maha Sarakham,Total,0,2003,D.H.F
Roi Et,Total,0,2003,D.H.F
Zone:13,Total,2,2003,D.H.F
Buri Ram,Total,1,2003,D.H.F
Chaiyaphum,Total,0,2003,D.H.F
Nakhon Ratchasima,Total,0,2003,D.H.F
Surin,Total,1,2003,D.H.F
Zone:14,Total,0,2003,D.H.F
Amnat Charoen,Total,0,2003,D.H.F
Si Sa Ket,Total,0,2003,D.H.F
Ubon Ratchathani,Total,0,2003,D.H.F
Yasothon,Total,0,2003,D.H.F
South Region,Total,2,2003,D.H.F
Zone:15,Total,1,2003,D.H.F
Chumphon,Total,0,2003,D.H.F
Ranong,Total,0,2003,D.H.F
Surat Thani,Total,1,2003,D.H.F
Zone:16,Total,0,2003,D.H.F
Nakhon Si Thammarat,Total,0,2003,D.H.F
Phatthalung,Total,0,2003,D.H.F
Trang,Total,0,2003,D.H.F
Zone:17,Total,0,2003,D.H.F
Krabi,Total,0,2003,D.H.F
Phangnga,Total,0,2003,D.H.F
Phuket,Total,0,2003,D.H.F
Zone:18,Total,0,2003,D.H.F
Narathiwat,Total,0,2003,D.H.F
Pattani,Total,0,2003,D.H.F
Yala,Total,0,2003,D.H.F
Zone:19,Total,1,2003,D.H.F
