Areas,Count,Month,Type,Year,Disease
Total,5,,Cases,2024,Trichinosis
ZONE:01,0,,Cases,2024,Trichinosis
Chiang Mai,0,,Cases,2024,Trichinosis
Chiang Rai,0,,Cases,2024,Trichinosis
Lampang,0,,Cases,2024,Trichinosis
Lamphun,0,,Cases,2024,Trichinosis
Mae Hong Son,0,,Cases,2024,Trichinosis
Nan,0,,Cases,2024,Trichinosis
Phayao,0,,Cases,2024,Trichinosis
Phrae,0,,Cases,2024,Trichinosis
ZONE:02,1,,Cases,2024,Trichinosis
Phetchabun,0,,Cases,2024,Trichinosis
Phitsanulok,0,,Cases,2024,Trichinosis
Sukhothai,0,,Cases,2024,Trichinosis
Tak,1,,Cases,2024,Trichinosis
Uttaradit,0,,Cases,2024,Trichinosis
ZONE:03,0,,Cases,2024,Trichinosis
Chai Nat,0,,Cases,2024,Trichinosis
Kamphaeng Phet,0,,Cases,2024,Trichinosis
Nakhon Sawan,0,,Cases,2024,Trichinosis
Phichit,0,,Cases,2024,Trichinosis
Uthai Thani,0,,Cases,2024,Trichinosis
ZONE:04,0,,Cases,2024,Trichinosis
Ang Thong,0,,Cases,2024,Trichinosis
Lop Buri,0,,Cases,2024,Trichinosis
Nakhon Nayok,0,,Cases,2024,Trichinosis
Nonthaburi,0,,Cases,2024,Trichinosis
P.Nakhon S.Ayutthaya,0,,Cases,2024,Trichinosis
Pathum Thani,0,,Cases,2024,Trichinosis
Saraburi,0,,Cases,2024,Trichinosis
Sing Buri,0,,Cases,2024,Trichinosis
ZONE:05,0,,Cases,2024,Trichinosis
Kanchanaburi,0,,Cases,2024,Trichinosis
Nakhon Pathom,0,,Cases,2024,Trichinosis
Phetchaburi,0,,Cases,2024,Trichinosis
Prachuap Khiri Khan,0,,Cases,2024,Trichinosis
Ratchaburi,0,,Cases,2024,Trichinosis
Samut Sakhon,0,,Cases,2024,Trichinosis
Samut Songkhram,0,,Cases,2024,Trichinosis
Suphan Buri,0,,Cases,2024,Trichinosis
ZONE:06,2,,Cases,2024,Trichinosis
Chachoengsao,0,,Cases,2024,Trichinosis
Chanthaburi,0,,Cases,2024,Trichinosis
Chon Buri,1,,Cases,2024,Trichinosis
Prachin Buri,1,,Cases,2024,Trichinosis
Rayong,0,,Cases,2024,Trichinosis
Sa Kaeo,0,,Cases,2024,Trichinosis
Samut Prakan,0,,Cases,2024,Trichinosis
Trat,0,,Cases,2024,Trichinosis
ZONE:07,0,,Cases,2024,Trichinosis
Kalasin,0,,Cases,2024,Trichinosis
Khon Kaen,0,,Cases,2024,Trichinosis
Maha Sarakham,0,,Cases,2024,Trichinosis
Roi Et,0,,Cases,2024,Trichinosis
ZONE:08,0,,Cases,2024,Trichinosis
Bungkan,0,,Cases,2024,Trichinosis
Loei,0,,Cases,2024,Trichinosis
Nakhon Phanom,0,,Cases,2024,Trichinosis
Nong Bua Lam Phu,0,,Cases,2024,Trichinosis
Nong Khai,0,,Cases,2024,Trichinosis
Sakon Nakhon,0,,Cases,2024,Trichinosis
Udon Thani,0,,Cases,2024,Trichinosis
ZONE:09,2,,Cases,2024,Trichinosis
Buri Ram,1,,Cases,2024,Trichinosis
Chaiyaphum,1,,Cases,2024,Trichinosis
Nakhon Ratchasima,0,,Cases,2024,Trichinosis
Surin,0,,Cases,2024,Trichinosis
ZONE:10,0,,Cases,2024,Trichinosis
Amnat Charoen,0,,Cases,2024,Trichinosis
Mukdahan,0,,Cases,2024,Trichinosis
Si Sa Ket,0,,Cases,2024,Trichinosis
Ubon Ratchathani,0,,Cases,2024,Trichinosis
Yasothon,0,,Cases,2024,Trichinosis
ZONE:11,0,,Cases,2024,Trichinosis
Chumphon,0,,Cases,2024,Trichinosis
Krabi,0,,Cases,2024,Trichinosis
Nakhon Si Thammarat,0,,Cases,2024,Trichinosis
Phangnga,0,,Cases,2024,Trichinosis
Phuket,0,,Cases,2024,Trichinosis
Ranong,0,,Cases,2024,Trichinosis
Surat Thani,0,,Cases,2024,Trichinosis
ZONE:12,0,,Cases,2024,Trichinosis
Narathiwat,0,,Cases,2024,Trichinosis
Pattani,0,,Cases,2024,Trichinosis
Phatthalung,0,,Cases,2024,Trichinosis
Satun,0,,Cases,2024,Trichinosis
Songkhla,0,,Cases,2024,Trichinosis
Trang,0,,Cases,2024,Trichinosis
Yala,0,,Cases,2024,Trichinosis
ZONE:13,0,,Cases,2024,Trichinosis
Bangkok,0,,Cases,2024,Trichinosis
Total,0,,Deaths,2024,Trichinosis
ZONE:01,0,,Deaths,2024,Trichinosis
Chiang Mai,0,,Deaths,2024,Trichinosis
Chiang Rai,0,,Deaths,2024,Trichinosis
Lampang,0,,Deaths,2024,Trichinosis
Lamphun,0,,Deaths,2024,Trichinosis
Mae Hong Son,0,,Deaths,2024,Trichinosis
Nan,0,,Deaths,2024,Trichinosis
Phayao,0,,Deaths,2024,Trichinosis
Phrae,0,,Deaths,2024,Trichinosis
ZONE:02,0,,Deaths,2024,Trichinosis
Phetchabun,0,,Deaths,2024,Trichinosis
Phitsanulok,0,,Deaths,2024,Trichinosis
Sukhothai,0,,Deaths,2024,Trichinosis
Tak,0,,Deaths,2024,Trichinosis
Uttaradit,0,,Deaths,2024,Trichinosis
ZONE:03,0,,Deaths,2024,Trichinosis
Chai Nat,0,,Deaths,2024,Trichinosis
Kamphaeng Phet,0,,Deaths,2024,Trichinosis
Nakhon Sawan,0,,Deaths,2024,Trichinosis
Phichit,0,,Deaths,2024,Trichinosis
Uthai Thani,0,,Deaths,2024,Trichinosis
ZONE:04,0,,Deaths,2024,Trichinosis
Ang Thong,0,,Deaths,2024,Trichinosis
Lop Buri,0,,Deaths,2024,Trichinosis
Nakhon Nayok,0,,Deaths,2024,Trichinosis
Nonthaburi,0,,Deaths,2024,Trichinosis
P.Nakhon S.Ayutthaya,0,,Deaths,2024,Trichinosis
Pathum Thani,0,,Deaths,2024,Trichinosis
Saraburi,0,,Deaths,2024,Trichinosis
Sing Buri,0,,Deaths,2024,Trichinosis
ZONE:05,0,,Deaths,2024,Trichinosis
Kanchanaburi,0,,Deaths,2024,Trichinosis
Nakhon Pathom,0,,Deaths,2024,Trichinosis
Phetchaburi,0,,Deaths,2024,Trichinosis
Prachuap Khiri Khan,0,,Deaths,2024,Trichinosis
Ratchaburi,0,,Deaths,2024,Trichinosis
Samut Sakhon,0,,Deaths,2024,Trichinosis
Samut Songkhram,0,,Deaths,2024,Trichinosis
Suphan Buri,0,,Deaths,2024,Trichinosis
ZONE:06,0,,Deaths,2024,Trichinosis
Chachoengsao,0,,Deaths,2024,Trichinosis
Chanthaburi,0,,Deaths,2024,Trichinosis
Chon Buri,0,,Deaths,2024,Trichinosis
Prachin Buri,0,,Deaths,2024,Trichinosis
Rayong,0,,Deaths,2024,Trichinosis
Sa Kaeo,0,,Deaths,2024,Trichinosis
Samut Prakan,0,,Deaths,2024,Trichinosis
Trat,0,,Deaths,2024,Trichinosis
ZONE:07,0,,Deaths,2024,Trichinosis
Kalasin,0,,Deaths,2024,Trichinosis
Khon Kaen,0,,Deaths,2024,Trichinosis
Maha Sarakham,0,,Deaths,2024,Trichinosis
Roi Et,0,,Deaths,2024,Trichinosis
ZONE:08,0,,Deaths,2024,Trichinosis
Bungkan,0,,Deaths,2024,Trichinosis
Loei,0,,Deaths,2024,Trichinosis
Nakhon Phanom,0,,Deaths,2024,Trichinosis
Nong Bua Lam Phu,0,,Deaths,2024,Trichinosis
Nong Khai,0,,Deaths,2024,Trichinosis
Sakon Nakhon,0,,Deaths,2024,Trichinosis
Udon Thani,0,,Deaths,2024,Trichinosis
ZONE:09,0,,Deaths,2024,Trichinosis
Buri Ram,0,,Deaths,2024,Trichinosis
Chaiyaphum,0,,Deaths,2024,Trichinosis
Nakhon Ratchasima,0,,Deaths,2024,Trichinosis
Surin,0,,Deaths,2024,Trichinosis
ZONE:10,0,,Deaths,2024,Trichinosis
Amnat Charoen,0,,Deaths,2024,Trichinosis
Mukdahan,0,,Deaths,2024,Trichinosis
Si Sa Ket,0,,Deaths,2024,Trichinosis
Ubon Ratchathani,0,,Deaths,2024,Trichinosis
