Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Pattani,0,0.0,0,0.0,705379,2017,Condyloma Acuminata
Phatthalung,17,3.24,0,0.0,524291,2017,Condyloma Acuminata
Satun,6,1.88,0,0.0,318655,2017,Condyloma Acuminata
Songkhla,108,7.6,0,0.0,1420834,2017,Condyloma Acuminata
Trang,20,3.11,0,0.0,642377,2017,Condyloma Acuminata
Yala,4,0.76,0,0.0,524788,2017,Condyloma Acuminata
ZONE:13,722,12.7,0,0.0,5684531,2017,Condyloma Acuminata
Bangkok,722,12.7,0,0.0,5684531,2017,Condyloma Acuminata
Total,4201,6.32,0,0.0,66486458,2019,Condyloma Acuminata
ZONE:01,479,8.13,0,0.0,5891985,2019,Condyloma Acuminata
Chiang Mai,182,10.27,0,0.0,1771499,2019,Condyloma Acuminata
Chiang Rai,143,11.04,0,0.0,1295217,2019,Condyloma Acuminata
Lampang,10,1.35,0,0.0,740600,2019,Condyloma Acuminata
Lamphun,16,3.95,0,0.0,405515,2019,Condyloma Acuminata
Mae Hong Son,25,8.82,0,0.0,283352,2019,Condyloma Acuminata
Nan,44,9.19,0,0.0,478608,2019,Condyloma Acuminata
Phayao,45,9.5,0,0.0,473786,2019,Condyloma Acuminata
Phrae,14,3.16,0,0.0,443408,2019,Condyloma Acuminata
ZONE:02,207,5.8,0,0.0,3570128,2019,Condyloma Acuminata
Phetchabun,91,9.16,0,0.0,993496,2019,Condyloma Acuminata
Phitsanulok,54,6.24,0,0.0,866068,2019,Condyloma Acuminata
Sukhothai,20,3.35,0,0.0,596165,2019,Condyloma Acuminata
Tak,33,5.0,0,0.0,660147,2019,Condyloma Acuminata
Uttaradit,9,1.98,0,0.0,454252,2019,Condyloma Acuminata
ZONE:03,106,3.55,0,0.0,2983068,2019,Condyloma Acuminata
Chai Nat,2,0.61,0,0.0,327437,2019,Condyloma Acuminata
Kamphaeng Phet,39,5.37,0,0.0,726836,2019,Condyloma Acuminata
Nakhon Sawan,47,4.43,0,0.0,1061926,2019,Condyloma Acuminata
Phichit,6,1.12,0,0.0,537843,2019,Condyloma Acuminata
Uthai Thani,12,3.65,0,0.0,329026,2019,Condyloma Acuminata
ZONE:04,272,5.05,0,0.0,5381695,2019,Condyloma Acuminata
Ang Thong,3,1.07,0,0.0,280246,2019,Condyloma Acuminata
Lop Buri,103,13.6,0,0.0,757145,2019,Condyloma Acuminata
Nakhon Nayok,9,3.46,0,0.0,260421,2019,Condyloma Acuminata
Nonthaburi,15,1.19,0,0.0,1255840,2019,Condyloma Acuminata
P.Nakhon S.Ayutthaya,4,0.49,0,0.0,818815,2019,Condyloma Acuminata
Pathum Thani,45,3.9,0,0.0,1154848,2019,Condyloma Acuminata
Saraburi,55,8.52,0,0.0,645468,2019,Condyloma Acuminata
Sing Buri,38,18.19,0,0.0,208912,2019,Condyloma Acuminata
ZONE:05,231,4.32,0,0.0,5344807,2019,Condyloma Acuminata
Kanchanaburi,60,6.71,0,0.0,894338,2019,Condyloma Acuminata
Nakhon Pathom,0,0.0,0,0.0,918542,2019,Condyloma Acuminata
Phetchaburi,43,8.87,0,0.0,484743,2019,Condyloma Acuminata
Prachuap Khiri Khan,16,2.9,0,0.0,551466,2019,Condyloma Acuminata
Ratchaburi,77,8.82,0,0.0,873310,2019,Condyloma Acuminata
Samut Sakhon,28,4.82,0,0.0,581334,2019,Condyloma Acuminata
Samut Songkhram,0,0.0,0,0.0,193548,2019,Condyloma Acuminata
Suphan Buri,7,0.83,0,0.0,847526,2019,Condyloma Acuminata
ZONE:06,537,8.73,0,0.0,6154601,2019,Condyloma Acuminata
Chachoengsao,56,7.8,0,0.0,717561,2019,Condyloma Acuminata
Chanthaburi,81,15.08,0,0.0,537097,2019,Condyloma Acuminata
Chon Buri,139,8.99,0,0.0,1546873,2019,Condyloma Acuminata
Prachin Buri,19,3.85,0,0.0,493159,2019,Condyloma Acuminata
Rayong,102,13.99,0,0.0,729035,2019,Condyloma Acuminata
Sa Kaeo,19,3.36,0,0.0,565198,2019,Condyloma Acuminata
Samut Prakan,105,7.86,0,0.0,1335742,2019,Condyloma Acuminata
Trat,16,6.96,0,0.0,229936,2019,Condyloma Acuminata
ZONE:07,269,5.32,0,0.0,5057831,2019,Condyloma Acuminata
Kalasin,18,1.83,0,0.0,984381,2019,Condyloma Acuminata
Khon Kaen,148,8.2,0,0.0,1804384,2019,Condyloma Acuminata
Maha Sarakham,35,3.64,0,0.0,962856,2019,Condyloma Acuminata
Roi Et,68,5.21,0,0.0,1306210,2019,Condyloma Acuminata
ZONE:08,141,2.54,0,0.0,5559986,2019,Condyloma Acuminata
Bungkan,5,1.18,0,0.0,424016,2019,Condyloma Acuminata
Loei,25,3.89,0,0.0,642862,2019,Condyloma Acuminata
Nakhon Phanom,25,3.48,0,0.0,718961,2019,Condyloma Acuminata
Nong Bua Lam Phu,6,1.17,0,0.0,512449,2019,Condyloma Acuminata
Nong Khai,40,7.66,0,0.0,522207,2019,Condyloma Acuminata
Sakon Nakhon,23,2.0,0,0.0,1152835,2019,Condyloma Acuminata
Udon Thani,17,1.07,0,0.0,1586656,2019,Condyloma Acuminata
ZONE:09,355,5.24,0,0.0,6778372,2019,Condyloma Acuminata
Buri Ram,72,4.51,0,0.0,1595299,2019,Condyloma Acuminata
Chaiyaphum,57,5.01,0,0.0,1138067,2019,Condyloma Acuminata
Nakhon Ratchasima,170,6.42,0,0.0,2647663,2019,Condyloma Acuminata
Surin,56,4.01,0,0.0,1397343,2019,Condyloma Acuminata
ZONE:10,346,7.49,0,0.0,4618551,2019,Condyloma Acuminata
Amnat Charoen,22,5.81,0,0.0,378530,2019,Condyloma Acuminata
Mukdahan,12,3.4,0,0.0,352727,2019,Condyloma Acuminata
Si Sa Ket,121,8.21,0,0.0,1472934,2019,Condyloma Acuminata
Ubon Ratchathani,175,9.33,0,0.0,1876347,2019,Condyloma Acuminata
Yasothon,16,2.97,0,0.0,538013,2019,Condyloma Acuminata
ZONE:11,300,6.68,0,0.0,4487837,2019,Condyloma Acuminata
Chumphon,33,6.46,0,0.0,511134,2019,Condyloma Acuminata
Krabi,6,1.26,0,0.0,475239,2019,Condyloma Acuminata
Nakhon Si Thammarat,51,3.27,0,0.0,1561179,2019,Condyloma Acuminata
Phangnga,7,2.61,0,0.0,268513,2019,Condyloma Acuminata
Phuket,118,28.54,0,0.0,413397,2019,Condyloma Acuminata
Ranong,2,1.04,0,0.0,192619,2019,Condyloma Acuminata
Surat Thani,83,7.79,0,0.0,1065756,2019,Condyloma Acuminata
ZONE:12,188,3.77,0,0.0,4986140,2019,Condyloma Acuminata
Narathiwat,15,1.86,0,0.0,805248,2019,Condyloma Acuminata
Pattani,2,0.28,0,0.0,721591,2019,Condyloma Acuminata
Phatthalung,24,4.57,0,0.0,524955,2019,Condyloma Acuminata
Satun,11,3.41,0,0.0,322580,2019,Condyloma Acuminata
Songkhla,107,7.46,0,0.0,1434298,2019,Condyloma Acuminata
Trang,17,2.64,0,0.0,643140,2019,Condyloma Acuminata
Yala,12,2.25,0,0.0,534328,2019,Condyloma Acuminata
ZONE:13,770,13.58,0,0.0,5671457,2019,Condyloma Acuminata
Bangkok,770,13.58,0,0.0,5671457,2019,Condyloma Acuminata
Total,9654,14.61,0,0.0,66071545,2024,Condyloma Acuminata
ZONE:01,777,13.27,0,0.0,5857413,2024,Condyloma Acuminata
Chiang Mai,184,10.25,0,0.0,1794774,2024,Condyloma Acuminata
Chiang Rai,150,11.54,0,0.0,1299306,2024,Condyloma Acuminata
Lampang,166,23.21,0,0.0,715133,2024,Condyloma Acuminata
Lamphun,43,10.78,0,0.0,398998,2024,Condyloma Acuminata
Mae Hong Son,42,14.62,0,0.0,287215,2024,Condyloma Acuminata
Nan,75,15.84,0,0.0,473630,2024,Condyloma Acuminata
Phayao,77,16.74,0,0.0,459858,2024,Condyloma Acuminata
Phrae,40,9.33,0,0.0,428499,2024,Condyloma Acuminata
ZONE:02,413,11.72,0,0.0,3522489,2024,Condyloma Acuminata
Phetchabun,114,11.75,0,0.0,970403,2024,Condyloma Acuminata
Phitsanulok,172,20.4,0,0.0,843111,2024,Condyloma Acuminata
Sukhothai,29,5.0,0,0.0,579759,2024,Condyloma Acuminata
Tak,70,10.18,0,0.0,687927,2024,Condyloma Acuminata
Uttaradit,28,6.35,0,0.0,441289,2024,Condyloma Acuminata
ZONE:03,235,8.11,0,0.0,2896463,2024,Condyloma Acuminata
Chai Nat,34,10.72,0,0.0,317263,2024,Condyloma Acuminata
Kamphaeng Phet,64,9.05,0,0.0,706861,2024,Condyloma Acuminata
Nakhon Sawan,61,5.95,0,0.0,1025348,2024,Condyloma Acuminata
Phichit,49,9.35,0,0.0,523925,2024,Condyloma Acuminata
Uthai Thani,27,8.36,0,0.0,323066,2024,Condyloma Acuminata
ZONE:04,896,16.47,0,0.0,5438863,2024,Condyloma Acuminata
Ang Thong,23,8.47,0,0.0,271656,2024,Condyloma Acuminata
Lop Buri,152,20.75,0,0.0,732495,2024,Condyloma Acuminata
Nakhon Nayok,25,9.61,0,0.0,260261,2024,Condyloma Acuminata
Nonthaburi,211,16.21,0,0.0,1302004,2024,Condyloma Acuminata
P.Nakhon S.Ayutthaya,60,7.31,0,0.0,821261,2024,Condyloma Acuminata
Pathum Thani,291,24.04,0,0.0,1210365,2024,Condyloma Acuminata
Saraburi,98,15.34,0,0.0,638704,2024,Condyloma Acuminata
Sing Buri,36,17.81,0,0.0,202117,2024,Condyloma Acuminata
ZONE:05,552,10.36,0,0.0,5326695,2024,Condyloma Acuminata
Kanchanaburi,89,9.95,0,0.0,894781,2024,Condyloma Acuminata
Nakhon Pathom,109,11.81,0,0.0,923201,2024,Condyloma Acuminata
Phetchaburi,33,6.83,0,0.0,483305,2024,Condyloma Acuminata
Prachuap Khiri Khan,51,9.24,0,0.0,552137,2024,Condyloma Acuminata
Ratchaburi,65,7.51,0,0.0,865276,2024,Condyloma Acuminata
Samut Sakhon,140,23.7,0,0.0,590730,2024,Condyloma Acuminata
Samut Songkhram,34,18.02,0,0.0,188723,2024,Condyloma Acuminata
Suphan Buri,31,3.74,0,0.0,828542,2024,Condyloma Acuminata
ZONE:06,1290,20.5,0,0.0,6292163,2024,Condyloma Acuminata
Chachoengsao,78,10.71,0,0.0,728615,2024,Condyloma Acuminata
Chanthaburi,92,17.15,0,0.0,536290,2024,Condyloma Acuminata
Chon Buri,625,38.91,0,0.0,1606412,2024,Condyloma Acuminata
Prachin Buri,52,10.43,0,0.0,498671,2024,Condyloma Acuminata
Rayong,103,13.46,0,0.0,765287,2024,Condyloma Acuminata
Sa Kaeo,60,10.66,0,0.0,562860,2024,Condyloma Acuminata
Samut Prakan,249,18.22,0,0.0,1366598,2024,Condyloma Acuminata
Trat,31,13.63,0,0.0,227430,2024,Condyloma Acuminata
ZONE:07,431,8.65,0,0.0,4981337,2024,Condyloma Acuminata
Kalasin,94,9.69,0,0.0,970084,2024,Condyloma Acuminata
Khon Kaen,164,9.2,0,0.0,1782008,2024,Condyloma Acuminata
Maha Sarakham,56,5.95,0,0.0,941261,2024,Condyloma Acuminata
Roi Et,117,9.08,0,0.0,1287984,2024,Condyloma Acuminata
ZONE:08,525,9.55,0,0.0,5500012,2024,Condyloma Acuminata
Bungkan,35,8.31,0,0.0,421086,2024,Condyloma Acuminata
Loei,64,10.06,0,0.0,636242,2024,Condyloma Acuminata
Nakhon Phanom,83,11.6,0,0.0,715466,2024,Condyloma Acuminata
Nong Bua Lam Phu,35,6.9,0,0.0,507599,2024,Condyloma Acuminata
Nong Khai,57,11.07,0,0.0,514909,2024,Condyloma Acuminata
Sakon Nakhon,82,7.17,0,0.0,1143922,2024,Condyloma Acuminata
Udon Thani,169,10.83,0,0.0,1560788,2024,Condyloma Acuminata
ZONE:09,597,8.93,0,0.0,6689028,2024,Condyloma Acuminata
Buri Ram,106,6.73,0,0.0,1575073,2024,Condyloma Acuminata
Chaiyaphum,58,5.2,0,0.0,1115652,2024,Condyloma Acuminata
Nakhon Ratchasima,292,11.11,0,0.0,2627927,2024,Condyloma Acuminata
Surin,141,10.29,0,0.0,1370376,2024,Condyloma Acuminata
ZONE:10,381,8.32,0,0.0,4578831,2024,Condyloma Acuminata
Amnat Charoen,32,8.54,0,0.0,374760,2024,Condyloma Acuminata
Mukdahan,14,3.98,0,0.0,351592,2024,Condyloma Acuminata
Si Sa Ket,96,6.61,0,0.0,1452532,2024,Condyloma Acuminata
Ubon Ratchathani,199,10.64,0,0.0,1869708,2024,Condyloma Acuminata
Yasothon,40,7.54,0,0.0,530239,2024,Condyloma Acuminata
ZONE:11,739,16.46,0,0.0,4489783,2024,Condyloma Acuminata
Chumphon,41,8.05,0,0.0,509122,2024,Condyloma Acuminata
Krabi,51,10.6,0,0.0,481089,2024,Condyloma Acuminata
Nakhon Si Thammarat,112,7.26,0,0.0,1543051,2024,Condyloma Acuminata
Phangnga,17,6.36,0,0.0,267250,2024,Condyloma Acuminata
Phuket,351,83.42,0,0.0,420746,2024,Condyloma Acuminata
Ranong,18,9.29,0,0.0,193799,2024,Condyloma Acuminata
Surat Thani,149,13.86,0,0.0,1074726,2024,Condyloma Acuminata
ZONE:12,475,9.47,0,0.0,5015209,2024,Condyloma Acuminata
Narathiwat,12,1.47,0,0.0,816642,2024,Condyloma Acuminata
Pattani,22,2.99,0,0.0,735017,2024,Condyloma Acuminata
Phatthalung,50,9.59,0,0.0,521109,2024,Condyloma Acuminata
Satun,23,7.07,0,0.0,325387,2024,Condyloma Acuminata
Songkhla,278,19.42,0,0.0,1431512,2024,Condyloma Acuminata
Trang,47,7.37,0,0.0,637612,2024,Condyloma Acuminata
Yala,43,7.85,0,0.0,547930,2024,Condyloma Acuminata
ZONE:13,2343,42.73,0,0.0,5483259,2024,Condyloma Acuminata
Bangkok,2343,42.73,0,0.0,5483259,2024,Condyloma Acuminata
Total,1770,2.77,0,0.0,63977185,2011,Condyloma Acuminata
Central Region,615,2.84,0,0.0,21679246,2011,Condyloma Acuminata
Zone:0,285,5.01,0,0.0,5688119,2011,Condyloma Acuminata
Bangkok,285,5.01,0,0.0,5688119,2011,Condyloma Acuminata
Zone:1,66,1.88,0,0.0,3514250,2011,Condyloma Acuminata
Nonthaburi,11,0.99,0,0.0,1112185,2011,Condyloma Acuminata
P.Nakhon S.Ayutthaya,22,2.8,0,0.0,784875,2011,Condyloma Acuminata
Pathum Thani,27,2.7,0,0.0,998271,2011,Condyloma Acuminata
Saraburi,6,0.97,0,0.0,618919,2011,Condyloma Acuminata
Zone:2,32,2.01,0,0.0,1588727,2011,Condyloma Acuminata
Ang Thong,2,0.7,0,0.0,284516,2011,Condyloma Acuminata
Chai Nat,13,3.89,0,0.0,334096,2011,Condyloma Acuminata
Lop Buri,7,0.93,0,0.0,755991,2011,Condyloma Acuminata
Sing Buri,10,4.67,0,0.0,214124,2011,Condyloma Acuminata
Zone:3,49,1.56,0,0.0,3137098,2011,Condyloma Acuminata
Chachoengsao,20,2.96,0,0.0,676652,2011,Condyloma Acuminata
Nakhon Nayok,2,0.79,0,0.0,253283,2011,Condyloma Acuminata
Prachin Buri,9,1.92,0,0.0,468113,2011,Condyloma Acuminata
Sa Kaeo,2,0.37,0,0.0,544848,2011,Condyloma Acuminata
Samut Prakan,16,1.34,0,0.0,1194202,2011,Condyloma Acuminata
Zone:4,46,1.36,0,0.0,3388832,2011,Condyloma Acuminata
Kanchanaburi,7,0.83,0,0.0,839345,2011,Condyloma Acuminata
Nakhon Pathom,2,0.23,0,0.0,863155,2011,Condyloma Acuminata
Ratchaburi,22,2.62,0,0.0,840880,2011,Condyloma Acuminata
Suphan Buri,15,1.77,0,0.0,845452,2011,Condyloma Acuminata
Zone:5,9,0.54,0,0.0,1665473,2011,Condyloma Acuminata
Phetchaburi,1,0.22,0,0.0,465056,2011,Condyloma Acuminata
Prachuap Khiri Khan,8,1.57,0,0.0,510852,2011,Condyloma Acuminata
Samut Sakhon,0,0.0,0,0.0,495493,2011,Condyloma Acuminata
Samut Songkhram,0,0.0,0,0.0,194072,2011,Condyloma Acuminata
Zone:9,128,4.75,0,0.0,2696747,2011,Condyloma Acuminata
Chanthaburi,59,11.44,0,0.0,515736,2011,Condyloma Acuminata
Chon Buri,34,2.56,0,0.0,1327475,2011,Condyloma Acuminata
Rayong,24,3.8,0,0.0,632069,2011,Condyloma Acuminata
Trat,11,4.97,0,0.0,221467,2011,Condyloma Acuminata
South Region,231,2.59,0,0.0,8932459,2011,Condyloma Acuminata
Zone:6,83,2.35,0,0.0,3531913,2011,Condyloma Acuminata
Chumphon,17,3.46,0,0.0,491073,2011,Condyloma Acuminata
Nakhon Si Thammarat,15,0.98,0,0.0,1524317,2011,Condyloma Acuminata
Phatthalung,3,0.59,0,0.0,510299,2011,Condyloma Acuminata
Surat Thani,48,4.77,0,0.0,1006224,2011,Condyloma Acuminata
Zone:7,85,4.6,0,0.0,1846999,2011,Condyloma Acuminata
Krabi,21,4.82,0,0.0,435372,2011,Condyloma Acuminata
Phangnga,0,0.0,0,0.0,254022,2011,Condyloma Acuminata
Phuket,49,14.02,0,0.0,349457,2011,Condyloma Acuminata
Ranong,0,0.0,0,0.0,183464,2011,Condyloma Acuminata
Trang,15,2.4,0,0.0,624684,2011,Condyloma Acuminata
Zone:8,63,1.77,0,0.0,3553547,2011,Condyloma Acuminata
Narathiwat,1,0.13,0,0.0,742268,2011,Condyloma Acuminata
Pattani,0,0.0,0,0.0,659373,2011,Condyloma Acuminata
Satun,0,0.0,0,0.0,299315,2011,Condyloma Acuminata
Songkhla,62,4.55,0,0.0,1362017,2011,Condyloma Acuminata
Yala,0,0.0,0,0.0,490574,2011,Condyloma Acuminata
North-Eastern Region,352,1.63,0,0.0,21579612,2011,Condyloma Acuminata
Zone:10,67,1.87,0,0.0,3588872,2011,Condyloma Acuminata
Bungkan,19,9.32,0,0.0,203818,2011,Condyloma Acuminata
Loei,10,1.6,0,0.0,624493,2011,Condyloma Acuminata
Nong Bua Lam Phu,2,0.4,0,0.0,502710,2011,Condyloma Acuminata
Nong Khai,25,3.51,0,0.0,711404,2011,Condyloma Acuminata
Udon Thani,11,0.71,0,0.0,1546447,2011,Condyloma Acuminata
Zone:11,4,0.18,0,0.0,2167288,2011,Condyloma Acuminata
Mukdahan,0,0.0,0,0.0,340079,2011,Condyloma Acuminata
Nakhon Phanom,4,0.57,0,0.0,704080,2011,Condyloma Acuminata
Sakon Nakhon,0,0.0,0,0.0,1123129,2011,Condyloma Acuminata
Zone:12,50,1.0,0,0.0,4996659,2011,Condyloma Acuminata
Kalasin,29,2.95,0,0.0,982117,2011,Condyloma Acuminata
Khon Kaen,9,0.51,0,0.0,1766834,2011,Condyloma Acuminata
Maha Sarakham,5,0.53,0,0.0,940324,2011,Condyloma Acuminata
Roi Et,7,0.54,0,0.0,1307384,2011,Condyloma Acuminata
Zone:13,84,2.01,0,0.0,4178156,2011,Condyloma Acuminata
Amnat Charoen,0,0.0,0,0.0,372190,2011,Condyloma Acuminata
Si Sa Ket,59,4.06,0,0.0,1452338,2011,Condyloma Acuminata
Ubon Ratchathani,19,1.05,0,0.0,1814573,2011,Condyloma Acuminata
Yasothon,6,1.11,0,0.0,539055,2011,Condyloma Acuminata
Zone:14,147,2.21,0,0.0,6648637,2011,Condyloma Acuminata
Buri Ram,35,2.25,0,0.0,1556426,2011,Condyloma Acuminata
Chaiyaphum,54,4.79,0,0.0,1127423,2011,Condyloma Acuminata
Nakhon Ratchasima,41,1.59,0,0.0,2583707,2011,Condyloma Acuminata
Surin,17,1.23,0,0.0,1381081,2011,Condyloma Acuminata
North Region,572,4.85,0,0.0,11785868,2011,Condyloma Acuminata
Zone:15,108,3.54,0,0.0,3050706,2011,Condyloma Acuminata
Chiang Mai,37,2.25,0,0.0,1643312,2011,Condyloma Acuminata
Lampang,45,5.92,0,0.0,759742,2011,Condyloma Acuminata
Lamphun,14,3.46,0,0.0,404257,2011,Condyloma Acuminata
Mae Hong Son,12,4.93,0,0.0,243395,2011,Condyloma Acuminata
Zone:16,132,5.04,0,0.0,2621067,2011,Condyloma Acuminata
Chiang Rai,33,2.75,0,0.0,1198438,2011,Condyloma Acuminata
Nan,18,3.78,0,0.0,476488,2011,Condyloma Acuminata
Phayao,76,15.63,0,0.0,486388,2011,Condyloma Acuminata
Phrae,5,1.09,0,0.0,459753,2011,Condyloma Acuminata
Zone:17,163,4.74,0,0.0,3435767,2011,Condyloma Acuminata
Phetchabun,47,4.73,0,0.0,993420,2011,Condyloma Acuminata
Phitsanulok,96,11.29,0,0.0,850525,2011,Condyloma Acuminata
Sukhothai,2,0.33,0,0.0,601642,2011,Condyloma Acuminata
Tak,18,3.41,0,0.0,528351,2011,Condyloma Acuminata
Uttaradit,0,0.0,0,0.0,461829,2011,Condyloma Acuminata
Zone:18,169,6.31,0,0.0,2678328,2011,Condyloma Acuminata
Kamphaeng Phet,28,3.85,0,0.0,726551,2011,Condyloma Acuminata
Nakhon Sawan,102,9.51,0,0.0,1072591,2011,Condyloma Acuminata
Phichit,15,2.72,0,0.0,551189,2011,Condyloma Acuminata
Uthai Thani,24,7.32,0,0.0,327997,2011,Condyloma Acuminata
Total,2828,4.27,0,0.0,66179083,2021,Condyloma Acuminata
ZONE:01,360,6.13,0,0.0,5875424,2021,Condyloma Acuminata
Chiang Mai,132,7.39,0,0.0,1786877,2021,Condyloma Acuminata
Chiang Rai,102,7.87,0,0.0,1296725,2021,Condyloma Acuminata
Lampang,6,0.83,0,0.0,726821,2021,Condyloma Acuminata
