Areas,Age,Cases,Year,Disease
Total,Total,3237,2017,Measles Total
ZONE:01,Total,295,2017,Measles Total
Chiang Mai,Total,256,2017,Measles Total
Chiang Rai,Total,14,2017,Measles Total
Lampang,Total,0,2017,Measles Total
Lamphun,Total,11,2017,Measles Total
Mae Hong Son,Total,0,2017,Measles Total
Nan,Total,7,2017,Measles Total
Phayao,Total,3,2017,Measles Total
Phrae,Total,4,2017,Measles Total
ZONE:02,Total,41,2017,Measles Total
Phetchabun,Total,19,2017,Measles Total
Phitsanulok,Total,2,2017,Measles Total
Sukhothai,Total,3,2017,Measles Total
Tak,Total,12,2017,Measles Total
Uttaradit,Total,5,2017,Measles Total
ZONE:03,Total,20,2017,Measles Total
Chai Nat,Total,3,2017,Measles Total
Kamphaeng Phet,Total,0,2017,Measles Total
Nakhon Sawan,Total,10,2017,Measles Total
Phichit,Total,5,2017,Measles Total
Uthai Thani,Total,2,2017,Measles Total
ZONE:04,Total,228,2017,Measles Total
Ang Thong,Total,1,2017,Measles Total
Lop Buri,Total,9,2017,Measles Total
Nakhon Nayok,Total,1,2017,Measles Total
Nonthaburi,Total,53,2017,Measles Total
P.Nakhon S.Ayutthaya,Total,17,2017,Measles Total
Pathum Thani,Total,129,2017,Measles Total
Saraburi,Total,17,2017,Measles Total
Sing Buri,Total,1,2017,Measles Total
ZONE:05,Total,605,2017,Measles Total
Kanchanaburi,Total,6,2017,Measles Total
Nakhon Pathom,Total,51,2017,Measles Total
Phetchaburi,Total,17,2017,Measles Total
Prachuap Khiri Khan,Total,62,2017,Measles Total
Ratchaburi,Total,32,2017,Measles Total
Samut Sakhon,Total,426,2017,Measles Total
Samut Songkhram,Total,2,2017,Measles Total
Suphan Buri,Total,9,2017,Measles Total
ZONE:06,Total,252,2017,Measles Total
Chachoengsao,Total,32,2017,Measles Total
Chanthaburi,Total,7,2017,Measles Total
Chon Buri,Total,27,2017,Measles Total
Prachin Buri,Total,3,2017,Measles Total
Rayong,Total,19,2017,Measles Total
Sa Kaeo,Total,8,2017,Measles Total
Samut Prakan,Total,155,2017,Measles Total
Trat,Total,1,2017,Measles Total
ZONE:07,Total,45,2017,Measles Total
Kalasin,Total,12,2017,Measles Total
Khon Kaen,Total,24,2017,Measles Total
Maha Sarakham,Total,6,2017,Measles Total
Roi Et,Total,3,2017,Measles Total
ZONE:08,Total,20,2017,Measles Total
Bungkan,Total,1,2017,Measles Total
Loei,Total,1,2017,Measles Total
Nakhon Phanom,Total,0,2017,Measles Total
Nong Bua Lam Phu,Total,1,2017,Measles Total
Nong Khai,Total,9,2017,Measles Total
Sakon Nakhon,Total,1,2017,Measles Total
Udon Thani,Total,7,2017,Measles Total
ZONE:09,Total,118,2017,Measles Total
Buri Ram,Total,12,2017,Measles Total
Chaiyaphum,Total,7,2017,Measles Total
Nakhon Ratchasima,Total,73,2017,Measles Total
Surin,Total,26,2017,Measles Total
ZONE:10,Total,80,2017,Measles Total
Amnat Charoen,Total,6,2017,Measles Total
Mukdahan,Total,3,2017,Measles Total
Si Sa Ket,Total,36,2017,Measles Total
Ubon Ratchathani,Total,24,2017,Measles Total
Yasothon,Total,11,2017,Measles Total
ZONE:11,Total,73,2017,Measles Total
Chumphon,Total,2,2017,Measles Total
Krabi,Total,14,2017,Measles Total
Nakhon Si Thammarat,Total,16,2017,Measles Total
Phangnga,Total,1,2017,Measles Total
Phuket,Total,19,2017,Measles Total
Ranong,Total,0,2017,Measles Total
Surat Thani,Total,21,2017,Measles Total
ZONE:12,Total,848,2017,Measles Total
Narathiwat,Total,321,2017,Measles Total
Pattani,Total,261,2017,Measles Total
Phatthalung,Total,10,2017,Measles Total
Satun,Total,8,2017,Measles Total
Songkhla,Total,20,2017,Measles Total
Trang,Total,17,2017,Measles Total
Yala,Total,211,2017,Measles Total
ZONE:13,Total,612,2017,Measles Total
Bangkok,Total,612,2017,Measles Total
Total,0,0,2017,Measles Total
ZONE:01,0,0,2017,Measles Total
Chiang Mai,0,0,2017,Measles Total
Chiang Rai,0,0,2017,Measles Total
Lampang,0,0,2017,Measles Total
Lamphun,0,0,2017,Measles Total
Mae Hong Son,0,0,2017,Measles Total
Nan,0,0,2017,Measles Total
Phayao,0,0,2017,Measles Total
Phrae,0,0,2017,Measles Total
ZONE:02,0,0,2017,Measles Total
Phetchabun,0,0,2017,Measles Total
Phitsanulok,0,0,2017,Measles Total
Sukhothai,0,0,2017,Measles Total
Tak,0,0,2017,Measles Total
Uttaradit,0,0,2017,Measles Total
ZONE:03,0,0,2017,Measles Total
Chai Nat,0,0,2017,Measles Total
Kamphaeng Phet,0,0,2017,Measles Total
Nakhon Sawan,0,0,2017,Measles Total
Phichit,0,0,2017,Measles Total
Uthai Thani,0,0,2017,Measles Total
ZONE:04,0,0,2017,Measles Total
Ang Thong,0,0,2017,Measles Total
Lop Buri,0,0,2017,Measles Total
Nakhon Nayok,0,0,2017,Measles Total
Nonthaburi,0,0,2017,Measles Total
P.Nakhon S.Ayutthaya,0,0,2017,Measles Total
Pathum Thani,0,0,2017,Measles Total
Saraburi,0,0,2017,Measles Total
Sing Buri,0,0,2017,Measles Total
ZONE:05,0,0,2017,Measles Total
Kanchanaburi,0,0,2017,Measles Total
Nakhon Pathom,0,0,2017,Measles Total
Phetchaburi,0,0,2017,Measles Total
Prachuap Khiri Khan,0,0,2017,Measles Total
Ratchaburi,0,0,2017,Measles Total
Samut Sakhon,0,0,2017,Measles Total
Samut Songkhram,0,0,2017,Measles Total
Suphan Buri,0,0,2017,Measles Total
ZONE:06,0,0,2017,Measles Total
Chachoengsao,0,0,2017,Measles Total
Chanthaburi,0,0,2017,Measles Total
Chon Buri,0,0,2017,Measles Total
Prachin Buri,0,0,2017,Measles Total
Rayong,0,0,2017,Measles Total
Sa Kaeo,0,0,2017,Measles Total
Samut Prakan,0,0,2017,Measles Total
Trat,0,0,2017,Measles Total
ZONE:07,0,0,2017,Measles Total
Kalasin,0,0,2017,Measles Total
Khon Kaen,0,0,2017,Measles Total
Maha Sarakham,0,0,2017,Measles Total
Roi Et,0,0,2017,Measles Total
ZONE:08,0,0,2017,Measles Total
Bungkan,0,0,2017,Measles Total
Loei,0,0,2017,Measles Total
Nakhon Phanom,0,0,2017,Measles Total
Nong Bua Lam Phu,0,0,2017,Measles Total
Nong Khai,0,0,2017,Measles Total
Sakon Nakhon,0,0,2017,Measles Total
Udon Thani,0,0,2017,Measles Total
ZONE:09,0,0,2017,Measles Total
