Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
North-Eastern Region,646,3.03,0,0.0,21297778,2005,Typhoid
Zone:10,113,3.21,0,0.0,3524138,2005,Typhoid
Loei,7,1.14,0,0.0,611448,2005,Typhoid
Nong Bua Lam Phu,3,0.61,0,0.0,495626,2005,Typhoid
Nong Khai,7,0.78,0,0.0,895911,2005,Typhoid
Udon Thani,96,6.31,0,0.0,1521153,2005,Typhoid
Zone:11,204,6.58,0,0.0,3101003,2005,Typhoid
Kalasin,6,0.62,0,0.0,972425,2005,Typhoid
Mukdahan,1,0.3,0,0.0,333338,2005,Typhoid
Nakhon Phanom,121,17.48,0,0.0,692377,2005,Typhoid
Sakon Nakhon,76,6.89,0,0.0,1102863,2005,Typhoid
Zone:12,37,0.93,0,0.0,3991075,2005,Typhoid
Khon Kaen,14,0.8,0,0.0,1744646,2005,Typhoid
Maha Sarakham,4,0.43,0,0.0,935967,2005,Typhoid
Roi Et,19,1.45,0,0.0,1310462,2005,Typhoid
Zone:13,260,3.96,0,0.0,6560991,2005,Typhoid
Buri Ram,111,7.27,0,0.0,1527846,2005,Typhoid
Chaiyaphum,39,3.49,0,0.0,1117026,2005,Typhoid
Nakhon Ratchasima,19,0.75,0,0.0,2543054,2005,Typhoid
Surin,91,6.63,0,0.0,1373065,2005,Typhoid
Zone:14,32,0.78,0,0.0,4120571,2005,Typhoid
Amnat Charoen,0,0.0,0,0.0,368153,2005,Typhoid
Si Sa Ket,20,1.39,0,0.0,1442190,2005,Typhoid
Ubon Ratchathani,2,0.11,0,0.0,1768935,2005,Typhoid
Yasothon,10,1.85,0,0.0,541293,2005,Typhoid
South Region,952,11.23,0,0.0,8474785,2005,Typhoid
Zone:15,62,3.89,0,0.0,1593965,2005,Typhoid
Chumphon,6,1.27,0,0.0,473916,2005,Typhoid
Ranong,36,20.31,0,0.0,177247,2005,Typhoid
Surat Thani,20,2.12,0,0.0,942802,2005,Typhoid
Zone:16,258,9.92,0,0.0,2600847,2005,Typhoid
Nakhon Si Thammarat,236,15.71,0,0.0,1502382,2005,Typhoid
Phatthalung,15,3.0,0,0.0,499399,2005,Typhoid
Trang,7,1.17,0,0.0,599066,2005,Typhoid
Zone:17,135,14.66,0,0.0,921037,2005,Typhoid
Krabi,35,8.94,0,0.0,391709,2005,Typhoid
Phangnga,87,36.21,0,0.0,240254,2005,Typhoid
Phuket,13,4.5,0,0.0,289074,2005,Typhoid
Zone:18,413,23.06,0,0.0,1791264,2005,Typhoid
Narathiwat,87,12.48,0,0.0,697150,2005,Typhoid
Pattani,44,6.96,0,0.0,632119,2005,Typhoid
Yala,282,61.04,0,0.0,461995,2005,Typhoid
Zone:19,84,5.36,0,0.0,1567672,2005,Typhoid
Satun,35,12.69,0,0.0,275706,2005,Typhoid
Songkhla,49,3.79,0,0.0,1291966,2005,Typhoid
Total,3887,6.08,0,0.0,63977185,2011,Typhoid
Central Region,234,1.08,0,0.0,21679246,2011,Typhoid
Zone:0,36,0.63,0,0.0,5688119,2011,Typhoid
Bangkok,36,0.63,0,0.0,5688119,2011,Typhoid
Zone:1,9,0.26,0,0.0,3514250,2011,Typhoid
Nonthaburi,5,0.45,0,0.0,1112185,2011,Typhoid
P.Nakhon S.Ayutthaya,0,0.0,0,0.0,784875,2011,Typhoid
Pathum Thani,2,0.2,0,0.0,998271,2011,Typhoid
Saraburi,2,0.32,0,0.0,618919,2011,Typhoid
Zone:2,4,0.25,0,0.0,1588727,2011,Typhoid
Ang Thong,2,0.7,0,0.0,284516,2011,Typhoid
Chai Nat,1,0.3,0,0.0,334096,2011,Typhoid
Lop Buri,1,0.13,0,0.0,755991,2011,Typhoid
Sing Buri,0,0.0,0,0.0,214124,2011,Typhoid
Zone:3,54,1.72,0,0.0,3137098,2011,Typhoid
Chachoengsao,18,2.66,0,0.0,676652,2011,Typhoid
Nakhon Nayok,3,1.18,0,0.0,253283,2011,Typhoid
Prachin Buri,0,0.0,0,0.0,468113,2011,Typhoid
Sa Kaeo,27,4.96,0,0.0,544848,2011,Typhoid
Samut Prakan,6,0.5,0,0.0,1194202,2011,Typhoid
Zone:4,26,0.77,0,0.0,3388832,2011,Typhoid
Kanchanaburi,6,0.71,0,0.0,839345,2011,Typhoid
Nakhon Pathom,2,0.23,0,0.0,863155,2011,Typhoid
Ratchaburi,15,1.78,0,0.0,840880,2011,Typhoid
Suphan Buri,3,0.35,0,0.0,845452,2011,Typhoid
Zone:5,23,1.38,0,0.0,1665473,2011,Typhoid
Phetchaburi,4,0.86,0,0.0,465056,2011,Typhoid
Prachuap Khiri Khan,19,3.72,0,0.0,510852,2011,Typhoid
Samut Sakhon,0,0.0,0,0.0,495493,2011,Typhoid
Samut Songkhram,0,0.0,0,0.0,194072,2011,Typhoid
Zone:9,82,3.04,0,0.0,2696747,2011,Typhoid
Chanthaburi,2,0.39,0,0.0,515736,2011,Typhoid
Chon Buri,36,2.71,0,0.0,1327475,2011,Typhoid
Rayong,43,6.8,0,0.0,632069,2011,Typhoid
Trat,1,0.45,0,0.0,221467,2011,Typhoid
South Region,620,6.94,0,0.0,8932459,2011,Typhoid
Zone:6,125,3.54,0,0.0,3531913,2011,Typhoid
Chumphon,2,0.41,0,0.0,491073,2011,Typhoid
Nakhon Si Thammarat,32,2.1,0,0.0,1524317,2011,Typhoid
Phatthalung,81,15.87,0,0.0,510299,2011,Typhoid
Surat Thani,10,0.99,0,0.0,1006224,2011,Typhoid
Zone:7,72,3.9,0,0.0,1846999,2011,Typhoid
Krabi,5,1.15,0,0.0,435372,2011,Typhoid
Phangnga,8,3.15,0,0.0,254022,2011,Typhoid
Phuket,5,1.43,0,0.0,349457,2011,Typhoid
Ranong,52,28.34,0,0.0,183464,2011,Typhoid
Trang,2,0.32,0,0.0,624684,2011,Typhoid
Zone:8,423,11.9,0,0.0,3553547,2011,Typhoid
Narathiwat,147,19.8,0,0.0,742268,2011,Typhoid
Pattani,42,6.37,0,0.0,659373,2011,Typhoid
Satun,32,10.69,0,0.0,299315,2011,Typhoid
Songkhla,188,13.8,0,0.0,1362017,2011,Typhoid
Yala,14,2.85,0,0.0,490574,2011,Typhoid
North-Eastern Region,1854,8.59,0,0.0,21579612,2011,Typhoid
Zone:10,1567,43.66,0,0.0,3588872,2011,Typhoid
Bungkan,1398,685.91,0,0.0,203818,2011,Typhoid
Loei,33,5.28,0,0.0,624493,2011,Typhoid
Nong Bua Lam Phu,18,3.58,0,0.0,502710,2011,Typhoid
Nong Khai,2,0.28,0,0.0,711404,2011,Typhoid
Udon Thani,116,7.5,0,0.0,1546447,2011,Typhoid
Zone:11,78,3.6,0,0.0,2167288,2011,Typhoid
Mukdahan,0,0.0,0,0.0,340079,2011,Typhoid
Nakhon Phanom,65,9.23,0,0.0,704080,2011,Typhoid
Sakon Nakhon,13,1.16,0,0.0,1123129,2011,Typhoid
Zone:12,94,1.88,0,0.0,4996659,2011,Typhoid
Kalasin,3,0.31,0,0.0,982117,2011,Typhoid
Khon Kaen,56,3.17,0,0.0,1766834,2011,Typhoid
Maha Sarakham,9,0.96,0,0.0,940324,2011,Typhoid
Roi Et,26,1.99,0,0.0,1307384,2011,Typhoid
Zone:13,79,1.89,0,0.0,4178156,2011,Typhoid
Amnat Charoen,0,0.0,0,0.0,372190,2011,Typhoid
Si Sa Ket,38,2.62,0,0.0,1452338,2011,Typhoid
Ubon Ratchathani,0,0.0,0,0.0,1814573,2011,Typhoid
Yasothon,41,7.61,0,0.0,539055,2011,Typhoid
Zone:14,36,0.54,0,0.0,6648637,2011,Typhoid
Buri Ram,17,1.09,0,0.0,1556426,2011,Typhoid
Chaiyaphum,4,0.35,0,0.0,1127423,2011,Typhoid
Nakhon Ratchasima,7,0.27,0,0.0,2583707,2011,Typhoid
Surin,8,0.58,0,0.0,1381081,2011,Typhoid
North Region,1179,10.0,0,0.0,11785868,2011,Typhoid
Zone:15,720,23.6,0,0.0,3050706,2011,Typhoid
Chiang Mai,473,28.78,0,0.0,1643312,2011,Typhoid
Lampang,23,3.03,0,0.0,759742,2011,Typhoid
Lamphun,95,23.5,0,0.0,404257,2011,Typhoid
Mae Hong Son,129,53.0,0,0.0,243395,2011,Typhoid
Zone:16,293,11.18,0,0.0,2621067,2011,Typhoid
Chiang Rai,120,10.01,0,0.0,1198438,2011,Typhoid
Nan,6,1.26,0,0.0,476488,2011,Typhoid
Phayao,47,9.66,0,0.0,486388,2011,Typhoid
Phrae,120,26.1,0,0.0,459753,2011,Typhoid
Zone:17,108,3.14,0,0.0,3435767,2011,Typhoid
Phetchabun,23,2.32,0,0.0,993420,2011,Typhoid
Phitsanulok,26,3.06,0,0.0,850525,2011,Typhoid
Sukhothai,13,2.16,0,0.0,601642,2011,Typhoid
Tak,19,3.6,0,0.0,528351,2011,Typhoid
Uttaradit,27,5.85,0,0.0,461829,2011,Typhoid
Zone:18,58,2.17,0,0.0,2678328,2011,Typhoid
Kamphaeng Phet,3,0.41,0,0.0,726551,2011,Typhoid
Nakhon Sawan,12,1.12,0,0.0,1072591,2011,Typhoid
Phichit,42,7.62,0,0.0,551189,2011,Typhoid
Uthai Thani,1,0.3,0,0.0,327997,2011,Typhoid
Total,1091,1.64,0,0.0,66486458,2019,Typhoid
ZONE:01,317,5.38,0,0.0,5891985,2019,Typhoid
Chiang Mai,213,12.02,0,0.0,1771499,2019,Typhoid
Chiang Rai,38,2.93,0,0.0,1295217,2019,Typhoid
Lampang,3,0.41,0,0.0,740600,2019,Typhoid
Lamphun,6,1.48,0,0.0,405515,2019,Typhoid
Mae Hong Son,24,8.47,0,0.0,283352,2019,Typhoid
Nan,4,0.84,0,0.0,478608,2019,Typhoid
Phayao,8,1.69,0,0.0,473786,2019,Typhoid
Phrae,21,4.74,0,0.0,443408,2019,Typhoid
ZONE:02,30,0.84,0,0.0,3570128,2019,Typhoid
Phetchabun,4,0.4,0,0.0,993496,2019,Typhoid
Phitsanulok,4,0.46,0,0.0,866068,2019,Typhoid
Sukhothai,19,3.19,0,0.0,596165,2019,Typhoid
Tak,3,0.45,0,0.0,660147,2019,Typhoid
Uttaradit,0,0.0,0,0.0,454252,2019,Typhoid
ZONE:03,7,0.23,0,0.0,2983068,2019,Typhoid
Chai Nat,0,0.0,0,0.0,327437,2019,Typhoid
Kamphaeng Phet,2,0.28,0,0.0,726836,2019,Typhoid
Nakhon Sawan,5,0.47,0,0.0,1061926,2019,Typhoid
Phichit,0,0.0,0,0.0,537843,2019,Typhoid
Uthai Thani,0,0.0,0,0.0,329026,2019,Typhoid
ZONE:04,8,0.15,0,0.0,5381695,2019,Typhoid
Ang Thong,1,0.36,0,0.0,280246,2019,Typhoid
Lop Buri,0,0.0,0,0.0,757145,2019,Typhoid
Nakhon Nayok,0,0.0,0,0.0,260421,2019,Typhoid
Nonthaburi,1,0.08,0,0.0,1255840,2019,Typhoid
P.Nakhon S.Ayutthaya,1,0.12,0,0.0,818815,2019,Typhoid
Pathum Thani,3,0.26,0,0.0,1154848,2019,Typhoid
Saraburi,2,0.31,0,0.0,645468,2019,Typhoid
Sing Buri,0,0.0,0,0.0,208912,2019,Typhoid
ZONE:05,25,0.47,0,0.0,5344807,2019,Typhoid
Kanchanaburi,3,0.34,0,0.0,894338,2019,Typhoid
Nakhon Pathom,7,0.76,0,0.0,918542,2019,Typhoid
Phetchaburi,4,0.83,0,0.0,484743,2019,Typhoid
Prachuap Khiri Khan,10,1.81,0,0.0,551466,2019,Typhoid
Ratchaburi,0,0.0,0,0.0,873310,2019,Typhoid
Samut Sakhon,1,0.17,0,0.0,581334,2019,Typhoid
Samut Songkhram,0,0.0,0,0.0,193548,2019,Typhoid
Suphan Buri,0,0.0,0,0.0,847526,2019,Typhoid
ZONE:06,27,0.44,0,0.0,6154601,2019,Typhoid
Chachoengsao,5,0.7,0,0.0,717561,2019,Typhoid
Chanthaburi,12,2.23,0,0.0,537097,2019,Typhoid
Chon Buri,1,0.06,0,0.0,1546873,2019,Typhoid
Prachin Buri,1,0.2,0,0.0,493159,2019,Typhoid
Rayong,4,0.55,0,0.0,729035,2019,Typhoid
Sa Kaeo,0,0.0,0,0.0,565198,2019,Typhoid
Samut Prakan,4,0.3,0,0.0,1335742,2019,Typhoid
Trat,0,0.0,0,0.0,229936,2019,Typhoid
ZONE:07,11,0.22,0,0.0,5057831,2019,Typhoid
Kalasin,0,0.0,0,0.0,984381,2019,Typhoid
Khon Kaen,2,0.11,0,0.0,1804384,2019,Typhoid
Maha Sarakham,0,0.0,0,0.0,962856,2019,Typhoid
Roi Et,9,0.69,0,0.0,1306210,2019,Typhoid
ZONE:08,93,1.67,0,0.0,5559986,2019,Typhoid
Bungkan,5,1.18,0,0.0,424016,2019,Typhoid
Loei,61,9.49,0,0.0,642862,2019,Typhoid
Nakhon Phanom,0,0.0,0,0.0,718961,2019,Typhoid
Nong Bua Lam Phu,1,0.2,0,0.0,512449,2019,Typhoid
Nong Khai,0,0.0,0,0.0,522207,2019,Typhoid
Sakon Nakhon,8,0.69,0,0.0,1152835,2019,Typhoid
Udon Thani,18,1.13,0,0.0,1586656,2019,Typhoid
ZONE:09,12,0.18,0,0.0,6778372,2019,Typhoid
Buri Ram,10,0.63,0,0.0,1595299,2019,Typhoid
Chaiyaphum,1,0.09,0,0.0,1138067,2019,Typhoid
Nakhon Ratchasima,0,0.0,0,0.0,2647663,2019,Typhoid
Surin,1,0.07,0,0.0,1397343,2019,Typhoid
ZONE:10,32,0.69,0,0.0,4618551,2019,Typhoid
Amnat Charoen,0,0.0,0,0.0,378530,2019,Typhoid
Mukdahan,0,0.0,0,0.0,352727,2019,Typhoid
Si Sa Ket,6,0.41,0,0.0,1472934,2019,Typhoid
Ubon Ratchathani,20,1.07,0,0.0,1876347,2019,Typhoid
Yasothon,6,1.12,0,0.0,538013,2019,Typhoid
ZONE:11,88,1.96,0,0.0,4487837,2019,Typhoid
Chumphon,4,0.78,0,0.0,511134,2019,Typhoid
Krabi,3,0.63,0,0.0,475239,2019,Typhoid
Nakhon Si Thammarat,73,4.68,0,0.0,1561179,2019,Typhoid
Phangnga,5,1.86,0,0.0,268513,2019,Typhoid
Phuket,2,0.48,0,0.0,413397,2019,Typhoid
Ranong,0,0.0,0,0.0,192619,2019,Typhoid
Surat Thani,1,0.09,0,0.0,1065756,2019,Typhoid
ZONE:12,441,8.84,0,0.0,4986140,2019,Typhoid
Narathiwat,123,15.27,0,0.0,805248,2019,Typhoid
Pattani,75,10.39,0,0.0,721591,2019,Typhoid
Phatthalung,4,0.76,0,0.0,524955,2019,Typhoid
Satun,1,0.31,0,0.0,322580,2019,Typhoid
Songkhla,232,16.18,0,0.0,1434298,2019,Typhoid
Trang,2,0.31,0,0.0,643140,2019,Typhoid
Yala,4,0.75,0,0.0,534328,2019,Typhoid
ZONE:13,0,0.0,0,0.0,5671457,2019,Typhoid
Bangkok,0,0.0,0,0.0,5671457,2019,Typhoid
Total,1572,2.4,0,0.0,65426907,2016,Typhoid
ZONE:01,343,5.93,0,0.0,5781324,2016,Typhoid
Chiang Mai,199,11.68,0,0.0,1703263,2016,Typhoid
Chiang Rai,47,3.78,0,0.0,1242825,2016,Typhoid
Lampang,6,0.8,0,0.0,752685,2016,Typhoid
Lamphun,9,2.22,0,0.0,405927,2016,Typhoid
Mae Hong Son,36,13.79,0,0.0,260971,2016,Typhoid
Nan,8,1.67,0,0.0,478890,2016,Typhoid
Phayao,17,3.52,0,0.0,483550,2016,Typhoid
Phrae,21,4.63,0,0.0,453213,2016,Typhoid
ZONE:02,71,2.03,0,0.0,3498728,2016,Typhoid
Phetchabun,20,2.01,0,0.0,996397,2016,Typhoid
Phitsanulok,1,0.12,0,0.0,861194,2016,Typhoid
Sukhothai,31,5.15,0,0.0,602085,2016,Typhoid
Tak,10,1.73,0,0.0,578968,2016,Typhoid
Uttaradit,9,1.96,0,0.0,460084,2016,Typhoid
ZONE:03,8,0.27,0,0.0,3011449,2016,Typhoid
Chai Nat,0,0.0,0,0.0,331968,2016,Typhoid
Kamphaeng Phet,5,0.69,0,0.0,729839,2016,Typhoid
Nakhon Sawan,3,0.28,0,0.0,1072349,2016,Typhoid
Phichit,0,0.0,0,0.0,546750,2016,Typhoid
Uthai Thani,0,0.0,0,0.0,330543,2016,Typhoid
ZONE:04,17,0.33,0,0.0,5221125,2016,Typhoid
Ang Thong,1,0.35,0,0.0,283371,2016,Typhoid
Lop Buri,0,0.0,0,0.0,758531,2016,Typhoid
Nakhon Nayok,4,1.55,0,0.0,257939,2016,Typhoid
Nonthaburi,2,0.17,0,0.0,1183791,2016,Typhoid
P.Nakhon S.Ayutthaya,1,0.12,0,0.0,805980,2016,Typhoid
Pathum Thani,9,0.83,0,0.0,1084154,2016,Typhoid
Saraburi,0,0.0,0,0.0,635567,2016,Typhoid
Sing Buri,0,0.0,0,0.0,211792,2016,Typhoid
ZONE:05,20,0.38,0,0.0,5209561,2016,Typhoid
Kanchanaburi,4,0.46,0,0.0,865172,2016,Typhoid
Nakhon Pathom,2,0.22,0,0.0,895207,2016,Typhoid
Phetchaburi,12,2.52,0,0.0,476391,2016,Typhoid
Prachuap Khiri Khan,2,0.38,0,0.0,529912,2016,Typhoid
Ratchaburi,0,0.0,0,0.0,860549,2016,Typhoid
Samut Sakhon,0,0.0,0,0.0,538671,2016,Typhoid
Samut Songkhram,0,0.0,0,0.0,194283,2016,Typhoid
Suphan Buri,0,0.0,0,0.0,849376,2016,Typhoid
ZONE:06,43,0.73,0,0.0,5880124,2016,Typhoid
Chachoengsao,0,0.0,0,0.0,698190,2016,Typhoid
Chanthaburi,15,2.83,0,0.0,529194,2016,Typhoid
Chon Buri,1,0.07,0,0.0,1438231,2016,Typhoid
Prachin Buri,1,0.21,0,0.0,480755,2016,Typhoid
Rayong,23,3.37,0,0.0,681696,2016,Typhoid
Sa Kaeo,1,0.18,0,0.0,554555,2016,Typhoid
Samut Prakan,2,0.16,0,0.0,1270420,2016,Typhoid
Trat,0,0.0,0,0.0,227083,2016,Typhoid
ZONE:07,19,0.38,0,0.0,5049920,2016,Typhoid
Kalasin,7,0.71,0,0.0,985055,2016,Typhoid
Khon Kaen,5,0.28,0,0.0,1794032,2016,Typhoid
Maha Sarakham,0,0.0,0,0.0,962592,2016,Typhoid
Roi Et,7,0.54,0,0.0,1308241,2016,Typhoid
ZONE:08,67,1.22,0,0.0,5511930,2016,Typhoid
Bungkan,19,4.53,0,0.0,419607,2016,Typhoid
Loei,6,0.94,0,0.0,636666,2016,Typhoid
Nakhon Phanom,0,0.0,0,0.0,714369,2016,Typhoid
Nong Bua Lam Phu,0,0.0,0,0.0,509469,2016,Typhoid
Nong Khai,2,0.39,0,0.0,518420,2016,Typhoid
Sakon Nakhon,7,0.61,0,0.0,1140673,2016,Typhoid
Udon Thani,33,2.1,0,0.0,1572726,2016,Typhoid
ZONE:09,28,0.42,0,0.0,6737604,2016,Typhoid
Buri Ram,13,0.82,0,0.0,1581955,2016,Typhoid
Chaiyaphum,6,0.53,0,0.0,1137651,2016,Typhoid
Nakhon Ratchasima,7,0.27,0,0.0,2624668,2016,Typhoid
Surin,2,0.14,0,0.0,1393330,2016,Typhoid
ZONE:10,40,0.87,0,0.0,4581192,2016,Typhoid
Amnat Charoen,1,0.27,0,0.0,375881,2016,Typhoid
Mukdahan,1,0.29,0,0.0,347059,2016,Typhoid
Si Sa Ket,8,0.55,0,0.0,1467006,2016,Typhoid
Ubon Ratchathani,21,1.13,0,0.0,1851049,2016,Typhoid
Yasothon,9,1.67,0,0.0,540197,2016,Typhoid
ZONE:11,131,2.99,0,0.0,4383957,2016,Typhoid
Chumphon,2,0.4,0,0.0,503203,2016,Typhoid
Krabi,0,0.0,0,0.0,459456,2016,Typhoid
Nakhon Si Thammarat,103,6.64,0,0.0,1550278,2016,Typhoid
Phangnga,3,1.14,0,0.0,262721,2016,Typhoid
Phuket,4,1.05,0,0.0,382485,2016,Typhoid
Ranong,3,1.65,0,0.0,182313,2016,Typhoid
Surat Thani,16,1.53,0,0.0,1043501,2016,Typhoid
ZONE:12,773,15.89,0,0.0,4865646,2016,Typhoid
Narathiwat,569,73.05,0,0.0,778941,2016,Typhoid
Pattani,58,8.4,0,0.0,690104,2016,Typhoid
Phatthalung,8,1.53,0,0.0,521570,2016,Typhoid
Satun,8,2.55,0,0.0,314297,2016,Typhoid
Songkhla,118,8.39,0,0.0,1405939,2016,Typhoid
Trang,5,0.78,0,0.0,639770,2016,Typhoid
Yala,7,1.36,0,0.0,515025,2016,Typhoid
ZONE:13,12,0.21,0,0.0,5694347,2016,Typhoid
Bangkok,12,0.21,0,0.0,5694347,2016,Typhoid
Total,3692,5.9,0,0.0,62623416,2006,Typhoid
North Region,1862,15.66,0,0.0,11887142,2006,Typhoid
Zone:1,1686,29.33,0,0.0,5748673,2006,Typhoid
Chiang Mai,635,38.39,0,0.0,1654154,2006,Typhoid
Chiang Rai,352,28.73,0,0.0,1225386,2006,Typhoid
Lampang,64,8.26,0,0.0,775259,2006,Typhoid
Lamphun,135,33.32,0,0.0,405146,2006,Typhoid
Mae Hong Son,402,158.02,0,0.0,254392,2006,Typhoid
Nan,10,2.09,0,0.0,477871,2006,Typhoid
Phayao,27,5.55,0,0.0,486554,2006,Typhoid
Phrae,61,12.98,0,0.0,469911,2006,Typhoid
Zone:2,124,3.6,0,0.0,3448091,2006,Typhoid
Phetchabun,28,2.79,0,0.0,1002388,2006,Typhoid
Phitsanulok,8,0.95,0,0.0,842739,2006,Typhoid
Sukhothai,16,2.62,0,0.0,609591,2006,Typhoid
Tak,36,6.86,0,0.0,524938,2006,Typhoid
Uttaradit,36,7.69,0,0.0,468435,2006,Typhoid
Zone:3,52,1.93,0,0.0,2690378,2006,Typhoid
Kamphaeng Phet,6,0.82,0,0.0,728293,2006,Typhoid
Nakhon Sawan,30,2.79,0,0.0,1076911,2006,Typhoid
Phichit,15,2.69,0,0.0,558314,2006,Typhoid
Uthai Thani,1,0.31,0,0.0,326860,2006,Typhoid
Central Region,342,1.64,0,0.0,20825142,2006,Typhoid
Bangkok,53,0.93,0,0.0,5677455,2006,Typhoid
Zone:4,13,0.45,0,0.0,2858658,2006,Typhoid
Ang Thong,6,2.11,0,0.0,283861,2006,Typhoid
Nonthaburi,1,0.1,0,0.0,985669,2006,Typhoid
P.Nakhon S.Ayutthaya,4,0.53,0,0.0,750757,2006,Typhoid
Pathum Thani,2,0.24,0,0.0,838371,2006,Typhoid
Zone:5,18,0.94,0,0.0,1915186,2006,Typhoid
Chai Nat,9,2.65,0,0.0,339568,2006,Typhoid
Lop Buri,4,0.53,0,0.0,752364,2006,Typhoid
Saraburi,1,0.17,0,0.0,605897,2006,Typhoid
Sing Buri,4,1.84,0,0.0,217357,2006,Typhoid
Zone:6,25,0.75,0,0.0,3315213,2006,Typhoid
Kanchanaburi,8,0.96,0,0.0,830309,2006,Typhoid
Nakhon Pathom,6,0.74,0,0.0,815433,2006,Typhoid
Ratchaburi,5,0.61,0,0.0,826212,2006,Typhoid
Suphan Buri,6,0.71,0,0.0,843259,2006,Typhoid
Zone:7,24,1.5,0,0.0,1598232,2006,Typhoid
Phetchaburi,17,3.73,0,0.0,455332,2006,Typhoid
Prachuap Khiri Khan,7,1.43,0,0.0,490607,2006,Typhoid
Samut Sakhon,0,0.0,0,0.0,457264,2006,Typhoid
Samut Songkhram,0,0.0,0,0.0,195029,2006,Typhoid
Zone:8,161,5.4,0,0.0,2983258,2006,Typhoid
Chachoengsao,24,3.69,0,0.0,650909,2006,Typhoid
Nakhon Nayok,15,5.99,0,0.0,250392,2006,Typhoid
Prachin Buri,1,0.22,0,0.0,451721,2006,Typhoid
Sa Kaeo,112,20.83,0,0.0,537661,2006,Typhoid
Samut Prakan,9,0.82,0,0.0,1092575,2006,Typhoid
Zone:9,48,1.94,0,0.0,2477140,2006,Typhoid
Chanthaburi,5,1.0,0,0.0,500275,2006,Typhoid
Chon Buri,6,0.5,0,0.0,1190861,2006,Typhoid
Rayong,8,1.41,0,0.0,566461,2006,Typhoid
Trat,29,13.21,0,0.0,219543,2006,Typhoid
North-Eastern Region,783,3.67,0,0.0,21352480,2006,Typhoid
Zone:10,197,5.58,0,0.0,3533061,2006,Typhoid
