Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Kanchanaburi,0,0.0,0,0.0,894338,2019,Genital Molluscum Contagiosum
Nakhon Pathom,0,0.0,0,0.0,918542,2019,Genital Molluscum Contagiosum
Phetchaburi,0,0.0,0,0.0,484743,2019,Genital Molluscum Contagiosum
Prachuap Khiri Khan,0,0.0,0,0.0,551466,2019,Genital Molluscum Contagiosum
Ratchaburi,0,0.0,0,0.0,873310,2019,Genital Molluscum Contagiosum
Samut Sakhon,0,0.0,0,0.0,581334,2019,Genital Molluscum Contagiosum
Samut Songkhram,0,0.0,0,0.0,193548,2019,Genital Molluscum Contagiosum
Suphan Buri,0,0.0,0,0.0,847526,2019,Genital Molluscum Contagiosum
ZONE:06,6,0.1,0,0.0,6154601,2019,Genital Molluscum Contagiosum
Chachoengsao,0,0.0,0,0.0,717561,2019,Genital Molluscum Contagiosum
Chanthaburi,2,0.37,0,0.0,537097,2019,Genital Molluscum Contagiosum
Chon Buri,3,0.19,0,0.0,1546873,2019,Genital Molluscum Contagiosum
Prachin Buri,1,0.2,0,0.0,493159,2019,Genital Molluscum Contagiosum
Rayong,0,0.0,0,0.0,729035,2019,Genital Molluscum Contagiosum
Sa Kaeo,0,0.0,0,0.0,565198,2019,Genital Molluscum Contagiosum
Samut Prakan,0,0.0,0,0.0,1335742,2019,Genital Molluscum Contagiosum
Trat,0,0.0,0,0.0,229936,2019,Genital Molluscum Contagiosum
ZONE:07,0,0.0,0,0.0,5057831,2019,Genital Molluscum Contagiosum
Kalasin,0,0.0,0,0.0,984381,2019,Genital Molluscum Contagiosum
Khon Kaen,0,0.0,0,0.0,1804384,2019,Genital Molluscum Contagiosum
Maha Sarakham,0,0.0,0,0.0,962856,2019,Genital Molluscum Contagiosum
Roi Et,0,0.0,0,0.0,1306210,2019,Genital Molluscum Contagiosum
ZONE:08,0,0.0,0,0.0,5559986,2019,Genital Molluscum Contagiosum
Bungkan,0,0.0,0,0.0,424016,2019,Genital Molluscum Contagiosum
Loei,0,0.0,0,0.0,642862,2019,Genital Molluscum Contagiosum
Nakhon Phanom,0,0.0,0,0.0,718961,2019,Genital Molluscum Contagiosum
Nong Bua Lam Phu,0,0.0,0,0.0,512449,2019,Genital Molluscum Contagiosum
Nong Khai,0,0.0,0,0.0,522207,2019,Genital Molluscum Contagiosum
Sakon Nakhon,0,0.0,0,0.0,1152835,2019,Genital Molluscum Contagiosum
Udon Thani,0,0.0,0,0.0,1586656,2019,Genital Molluscum Contagiosum
ZONE:09,4,0.06,0,0.0,6778372,2019,Genital Molluscum Contagiosum
Buri Ram,0,0.0,0,0.0,1595299,2019,Genital Molluscum Contagiosum
Chaiyaphum,1,0.09,0,0.0,1138067,2019,Genital Molluscum Contagiosum
Nakhon Ratchasima,3,0.11,0,0.0,2647663,2019,Genital Molluscum Contagiosum
Surin,0,0.0,0,0.0,1397343,2019,Genital Molluscum Contagiosum
ZONE:10,10,0.22,0,0.0,4618551,2019,Genital Molluscum Contagiosum
Amnat Charoen,1,0.26,0,0.0,378530,2019,Genital Molluscum Contagiosum
Mukdahan,0,0.0,0,0.0,352727,2019,Genital Molluscum Contagiosum
Si Sa Ket,6,0.41,0,0.0,1472934,2019,Genital Molluscum Contagiosum
Ubon Ratchathani,3,0.16,0,0.0,1876347,2019,Genital Molluscum Contagiosum
Yasothon,0,0.0,0,0.0,538013,2019,Genital Molluscum Contagiosum
ZONE:11,0,0.0,0,0.0,4487837,2019,Genital Molluscum Contagiosum
Chumphon,0,0.0,0,0.0,511134,2019,Genital Molluscum Contagiosum
Krabi,0,0.0,0,0.0,475239,2019,Genital Molluscum Contagiosum
Nakhon Si Thammarat,0,0.0,0,0.0,1561179,2019,Genital Molluscum Contagiosum
Phangnga,0,0.0,0,0.0,268513,2019,Genital Molluscum Contagiosum
Phuket,0,0.0,0,0.0,413397,2019,Genital Molluscum Contagiosum
Ranong,0,0.0,0,0.0,192619,2019,Genital Molluscum Contagiosum
Surat Thani,0,0.0,0,0.0,1065756,2019,Genital Molluscum Contagiosum
ZONE:12,9,0.18,0,0.0,4986140,2019,Genital Molluscum Contagiosum
Narathiwat,0,0.0,0,0.0,805248,2019,Genital Molluscum Contagiosum
Pattani,0,0.0,0,0.0,721591,2019,Genital Molluscum Contagiosum
Phatthalung,3,0.57,0,0.0,524955,2019,Genital Molluscum Contagiosum
Satun,0,0.0,0,0.0,322580,2019,Genital Molluscum Contagiosum
Songkhla,6,0.42,0,0.0,1434298,2019,Genital Molluscum Contagiosum
Trang,0,0.0,0,0.0,643140,2019,Genital Molluscum Contagiosum
Yala,0,0.0,0,0.0,534328,2019,Genital Molluscum Contagiosum
ZONE:13,86,1.52,0,0.0,5671457,2019,Genital Molluscum Contagiosum
Bangkok,86,1.52,0,0.0,5671457,2019,Genital Molluscum Contagiosum
Total,106,0.16,0,0.0,66130957,2023,Genital Molluscum Contagiosum
ZONE:01,11,0.19,0,0.0,5869190,2023,Genital Molluscum Contagiosum
Chiang Mai,3,0.17,0,0.0,1790929,2023,Genital Molluscum Contagiosum
Chiang Rai,3,0.23,0,0.0,1299030,2023,Genital Molluscum Contagiosum
Lampang,0,0.0,0,0.0,721734,2023,Genital Molluscum Contagiosum
Lamphun,0,0.0,0,0.0,400348,2023,Genital Molluscum Contagiosum
Mae Hong Son,0,0.0,0,0.0,286350,2023,Genital Molluscum Contagiosum
Nan,0,0.0,0,0.0,475207,2023,Genital Molluscum Contagiosum
Phayao,5,1.08,0,0.0,462968,2023,Genital Molluscum Contagiosum
Phrae,0,0.0,0,0.0,432624,2023,Genital Molluscum Contagiosum
ZONE:02,2,0.06,0,0.0,3530228,2023,Genital Molluscum Contagiosum
Phetchabun,1,0.1,0,0.0,975879,2023,Genital Molluscum Contagiosum
Phitsanulok,1,0.12,0,0.0,845938,2023,Genital Molluscum Contagiosum
Sukhothai,0,0.0,0,0.0,583502,2023,Genital Molluscum Contagiosum
Tak,0,0.0,0,0.0,680361,2023,Genital Molluscum Contagiosum
Uttaradit,0,0.0,0,0.0,444548,2023,Genital Molluscum Contagiosum
ZONE:03,1,0.03,0,0.0,2913905,2023,Genital Molluscum Contagiosum
Chai Nat,0,0.0,0,0.0,319370,2023,Genital Molluscum Contagiosum
Kamphaeng Phet,0,0.0,0,0.0,710458,2023,Genital Molluscum Contagiosum
Nakhon Sawan,1,0.1,0,0.0,1031921,2023,Genital Molluscum Contagiosum
Phichit,0,0.0,0,0.0,527669,2023,Genital Molluscum Contagiosum
Uthai Thani,0,0.0,0,0.0,324487,2023,Genital Molluscum Contagiosum
ZONE:04,4,0.07,0,0.0,5424945,2023,Genital Molluscum Contagiosum
Ang Thong,0,0.0,0,0.0,273675,2023,Genital Molluscum Contagiosum
Lop Buri,0,0.0,0,0.0,737382,2023,Genital Molluscum Contagiosum
Nakhon Nayok,0,0.0,0,0.0,260419,2023,Genital Molluscum Contagiosum
Nonthaburi,1,0.08,0,0.0,1292276,2023,Genital Molluscum Contagiosum
P.Nakhon S.Ayutthaya,0,0.0,0,0.0,820464,2023,Genital Molluscum Contagiosum
Pathum Thani,2,0.17,0,0.0,1195796,2023,Genital Molluscum Contagiosum
Saraburi,1,0.16,0,0.0,641272,2023,Genital Molluscum Contagiosum
Sing Buri,0,0.0,0,0.0,203661,2023,Genital Molluscum Contagiosum
ZONE:05,1,0.02,0,0.0,5330665,2023,Genital Molluscum Contagiosum
Kanchanaburi,0,0.0,0,0.0,894168,2023,Genital Molluscum Contagiosum
Nakhon Pathom,1,0.11,0,0.0,922026,2023,Genital Molluscum Contagiosum
Phetchaburi,0,0.0,0,0.0,482912,2023,Genital Molluscum Contagiosum
Prachuap Khiri Khan,0,0.0,0,0.0,553234,2023,Genital Molluscum Contagiosum
Ratchaburi,0,0.0,0,0.0,867043,2023,Genital Molluscum Contagiosum
Samut Sakhon,0,0.0,0,0.0,588108,2023,Genital Molluscum Contagiosum
Samut Songkhram,0,0.0,0,0.0,190147,2023,Genital Molluscum Contagiosum
Suphan Buri,0,0.0,0,0.0,833027,2023,Genital Molluscum Contagiosum
ZONE:06,7,0.11,0,0.0,6251747,2023,Genital Molluscum Contagiosum
Chachoengsao,0,0.0,0,0.0,725433,2023,Genital Molluscum Contagiosum
Chanthaburi,3,0.56,0,0.0,536351,2023,Genital Molluscum Contagiosum
Chon Buri,3,0.19,0,0.0,1589214,2023,Genital Molluscum Contagiosum
Prachin Buri,0,0.0,0,0.0,496551,2023,Genital Molluscum Contagiosum
Rayong,1,0.13,0,0.0,755364,2023,Genital Molluscum Contagiosum
Sa Kaeo,0,0.0,0,0.0,562404,2023,Genital Molluscum Contagiosum
Samut Prakan,0,0.0,0,0.0,1358338,2023,Genital Molluscum Contagiosum
Trat,0,0.0,0,0.0,228092,2023,Genital Molluscum Contagiosum
ZONE:07,1,0.02,0,0.0,5001616,2023,Genital Molluscum Contagiosum
Kalasin,0,0.0,0,0.0,973835,2023,Genital Molluscum Contagiosum
Khon Kaen,1,0.06,0,0.0,1787752,2023,Genital Molluscum Contagiosum
Maha Sarakham,0,0.0,0,0.0,946457,2023,Genital Molluscum Contagiosum
Roi Et,0,0.0,0,0.0,1293572,2023,Genital Molluscum Contagiosum
ZONE:08,0,0.0,0,0.0,5512222,2023,Genital Molluscum Contagiosum
Bungkan,0,0.0,0,0.0,421840,2023,Genital Molluscum Contagiosum
Loei,0,0.0,0,0.0,638037,2023,Genital Molluscum Contagiosum
Nakhon Phanom,0,0.0,0,0.0,716844,2023,Genital Molluscum Contagiosum
Nong Bua Lam Phu,0,0.0,0,0.0,508664,2023,Genital Molluscum Contagiosum
Nong Khai,0,0.0,0,0.0,516320,2023,Genital Molluscum Contagiosum
Sakon Nakhon,0,0.0,0,0.0,1145737,2023,Genital Molluscum Contagiosum
Udon Thani,0,0.0,0,0.0,1564780,2023,Genital Molluscum Contagiosum
ZONE:09,0,0.0,0,0.0,6705133,2023,Genital Molluscum Contagiosum
Buri Ram,0,0.0,0,0.0,1578361,2023,Genital Molluscum Contagiosum
Chaiyaphum,0,0.0,0,0.0,1120095,2023,Genital Molluscum Contagiosum
Nakhon Ratchasima,0,0.0,0,0.0,2632106,2023,Genital Molluscum Contagiosum
Surin,0,0.0,0,0.0,1374571,2023,Genital Molluscum Contagiosum
ZONE:10,4,0.09,0,0.0,4585207,2023,Genital Molluscum Contagiosum
Amnat Charoen,0,0.0,0,0.0,375866,2023,Genital Molluscum Contagiosum
Mukdahan,0,0.0,0,0.0,351537,2023,Genital Molluscum Contagiosum
Si Sa Ket,0,0.0,0,0.0,1456144,2023,Genital Molluscum Contagiosum
Ubon Ratchathani,4,0.21,0,0.0,1869163,2023,Genital Molluscum Contagiosum
Yasothon,0,0.0,0,0.0,532497,2023,Genital Molluscum Contagiosum
ZONE:11,1,0.02,0,0.0,4489916,2023,Genital Molluscum Contagiosum
Chumphon,0,0.0,0,0.0,509433,2023,Genital Molluscum Contagiosum
Krabi,0,0.0,0,0.0,479705,2023,Genital Molluscum Contagiosum
Nakhon Si Thammarat,1,0.06,0,0.0,1547246,2023,Genital Molluscum Contagiosum
Phangnga,0,0.0,0,0.0,267729,2023,Genital Molluscum Contagiosum
Phuket,0,0.0,0,0.0,418339,2023,Genital Molluscum Contagiosum
Ranong,0,0.0,0,0.0,194400,2023,Genital Molluscum Contagiosum
Surat Thani,0,0.0,0,0.0,1073064,2023,Genital Molluscum Contagiosum
ZONE:12,0,0.0,0,0.0,5004720,2023,Genital Molluscum Contagiosum
Narathiwat,0,0.0,0,0.0,811891,2023,Genital Molluscum Contagiosum
Pattani,0,0.0,0,0.0,731269,2023,Genital Molluscum Contagiosum
Phatthalung,0,0.0,0,0.0,522080,2023,Genital Molluscum Contagiosum
Satun,0,0.0,0,0.0,325069,2023,Genital Molluscum Contagiosum
Songkhla,0,0.0,0,0.0,1431300,2023,Genital Molluscum Contagiosum
Trang,0,0.0,0,0.0,638997,2023,Genital Molluscum Contagiosum
Yala,0,0.0,0,0.0,544114,2023,Genital Molluscum Contagiosum
ZONE:13,74,1.34,0,0.0,5511463,2023,Genital Molluscum Contagiosum
Bangkok,74,1.34,0,0.0,5511463,2023,Genital Molluscum Contagiosum
Total,123,0.19,0,0.0,66372831,2020,Genital Molluscum Contagiosum
ZONE:01,4,0.07,0,0.0,5886870,2020,Genital Molluscum Contagiosum
Chiang Mai,0,0.0,0,0.0,1781812,2020,Genital Molluscum Contagiosum
Chiang Rai,3,0.23,0,0.0,1296664,2020,Genital Molluscum Contagiosum
Lampang,0,0.0,0,0.0,733640,2020,Genital Molluscum Contagiosum
Lamphun,0,0.0,0,0.0,403542,2020,Genital Molluscum Contagiosum
Mae Hong Son,0,0.0,0,0.0,284343,2020,Genital Molluscum Contagiosum
Nan,0,0.0,0,0.0,477476,2020,Genital Molluscum Contagiosum
Phayao,1,0.21,0,0.0,469856,2020,Genital Molluscum Contagiosum
Phrae,0,0.0,0,0.0,439537,2020,Genital Molluscum Contagiosum
ZONE:02,3,0.08,0,0.0,3554902,2020,Genital Molluscum Contagiosum
Phetchabun,0,0.0,0,0.0,987196,2020,Genital Molluscum Contagiosum
Phitsanulok,3,0.35,0,0.0,857364,2020,Genital Molluscum Contagiosum
Sukhothai,0,0.0,0,0.0,591477,2020,Genital Molluscum Contagiosum
Tak,0,0.0,0,0.0,667942,2020,Genital Molluscum Contagiosum
Uttaradit,0,0.0,0,0.0,450923,2020,Genital Molluscum Contagiosum
ZONE:03,0,0.0,0,0.0,2956189,2020,Genital Molluscum Contagiosum
Chai Nat,0,0.0,0,0.0,324544,2020,Genital Molluscum Contagiosum
Kamphaeng Phet,0,0.0,0,0.0,719993,2020,Genital Molluscum Contagiosum
Nakhon Sawan,0,0.0,0,0.0,1050098,2020,Genital Molluscum Contagiosum
Phichit,0,0.0,0,0.0,534311,2020,Genital Molluscum Contagiosum
Uthai Thani,0,0.0,0,0.0,327243,2020,Genital Molluscum Contagiosum
ZONE:04,10,0.19,0,0.0,5400529,2020,Genital Molluscum Contagiosum
Ang Thong,0,0.0,0,0.0,278119,2020,Genital Molluscum Contagiosum
Lop Buri,0,0.0,0,0.0,749242,2020,Genital Molluscum Contagiosum
Nakhon Nayok,0,0.0,0,0.0,260416,2020,Genital Molluscum Contagiosum
Nonthaburi,0,0.0,0,0.0,1271065,2020,Genital Molluscum Contagiosum
P.Nakhon S.Ayutthaya,0,0.0,0,0.0,819638,2020,Genital Molluscum Contagiosum
Pathum Thani,7,0.6,0,0.0,1170008,2020,Genital Molluscum Contagiosum
Saraburi,3,0.47,0,0.0,644869,2020,Genital Molluscum Contagiosum
Sing Buri,0,0.0,0,0.0,207172,2020,Genital Molluscum Contagiosum
ZONE:05,3,0.06,0,0.0,5342038,2020,Genital Molluscum Contagiosum
Kanchanaburi,0,0.0,0,0.0,893751,2020,Genital Molluscum Contagiosum
Nakhon Pathom,0,0.0,0,0.0,920380,2020,Genital Molluscum Contagiosum
Phetchaburi,0,0.0,0,0.0,483692,2020,Genital Molluscum Contagiosum
Prachuap Khiri Khan,3,0.54,0,0.0,552398,2020,Genital Molluscum Contagiosum
Ratchaburi,0,0.0,0,0.0,871207,2020,Genital Molluscum Contagiosum
Samut Sakhon,0,0.0,0,0.0,585451,2020,Genital Molluscum Contagiosum
Samut Songkhram,0,0.0,0,0.0,192678,2020,Genital Molluscum Contagiosum
Suphan Buri,0,0.0,0,0.0,842481,2020,Genital Molluscum Contagiosum
ZONE:06,4,0.06,0,0.0,6192990,2020,Genital Molluscum Contagiosum
Chachoengsao,1,0.14,0,0.0,720416,2020,Genital Molluscum Contagiosum
Chanthaburi,0,0.0,0,0.0,536629,2020,Genital Molluscum Contagiosum
Chon Buri,1,0.06,0,0.0,1562593,2020,Genital Molluscum Contagiosum
Prachin Buri,1,0.2,0,0.0,494175,2020,Genital Molluscum Contagiosum
Rayong,0,0.0,0,0.0,738139,2020,Genital Molluscum Contagiosum
Sa Kaeo,0,0.0,0,0.0,563614,2020,Genital Molluscum Contagiosum
Samut Prakan,1,0.07,0,0.0,1348177,2020,Genital Molluscum Contagiosum
Trat,0,0.0,0,0.0,229247,2020,Genital Molluscum Contagiosum
ZONE:07,0,0.0,0,0.0,5039088,2020,Genital Molluscum Contagiosum
Kalasin,0,0.0,0,0.0,980297,2020,Genital Molluscum Contagiosum
Khon Kaen,0,0.0,0,0.0,1798702,2020,Genital Molluscum Contagiosum
Maha Sarakham,0,0.0,0,0.0,958163,2020,Genital Molluscum Contagiosum
Roi Et,0,0.0,0,0.0,1301926,2020,Genital Molluscum Contagiosum
ZONE:08,0,0.0,0,0.0,5540556,2020,Genital Molluscum Contagiosum
Bungkan,0,0.0,0,0.0,423067,2020,Genital Molluscum Contagiosum
Loei,0,0.0,0,0.0,640843,2020,Genital Molluscum Contagiosum
Nakhon Phanom,0,0.0,0,0.0,718169,2020,Genital Molluscum Contagiosum
Nong Bua Lam Phu,0,0.0,0,0.0,511125,2020,Genital Molluscum Contagiosum
Nong Khai,0,0.0,0,0.0,519873,2020,Genital Molluscum Contagiosum
Sakon Nakhon,0,0.0,0,0.0,1150164,2020,Genital Molluscum Contagiosum
Udon Thani,0,0.0,0,0.0,1577315,2020,Genital Molluscum Contagiosum
ZONE:09,6,0.09,0,0.0,6748199,2020,Genital Molluscum Contagiosum
Buri Ram,0,0.0,0,0.0,1588466,2020,Genital Molluscum Contagiosum
Chaiyaphum,0,0.0,0,0.0,1131140,2020,Genital Molluscum Contagiosum
Nakhon Ratchasima,6,0.23,0,0.0,2641067,2020,Genital Molluscum Contagiosum
Surin,0,0.0,0,0.0,1387526,2020,Genital Molluscum Contagiosum
ZONE:10,9,0.2,0,0.0,4603401,2020,Genital Molluscum Contagiosum
Amnat Charoen,0,0.0,0,0.0,377317,2020,Genital Molluscum Contagiosum
Mukdahan,0,0.0,0,0.0,352043,2020,Genital Molluscum Contagiosum
Si Sa Ket,4,0.27,0,0.0,1465719,2020,Genital Molluscum Contagiosum
Ubon Ratchathani,5,0.27,0,0.0,1872422,2020,Genital Molluscum Contagiosum
Yasothon,0,0.0,0,0.0,535900,2020,Genital Molluscum Contagiosum
ZONE:11,0,0.0,0,0.0,4489609,2020,Genital Molluscum Contagiosum
Chumphon,0,0.0,0,0.0,510256,2020,Genital Molluscum Contagiosum
Krabi,0,0.0,0,0.0,477254,2020,Genital Molluscum Contagiosum
Nakhon Si Thammarat,0,0.0,0,0.0,1556325,2020,Genital Molluscum Contagiosum
Phangnga,0,0.0,0,0.0,268509,2020,Genital Molluscum Contagiosum
Phuket,0,0.0,0,0.0,415527,2020,Genital Molluscum Contagiosum
Ranong,0,0.0,0,0.0,193871,2020,Genital Molluscum Contagiosum
Surat Thani,0,0.0,0,0.0,1067867,2020,Genital Molluscum Contagiosum
ZONE:12,5,0.1,0,0.0,4991217,2020,Genital Molluscum Contagiosum
Narathiwat,0,0.0,0,0.0,806224,2020,Genital Molluscum Contagiosum
Pattani,0,0.0,0,0.0,725559,2020,Genital Molluscum Contagiosum
Phatthalung,2,0.38,0,0.0,523971,2020,Genital Molluscum Contagiosum
Satun,0,0.0,0,0.0,323841,2020,Genital Molluscum Contagiosum
Songkhla,3,0.21,0,0.0,1432288,2020,Genital Molluscum Contagiosum
Trang,0,0.0,0,0.0,641868,2020,Genital Molluscum Contagiosum
Yala,0,0.0,0,0.0,537466,2020,Genital Molluscum Contagiosum
ZONE:13,79,1.4,0,0.0,5627243,2020,Genital Molluscum Contagiosum
Bangkok,79,1.4,0,0.0,5627243,2020,Genital Molluscum Contagiosum
Total,0,0.0,0,0.0,66071545,2024,Genital Molluscum Contagiosum
ZONE:01,0,0.0,0,0.0,5857413,2024,Genital Molluscum Contagiosum
Chiang Mai,0,0.0,0,0.0,1794774,2024,Genital Molluscum Contagiosum
Chiang Rai,0,0.0,0,0.0,1299306,2024,Genital Molluscum Contagiosum
Lampang,0,0.0,0,0.0,715133,2024,Genital Molluscum Contagiosum
Lamphun,0,0.0,0,0.0,398998,2024,Genital Molluscum Contagiosum
Mae Hong Son,0,0.0,0,0.0,287215,2024,Genital Molluscum Contagiosum
Nan,0,0.0,0,0.0,473630,2024,Genital Molluscum Contagiosum
Phayao,0,0.0,0,0.0,459858,2024,Genital Molluscum Contagiosum
Phrae,0,0.0,0,0.0,428499,2024,Genital Molluscum Contagiosum
ZONE:02,0,0.0,0,0.0,3522489,2024,Genital Molluscum Contagiosum
Phetchabun,0,0.0,0,0.0,970403,2024,Genital Molluscum Contagiosum
Phitsanulok,0,0.0,0,0.0,843111,2024,Genital Molluscum Contagiosum
Sukhothai,0,0.0,0,0.0,579759,2024,Genital Molluscum Contagiosum
Tak,0,0.0,0,0.0,687927,2024,Genital Molluscum Contagiosum
Uttaradit,0,0.0,0,0.0,441289,2024,Genital Molluscum Contagiosum
ZONE:03,0,0.0,0,0.0,2896463,2024,Genital Molluscum Contagiosum
Chai Nat,0,0.0,0,0.0,317263,2024,Genital Molluscum Contagiosum
Kamphaeng Phet,0,0.0,0,0.0,706861,2024,Genital Molluscum Contagiosum
Nakhon Sawan,0,0.0,0,0.0,1025348,2024,Genital Molluscum Contagiosum
Phichit,0,0.0,0,0.0,523925,2024,Genital Molluscum Contagiosum
Uthai Thani,0,0.0,0,0.0,323066,2024,Genital Molluscum Contagiosum
ZONE:04,0,0.0,0,0.0,5438863,2024,Genital Molluscum Contagiosum
Ang Thong,0,0.0,0,0.0,271656,2024,Genital Molluscum Contagiosum
Lop Buri,0,0.0,0,0.0,732495,2024,Genital Molluscum Contagiosum
Nakhon Nayok,0,0.0,0,0.0,260261,2024,Genital Molluscum Contagiosum
Nonthaburi,0,0.0,0,0.0,1302004,2024,Genital Molluscum Contagiosum
P.Nakhon S.Ayutthaya,0,0.0,0,0.0,821261,2024,Genital Molluscum Contagiosum
Pathum Thani,0,0.0,0,0.0,1210365,2024,Genital Molluscum Contagiosum
Saraburi,0,0.0,0,0.0,638704,2024,Genital Molluscum Contagiosum
Sing Buri,0,0.0,0,0.0,202117,2024,Genital Molluscum Contagiosum
ZONE:05,0,0.0,0,0.0,5326695,2024,Genital Molluscum Contagiosum
Kanchanaburi,0,0.0,0,0.0,894781,2024,Genital Molluscum Contagiosum
Nakhon Pathom,0,0.0,0,0.0,923201,2024,Genital Molluscum Contagiosum
Phetchaburi,0,0.0,0,0.0,483305,2024,Genital Molluscum Contagiosum
Prachuap Khiri Khan,0,0.0,0,0.0,552137,2024,Genital Molluscum Contagiosum
Ratchaburi,0,0.0,0,0.0,865276,2024,Genital Molluscum Contagiosum
Samut Sakhon,0,0.0,0,0.0,590730,2024,Genital Molluscum Contagiosum
Samut Songkhram,0,0.0,0,0.0,188723,2024,Genital Molluscum Contagiosum
Suphan Buri,0,0.0,0,0.0,828542,2024,Genital Molluscum Contagiosum
ZONE:06,0,0.0,0,0.0,6292163,2024,Genital Molluscum Contagiosum
Chachoengsao,0,0.0,0,0.0,728615,2024,Genital Molluscum Contagiosum
Chanthaburi,0,0.0,0,0.0,536290,2024,Genital Molluscum Contagiosum
Chon Buri,0,0.0,0,0.0,1606412,2024,Genital Molluscum Contagiosum
Prachin Buri,0,0.0,0,0.0,498671,2024,Genital Molluscum Contagiosum
Rayong,0,0.0,0,0.0,765287,2024,Genital Molluscum Contagiosum
Sa Kaeo,0,0.0,0,0.0,562860,2024,Genital Molluscum Contagiosum
Samut Prakan,0,0.0,0,0.0,1366598,2024,Genital Molluscum Contagiosum
Trat,0,0.0,0,0.0,227430,2024,Genital Molluscum Contagiosum
ZONE:07,0,0.0,0,0.0,4981337,2024,Genital Molluscum Contagiosum
Kalasin,0,0.0,0,0.0,970084,2024,Genital Molluscum Contagiosum
Khon Kaen,0,0.0,0,0.0,1782008,2024,Genital Molluscum Contagiosum
Maha Sarakham,0,0.0,0,0.0,941261,2024,Genital Molluscum Contagiosum
Roi Et,0,0.0,0,0.0,1287984,2024,Genital Molluscum Contagiosum
ZONE:08,0,0.0,0,0.0,5500012,2024,Genital Molluscum Contagiosum
Bungkan,0,0.0,0,0.0,421086,2024,Genital Molluscum Contagiosum
Loei,0,0.0,0,0.0,636242,2024,Genital Molluscum Contagiosum
Nakhon Phanom,0,0.0,0,0.0,715466,2024,Genital Molluscum Contagiosum
Nong Bua Lam Phu,0,0.0,0,0.0,507599,2024,Genital Molluscum Contagiosum
Nong Khai,0,0.0,0,0.0,514909,2024,Genital Molluscum Contagiosum
Sakon Nakhon,0,0.0,0,0.0,1143922,2024,Genital Molluscum Contagiosum
Udon Thani,0,0.0,0,0.0,1560788,2024,Genital Molluscum Contagiosum
ZONE:09,0,0.0,0,0.0,6689028,2024,Genital Molluscum Contagiosum
Buri Ram,0,0.0,0,0.0,1575073,2024,Genital Molluscum Contagiosum
Chaiyaphum,0,0.0,0,0.0,1115652,2024,Genital Molluscum Contagiosum
Nakhon Ratchasima,0,0.0,0,0.0,2627927,2024,Genital Molluscum Contagiosum
Surin,0,0.0,0,0.0,1370376,2024,Genital Molluscum Contagiosum
ZONE:10,0,0.0,0,0.0,4578831,2024,Genital Molluscum Contagiosum
