Areas,Age,Cases,Year,Disease
Total,Total,0,2020,Brucellosis
ZONE:01,Total,0,2020,Brucellosis
Chiang Mai,Total,0,2020,Brucellosis
Chiang Rai,Total,0,2020,Brucellosis
Lampang,Total,0,2020,Brucellosis
Lamphun,Total,0,2020,Brucellosis
Mae Hong Son,Total,0,2020,Brucellosis
Nan,Total,0,2020,Brucellosis
Phayao,Total,0,2020,Brucellosis
Phrae,Total,0,2020,Brucellosis
ZONE:02,Total,0,2020,Brucellosis
Phetchabun,Total,0,2020,Brucellosis
Phitsanulok,Total,0,2020,Brucellosis
Sukhothai,Total,0,2020,Brucellosis
Tak,Total,0,2020,Brucellosis
Uttaradit,Total,0,2020,Brucellosis
ZONE:03,Total,0,2020,Brucellosis
Chai Nat,Total,0,2020,Brucellosis
Kamphaeng Phet,Total,0,2020,Brucellosis
Nakhon Sawan,Total,0,2020,Brucellosis
Phichit,Total,0,2020,Brucellosis
Uthai Thani,Total,0,2020,Brucellosis
ZONE:04,Total,0,2020,Brucellosis
Ang Thong,Total,0,2020,Brucellosis
Lop Buri,Total,0,2020,Brucellosis
Nakhon Nayok,Total,0,2020,Brucellosis
Nonthaburi,Total,0,2020,Brucellosis
P.Nakhon S.Ayutthaya,Total,0,2020,Brucellosis
Pathum Thani,Total,0,2020,Brucellosis
Saraburi,Total,0,2020,Brucellosis
Sing Buri,Total,0,2020,Brucellosis
ZONE:05,Total,0,2020,Brucellosis
Kanchanaburi,Total,0,2020,Brucellosis
Nakhon Pathom,Total,0,2020,Brucellosis
Phetchaburi,Total,0,2020,Brucellosis
Prachuap Khiri Khan,Total,0,2020,Brucellosis
Ratchaburi,Total,0,2020,Brucellosis
Samut Sakhon,Total,0,2020,Brucellosis
Samut Songkhram,Total,0,2020,Brucellosis
Suphan Buri,Total,0,2020,Brucellosis
ZONE:06,Total,0,2020,Brucellosis
Chachoengsao,Total,0,2020,Brucellosis
Chanthaburi,Total,0,2020,Brucellosis
Chon Buri,Total,0,2020,Brucellosis
Prachin Buri,Total,0,2020,Brucellosis
Rayong,Total,0,2020,Brucellosis
Sa Kaeo,Total,0,2020,Brucellosis
Samut Prakan,Total,0,2020,Brucellosis
Trat,Total,0,2020,Brucellosis
ZONE:07,Total,0,2020,Brucellosis
Kalasin,Total,0,2020,Brucellosis
Khon Kaen,Total,0,2020,Brucellosis
Maha Sarakham,Total,0,2020,Brucellosis
Roi Et,Total,0,2020,Brucellosis
ZONE:08,Total,0,2020,Brucellosis
Bungkan,Total,0,2020,Brucellosis
Loei,Total,0,2020,Brucellosis
Nakhon Phanom,Total,0,2020,Brucellosis
Nong Bua Lam Phu,Total,0,2020,Brucellosis
Nong Khai,Total,0,2020,Brucellosis
Sakon Nakhon,Total,0,2020,Brucellosis
Udon Thani,Total,0,2020,Brucellosis
ZONE:09,Total,0,2020,Brucellosis
Buri Ram,Total,0,2020,Brucellosis
Chaiyaphum,Total,0,2020,Brucellosis
Nakhon Ratchasima,Total,0,2020,Brucellosis
Surin,Total,0,2020,Brucellosis
ZONE:10,Total,0,2020,Brucellosis
Amnat Charoen,Total,0,2020,Brucellosis
Mukdahan,Total,0,2020,Brucellosis
Si Sa Ket,Total,0,2020,Brucellosis
Ubon Ratchathani,Total,0,2020,Brucellosis
Yasothon,Total,0,2020,Brucellosis
ZONE:11,Total,0,2020,Brucellosis
Chumphon,Total,0,2020,Brucellosis
Krabi,Total,0,2020,Brucellosis
Nakhon Si Thammarat,Total,0,2020,Brucellosis
Phangnga,Total,0,2020,Brucellosis
Phuket,Total,0,2020,Brucellosis
Ranong,Total,0,2020,Brucellosis
Surat Thani,Total,0,2020,Brucellosis
ZONE:12,Total,0,2020,Brucellosis
Narathiwat,Total,0,2020,Brucellosis
Pattani,Total,0,2020,Brucellosis
Phatthalung,Total,0,2020,Brucellosis
Satun,Total,0,2020,Brucellosis
Songkhla,Total,0,2020,Brucellosis
Trang,Total,0,2020,Brucellosis
Yala,Total,0,2020,Brucellosis
ZONE:13,Total,0,2020,Brucellosis
Bangkok,Total,0,2020,Brucellosis
Total,0,0,2020,Brucellosis
ZONE:01,0,0,2020,Brucellosis
Chiang Mai,0,0,2020,Brucellosis
Chiang Rai,0,0,2020,Brucellosis
Lampang,0,0,2020,Brucellosis
Lamphun,0,0,2020,Brucellosis
Mae Hong Son,0,0,2020,Brucellosis
Nan,0,0,2020,Brucellosis
Phayao,0,0,2020,Brucellosis
Phrae,0,0,2020,Brucellosis
ZONE:02,0,0,2020,Brucellosis
Phetchabun,0,0,2020,Brucellosis
Phitsanulok,0,0,2020,Brucellosis
Sukhothai,0,0,2020,Brucellosis
Tak,0,0,2020,Brucellosis
Uttaradit,0,0,2020,Brucellosis
ZONE:03,0,0,2020,Brucellosis
Chai Nat,0,0,2020,Brucellosis
Kamphaeng Phet,0,0,2020,Brucellosis
Nakhon Sawan,0,0,2020,Brucellosis
Phichit,0,0,2020,Brucellosis
Uthai Thani,0,0,2020,Brucellosis
ZONE:04,0,0,2020,Brucellosis
Ang Thong,0,0,2020,Brucellosis
Lop Buri,0,0,2020,Brucellosis
Nakhon Nayok,0,0,2020,Brucellosis
Nonthaburi,0,0,2020,Brucellosis
P.Nakhon S.Ayutthaya,0,0,2020,Brucellosis
Pathum Thani,0,0,2020,Brucellosis
Saraburi,0,0,2020,Brucellosis
Sing Buri,0,0,2020,Brucellosis
ZONE:05,0,0,2020,Brucellosis
Kanchanaburi,0,0,2020,Brucellosis
Nakhon Pathom,0,0,2020,Brucellosis
Phetchaburi,0,0,2020,Brucellosis
Prachuap Khiri Khan,0,0,2020,Brucellosis
Ratchaburi,0,0,2020,Brucellosis
Samut Sakhon,0,0,2020,Brucellosis
Samut Songkhram,0,0,2020,Brucellosis
Suphan Buri,0,0,2020,Brucellosis
ZONE:06,0,0,2020,Brucellosis
Chachoengsao,0,0,2020,Brucellosis
Chanthaburi,0,0,2020,Brucellosis
Chon Buri,0,0,2020,Brucellosis
Prachin Buri,0,0,2020,Brucellosis
Rayong,0,0,2020,Brucellosis
Sa Kaeo,0,0,2020,Brucellosis
Samut Prakan,0,0,2020,Brucellosis
Trat,0,0,2020,Brucellosis
ZONE:07,0,0,2020,Brucellosis
Kalasin,0,0,2020,Brucellosis
Khon Kaen,0,0,2020,Brucellosis
Maha Sarakham,0,0,2020,Brucellosis
Roi Et,0,0,2020,Brucellosis
ZONE:08,0,0,2020,Brucellosis
Bungkan,0,0,2020,Brucellosis
Loei,0,0,2020,Brucellosis
Nakhon Phanom,0,0,2020,Brucellosis
Nong Bua Lam Phu,0,0,2020,Brucellosis
Nong Khai,0,0,2020,Brucellosis
Sakon Nakhon,0,0,2020,Brucellosis
Udon Thani,0,0,2020,Brucellosis
ZONE:09,0,0,2020,Brucellosis
Buri Ram,0,0,2020,Brucellosis
Chaiyaphum,0,0,2020,Brucellosis
Nakhon Ratchasima,0,0,2020,Brucellosis
Surin,0,0,2020,Brucellosis
ZONE:10,0,0,2020,Brucellosis
Amnat Charoen,0,0,2020,Brucellosis
Mukdahan,0,0,2020,Brucellosis
Si Sa Ket,0,0,2020,Brucellosis
Ubon Ratchathani,0,0,2020,Brucellosis
Yasothon,0,0,2020,Brucellosis
ZONE:11,0,0,2020,Brucellosis
Chumphon,0,0,2020,Brucellosis
Krabi,0,0,2020,Brucellosis
Nakhon Si Thammarat,0,0,2020,Brucellosis
Phangnga,0,0,2020,Brucellosis
Phuket,0,0,2020,Brucellosis
Ranong,0,0,2020,Brucellosis
Surat Thani,0,0,2020,Brucellosis
ZONE:12,0,0,2020,Brucellosis
Narathiwat,0,0,2020,Brucellosis
Pattani,0,0,2020,Brucellosis
Phatthalung,0,0,2020,Brucellosis
Satun,0,0,2020,Brucellosis
Songkhla,0,0,2020,Brucellosis
Trang,0,0,2020,Brucellosis
Yala,0,0,2020,Brucellosis
ZONE:13,0,0,2020,Brucellosis
Bangkok,0,0,2020,Brucellosis
Total,<1,0,2020,Brucellosis
ZONE:01,<1,0,2020,Brucellosis
Chiang Mai,<1,0,2020,Brucellosis
Chiang Rai,<1,0,2020,Brucellosis
Lampang,<1,0,2020,Brucellosis
Lamphun,<1,0,2020,Brucellosis
Mae Hong Son,<1,0,2020,Brucellosis
Nan,<1,0,2020,Brucellosis
Phayao,<1,0,2020,Brucellosis
Phrae,<1,0,2020,Brucellosis
ZONE:02,<1,0,2020,Brucellosis
Phetchabun,<1,0,2020,Brucellosis
Phitsanulok,<1,0,2020,Brucellosis
Sukhothai,<1,0,2020,Brucellosis
Tak,<1,0,2020,Brucellosis
Uttaradit,<1,0,2020,Brucellosis
ZONE:03,<1,0,2020,Brucellosis
Chai Nat,<1,0,2020,Brucellosis
Kamphaeng Phet,<1,0,2020,Brucellosis
Nakhon Sawan,<1,0,2020,Brucellosis
Phichit,<1,0,2020,Brucellosis
Uthai Thani,<1,0,2020,Brucellosis
ZONE:04,<1,0,2020,Brucellosis
Ang Thong,<1,0,2020,Brucellosis
Lop Buri,<1,0,2020,Brucellosis
Nakhon Nayok,<1,0,2020,Brucellosis
Nonthaburi,<1,0,2020,Brucellosis
P.Nakhon S.Ayutthaya,<1,0,2020,Brucellosis
Pathum Thani,<1,0,2020,Brucellosis
Saraburi,<1,0,2020,Brucellosis
Sing Buri,<1,0,2020,Brucellosis
ZONE:05,<1,0,2020,Brucellosis
Kanchanaburi,<1,0,2020,Brucellosis
Nakhon Pathom,<1,0,2020,Brucellosis
Phetchaburi,<1,0,2020,Brucellosis
Prachuap Khiri Khan,<1,0,2020,Brucellosis
Ratchaburi,<1,0,2020,Brucellosis
Samut Sakhon,<1,0,2020,Brucellosis
Samut Songkhram,<1,0,2020,Brucellosis
