Areas,Age,Cases,Year,Disease
Total,Total,272,2017,HepatitisC
ZONE:01,Total,28,2017,HepatitisC
Chiang Mai,Total,0,2017,HepatitisC
Chiang Rai,Total,0,2017,HepatitisC
Lampang,Total,11,2017,HepatitisC
Lamphun,Total,0,2017,HepatitisC
Mae Hong Son,Total,0,2017,HepatitisC
Nan,Total,0,2017,HepatitisC
Phayao,Total,17,2017,HepatitisC
Phrae,Total,0,2017,HepatitisC
ZONE:02,Total,5,2017,HepatitisC
Phetchabun,Total,0,2017,HepatitisC
Phitsanulok,Total,0,2017,HepatitisC
Sukhothai,Total,0,2017,HepatitisC
Tak,Total,5,2017,HepatitisC
Uttaradit,Total,0,2017,HepatitisC
ZONE:03,Total,6,2017,HepatitisC
Chai Nat,Total,0,2017,HepatitisC
Kamphaeng Phet,Total,4,2017,HepatitisC
Nakhon Sawan,Total,2,2017,HepatitisC
Phichit,Total,0,2017,HepatitisC
Uthai Thani,Total,0,2017,HepatitisC
ZONE:04,Total,57,2017,HepatitisC
Ang Thong,Total,0,2017,HepatitisC
Lop Buri,Total,4,2017,HepatitisC
Nakhon Nayok,Total,0,2017,HepatitisC
Nonthaburi,Total,19,2017,HepatitisC
P.Nakhon S.Ayutthaya,Total,33,2017,HepatitisC
Pathum Thani,Total,1,2017,HepatitisC
Saraburi,Total,0,2017,HepatitisC
Sing Buri,Total,0,2017,HepatitisC
ZONE:05,Total,0,2017,HepatitisC
Kanchanaburi,Total,0,2017,HepatitisC
Nakhon Pathom,Total,0,2017,HepatitisC
Phetchaburi,Total,0,2017,HepatitisC
Prachuap Khiri Khan,Total,0,2017,HepatitisC
Ratchaburi,Total,0,2017,HepatitisC
Samut Sakhon,Total,0,2017,HepatitisC
Samut Songkhram,Total,0,2017,HepatitisC
Suphan Buri,Total,0,2017,HepatitisC
ZONE:06,Total,20,2017,HepatitisC
Chachoengsao,Total,0,2017,HepatitisC
Chanthaburi,Total,13,2017,HepatitisC
Chon Buri,Total,2,2017,HepatitisC
Prachin Buri,Total,3,2017,HepatitisC
Rayong,Total,2,2017,HepatitisC
Sa Kaeo,Total,0,2017,HepatitisC
Samut Prakan,Total,0,2017,HepatitisC
Trat,Total,0,2017,HepatitisC
ZONE:07,Total,56,2017,HepatitisC
Kalasin,Total,0,2017,HepatitisC
Khon Kaen,Total,0,2017,HepatitisC
Maha Sarakham,Total,56,2017,HepatitisC
Roi Et,Total,0,2017,HepatitisC
ZONE:08,Total,2,2017,HepatitisC
Bungkan,Total,1,2017,HepatitisC
Loei,Total,0,2017,HepatitisC
Nakhon Phanom,Total,0,2017,HepatitisC
Nong Bua Lam Phu,Total,0,2017,HepatitisC
Nong Khai,Total,0,2017,HepatitisC
Sakon Nakhon,Total,1,2017,HepatitisC
Udon Thani,Total,0,2017,HepatitisC
ZONE:09,Total,50,2017,HepatitisC
Buri Ram,Total,50,2017,HepatitisC
Chaiyaphum,Total,0,2017,HepatitisC
Nakhon Ratchasima,Total,0,2017,HepatitisC
Surin,Total,0,2017,HepatitisC
ZONE:10,Total,30,2017,HepatitisC
Amnat Charoen,Total,1,2017,HepatitisC
Mukdahan,Total,0,2017,HepatitisC
Si Sa Ket,Total,24,2017,HepatitisC
Ubon Ratchathani,Total,0,2017,HepatitisC
Yasothon,Total,5,2017,HepatitisC
ZONE:11,Total,6,2017,HepatitisC
Chumphon,Total,0,2017,HepatitisC
Krabi,Total,0,2017,HepatitisC
Nakhon Si Thammarat,Total,0,2017,HepatitisC
Phangnga,Total,2,2017,HepatitisC
Phuket,Total,4,2017,HepatitisC
Ranong,Total,0,2017,HepatitisC
Surat Thani,Total,0,2017,HepatitisC
ZONE:12,Total,12,2017,HepatitisC
Narathiwat,Total,1,2017,HepatitisC
Pattani,Total,0,2017,HepatitisC
Phatthalung,Total,6,2017,HepatitisC
Satun,Total,0,2017,HepatitisC
Songkhla,Total,5,2017,HepatitisC
Trang,Total,0,2017,HepatitisC
Yala,Total,0,2017,HepatitisC
ZONE:13,Total,0,2017,HepatitisC
Bangkok,Total,0,2017,HepatitisC
Total,0,0,2017,HepatitisC
ZONE:01,0,0,2017,HepatitisC
Chiang Mai,0,0,2017,HepatitisC
Chiang Rai,0,0,2017,HepatitisC
Lampang,0,0,2017,HepatitisC
Lamphun,0,0,2017,HepatitisC
Mae Hong Son,0,0,2017,HepatitisC
Nan,0,0,2017,HepatitisC
Phayao,0,0,2017,HepatitisC
Phrae,0,0,2017,HepatitisC
ZONE:02,0,0,2017,HepatitisC
Phetchabun,0,0,2017,HepatitisC
Phitsanulok,0,0,2017,HepatitisC
Sukhothai,0,0,2017,HepatitisC
Tak,0,0,2017,HepatitisC
Uttaradit,0,0,2017,HepatitisC
ZONE:03,0,0,2017,HepatitisC
Chai Nat,0,0,2017,HepatitisC
Kamphaeng Phet,0,0,2017,HepatitisC
Nakhon Sawan,0,0,2017,HepatitisC
Phichit,0,0,2017,HepatitisC
Uthai Thani,0,0,2017,HepatitisC
ZONE:04,0,0,2017,HepatitisC
Ang Thong,0,0,2017,HepatitisC
Lop Buri,0,0,2017,HepatitisC
Nakhon Nayok,0,0,2017,HepatitisC
Nonthaburi,0,0,2017,HepatitisC
P.Nakhon S.Ayutthaya,0,0,2017,HepatitisC
Pathum Thani,0,0,2017,HepatitisC
Saraburi,0,0,2017,HepatitisC
Sing Buri,0,0,2017,HepatitisC
ZONE:05,0,0,2017,HepatitisC
Kanchanaburi,0,0,2017,HepatitisC
Nakhon Pathom,0,0,2017,HepatitisC
Phetchaburi,0,0,2017,HepatitisC
Prachuap Khiri Khan,0,0,2017,HepatitisC
Ratchaburi,0,0,2017,HepatitisC
Samut Sakhon,0,0,2017,HepatitisC
Samut Songkhram,0,0,2017,HepatitisC
Suphan Buri,0,0,2017,HepatitisC
ZONE:06,0,0,2017,HepatitisC
Chachoengsao,0,0,2017,HepatitisC
Chanthaburi,0,0,2017,HepatitisC
Chon Buri,0,0,2017,HepatitisC
Prachin Buri,0,0,2017,HepatitisC
Rayong,0,0,2017,HepatitisC
Sa Kaeo,0,0,2017,HepatitisC
Samut Prakan,0,0,2017,HepatitisC
Trat,0,0,2017,HepatitisC
ZONE:07,0,0,2017,HepatitisC
Kalasin,0,0,2017,HepatitisC
Khon Kaen,0,0,2017,HepatitisC
Maha Sarakham,0,0,2017,HepatitisC
Roi Et,0,0,2017,HepatitisC
ZONE:08,0,0,2017,HepatitisC
Bungkan,0,0,2017,HepatitisC
Loei,0,0,2017,HepatitisC
Nakhon Phanom,0,0,2017,HepatitisC
Nong Bua Lam Phu,0,0,2017,HepatitisC
Nong Khai,0,0,2017,HepatitisC
Sakon Nakhon,0,0,2017,HepatitisC
Udon Thani,0,0,2017,HepatitisC
ZONE:09,0,0,2017,HepatitisC
Buri Ram,0,0,2017,HepatitisC
Chaiyaphum,0,0,2017,HepatitisC
Nakhon Ratchasima,0,0,2017,HepatitisC
Surin,0,0,2017,HepatitisC
ZONE:10,0,0,2017,HepatitisC
Amnat Charoen,0,0,2017,HepatitisC
Mukdahan,0,0,2017,HepatitisC
Si Sa Ket,0,0,2017,HepatitisC
Ubon Ratchathani,0,0,2017,HepatitisC
Yasothon,0,0,2017,HepatitisC
ZONE:11,0,0,2017,HepatitisC
Chumphon,0,0,2017,HepatitisC
Krabi,0,0,2017,HepatitisC
Nakhon Si Thammarat,0,0,2017,HepatitisC
Phangnga,0,0,2017,HepatitisC
Phuket,0,0,2017,HepatitisC
Ranong,0,0,2017,HepatitisC
Surat Thani,0,0,2017,HepatitisC
ZONE:12,0,0,2017,HepatitisC
Narathiwat,0,0,2017,HepatitisC
Pattani,0,0,2017,HepatitisC
Phatthalung,0,0,2017,HepatitisC
Satun,0,0,2017,HepatitisC
Songkhla,0,0,2017,HepatitisC
Trang,0,0,2017,HepatitisC
Yala,0,0,2017,HepatitisC
ZONE:13,0,0,2017,HepatitisC
Bangkok,0,0,2017,HepatitisC
Total,<1,0,2017,HepatitisC
ZONE:01,<1,0,2017,HepatitisC
Chiang Mai,<1,0,2017,HepatitisC
Chiang Rai,<1,0,2017,HepatitisC
Lampang,<1,0,2017,HepatitisC
Lamphun,<1,0,2017,HepatitisC
Mae Hong Son,<1,0,2017,HepatitisC
