Areas,Age,Cases,Year,Disease
Total,Total,4475,2020,T.B. other organs
ZONE:01,Total,609,2020,T.B. other organs
Chiang Mai,Total,151,2020,T.B. other organs
Chiang Rai,Total,5,2020,T.B. other organs
Lampang,Total,2,2020,T.B. other organs
Lamphun,Total,0,2020,T.B. other organs
Mae Hong Son,Total,7,2020,T.B. other organs
Nan,Total,193,2020,T.B. other organs
Phayao,Total,179,2020,T.B. other organs
Phrae,Total,72,2020,T.B. other organs
ZONE:02,Total,40,2020,T.B. other organs
Phetchabun,Total,0,2020,T.B. other organs
Phitsanulok,Total,1,2020,T.B. other organs
Sukhothai,Total,27,2020,T.B. other organs
Tak,Total,9,2020,T.B. other organs
Uttaradit,Total,3,2020,T.B. other organs
ZONE:03,Total,17,2020,T.B. other organs
Chai Nat,Total,0,2020,T.B. other organs
Kamphaeng Phet,Total,13,2020,T.B. other organs
Nakhon Sawan,Total,4,2020,T.B. other organs
Phichit,Total,0,2020,T.B. other organs
Uthai Thani,Total,0,2020,T.B. other organs
ZONE:04,Total,59,2020,T.B. other organs
Ang Thong,Total,1,2020,T.B. other organs
Lop Buri,Total,3,2020,T.B. other organs
Nakhon Nayok,Total,0,2020,T.B. other organs
Nonthaburi,Total,1,2020,T.B. other organs
P.Nakhon S.Ayutthaya,Total,3,2020,T.B. other organs
Pathum Thani,Total,2,2020,T.B. other organs
Saraburi,Total,40,2020,T.B. other organs
Sing Buri,Total,9,2020,T.B. other organs
ZONE:05,Total,157,2020,T.B. other organs
Kanchanaburi,Total,16,2020,T.B. other organs
Nakhon Pathom,Total,0,2020,T.B. other organs
Phetchaburi,Total,26,2020,T.B. other organs
Prachuap Khiri Khan,Total,46,2020,T.B. other organs
Ratchaburi,Total,31,2020,T.B. other organs
Samut Sakhon,Total,4,2020,T.B. other organs
Samut Songkhram,Total,0,2020,T.B. other organs
Suphan Buri,Total,34,2020,T.B. other organs
ZONE:06,Total,623,2020,T.B. other organs
Chachoengsao,Total,34,2020,T.B. other organs
Chanthaburi,Total,46,2020,T.B. other organs
Chon Buri,Total,13,2020,T.B. other organs
Prachin Buri,Total,99,2020,T.B. other organs
Rayong,Total,8,2020,T.B. other organs
Sa Kaeo,Total,25,2020,T.B. other organs
Samut Prakan,Total,384,2020,T.B. other organs
Trat,Total,14,2020,T.B. other organs
ZONE:07,Total,737,2020,T.B. other organs
Kalasin,Total,1,2020,T.B. other organs
Khon Kaen,Total,404,2020,T.B. other organs
Maha Sarakham,Total,23,2020,T.B. other organs
Roi Et,Total,309,2020,T.B. other organs
ZONE:08,Total,371,2020,T.B. other organs
Bungkan,Total,85,2020,T.B. other organs
Loei,Total,2,2020,T.B. other organs
Nakhon Phanom,Total,36,2020,T.B. other organs
Nong Bua Lam Phu,Total,0,2020,T.B. other organs
Nong Khai,Total,173,2020,T.B. other organs
Sakon Nakhon,Total,0,2020,T.B. other organs
Udon Thani,Total,75,2020,T.B. other organs
ZONE:09,Total,127,2020,T.B. other organs
Buri Ram,Total,95,2020,T.B. other organs
Chaiyaphum,Total,21,2020,T.B. other organs
Nakhon Ratchasima,Total,9,2020,T.B. other organs
Surin,Total,2,2020,T.B. other organs
ZONE:10,Total,848,2020,T.B. other organs
Amnat Charoen,Total,38,2020,T.B. other organs
Mukdahan,Total,19,2020,T.B. other organs
Si Sa Ket,Total,546,2020,T.B. other organs
Ubon Ratchathani,Total,153,2020,T.B. other organs
Yasothon,Total,92,2020,T.B. other organs
ZONE:11,Total,109,2020,T.B. other organs
Chumphon,Total,3,2020,T.B. other organs
Krabi,Total,0,2020,T.B. other organs
Nakhon Si Thammarat,Total,8,2020,T.B. other organs
Phangnga,Total,7,2020,T.B. other organs
Phuket,Total,0,2020,T.B. other organs
Ranong,Total,80,2020,T.B. other organs
Surat Thani,Total,11,2020,T.B. other organs
ZONE:12,Total,632,2020,T.B. other organs
Narathiwat,Total,0,2020,T.B. other organs
Pattani,Total,31,2020,T.B. other organs
Phatthalung,Total,58,2020,T.B. other organs
Satun,Total,22,2020,T.B. other organs
Songkhla,Total,494,2020,T.B. other organs
Trang,Total,0,2020,T.B. other organs
Yala,Total,27,2020,T.B. other organs
ZONE:13,Total,146,2020,T.B. other organs
Bangkok,Total,146,2020,T.B. other organs
Total,0,1,2020,T.B. other organs
ZONE:01,0,0,2020,T.B. other organs
Chiang Mai,0,0,2020,T.B. other organs
Chiang Rai,0,0,2020,T.B. other organs
Lampang,0,0,2020,T.B. other organs
Lamphun,0,0,2020,T.B. other organs
Mae Hong Son,0,0,2020,T.B. other organs
Nan,0,0,2020,T.B. other organs
Phayao,0,0,2020,T.B. other organs
Phrae,0,0,2020,T.B. other organs
ZONE:02,0,0,2020,T.B. other organs
Phetchabun,0,0,2020,T.B. other organs
Phitsanulok,0,0,2020,T.B. other organs
Sukhothai,0,0,2020,T.B. other organs
Tak,0,0,2020,T.B. other organs
Uttaradit,0,0,2020,T.B. other organs
ZONE:03,0,0,2020,T.B. other organs
Chai Nat,0,0,2020,T.B. other organs
Kamphaeng Phet,0,0,2020,T.B. other organs
Nakhon Sawan,0,0,2020,T.B. other organs
Phichit,0,0,2020,T.B. other organs
Uthai Thani,0,0,2020,T.B. other organs
ZONE:04,0,0,2020,T.B. other organs
Ang Thong,0,0,2020,T.B. other organs
Lop Buri,0,0,2020,T.B. other organs
Nakhon Nayok,0,0,2020,T.B. other organs
Nonthaburi,0,0,2020,T.B. other organs
P.Nakhon S.Ayutthaya,0,0,2020,T.B. other organs
Pathum Thani,0,0,2020,T.B. other organs
Saraburi,0,0,2020,T.B. other organs
Sing Buri,0,0,2020,T.B. other organs
ZONE:05,0,0,2020,T.B. other organs
