Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Chiang Rai,0,0.0,0,0.0,1198438,2011,Cholera
Nan,0,0.0,0,0.0,476488,2011,Cholera
Phayao,0,0.0,0,0.0,486388,2011,Cholera
Phrae,0,0.0,0,0.0,459753,2011,Cholera
Zone:17,12,0.35,0,0.0,3435767,2011,Cholera
Phetchabun,0,0.0,0,0.0,993420,2011,Cholera
Phitsanulok,0,0.0,0,0.0,850525,2011,Cholera
Sukhothai,0,0.0,0,0.0,601642,2011,Cholera
Tak,12,2.27,0,0.0,528351,2011,Cholera
Uttaradit,0,0.0,0,0.0,461829,2011,Cholera
Zone:18,0,0.0,0,0.0,2678328,2011,Cholera
Kamphaeng Phet,0,0.0,0,0.0,726551,2011,Cholera
Nakhon Sawan,0,0.0,0,0.0,1072591,2011,Cholera
Phichit,0,0.0,0,0.0,551189,2011,Cholera
Uthai Thani,0,0.0,0,0.0,327997,2011,Cholera
Total,295,0.46,2,0.0,63457439,2009,Cholera
Central Region,38,0.18,0,0.0,21386001,2009,Cholera
Bangkok,4,0.07,0,0.0,5706739,2009,Cholera
Zone:1,2,0.06,0,0.0,3397461,2009,Cholera
Nonthaburi,1,0.09,0,0.0,1065332,2009,Cholera
P.Nakhon S.Ayutthaya,0,0.0,0,0.0,772142,2009,Cholera
Pathum Thani,0,0.0,0,0.0,942813,2009,Cholera
Saraburi,1,0.16,0,0.0,617174,2009,Cholera
Zone:2,0,0.0,0,0.0,1590058,2009,Cholera
Ang Thong,0,0.0,0,0.0,284819,2009,Cholera
Chai Nat,0,0.0,0,0.0,335686,2009,Cholera
Lop Buri,0,0.0,0,0.0,754127,2009,Cholera
Sing Buri,0,0.0,0,0.0,215426,2009,Cholera
Zone:3,0,0.0,0,0.0,3076347,2009,Cholera
Chachoengsao,0,0.0,0,0.0,666907,2009,Cholera
Nakhon Nayok,0,0.0,0,0.0,251219,2009,Cholera
Prachin Buri,0,0.0,0,0.0,460617,2009,Cholera
Sa Kaeo,0,0.0,0,0.0,541939,2009,Cholera
Samut Prakan,0,0.0,0,0.0,1155665,2009,Cholera
Zone:4,0,0.0,0,0.0,3364769,2009,Cholera
Kanchanaburi,0,0.0,0,0.0,837165,2009,Cholera
Nakhon Pathom,0,0.0,0,0.0,847513,2009,Cholera
Ratchaburi,0,0.0,0,0.0,835546,2009,Cholera
Suphan Buri,0,0.0,0,0.0,844545,2009,Cholera
Zone:5,2,0.12,0,0.0,1637557,2009,Cholera
Phetchaburi,0,0.0,0,0.0,460108,2009,Cholera
Prachuap Khiri Khan,1,0.2,0,0.0,502221,2009,Cholera
Samut Sakhon,1,0.21,0,0.0,481377,2009,Cholera
Samut Songkhram,0,0.0,0,0.0,193851,2009,Cholera
Zone:9,30,1.15,0,0.0,2613070,2009,Cholera
Chanthaburi,0,0.0,0,0.0,509633,2009,Cholera
Chon Buri,0,0.0,0,0.0,1277139,2009,Cholera
Rayong,30,4.96,0,0.0,605380,2009,Cholera
Trat,0,0.0,0,0.0,220918,2009,Cholera
South Region,190,2.16,2,0.02,8777720,2009,Cholera
Zone:6,6,0.17,0,0.0,3496373,2009,Cholera
Chumphon,0,0.0,0,0.0,486233,2009,Cholera
Nakhon Si Thammarat,0,0.0,0,0.0,1514832,2009,Cholera
Phatthalung,6,1.18,0,0.0,506454,2009,Cholera
Surat Thani,0,0.0,0,0.0,988854,2009,Cholera
Zone:7,29,1.61,0,0.0,1803902,2009,Cholera
Krabi,0,0.0,0,0.0,422631,2009,Cholera
Phangnga,1,0.4,0,0.0,250796,2009,Cholera
Phuket,1,0.3,0,0.0,331460,2009,Cholera
Ranong,27,14.82,0,0.0,182242,2009,Cholera
Trang,0,0.0,0,0.0,616773,2009,Cholera
Zone:8,155,4.46,2,0.06,3477445,2009,Cholera
Narathiwat,10,1.38,1,0.14,724001,2009,Cholera
Pattani,125,19.38,1,0.16,644897,2009,Cholera
Satun,0,0.0,0,0.0,290755,2009,Cholera
Songkhla,12,0.9,0,0.0,1339861,2009,Cholera
Yala,8,1.67,0,0.0,477931,2009,Cholera
North-Eastern Region,5,0.02,0,0.0,21469269,2009,Cholera
Zone:10,2,0.06,0,0.0,3564168,2009,Cholera
Loei,0,0.0,0,0.0,619602,2009,Cholera
Nong Bua Lam Phu,0,0.0,0,0.0,500217,2009,Cholera
Nong Khai,0,0.0,0,0.0,907064,2009,Cholera
Udon Thani,2,0.13,0,0.0,1537285,2009,Cholera
Zone:11,0,0.0,0,0.0,2155042,2009,Cholera
Mukdahan,0,0.0,0,0.0,337773,2009,Cholera
Nakhon Phanom,0,0.0,0,0.0,700027,2009,Cholera
Sakon Nakhon,0,0.0,0,0.0,1117242,2009,Cholera
Zone:12,3,0.06,0,0.0,4984201,2009,Cholera
Kalasin,0,0.0,0,0.0,979371,2009,Cholera
Khon Kaen,3,0.17,0,0.0,1759172,2009,Cholera
Maha Sarakham,0,0.0,0,0.0,937972,2009,Cholera
Roi Et,0,0.0,0,0.0,1307686,2009,Cholera
Zone:13,0,0.0,0,0.0,4152834,2009,Cholera
Amnat Charoen,0,0.0,0,0.0,370141,2009,Cholera
Si Sa Ket,0,0.0,0,0.0,1443879,2009,Cholera
Ubon Ratchathani,0,0.0,0,0.0,1799604,2009,Cholera
Yasothon,0,0.0,0,0.0,539210,2009,Cholera
Zone:14,0,0.0,0,0.0,6613024,2009,Cholera
Buri Ram,0,0.0,0,0.0,1544218,2009,Cholera
Chaiyaphum,0,0.0,0,0.0,1123907,2009,Cholera
Nakhon Ratchasima,0,0.0,0,0.0,2568205,2009,Cholera
Surin,0,0.0,0,0.0,1376694,2009,Cholera
North Region,62,0.52,0,0.0,11824449,2009,Cholera
Zone:15,0,0.0,0,0.0,3069670,2009,Cholera
Chiang Mai,0,0.0,0,0.0,1651433,2009,Cholera
Lampang,0,0.0,0,0.0,766057,2009,Cholera
Lamphun,0,0.0,0,0.0,404910,2009,Cholera
Mae Hong Son,0,0.0,0,0.0,247270,2009,Cholera
Zone:16,0,0.0,0,0.0,2636963,2009,Cholera
Chiang Rai,0,0.0,0,0.0,1211126,2009,Cholera
Nan,0,0.0,0,0.0,475799,2009,Cholera
Phayao,0,0.0,0,0.0,487254,2009,Cholera
Phrae,0,0.0,0,0.0,462784,2009,Cholera
Zone:17,62,1.8,0,0.0,3436350,2009,Cholera
Phetchabun,0,0.0,0,0.0,995679,2009,Cholera
Phitsanulok,0,0.0,0,0.0,844779,2009,Cholera
Sukhothai,0,0.0,0,0.0,603316,2009,Cholera
Tak,62,11.72,0,0.0,528997,2009,Cholera
Uttaradit,0,0.0,0,0.0,463579,2009,Cholera
Zone:18,0,0.0,0,0.0,2681466,2009,Cholera
Kamphaeng Phet,0,0.0,0,0.0,726530,2009,Cholera
Nakhon Sawan,0,0.0,0,0.0,1073554,2009,Cholera
Phichit,0,0.0,0,0.0,553653,2009,Cholera
Uthai Thani,0,0.0,0,0.0,327729,2009,Cholera
Total,248,0.39,3,0.0,63214022,2008,Cholera
Central Region,29,0.14,0,0.0,21226352,2008,Cholera
Bangkok,7,0.12,0,0.0,5713566,2008,Cholera
Zone:1,2,0.06,0,0.0,3335057,2008,Cholera
Nonthaburi,1,0.1,0,0.0,1038392,2008,Cholera
P.Nakhon S.Ayutthaya,0,0.0,0,0.0,764919,2008,Cholera
Pathum Thani,1,0.11,0,0.0,913047,2008,Cholera
Saraburi,0,0.0,0,0.0,618699,2008,Cholera
Zone:2,1,0.06,0,0.0,1588582,2008,Cholera
Ang Thong,0,0.0,0,0.0,284619,2008,Cholera
Chai Nat,0,0.0,0,0.0,336550,2008,Cholera
Lop Buri,1,0.13,0,0.0,751811,2008,Cholera
Sing Buri,0,0.0,0,0.0,215602,2008,Cholera
Zone:3,2,0.07,0,0.0,3046070,2008,Cholera
Chachoengsao,1,0.15,0,0.0,661898,2008,Cholera
Nakhon Nayok,0,0.0,0,0.0,249625,2008,Cholera
Prachin Buri,0,0.0,0,0.0,457184,2008,Cholera
Sa Kaeo,0,0.0,0,0.0,540281,2008,Cholera
Samut Prakan,1,0.09,0,0.0,1137082,2008,Cholera
Zone:4,2,0.06,0,0.0,3352570,2008,Cholera
Kanchanaburi,0,0.0,0,0.0,838094,2008,Cholera
Nakhon Pathom,0,0.0,0,0.0,837285,2008,Cholera
Ratchaburi,2,0.24,0,0.0,833650,2008,Cholera
Suphan Buri,0,0.0,0,0.0,843541,2008,Cholera
Zone:5,11,0.68,0,0.0,1623176,2008,Cholera
Phetchaburi,0,0.0,0,0.0,457518,2008,Cholera
Prachuap Khiri Khan,0,0.0,0,0.0,497483,2008,Cholera
Samut Sakhon,4,0.84,0,0.0,474041,2008,Cholera
Samut Songkhram,7,3.61,0,0.0,194134,2008,Cholera
Zone:9,4,0.16,0,0.0,2567331,2008,Cholera
Chanthaburi,0,0.0,0,0.0,506012,2008,Cholera
Chon Buri,1,0.08,0,0.0,1249067,2008,Cholera
Rayong,3,0.51,0,0.0,591067,2008,Cholera
Trat,0,0.0,0,0.0,221185,2008,Cholera
South Region,19,0.22,2,0.02,8698196,2008,Cholera
Zone:6,8,0.23,2,0.06,3473895,2008,Cholera
Chumphon,0,0.0,0,0.0,483011,2008,Cholera
Nakhon Si Thammarat,8,0.53,2,0.13,1510081,2008,Cholera
Phatthalung,0,0.0,0,0.0,503847,2008,Cholera
Surat Thani,0,0.0,0,0.0,976956,2008,Cholera
Zone:7,7,0.39,0,0.0,1778692,2008,Cholera
Krabi,0,0.0,0,0.0,414670,2008,Cholera
Phangnga,1,0.4,0,0.0,248411,2008,Cholera
Phuket,0,0.0,0,0.0,321252,2008,Cholera
Ranong,6,3.3,0,0.0,181758,2008,Cholera
Trang,0,0.0,0,0.0,612601,2008,Cholera
Zone:8,4,0.12,0,0.0,3445609,2008,Cholera
Narathiwat,0,0.0,0,0.0,715724,2008,Cholera
Pattani,1,0.16,0,0.0,639988,2008,Cholera
Satun,0,0.0,0,0.0,286446,2008,Cholera
Songkhla,2,0.15,0,0.0,1330342,2008,Cholera
Yala,1,0.21,0,0.0,473109,2008,Cholera
North-Eastern Region,8,0.04,0,0.0,21414180,2008,Cholera
Zone:10,6,0.17,0,0.0,3553449,2008,Cholera
Loei,0,0.0,0,0.0,616981,2008,Cholera
Nong Bua Lam Phu,0,0.0,0,0.0,498562,2008,Cholera
Nong Khai,1,0.11,0,0.0,904748,2008,Cholera
Udon Thani,5,0.33,0,0.0,1533158,2008,Cholera
Zone:11,0,0.0,0,0.0,2149587,2008,Cholera
Mukdahan,0,0.0,0,0.0,336802,2008,Cholera
Nakhon Phanom,0,0.0,0,0.0,698235,2008,Cholera
Sakon Nakhon,0,0.0,0,0.0,1114550,2008,Cholera
Zone:12,1,0.02,0,0.0,4976635,2008,Cholera
Kalasin,0,0.0,0,0.0,978046,2008,Cholera
Khon Kaen,1,0.06,0,0.0,1754258,2008,Cholera
Maha Sarakham,0,0.0,0,0.0,936430,2008,Cholera
Roi Et,0,0.0,0,0.0,1307901,2008,Cholera
Zone:13,0,0.0,0,0.0,4141403,2008,Cholera
Amnat Charoen,0,0.0,0,0.0,369196,2008,Cholera
Si Sa Ket,0,0.0,0,0.0,1442212,2008,Cholera
Ubon Ratchathani,0,0.0,0,0.0,1790581,2008,Cholera
Yasothon,0,0.0,0,0.0,539414,2008,Cholera
Zone:14,1,0.02,0,0.0,6593106,2008,Cholera
Buri Ram,0,0.0,0,0.0,1538861,2008,Cholera
Chaiyaphum,0,0.0,0,0.0,1121123,2008,Cholera
Nakhon Ratchasima,1,0.04,0,0.0,2559006,2008,Cholera
Surin,0,0.0,0,0.0,1374116,2008,Cholera
North Region,192,1.62,1,0.01,11875294,2008,Cholera
Zone:15,0,0.0,0,0.0,3095362,2008,Cholera
Chiang Mai,0,0.0,0,0.0,1667358,2008,Cholera
Lampang,0,0.0,0,0.0,769115,2008,Cholera
Lamphun,0,0.0,0,0.0,405141,2008,Cholera
Mae Hong Son,0,0.0,0,0.0,253748,2008,Cholera
Zone:16,1,0.04,0,0.0,2654508,2008,Cholera
Chiang Rai,0,0.0,0,0.0,1226165,2008,Cholera
Nan,1,0.21,0,0.0,476683,2008,Cholera
Phayao,0,0.0,0,0.0,486983,2008,Cholera
Phrae,0,0.0,0,0.0,464677,2008,Cholera
Zone:17,191,5.55,1,0.03,3443651,2008,Cholera
Phetchabun,0,0.0,0,0.0,996882,2008,Cholera
Phitsanulok,0,0.0,0,0.0,842840,2008,Cholera
Sukhothai,0,0.0,0,0.0,604559,2008,Cholera
Tak,191,35.73,1,0.19,534629,2008,Cholera
Uttaradit,0,0.0,0,0.0,464741,2008,Cholera
Zone:18,0,0.0,0,0.0,2681773,2008,Cholera
Kamphaeng Phet,0,0.0,0,0.0,726104,2008,Cholera
Nakhon Sawan,0,0.0,0,0.0,1073962,2008,Cholera
Phichit,0,0.0,0,0.0,554426,2008,Cholera
Uthai Thani,0,0.0,0,0.0,327281,2008,Cholera
Total,6,0.01,0,0.0,66301242,2018,Cholera
ZONE:01,0,0.0,0,0.0,5878537,2018,Cholera
Chiang Mai,0,0.0,0,0.0,1755291,2018,Cholera
Chiang Rai,0,0.0,0,0.0,1289873,2018,Cholera
Lampang,0,0.0,0,0.0,744714,2018,Cholera
Lamphun,0,0.0,0,0.0,405936,2018,Cholera
Mae Hong Son,0,0.0,0,0.0,280826,2018,Cholera
Nan,0,0.0,0,0.0,479414,2018,Cholera
Phayao,0,0.0,0,0.0,476157,2018,Cholera
Phrae,0,0.0,0,0.0,446326,2018,Cholera
ZONE:02,0,0.0,0,0.0,3565071,2018,Cholera
Phetchabun,0,0.0,0,0.0,994936,2018,Cholera
Phitsanulok,0,0.0,0,0.0,866129,2018,Cholera
Sukhothai,0,0.0,0,0.0,598287,2018,Cholera
Tak,0,0.0,0,0.0,649472,2018,Cholera
Uttaradit,0,0.0,0,0.0,456247,2018,Cholera
ZONE:03,0,0.0,0,0.0,2992420,2018,Cholera
Chai Nat,0,0.0,0,0.0,328993,2018,Cholera
Kamphaeng Phet,0,0.0,0,0.0,728470,2018,Cholera
Nakhon Sawan,0,0.0,0,0.0,1064649,2018,Cholera
Phichit,0,0.0,0,0.0,540620,2018,Cholera
Uthai Thani,0,0.0,0,0.0,329688,2018,Cholera
ZONE:04,0,0.0,0,0.0,5343264,2018,Cholera
Ang Thong,0,0.0,0,0.0,281014,2018,Cholera
Lop Buri,0,0.0,0,0.0,758003,2018,Cholera
Nakhon Nayok,0,0.0,0,0.0,259718,2018,Cholera
Nonthaburi,0,0.0,0,0.0,1238015,2018,Cholera
P.Nakhon S.Ayutthaya,0,0.0,0,0.0,815647,2018,Cholera
Pathum Thani,0,0.0,0,0.0,1137603,2018,Cholera
Saraburi,0,0.0,0,0.0,643531,2018,Cholera
Sing Buri,0,0.0,0,0.0,209733,2018,Cholera
ZONE:05,0,0.0,0,0.0,5324608,2018,Cholera
Kanchanaburi,0,0.0,0,0.0,890565,2018,Cholera
Nakhon Pathom,0,0.0,0,0.0,914273,2018,Cholera
Phetchaburi,0,0.0,0,0.0,483335,2018,Cholera
Prachuap Khiri Khan,0,0.0,0,0.0,546396,2018,Cholera
Ratchaburi,0,0.0,0,0.0,872615,2018,Cholera
Samut Sakhon,0,0.0,0,0.0,573215,2018,Cholera
Samut Songkhram,0,0.0,0,0.0,193847,2018,Cholera
Suphan Buri,0,0.0,0,0.0,850362,2018,Cholera
ZONE:06,0,0.0,0,0.0,6088563,2018,Cholera
Chachoengsao,0,0.0,0,0.0,712449,2018,Cholera
Chanthaburi,0,0.0,0,0.0,535478,2018,Cholera
Chon Buri,0,0.0,0,0.0,1522285,2018,Cholera
Prachin Buri,0,0.0,0,0.0,489592,2018,Cholera
Rayong,0,0.0,0,0.0,717276,2018,Cholera
Sa Kaeo,0,0.0,0,0.0,563014,2018,Cholera
Samut Prakan,0,0.0,0,0.0,1318687,2018,Cholera
Trat,0,0.0,0,0.0,229782,2018,Cholera
ZONE:07,1,0.02,0,0.0,5062199,2018,Cholera
Kalasin,0,0.0,0,0.0,985676,2018,Cholera
Khon Kaen,1,0.06,0,0.0,1805903,2018,Cholera
Maha Sarakham,0,0.0,0,0.0,963060,2018,Cholera
Roi Et,0,0.0,0,0.0,1307560,2018,Cholera
ZONE:08,0,0.0,0,0.0,5553738,2018,Cholera
Bungkan,0,0.0,0,0.0,423485,2018,Cholera
Loei,0,0.0,0,0.0,642220,2018,Cholera
Nakhon Phanom,0,0.0,0,0.0,718406,2018,Cholera
Nong Bua Lam Phu,0,0.0,0,0.0,511878,2018,Cholera
Nong Khai,0,0.0,0,0.0,521995,2018,Cholera
Sakon Nakhon,0,0.0,0,0.0,1150876,2018,Cholera
Udon Thani,0,0.0,0,0.0,1584878,2018,Cholera
ZONE:09,0,0.0,0,0.0,6772779,2018,Cholera
Buri Ram,0,0.0,0,0.0,1593378,2018,Cholera
Chaiyaphum,0,0.0,0,0.0,1139067,2018,Cholera
Nakhon Ratchasima,0,0.0,0,0.0,2642815,2018,Cholera
Surin,0,0.0,0,0.0,1397519,2018,Cholera
ZONE:10,0,0.0,0,0.0,4613643,2018,Cholera
Amnat Charoen,0,0.0,0,0.0,378363,2018,Cholera
Mukdahan,0,0.0,0,0.0,351532,2018,Cholera
Si Sa Ket,0,0.0,0,0.0,1472521,2018,Cholera
Ubon Ratchathani,0,0.0,0,0.0,1872091,2018,Cholera
Yasothon,0,0.0,0,0.0,539136,2018,Cholera
ZONE:11,0,0.0,0,0.0,4466673,2018,Cholera
Chumphon,0,0.0,0,0.0,510307,2018,Cholera
Krabi,0,0.0,0,0.0,471754,2018,Cholera
Nakhon Si Thammarat,0,0.0,0,0.0,1558958,2018,Cholera
Phangnga,0,0.0,0,0.0,267866,2018,Cholera
Phuket,0,0.0,0,0.0,406113,2018,Cholera
Ranong,0,0.0,0,0.0,191134,2018,Cholera
Surat Thani,0,0.0,0,0.0,1060541,2018,Cholera
ZONE:12,1,0.02,0,0.0,4960215,2018,Cholera
Narathiwat,0,0.0,0,0.0,799357,2018,Cholera
Pattani,0,0.0,0,0.0,713937,2018,Cholera
Phatthalung,0,0.0,0,0.0,524951,2018,Cholera
Satun,0,0.0,0,0.0,320637,2018,Cholera
Songkhla,0,0.0,0,0.0,1428429,2018,Cholera
Trang,1,0.16,0,0.0,643093,2018,Cholera
Yala,0,0.0,0,0.0,529811,2018,Cholera
ZONE:13,4,0.07,0,0.0,5679532,2018,Cholera
Bangkok,4,0.07,0,0.0,5679532,2018,Cholera
Total,12,0.02,1,0.0,66486458,2019,Cholera
ZONE:01,0,0.0,0,0.0,5891985,2019,Cholera
Chiang Mai,0,0.0,0,0.0,1771499,2019,Cholera
Chiang Rai,0,0.0,0,0.0,1295217,2019,Cholera
Lampang,0,0.0,0,0.0,740600,2019,Cholera
Lamphun,0,0.0,0,0.0,405515,2019,Cholera
Mae Hong Son,0,0.0,0,0.0,283352,2019,Cholera
Nan,0,0.0,0,0.0,478608,2019,Cholera
Phayao,0,0.0,0,0.0,473786,2019,Cholera
Phrae,0,0.0,0,0.0,443408,2019,Cholera
ZONE:02,0,0.0,0,0.0,3570128,2019,Cholera
Phetchabun,0,0.0,0,0.0,993496,2019,Cholera
Phitsanulok,0,0.0,0,0.0,866068,2019,Cholera
Sukhothai,0,0.0,0,0.0,596165,2019,Cholera
Tak,0,0.0,0,0.0,660147,2019,Cholera
Uttaradit,0,0.0,0,0.0,454252,2019,Cholera
ZONE:03,0,0.0,0,0.0,2983068,2019,Cholera
Chai Nat,0,0.0,0,0.0,327437,2019,Cholera
Kamphaeng Phet,0,0.0,0,0.0,726836,2019,Cholera
Nakhon Sawan,0,0.0,0,0.0,1061926,2019,Cholera
Phichit,0,0.0,0,0.0,537843,2019,Cholera
Uthai Thani,0,0.0,0,0.0,329026,2019,Cholera
ZONE:04,0,0.0,0,0.0,5381695,2019,Cholera
Ang Thong,0,0.0,0,0.0,280246,2019,Cholera
Lop Buri,0,0.0,0,0.0,757145,2019,Cholera
Nakhon Nayok,0,0.0,0,0.0,260421,2019,Cholera
Nonthaburi,0,0.0,0,0.0,1255840,2019,Cholera
P.Nakhon S.Ayutthaya,0,0.0,0,0.0,818815,2019,Cholera
Pathum Thani,0,0.0,0,0.0,1154848,2019,Cholera
Saraburi,0,0.0,0,0.0,645468,2019,Cholera
Sing Buri,0,0.0,0,0.0,208912,2019,Cholera
ZONE:05,1,0.02,0,0.0,5344807,2019,Cholera
Kanchanaburi,0,0.0,0,0.0,894338,2019,Cholera
Nakhon Pathom,0,0.0,0,0.0,918542,2019,Cholera
Phetchaburi,1,0.21,0,0.0,484743,2019,Cholera
Prachuap Khiri Khan,0,0.0,0,0.0,551466,2019,Cholera
Ratchaburi,0,0.0,0,0.0,873310,2019,Cholera
Samut Sakhon,0,0.0,0,0.0,581334,2019,Cholera
Samut Songkhram,0,0.0,0,0.0,193548,2019,Cholera
Suphan Buri,0,0.0,0,0.0,847526,2019,Cholera
ZONE:06,0,0.0,0,0.0,6154601,2019,Cholera
Chachoengsao,0,0.0,0,0.0,717561,2019,Cholera
Chanthaburi,0,0.0,0,0.0,537097,2019,Cholera
Chon Buri,0,0.0,0,0.0,1546873,2019,Cholera
Prachin Buri,0,0.0,0,0.0,493159,2019,Cholera
Rayong,0,0.0,0,0.0,729035,2019,Cholera
Sa Kaeo,0,0.0,0,0.0,565198,2019,Cholera
Samut Prakan,0,0.0,0,0.0,1335742,2019,Cholera
Trat,0,0.0,0,0.0,229936,2019,Cholera
ZONE:07,1,0.02,0,0.0,5057831,2019,Cholera
Kalasin,0,0.0,0,0.0,984381,2019,Cholera
Khon Kaen,1,0.06,0,0.0,1804384,2019,Cholera
Maha Sarakham,0,0.0,0,0.0,962856,2019,Cholera
Roi Et,0,0.0,0,0.0,1306210,2019,Cholera
ZONE:08,0,0.0,0,0.0,5559986,2019,Cholera
Bungkan,0,0.0,0,0.0,424016,2019,Cholera
Loei,0,0.0,0,0.0,642862,2019,Cholera
Nakhon Phanom,0,0.0,0,0.0,718961,2019,Cholera
Nong Bua Lam Phu,0,0.0,0,0.0,512449,2019,Cholera
Nong Khai,0,0.0,0,0.0,522207,2019,Cholera
Sakon Nakhon,0,0.0,0,0.0,1152835,2019,Cholera
Udon Thani,0,0.0,0,0.0,1586656,2019,Cholera
ZONE:09,2,0.03,0,0.0,6778372,2019,Cholera
Buri Ram,0,0.0,0,0.0,1595299,2019,Cholera
Chaiyaphum,0,0.0,0,0.0,1138067,2019,Cholera
