Areas,Age,Cases,Year,Disease
Total,Total,0,2018,Rubella
ZONE:01,Total,0,2018,Rubella
Chiang Mai,Total,0,2018,Rubella
Chiang Rai,Total,0,2018,Rubella
Lampang,Total,0,2018,Rubella
Lamphun,Total,0,2018,Rubella
Mae Hong Son,Total,0,2018,Rubella
Nan,Total,0,2018,Rubella
Phayao,Total,0,2018,Rubella
Phrae,Total,0,2018,Rubella
ZONE:02,Total,0,2018,Rubella
Phetchabun,Total,0,2018,Rubella
Phitsanulok,Total,0,2018,Rubella
Sukhothai,Total,0,2018,Rubella
Tak,Total,0,2018,Rubella
Uttaradit,Total,0,2018,Rubella
ZONE:03,Total,0,2018,Rubella
Chai Nat,Total,0,2018,Rubella
Kamphaeng Phet,Total,0,2018,Rubella
Nakhon Sawan,Total,0,2018,Rubella
Phichit,Total,0,2018,Rubella
Uthai Thani,Total,0,2018,Rubella
ZONE:04,Total,0,2018,Rubella
Ang Thong,Total,0,2018,Rubella
Lop Buri,Total,0,2018,Rubella
Nakhon Nayok,Total,0,2018,Rubella
Nonthaburi,Total,0,2018,Rubella
P.Nakhon S.Ayutthaya,Total,0,2018,Rubella
Pathum Thani,Total,0,2018,Rubella
Saraburi,Total,0,2018,Rubella
Sing Buri,Total,0,2018,Rubella
ZONE:05,Total,0,2018,Rubella
Kanchanaburi,Total,0,2018,Rubella
Nakhon Pathom,Total,0,2018,Rubella
Phetchaburi,Total,0,2018,Rubella
Prachuap Khiri Khan,Total,0,2018,Rubella
Ratchaburi,Total,0,2018,Rubella
Samut Sakhon,Total,0,2018,Rubella
Samut Songkhram,Total,0,2018,Rubella
Suphan Buri,Total,0,2018,Rubella
ZONE:06,Total,0,2018,Rubella
Chachoengsao,Total,0,2018,Rubella
Chanthaburi,Total,0,2018,Rubella
Chon Buri,Total,0,2018,Rubella
Prachin Buri,Total,0,2018,Rubella
Rayong,Total,0,2018,Rubella
Sa Kaeo,Total,0,2018,Rubella
Samut Prakan,Total,0,2018,Rubella
Trat,Total,0,2018,Rubella
ZONE:07,Total,0,2018,Rubella
Kalasin,Total,0,2018,Rubella
Khon Kaen,Total,0,2018,Rubella
Reported deaths by province and by age group : Thailand 2561  (2018),Total,Rubella,2018,Rubella
Reporting Areas,Total,Total,2018,Rubella
Maha Sarakham,Total,0,2018,Rubella
Roi Et,Total,0,2018,Rubella
ZONE:08,Total,0,2018,Rubella
Bungkan,Total,0,2018,Rubella
Loei,Total,0,2018,Rubella
Nakhon Phanom,Total,0,2018,Rubella
Nong Bua Lam Phu,Total,0,2018,Rubella
Nong Khai,Total,0,2018,Rubella
Sakon Nakhon,Total,0,2018,Rubella
Udon Thani,Total,0,2018,Rubella
ZONE:09,Total,0,2018,Rubella
Buri Ram,Total,0,2018,Rubella
Chaiyaphum,Total,0,2018,Rubella
Nakhon Ratchasima,Total,0,2018,Rubella
Surin,Total,0,2018,Rubella
