Areas,Age,Cases,Year,Disease
Total,Total,1217,2023,Typhoid
ZONE:01,Total,244,2023,Typhoid
Chiang Mai,Total,137,2023,Typhoid
Chiang Rai,Total,9,2023,Typhoid
Lampang,Total,0,2023,Typhoid
Lamphun,Total,2,2023,Typhoid
Mae Hong Son,Total,10,2023,Typhoid
Nan,Total,1,2023,Typhoid
Phayao,Total,84,2023,Typhoid
Phrae,Total,1,2023,Typhoid
ZONE:02,Total,82,2023,Typhoid
Phetchabun,Total,18,2023,Typhoid
Phitsanulok,Total,5,2023,Typhoid
Sukhothai,Total,43,2023,Typhoid
Tak,Total,16,2023,Typhoid
Uttaradit,Total,0,2023,Typhoid
ZONE:03,Total,10,2023,Typhoid
Chai Nat,Total,1,2023,Typhoid
Kamphaeng Phet,Total,3,2023,Typhoid
Nakhon Sawan,Total,0,2023,Typhoid
Phichit,Total,2,2023,Typhoid
Uthai Thani,Total,4,2023,Typhoid
ZONE:04,Total,2,2023,Typhoid
Ang Thong,Total,0,2023,Typhoid
Lop Buri,Total,0,2023,Typhoid
Nakhon Nayok,Total,0,2023,Typhoid
Nonthaburi,Total,1,2023,Typhoid
P.Nakhon S.Ayutthaya,Total,0,2023,Typhoid
Pathum Thani,Total,1,2023,Typhoid
Saraburi,Total,0,2023,Typhoid
Sing Buri,Total,0,2023,Typhoid
ZONE:05,Total,23,2023,Typhoid
Kanchanaburi,Total,0,2023,Typhoid
Nakhon Pathom,Total,0,2023,Typhoid
Phetchaburi,Total,6,2023,Typhoid
Prachuap Khiri Khan,Total,14,2023,Typhoid
Ratchaburi,Total,2,2023,Typhoid
Samut Sakhon,Total,0,2023,Typhoid
Samut Songkhram,Total,1,2023,Typhoid
Suphan Buri,Total,0,2023,Typhoid
ZONE:06,Total,22,2023,Typhoid
Chachoengsao,Total,0,2023,Typhoid
Chanthaburi,Total,7,2023,Typhoid
Chon Buri,Total,1,2023,Typhoid
Prachin Buri,Total,3,2023,Typhoid
Rayong,Total,5,2023,Typhoid
Sa Kaeo,Total,6,2023,Typhoid
Samut Prakan,Total,0,2023,Typhoid
Trat,Total,0,2023,Typhoid
ZONE:07,Total,13,2023,Typhoid
Kalasin,Total,2,2023,Typhoid
Khon Kaen,Total,5,2023,Typhoid
Maha Sarakham,Total,2,2023,Typhoid
Roi Et,Total,4,2023,Typhoid
ZONE:08,Total,81,2023,Typhoid
Bungkan,Total,1,2023,Typhoid
Loei,Total,61,2023,Typhoid
Nakhon Phanom,Total,1,2023,Typhoid
Nong Bua Lam Phu,Total,1,2023,Typhoid
Nong Khai,Total,0,2023,Typhoid
Sakon Nakhon,Total,0,2023,Typhoid
Udon Thani,Total,17,2023,Typhoid
ZONE:09,Total,10,2023,Typhoid
Buri Ram,Total,1,2023,Typhoid
Chaiyaphum,Total,1,2023,Typhoid
Nakhon Ratchasima,Total,2,2023,Typhoid
Surin,Total,6,2023,Typhoid
ZONE:10,Total,170,2023,Typhoid
Amnat Charoen,Total,2,2023,Typhoid
Mukdahan,Total,0,2023,Typhoid
Si Sa Ket,Total,10,2023,Typhoid
Ubon Ratchathani,Total,33,2023,Typhoid
Yasothon,Total,125,2023,Typhoid
ZONE:11,Total,35,2023,Typhoid
Chumphon,Total,2,2023,Typhoid
Krabi,Total,12,2023,Typhoid
Nakhon Si Thammarat,Total,12,2023,Typhoid
Phangnga,Total,0,2023,Typhoid
Phuket,Total,2,2023,Typhoid
Ranong,Total,3,2023,Typhoid
Surat Thani,Total,4,2023,Typhoid
ZONE:12,Total,525,2023,Typhoid
Narathiwat,Total,44,2023,Typhoid
Pattani,Total,69,2023,Typhoid
Phatthalung,Total,44,2023,Typhoid
Satun,Total,1,2023,Typhoid
Songkhla,Total,362,2023,Typhoid
Trang,Total,1,2023,Typhoid
Yala,Total,4,2023,Typhoid
ZONE:13,Total,0,2023,Typhoid
Bangkok,Total,0,2023,Typhoid
Total,0,1,2023,Typhoid
ZONE:01,0,1,2023,Typhoid
Chiang Mai,0,0,2023,Typhoid
Chiang Rai,0,1,2023,Typhoid
Lampang,0,0,2023,Typhoid
Lamphun,0,0,2023,Typhoid
Mae Hong Son,0,0,2023,Typhoid
Nan,0,0,2023,Typhoid
Phayao,0,0,2023,Typhoid
Phrae,0,0,2023,Typhoid
ZONE:02,0,0,2023,Typhoid
Phetchabun,0,0,2023,Typhoid
Phitsanulok,0,0,2023,Typhoid
Sukhothai,0,0,2023,Typhoid
Tak,0,0,2023,Typhoid
Uttaradit,0,0,2023,Typhoid
ZONE:03,0,0,2023,Typhoid
Chai Nat,0,0,2023,Typhoid
Kamphaeng Phet,0,0,2023,Typhoid
Nakhon Sawan,0,0,2023,Typhoid
Phichit,0,0,2023,Typhoid
Uthai Thani,0,0,2023,Typhoid
ZONE:04,0,0,2023,Typhoid
Ang Thong,0,0,2023,Typhoid
Lop Buri,0,0,2023,Typhoid
Nakhon Nayok,0,0,2023,Typhoid
Nonthaburi,0,0,2023,Typhoid
P.Nakhon S.Ayutthaya,0,0,2023,Typhoid
Pathum Thani,0,0,2023,Typhoid
Saraburi,0,0,2023,Typhoid
Sing Buri,0,0,2023,Typhoid
ZONE:05,0,0,2023,Typhoid
Kanchanaburi,0,0,2023,Typhoid
Nakhon Pathom,0,0,2023,Typhoid
Phetchaburi,0,0,2023,Typhoid
Prachuap Khiri Khan,0,0,2023,Typhoid
Ratchaburi,0,0,2023,Typhoid
Samut Sakhon,0,0,2023,Typhoid
Samut Songkhram,0,0,2023,Typhoid
Suphan Buri,0,0,2023,Typhoid
ZONE:06,0,0,2023,Typhoid
Chachoengsao,0,0,2023,Typhoid
Chanthaburi,0,0,2023,Typhoid
Chon Buri,0,0,2023,Typhoid
Prachin Buri,0,0,2023,Typhoid
Rayong,0,0,2023,Typhoid
Sa Kaeo,0,0,2023,Typhoid
Samut Prakan,0,0,2023,Typhoid
Trat,0,0,2023,Typhoid
ZONE:07,0,0,2023,Typhoid
Kalasin,0,0,2023,Typhoid
Khon Kaen,0,0,2023,Typhoid
Maha Sarakham,0,0,2023,Typhoid
Roi Et,0,0,2023,Typhoid
ZONE:08,0,0,2023,Typhoid
Bungkan,0,0,2023,Typhoid
Loei,0,0,2023,Typhoid
Nakhon Phanom,0,0,2023,Typhoid
Nong Bua Lam Phu,0,0,2023,Typhoid
Nong Khai,0,0,2023,Typhoid
Sakon Nakhon,0,0,2023,Typhoid
Udon Thani,0,0,2023,Typhoid
ZONE:09,0,0,2023,Typhoid
Buri Ram,0,0,2023,Typhoid
Chaiyaphum,0,0,2023,Typhoid
Nakhon Ratchasima,0,0,2023,Typhoid
Surin,0,0,2023,Typhoid
ZONE:10,0,0,2023,Typhoid
Amnat Charoen,0,0,2023,Typhoid
Mukdahan,0,0,2023,Typhoid
Si Sa Ket,0,0,2023,Typhoid
Ubon Ratchathani,0,0,2023,Typhoid
Yasothon,0,0,2023,Typhoid
ZONE:11,0,0,2023,Typhoid
Chumphon,0,0,2023,Typhoid
Krabi,0,0,2023,Typhoid
Nakhon Si Thammarat,0,0,2023,Typhoid
Phangnga,0,0,2023,Typhoid
Phuket,0,0,2023,Typhoid
